Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Charred Micro Circuit,182.57,+7.4%,408807,210.72,133.55,76.38,421.42
Conductive Polymer,155.05,+2.4%,50987,161.30,148.93,100.00,110.05
Contaminated Lorentz Fluid,143.04,+0.3%,64800,164.40,72.11,100.00,229.64
Contaminated Nanite Compound,2604.23,+1.7%,132202,2592.45,2544.92,2890.17,3158.61
Damaged Artificial Neural Network,403.47,+1.9%,94332,415.87,342.33,478.40,254.92
Defective Current Pump,165.76,+7.2%,28081,185.10,93.78,101.00,326.01
Fried Interface Circuit,3379.04,+1.0%,462407,3334.89,3222.54,4000.00,4346.41
Malfunctioning Shield Emitter,367.92,+31.5%,83337,371.89,377.99,300.00,384.31
Melted Capacitor Console,98348.81,-4.3%,31352,97922.78,101769.33,97164.18,94980.06
Scorched Telemetry Processor,280.38,+1.8%,90020,304.54,120.85,120.03,247.31
Smashed Trigger Unit,168.58,-9.1%,255066,179.19,127.86,100.00,121.09
Tangled Power Conduit,431.18,+0.6%,108058,455.74,384.60,400.31,240.24
Thruster Console,158.76,-2.1%,102183,164.74,147.14,100.00,215.24
Tripped Power Circuit,38112.56,+2.3%,464290,39582.04,34925.83,35890.44,39286.28
Ward Console,23239.64,+0.6%,60826,23789.86,18448.38,22000.00,19449.27
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,148926.42,+7.3%,1764,137729.37,184390.24,0.00,120320.76
Datacore - Caldari Starship Engineering,153751.89,-10.2%,1217,178863.45,138060.83,350000.00,163060.60
Datacore - Electromagnetic Physics,99692.34,+26.0%,1831,98228.99,101309.72,0.00,89680.59
Datacore - Electronic Engineering,235927.73,+5.0%,6990,230100.35,251587.08,196504.85,201604.59
Datacore - Gallentean Starship Engineering,181650.17,-4.0%,2482,183596.18,177718.87,248019.95,181643.92
Datacore - Graviton Physics,127152.86,+87.4%,1834,100000.00,159999.07,0.00,79212.83
Datacore - High Energy Physics,168665.65,+14.3%,3312,176584.22,151778.30,0.00,181629.74
Datacore - Hydromagnetic Physics,609319.64,+9.0%,2473,692997.17,540037.34,0.00,535157.24
Datacore - Laser Physics,223832.45,-26.0%,1529,230573.30,213677.25,230000.00,121622.79
Datacore - Mechanical Engineering,318130.54,+0.9%,33173,319931.41,316350.93,313232.87,337274.24
Datacore - Minmatar Starship Engineering,324452.20,+12.0%,7333,329235.51,314514.58,353203.81,341262.90
Datacore - Molecular Engineering,360388.84,-2.7%,3147,361486.65,355124.96,0.00,335363.22
Datacore - Nanite Engineering,236726.45,+21.7%,4062,235266.96,242040.43,304444.44,179207.11
Datacore - Nuclear Physics,329259.53,+8.5%,6135,354877.01,310688.97,423209.66,326331.25
Datacore - Plasma Physics,238785.70,+7.7%,1222,217663.93,287405.62,0.00,153468.77
Datacore - Quantum Physics,359257.75,-1.6%,2545,369553.16,350431.37,327501.69,351050.98
Datacore - Rocket Science,267010.30,+8.0%,3245,271623.78,248132.53,409999.97,264212.58
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9418244.58,-22.6%,150,8808337.50,9996758.95,6001000.00,0.00
Assembly Instructions,22570114.26,-23.6%,35,24176819.01,17750000.00,0.00,0.00
Calibration Data,4644982.08,+4.0%,360,4747003.14,4596166.20,4322000.00,5723748.60
Circuitry Schematics,5067176.07,+14.8%,111,5219141.40,5376333.41,2975088.43,6280487.64
Circular Logic,1076407.29,+155.5%,57,1076407.29,0.00,0.00,0.00
Classic Doctrine,7727554.15,+6.3%,51,7685681.09,8900000.00,0.00,0.00
Collision Measurements,4781250.00,+11.4%,33,6500000.00,4208333.33,0.00,0.00
Engagement Plan,6785266.66,+11.4%,39,6942666.70,6627866.62,0.00,7417653.79
Formation Layout,5466715.82,+0.1%,126,5382472.68,6163636.37,0.00,0.00
Installation Guide,0.00,+100.0%,24,0.00,0.00,0.00,0.00
Interface Alignment Chart,2667598.76,+81.8%,30,3250836.42,2251000.43,0.00,0.00
Operation Handbook,6596604.44,+4.4%,507,6733891.69,6621719.00,5422582.19,8787985.50
Prototype Diagram,10824999.50,+1.6%,11,11487499.25,9500000.00,0.00,0.00
Sacred Manifesto,3656658.57,+4.7%,222,3647814.77,4343142.86,2500000.00,4598117.41
Stolen Formulas,0.00,+100.0%,22,0.00,0.00,0.00,0.00
Symbiotic Figures,8000000.00,-47.6%,72,8000000.00,0.00,0.00,4826318.07
Test Reports,11699947.37,+5.1%,26,13461461.54,7883333.33,0.00,0.00
Tuning Instructions,7818812.54,+17.3%,43,7866733.37,7100000.00,0.00,9640882.38
User Manual,2725333.79,-3.1%,69,2836923.60,2000000.00,0.00,3258246.21
War Strategon,42000000.00,-24.2%,20,0.00,42000000.00,0.00,0.00
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,126.50,+1.6%,8017886,124.63,135.46,39.63,108.15
Fermionic Condensates,25325.71,+16.8%,73561,23255.13,25957.62,60000.00,18024.47
Fernite Carbide,114.47,+4.8%,34990320,114.82,113.93,133.94,115.32
Ferrogel,13522.02,+2.5%,175784,13095.58,15214.05,28000.00,12814.46
Fullerides,1047.78,+4.4%,2700180,1062.19,1020.24,516.00,955.99
Hypersynaptic Fibers,4419.25,-5.1%,337508,4360.58,4531.43,19899.98,4091.47
Nanotransistors,3140.19,+13.6%,1995687,3015.35,3428.98,2901.79,2716.69
Phenolic Composites,777.65,-1.9%,497213,761.35,944.78,32.10,644.65
Sylramic Fibers,196.27,+3.5%,15633763,193.91,214.16,201.00,192.87
Titanium Carbide,125.57,-5.4%,11975936,117.87,131.88,48.28,115.62
Tungsten Carbide,116.36,+66.7%,6199148,98.30,193.01,30.01,113.90
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,471.99,-4.6%,1249,501.06,351.07,10.00,1614.15
Central System Controller,3748.43,-3.0%,174,4139.90,3001.07,0.00,11621.02
Defensive Control Node,7632.26,-4.0%,153,9004.42,5701.08,0.00,16080.53
Electromechanical Hull Sheeting,875.50,-29.5%,47528,1105.09,612.92,79.28,1117.20
Emergent Combat Analyzer,974.66,-42.0%,1093,1455.94,368.02,50.00,1909.45
Emergent Combat Intelligence,2422.38,-2.2%,208,2934.38,1604.60,0.00,13191.07
Fused Nanomechanical Engines,2028.43,-72.4%,857,2534.97,582.75,6013.00,3247.49
Heuristic Selfassemblers,1186.18,-18.2%,1191,1814.58,388.06,5000.00,6656.76
Jump Drive Control Nexus,4637.59,+32.1%,181,6625.04,2501.08,0.00,14013.53
Melted Nanoribbons,4780520.16,-1.5%,3331,4891071.05,4648302.55,2710000.78,5164318.84
Modified Fluid Router,20577.63,-1.4%,21978,21703.37,18876.10,7983.35,28348.95
Neurovisual Input Matrix,887.16,-17.6%,8558,768.97,751.91,41958.33,1000.35
Powdered C-540 Graphite,889.98,+6.6%,16386,928.00,850.66,149.11,1526.10
Resonance Calibration Matrix,984.56,-24.2%,845,1133.87,652.39,3000.00,3344.30
Thermoelectric Catalysts,4529.50,+296.6%,204,4804.38,4201.08,0.00,27277.57
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,15,0.00,0.00,0.00,0.00
Intact Electromechanical Component,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Hull Section,0.00,+100.0%,14,0.00,0.00,0.00,0.00
Intact Power Cores,0.00,+100.0%,9,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,17,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,8,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,7501062.75,-12.5%,30,0.00,0.00,0.00,7501062.75
Malfunctioning Electromechanical Component,4000000.00,-39.9%,13,4000000.00,0.00,0.00,2821664.26
Malfunctioning Hull Section,32450000.00,+0.0%,15,29900000.00,35000000.00,0.00,0.00
Malfunctioning Power Cores,7000000.00,+28.6%,12,7000000.00,0.00,0.00,0.00
Malfunctioning Thruster Sections,6904000.00,+25.0%,24,11500000.00,10000.00,0.00,3562335.74
Malfunctioning Weapon Subroutines,11985067.32,-0.7%,29,0.00,0.00,0.00,11985067.32
Wrecked Armor Nanobot,84576.02,+193.0%,69,100700.56,10000.00,0.00,0.00
Wrecked Electromechanical Component,139555.45,+1120.3%,65,92908.57,221187.50,0.00,0.00
Wrecked Hull Section,8644750.00,+19.6%,24,7741250.00,10000000.00,0.00,5843500.41
Wrecked Power Cores,78252.94,+64.3%,97,100000.00,7575.00,0.00,35942.22
Wrecked Thruster Sections,53086.79,+700.7%,74,85694.04,100.00,0.00,0.00
Wrecked Weapon Subroutines,160880.80,+465.6%,72,181125.16,88900.89,0.00,284598.09
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,5076.66,+147.5%,390,3197.52,7069.70,0.00,0.00
Datacore - Electronic Subsystems Engineering,6864.13,-46.5%,165,6100.12,9792.83,0.00,0.00
Datacore - Engineering Subsystems Engineering,10148.78,+51.2%,156,4788.55,11592.00,400000.00,0.00
Datacore - Offensive Subsystems Engineering,7144.24,+627.6%,172,3492.08,9883.36,0.00,0.00
Datacore - Propulsion Subsystems Engineering,5685.14,+8406.7%,75,3211.58,8271.13,0.00,0.00
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,366845.04,-8.0%,365,374717.24,354364.41,372407.41,457390.27
Amarr Hybrid Tech Decryptor,87180.65,+917.8%,65,77264.00,128500.00,0.00,0.00
Caldari Hybrid Tech Decryptor,2193225.23,+14.6%,80,2103369.12,2999999.50,3500000.00,0.00
Gallente Hybrid Tech Decryptor,104899.30,+187.2%,143,105603.20,97000.00,0.00,0.00
Minmatar Hybrid Tech Decryptor,380790.29,+32.5%,40,191762.76,839857.14,0.00,0.00
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,6775.26,-83.8%,55670,7844.38,4000.00,0.00,6243.38
Fullerite-C32,9650.44,-32.9%,40436,10025.82,7982.58,15.03,12021.29
Fullerite-C50,2243.09,-2.7%,55756,2367.71,2190.93,0.00,5340.06
Fullerite-C60,501.33,-39.5%,148406,437.62,529.91,0.00,0.00
Fullerite-C70,503.45,-34.3%,54051,915.69,358.20,0.00,0.00
Fullerite-C72,2662.64,+15.9%,51807,3151.26,2298.20,0.00,0.00
Fullerite-C84,333.64,-35.2%,37204,289.31,347.43,0.00,716.42
Fullerite-C320,0.00,+100.0%,18411,0.00,0.00,0.00,0.00
Fullerite-C540,58353.04,-0.2%,13094,57500.00,59097.22,0.00,0.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2800000.00,+13.1%,75,2800000.00,0.00,0.00,3413741.71
Carbon-86 Epoxy Resin,2283786.40,+2.5%,223,1347307.69,2599999.99,0.00,0.00
Fullerene Intercalated Graphite,352.48,-3.4%,5346,352.48,0.00,0.00,0.00
Fulleroferrocene,314.29,+335.7%,7675,314.29,0.00,0.00,0.00
Graphene Nanoribbons,0.00,+100.0%,357,0.00,0.00,0.00,0.00
Lanthanum Metallofullerene,9700.00,-15.1%,1750,9700.00,0.00,0.00,0.00
Methanofullerene,1712.04,-33.8%,9800,1712.04,0.00,0.00,9516.38
PPD Fullerene Fibers,7097.64,+33.7%,45981,7097.64,0.00,0.00,0.00
Scandium Metallofullerene,63999.98,-27.5%,2997,63999.98,0.00,0.00,0.00
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,299.00,-39.8%,887275,299.00,0.00,0.00,256.26
Cadmium,1499.99,-0.3%,431135,1500.00,0.00,1400.00,0.00
Caesium,0.00,+100.0%,129393,0.00,0.00,0.00,0.00
Chromium,1675.64,-6.0%,480609,1713.41,1499.00,400.10,1757.16
Cobalt,299.19,-6.5%,120843,300.00,299.00,0.00,356.93
Dysprosium,0.00,+100.0%,103223,0.00,0.00,0.00,0.00
Evaporite Deposits,556.84,-31.5%,444108,618.38,423.22,0.00,477.30
Hafnium,848.11,-3.2%,989106,854.20,500.00,0.00,0.00
Hydrocarbons,115.50,-16.2%,1001861,115.50,0.00,0.00,215.59
Mercury,1850.00,-17.7%,542522,0.00,1850.00,0.00,1842.69
Neodymium,12239.51,-61.3%,79630,0.00,0.00,0.00,12239.51
Platinum,2597.06,-23.1%,602208,2606.15,2534.81,0.00,0.00
Promethium,15523.49,-20.3%,103609,0.00,0.00,0.00,15523.49
Scandium,529.61,-24.5%,1261417,531.76,350.00,0.00,0.00
Silicates,593.70,+1.4%,574876,577.93,799.00,0.00,791.28
Technetium,29343.61,-76.3%,146487,0.00,0.00,0.00,29343.61
Thulium,300.00,+1.6%,77420,0.00,300.00,0.00,1262.67
Titanium,1344.87,-97.6%,915650,1399.08,1139.44,0.00,1449.79
Tungsten,781.62,-15.8%,291382,795.00,550.00,0.00,0.00
Vanadium,1149.86,-1.9%,422226,1400.00,1093.79,0.00,0.00
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1374.50,+0.1%,767840,1159.76,1632.66,0.00,1869.70
Silicon Diborite,1727.85,-10.1%,613452,0.00,0.00,0.00,1727.85
Ceramic Powder,1245.60,-16.3%,591653,1249.97,1243.66,0.00,1353.09
Carbon Polymers,551.59,-64.3%,818905,28.95,2399.00,0.00,1113.22
Crystallite Alloy,60.00,+3775.2%,352779,60.00,0.00,0.00,2194.86
Fernite Alloy,1929.87,+7.8%,581105,2098.87,1654.06,0.00,2290.01
Titanium Chromide,2523.21,-7.2%,103903,3489.36,2000.00,0.00,2925.34
Rolled Tungsten Alloy,50.02,+179.4%,330372,0.00,0.00,50.02,1541.14
Hexite,2697.66,+18.8%,506466,2697.66,0.00,0.00,2600.31
Caesarium Cadmide,2363.85,+52.6%,143487,0.00,0.00,0.00,2363.85
Solerium,0.00,+100.0%,150066,0.00,0.00,0.00,0.00
Platinum Technite,73.13,+4925.6%,153872,0.00,0.00,73.13,0.00
Vanadium Hafnite,2041.21,-39.9%,570695,0.00,0.00,0.00,2041.21
Prometium,0.00,+100.0%,12503,0.00,0.00,0.00,0.00
Hyperflurite,0.00,+100.0%,59283,0.00,0.00,0.00,0.00
Ferrofluid,0.00,+100.0%,26193,0.00,0.00,0.00,0.00
Dysporite,0.00,+100.0%,19930,0.00,0.00,0.00,0.00
Neo Mercurite,0.00,+100.0%,240004,0.00,0.00,0.00,0.00
Fluxed Condensates,0.00,+100.0%,59098,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,17704.89,-72.2%,387,7278.94,27802.97,4001.07,0.00
Capacitor Console,12581638.95,+8.2%,139,12792852.41,11819433.83,0.00,0.00
Conductive Thermoplastic,38842.34,-74.0%,143,17036.24,52400.00,4001.07,11426.50
Current Pump,34629.99,-63.7%,160,41242.51,18001.12,4001.07,32529.07
Drone Transceiver,2026.76,+6.4%,350,2063.01,2000.27,0.00,11111.00
Enhanced Ward Console,15203124.58,-7.1%,168,15505318.11,14759478.77,0.00,14311217.48
Impetus Console,17015.16,-18.7%,130,15790.88,19274.27,5004.10,28998.78
Intact Armor Plates,19980791.38,-3.8%,153,20424897.87,18788718.68,14667073.99,21849460.73
Intact Shield Emitter,626857.24,+144.9%,146,417069.29,1160318.03,0.00,470820.32
Interface Circuit,198481.07,+23.0%,3371,192804.98,209985.83,200000.38,146970.81
Logic Circuit,308771.74,-0.5%,846,308597.16,309325.94,301000.00,278845.69
Lorentz Fluid,3676.77,-54.6%,211,4254.32,2000.00,0.00,6506.64
Micro Circuit,8439.32,+27.9%,3167,8120.00,11697.29,16000.67,3000.39
Nanite Compound,127370.72,-27.8%,309,137613.22,60002.77,150000.00,126726.63
Power Circuit,3118291.73,+10.9%,882,3219628.98,2918295.23,3442857.14,3262741.04
Power Conduit,43684.28,-27.7%,470,36864.44,52591.84,0.00,335.13
Single-crystal Superalloy I-beam,7092860.24,+1.7%,300,7117452.26,6991864.75,7033333.34,6920107.47
Telemetry Processor,5854.71,+200.3%,157,8300.03,2322.59,0.00,25085.52
Trigger Unit,27897.58,-12.3%,1258,27749.73,28171.21,4001.07,8008.19
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,5400,0.00,0.00,0.00,0.00
Azure Mykoserocin,1863.56,+82.7%,14238,30.47,0.00,2143.70,0.00
Celadon Mykoserocin,0.00,+100.0%,4457,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,4237,0.00,0.00,0.00,0.00
Lime Mykoserocin,2250.00,+115.1%,4231,2250.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2598.58,+21.8%,16824,2598.89,1759.00,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,1316,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,3452,0.00,0.00,0.00,0.00
Azure Cytoserocin,0.00,+100.0%,10424,0.00,0.00,0.00,0.00
Celadon Cytoserocin,82521.30,-10.6%,8667,0.00,0.00,0.00,82521.30
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,9335,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,959,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,0.00,+100.0%,7077,0.00,0.00,0.00,0.00
Viridian Cytoserocin,74399.44,-32.8%,7949,0.00,0.00,0.00,74399.44
