Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Plasma Physics,285304.11,-21.1%,96,285304.11,0.00,0.00,0.00
Datacore - Quantum Physics,433991.39,-4.4%,1568,433016.69,448000.22,0.00,391422.67
Datacore - Rocket Science,288823.61,-8.9%,1286,293746.47,250000.00,100000.01,244662.03
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8282223.80,-0.3%,140,8234223.23,8346224.57,0.00,0.00
Assembly Instructions,28488889.96,-6.6%,9,28488889.96,0.00,0.00,0.00
Calibration Data,3990579.81,-2.0%,254,3928023.21,4071811.76,4000000.00,0.00
Circuitry Schematics,4612178.17,+6.6%,119,4535157.72,5021910.76,3534026.67,5474328.82
Circular Logic,1748842.26,+35.2%,19,1748842.26,0.00,0.00,0.00
Classic Doctrine,7174075.14,-0.2%,12,7174075.14,0.00,0.00,0.00
Collision Measurements,7800000.00,-6.1%,1,0.00,7800000.00,0.00,5248631.86
Engagement Plan,6720882.07,+25.0%,17,6725099.40,6714857.32,0.00,7299999.00
Formation Layout,5988810.78,+7.1%,59,5974818.50,6250000.00,0.00,0.00
Installation Guide,28949999.06,+64.4%,2,28949999.06,0.00,0.00,0.00
Interface Alignment Chart,4198674.64,+20.8%,30,3416027.52,4589998.20,0.00,5113842.20
Operation Handbook,6811883.92,+1.5%,624,6906266.52,6726365.69,5960079.92,0.00
Prototype Diagram,3500000.01,+132.4%,1,3500000.01,0.00,0.00,0.00
Sacred Manifesto,3406906.83,-5.4%,73,3437331.32,3403000.05,3000000.00,4899999.80
Stolen Formulas,41166299.33,-12.4%,0,0.00,0.00,0.00,41166299.33
Symbiotic Figures,8933329.33,-14.2%,9,9999989.00,8399999.50,0.00,5008325.10
Test Reports,11499999.80,-3.4%,10,10500000.00,13833332.67,0.00,10722705.37
Tuning Instructions,8696727.43,+3.1%,11,8502000.00,8740000.19,0.00,0.00
User Manual,3689777.78,-25.9%,9,3689777.78,0.00,0.00,0.00
War Strategon,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,108.66,+0.0%,12409639,108.99,106.50,0.00,95.75
Fermionic Condensates,23725.48,-2.1%,30759,23655.58,29799.08,0.00,23957.54
Fernite Carbide,85.91,-10.1%,26221677,85.83,101.97,31.01,82.42
Ferrogel,12671.55,+1.0%,139216,12522.75,13575.00,0.00,12006.70
Fullerides,1066.60,-3.7%,1667985,1064.35,1180.00,200.00,913.83
Hypersynaptic Fibers,3669.02,+25.3%,170914,3543.09,4192.90,19899.93,3177.49
Nanotransistors,2884.03,-1.0%,909150,2884.05,2885.91,1752.59,2578.83
Phenolic Composites,661.39,+87.9%,1923343,661.34,689.92,32.10,613.29
Sylramic Fibers,185.39,+0.1%,11391561,182.75,206.99,0.00,176.29
Titanium Carbide,101.07,-4.4%,8949906,102.49,100.00,0.00,91.46
Tungsten Carbide,111.42,+4.0%,9656148,107.39,116.95,0.00,111.32
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1451.41,-7.9%,782,1505.00,542.86,10.00,1696.49
Central System Controller,10313.59,-27.4%,202,12004.54,4061.00,0.00,20356.83
Defensive Control Node,11091.92,-14.9%,235,12057.77,7692.85,0.00,15417.70
Electromechanical Hull Sheeting,985.86,-4.5%,26817,1001.00,551.07,100.00,985.75
Emergent Combat Analyzer,1756.50,-29.6%,876,2007.80,500.00,0.00,3961.08
Emergent Combat Intelligence,9778.00,+177.9%,240,10267.65,9030.64,0.00,26136.85
Fused Nanomechanical Engines,1706.14,-44.6%,816,1742.55,600.00,0.00,3816.14
Heuristic Selfassemblers,2183.11,-26.6%,770,2610.09,450.00,10.00,4232.06
Jump Drive Control Nexus,10974.28,-10.6%,173,11013.06,10593.75,0.00,22907.39
Melted Nanoribbons,4652825.67,-1.8%,2126,4655872.04,4790010.00,2750100.00,5005763.50
Modified Fluid Router,19557.70,-3.0%,17001,19586.74,20097.50,1008.29,21029.94
Neurovisual Input Matrix,915.04,+3.1%,6168,906.00,1209.00,0.00,591.96
Powdered C-540 Graphite,1098.98,-5.7%,11338,1118.09,600.26,10.00,1368.37
Resonance Calibration Matrix,13115.96,-91.7%,673,17232.28,850.00,10.00,5452.29
Thermoelectric Catalysts,16179.67,+0.4%,147,16502.51,7011.00,0.00,24212.82
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Electromechanical Component,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Hull Section,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Power Cores,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,6000001.00,-19.3%,1,6000001.00,0.00,0.00,0.00
Malfunctioning Electromechanical Component,2627500.00,-17.9%,1,2627500.00,0.00,0.00,0.00
Malfunctioning Hull Section,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malfunctioning Power Cores,6000000.00,+33.3%,5,6000000.00,0.00,0.00,0.00
Malfunctioning Thruster Sections,3627500.00,-13.0%,2,3627500.00,0.00,0.00,0.00
Malfunctioning Weapon Subroutines,10027500.00,+24.7%,2,10027500.00,0.00,0.00,0.00
Wrecked Armor Nanobot,95999.65,+199.5%,25,57785.71,144635.57,0.00,0.00
Wrecked Electromechanical Component,108190.43,+1703.1%,21,71100.00,849999.00,0.00,203601.49
Wrecked Hull Section,9668333.36,+50.0%,6,9902000.03,8500000.00,0.00,6543570.22
Wrecked Power Cores,65561.54,+276.7%,13,56572.73,115000.00,0.00,72001.00
Wrecked Thruster Sections,26721.43,+972.3%,14,26721.43,0.00,0.00,16151.08
Wrecked Weapon Subroutines,238920.18,+700.7%,84,233365.00,700000.00,0.00,403431.21
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,14553.71,+44.7%,136,11964.42,100000.00,0.00,6653.89
Datacore - Electronic Subsystems Engineering,3093.01,+18.3%,85,3093.01,0.00,0.00,5248.87
Datacore - Engineering Subsystems Engineering,3832.04,-80.0%,49,4011.82,2250.00,0.00,6000.15
Datacore - Offensive Subsystems Engineering,15462.52,+411.3%,100,834.78,36512.20,0.00,5180.02
Datacore - Propulsion Subsystems Engineering,8877.54,+10349.2%,69,9356.25,2750.00,0.00,8561.27
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,238503.25,+50.2%,171,173934.43,394759.78,0.00,429114.93
Amarr Hybrid Tech Decryptor,107680.00,+720.6%,15,107680.00,0.00,0.00,0.00
Caldari Hybrid Tech Decryptor,2713025.95,+25.8%,81,2431065.12,3699888.89,0.00,4068091.52
Gallente Hybrid Tech Decryptor,202352.21,+1.9%,34,194847.73,450000.00,0.00,155000.01
Minmatar Hybrid Tech Decryptor,179367.16,+18.1%,101,179367.16,0.00,0.00,130529.06
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,3867.68,-29.1%,15814,3867.68,0.00,0.00,0.00
Fullerite-C32,14350.88,-2.6%,2061,7267.67,17000.00,0.00,0.00
Fullerite-C50,2388.57,-47.3%,56872,2388.57,0.00,0.00,0.00
Fullerite-C60,447.66,-49.9%,30572,447.66,0.00,0.00,0.00
Fullerite-C70,493.58,+30.0%,25991,427.50,1000.00,0.00,0.00
Fullerite-C72,2106.26,-16.2%,25159,2106.26,0.00,0.00,0.00
Fullerite-C84,369.89,+39.7%,17930,289.54,1250.00,0.00,0.00
Fullerite-C320,60932.87,+0.7%,9496,60932.87,0.00,0.00,0.00
Fullerite-C540,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3889990.00,+2.4%,1,3889990.00,0.00,0.00,0.00
Carbon-86 Epoxy Resin,1547368.42,-5.8%,76,1000000.00,2599999.99,0.00,0.00
Fullerene Intercalated Graphite,9000.00,-85.7%,200,0.00,9000.00,0.00,0.00
Fulleroferrocene,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Graphene Nanoribbons,67000.00,-5.5%,800,67000.00,0.00,0.00,0.00
Lanthanum Metallofullerene,7000.00,+3.8%,200,0.00,7000.00,0.00,0.00
Methanofullerene,12996.00,+2.3%,200,0.00,12996.00,0.00,0.00
PPD Fullerene Fibers,9999.99,+0.5%,1500,0.00,9999.99,0.00,0.00
Scandium Metallofullerene,44769.93,+0.0%,201,755.00,44990.00,0.00,41708.79
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,142.00,-63.7%,180152,142.00,0.00,0.00,153.75
Cadmium,2276.10,-1.8%,46560,2276.10,0.00,0.00,1959.17
Caesium,1800.00,-1.9%,10085,1800.00,0.00,0.00,1067.43
Chromium,2538.34,+0.3%,1193992,2538.34,0.00,0.00,2635.74
Cobalt,629.53,-7.3%,108300,629.53,0.00,0.00,599.86
Dysprosium,26133.02,+488.3%,0,0.00,0.00,0.00,26133.02
Evaporite Deposits,784.69,-24.8%,38077,784.69,0.00,0.00,705.54
Hafnium,538.93,-3.0%,102950,538.93,0.00,0.00,0.00
Hydrocarbons,137.54,-31.7%,43399,137.54,0.00,0.00,0.00
Mercury,1401.14,+8.4%,98655,1401.14,0.00,0.00,1790.16
Neodymium,17874.99,-2.1%,0,0.00,0.00,0.00,17874.99
Platinum,2018.72,-12.1%,208396,2018.72,0.00,0.00,2827.76
Promethium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Scandium,572.61,-63.6%,206380,686.28,7.71,25.40,818.01
Silicates,1689.86,-35.8%,44400,1689.86,0.00,0.00,1321.36
Technetium,30762.27,-79.2%,0,0.00,0.00,0.00,30762.27
Thulium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Titanium,1000.21,+47.2%,42233,1000.21,0.00,0.00,1486.61
Tungsten,995.28,-50.6%,31700,995.28,0.00,0.00,0.00
Vanadium,2086.88,-5.5%,111600,2086.88,0.00,0.00,1066.63
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1291.83,-12.9%,438364,1266.37,0.00,1489.00,1562.95
Silicon Diborite,908.11,+11.5%,7400,908.11,0.00,0.00,854.42
Ceramic Powder,1395.18,+14.0%,126863,1360.09,1499.99,1500.00,0.00
Carbon Polymers,1297.16,+9.5%,86524,1267.16,1600.00,0.00,0.00
Crystallite Alloy,2998.99,-13.4%,28216,2998.99,0.00,0.00,0.00
Fernite Alloy,1617.28,+7.9%,66915,1617.28,0.00,0.00,0.00
Titanium Chromide,1024.29,+79.5%,13390,1024.29,0.00,0.00,0.00
Rolled Tungsten Alloy,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Hexite,3000.00,+4.2%,69581,3000.00,0.00,0.00,2895.99
Caesarium Cadmide,1719.00,+3.1%,45600,1719.00,0.00,0.00,1614.37
Solerium,2048.15,-86.2%,0,0.00,0.00,0.00,2048.15
Platinum Technite,18559.87,-82.2%,0,0.00,0.00,0.00,18559.87
Vanadium Hafnite,1969.69,-35.7%,2000,1969.69,0.00,0.00,1630.31
Prometium,11764.45,-97.2%,0,0.00,0.00,0.00,11764.45
Hyperflurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ferrofluid,14500.00,-15.0%,10171,14500.00,0.00,0.00,0.00
Dysporite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Neo Mercurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fluxed Condensates,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,24925.29,+92.3%,145,5126.49,0.05,95000.00,13040.27
Capacitor Console,12202029.34,-10.3%,51,12202029.34,0.00,0.00,13421317.56
Conductive Thermoplastic,12002.78,-14.8%,97,12002.78,0.00,0.00,17755.68
Current Pump,14001.91,-47.1%,20,14001.91,0.00,0.00,42856.09
Drone Transceiver,3602.84,-16.8%,63,3602.84,0.00,0.00,9660.88
Enhanced Ward Console,12011001.51,+3.6%,43,11911109.83,12627000.22,0.00,15060688.97
Impetus Console,21875.13,-69.9%,121,22238.25,30000.00,5005.02,113157.71
Intact Armor Plates,18898618.94,-3.9%,86,18942340.19,18638000.00,16704013.43,0.00
Intact Shield Emitter,777784.81,-25.8%,79,777784.81,0.00,0.00,786309.14
Interface Circuit,82212.98,+96.1%,271,71557.19,143750.20,0.00,94750.34
Logic Circuit,164790.43,-5.8%,265,166239.93,145916.81,26002.07,172925.65
Lorentz Fluid,3014.76,-27.3%,51,3186.23,1000.01,0.00,8105.20
Micro Circuit,3973.00,+67.0%,222,3684.62,14354.50,0.00,7376.77
Nanite Compound,44731.75,-7.1%,52,44731.75,0.00,0.00,89312.92
Power Circuit,2190087.09,-0.1%,484,2210976.92,1488785.73,0.00,2240060.64
Power Conduit,39010.43,-24.4%,65,34915.52,168000.00,0.00,8135.49
Single-crystal Superalloy I-beam,6694975.01,-2.9%,191,6799878.84,6287423.01,2000006.00,7024248.31
Telemetry Processor,13673.13,+39.7%,33,10612.86,27444.34,0.00,34816.55
Trigger Unit,23094.91,-51.7%,87,23355.55,28563.00,1603.00,21167.12
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Mykoserocin,3987.99,+0.1%,268,2390.24,0.00,4000.00,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,1978.58,+90.9%,1179,1978.58,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,926.23,+171.5%,7224,926.23,0.00,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Cytoserocin,30000.00,+12.3%,1430,30000.00,0.00,0.00,0.00
Celadon Cytoserocin,60000.00,+18.1%,800,60000.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,65690.96,-11.5%,748,65690.96,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
