Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Minmatar Starship Engineering,336318.96,+4.0%,5565,355186.84,316350.02,400000.00,370993.44
Datacore - Molecular Engineering,365989.20,-2.9%,2747,378514.22,349733.77,0.00,345583.02
Datacore - Nanite Engineering,241155.90,-4.9%,1626,246155.09,228762.54,0.00,211964.79
Datacore - Nuclear Physics,330417.35,-0.4%,5348,352359.63,301949.97,0.00,330064.17
Datacore - Plasma Physics,243690.82,+5.1%,865,273838.38,229999.96,0.00,157543.53
Datacore - Quantum Physics,372351.20,+1.8%,4402,402743.90,362802.53,0.00,382477.71
Datacore - Rocket Science,286670.53,+3.3%,2990,304975.68,275132.73,381620.24,245642.24
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8873883.51,+4.1%,149,8388637.00,9234614.86,10000000.00,11954227.05
Assembly Instructions,31899552.06,-30.3%,46,30665286.17,35602349.73,0.00,27607838.85
Calibration Data,4765769.61,-0.2%,379,4777448.11,4758065.17,4400000.00,6769532.02
Circuitry Schematics,4769554.91,-22.3%,183,4496772.14,5129421.69,2800007.38,4372815.29
Circular Logic,1458341.24,+145.7%,36,1000009.48,3750000.00,0.00,0.00
Classic Doctrine,6763639.02,+2.9%,33,6350003.66,7866666.67,0.00,8973742.85
Collision Measurements,5625000.00,-2.2%,47,7250000.00,4000000.00,0.00,0.00
Engagement Plan,6749999.87,+23.5%,43,8499997.00,6555555.75,0.00,7575769.72
Formation Layout,4896205.29,+14.7%,109,4696266.92,5895897.17,0.00,5496531.17
Installation Guide,43999750.00,+0.4%,34,0.00,43999750.00,0.00,0.00
Interface Alignment Chart,4752927.52,+22.4%,32,4011088.00,5587496.99,0.00,0.00
Operation Handbook,6571524.46,-0.8%,764,6746536.37,6443850.77,5863624.87,0.00
Prototype Diagram,6370018.16,-20.9%,21,3865454.49,7622300.00,0.00,7194821.57
Sacred Manifesto,3326394.74,-6.2%,172,3290909.09,3560600.04,0.00,4627525.64
Stolen Formulas,38317244.19,-7.2%,22,0.00,0.00,0.00,38317244.19
Symbiotic Figures,8500000.00,-26.6%,38,0.00,8500000.00,0.00,4909064.39
Test Reports,6922000.00,+71.8%,25,0.00,6922000.00,0.00,12632004.13
Tuning Instructions,7933055.59,+8.9%,44,7285357.19,10199999.99,0.00,9007624.45
User Manual,4507687.47,-17.7%,68,2733333.00,5039993.81,0.00,3085161.87
War Strategon,18407563.71,+72.9%,19,0.00,0.00,0.00,18407563.71
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,106.87,+18.8%,15215490,110.54,92.00,31.46,108.76
Fermionic Condensates,21159.74,-5.2%,31620,20972.96,29799.55,0.00,19371.67
Fernite Carbide,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ferrogel,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fullerides,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Hypersynaptic Fibers,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Nanotransistors,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Phenolic Composites,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Sylramic Fibers,189.51,-6.3%,22487028,188.98,195.65,55.40,191.82
Titanium Carbide,121.60,-1.3%,11757945,119.97,125.10,0.00,112.68
Tungsten Carbide,118.36,-6.7%,13980752,117.27,124.88,135.00,116.70
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,485.99,-2.4%,942,501.92,430.67,10.00,1531.78
Central System Controller,4089.28,-5.9%,110,4212.47,3001.13,0.00,11921.40
Defensive Control Node,8237.48,-11.0%,109,9093.92,5701.12,3000.00,14794.30
Electromechanical Hull Sheeting,663.02,-3.1%,31189,754.63,469.19,10.67,1203.46
Emergent Combat Analyzer,732.31,-13.1%,769,812.65,368.06,10.00,0.00
Emergent Combat Intelligence,3583.52,-21.6%,132,3873.57,1611.18,0.00,15967.74
Fused Nanomechanical Engines,487.38,+51.6%,662,421.07,515.97,6013.00,1817.17
Heuristic Selfassemblers,1490.18,+4.5%,829,1486.06,388.08,5000.00,0.00
Jump Drive Control Nexus,5803.42,-18.2%,138,6714.40,2501.12,0.00,14006.83
Melted Nanoribbons,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Modified Fluid Router,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Neurovisual Input Matrix,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Powdered C-540 Graphite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Resonance Calibration Matrix,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Thermoelectric Catalysts,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Electromechanical Component,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Hull Section,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Power Cores,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,4124823.30,+5.3%,4,5000000.00,3687234.95,0.00,0.00
Malfunctioning Electromechanical Component,3398660.61,-29.2%,27,0.00,0.00,0.00,3398660.61
Malfunctioning Hull Section,24061920.20,+30.9%,14,0.00,0.00,0.00,24061920.20
Malfunctioning Power Cores,10508774.71,-8.9%,32,0.00,0.00,0.00,10508774.71
Malfunctioning Thruster Sections,10000.00,+12058.3%,19,0.00,10000.00,0.00,5586238.65
Malfunctioning Weapon Subroutines,16491466.78,-13.9%,29,0.00,0.00,0.00,16491466.78
Wrecked Armor Nanobot,86326.67,+58.7%,53,95867.51,10000.00,0.00,135952.11
Wrecked Electromechanical Component,113956.92,+203.8%,76,113956.92,0.00,0.00,57252.55
Wrecked Hull Section,11405000.00,+21.1%,12,13206666.67,6000000.00,0.00,4749870.77
Wrecked Power Cores,248268.82,+17.9%,62,266427.51,100.00,0.00,87804.81
Wrecked Thruster Sections,115071.57,+90.9%,108,128136.52,100.00,0.00,129952.21
Wrecked Weapon Subroutines,153858.51,+199.7%,51,153858.51,0.00,0.00,274853.25
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,19815.64,+30.1%,725,840.88,25000.00,0.00,20366.35
Datacore - Electronic Subsystems Engineering,19306.55,+52.3%,445,25198.62,2250.58,0.00,6801.53
Datacore - Engineering Subsystems Engineering,864.70,-22.0%,645,778.81,2239.00,0.00,23430.98
Datacore - Offensive Subsystems Engineering,21703.62,+1068.7%,1513,22564.22,2340.00,0.00,10010.91
Datacore - Propulsion Subsystems Engineering,14050.91,+3517.7%,1667,17176.22,2331.00,0.00,39373.58
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,378445.25,+10.8%,272,389507.81,221111.00,0.00,384533.80
Amarr Hybrid Tech Decryptor,157619.05,+171.9%,122,198266.67,56000.00,0.00,97319.40
Caldari Hybrid Tech Decryptor,2865996.76,+7.8%,131,2916211.58,2749875.00,0.00,3135138.66
Gallente Hybrid Tech Decryptor,149886.40,-13.9%,108,153799.06,100000.00,0.00,154123.45
Minmatar Hybrid Tech Decryptor,164887.35,+144.2%,124,90318.86,491124.50,0.00,105405.89
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,1880.45,-62.9%,25621,1627.50,1897.71,0.00,5598.19
Fullerite-C32,9449.80,-2.5%,40303,8867.55,10000.00,0.00,12505.00
Fullerite-C50,3896.95,-41.7%,47783,3982.65,2700.30,0.00,4432.72
Fullerite-C60,475.44,-33.8%,40786,447.55,529.89,0.00,631.64
Fullerite-C70,443.60,-34.6%,38617,543.80,358.24,0.00,0.00
Fullerite-C72,1757.04,-10.1%,31466,2022.73,1288.05,0.00,0.00
Fullerite-C84,331.39,-34.8%,27347,331.39,0.00,0.00,914.54
Fullerite-C320,65002.25,-0.9%,35787,0.00,0.00,0.00,65002.25
Fullerite-C540,57461.27,+0.6%,2340,61000.00,53269.96,0.00,55924.71
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3801000.00,-14.5%,75,3801000.00,0.00,0.00,0.00
Carbon-86 Epoxy Resin,1207476.20,+32.1%,344,1207476.20,0.00,0.00,1194876.91
Fullerene Intercalated Graphite,2200.00,+0.3%,7474,2200.00,0.00,0.00,3679.91
Fulleroferrocene,1016.65,+15.4%,81123,1016.65,0.00,0.00,1396.40
Graphene Nanoribbons,42062.50,+60.5%,2855,42062.50,0.00,0.00,68995.13
Lanthanum Metallofullerene,7869.75,-1.3%,1780,7869.75,0.00,0.00,5051.23
Methanofullerene,10000.00,+0.2%,11835,10000.00,0.00,0.00,10724.50
PPD Fullerene Fibers,5000.00,+3.2%,7046,5000.00,0.00,0.00,8269.05
Scandium Metallofullerene,50000.00,-5.5%,1792,50000.00,0.00,0.00,44523.33
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,127.60,-18.6%,961575,127.60,0.00,0.00,197.84
Cadmium,1610.03,-1.8%,181786,1610.98,1790.00,1400.00,1657.02
Caesium,1207.97,-13.6%,129393,0.00,0.00,0.00,1207.97
Chromium,1989.70,-50.7%,477997,2012.96,1500.00,0.00,2065.45
Cobalt,275.00,+0.0%,180570,275.00,0.00,0.00,363.26
Dysprosium,27469.64,+625.0%,103223,0.00,0.00,0.00,27469.64
Evaporite Deposits,619.09,-2.0%,946909,648.73,600.00,0.00,777.90
Hafnium,0.00,+100.0%,1084216,0.00,0.00,0.00,0.00
Hydrocarbons,151.11,-22.5%,126910,151.11,0.00,0.00,199.81
Mercury,2335.05,-35.3%,418029,2335.05,0.00,0.00,0.00
Neodymium,19999.00,-12.5%,312567,19999.00,0.00,0.00,20007.04
Platinum,2709.53,-4.2%,293292,2501.09,3200.00,0.00,2821.78
Promethium,0.00,+100.0%,105509,0.00,0.00,0.00,0.00
Scandium,672.10,-8.4%,1162824,740.90,226.00,699.99,1160.02
Silicates,588.12,-7.0%,380010,200.15,600.00,0.00,634.80
Technetium,10000.96,-44.8%,67160,10000.96,0.00,0.00,28567.70
Thulium,1047.32,-70.9%,95920,0.00,0.00,0.00,1047.32
Titanium,655.06,+91.9%,289788,655.06,0.00,0.00,1809.98
Tungsten,540.58,+21.7%,327592,0.00,0.00,0.00,540.58
Vanadium,1313.87,+0.9%,372480,1353.41,1100.00,0.00,1317.32
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1700.00,-12.2%,511290,1700.00,0.00,0.00,1594.05
Silicon Diborite,938.49,-17.9%,610972,0.00,0.00,0.00,938.49
Ceramic Powder,1021.91,-1.9%,389383,1369.00,1200.00,500.00,0.00
Carbon Polymers,1077.45,-98.5%,97226,0.00,0.00,0.00,1077.45
Crystallite Alloy,2166.60,+7.3%,352779,0.00,0.00,0.00,2166.60
Fernite Alloy,2097.99,-2.0%,465846,2097.99,0.00,0.00,0.00
Titanium Chromide,3748.29,-30.2%,183190,3748.29,0.00,0.00,0.00
Rolled Tungsten Alloy,0.00,+100.0%,262381,0.00,0.00,0.00,0.00
Hexite,2765.25,+13.3%,499020,0.00,0.00,0.00,2765.25
Caesarium Cadmide,2085.95,+72.9%,143487,0.00,0.00,0.00,2085.95
Solerium,3249.24,-91.3%,150066,0.00,0.00,0.00,3249.24
Platinum Technite,17510.06,-91.3%,91995,0.00,0.00,0.00,17510.06
Vanadium Hafnite,0.00,+100.0%,570695,0.00,0.00,0.00,0.00
Prometium,11758.58,+21.3%,12161,0.00,0.00,0.00,11758.58
Hyperflurite,12807.49,+67.5%,59283,0.00,0.00,0.00,12807.49
Ferrofluid,11000.00,-51.2%,14651,11000.00,0.00,0.00,15777.37
Dysporite,14999.00,+3.1%,14301,14999.00,0.00,0.00,13246.51
Neo Mercurite,0.00,+100.0%,130414,0.00,0.00,0.00,0.00
Fluxed Condensates,9077.68,-73.7%,60698,0.00,0.00,0.00,9077.68
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,6102.14,-24.4%,793,5033.41,9575.50,0.00,10860.69
Capacitor Console,12451001.45,-0.5%,131,12507038.48,12502000.66,12000000.00,0.00
Conductive Thermoplastic,11599.16,-8.4%,117,12002.13,11000.00,4001.07,12984.57
Current Pump,43366.57,-73.2%,173,46304.29,30000.00,4001.07,0.00
Drone Transceiver,3487.78,-7.1%,392,3596.63,2000.27,0.00,11130.95
Enhanced Ward Console,14686893.08,-47.1%,158,14690271.68,14670000.08,0.00,14463308.62
Impetus Console,10307.99,+84.1%,183,8736.52,19523.33,5004.14,13789.14
Intact Armor Plates,19988792.90,+3.7%,236,20069687.20,19507684.71,0.00,21241699.01
Intact Shield Emitter,480308.61,-19.5%,119,535900.74,357039.13,0.00,718569.58
Interface Circuit,101929.76,+4.8%,1153,100688.54,112232.69,116006.18,125495.76
Logic Circuit,251918.83,-23.1%,592,249685.65,261977.17,261200.01,240261.82
Lorentz Fluid,1252.16,+22.8%,260,1105.36,2000.00,4001.07,0.00
Micro Circuit,16298.02,-37.4%,889,17646.23,11372.59,8334.33,4770.67
Nanite Compound,107427.49,+9.6%,207,112590.65,45005.26,150001.01,95495.19
Power Circuit,2709899.47,+5.8%,646,2627802.89,2989787.30,2818459.44,2692745.20
Power Conduit,2429.39,+25.2%,232,1264.24,4157.14,2007.01,5948.23
Single-crystal Superalloy I-beam,7186267.14,+1.5%,371,7138426.10,7349563.65,6800000.00,7541115.01
Telemetry Processor,23210.66,+79.0%,167,16276.26,48729.25,0.00,20045.82
Trigger Unit,8143.24,+137.9%,390,8063.80,17102.00,1600.00,15719.85
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,5400,0.00,0.00,0.00,0.00
Azure Mykoserocin,1398.59,+4.5%,6753,30.47,0.00,4000.00,0.00
Celadon Mykoserocin,0.00,+100.0%,4580,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,4237,0.00,0.00,0.00,0.00
Lime Mykoserocin,5000.00,-21.2%,3636,0.00,5000.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2006.52,+1.5%,23705,2313.19,1492.33,5000.00,25027.45
Viridian Mykoserocin,0.00,+100.0%,1316,0.00,0.00,0.00,0.00
Amber Cytoserocin,95572.42,-18.7%,3452,0.00,0.00,0.00,95572.42
Azure Cytoserocin,50000.00,-17.2%,3223,50000.00,0.00,0.00,43329.11
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
