Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Minerals,,,,,,,
Tritanium,2.50,+2.2%,25420125572,2.53,2.42,2.59,2.69
Pyerite,5.28,+2.7%,5394594536,5.37,5.01,5.41,5.76
Mexallon,26.64,+1.3%,1720096832,26.94,25.89,26.41,27.99
Isogen,50.81,+4.3%,409456909,51.42,48.11,50.51,52.96
Nocxium,115.63,+4.6%,109676604,113.22,119.81,148.83,117.57
Zydrine,1365.34,-1.0%,27107496,1359.36,1383.97,1469.53,1317.49
Megacyte,2866.15,-1.9%,9619279,2846.93,2926.47,2964.05,2911.10
Morphite,5763.24,+2.4%,608524,5749.89,5862.53,5222.20,5520.41
,,,,,,,
Fuel,,,,,,,
Coolant,1175.86,-11.6%,8620842,1143.78,1776.75,1838.52,1171.58
Enriched Uranium,5521.92,+3.9%,1223990,5645.04,5422.59,5120.60,5300.02
Heavy Water,23.13,+1.5%,30061436,25.00,20.08,23.33,28.90
Helium Isotopes,348.53,+28.8%,12199856,335.94,392.74,393.76,316.31
Hydrogen Isotopes,332.24,+8.5%,138276852,340.86,322.12,340.81,365.71
Nitrogen Isotopes,372.54,-1.7%,17161459,365.56,380.39,474.60,319.59
Oxygen Isotopes,349.28,+4.4%,22383915,347.95,360.85,515.60,344.78
Liquid Ozone,341.73,-13.7%,21842822,308.28,357.37,388.07,277.31
Mechanical Parts,616.81,-2.1%,3854076,624.44,609.51,605.61,643.06
Oxygen,108.23,+0.9%,16990150,109.25,98.19,129.50,110.04
Robotics,6931.18,-0.6%,1508937,7192.97,6848.47,7200.00,6955.19
Strontium Clathrates,753.77,-7.8%,1615153,739.19,770.93,1337.11,629.37
,,,,,,,
Salvage Materials,,,,,,,
Alloyed Tritanium Bar,128018.44,-2.4%,112705,127091.39,130343.41,126412.29,130127.72
Armor Plates,225546.02,-2.5%,85508,228890.27,213047.48,226380.27,228525.86
Broken Drone Transceiver,47.65,+109.9%,45655,42.45,39.35,100.00,167.52
Burned Logic Circuit,29746.68,-3.3%,324820,29809.49,28404.96,32036.68,30192.14
Charred Micro Circuit,89.15,+23.4%,300737,94.15,61.64,100.67,144.66
Conductive Polymer,59.75,+67.4%,30983,30.18,100.01,100.00,238.76
Contaminated Lorentz Fluid,201.07,-50.3%,49492,247.51,120.14,127.39,225.81
Contaminated Nanite Compound,2234.67,-10.5%,79843,2176.89,2192.45,1931.80,2514.60
Damaged Artificial Neural Network,329.62,+51.7%,87928,348.76,258.12,500.12,427.10
Defective Current Pump,180.84,-14.8%,31200,191.03,158.24,114.79,348.79
Fried Interface Circuit,5343.77,-9.6%,476001,5569.80,4360.16,5986.00,5150.23
Malfunctioning Shield Emitter,391.66,-51.5%,113280,359.71,500.28,300.08,342.25
Melted Capacitor Console,81766.40,-3.4%,36371,82452.15,75852.37,88008.87,77242.21
Scorched Telemetry Processor,186.42,-35.1%,50746,188.93,183.34,100.00,216.17
Smashed Trigger Unit,49.17,+103.4%,268733,46.89,32.98,100.00,155.62
Tangled Power Conduit,282.68,-12.6%,47249,342.10,341.16,100.07,250.00
Thruster Console,83.77,+19.4%,93707,64.67,161.89,100.00,162.12
Tripped Power Circuit,43716.22,-2.9%,317562,44180.95,43243.00,41573.20,45867.96
Ward Console,22018.51,-8.9%,45236,21426.78,22413.56,23301.47,19754.32
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,171848.86,+7.7%,208,183468.01,184997.81,216410.78,138456.20
Datacore - Caldari Starship Engineering,165996.25,-2.2%,1330,162403.59,263995.92,343947.33,146154.97
Datacore - Electromagnetic Physics,99836.85,-11.5%,860,100127.68,107725.00,194639.18,86633.33
Datacore - Electronic Engineering,314237.79,+3.3%,5555,315263.32,311506.33,229694.46,304127.27
Datacore - Gallentean Starship Engineering,206523.01,-8.5%,1435,207039.87,180480.70,118105.08,186563.40
Datacore - Graviton Physics,122033.09,+95.8%,2076,115628.97,143598.69,305272.25,105095.34
Datacore - High Energy Physics,183994.49,+4.9%,1115,191024.94,154629.16,203429.10,189058.16
Datacore - Hydromagnetic Physics,421437.60,-6.3%,1842,418197.84,449944.44,467812.78,390185.69
Datacore - Laser Physics,197866.58,-27.8%,2437,187318.13,230072.90,239116.72,192913.83
Datacore - Mechanical Engineering,384004.20,+6.8%,22591,409306.54,368493.13,366274.37,415856.15
Datacore - Minmatar Starship Engineering,404181.80,+5.9%,6581,425397.60,358376.95,405496.57,430459.27
Datacore - Molecular Engineering,318941.06,+5.0%,2409,329968.26,292635.21,372342.11,272410.78
Datacore - Nanite Engineering,238493.82,+0.2%,1960,237199.99,211403.87,296026.32,186413.98
Datacore - Nuclear Physics,320005.96,-0.3%,2884,328141.09,289838.69,299750.00,355429.32
Datacore - Plasma Physics,186748.73,+19.9%,904,185401.26,272806.97,572440.94,165809.61
Datacore - Quantum Physics,415933.84,+0.5%,1907,398781.17,454948.26,355679.84,377247.05
Datacore - Rocket Science,205924.20,-13.0%,1772,217820.60,200476.23,295784.16,192887.90
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,11788065.36,-22.0%,108,12524682.43,9304044.11,8200320.50,12473623.43
Assembly Instructions,28244819.38,+2.7%,21,26626105.19,33619276.47,25884615.23,31005982.14
Calibration Data,4069076.18,+1.7%,397,4277525.12,3702318.80,3933333.42,5089576.10
Circuitry Schematics,8470914.46,-6.1%,93,8900074.30,7221573.76,5210942.00,10740160.69
Circular Logic,895785.29,-44.2%,28,602732.93,2759999.80,3075000.00,1774117.43
Classic Doctrine,7166959.72,+12.2%,25,7250347.52,6313777.78,7500000.00,9294077.73
Collision Measurements,4756451.75,+47.2%,31,4007647.11,5427778.34,5300000.00,4046388.26
Engagement Plan,6586339.83,+21.5%,59,6573824.01,5885256.33,10416666.67,6145370.05
Formation Layout,5841783.77,+20.1%,79,5918255.65,5426923.00,3397000.00,6394478.27
Installation Guide,36366666.28,+6.1%,15,34407768.33,37911056.22,47500000.00,26924788.91
Interface Alignment Chart,5137851.29,-31.9%,47,4648057.05,5429166.67,8149999.50,5331302.75
Operation Handbook,7251991.93,-8.9%,533,7330023.77,6921592.43,6470302.98,9016337.38
Prototype Diagram,7015137.90,-28.7%,29,6938481.49,8961666.66,12000000.00,8238172.81
Sacred Manifesto,3715228.81,-8.5%,86,3756120.97,4204500.00,3944444.44,4452321.82
Stolen Formulas,37657140.67,-0.4%,14,37657140.67,46125000.00,24800000.00,35318936.43
Symbiotic Figures,3400502.57,+141.1%,17,3694618.99,8125988.48,8568812.50,6225407.55
Test Reports,8644437.69,-11.3%,16,9991538.62,8756454.64,10625000.00,10782737.33
Tuning Instructions,7767312.40,-34.3%,16,7267705.77,7797000.16,7764285.71,7976607.39
User Manual,3272333.41,-18.3%,60,3308620.77,5061307.74,5142928.57,2783300.36
War Strategon,29571000.04,-29.0%,7,22714142.93,43714000.00,38499999.99,21741089.79
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,79.94,-6.2%,14421600,79.97,80.45,56.03,73.57
Fermionic Condensates,25035.53,-3.5%,13494,24160.81,29561.94,21949.24,20011.29
Fernite Carbide,65.86,+1.6%,37094049,65.46,65.21,83.77,63.09
Ferrogel,11210.37,+10.6%,176817,11158.74,11585.36,12502.31,10192.84
Fullerides,1077.72,+1.9%,4208928,1097.50,975.87,636.07,961.46
Hypersynaptic Fibers,3137.31,+11.6%,415322,3137.25,3309.02,7529.87,3059.14
Nanotransistors,2941.27,-0.3%,2128580,2948.90,3198.47,2297.46,2901.89
Phenolic Composites,595.16,+2.5%,936474,601.91,561.67,32.25,490.08
Sylramic Fibers,163.30,+1.0%,15504665,162.23,153.53,66.97,164.35
Titanium Carbide,87.94,+36.4%,12374758,94.24,83.12,48.19,78.26
