Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Logic Circuit,154220.68,+2.5%,921,157282.37,107695.23,111863.50,162011.92
Lorentz Fluid,2192.98,+37.9%,120,3024.39,14082.95,4206.64,4012.39
Micro Circuit,6115.88,-47.4%,867,5425.71,8189.49,5446.39,6632.08
Nanite Compound,51192.78,+67.8%,130,58668.64,63308.95,19751.32,54678.54
Power Circuit,1137429.46,+0.2%,862,1163640.22,1147960.11,1016396.99,1343554.08
Power Conduit,127392.88,-98.7%,224,133582.98,39305.53,23908.76,32630.38
Single-crystal Superalloy I-beam,5853871.22,+2.3%,211,5918520.24,5681263.55,3309575.16,5817508.90
Telemetry Processor,66913.35,+34.5%,75,85272.74,73761.84,22004.07,115426.95
Trigger Unit,55628.81,+36.5%,236,65052.74,5264.37,4050.01,41018.24
,,,,,,,
Ice Products,,,,,,,
Helium Isotopes,315.93,+4.4%,14495840,313.09,239.80,372.98,329.92
Hydrogen Isotopes,339.55,-1.8%,101067129,345.98,335.93,339.56,348.58
Nitrogen Isotopes,327.13,+2.4%,14524899,327.13,363.64,377.49,297.37
Oxygen Isotopes,385.64,-5.4%,18707083,378.72,415.40,377.04,351.40
Heavy Water,20.25,-6.9%,8903179,21.43,20.17,24.39,21.82
Liquid Ozone,251.57,+9.3%,18352067,247.30,264.53,339.32,234.15
Strontium Clathrates,356.87,-7.5%,1026359,399.72,349.33,575.45,337.24
,,,,,,,
Starbase Fuel,,,,,,,
Coolant,11931.93,+25.7%,864224,12497.85,9349.57,4190.62,12047.70
Enriched Uranium,7846.77,-0.6%,542468,7940.64,7704.81,10505.24,8554.99
Mechanical Parts,4527.01,+21.3%,546082,4535.62,4498.71,6958.20,4138.33
Oxygen,182.31,+8.1%,3312965,184.73,177.20,189.35,213.63
Robotics,24701.41,+0.4%,199922,25559.30,22981.14,22978.87,22854.56
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,316394.34,+56.5%,459,165234.92,316394.34,203073.44,145517.43
Datacore - Caldari Starship Engineering,167845.90,+12.6%,902,127245.83,167845.90,241447.83,102720.07
Datacore - Electromagnetic Physics,62969.55,+33.4%,3494,63095.56,62606.37,197289.16,60692.72
Datacore - Electronic Engineering,260888.62,+1.5%,2326,253673.11,262900.98,252456.29,226042.26
Datacore - Gallentean Starship Engineering,131859.02,+2.3%,1148,149467.35,131859.02,153537.92,122989.72
Datacore - Graviton Physics,124229.10,+0.6%,74,392409.33,124229.10,211780.59,92141.88
Datacore - High Energy Physics,117521.76,+17.5%,1815,155038.45,117521.76,186459.73,140028.30
Datacore - Hydromagnetic Physics,272964.28,-11.3%,393,253458.21,272964.28,276371.67,215439.06
Datacore - Laser Physics,164789.70,+12.7%,614,155615.50,130968.63,238436.48,92316.04
Datacore - Mechanical Engineering,307615.24,-2.2%,22021,339405.12,297502.97,380124.74,346635.68
Datacore - Minmatar Starship Engineering,318062.53,-1.4%,4801,387425.60,318062.53,379995.46,368458.81
Datacore - Molecular Engineering,203108.91,-1.5%,1227,225917.42,203108.91,403412.32,189859.74
Datacore - Nanite Engineering,219364.93,-2.0%,520,185960.71,219364.93,231145.30,161889.61
Datacore - Nuclear Physics,310555.25,-3.7%,0,269946.53,287228.55,303553.77,310555.25
Datacore - Plasma Physics,168026.70,+54.7%,255,130609.13,168026.70,617241.38,145890.31
Datacore - Quantum Physics,331422.00,+11.6%,1596,340213.87,331422.00,299032.38,308826.93
Datacore - Rocket Science,164013.21,-3.6%,972,159355.27,164013.21,191288.15,112348.34
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9978241.76,-3.2%,104,10089991.26,9876080.43,8103127.37,11012136.68
Assembly Instructions,30686919.00,+1.8%,16,30686919.00,30363817.91,21187499.75,32825922.97
Calibration Data,3702515.98,-10.4%,248,3702515.98,3340938.35,4412979.17,4500876.69
Circuitry Schematics,5192960.73,+4.4%,114,5227689.40,4435612.81,4453345.83,5935745.54
Circular Logic,1102121.03,-45.5%,0,721591.30,1621379.57,3075000.00,1102121.03
Classic Doctrine,8334112.48,-18.6%,52,8334112.48,7226299.90,7500000.00,9472789.39
Collision Measurements,5014068.37,-35.1%,33,5706454.12,4951666.44,5340000.00,4001352.19
Engagement Plan,5780831.24,-26.1%,33,5673170.31,6107500.05,10416666.67,6424204.06
Formation Layout,6203086.38,+16.5%,68,6203086.38,4822847.06,3608750.00,6851078.69
Installation Guide,28909158.01,-44.7%,24,29429991.34,29506898.20,47500000.00,14752765.42
Interface Alignment Chart,3606819.06,-80.6%,0,4119193.04,4569076.93,8149999.50,3606819.06
Operation Handbook,7658428.86,-4.7%,604,7689006.05,7545977.90,6615145.52,9597573.80
Prototype Diagram,3804454.70,-47.4%,11,3873666.82,6084285.79,12000000.00,4486491.40
Sacred Manifesto,3749966.97,-9.3%,36,3749966.97,4888631.48,3627272.73,4647574.33
Stolen Formulas,33573248.47,+34.0%,0,36147370.82,43285714.29,24800000.00,33573248.47
Symbiotic Figures,4703342.21,-25.3%,0,7092773.18,5252251.00,5985785.71,4703342.21
Test Reports,11357783.29,-21.5%,12,11271199.96,9244999.97,10625000.00,10082222.51
Tuning Instructions,5606026.45,-7.1%,0,5977091.04,4900117.65,8050052.63,5606026.45
User Manual,2215497.25,-9.7%,0,3372972.97,2782513.69,5142928.57,2215497.25
War Strategon,21013074.51,-19.1%,0,22453571.42,41571000.00,38499999.99,21013074.51
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,78.60,+52.7%,0,134.68,126.89,91.74,78.60
Cadmium,1370.92,+115.2%,0,1698.34,1570.08,1455.32,1370.92
Caesium,709.97,+111.1%,0,1660.52,871.20,0.00,709.97
Chromium,2040.41,-2.0%,0,1605.60,3323.02,2481.69,2040.41
Cobalt,695.85,+43.7%,0,607.10,500.21,49.32,695.85
Dysprosium,17515.26,+14.2%,0,13132.13,17533.30,200000.00,17515.26
Evaporite Deposits,221.06,+37.2%,0,499.36,404.98,238.67,221.06
Hafnium,667.17,+116.0%,0,334.45,701.66,148.59,667.17
Hydrocarbons,100.83,+35.9%,0,75.11,129.42,4.49,100.83
Mercury,3197.09,+9.5%,0,3177.98,2703.75,1050.81,3197.09
Neodymium,17560.17,+36.7%,0,22553.79,14929.37,2000.00,17560.17
Platinum,2373.21,+13.7%,0,2286.95,2419.52,924.39,2373.21
Promethium,10313.41,+287.8%,0,13087.27,10361.78,0.00,10313.41
Scandium,461.45,-0.2%,0,292.65,452.09,110.17,461.45
Silicates,284.76,-22.7%,0,274.59,212.23,25.12,284.76
Technetium,43233.87,-51.4%,0,34762.46,23700.92,2182.83,43233.87
Thulium,695.42,-27.7%,0,671.79,732.59,0.00,695.42
Titanium,750.49,+99.9%,0,1143.25,523.76,567.06,750.49
Tungsten,425.90,-9.0%,0,376.61,611.40,315.95,425.90
Vanadium,1037.45,-41.9%,0,1190.26,1217.22,925.23,1037.45
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,3121.71,-99.1%,0,2666.27,553.63,4499.99,3121.71
Carbon Polymers,316.83,+89.4%,0,428.72,183.42,344.54,316.83
Ceramic Powder,322.78,+62.7%,0,435.61,686.85,357.66,322.78
Crystallite Alloy,1701.21,-96.6%,0,1377.29,1589.59,2151.54,1701.21
Dysporite,7839.53,+25.0%,0,14997.95,7166.62,0.00,7839.53
Fernite Alloy,904.76,-17.1%,0,813.10,1132.91,930.73,904.76
Ferrofluid,11221.27,+20.3%,0,8891.49,520.68,0.00,11221.27
Fluxed Condensates,8918.63,-10.3%,0,3454.97,7648.73,0.00,8918.63
Hexite,2794.32,+61.0%,0,1160.60,2675.57,3064.08,2794.32
Hyperflurite,7851.42,+17.8%,0,9115.20,3856.74,42684.55,7851.42
Neo Mercurite,12651.28,-68.4%,0,10695.48,3547.43,9400.00,12651.28
Platinum Technite,19869.48,-49.7%,70693,10721.53,23979.04,73.13,24729.87
Prometium,8280.35,+32.8%,0,4487.91,2435.08,0.00,8280.35
Rolled Tungsten Alloy,2437.52,+23.1%,0,1984.29,2104.94,1174.00,2437.52
Silicon Diborite,352.33,+212.2%,0,958.73,1027.05,386.50,352.33
Solerium,2092.02,-95.0%,0,3273.46,498.56,0.00,2092.02
Sulfuric Acid,495.06,+91.9%,0,528.24,490.41,1299.14,495.06
Titanium Chromide,2032.47,+22.9%,0,2761.10,717.10,57.00,2032.47
Vanadium Hafnite,2366.50,+4.7%,74604,2366.50,1074.84,1304.74,2843.75
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,85.62,-17.3%,5597511,87.28,80.23,46.09,71.54
Fermionic Condensates,19292.56,-2.0%,13541,18898.99,23453.33,18467.67,16713.30
Fernite Carbide,71.33,-1.8%,27146570,71.19,72.00,98.25,73.26
Ferrogel,11140.95,+0.5%,115942,11112.51,11694.85,8647.13,9912.94
Fullerides,1353.00,-4.7%,3117530,1343.43,1307.97,806.58,1058.04
Hypersynaptic Fibers,2787.30,-1.4%,604509,2713.52,3122.33,1470.10,2930.02
Nanotransistors,3557.41,-12.8%,1347512,3384.35,3709.40,3017.84,3152.25
Phenolic Composites,450.01,+6.6%,860676,446.86,705.01,283.17,443.06
Sylramic Fibers,128.70,-3.3%,10641408,128.70,136.86,138.45,124.29
Titanium Carbide,85.66,+3.3%,3082933,85.67,80.53,50.25,81.36
Tungsten Carbide,83.75,-88.1%,5454802,82.70,80.91,27.01,90.11
,,,,,,,
Tech 2 Construction Components,,,,,,,
Antimatter Reactor Unit,32449.44,+0.1%,1733,32421.45,30108.67,37000.00,34177.14
Crystalline Carbonide Armor Plate,5416.74,-1.0%,27810,5470.11,4684.91,3085.39,4853.40
Deflection Shield Emitter,18318.24,+8.7%,17681,18236.33,19118.29,36803.41,17055.18
Electrolytic Capacitor Unit,28850.56,+3.9%,16676,29203.16,25772.36,2644.68,22127.93
Emp Pulse Generator,11786.86,+6.1%,1282,11786.86,16744.86,6420.80,10496.46
Fernite Carbide Composite Armor Plate,5224.67,-0.4%,149492,5201.81,5296.31,8451.72,4532.49
Fusion Reactor Unit,30750.00,+5.0%,315,33249.26,28834.25,36263.38,26513.96
Fusion Thruster,14146.24,-15.2%,611,13943.29,14752.37,5086.33,13856.97
Gravimetric Sensor Cluster,14722.09,+0.0%,4950,14326.33,15533.27,20464.56,12383.58
Graviton Pulse Generator,16720.36,-4.4%,5169,16673.73,22768.40,9999.19,12658.23
Graviton Reactor Unit,32620.44,-2.6%,858,33001.56,31612.69,27789.20,29619.04
Ion Thruster,16649.43,-2.6%,3994,16946.85,10492.44,72060.66,16180.28
Ladar Sensor Cluster,13890.10,+15.1%,57156,13882.95,13852.33,33186.16,20896.43
Laser Focusing Crystals,22133.98,+3.9%,2988,22133.98,20800.01,5140.00,18826.07
Linear Shield Emitter,14634.33,+15.6%,20188,14598.54,17153.71,48203.40,21964.27
Magnetometric Sensor Cluster,12816.48,-5.6%,3687,12626.10,14691.51,8466.87,13900.76
Magpulse Thruster,14308.47,+5.4%,784,15793.37,13986.39,9643.04,16566.02
Nanoelectrical Microprocessor,20765.70,+10.7%,10172,21903.36,19309.79,2762.50,20176.27
Nanomechanical Microprocessor,23348.35,+8.1%,73749,22272.62,24764.73,6828.93,18626.62
Nuclear Pulse Generator,11189.93,-24.0%,383,11189.93,15025.96,1221.93,9869.65
Nuclear Reactor Unit,32104.75,+7.0%,1899,32385.75,31473.51,28574.93,32188.32
Oscillator Capacitor Unit,22733.12,+1.8%,9038,23804.40,22000.50,7804.48,22370.79
Particle Accelerator Unit,41891.30,+19.4%,4015,44577.89,18278.80,4915.13,17993.00
Photon Microprocessor,22580.54,+1.6%,18250,22306.97,21928.22,15778.82,19094.69
Plasma Pulse Generator,13755.08,+0.0%,2913,13755.08,18142.18,1600.00,11095.73
Plasma Thruster,17316.69,+3.8%,6861,17390.25,15549.62,25666.28,17540.22
Pulse Shield Emitter,15454.72,-2.9%,2777,15641.15,15429.73,39512.74,12457.65
Quantum Microprocessor,19208.50,+0.3%,15001,19388.22,19005.49,11831.62,18848.23
Radar Sensor Cluster,12998.98,-36.9%,3539,12704.56,14891.45,8000.00,12353.62
Scalar Capacitor Unit,21416.65,-3.0%,2506,22505.59,20915.78,2534.15,22243.12
Superconductor Rails,20533.33,+11.8%,2117,19379.47,19490.96,9723.29,20614.74
Sustained Shield Emitter,18546.98,+11.8%,9479,18333.74,19305.11,57099.64,16531.17
Tesseract Capacitor Unit,24693.10,+0.3%,5522,24394.17,24144.39,15345.93,23336.37
Thermonuclear Trigger Unit,27341.38,-12.4%,21775,27341.38,35376.30,31020.41,18838.16
Titanium Diborite Armor Plate,5323.99,+0.5%,36537,5146.69,5280.90,6680.75,4748.38
Tungsten Carbide Armor Plate,5197.35,-23.0%,10906,5085.84,5270.44,7984.55,5103.99
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,1942.85,-3.8%,95803,2145.54,728.31,1579.54,2714.25
Electronic Parts,814.08,+1.4%,7188339,792.90,816.93,705.31,795.59
Guidance Systems,5078.91,-9.4%,39225,5256.56,4201.96,2334.19,8619.87
Hydrogen Batteries,527.78,-10.9%,0,1015.42,584.56,590.21,527.78
Miniature Electronics,2888.13,-1.5%,48908,2888.13,3606.18,112.71,2793.22
Rocket Fuel,4172.30,-4.1%,194001,4172.30,5366.73,1407.89,4099.83
Superconductors,1489.46,+54.4%,32815,1139.45,2233.35,1505.98,2327.00
Transmitter,3617.64,+17.5%,28471,3662.67,2942.73,2875.31,3036.57
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,548.23,-21.3%,0,300.00,407.23,12.82,548.23
Central System Controller,3590.59,+40.4%,0,400.03,1186.66,11.00,3590.59
Defensive Control Node,3021.97,-0.7%,0,4000.06,3413.04,5565.44,3021.97
Electromechanical Hull Sheeting,665.65,-70.0%,0,188.42,200.00,13.03,665.65
Emergent Combat Analyzer,753.94,-68.8%,0,200.44,236.11,12.99,753.94
Emergent Combat Intelligence,6192.46,+63.1%,0,9261.71,5830.72,383.75,6192.46
Fused Nanomechanical Engines,817.54,-44.3%,0,350.07,368.77,30008.79,817.54
Heuristic Selfassemblers,1617.67,-84.5%,0,278.77,243.85,15008.35,1617.67
Jump Drive Control Nexus,1125.91,+77.6%,0,1000.53,2000.03,11.09,1125.91
Melted Nanoribbons,5220976.65,-4.0%,0,5009706.86,4777637.76,3915199.42,5220976.65
Modified Fluid Router,18874.72,-47.0%,0,8116.84,11483.17,1002.45,18874.72
Neurovisual Input Matrix,411.81,-26.3%,0,337.16,249.67,500.16,411.81
Powdered C-540 Graphite,631.63,-60.1%,0,251.66,602.15,12.99,631.63
Resonance Calibration Matrix,1208.38,-17.1%,0,1071.35,800.01,12.99,1208.38
Thermoelectric Catalysts,3925.80,-10.8%,0,5001.07,3637.87,341.39,3925.80
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,21816286.53,-40.4%,0,17080235.93,6671971.33,0.00,21816286.53
Intact Electromechanical Component,19975949.63,-96.0%,0,9574939.26,10001707.00,0.00,19975949.63
Intact Hull Section,72797060.02,-17.6%,0,72555555.89,70200000.00,0.00,72797060.02
Intact Power Cores,19618683.86,-23.5%,0,22500065.00,10001707.00,0.00,19618683.86
Intact Thruster Sections,21108283.81,-99.9%,0,14901871.93,4289760.14,0.00,21108283.81
Intact Weapon Subroutines,49465435.36,-59.6%,0,15203999.90,10001707.00,0.00,49465435.36
Malfunctioning Armor Nanobot,8192751.09,-32.9%,0,7371496.58,3666667.33,0.00,8192751.09
Malfunctioning Electromechanical Component,4383525.26,-54.4%,0,3062500.92,2477846.92,0.00,4383525.26
Malfunctioning Hull Section,18065045.11,-25.3%,0,18242500.00,27909182.01,0.00,18065045.11
Malfunctioning Power Cores,6355359.69,-60.7%,0,4378868.33,6523412.29,20000000.00,6355359.69
Malfunctioning Thruster Sections,6588375.62,-24.1%,0,5000000.37,2000000.93,0.00,6588375.62
Malfunctioning Weapon Subroutines,20430037.64,-84.3%,0,9454546.64,7153125.98,20000000.00,20430037.64
Wrecked Armor Nanobot,29046.18,-12.2%,0,201333.16,369262.22,2002500.00,29046.18
Wrecked Electromechanical Component,19246.61,+401.9%,0,28787.23,60904.57,1934666.67,19246.61
Wrecked Hull Section,1852444.11,+8.0%,0,4290908.90,8378749.75,26571428.57,1852444.11
Wrecked Power Cores,11871.50,+127.4%,0,28726.70,39328.58,1047692.31,11871.50
Wrecked Thruster Sections,8398.58,-96.4%,0,37136.10,281.05,1676666.67,8398.58
Wrecked Weapon Subroutines,309578.88,-83.8%,0,139474.10,114984.62,1108000.00,309578.88
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,1943.41,+3914.9%,0,3795.09,14849.06,750250.12,1943.41
Datacore - Electronic Subsystems Engineering,4279.99,-15.9%,1971,4817.39,4452.47,404766.67,2047.28
Datacore - Engineering Subsystems Engineering,6430.82,-84.4%,438,1423.22,6430.82,3915.78,1586.57
Datacore - Offensive Subsystems Engineering,5464.17,+192.8%,266,2076.09,12846.53,1707214.29,1645.22
Datacore - Propulsion Subsystems Engineering,1500.00,+33.3%,0,3021.39,2803.86,556431.37,1500.00
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,527130.90,-81.0%,0,135068.12,350028.58,279383.56,527130.90
Amarr Hybrid Tech Decryptor,20438.76,-11.9%,57,18907.58,237310.34,5399999.80,122481.73
Caldari Hybrid Tech Decryptor,3456705.18,-11.4%,122,3456705.18,2055009.98,3175000.00,3776720.54
Gallente Hybrid Tech Decryptor,31408.23,-61.8%,64,31408.23,66143.72,300005.00,125652.73
Minmatar Hybrid Tech Decryptor,105412.27,-56.7%,51,105412.27,195581.55,1000002.73,47017.99
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,7328.35,-20.7%,0,4650.65,3628.68,1318.72,7328.35
Fullerite-C32,17640.44,-26.3%,0,13424.86,8368.67,2689.68,17640.44
Fullerite-C50,6838.01,-47.5%,0,3912.95,3337.76,1163.88,6838.01
Fullerite-C60,583.96,-74.3%,0,252.56,163.63,63.42,583.96
Fullerite-C70,214.22,+133.4%,0,30.21,150.02,416.55,214.22
Fullerite-C72,5117.45,-60.9%,0,2729.52,2000.23,606.75,5117.45
Fullerite-C84,320.22,-76.6%,0,312.49,60.03,392.29,320.22
Fullerite-C320,107346.67,-52.5%,0,76665.25,51835.73,76429.89,107346.67
Fullerite-C540,41699.72,+7.9%,6761,35063.71,38488.11,3550.50,46510.04
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3549149.11,-1.4%,0,2650588.01,2778289.48,0.00,3549149.11
Carbon-86 Epoxy Resin,1837016.38,+36.1%,0,1316864.82,1152347.53,0.00,1837016.38
Fullerene Intercalated Graphite,956.27,-52.9%,0,748.25,8642.96,0.00,956.27
Fulleroferrocene,1585.98,-52.7%,67078,1141.33,1729.75,0.00,1970.34
Graphene Nanoribbons,89492.95,-89.9%,0,73973.80,12866.32,0.00,89492.95
Lanthanum Metallofullerene,4416.84,-66.0%,0,5885.03,2229.69,0.00,4416.84
Methanofullerene,9486.15,-10.4%,0,8423.68,4528.79,0.00,9486.15
PPD Fullerene Fibers,11140.01,-1.3%,0,8350.64,3842.98,0.00,11140.01
Scandium Metallofullerene,50996.27,-36.3%,0,39965.15,25407.59,0.00,50996.27
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,2423.94,-25.7%,0,1515.95,1033.51,0.00,2423.94
Azure Mykoserocin,8885.62,-69.1%,0,4739.71,2639.93,3562.12,8885.62
Celadon Mykoserocin,14077.79,-92.9%,0,300.00,8788.94,0.00,14077.79
Golden Mykoserocin,1843.47,-99.9%,0,1999.27,2936.85,0.00,1843.47
Lime Mykoserocin,7744.72,-74.2%,0,2377.90,8530.31,1.00,7744.72
Malachite Mykoserocin,12575.14,-100.0%,0,0.00,0.00,0.00,12575.14
Vermillion Mykoserocin,7748.09,-35.5%,0,4861.91,4993.33,7829.01,7748.09
Viridian Mykoserocin,9058.78,-82.3%,0,9919.56,20000.00,0.00,9058.78
Amber Cytoserocin,42898.68,-6.8%,0,39860.42,66304.89,11.13,42898.68
Azure Cytoserocin,57197.49,+22.4%,6380,52571.94,53367.05,45000.00,55733.68
Celadon Cytoserocin,95835.75,-37.4%,0,62018.70,74532.57,0.00,95835.75
Golden Cytoserocin,119988.26,-100.0%,0,0.00,0.00,0.00,119988.26
Lime Cytoserocin,57575.23,+4.2%,0,30727.16,46640.34,2000.00,57575.23
Malachite Cytoserocin,65905.76,-54.5%,0,59382.43,0.00,0.00,65905.76
Vermillion Cytoserocin,99860.62,-34.3%,0,66545.14,29769.33,0.00,99860.62
Viridian Cytoserocin,78331.23,-36.2%,0,40449.59,50000.00,0.00,78331.23
,,,,,,,
Planetary Raw Materials (R0),,,,,,,
Aqueous Liquids,1.13,-15.3%,32870546,1.13,0.85,0.58,1.26
Autotrophs,3.66,-17.5%,5547377,3.23,8.67,4.00,3.01
Base Metals,1.92,-48.4%,41351812,2.07,0.67,0.92,0.99
Carbon Compounds,1.10,-16.0%,33610876,1.12,0.56,0.36,1.35
Complex Organisms,2.62,-14.5%,15762361,2.72,0.67,2.80,2.92
Felsic Magma,4.12,+11.5%,4701632,4.12,5.82,3.09,3.15
Heavy Metals,2.29,-34.0%,14473744,2.29,2.32,1.51,2.22
Ionic Solutions,3.45,-47.3%,15144388,3.45,3.29,1.76,4.32
Micro Organisms,1.46,-48.6%,15221537,1.46,1.49,0.95,1.57
Noble Gas,1.18,-19.3%,18847897,1.43,0.78,0.24,1.45
Noble Metals,3.99,-22.1%,36208325,3.99,3.74,1.93,2.69
Non-CS Crystals,3.38,-6.6%,22696491,3.38,1.43,8.49,2.52
Planktic Colonies,3.00,+1.7%,9408306,3.00,6.02,2.53,3.40
Reactive Gas,2.57,+3.0%,7610990,2.57,4.13,6.63,2.28
Suspended Plasma,1.43,+2.2%,16724295,1.43,0.74,0.75,1.69
,,,,,,,
Planetary Processed Materials (P1),,,,,,,
Bacteria,136.56,-26.8%,1390817,131.99,144.46,160.01,218.73
Biofuels,105.64,+18.2%,726148,116.96,81.22,156.36,214.84
Biomass,492.42,-47.2%,588028,492.42,412.50,667.25,507.13
Chiral Structures,369.79,+2.8%,406899,369.79,230.06,364.64,337.42
Electrolytes,596.77,-6.0%,565048,584.85,564.11,545.45,864.70
Industrial Fibers,398.54,+0.4%,518329,398.54,378.90,639.28,458.90
Oxidizing Compound,291.55,-1.6%,246652,291.55,279.32,198.52,241.47
Oxygen,182.31,+8.1%,3312965,184.73,177.20,189.35,213.63
Plasmoids,94.31,-15.2%,591328,94.31,157.70,244.02,178.86
Precious Metals,410.26,-2.7%,984024,410.26,459.22,513.04,425.43
Proteins,439.69,+2.3%,341906,439.69,398.43,707.69,500.00
Reactive Metals,133.29,+5.9%,1065416,142.38,103.90,233.64,190.28
Silicon,327.75,+3.8%,428225,327.75,321.72,455.13,372.55
Toxic Metals,228.74,-10.4%,1798365,230.33,226.62,324.79,296.39
Water,153.80,+30.0%,5451425,153.80,138.79,128.10,239.99
,,,,,,,
Planetary Refined Commodities (P2),,,,,,,
Biocells,5645.45,-38.0%,14158,5645.45,5778.05,2000.00,6610.11
Construction Blocks,1942.85,-3.8%,95803,2145.54,728.31,1579.54,2714.25
Consumer Electronics,1531.61,+30.6%,27532,1492.94,1724.19,3101.83,2058.37
Coolant,11931.93,+25.7%,864224,12497.85,9349.57,4190.62,12047.70
Enriched Uranium,7846.77,-0.6%,542468,7940.64,7704.81,10505.24,8554.99
Fertilizer,1520.86,+11.8%,122491,1511.30,2930.21,1009.63,1896.79
Genetically Enhanced Livestock,12585.10,-56.3%,4865,12585.10,4347.22,4152.40,10571.81
Livestock,709.59,+5.7%,11645,960.66,1944.29,689.01,1891.39
Mechanical Parts,4527.01,+21.3%,546082,4535.62,4498.71,6958.20,4138.33
Microfiber Shielding,11665.23,-48.4%,5455,11665.23,6311.29,100.00,8868.29
Miniature Electronics,2888.13,-1.5%,48908,2888.13,3606.18,112.71,2793.22
Nanites,2178.78,-5.9%,46267,2178.78,2199.58,1533.33,2776.81
Oxides,4577.70,+13.6%,16708,4577.70,5418.02,221.55,5138.65
Polyaramids,10409.15,-1.2%,9120,10409.15,5029.68,0.00,9899.31
Polytextiles,2341.51,-6.0%,30746,2381.63,2425.29,345.40,2859.76
Rocket Fuel,4172.30,-4.1%,194001,4172.30,5366.73,1407.89,4099.83
