Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Minerals,,,,,,,
Tritanium,2.31,+1.9%,24707187089,2.34,2.23,2.27,2.50
Pyerite,4.27,+1.4%,6437376871,4.33,4.13,4.62,4.61
Mexallon,30.54,+4.5%,1906361224,30.79,29.94,27.29,34.59
Isogen,54.53,+4.3%,259554047,56.04,50.89,52.70,57.79
Nocxium,147.08,-4.1%,88148772,146.36,149.10,133.79,140.64
Zydrine,1073.64,+1.6%,23595490,1090.53,1031.23,1110.27,1059.56
Megacyte,2333.23,-3.4%,8544518,2348.77,2317.94,2095.30,2249.23
Morphite,4176.67,+2.6%,365224,4170.43,3917.35,4026.13,3776.48
,,,,,,,
Salvage Materials,,,,,,,
Alloyed Tritanium Bar,119862.90,-4.7%,124707,119580.70,121130.58,117252.72,91643.53
Armor Plates,234301.01,+0.6%,98074,236471.78,223263.17,207889.76,238298.39
Broken Drone Transceiver,97.45,+6.0%,50009,103.22,34.32,104.42,214.08
Burned Logic Circuit,29592.63,+0.1%,398745,30117.38,27274.17,23816.31,30593.34
Charred Micro Circuit,147.09,+10.3%,351269,161.25,86.95,100.97,337.81
Conductive Polymer,138.10,+8.8%,30918,150.19,104.20,104.42,215.36
Contaminated Lorentz Fluid,454.24,-52.7%,102890,469.00,91.11,105.00,253.77
Contaminated Nanite Compound,2859.30,+0.6%,95429,3000.29,2247.88,475.69,3012.62
Damaged Artificial Neural Network,236.94,+5.6%,37419,250.14,624.98,17.32,323.78
Defective Current Pump,150.08,+5.8%,26447,158.70,98.73,112.62,274.15
Fried Interface Circuit,4334.17,+0.0%,389215,4318.70,4408.22,3765.25,4384.38
Malfunctioning Shield Emitter,109.48,+4.4%,67694,113.40,90.11,100.57,385.19
Melted Capacitor Console,114133.55,-0.5%,44407,114962.14,104278.22,83880.57,110029.88
Scorched Telemetry Processor,116.54,-13.8%,36862,112.94,125.11,100.00,266.76
Smashed Trigger Unit,91.31,+3.2%,193134,101.16,56.67,30.36,268.71
Tangled Power Conduit,262.52,-0.2%,29162,293.59,90.26,100.00,362.41
Thruster Console,123.13,+5.6%,76860,130.07,12.96,100.00,273.39
Tripped Power Circuit,70011.83,+4.3%,392904,71186.75,64181.54,45991.02,72481.94
Ward Console,25629.11,-2.2%,34956,25603.76,26842.76,27637.68,23830.29
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,4104.09,-18.8%,398,4163.25,4858.35,1555.42,6266.25
Capacitor Console,19277023.35,-1.4%,87,19058746.20,19743778.02,12241179.40,21217966.39
Conductive Thermoplastic,25446.41,-52.8%,64,27653.04,164263.37,3001.08,16397.34
Current Pump,27387.01,-23.2%,97,29283.78,9980.55,3201.63,37381.93
Drone Transceiver,3507.14,-8.8%,171,3489.19,17899.13,2001.09,4010.82
Enhanced Ward Console,15947819.11,+7.1%,91,16531351.34,14766001.28,12222422.68,15674533.26
Impetus Console,12858.66,-14.4%,119,13488.32,7548.39,7911.59,11967.48
Intact Armor Plates,22825908.26,+2.4%,166,22800100.44,23387569.92,18453043.01,25170691.90
Intact Shield Emitter,732638.22,-16.7%,121,812651.32,538813.58,207588.55,709455.41
Interface Circuit,84865.35,-22.9%,845,69782.43,107073.27,53822.20,64229.49
Logic Circuit,154220.68,+2.5%,921,157282.37,107695.23,111863.50,162011.92
Lorentz Fluid,2192.98,+37.9%,120,3024.39,14082.95,4206.64,4012.39
Micro Circuit,6435.03,-50.0%,771,5760.65,8189.49,5446.39,6632.08
Nanite Compound,51192.78,+67.8%,130,58668.64,63308.95,19751.32,56995.12
Power Circuit,1137429.46,+0.2%,862,1163640.22,1147960.11,1016396.99,1343554.08
Power Conduit,127392.88,-98.7%,224,133582.98,39305.53,23908.76,32630.38
Single-crystal Superalloy I-beam,5889694.82,+1.7%,207,5918520.24,5681263.55,4479579.04,5817508.90
