Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Stolen Formulas,31597616.42,-5.1%,0,36741178.52,43285714.29,24800000.00,31597616.42
Symbiotic Figures,4731246.75,-36.6%,13,7000609.70,4779167.40,5985785.71,2912339.81
Test Reports,9345373.61,+27.3%,11,10956482.27,7204445.47,10625000.00,9987411.35
Tuning Instructions,4861333.07,+33.7%,0,5511312.63,6193750.00,8050052.63,4861333.07
User Manual,2484989.87,+77.1%,0,3449995.79,4176092.77,5142928.57,2484989.87
War Strategon,19194804.66,-11.4%,0,21431250.04,41271000.00,38499999.99,19194804.66
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,112.39,+6.8%,47739,125.20,120.92,91.74,69.22
Cadmium,1886.84,+3.4%,110637,1756.97,2157.06,1473.10,1197.64
Caesium,662.38,+126.0%,0,1635.51,871.20,0.00,662.38
Chromium,1593.44,-24.6%,229133,1480.53,2325.80,2481.69,1883.96
Cobalt,1185.24,-96.4%,0,592.72,616.38,49.32,1185.24
Dysprosium,15946.56,+25.4%,33002,13132.13,17414.82,200000.00,16906.73
Evaporite Deposits,245.52,-46.6%,96883,346.85,299.89,238.67,211.17
Hafnium,705.77,+104.2%,0,445.26,688.16,132.93,705.77
Hydrocarbons,61.48,+121.2%,620228,64.75,99.65,4.49,101.89
Mercury,2077.32,-22.6%,0,3298.14,2703.75,1050.81,2077.32
Neodymium,18685.16,+28.4%,0,22553.79,14929.37,2000.00,18685.16
Platinum,2208.82,+22.5%,97133,2208.81,2351.80,924.39,2322.68
Promethium,10317.52,+287.7%,0,13087.27,10361.78,0.00,10317.52
Scandium,186.97,+113.4%,1014366,161.38,363.31,176.43,390.50
Silicates,174.25,+9.4%,491171,175.53,232.83,25.12,176.24
Technetium,51406.37,-20.2%,0,35620.79,40839.08,2182.83,51406.37
Thulium,610.80,-17.6%,0,671.79,732.59,0.00,610.80
Titanium,987.83,+51.8%,152855,925.95,1076.27,567.06,687.52
Tungsten,430.05,+16.3%,281050,303.71,500.69,276.11,410.21
Vanadium,1299.03,+15.4%,332511,1207.41,1499.52,1034.74,1301.19
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,2383.74,+4.9%,0,2666.27,1870.35,4499.99,2383.74
Carbon Polymers,332.48,+11.3%,89456,243.64,159.35,344.54,304.65
Ceramic Powder,321.67,-6.7%,154103,372.09,441.75,252.37,439.78
Crystallite Alloy,1503.19,+33.1%,399830,1498.61,1702.81,2025.39,1950.68
Dysporite,11331.72,-29.4%,0,13618.94,6732.78,0.00,11331.72
Fernite Alloy,2144.47,-69.7%,0,870.23,917.71,1030.46,2144.47
Ferrofluid,8506.60,+58.7%,32630,8891.49,432.91,0.00,10505.19
Fluxed Condensates,8306.79,-3.7%,0,3454.97,7648.73,0.00,8306.79
Hexite,2132.33,-53.1%,0,847.02,2425.56,3064.08,2132.33
Hyperflurite,7012.28,-98.6%,0,9040.10,3856.74,42684.55,7012.28
Neo Mercurite,10889.10,-63.3%,0,10536.71,3547.43,9400.00,10889.10
Platinum Technite,27014.63,+3.6%,0,10675.11,25416.10,73.13,27014.63
Prometium,7476.64,+47.1%,0,4487.91,2435.08,0.00,7476.64
Rolled Tungsten Alloy,2137.19,+49.7%,126943,2273.10,1996.06,1174.00,1875.64
Silicon Diborite,570.70,+31.2%,0,603.43,971.43,386.50,570.70
Solerium,2597.38,-95.9%,0,3273.46,498.56,0.00,2597.38
Sulfuric Acid,206.45,+234.2%,150300,210.51,695.36,1334.21,648.34
Titanium Chromide,758.13,+101.2%,178653,2761.10,129.46,57.00,1608.08
Vanadium Hafnite,1727.66,+73.6%,0,2889.72,1074.84,1372.90,1727.66
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,72.40,+17.3%,9334061,71.10,85.07,46.41,71.27
Fermionic Condensates,19966.96,-13.9%,10562,20756.59,19955.29,16132.89,16982.55
Fernite Carbide,81.89,-12.1%,18554958,78.21,81.64,68.29,82.31
Ferrogel,9875.23,-8.8%,69784,10823.02,9662.65,7270.90,8565.54
Fullerides,1230.15,+17.5%,1441008,1178.27,1240.36,566.25,1119.27
Hypersynaptic Fibers,2813.90,+11.8%,349489,2759.58,3146.85,3768.80,2850.93
Nanotransistors,3217.83,+11.5%,2182053,3115.27,3553.10,3426.52,3146.92
Phenolic Composites,520.32,+34.1%,883202,474.54,697.47,170.16,489.96
Sylramic Fibers,147.02,-11.6%,13232084,149.69,141.29,130.74,134.61
Titanium Carbide,70.84,-1.2%,6713735,74.09,70.84,50.29,78.55
Tungsten Carbide,94.67,-24.5%,3772534,94.70,96.03,24.95,78.99
,,,,,,,
Tech 2 Construction Components,,,,,,,
Antimatter Reactor Unit,32315.51,-1.1%,1777,32423.10,32061.83,37000.00,32205.20
Crystalline Carbonide Armor Plate,5078.55,+5.7%,18987,4817.80,5369.31,14849.75,4686.23
Deflection Shield Emitter,15536.98,+23.6%,8991,14442.37,19200.11,11252.98,13320.49
Electrolytic Capacitor Unit,29234.70,+2.6%,24400,29284.00,27410.91,2644.68,28802.39
Emp Pulse Generator,17059.13,+5.5%,2014,14113.16,21923.23,6573.48,13798.30
Fernite Carbide Composite Armor Plate,5026.32,-0.3%,176727,4999.50,5286.57,8451.72,5228.25
Fusion Reactor Unit,32155.42,-6.7%,1522,33327.03,29878.29,37630.15,25125.46
Fusion Thruster,14505.28,-2.2%,1193,14030.19,15823.15,5086.33,13492.72
Gravimetric Sensor Cluster,10149.25,+52.3%,4522,13917.04,7570.12,20464.56,14707.13
Graviton Pulse Generator,11906.88,+91.4%,0,15990.00,22679.38,9999.19,11906.88
Graviton Reactor Unit,32574.47,-6.1%,381,32814.24,31829.83,27789.20,27949.28
Ion Thruster,17014.24,-6.1%,2355,17094.96,15833.80,72060.66,12508.42
Ladar Sensor Cluster,15511.14,-0.4%,8391,15580.94,13948.66,33186.16,11398.24
Laser Focusing Crystals,21280.99,-3.2%,2640,24312.34,20482.93,5140.00,16420.97
Linear Shield Emitter,16917.23,+1.7%,8091,17501.22,16096.65,48203.40,13298.31
Magnetometric Sensor Cluster,15342.74,-41.3%,3642,11730.41,16539.51,8466.87,11606.12
Magpulse Thruster,15321.13,-0.8%,1250,15356.26,14116.23,9643.04,13806.97
Nanoelectrical Microprocessor,20480.05,-7.2%,26488,22860.31,19087.66,2762.50,20673.79
Nanomechanical Microprocessor,23040.03,+3.7%,37728,22955.15,23900.50,6828.93,18610.14
Nuclear Pulse Generator,12509.28,-6.1%,2431,9249.06,14906.85,1221.93,11927.20
Nuclear Reactor Unit,32625.66,-2.9%,1884,32759.54,31449.96,28574.93,30800.92
Oscillator Capacitor Unit,27898.85,+7.2%,4273,26477.19,26922.04,7804.48,26134.00
Particle Accelerator Unit,22589.71,+18.2%,5784,22974.53,20702.99,4915.13,15725.48
Photon Microprocessor,23177.58,+3.5%,18835,23758.04,22875.88,16199.40,19136.50
Plasma Pulse Generator,21428.06,+5.5%,820,13366.67,22399.61,1600.00,10402.49
Plasma Thruster,16710.23,+1.6%,2817,16647.99,15753.85,25666.28,15809.37
Pulse Shield Emitter,16171.11,-4.2%,3378,15923.77,16395.92,39512.74,15395.51
Quantum Microprocessor,19510.22,+2.5%,9258,19215.73,19889.05,11831.62,19402.20
Radar Sensor Cluster,13130.67,+12.0%,13477,13003.81,14729.55,8000.00,16168.55
Scalar Capacitor Unit,23627.79,-1.8%,44488,28206.88,23133.72,2534.15,25990.15
Superconductor Rails,15035.38,+66.3%,0,21733.94,24151.45,9723.29,15035.38
Sustained Shield Emitter,16977.74,-0.1%,4960,18237.87,16977.74,37638.46,13368.57
Tesseract Capacitor Unit,30157.47,-0.7%,21658,30465.28,29901.11,15345.93,27070.43
Thermonuclear Trigger Unit,25973.46,+14.7%,1960,23638.49,34303.93,28974.36,21069.63
Titanium Diborite Armor Plate,5233.05,-0.6%,55397,5281.35,5123.76,6680.75,5462.80
Tungsten Carbide Armor Plate,5419.42,-0.1%,53540,5419.11,5240.42,7984.55,5410.96
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,2621.11,-23.7%,110881,3322.51,1257.02,1573.02,3917.40
Electronic Parts,768.90,+7.7%,6284440,731.82,796.26,711.47,798.12
Guidance Systems,5090.99,-6.4%,59702,5315.72,4263.26,4694.17,6730.98
Hydrogen Batteries,581.85,+1.3%,1010477,1155.76,581.85,589.05,511.00
Miniature Electronics,2205.71,+70.0%,15149,3568.60,2205.71,228.97,3602.15
Rocket Fuel,6857.02,-9.6%,97466,6418.11,7722.28,4705.60,7896.43
Superconductors,1730.96,-19.1%,56829,1606.83,2223.78,1131.02,2739.09
Transmitter,3011.00,-7.0%,24657,3013.10,2925.88,1407.76,3190.10
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,333.32,+11.4%,1059,307.68,375.18,12.99,509.06
Central System Controller,9812.90,-93.9%,98,536.60,13626.35,11.50,2269.52
Defensive Control Node,6399.15,-68.7%,111,3989.41,8459.63,4177.58,3027.03
Electromechanical Hull Sheeting,283.04,-11.5%,28204,300.22,250.26,13.11,367.18
Emergent Combat Analyzer,261.50,+53.4%,763,201.48,398.21,12.99,954.15
Emergent Combat Intelligence,8929.78,-76.5%,83,2142.76,11710.04,11.49,3037.77
Fused Nanomechanical Engines,1063.70,-62.3%,763,387.34,1764.87,16677.49,708.67
Heuristic Selfassemblers,976.67,-7.7%,750,280.00,2890.42,10355.13,1210.53
Jump Drive Control Nexus,1245.38,-59.9%,108,1049.52,1301.79,11.99,1130.88
Melted Nanoribbons,4744128.08,-5.1%,2363,4857664.60,4502985.96,4188907.22,5120665.04
Modified Fluid Router,14986.31,-26.6%,22402,15263.05,11001.07,1002.45,19423.07
Neurovisual Input Matrix,270.25,-7.3%,7376,303.84,162.35,500.16,430.53
Powdered C-540 Graphite,314.46,-4.5%,10336,315.66,271.04,12.99,631.52
Resonance Calibration Matrix,2110.84,-62.1%,680,1002.44,4844.27,12.99,1207.48
Thermoelectric Catalysts,4190.40,-16.5%,62,2833.52,4288.21,11.00,3928.14
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,20848741.06,-37.6%,0,18152765.42,6671971.33,0.00,20848741.06
Intact Electromechanical Component,21310802.50,-96.3%,0,6549820.51,10001707.00,0.00,21310802.50
Intact Hull Section,68276097.55,-12.1%,0,81111111.44,70200000.00,0.00,68276097.55
Intact Power Cores,18166630.71,-17.4%,0,22500065.00,10001707.00,0.00,18166630.71
Intact Thruster Sections,19474836.30,-23.0%,0,14187586.21,4289760.14,0.00,19474836.30
Intact Weapon Subroutines,45697403.33,-34.4%,0,17203999.90,10001707.00,0.00,45697403.33
Malfunctioning Armor Nanobot,3737551.19,-98.7%,16,6320088.61,2275000.25,0.00,7172263.87
Malfunctioning Electromechanical Component,4028817.32,-50.4%,0,2750001.05,2477846.92,0.00,4028817.32
Malfunctioning Hull Section,19327667.71,-30.2%,9,19327667.71,27909182.01,0.00,21676158.66
Malfunctioning Power Cores,7094898.47,-99.3%,0,3744848.52,4353572.07,20000000.00,7094898.47
Malfunctioning Thruster Sections,6393289.13,-28.9%,0,4875228.09,2000000.93,0.00,6393289.13
Malfunctioning Weapon Subroutines,19942079.85,-99.9%,0,8100002.14,7139091.45,20000000.00,19942079.85
Wrecked Armor Nanobot,50303.72,-99.6%,0,4955.30,62071.77,2002500.00,50303.72
Wrecked Electromechanical Component,15707.68,-98.7%,32,3832.54,37753.85,1934666.67,25144.48
Wrecked Hull Section,2762492.79,+225.8%,14,1923659.73,7803749.88,26571428.57,2885059.03
Wrecked Power Cores,29862.24,-99.3%,0,4205.65,23440.00,1047692.31,29862.24
Wrecked Thruster Sections,19283.46,-99.0%,18,26349.88,20411.77,1676666.67,22624.99
Wrecked Weapon Subroutines,547973.03,+25.9%,0,104084.76,574547.62,1108000.00,547973.03
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,3632.60,+175.3%,595,2895.44,4351.24,750250.12,5826.45
Datacore - Electronic Subsystems Engineering,3757.23,-72.3%,731,1228.65,7315.32,204800.00,7372.95
Datacore - Engineering Subsystems Engineering,3133.09,-29.8%,1249,1353.06,18729.28,4960.34,6883.42
Datacore - Offensive Subsystems Engineering,699.17,-28.5%,553,670.68,7881.99,436031.58,6169.86
Datacore - Propulsion Subsystems Engineering,944.81,+27.1%,455,894.59,4165.00,370138.46,13118.06
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,119228.14,-16.1%,79,149485.62,120927.55,275810.81,489374.04
Amarr Hybrid Tech Decryptor,43924.71,+9.3%,85,36926.67,95289.47,5399999.80,125046.29
Caldari Hybrid Tech Decryptor,2275340.15,+31.0%,107,2673762.27,1356263.25,3175000.00,4027551.49
Gallente Hybrid Tech Decryptor,22739.89,-42.2%,111,23807.75,110461.54,300005.00,30586.76
Minmatar Hybrid Tech Decryptor,61828.14,-67.7%,127,31468.50,81842.11,1090911.82,114372.08
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,4524.68,-99.7%,35262,5466.14,4043.22,368.89,8464.84
Fullerite-C32,10488.96,-39.0%,15015,13994.02,8700.35,3481.94,13173.65
Fullerite-C50,3040.69,+15.1%,66753,5552.39,3036.25,1097.26,8450.19
Fullerite-C60,180.95,-93.8%,60838,123.40,184.31,160.50,569.75
Fullerite-C70,90.22,-87.6%,79296,104.50,88.24,416.55,279.18
Fullerite-C72,1793.44,+95.2%,51000,2477.57,2032.33,708.10,4397.29
Fullerite-C84,161.44,+23.9%,38941,74.14,168.95,398.76,370.51
Fullerite-C320,83378.01,-16.0%,34100,82013.27,57590.02,76429.89,101919.37
Fullerite-C540,62672.17,-60.1%,0,40689.01,41170.21,3550.50,62672.17
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,4168541.20,-28.0%,0,2623617.61,2665091.47,0.00,4168541.20
Carbon-86 Epoxy Resin,1900996.76,+2.6%,1505,1811690.76,2191599.46,0.00,1708893.95
Fullerene Intercalated Graphite,1104.09,+26.7%,0,693.12,6027.87,0.00,1104.09
Fulleroferrocene,1324.16,+51.0%,17911,1233.96,1969.59,0.00,1868.21
Graphene Nanoribbons,88152.49,-99.6%,0,75578.01,10112.14,0.00,88152.49
Lanthanum Metallofullerene,4264.18,-88.3%,0,5338.12,2539.71,0.00,4264.18
Methanofullerene,10969.47,-8.8%,0,7777.35,6085.40,0.00,10969.47
PPD Fullerene Fibers,16813.07,-34.6%,0,11057.34,7083.59,0.00,16813.07
Scandium Metallofullerene,61619.10,-35.1%,0,40163.01,25407.59,0.00,61619.10
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,2214.95,-18.7%,0,1515.95,1033.51,0.00,2214.95
Azure Mykoserocin,9621.53,-84.4%,0,3483.64,2318.93,3423.69,9621.53
Celadon Mykoserocin,16198.15,-93.8%,0,300.00,8788.94,0.00,16198.15
Golden Mykoserocin,6222.71,-100.0%,0,1999.27,2936.11,0.00,6222.71
Lime Mykoserocin,2090.07,-4.3%,11728,2000.03,8474.01,1.00,4790.59
Malachite Mykoserocin,11701.36,-100.0%,0,0.00,0.00,0.00,11701.36
Vermillion Mykoserocin,4221.59,+42.1%,18817,4427.22,4643.55,7829.01,10234.39
Viridian Mykoserocin,9216.35,-82.7%,0,9919.56,20000.00,0.00,9216.35
Amber Cytoserocin,57735.50,-100.0%,0,39834.63,50941.42,11.13,57735.50
Azure Cytoserocin,59816.07,+17.0%,3752,52571.94,68155.72,43570.18,74348.76
Celadon Cytoserocin,94369.30,-96.9%,0,62018.70,56964.45,0.00,94369.30
Golden Cytoserocin,123468.86,-100.0%,0,0.00,0.00,0.00,123468.86
Lime Cytoserocin,54713.29,-100.0%,0,34175.31,46640.34,2000.00,54713.29
Malachite Cytoserocin,58338.45,-48.6%,0,59382.43,0.00,0.00,58338.45
Vermillion Cytoserocin,125515.05,-47.6%,0,66511.23,29769.33,0.00,125515.05
Viridian Cytoserocin,81883.09,-38.9%,0,40449.59,50000.00,0.00,81883.09
,,,,,,,
Planetary Raw Materials (R0),,,,,,,
Aqueous Liquids,1.84,-18.3%,7479748,1.40,1.84,0.93,3.31
Autotrophs,6.02,-79.2%,3068269,3.17,6.02,4.66,2.95
Base Metals,1.42,-16.3%,37586165,1.75,0.60,0.53,1.90
Carbon Compounds,1.14,-12.2%,17910324,0.89,1.14,0.56,1.24
Complex Organisms,0.51,-88.2%,1873151,2.58,0.51,2.85,3.71
Felsic Magma,2.01,-42.7%,3567130,3.37,2.01,2.93,2.49
Heavy Metals,2.10,-52.5%,17509194,1.89,2.10,1.14,2.18
Ionic Solutions,4.41,-51.0%,25179906,4.69,4.86,2.68,4.51
Micro Organisms,1.18,-47.4%,10801168,0.78,1.18,0.79,1.19
Noble Gas,1.53,-96.1%,10295599,1.03,1.53,0.52,1.41
Noble Metals,4.31,-52.0%,42884407,3.12,4.31,2.01,2.98
Non-CS Crystals,2.50,-79.6%,3482712,3.17,1.08,6.22,2.95
Planktic Colonies,4.37,-99.1%,3009584,3.13,4.37,2.10,2.05
Reactive Gas,4.78,-98.5%,4526553,2.10,4.78,3.51,1.86
Suspended Plasma,1.29,-17.4%,3871994,1.40,1.29,0.51,1.82
,,,,,,,
Planetary Processed Materials (P1),,,,,,,
Bacteria,112.93,-11.4%,1234548,118.61,99.70,153.61,177.98
Biofuels,91.60,-0.6%,711655,99.42,72.01,132.72,133.88
Biomass,410.36,-37.4%,534413,358.59,442.05,351.62,338.40
Chiral Structures,428.95,-7.0%,272092,428.76,486.06,172.24,295.33
Electrolytes,811.11,-19.9%,1351242,778.94,1082.55,487.14,834.05
Industrial Fibers,482.34,-27.4%,107775,401.18,482.34,421.69,400.35
Oxidizing Compound,258.65,-3.3%,131660,178.98,258.65,213.94,273.52
Oxygen,219.72,+1.0%,5659962,220.33,222.87,195.57,298.87
Plasmoids,163.58,-32.8%,562778,163.50,162.42,79.59,207.74
Precious Metals,696.48,-61.2%,1540763,774.25,528.27,367.00,409.76
Proteins,376.76,+30.6%,497806,371.07,492.84,606.21,260.06
Reactive Metals,261.16,+1.3%,1491105,223.70,292.68,113.65,212.35
Silicon,342.72,-12.5%,609285,347.00,359.08,259.27,259.49
Toxic Metals,249.76,+14.3%,2077221,230.96,275.17,222.00,312.24
Water,294.71,+1.8%,2152710,285.51,310.96,244.80,321.05
,,,,,,,
Planetary Refined Commodities (P2),,,,,,,
Biocells,3183.49,-34.0%,36319,3391.94,2042.41,2067.99,4151.18
Construction Blocks,2621.11,-23.7%,110881,3322.51,1257.02,1573.02,3917.40
Consumer Electronics,3667.56,-48.7%,57967,3760.63,3975.26,3126.55,2530.71
Coolant,13595.18,-3.2%,812173,13403.03,13989.13,14362.56,13362.98
Enriched Uranium,8308.65,-4.3%,794345,8434.60,7988.30,8326.58,8249.22
Fertilizer,1777.51,+170.0%,12638,1612.14,1777.51,2680.64,2037.56
Genetically Enhanced Livestock,4755.90,-56.9%,10842,4780.86,3631.90,4152.40,4377.66
Livestock,1898.92,+2.6%,492461,1899.60,1817.31,690.21,2320.74
Mechanical Parts,8906.41,+6.7%,617044,7138.07,11845.20,5182.88,6848.98
Microfiber Shielding,11397.91,-56.1%,3204,10455.50,12017.74,100.00,8128.41
Miniature Electronics,2205.71,+70.0%,15149,3568.60,2205.71,228.97,3602.15
Nanites,1599.69,-25.0%,76900,1587.70,1604.92,1586.52,2455.05
Oxides,5471.51,-68.9%,29929,3674.11,5471.51,209.40,6438.37
Polyaramids,6335.99,+34.2%,1736,9029.78,6605.42,0.00,8643.25
