Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Electronic Engineering,246180.66,+0.5%,7549,261502.59,235749.54,10000.00,223092.78
Datacore - Gallentean Starship Engineering,192541.24,-0.3%,3740,188853.51,203837.91,250000.00,199147.91
Datacore - Graviton Physics,123131.12,+119.2%,1800,113806.30,148474.35,0.00,88001.72
Datacore - High Energy Physics,187087.25,+16.2%,3083,210926.50,150640.12,240000.00,178281.71
Datacore - Hydromagnetic Physics,604542.93,-19.4%,1468,601172.45,608048.46,670000.00,503780.09
Datacore - Laser Physics,150757.30,+16.4%,1144,149469.63,154480.20,0.00,115737.15
Datacore - Mechanical Engineering,332496.66,+9.8%,26146,359012.60,318779.87,349345.35,345171.33
Datacore - Minmatar Starship Engineering,294935.33,+14.1%,8136,353389.18,274575.41,311734.18,347823.75
Datacore - Molecular Engineering,351742.87,-4.4%,2298,377202.24,331134.69,10000.00,337969.05
Datacore - Nanite Engineering,236377.71,-3.4%,2319,237545.69,232276.32,0.00,195090.98
Datacore - Nuclear Physics,337071.01,-0.7%,4772,357435.01,309037.20,480000.00,329934.13
Datacore - Plasma Physics,180700.25,-14.0%,1414,255406.24,132561.46,700000.00,164479.60
Datacore - Quantum Physics,371167.61,+5.2%,4276,407402.85,352689.26,354823.39,377060.15
Datacore - Rocket Science,277703.76,+0.1%,1530,290521.39,245823.74,100000.00,253681.47
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8618213.09,-5.8%,135,8605582.82,8538466.46,9029430.28,0.00
Assembly Instructions,27675901.02,-36.2%,24,26201722.03,29150080.00,0.00,25359388.01
Calibration Data,4685126.48,-2.1%,385,4467548.28,4910326.90,5224999.99,0.00
Circuitry Schematics,4949559.28,-5.9%,144,5125972.67,4750345.81,3300000.00,4317037.08
Circular Logic,1566585.76,+66.0%,54,1485471.99,3999999.00,0.00,1369368.94
Classic Doctrine,6905337.85,-15.5%,29,6970004.84,6000000.00,0.00,0.00
Collision Measurements,5739473.68,+18.5%,63,7499999.98,5042307.70,6000000.00,5377238.98
Engagement Plan,7817126.24,+1.8%,70,8196998.73,5875555.69,0.00,7492686.49
Formation Layout,4679157.47,-0.8%,94,4632956.22,2500000.00,10000000.00,5754514.94
Installation Guide,21212959.22,+106.8%,40,0.00,0.00,0.00,21212959.22
Interface Alignment Chart,2324081.49,+45.4%,40,2324081.49,0.00,0.00,4132570.84
Operation Handbook,6379516.17,+6.4%,663,6409165.95,6393508.07,4800752.75,0.00
Prototype Diagram,6844333.34,-5.7%,42,4750000.01,9462250.00,0.00,7438087.20
Sacred Manifesto,3607666.49,-12.9%,189,3620753.34,3236000.00,0.00,4930568.42
Stolen Formulas,0.00,+100.0%,22,0.00,0.00,0.00,0.00
Symbiotic Figures,6557172.15,-3.6%,28,5966735.03,7000000.00,0.00,4647537.69
Test Reports,10784399.80,+10.3%,13,13874999.50,8724000.00,0.00,0.00
Tuning Instructions,7962000.18,-2.9%,52,7998143.05,7203000.00,0.00,0.00
User Manual,2362608.58,+18.8%,82,2374545.29,2100001.01,0.00,0.00
War Strategon,15000000.12,+112.2%,19,15000000.12,0.00,0.00,20297669.68
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,118.09,+6.3%,10027945,116.77,126.56,0.00,106.28
Fermionic Condensates,21332.56,-5.5%,12338,21577.82,29758.07,20000.11,18310.20
Fernite Carbide,112.49,-12.3%,24981972,113.54,111.62,105.12,110.86
Ferrogel,13285.25,+1.2%,237152,13277.31,13317.63,0.00,12980.10
Fullerides,1079.18,+2.7%,2796503,1050.97,1152.18,516.22,935.46
Hypersynaptic Fibers,3927.03,-3.2%,463288,3963.64,3852.40,575.28,3815.40
Nanotransistors,2957.82,-0.5%,1738030,2898.26,3256.23,2396.83,2535.16
Phenolic Composites,610.05,+15.7%,955231,581.59,704.88,32.15,582.19
Sylramic Fibers,197.98,-6.9%,19094596,196.55,204.80,201.00,199.65
Titanium Carbide,121.64,-1.4%,11625339,118.54,133.61,48.37,113.12
Tungsten Carbide,116.09,+0.1%,10401949,115.20,174.69,30.01,109.29
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,564.65,-25.0%,1211,492.41,383.68,33340.00,808.66
Central System Controller,3792.90,-2.8%,135,4201.99,3001.11,0.00,13224.73
Defensive Control Node,7799.71,-15.0%,144,8918.96,5701.11,0.00,14201.86
Electromechanical Hull Sheeting,665.28,+0.2%,33664,746.48,467.53,10.00,1337.48
Emergent Combat Analyzer,681.25,-0.7%,694,811.50,368.05,0.00,1626.56
Emergent Combat Intelligence,2560.69,-0.9%,147,3002.05,1611.12,0.00,15853.58
Fused Nanomechanical Engines,515.39,+39.4%,2459,420.85,671.80,0.00,2237.78
Heuristic Selfassemblers,1141.66,+6.0%,764,1447.37,388.07,5000.00,3319.62
Jump Drive Control Nexus,5156.82,-34.2%,160,6764.23,2501.11,0.00,15016.36
Melted Nanoribbons,4882902.58,+2.1%,3070,4881569.27,4922122.12,1400002.26,5180033.62
Modified Fluid Router,21399.27,+0.3%,23299,21863.58,20087.94,0.00,25501.67
Neurovisual Input Matrix,702.89,+0.4%,5600,706.58,694.61,0.00,800.11
Powdered C-540 Graphite,922.36,+2.1%,15066,1004.84,675.79,1000.00,1315.10
Resonance Calibration Matrix,1043.04,+213.9%,650,678.40,687.79,40600.00,5056.96
Thermoelectric Catalysts,4734.21,-14.5%,167,5004.41,4201.11,0.00,23234.04
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,18,0.00,0.00,0.00,0.00
Intact Electromechanical Component,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Hull Section,60000000.00,-2.1%,9,60000000.00,0.00,0.00,82066221.97
Intact Power Cores,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,17,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,8,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,5000000.00,+45.0%,32,5000000.00,0.00,0.00,7669311.75
Malfunctioning Electromechanical Component,0.00,+100.0%,27,0.00,0.00,0.00,0.00
Malfunctioning Hull Section,21000000.00,+50.0%,17,21000000.00,0.00,0.00,0.00
Malfunctioning Power Cores,0.00,+100.0%,33,0.00,0.00,0.00,0.00
Malfunctioning Thruster Sections,3627500.00,+6.8%,23,3627500.00,0.00,0.00,0.00
Malfunctioning Weapon Subroutines,14585132.15,-2.6%,29,0.00,0.00,0.00,14585132.15
Wrecked Armor Nanobot,121280.45,+14.8%,84,84735.73,10000.00,1000000.00,26472.27
Wrecked Electromechanical Component,1220.00,+102613.9%,40,1220.00,0.00,0.00,0.00
Wrecked Hull Section,6313750.00,+142.9%,20,6313750.00,0.00,0.00,4393682.93
Wrecked Power Cores,1147.51,+17387.1%,50,1566.51,100.01,0.00,31421.02
Wrecked Thruster Sections,15359.51,+3157.3%,78,0.00,0.00,0.00,15359.51
Wrecked Weapon Subroutines,113930.50,+855.8%,43,115002.00,100001.00,0.00,0.00
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,7184.87,+62.8%,586,9035.22,3604.19,0.00,7740.72
Datacore - Electronic Subsystems Engineering,6075.46,+37.0%,431,8380.61,2251.00,0.00,6540.16
Datacore - Engineering Subsystems Engineering,4944.99,+35.9%,789,5052.29,4782.63,0.00,6401.80
Datacore - Offensive Subsystems Engineering,12612.99,+45.4%,1309,8266.41,17608.54,0.00,8291.36
Datacore - Propulsion Subsystems Engineering,10208.57,+140.0%,1347,6787.44,12845.90,0.00,7682.63
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,206726.48,+18.8%,208,179722.21,296740.75,0.00,0.00
Amarr Hybrid Tech Decryptor,131101.02,+392.5%,149,121001.98,273750.00,0.00,0.00
Caldari Hybrid Tech Decryptor,1989676.72,+49.9%,81,1959444.91,2091999.77,0.00,0.00
Gallente Hybrid Tech Decryptor,110843.47,-43.2%,69,91057.03,180096.00,0.00,0.00
Minmatar Hybrid Tech Decryptor,167403.08,+196.9%,123,105970.42,579124.87,1500000.00,91000.08
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,5174.50,-28.8%,36538,6893.80,2920.79,0.00,0.00
Fullerite-C32,9624.90,+3.3%,35786,11335.92,6719.23,0.00,0.00
Fullerite-C50,2844.63,-18.3%,35253,2907.47,2700.28,0.00,0.00
Fullerite-C60,461.88,-23.9%,42980,437.85,529.89,0.00,641.62
Fullerite-C70,383.68,-5.8%,37402,387.59,358.23,0.00,691.08
Fullerite-C72,2527.48,-47.5%,33313,3367.42,1287.99,0.00,4478.15
Fullerite-C84,459.10,-56.8%,60590,491.73,347.51,0.00,0.00
Fullerite-C320,62651.59,+2.8%,30920,62651.59,0.00,0.00,57192.05
Fullerite-C540,52700.90,-32.6%,12232,0.00,0.00,0.00,52700.90
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,0.00,+100.0%,174,0.00,0.00,0.00,0.00
Carbon-86 Epoxy Resin,1348000.00,+73.7%,300,1348000.00,0.00,0.00,1250489.32
Fullerene Intercalated Graphite,0.00,+100.0%,9179,0.00,0.00,0.00,0.00
Fulleroferrocene,50.00,+100.8%,4630,0.00,50.00,0.00,1370.75
Graphene Nanoribbons,0.00,+100.0%,13412,0.00,0.00,0.00,0.00
Lanthanum Metallofullerene,0.00,+100.0%,1780,0.00,0.00,0.00,0.00
Methanofullerene,0.00,+100.0%,9800,0.00,0.00,0.00,0.00
PPD Fullerene Fibers,8370.98,+13.3%,45981,0.00,0.00,0.00,8370.98
Scandium Metallofullerene,62980.00,-10.9%,3382,62980.00,0.00,0.00,0.00
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,212.69,-66.6%,984275,0.00,0.00,0.00,212.69
Cadmium,1278.17,-55.8%,233176,1555.84,825.93,0.00,1680.31
Caesium,1231.56,-15.3%,129393,0.00,0.00,0.00,1231.56
Chromium,1604.79,+6.1%,337241,1980.00,1598.15,0.00,1949.48
Cobalt,400.00,-3.4%,260731,400.00,0.00,0.00,343.20
Dysprosium,22690.49,+777.7%,103223,0.00,0.00,0.00,22690.49
Evaporite Deposits,514.76,+8.2%,855539,569.20,423.22,0.00,502.52
Hafnium,516.07,+7.1%,419242,658.45,482.06,0.00,913.70
Hydrocarbons,224.00,-9.0%,1055561,224.00,0.00,0.00,199.27
Mercury,1800.00,-2.3%,738889,0.00,1800.00,0.00,2321.37
Neodymium,17427.27,+5.4%,234132,18159.45,15000.00,0.00,15324.92
Platinum,2585.06,-8.8%,679226,2623.52,2500.00,0.00,2954.73
Promethium,17313.75,-28.5%,105509,0.00,0.00,0.00,17313.75
Scandium,657.38,+12.3%,1262678,702.95,226.00,625.00,810.09
Silicates,545.63,-0.1%,398121,535.37,700.00,0.00,694.81
Technetium,30704.32,-77.3%,146487,0.00,0.00,0.00,30704.32
Thulium,905.39,-66.3%,321819,0.00,0.00,0.00,905.39
Titanium,2100.00,-9.5%,1064021,2100.00,0.00,0.00,1743.98
Tungsten,486.57,+35.2%,537657,0.00,0.00,0.00,486.57
Vanadium,1423.95,-30.1%,281615,1423.95,0.00,0.00,989.14
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1395.68,+15.7%,652702,1292.58,1490.00,50.03,2043.69
Silicon Diborite,70.43,+994.2%,610972,70.43,0.00,0.00,1190.64
Ceramic Powder,1257.76,-17.0%,792890,1265.10,1251.14,0.00,1498.19
Carbon Polymers,3.55,+25861.3%,116841,0.00,2.50,50.02,1000.52
Crystallite Alloy,1702.21,+36.6%,352779,0.00,0.00,0.00,1702.21
Fernite Alloy,1705.49,+18.0%,426046,1705.49,0.00,0.00,2207.03
Titanium Chromide,3185.99,-26.5%,189229,0.00,0.00,0.00,3185.99
Rolled Tungsten Alloy,4950.26,-85.0%,256028,4950.26,0.00,0.00,1871.89
Hexite,3051.03,+2.6%,740418,0.00,0.00,0.00,3051.03
Caesarium Cadmide,2269.16,+59.0%,143487,0.00,0.00,0.00,2269.16
Solerium,4679.67,-94.0%,150066,0.00,0.00,0.00,4679.67
Platinum Technite,7000.06,-78.2%,146912,0.00,7000.06,0.00,19166.07
Vanadium Hafnite,1983.63,-38.1%,570695,0.00,0.00,0.00,1983.63
Prometium,10957.75,+30.1%,12161,0.00,0.00,0.00,10957.75
Hyperflurite,12031.81,+78.3%,59283,0.00,0.00,0.00,12031.81
Ferrofluid,12000.00,-33.1%,28915,12000.00,0.00,0.00,15355.95
Dysporite,13929.44,-41.7%,19930,0.00,0.00,0.00,13929.44
Neo Mercurite,6635.14,+17.7%,188307,12999.96,2000.00,0.00,11166.95
Fluxed Condensates,7081.97,-66.3%,60698,0.00,0.00,0.00,7081.97
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,8841.47,+11.7%,987,9116.07,4606.02,4001.07,0.00
Capacitor Console,11787713.81,+5.4%,115,12506716.97,11206980.49,0.00,12901337.58
Conductive Thermoplastic,11418.22,-0.7%,84,12002.13,11000.00,4001.07,11931.21
Current Pump,13398.21,-2.3%,138,14215.94,18004.93,4001.07,0.00
Drone Transceiver,3056.79,+8.5%,334,3527.59,2000.27,4001.07,0.00
Enhanced Ward Console,14752842.18,-10.0%,254,14910675.53,14403947.40,0.00,0.00
Impetus Console,13943.49,-39.7%,178,13961.49,21505.53,5004.11,0.00
Intact Armor Plates,20047623.97,-1.1%,259,20443254.21,18644387.33,18533481.45,0.00
Intact Shield Emitter,399896.81,-1.9%,176,398843.09,500000.00,0.00,535621.41
Interface Circuit,144002.82,+40.6%,964,139598.41,128670.90,538003.08,134363.18
Logic Circuit,298311.10,-3.2%,875,295225.98,301502.29,307431.79,260000.00
Lorentz Fluid,1303.13,-6.1%,289,1105.35,2000.00,4001.07,0.00
Micro Circuit,13075.55,+48.6%,1948,15948.06,11113.86,6223.11,4172.67
Nanite Compound,109111.45,+6.7%,219,112574.24,45004.99,150001.01,104717.69
Power Circuit,3209369.63,-5.9%,1276,3240842.57,3075422.42,3181081.08,3076856.56
Power Conduit,4537.55,+14.1%,446,4046.83,5000.00,2007.01,5182.58
Single-crystal Superalloy I-beam,7153543.71,+4.1%,368,7241709.36,6645418.69,7357142.87,0.00
Telemetry Processor,7644.75,+61.4%,153,8378.51,2324.96,0.00,24426.24
Trigger Unit,52860.98,+55.9%,402,23630.97,94624.33,1600.00,10885.71
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,5400,0.00,0.00,0.00,0.00
Azure Mykoserocin,4000.00,-7.1%,13717,0.00,0.00,4000.00,0.00
Celadon Mykoserocin,5003.07,-64.5%,4580,0.00,0.00,0.00,5003.07
Golden Mykoserocin,0.00,+100.0%,4237,0.00,0.00,0.00,0.00
Lime Mykoserocin,2250.00,+46.2%,4286,2250.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,1606.86,+13.6%,17169,1616.34,178.42,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,1316,0.00,0.00,0.00,0.00
Amber Cytoserocin,73118.72,+6.3%,3452,0.00,0.00,0.00,73118.72
Azure Cytoserocin,50000.00,-26.4%,10129,0.00,50000.00,0.00,0.00
Celadon Cytoserocin,83800.90,-12.0%,8667,0.00,0.00,0.00,83800.90
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,9335,0.00,0.00,0.00,0.00
Malachite Cytoserocin,44568.37,+124.4%,1543,0.00,0.00,0.00,44568.37
Vermillion Cytoserocin,40000.00,-7.4%,1856,40000.00,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,8497,0.00,0.00,0.00,0.00
