Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Methanofullerene,11094.00,-14.0%,121183,0.00,0.00,0.00,11094.00
PPD Fullerene Fibers,7451.24,+10.4%,318306,0.00,0.00,0.00,7451.24
Scandium Metallofullerene,37565.22,+10.6%,83863,40000.00,0.00,0.00,37563.04
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,169.68,+2.5%,2690826,130.00,199.00,0.00,169.74
Cadmium,2003.59,+1.9%,7258666,2200.00,2176.89,0.00,2000.72
Caesium,1000.10,+2.4%,620225,0.00,0.00,0.00,1000.10
Chromium,2346.07,-9.0%,6491137,1901.00,311.01,0.00,2362.74
Cobalt,640.05,-1.8%,2610218,330.00,527.12,0.00,646.99
Dysprosium,22636.53,+1.6%,576481,0.00,0.00,0.00,22636.53
Evaporite Deposits,683.29,-8.6%,6430044,336.10,162.11,0.00,687.42
Hafnium,875.77,-8.2%,2512148,400.00,0.00,0.00,888.82
Hydrocarbons,155.65,-10.7%,2377395,124.00,2.01,0.00,160.30
Mercury,1945.33,+3.3%,4350835,0.00,0.00,0.00,1945.33
Neodymium,16415.38,+4.2%,2103256,0.00,0.00,0.00,16415.38
Platinum,3074.73,+2.7%,15232201,3000.00,1408.09,0.00,3074.89
Promethium,15625.01,-0.9%,1835166,0.00,0.00,0.00,15625.01
Scandium,703.24,-3.0%,1670349,0.00,740.85,0.00,701.63
Silicates,668.93,+2.5%,1453783,550.30,8.97,0.00,691.76
Technetium,30151.64,+1.5%,7569363,0.00,0.00,0.00,30151.64
Thulium,964.11,-2.8%,788218,0.00,0.00,0.00,964.11
Titanium,1253.21,-18.4%,3257307,0.00,1500.00,0.00,1252.83
Tungsten,1242.07,+11.0%,3113084,2251.25,0.00,0.00,1242.07
Vanadium,1014.13,+5.4%,3649706,2092.85,26.84,0.00,1002.18
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1508.68,+7.1%,4481447,1339.99,924.00,0.00,1514.45
Silicon Diborite,754.55,+8.8%,1125713,0.00,0.00,0.00,754.55
Ceramic Powder,1434.79,+0.9%,2964010,0.00,0.00,0.00,1434.79
Carbon Polymers,1359.83,-1.8%,1983727,900.01,895.45,0.00,1372.28
Crystallite Alloy,2499.99,-0.3%,160679,0.00,58.81,0.00,2503.03
Fernite Alloy,1530.79,+3.3%,631790,1799.00,0.00,0.00,1517.42
Titanium Chromide,2187.05,+5.6%,1768752,0.00,0.00,0.00,2187.05
Rolled Tungsten Alloy,2695.99,-2.4%,354122,0.00,0.00,0.00,2695.99
Hexite,3583.85,-2.6%,1527526,0.00,0.00,0.00,3583.85
Caesarium Cadmide,1854.33,+4.6%,372200,0.00,0.00,0.00,1854.33
Solerium,1524.70,+7.8%,1656480,0.00,0.00,0.00,1524.70
Platinum Technite,19538.69,-1.3%,2454391,0.00,20000.00,0.00,19535.38
Vanadium Hafnite,1897.79,-5.9%,665071,0.00,0.00,0.00,1897.79
Prometium,11235.05,+1.4%,517145,0.00,0.00,0.00,11235.05
Hyperflurite,8921.80,-3.1%,378026,0.00,0.00,0.00,8921.80
Ferrofluid,10590.09,+2.5%,504694,0.00,0.00,0.00,10590.09
Dysporite,13121.04,-2.7%,340492,0.00,0.00,0.00,13121.04
Neo Mercurite,11830.24,-0.4%,765610,0.00,11500.00,0.00,11832.41
Fluxed Condensates,8236.45,-13.9%,88011,0.00,0.00,0.00,8236.45
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,10038.98,-0.3%,3979,5043.36,3700.13,0.00,10111.10
Capacitor Console,14977599.03,+1.4%,1732,12320099.65,13291667.23,0.00,15012844.58
Conductive Thermoplastic,16084.91,-19.9%,796,12003.03,68568.27,0.00,13015.42
Current Pump,37621.83,+28.9%,838,23001.35,250.00,0.00,37963.27
Drone Transceiver,7059.20,+0.4%,1029,3603.01,24501.25,0.00,7001.07
Enhanced Ward Console,16836298.67,+1.2%,1132,11553201.99,15785714.30,0.00,16866450.07
Impetus Console,32508.91,+0.3%,992,9279.31,20030.06,5005.08,33507.27
Intact Armor Plates,21856855.11,+0.1%,784,20151684.70,20247597.21,16705008.94,22072722.11
Intact Shield Emitter,1527872.28,-1.8%,1512,861357.63,1425992.78,0.00,1543131.81
Interface Circuit,102075.16,-5.2%,17898,154368.38,189401.48,0.00,99914.40
Logic Circuit,156606.90,+0.0%,19176,166643.81,150869.29,0.00,156594.76
Lorentz Fluid,8180.01,+9.4%,1853,1500.09,0.02,3001.07,8270.92
Micro Circuit,8320.91,+4.7%,10190,833.97,14723.84,0.00,8243.98
Nanite Compound,102936.97,+1.8%,23,108791.31,75128.82,0.00,0.00
Power Circuit,2135916.78,-1.4%,15896,2462058.22,2190470.64,0.00,2131928.19
Power Conduit,17147.73,-49.5%,737,1300.03,78000.00,0.00,16235.14
Single-crystal Superalloy I-beam,6919945.05,+0.4%,1503,6895805.64,6713652.13,7000000.00,6926221.19
Telemetry Processor,34957.00,-28.9%,1897,42056.22,76333.27,0.00,33691.34
Trigger Unit,15872.52,-1.7%,60,11595.03,18011.26,0.00,0.00
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,2753.22,+4.4%,13217,0.00,1999.26,0.00,3002.89
Azure Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Celadon Mykoserocin,1000.00,+207.3%,22,0.00,1000.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,2663.41,+202.5%,2793,2000.00,0.00,0.00,2740.28
Malachite Mykoserocin,5251.01,+0.0%,3,0.00,0.00,0.00,5251.01
Vermillion Mykoserocin,2716.77,-3.8%,6220,3000.00,469.96,2000.00,3741.09
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,54824.38,+33.2%,11599,0.00,0.00,0.00,54824.38
Azure Cytoserocin,48643.08,+1.0%,2852,0.00,0.00,45000.00,50000.03
Celadon Cytoserocin,108000.00,-19.3%,2253,0.00,0.00,0.00,108000.00
Golden Cytoserocin,73826.77,-11.9%,17,0.00,0.00,0.00,73826.77
Lime Cytoserocin,79950.28,-76.7%,563,0.00,0.00,0.00,79950.28
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,509.36,+0.1%,11207753,531.34,528.04,567.91,506.43
Electronic Parts,806.45,-1.8%,8793656,802.96,806.06,705.25,811.47
Guidance System,416.32,+26.5%,1811553,702.19,794.93,180.52,406.94
Hydrogen Batteries,541.30,-4.2%,1907959,1000.00,584.67,591.67,500.12
Miniature Electronics,415.23,-0.9%,9181763,910.93,396.69,0.00,415.21
Rocket Fuel,599.36,+0.3%,3211057,630.53,584.83,505.00,599.00
Super Conductors,1028.60,+0.0%,751831,1000.00,146.55,25.05,1031.36
Transmitter,397.44,-1.2%,340727,721.64,835.62,0.00,392.48
