Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Stolen Formulas,30821429.59,+21.7%,0,37479998.36,46125000.00,24800000.00,30821429.59
Symbiotic Figures,2939667.20,-32.0%,9,3836428.98,3706750.25,8568812.50,4929333.73
Test Reports,7775619.85,+23.3%,21,9104889.83,5430000.00,10625000.00,9728812.69
Tuning Instructions,7238210.40,+17.4%,19,7547958.22,7525142.98,7764285.71,8095802.84
User Manual,4394312.96,-49.7%,42,3112500.54,4690943.09,5142928.57,2688988.41
War Strategon,20724287.83,-27.6%,0,19857000.09,43714000.00,38499999.99,20724287.83
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,130.19,+5.2%,450301,130.09,150.16,91.74,143.29
Cadmium,1887.34,+5.4%,412410,1887.34,2467.07,1493.07,1956.78
Caesium,1451.48,+17.1%,34703,1579.87,894.40,0.00,1049.89
Chromium,1359.95,-17.0%,278077,1837.20,1341.75,2668.36,2312.34
Cobalt,388.09,+54.3%,866423,388.15,348.85,49.32,663.36
Dysprosium,17248.80,+16.0%,0,8934.03,17506.61,200000.00,17248.80
Evaporite Deposits,420.19,+21.0%,353748,373.66,371.03,238.67,594.99
Hafnium,623.26,-19.4%,416256,626.92,579.93,693.74,966.11
Hydrocarbons,95.84,+56.5%,173791,81.11,209.16,117.73,141.59
Mercury,1918.05,-16.4%,169248,2947.22,1879.17,1091.53,2699.43
Neodymium,13970.55,+71.8%,8329,20056.89,14712.18,2000.00,19817.02
Platinum,2538.94,+24.1%,171563,2677.06,1939.92,1174.79,2967.97
Promethium,13372.36,-98.1%,0,19446.49,14774.34,0.00,13372.36
Scandium,426.95,+5.4%,409661,424.39,560.02,295.79,521.52
Silicates,400.97,+26.7%,571498,405.58,406.22,50.37,392.04
Technetium,37102.26,+7.5%,0,34282.64,16944.05,2252.45,37102.26
Thulium,1017.40,-50.7%,0,825.73,732.59,0.00,1017.40
Titanium,702.51,-6.2%,161970,1042.82,652.24,567.06,1002.94
Tungsten,1342.52,-10.6%,73642,1385.60,888.87,208.03,633.53
Vanadium,1511.44,-57.6%,168403,1809.88,348.87,679.07,1119.96
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,1976.91,+26.5%,0,3285.85,379.53,4499.99,1976.91
Carbon Polymers,608.86,+52.7%,0,773.58,808.95,101.45,608.86
Ceramic Powder,854.49,-4.7%,285578,781.95,862.00,731.18,674.17
Crystallite Alloy,2300.82,+30.3%,130989,2286.97,2393.80,2151.54,1971.54
Dysporite,10693.37,+40.3%,0,14817.12,42919.30,0.00,10693.37
Fernite Alloy,1006.64,-10.6%,83000,976.46,1348.05,930.73,825.75
Ferrofluid,11619.21,-97.2%,37144,12111.79,38541.91,0.00,9804.51
Fluxed Condensates,8520.63,-94.7%,0,3545.89,1345.92,0.00,8520.63
Hexite,3335.86,-98.6%,0,2815.51,1097.09,3064.08,3335.86
Hyperflurite,10593.25,-12.7%,0,9115.20,7501.37,42684.55,10593.25
Neo Mercurite,13120.15,-84.8%,0,12285.86,3545.74,9400.00,13120.15
Platinum Technite,21730.90,+10.4%,0,5526.95,18416.61,73.13,21730.90
Prometium,9864.28,-97.6%,0,3899.31,5159.08,0.00,9864.28
Rolled Tungsten Alloy,1798.03,+11.2%,0,1890.81,1555.33,1174.00,1798.03
Silicon Diborite,591.05,+86.1%,0,997.94,926.89,386.50,591.05
Solerium,2264.68,-95.3%,44600,3273.46,524.65,0.00,2272.60
Sulfuric Acid,985.37,-8.7%,191334,1006.99,1241.97,1157.89,1046.40
Titanium Chromide,2067.85,-97.7%,0,2842.43,1772.43,4499.99,2067.85
Vanadium Hafnite,2329.60,+24.5%,0,1863.52,1189.08,1480.99,2329.60
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,69.91,-2.6%,16190528,69.71,70.32,56.03,64.45
Fermionic Condensates,23826.06,+0.3%,19073,24061.02,26143.18,21949.24,21274.20
Fernite Carbide,63.83,-1.3%,60443058,63.24,66.30,83.77,60.45
Ferrogel,10319.59,-6.9%,257225,10690.46,9943.15,12502.31,9678.18
Fullerides,1118.10,-1.9%,3031152,1077.84,1385.79,636.07,944.60
Hypersynaptic Fibers,3188.82,+4.2%,591980,3283.48,3075.44,7529.87,2848.21
Nanotransistors,2901.82,+9.9%,2728592,2927.11,2874.31,2297.46,2890.13
Phenolic Composites,504.72,+3.0%,756999,504.70,487.07,32.25,477.28
Sylramic Fibers,165.42,+2.8%,15328938,175.75,130.78,66.97,164.65
Titanium Carbide,101.92,+10.4%,14304737,105.36,80.93,48.19,68.96
Tungsten Carbide,64.82,+8.2%,8458219,59.14,113.24,118.59,63.25
,,,,,,,
Tech 2 Construction Components,,,,,,,
Antimatter Reactor Unit,40273.10,-9.4%,1938,39229.43,36891.67,0.00,33309.12
Crystalline Carbonide Armor Plate,5003.88,-0.1%,62921,4957.38,5744.17,8235.20,4480.88
Deflection Shield Emitter,12226.41,+45.3%,11039,12034.34,13058.63,0.00,15273.26
Electrolytic Capacitor Unit,19169.54,+35.7%,8821,18654.88,22039.55,5593.32,22374.29
Emp Pulse Generator,17542.15,+3.1%,2942,15496.17,24380.70,10591.40,11484.15
Fernite Carbide Composite Armor Plate,4835.80,+5.9%,61574,5560.02,3621.09,7874.95,3937.56
Fusion Reactor Unit,37616.83,-8.3%,1349,34528.92,43022.94,61523.81,33409.96
Fusion Thruster,25407.36,-45.7%,1329,14867.74,54481.24,0.00,13885.45
Gravimetric Sensor Cluster,14932.33,+10.4%,1875,14805.34,28138.66,20464.56,13468.74
Graviton Pulse Generator,17400.51,+25.0%,9421,14589.19,19158.93,0.00,11305.55
Graviton Reactor Unit,31844.11,+23.7%,1247,31260.66,43646.08,53444.64,31388.01
Ion Thruster,19012.37,+1.0%,5451,19030.74,23358.61,62075.80,15496.41
Ladar Sensor Cluster,14312.84,+66.7%,18991,14277.13,15663.38,33583.03,12908.51
Laser Focusing Crystals,24911.54,+3.7%,3344,24834.95,30209.49,0.00,20674.79
Linear Shield Emitter,16403.55,-8.6%,2627,15262.84,33282.35,53750.00,14793.84
Magnetometric Sensor Cluster,15372.63,+14.1%,4909,14383.61,19778.89,8639.28,14332.89
Magpulse Thruster,17651.10,-12.2%,710,16897.73,28762.73,27000.65,12359.82
Nanoelectrical Microprocessor,20246.81,+0.4%,24554,20356.23,19798.45,13509.26,17018.48
Nanomechanical Microprocessor,18902.92,-0.0%,17461,19087.87,18810.47,9063.09,16980.40
Nuclear Pulse Generator,15297.92,+63.4%,2942,12401.48,17002.85,1272.00,11006.60
Nuclear Reactor Unit,28661.51,+33.4%,997,27670.35,37367.50,99351.19,31613.24
Oscillator Capacitor Unit,26981.66,-2.0%,18675,29188.89,20532.71,12056.31,23955.22
Particle Accelerator Unit,30013.06,-30.0%,8722,20775.75,33299.86,0.00,17182.02
Photon Microprocessor,21068.61,+13.9%,34667,20902.95,19655.65,15746.27,18677.95
Plasma Pulse Generator,14804.87,+1.3%,2871,14247.75,19822.28,0.00,12449.48
Plasma Thruster,18888.61,-2.6%,7825,18846.05,20786.74,78468.75,15244.92
Pulse Shield Emitter,29678.76,-22.9%,7894,31154.17,24903.96,44209.96,14740.37
Quantum Microprocessor,18953.57,+2.4%,12552,18420.23,19280.74,0.00,18310.92
Radar Sensor Cluster,14846.83,+5.1%,5949,14147.59,17319.20,0.00,12034.53
Scalar Capacitor Unit,30357.34,-25.2%,6160,25479.93,31043.75,0.00,22813.50
Superconductor Rails,18546.71,-2.7%,1747,20617.55,29656.88,1650.00,14723.41
Sustained Shield Emitter,18469.61,+8.3%,5870,19542.36,18230.89,87257.80,16297.74
Tesseract Capacitor Unit,22169.11,-8.0%,17565,22869.07,20915.26,15345.93,22806.89
Thermonuclear Trigger Unit,22090.66,-3.3%,34044,22144.70,22033.60,13098.46,16711.72
Titanium Diborite Armor Plate,6176.63,+0.4%,54370,6166.78,3399.30,0.00,5055.43
Tungsten Carbide Armor Plate,6349.75,+41.0%,77227,5873.83,8704.38,7984.55,4141.64
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,500.11,-0.5%,3198005,493.49,515.17,566.70,520.01
Electronic Parts,802.92,-1.0%,8254461,793.92,807.86,710.22,797.17
Guidance Systems,655.56,-50.7%,82957,649.00,674.34,180.52,424.93
Hydrogen Batteries,594.17,-95.8%,537139,2061.48,592.13,590.00,500.72
Miniature Electronics,477.75,-11.9%,323416,900.91,401.65,79.43,418.01
Rocket Fuel,687.66,+57.8%,509404,840.50,658.09,507.15,600.00
Superconductors,3116.12,+55.3%,40941,2841.28,4966.34,1054.28,1275.03
Transmitter,760.39,-82.4%,75844,763.82,721.98,69.20,395.64
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,810.74,+0.6%,1025,905.48,509.13,10.72,797.85
Central System Controller,15033.76,-0.0%,4215,15037.79,14590.32,757.50,6972.60
Defensive Control Node,11122.81,+2.6%,164,12201.08,7000.01,2310.00,10980.90
Electromechanical Hull Sheeting,225.95,+6.2%,41708,188.07,323.10,95.67,316.80
Emergent Combat Analyzer,909.55,-1.2%,803,1019.96,637.81,32.50,1034.09
Emergent Combat Intelligence,9929.16,-9.6%,151,9893.37,9600.59,1691.25,7950.71
Fused Nanomechanical Engines,10500.30,-91.2%,1460,1005.01,17050.30,10.00,903.35
Heuristic Selfassemblers,978.21,-5.0%,901,1003.11,886.26,30006.67,1145.54
Jump Drive Control Nexus,10002.54,-91.2%,8472,9996.32,10827.86,19040.00,5183.59
Melted Nanoribbons,4913925.67,+0.3%,3688,4968509.46,4760764.32,2682929.77,5107136.76
Modified Fluid Router,16049.26,-5.6%,26270,16017.51,16206.65,1001.00,19477.67
Neurovisual Input Matrix,452.32,-61.7%,7808,363.96,516.30,500.00,524.98
Powdered C-540 Graphite,769.96,-2.0%,14705,800.01,677.74,10.00,916.47
Resonance Calibration Matrix,1583.10,+0.7%,1095,1045.86,2160.02,10.00,1283.92
Thermoelectric Catalysts,17391.27,-68.9%,2728,17612.79,10331.99,42502.11,7976.31
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,14764238.32,+103.2%,15,17402765.42,8003865.60,0.00,42370293.78
Intact Electromechanical Component,24203164.59,-58.7%,0,12500235.67,10001707.00,0.00,24203164.59
Intact Hull Section,66659271.45,-10.0%,0,72555555.89,59000000.00,0.00,66659271.45
Intact Power Cores,28229670.21,-92.9%,0,32388940.11,10001707.00,0.00,28229670.21
Intact Thruster Sections,35256424.13,-100.0%,0,14901871.93,5002636.83,0.00,35256424.13
Intact Weapon Subroutines,11505426.62,+160.7%,8,14004999.88,10001707.00,0.00,43656007.85
Malfunctioning Armor Nanobot,7321492.87,-18.0%,14,7321492.87,4714760.86,0.00,12169498.76
Malfunctioning Electromechanical Component,6816666.85,-70.7%,18,6375277.70,1855000.17,0.00,9711087.88
Malfunctioning Hull Section,19177224.09,-29.7%,0,19361363.64,27909182.01,0.00,19177224.09
Malfunctioning Power Cores,5272636.30,-52.6%,22,2569759.72,6501125.31,20000000.00,10414217.68
Malfunctioning Thruster Sections,5486375.26,-8.9%,20,6702619.16,2178235.88,0.00,9900958.32
Malfunctioning Weapon Subroutines,7133333.70,+12.1%,18,9400000.14,7125251.98,20000000.00,19206339.99
Wrecked Armor Nanobot,847151.84,+542.5%,100,910878.32,1857499.86,2002500.00,37552.34
Wrecked Electromechanical Component,156692.74,+1495.5%,77,165223.80,512975.38,3057777.78,52021.25
Wrecked Hull Section,3624908.83,+50.3%,17,4541675.01,4555.56,26571428.57,2470981.03
Wrecked Power Cores,52932.60,+26.2%,85,24907.97,772933.95,1047692.31,53318.64
Wrecked Thruster Sections,19330.59,+40.6%,79,19330.59,197680.05,1676666.67,49517.03
Wrecked Weapon Subroutines,8699538.36,+302.3%,74,10160739.36,851042.53,1513333.33,313298.73
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,9319.49,+7.3%,597,7924.44,11622.18,750250.12,10003.01
Datacore - Electronic Subsystems Engineering,8938.79,+64.1%,827,8683.55,8746.65,404766.67,6441.16
Datacore - Engineering Subsystems Engineering,9060.60,-44.8%,387,4114.24,24010.46,3931.47,10003.20
Datacore - Offensive Subsystems Engineering,12262.19,+36.0%,1088,11267.46,14015.13,7216176.47,10002.74
Datacore - Propulsion Subsystems Engineering,42286.42,-92.6%,418,3724.11,65648.69,1479333.33,10000.95
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,415791.33,-8.5%,189,420754.92,449232.73,305804.60,763967.99
Amarr Hybrid Tech Decryptor,71635.09,-2.3%,97,52361.20,118151.51,5399999.80,143197.36
Caldari Hybrid Tech Decryptor,3057988.33,+24.3%,64,2995342.81,3317569.62,2637440.00,4095314.80
Gallente Hybrid Tech Decryptor,173815.71,+130.1%,116,126071.01,305268.92,300005.00,94680.31
Minmatar Hybrid Tech Decryptor,266274.67,+95.3%,142,176293.61,534078.12,1000002.73,123003.92
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,2908.97,-31.2%,49006,2928.48,2913.81,1318.72,4053.22
Fullerite-C32,8404.83,-2.3%,7301,8965.91,8500.91,2689.68,13988.07
Fullerite-C50,2704.67,+4.0%,50109,2585.67,2869.28,1163.88,4518.73
Fullerite-C60,372.84,-28.2%,33074,373.40,267.60,725.83,370.69
Fullerite-C70,481.23,-43.7%,48579,513.80,250.09,17.24,197.04
Fullerite-C72,2076.15,+29.5%,22957,1805.85,2577.27,346.52,3280.56
Fullerite-C84,434.83,-64.3%,44098,439.38,445.61,1805.99,357.50
Fullerite-C320,56413.77,+4.6%,10895,57761.13,53680.87,76429.89,57723.14
Fullerite-C540,33330.49,-40.0%,5805,35049.13,36853.45,3550.50,41443.50
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2668113.76,+4.9%,0,3121077.39,3344999.91,0.00,2668113.76
Carbon-86 Epoxy Resin,1007062.15,+21.4%,0,1217454.54,2024037.04,0.00,1007062.15
Fullerene Intercalated Graphite,1215.76,+105.6%,0,1995.21,9000.00,0.00,1215.76
Fulleroferrocene,1541.28,+21.7%,0,1221.19,1889.36,0.00,1541.28
Graphene Nanoribbons,70338.14,+10.9%,0,68934.03,64999.03,0.00,70338.14
Lanthanum Metallofullerene,5168.03,+6.4%,0,2441.39,5046.02,0.00,5168.03
Methanofullerene,12854.10,+6.5%,24526,12882.28,10496.39,0.00,14426.16
PPD Fullerene Fibers,7196.72,-2.7%,18300,7195.63,8000.00,0.00,7825.85
Scandium Metallofullerene,38594.74,+3.6%,12690,38403.83,44995.51,0.00,39289.87
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,2814.87,-36.1%,0,1515.95,1397.29,0.00,2814.87
Azure Mykoserocin,5563.78,-73.0%,0,1097.52,3826.58,3301.71,5563.78
Celadon Mykoserocin,10163.82,-90.2%,0,300.00,8788.94,0.00,10163.82
Golden Mykoserocin,3002.06,+66.6%,0,1999.27,2937.59,0.00,3002.06
Lime Mykoserocin,3727.11,-97.3%,0,1939.92,8024.02,1.00,3727.11
Malachite Mykoserocin,6629.14,-100.0%,0,0.00,0.00,0.00,6629.14
Vermillion Mykoserocin,6793.33,-63.2%,27254,4818.49,8925.63,7732.16,4948.44
Viridian Mykoserocin,10965.35,-85.4%,0,9919.56,20000.00,0.00,10965.35
Amber Cytoserocin,57694.24,-74.0%,0,60507.25,74401.60,11.13,57694.24
Azure Cytoserocin,38846.52,+15.8%,0,34089.44,75562.70,45000.00,38846.52
Celadon Cytoserocin,83589.81,-28.2%,0,60414.60,74532.57,0.00,83589.81
Golden Cytoserocin,92634.45,-100.0%,0,0.00,0.00,0.00,92634.45
Lime Cytoserocin,67038.55,-100.0%,0,27215.68,46640.34,2000.00,67038.55
Malachite Cytoserocin,78322.68,+27.7%,0,93924.17,0.00,0.00,78322.68
Vermillion Cytoserocin,47576.16,+110.2%,1405,47576.16,38905.12,0.00,107790.10
Viridian Cytoserocin,99089.58,-49.5%,0,40449.59,50000.00,0.00,99089.58
,,,,,,,
Planetary Raw Materials,,,,,,,
Aqueous Liquids,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Autotrophs,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Base Metals,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Carbon Compounds,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Complex Organisms,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Felsic Magma,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Heavy Metals,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ionic Solutions,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Micro Organisms,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Noble Gas,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Noble Metals,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Non-CS Crystals,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Planktic Colonies,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Reactive Gas,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Suspended Plasma,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Planetary Processed Materials,,,,,,,
Bacteria,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Biofuels,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Biomass,4286.24,-100.0%,0,0.00,0.00,0.00,4286.24
Chiral Structures,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Electrolytes,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Industrial Fibers,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Oxidizing Compound,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Oxygen,104.11,-3.4%,16616088,109.25,97.78,117.60,118.63
Plasmoids,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Precious Metals,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Proteins,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Reactive Metals,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Silicon,278.21,+1.3%,2846536,277.85,278.21,278.86,278.86
Toxic Metals,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Water,40.53,-13.1%,8145882,39.79,40.82,42.64,37.76
,,,,,,,
Planetary Refined Commodities,,,,,,,
Biocells,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Construction Blocks,500.11,-0.5%,3198005,493.49,515.17,566.70,520.01
Consumer Electronics,256.27,+5.8%,10372253,288.22,253.78,302.83,247.93
Coolant,1242.66,+36.8%,4243425,1149.96,1686.81,1897.76,1201.67
Enriched Uranium,5549.12,-4.5%,1724745,5755.64,5290.88,5059.94,5300.15
Fertilizer,214.95,-1.4%,1098994,211.70,284.68,7.13,206.85
Genetically Enhanced Livestock,67759.06,-97.9%,0,125.00,800000.00,0.00,67759.06
Livestock,849.08,-0.1%,13587848,821.82,853.94,834.99,893.13
Mechanical Parts,629.08,+1.1%,5687800,628.55,627.47,626.96,636.00
Microfiber Shielding,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Miniature Electronics,477.75,-11.9%,323416,900.91,401.65,79.43,418.01
Nanites,8642.79,-100.0%,0,0.00,0.00,0.00,8642.79
Oxides,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Polyaramids,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Polytextiles,398.81,-3.3%,1560846,401.05,395.67,355.32,421.19
Rocket Fuel,687.66,+57.8%,509404,840.50,658.09,507.15,600.00
Silicate Glass,179.54,-44.3%,425979,242.11,181.27,227.16,201.94
