Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Rocket Science,236920.50,+21.9%,2225,228058.08,261507.88,299999.00,229624.51
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8917707.17,-15.6%,96,8524827.30,9427744.07,4707123.00,0.00
Assembly Instructions,22770025.93,-25.2%,12,12175078.00,28067499.89,0.00,0.00
Calibration Data,4295601.86,-1.2%,200,4440785.85,4106794.88,4014285.71,6096683.59
Circuitry Schematics,5546887.78,-17.7%,107,5724259.21,5292660.19,4433333.33,7211706.08
Circular Logic,1255000.00,+141.6%,12,1255000.00,0.00,0.00,1496761.93
Classic Doctrine,6814666.67,-7.9%,6,7722000.00,5000000.00,0.00,8307638.57
Collision Measurements,5316667.01,+17.7%,9,6000000.00,5121429.01,0.00,4632364.65
Engagement Plan,6542856.89,-2.9%,28,0.00,6542856.89,0.00,7094854.67
Formation Layout,5365090.95,+17.9%,22,5365090.95,0.00,0.00,0.00
Installation Guide,27472199.32,+67.4%,0,0.00,0.00,0.00,27472199.32
Interface Alignment Chart,4558250.24,+34.4%,4,4066500.48,5050000.00,0.00,5882806.64
Operation Handbook,6921473.17,-3.6%,480,7177996.70,6781852.11,4980858.86,0.00
Prototype Diagram,8000000.00,-6.2%,2,0.00,8000000.00,0.00,8423947.02
Sacred Manifesto,4047005.47,-17.8%,76,4018579.65,4288625.00,0.00,5499000.00
Stolen Formulas,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Symbiotic Figures,6478500.01,-2.0%,5,9999980.00,5598130.01,0.00,5712413.75
Test Reports,10900000.00,-11.3%,5,0.00,10900000.00,0.00,0.00
Tuning Instructions,9112495.20,+0.6%,2,10999990.00,7225000.40,0.00,8540188.13
User Manual,4754117.65,-4.3%,17,4800000.00,4735000.01,0.00,2970196.03
War Strategon,48999000.00,-16.7%,2,0.00,48999000.00,0.00,20640139.34
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,83.94,+7.5%,12997652,79.63,92.01,80.00,89.51
Fermionic Condensates,23983.84,+3.8%,10484,24224.79,20255.58,13000.00,21659.53
Fernite Carbide,73.98,-0.4%,41107629,71.73,86.23,99.00,72.82
Ferrogel,12690.58,-13.4%,94384,12999.69,12401.60,10006.00,11432.67
Fullerides,965.44,-7.4%,4322942,963.89,977.02,519.53,929.34
Hypersynaptic Fibers,3617.54,-1.5%,272387,3489.90,4192.73,4628.48,3423.02
Nanotransistors,3011.45,+3.1%,1772815,3030.65,2995.87,2206.94,2777.67
Phenolic Composites,503.01,-9.5%,859012,521.71,472.04,33.02,441.77
Sylramic Fibers,150.40,-19.4%,11729197,155.55,162.17,59.06,164.63
Titanium Carbide,91.84,-9.2%,11871948,93.07,51.48,0.00,90.15
Tungsten Carbide,91.80,-3.0%,17564878,88.02,119.90,85.39,85.85
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1168.26,-22.1%,413,1513.09,684.52,10.55,1247.01
Central System Controller,10605.22,-25.8%,91,14635.18,5667.11,10.00,25056.18
Defensive Control Node,10728.61,-5.9%,73,12126.81,8795.26,10.00,19997.69
Electromechanical Hull Sheeting,651.32,-11.4%,58990,700.79,553.06,78.84,283.05
Emergent Combat Analyzer,1420.32,-2.7%,338,2041.21,638.41,30.00,2452.93
Emergent Combat Intelligence,11251.07,-33.9%,121,10410.26,13317.06,0.00,25016.21
Fused Nanomechanical Engines,1946.93,-47.6%,468,2439.32,940.27,10.00,3134.72
Heuristic Selfassemblers,2030.02,-20.9%,488,2212.96,1810.30,10.00,3912.45
Jump Drive Control Nexus,9822.33,-39.7%,99,11614.62,5700.07,0.00,9011.67
Melted Nanoribbons,4805352.29,-0.4%,1553,4900013.20,4700000.26,2600003.24,5006111.74
Modified Fluid Router,17729.97,-3.8%,11674,18027.50,18027.51,1001.00,24224.73
Neurovisual Input Matrix,727.56,+1.7%,3558,711.04,791.98,500.00,653.85
Powdered C-540 Graphite,990.01,-10.4%,5943,1113.04,584.52,10.00,949.09
Resonance Calibration Matrix,2434.02,-30.7%,323,3626.47,850.00,10.00,3014.85
Thermoelectric Catalysts,17189.83,-28.2%,337,18037.42,7011.00,10.00,10624.28
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Electromechanical Component,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Hull Section,6000000.00,+844.4%,1,0.00,6000000.00,0.00,0.00
Intact Power Cores,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,27533754.65,-80.9%,0,0.00,0.00,0.00,27533754.65
Malfunctioning Armor Nanobot,6000000.00,-19.3%,2,6000000.00,0.00,0.00,10373477.26
Malfunctioning Electromechanical Component,2627500.00,-33.2%,4,2627500.00,0.00,0.00,4600976.59
Malfunctioning Hull Section,1000001.03,+1200.0%,1,0.00,1000001.03,0.00,20371329.08
Malfunctioning Power Cores,6000000.00,+38.9%,4,6000000.00,0.00,0.00,8574992.73
Malfunctioning Thruster Sections,3627500.00,-13.0%,4,3627500.00,0.00,0.00,4928675.59
Malfunctioning Weapon Subroutines,10856248.33,+30.6%,6,10027500.00,14999990.00,0.00,13649067.83
Wrecked Armor Nanobot,48681.82,+213.9%,11,48681.82,0.00,0.00,57336.70
Wrecked Electromechanical Component,287291.50,+298.1%,12,49833.34,999665.99,0.00,20776.80
Wrecked Hull Section,1234412.38,+629.1%,4,1645816.50,200.00,0.00,0.00
Wrecked Power Cores,114615.38,+54.9%,13,114615.38,0.00,0.00,30187.78
Wrecked Thruster Sections,142240.60,+64.5%,15,73934.45,330082.50,0.00,14880.11
Wrecked Weapon Subroutines,255999.84,+277.3%,13,178000.00,515999.32,0.00,256553.53
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,3568.48,+166.2%,159,2818.46,4910.62,0.00,3054.03
Datacore - Electronic Subsystems Engineering,15656.80,-62.3%,131,25016.89,2310.00,0.00,5663.04
Datacore - Engineering Subsystems Engineering,5315.77,-28.1%,98,5958.15,2255.00,0.00,7177.14
Datacore - Offensive Subsystems Engineering,4913.78,+1915.9%,104,5891.59,2810.00,0.00,5737.05
Datacore - Propulsion Subsystems Engineering,4441.33,+12241.3%,132,4774.31,2942.92,0.00,6693.34
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,108949.01,+3.0%,76,130113.40,57000.04,0.00,467647.34
Amarr Hybrid Tech Decryptor,81288.89,+44.0%,27,84437.50,56100.00,0.00,165168.92
Caldari Hybrid Tech Decryptor,1314002.29,-9.7%,35,961156.93,2333333.34,0.00,4361859.66
Gallente Hybrid Tech Decryptor,43195.68,+190.3%,51,40113.18,62571.36,0.00,151810.73
Minmatar Hybrid Tech Decryptor,382377.59,-31.5%,58,66150.00,611548.39,1500000.01,107440.17
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,4041.14,-28.2%,33591,4237.50,2688.03,0.00,4200.00
Fullerite-C32,8141.88,-1.8%,7990,9267.50,7396.54,0.00,12209.04
Fullerite-C50,2606.60,-11.3%,20577,2388.11,2867.56,0.00,4480.00
Fullerite-C60,447.14,-42.3%,68920,447.14,0.00,0.00,0.00
Fullerite-C70,384.25,-18.3%,7998,384.40,358.40,0.00,627.13
Fullerite-C72,2207.10,-13.1%,30741,2113.31,2687.51,0.00,3798.63
Fullerite-C84,294.37,-37.0%,6206,289.31,347.06,0.00,0.00
Fullerite-C320,53665.73,-2.2%,2045,52501.00,53999.98,0.00,52241.84
Fullerite-C540,25001.01,+51.3%,2298,25001.01,0.00,0.00,39360.54
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2825213.72,+2.4%,0,0.00,0.00,0.00,2825213.72
Carbon-86 Epoxy Resin,1013274.11,+124.2%,0,0.00,0.00,0.00,1013274.11
Fullerene Intercalated Graphite,2011.73,+341.7%,0,0.00,0.00,0.00,2011.73
Fulleroferrocene,1346.04,+17.8%,0,0.00,0.00,0.00,1346.04
Graphene Nanoribbons,63000.00,+2.7%,1330,0.00,63000.00,0.00,68905.77
Lanthanum Metallofullerene,4543.95,+63.5%,0,0.00,0.00,0.00,4543.95
Methanofullerene,10672.66,+23.2%,0,0.00,0.00,0.00,10672.66
PPD Fullerene Fibers,8243.09,+20.2%,0,0.00,0.00,0.00,8243.09
Scandium Metallofullerene,36535.07,+22.4%,0,0.00,0.00,0.00,36535.07
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,168.99,-10.6%,95000,168.99,0.00,0.00,170.06
Cadmium,2163.16,-32.7%,444994,2201.38,2191.40,450.41,2438.20
Caesium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Chromium,1490.82,+67.5%,129511,2138.28,715.88,0.00,2212.82
Cobalt,606.90,-6.7%,150175,627.98,526.84,0.00,615.42
Dysprosium,20277.28,+658.2%,0,0.00,0.00,0.00,20277.28
Evaporite Deposits,523.85,-9.1%,132383,699.99,162.50,0.00,725.14
Hafnium,750.00,-11.8%,142577,750.00,0.00,0.00,904.98
Hydrocarbons,219.20,-85.5%,141513,221.35,200.37,0.00,0.00
Mercury,1894.23,+9.1%,0,0.00,0.00,0.00,1894.23
Neodymium,18949.41,-7.6%,0,0.00,0.00,0.00,18949.41
Platinum,3010.57,-1.9%,474013,3012.37,1408.09,0.00,3284.57
Promethium,15973.59,-22.6%,0,0.00,0.00,0.00,15973.59
Scandium,597.91,-9.1%,480340,590.32,740.85,500.00,0.00
Silicates,693.71,-15.4%,151300,699.64,9.03,0.00,0.00
Technetium,30720.14,-89.5%,0,0.00,0.00,0.00,30720.14
Thulium,948.75,-65.9%,0,0.00,0.00,0.00,948.75
Titanium,779.66,+81.3%,88968,794.71,125.05,0.00,1143.93
Tungsten,19.65,+5151.7%,1,19.65,0.00,0.00,0.00
Vanadium,1986.96,-4.7%,363712,1999.98,26.84,0.00,1001.94
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1290.62,+5.8%,236153,1305.19,400.00,0.00,1593.18
Silicon Diborite,815.80,+23.9%,0,0.00,0.00,0.00,815.80
Ceramic Powder,994.01,-35.7%,79290,1059.98,0.00,50.02,1450.66
Carbon Polymers,1157.08,+18.0%,308257,1205.27,926.36,0.00,1246.41
Crystallite Alloy,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fernite Alloy,1032.84,+58.3%,45700,1032.84,0.00,0.00,0.00
Titanium Chromide,47.95,+6042.1%,171,0.00,47.95,0.00,1967.02
Rolled Tungsten Alloy,850.52,-61.2%,13100,850.52,0.00,0.00,0.00
Hexite,3865.99,+14.2%,39774,3892.41,0.00,58.03,0.00
Caesarium Cadmide,2143.52,-17.4%,0,0.00,0.00,0.00,2143.52
Solerium,1705.90,-23.1%,0,0.00,0.00,0.00,1705.90
Platinum Technite,20000.00,-35.2%,32500,0.00,20000.00,0.00,19565.62
Vanadium Hafnite,1904.00,-33.4%,0,0.00,0.00,0.00,1904.00
Prometium,11742.71,-92.1%,0,0.00,0.00,0.00,11742.71
Hyperflurite,9100.00,-94.9%,0,0.00,0.00,0.00,9100.00
Ferrofluid,10796.98,+14.2%,0,0.00,0.00,0.00,10796.98
Dysporite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Neo Mercurite,13392.11,-18.7%,0,0.00,0.00,0.00,13392.11
Fluxed Condensates,8235.75,-71.1%,0,0.00,0.00,0.00,8235.75
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,5395.06,-23.1%,121,5376.92,5725.12,2001.07,10111.12
Capacitor Console,13836320.43,-4.4%,42,14570847.85,12000001.88,0.00,14450605.59
Conductive Thermoplastic,11120.14,-28.0%,17,12003.03,7000.00,0.00,13020.01
Current Pump,9382.80,-32.5%,26,14217.81,250.00,0.00,50000.00
Drone Transceiver,8332.42,-61.3%,17,3603.29,17002.51,0.00,7588.94
Enhanced Ward Console,13284484.60,+1.1%,31,12516790.60,14500000.12,0.00,17101090.05
Impetus Console,26104.01,-47.1%,89,27701.70,24851.39,5006.13,33509.03
Intact Armor Plates,18966087.65,+0.6%,108,19132047.92,18718582.59,16705008.96,0.00
Intact Shield Emitter,836689.24,-28.4%,48,640100.37,977109.86,0.00,1613524.88
Interface Circuit,125324.85,+28.2%,224,72305.68,120638.56,400000.00,103891.16
Logic Circuit,221339.55,+2.1%,324,239123.89,166029.57,26003.07,166899.90
Lorentz Fluid,920.70,+2.2%,39,1573.74,88.08,1503.07,0.00
Micro Circuit,12397.93,-92.3%,1099,12307.74,13426.22,2102.03,8766.21
Nanite Compound,44236.30,+22.8%,49,32488.03,90054.58,0.00,0.00
Power Circuit,2254113.22,+0.7%,462,2301248.85,2212987.15,1250101.00,2119896.15
Power Conduit,24500.94,-56.7%,71,17798.94,30000.01,0.00,0.00
Single-crystal Superalloy I-beam,6784094.25,+1.7%,137,6780807.12,6785430.01,7000000.00,6805030.26
Telemetry Processor,54891.74,-75.2%,48,17345.67,69803.84,22004.03,40850.80
Trigger Unit,5023.65,-18.3%,76,6203.54,3992.70,1605.00,13645.49
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,1800.00,-80.6%,12,0.00,1800.00,0.00,0.00
Azure Mykoserocin,8.95,+4708.8%,1093,0.00,0.00,8.95,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,2741.78,+221.1%,0,0.00,0.00,0.00,2741.78
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,1111.58,+82.0%,3916,1111.58,0.00,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Cytoserocin,40950.18,+9.1%,1405,40000.00,0.00,45000.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,79950.28,-98.5%,0,0.00,0.00,0.00,79950.28
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,81058.15,-0.4%,1651,81058.15,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,514.50,-7.5%,1442928,525.76,481.79,553.80,506.55
Electronic Parts,807.18,-1.2%,4135446,793.26,814.59,107.33,801.58
Guidance System,1119.17,+4.9%,132050,1178.29,794.34,186.78,417.99
Hydrogen Batteries,591.12,+0.9%,582785,841.01,584.83,590.00,0.00
Miniature Electronics,417.99,-2.3%,155336,902.26,397.11,0.00,411.23
Rocket Fuel,678.66,-0.5%,27711,533.52,959.20,504.51,0.00
Super Conductors,977.28,-0.6%,15878,1000.00,150.49,19.07,0.00
Transmitter,881.90,-82.3%,9444,888.81,370.09,21.48,390.00
