Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Contaminated Nanite Compound,2580.72,+1.0%,122166,2570.32,2471.33,3000.01,3193.84
Damaged Artificial Neural Network,406.35,-3.0%,118837,416.03,339.10,431.44,144.84
Defective Current Pump,179.64,+0.0%,27669,188.34,128.32,101.01,326.01
Fried Interface Circuit,3398.92,+7.4%,414835,3342.84,3459.18,4000.00,4463.57
Malfunctioning Shield Emitter,418.26,-8.9%,92675,445.50,302.25,300.00,383.45
Melted Capacitor Console,98885.31,+4.6%,30505,96087.70,118503.02,98824.14,94450.65
Scorched Telemetry Processor,293.51,-12.1%,90827,309.77,126.16,120.03,142.76
Smashed Trigger Unit,165.15,-0.5%,263911,171.64,128.65,100.00,210.64
Tangled Power Conduit,417.78,-45.9%,73658,427.58,271.31,405.01,242.19
Thruster Console,148.36,-6.3%,93703,150.94,148.51,100.00,215.41
Tripped Power Circuit,38171.97,-5.9%,428210,38569.03,36883.92,36559.11,39524.96
Ward Console,23738.87,-1.3%,78483,24005.21,18578.21,22000.00,19472.27
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,147403.83,+16.5%,2132,138205.88,182570.28,0.00,128576.88
Datacore - Caldari Starship Engineering,140895.48,-5.3%,803,167629.92,125938.33,0.00,184301.13
Datacore - Electromagnetic Physics,107957.70,-4.7%,1000,98999.91,123963.15,0.00,88112.45
Datacore - Electronic Engineering,242226.31,+2.3%,6076,239451.69,250995.54,230000.00,207655.50
Datacore - Gallentean Starship Engineering,177614.05,-5.2%,3624,177840.03,176617.00,264285.71,183437.34
Datacore - Graviton Physics,113187.19,+97.6%,1860,100000.00,139395.68,0.00,81257.64
Datacore - High Energy Physics,182897.23,+8.9%,3685,193818.71,176970.99,0.00,204835.89
Datacore - Hydromagnetic Physics,667962.25,-0.3%,2129,721294.60,643956.21,0.00,501255.08
Datacore - Laser Physics,177352.74,-6.5%,1563,144361.81,212905.28,230000.00,120099.98
Datacore - Mechanical Engineering,317741.06,-1.0%,38119,318740.82,317019.58,315099.80,343998.57
Datacore - Minmatar Starship Engineering,341715.11,-6.2%,7191,364368.11,319941.75,266222.90,364441.27
Datacore - Molecular Engineering,353408.56,-8.5%,2968,361835.02,310291.70,421999.99,339914.00
Datacore - Nanite Engineering,279948.89,-12.7%,3769,289921.70,235752.86,0.00,183635.58
Datacore - Nuclear Physics,347593.85,-13.0%,4574,353997.39,308648.02,424998.98,335887.79
Datacore - Plasma Physics,210959.17,-1.4%,1258,184397.28,237162.13,0.00,0.00
Datacore - Quantum Physics,355212.26,-0.8%,2425,362795.58,347921.16,327501.69,351351.08
Datacore - Rocket Science,273988.31,+5.4%,3313,284332.20,250288.82,452317.32,264585.82
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9994142.57,-3.1%,154,8141220.52,10965191.53,6001000.00,11214976.02
Assembly Instructions,27625534.79,-1.1%,33,26001072.50,29249997.07,0.00,0.00
Calibration Data,4742533.22,-2.7%,337,4744664.03,4827243.53,4038461.54,0.00
Circuitry Schematics,5301881.38,-5.3%,96,5426193.18,5609137.69,3381717.90,0.00
Circular Logic,1076407.29,+155.5%,73,1076407.29,0.00,0.00,1675877.04
Classic Doctrine,7549933.68,+8.8%,53,7549933.68,0.00,0.00,8373727.39
Collision Measurements,6766666.60,-19.5%,85,6979166.60,5066666.67,0.00,0.00
Engagement Plan,7393833.17,+4.4%,53,7280908.91,7571285.57,0.00,0.00
Formation Layout,5535867.25,-5.0%,126,5327850.66,7200000.00,0.00,0.00
Installation Guide,39899997.99,+10.9%,35,39899997.99,0.00,0.00,22098115.52
Interface Alignment Chart,2539736.95,+33.9%,31,3749999.75,2217000.20,0.00,4109486.69
Operation Handbook,6452559.92,-5.3%,528,6594020.10,6360974.44,5270001.90,0.00
Prototype Diagram,8442272.45,+1.7%,32,11487499.25,6702142.86,0.00,6709608.73
Sacred Manifesto,3503211.70,+6.3%,208,3547471.04,0.00,2500000.00,4709307.12
Stolen Formulas,0.00,+100.0%,22,0.00,0.00,0.00,0.00
Symbiotic Figures,8000000.00,-47.6%,73,8000000.00,0.00,0.00,4825300.44
Test Reports,11049875.00,+11.3%,33,13999750.00,8100000.00,0.00,11392474.89
Tuning Instructions,8539922.40,-3.2%,40,9357714.41,7585831.71,0.00,8302905.90
User Manual,2752500.82,-9.1%,33,3405000.63,2100001.00,0.00,3173445.64
War Strategon,22530849.77,+41.3%,15,0.00,0.00,0.00,22530849.77
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,125.71,+1.9%,10019664,125.35,133.96,59.69,110.52
Fermionic Condensates,27718.89,-18.6%,26929,22686.89,29696.46,60000.00,17971.12
Fernite Carbide,117.52,-1.2%,32400358,121.30,111.50,141.59,114.41
Ferrogel,13794.72,-1.1%,164893,13455.92,14993.91,28000.00,12817.34
Fullerides,985.34,-13.1%,3426728,964.87,1150.39,516.01,956.37
Hypersynaptic Fibers,4081.91,-5.0%,509545,4096.46,4054.85,19899.95,3946.74
Nanotransistors,2968.80,-7.1%,2845682,2860.31,3337.72,3469.83,2670.95
Phenolic Composites,701.45,-21.5%,546113,697.50,776.45,32.15,625.27
Sylramic Fibers,205.72,-0.3%,22594262,205.34,210.60,201.00,198.20
Titanium Carbide,126.95,-3.2%,13275795,127.88,127.65,48.37,120.33
Tungsten Carbide,143.12,-28.4%,2945219,108.90,193.41,30.01,111.92
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,451.12,-1.8%,1299,500.51,353.16,10.00,2008.17
Central System Controller,4981.72,+60.1%,153,5773.99,3001.09,3000.00,0.00
Defensive Control Node,8864.00,+18.4%,160,9006.38,8909.66,3000.00,16433.28
Electromechanical Hull Sheeting,696.21,-9.7%,48396,742.33,680.15,87.35,1024.58
Emergent Combat Analyzer,657.83,+0.8%,1022,799.17,368.03,50.00,1603.96
Emergent Combat Intelligence,3327.02,+66.2%,217,2981.81,4372.88,3000.00,13704.49
Fused Nanomechanical Engines,578.45,+36.9%,933,416.16,515.02,6013.00,3732.25
Heuristic Selfassemblers,1141.56,+37.6%,1203,1463.51,388.05,5000.00,5213.81
Jump Drive Control Nexus,5687.79,-1.1%,199,6628.93,2501.09,1500.00,14604.30
Melted Nanoribbons,4759956.17,-0.1%,3339,4865791.44,4641144.77,1456001.96,5159472.68
Modified Fluid Router,20667.65,-1.3%,22795,21750.11,20073.55,4794.44,28877.45
Neurovisual Input Matrix,719.22,-0.9%,8780,704.50,767.56,500.00,1087.29
Powdered C-540 Graphite,949.96,-2.5%,16452,1000.38,931.00,10.00,1532.16
Resonance Calibration Matrix,780.64,+53.7%,787,660.30,882.45,3000.00,3471.77
Thermoelectric Catalysts,4576.21,-5.7%,189,4896.25,4201.09,1500.00,28373.73
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,16243050.87,-1.5%,10,0.00,0.00,0.00,16243050.87
Intact Electromechanical Component,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Hull Section,75179487.88,-33.0%,14,0.00,0.00,0.00,75179487.88
Intact Power Cores,23040024.43,-74.0%,4,0.00,0.00,0.00,23040024.43
Intact Thruster Sections,12984482.23,-42.2%,17,0.00,0.00,0.00,12984482.23
Intact Weapon Subroutines,36700002.54,-85.7%,8,0.00,0.00,0.00,36700002.54
Malfunctioning Armor Nanobot,8000000.00,+0.0%,24,0.00,8000000.00,0.00,7685820.13
Malfunctioning Electromechanical Component,4000000.00,-39.9%,16,4000000.00,0.00,0.00,3035012.35
Malfunctioning Hull Section,35000000.00,-3.6%,6,0.00,35000000.00,0.00,30223599.95
Malfunctioning Power Cores,7833333.33,+22.2%,27,7000000.00,8000000.00,0.00,9279199.87
Malfunctioning Thruster Sections,2909375.00,+33.2%,5,3627500.00,2670000.00,0.00,4433883.35
Malfunctioning Weapon Subroutines,15000000.00,-5.3%,19,0.00,15000000.00,0.00,13742345.88
Wrecked Armor Nanobot,63183.17,+224.0%,62,72852.83,10000.00,0.00,0.00
Wrecked Electromechanical Component,37847.27,+2549.4%,67,40632.00,10000.00,0.00,32226.58
Wrecked Hull Section,8652125.00,+47.3%,21,5915833.33,16861000.00,0.00,5479552.76
Wrecked Power Cores,1273.21,+13073.6%,75,1566.51,100.00,0.00,0.00
Wrecked Thruster Sections,21206.00,+2259.3%,67,31759.00,100.00,0.00,23070.02
Wrecked Weapon Subroutines,92020.80,+888.9%,78,115001.00,100.00,0.00,362479.46
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,3298.99,+143.2%,391,810.33,7069.70,0.00,0.00
Datacore - Electronic Subsystems Engineering,3900.38,-18.9%,310,2860.54,9792.83,0.00,3674.69
Datacore - Engineering Subsystems Engineering,4874.09,-67.4%,252,797.46,11475.71,36372.73,7231.36
Datacore - Offensive Subsystems Engineering,3675.23,+639.5%,294,780.42,9664.50,0.00,8886.07
Datacore - Propulsion Subsystems Engineering,3253.49,+3791.6%,266,2695.97,8271.13,0.00,0.00
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,220711.69,+9.4%,418,173616.51,328571.43,372407.41,0.00
Amarr Hybrid Tech Decryptor,85796.67,+587.2%,70,85796.67,0.00,0.00,111532.04
Caldari Hybrid Tech Decryptor,2057264.03,-19.7%,108,1938229.07,2999999.33,3500000.00,2400180.93
Gallente Hybrid Tech Decryptor,96097.21,-11.8%,155,99327.03,0.00,10.00,0.00
Minmatar Hybrid Tech Decryptor,237368.34,-51.3%,40,140343.69,825000.00,10.00,128836.96
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,3953.48,-78.9%,33370,1627.50,4000.00,0.00,5632.53
Fullerite-C32,10102.64,-8.5%,39294,10815.96,6996.29,15.03,0.00
Fullerite-C50,2434.06,-41.0%,53874,2369.76,2753.65,0.00,4658.77
Fullerite-C60,477.33,-58.5%,71100,437.65,529.89,0.00,0.00
Fullerite-C70,396.83,+0.6%,52843,371.30,412.60,0.00,735.60
Fullerite-C72,2566.60,-25.7%,44169,2700.92,2527.23,0.00,3980.36
Fullerite-C84,707.55,+10.6%,78542,642.24,1190.69,0.00,0.00
Fullerite-C320,50988.88,+25.9%,18911,64000.00,47500.18,0.00,64093.54
Fullerite-C540,35748.04,-0.7%,4866,55000.00,20000.01,0.00,46883.23
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2800000.00,+13.1%,174,2800000.00,0.00,0.00,3531311.28
Carbon-86 Epoxy Resin,2599999.99,-9.9%,220,0.00,2599999.99,0.00,0.00
Fullerene Intercalated Graphite,718.02,+154.3%,7177,718.02,0.00,0.00,3773.91
Fulleroferrocene,164.20,+734.0%,5040,164.20,0.00,0.00,0.00
Graphene Nanoribbons,67768.77,-4.2%,13372,0.00,0.00,0.00,67768.77
Lanthanum Metallofullerene,6684.35,+23.2%,1480,0.00,0.00,0.00,6684.35
Methanofullerene,9850.83,-88.5%,9800,0.00,0.00,0.00,9850.83
PPD Fullerene Fibers,8373.68,+13.3%,45981,0.00,0.00,0.00,8373.68
Scandium Metallofullerene,43023.37,+7.9%,2997,0.00,0.00,0.00,43023.37
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,228.70,-68.9%,908875,228.70,0.00,0.00,232.96
Cadmium,1500.00,-0.2%,149835,1500.00,0.00,0.00,1682.85
Caesium,1230.98,-15.2%,129393,0.00,0.00,0.00,1230.98
Chromium,1737.23,-9.3%,493192,1739.15,0.00,400.10,1725.20
Cobalt,475.08,-39.1%,202243,475.08,0.00,0.00,352.24
Dysprosium,20365.84,+877.9%,103223,0.00,0.00,0.00,20365.84
Evaporite Deposits,456.80,-11.4%,665608,618.38,423.22,0.00,486.23
Hafnium,900.00,-8.7%,1000752,900.00,0.00,0.00,910.90
Hydrocarbons,120.08,+17.2%,1021361,120.08,0.00,0.00,208.11
Mercury,1898.00,-8.0%,507364,1898.00,0.00,0.00,1875.68
Neodymium,14999.98,-80.1%,14368,0.00,14999.98,0.00,14493.93
Platinum,2461.42,-18.9%,630255,2437.98,2700.00,0.00,2734.25
Promethium,16052.86,-22.9%,5209,0.00,0.00,0.00,16052.86
Scandium,599.61,-1.3%,1842144,599.61,0.00,0.00,728.47
Silicates,594.76,+1.2%,592376,594.76,0.00,0.00,735.25
Technetium,28884.19,-75.9%,146487,0.00,0.00,0.00,28884.19
Thulium,300.00,+1.6%,266899,0.00,300.00,0.00,1178.60
Titanium,1682.40,+2.4%,738086,19.55,1702.83,1550.00,1980.53
Tungsten,776.60,-15.3%,537657,795.00,550.00,0.00,494.83
Vanadium,1100.00,+2.5%,412926,0.00,1100.00,0.00,1125.31
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1451.31,+1.0%,465597,1386.74,1699.00,0.00,1916.07
Silicon Diborite,1571.62,-1.1%,613452,0.00,0.00,0.00,1571.62
Ceramic Powder,1232.88,-21.6%,633157,1200.00,1399.00,0.00,1224.06
Carbon Polymers,1899.99,-50.3%,755775,1899.99,0.00,0.00,1118.44
Crystallite Alloy,1980.23,+17.4%,352779,0.00,0.00,0.00,1980.23
Fernite Alloy,2145.00,-5.0%,501605,2145.00,0.00,0.00,2169.28
Titanium Chromide,2340.81,+0.0%,189229,3489.36,2000.00,0.00,3709.49
Rolled Tungsten Alloy,1673.37,-91.6%,330372,0.00,0.00,0.00,1673.37
Hexite,2777.28,+12.8%,319976,2698.67,3000.00,0.00,2921.57
Caesarium Cadmide,2498.69,+44.4%,143487,0.00,0.00,0.00,2498.69
Solerium,4235.94,-93.3%,150066,0.00,0.00,0.00,4235.94
Platinum Technite,18414.95,-80.0%,153872,0.00,0.00,0.00,18414.95
Vanadium Hafnite,1998.83,-38.6%,570695,0.00,0.00,0.00,1998.83
Prometium,10574.53,+34.9%,4746,0.00,0.00,0.00,10574.53
Hyperflurite,11646.00,+84.2%,59283,0.00,0.00,0.00,11646.00
Ferrofluid,15058.24,-96.9%,26193,0.00,0.00,0.00,15058.24
Dysporite,14957.01,-45.7%,19930,0.00,0.00,0.00,14957.01
Neo Mercurite,11275.59,-11.4%,251504,0.00,0.00,0.00,11275.59
Fluxed Condensates,7314.25,-67.4%,46638,0.00,0.00,0.00,7314.25
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,13401.92,-63.4%,382,5024.40,23419.05,4001.07,10130.86
Capacitor Console,12537185.14,-0.4%,124,12510049.35,13224999.75,12000000.00,12609516.98
Conductive Thermoplastic,11026.92,-3.0%,89,12002.11,11000.01,4001.07,11186.58
Current Pump,19690.94,-31.9%,173,22093.57,18001.21,4001.07,0.00
Drone Transceiver,4655.81,+416.2%,194,2703.69,11000.22,0.00,11111.48
Enhanced Ward Console,15613239.15,-22.5%,158,16346228.51,14858691.28,0.00,14062797.00
Impetus Console,12712.46,-48.9%,127,10433.94,19443.89,5004.10,10685.09
Intact Armor Plates,19641237.45,-1.9%,168,19953405.18,18574304.67,16000000.05,20565157.10
Intact Shield Emitter,671816.93,+56.9%,125,394056.65,1306697.57,0.00,497480.32
Interface Circuit,177090.97,-19.9%,2345,163354.24,244385.50,213636.41,133048.36
Logic Circuit,313861.52,+5.8%,919,314122.78,313474.46,301000.00,274397.84
Lorentz Fluid,1326.82,-3.4%,188,1116.46,2000.00,0.00,8425.48
Micro Circuit,10465.91,+36.6%,2355,9356.32,11168.57,15907.24,4016.17
Nanite Compound,121257.40,+26.4%,272,119566.50,45003.09,200000.00,126151.03
Power Circuit,3245856.19,+10.0%,1199,3286286.94,3078730.06,3478947.37,3206873.28
Power Conduit,42204.32,-63.4%,447,14353.56,94692.31,0.00,6318.74
Single-crystal Superalloy I-beam,7145454.69,-2.3%,267,7198145.53,6991864.79,7083333.34,7469065.00
Telemetry Processor,6958.26,+58.3%,117,8300.07,2322.91,0.00,32230.82
Trigger Unit,26808.66,+103.3%,1261,38477.92,25893.64,3114.17,0.00
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,4498.91,+9.0%,5400,0.00,0.00,0.00,4498.91
Azure Mykoserocin,2143.70,+58.8%,18937,0.00,0.00,2143.70,0.00
Celadon Mykoserocin,5003.07,-64.5%,4580,0.00,0.00,0.00,5003.07
Golden Mykoserocin,0.00,+100.0%,4237,0.00,0.00,0.00,0.00
Lime Mykoserocin,0.00,+100.0%,4231,0.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2553.00,+26.9%,18941,2553.05,2159.00,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,1316,0.00,0.00,0.00,0.00
Amber Cytoserocin,70006.84,+11.0%,3452,0.00,0.00,0.00,70006.84
Azure Cytoserocin,0.00,+100.0%,10424,0.00,0.00,0.00,0.00
Celadon Cytoserocin,91290.93,-19.2%,8667,0.00,0.00,0.00,91290.93
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,57533.37,-57.2%,9335,0.00,0.00,0.00,57533.37
Malachite Cytoserocin,0.00,+100.0%,918,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,67347.40,-56.6%,7077,0.00,0.00,0.00,67347.40
Viridian Cytoserocin,70440.18,-29.0%,5696,0.00,0.00,0.00,70440.18
