Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Intact Thruster Sections,15959753.72,-53.0%,0,0.00,0.00,0.00,15959753.72
Intact Weapon Subroutines,21818183.74,-75.9%,0,0.00,0.00,0.00,21818183.74
Malfunctioning Armor Nanobot,5372340.97,+0.0%,5,7900000.00,3687234.95,0.00,7136349.02
Malfunctioning Electromechanical Component,2251000.00,+0.0%,5,2627500.00,2000000.00,0.00,3961243.17
Malfunctioning Hull Section,25500000.00,-5.9%,4,21000000.00,30000000.00,0.00,25181503.54
Malfunctioning Power Cores,7369725.00,+47.0%,8,8886950.00,5852500.00,0.00,9189919.53
Malfunctioning Thruster Sections,2217291.67,+42.4%,12,1915499.99,2432857.15,0.00,4662904.95
Malfunctioning Weapon Subroutines,8568423.50,+55.9%,7,8251099.54,8695353.09,0.00,13832969.85
Wrecked Armor Nanobot,94057.14,+167.2%,21,98750.00,200.00,0.00,45782.32
Wrecked Electromechanical Component,14227.08,+4926.4%,12,21250.00,181.25,0.00,27321.47
Wrecked Hull Section,4798724.75,+154.2%,2,4798724.75,0.00,0.00,5019416.07
Wrecked Power Cores,1842.86,+6770.4%,14,2500.00,200.00,0.00,82336.72
Wrecked Thruster Sections,13468.42,+2384.1%,19,19615.39,150.00,0.00,33291.33
Wrecked Weapon Subroutines,315493.47,+140.8%,15,58000.50,409127.27,0.00,284069.25
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,6259.54,+154.2%,131,2000.00,28571.43,0.00,8891.92
Datacore - Electronic Subsystems Engineering,5885.90,+24.8%,145,7486.33,3188.89,0.00,5038.52
Datacore - Engineering Subsystems Engineering,13729.52,+32.0%,452,15569.22,2157.26,0.00,4821.60
Datacore - Offensive Subsystems Engineering,16523.18,+325.3%,151,3000.00,28209.88,0.00,4475.71
Datacore - Propulsion Subsystems Engineering,12163.92,+6987.9%,71,3035.59,23289.07,0.00,8775.62
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,314698.93,+13.7%,93,324541.18,210125.01,0.00,452544.50
Amarr Hybrid Tech Decryptor,210608.61,+119.0%,23,68000.00,536571.14,0.00,153051.56
Caldari Hybrid Tech Decryptor,2243519.64,-10.1%,75,2074731.04,2447058.82,0.00,3056429.06
Gallente Hybrid Tech Decryptor,242030.27,+30.1%,132,185289.11,338142.86,0.00,155326.47
Minmatar Hybrid Tech Decryptor,116000.37,+190.5%,67,88625.41,699999.67,0.00,158251.17
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,4741.42,-4.5%,18287,4283.50,6799.00,0.00,5470.39
Fullerite-C32,7107.82,-0.9%,21516,7174.55,6363.40,0.00,13704.42
Fullerite-C50,3883.51,+36.2%,39681,3981.40,3334.01,0.00,4755.06
Fullerite-C60,533.01,-28.9%,39670,535.51,529.95,0.00,631.07
Fullerite-C70,484.54,-31.3%,20865,387.70,494.61,0.00,658.62
Fullerite-C72,2223.27,+33.3%,50928,2740.52,1550.96,0.00,4037.45
Fullerite-C84,303.80,-19.4%,34339,289.44,359.41,0.00,942.00
Fullerite-C320,53143.06,+47.0%,6604,52422.65,99999.00,0.00,60878.00
Fullerite-C540,52065.75,-14.7%,0,0.00,0.00,0.00,52065.75
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3278428.74,-0.8%,0,0.00,0.00,0.00,3278428.74
Carbon-86 Epoxy Resin,1170606.06,-0.4%,165,1130714.29,1200000.00,0.00,1101520.80
Fullerene Intercalated Graphite,215.82,+27.4%,1440,215.82,0.00,0.00,2278.41
Fulleroferrocene,1359.25,-11.7%,0,0.00,0.00,0.00,1359.25
Graphene Nanoribbons,6009.51,+938.7%,2672,6009.51,0.00,0.00,71705.38
Lanthanum Metallofullerene,35.28,+813.8%,5000,35.28,0.00,0.00,5859.41
Methanofullerene,9000.00,+9.6%,1000,0.00,9000.00,0.00,12305.32
PPD Fullerene Fibers,8015.87,+0.0%,1008,8000.00,9999.99,0.00,8442.70
Scandium Metallofullerene,45000.00,+10.6%,10,0.00,45000.00,0.00,42098.93
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,149.19,-27.6%,43600,149.19,0.00,0.00,159.34
Cadmium,2022.44,+13.3%,175176,2045.90,2013.98,0.00,2111.09
Caesium,1173.76,-11.1%,0,0.00,0.00,0.00,1173.76
Chromium,2327.78,+6.8%,9000,2327.78,0.00,0.00,2322.52
Cobalt,629.58,-4.0%,115000,629.58,0.00,0.00,452.88
Dysprosium,30188.45,+409.3%,0,0.00,0.00,0.00,30188.45
Evaporite Deposits,765.00,-50.6%,100300,379.71,1266.06,0.00,723.65
Hafnium,1000.96,-43.9%,391977,1000.96,0.00,0.00,986.97
Hydrocarbons,122.09,+500.6%,177500,122.09,0.00,0.00,172.90
Mercury,2123.04,-7.5%,71186,2295.00,0.00,89.40,1901.91
Neodymium,17180.83,+1.9%,0,0.00,0.00,0.00,17180.83
Platinum,2353.32,-11.9%,120309,2513.38,1550.01,0.00,2812.35
Promethium,19886.42,-37.8%,0,0.00,0.00,0.00,19886.42
Scandium,599.10,+9.7%,290163,602.78,0.00,25.40,909.43
Silicates,478.79,-32.1%,68500,501.06,8.96,0.00,680.81
Technetium,29878.87,-81.6%,0,0.00,0.00,0.00,29878.87
Thulium,911.24,-66.5%,0,0.00,0.00,0.00,911.24
Titanium,2000.00,-12.6%,17900,2000.00,0.00,0.00,2059.12
Tungsten,723.09,-1.6%,352740,723.09,0.00,0.00,846.26
Vanadium,2098.99,-40.0%,19000,2098.99,0.00,0.00,1451.18
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1451.69,-25.1%,12730,1451.69,0.00,0.00,1348.32
Silicon Diborite,1000.00,+9.1%,71727,0.00,1000.00,0.00,1112.77
Ceramic Powder,1666.83,-57.4%,32798,1999.37,1100.00,0.00,1511.94
Carbon Polymers,1311.70,-49.7%,108867,1311.70,0.00,0.00,1657.92
Crystallite Alloy,55.02,+4217.1%,2358,55.02,0.00,0.00,2906.05
Fernite Alloy,1561.66,-0.9%,74806,1445.08,1750.00,0.00,1551.90
Titanium Chromide,3658.02,-28.5%,0,0.00,0.00,0.00,3658.02
Rolled Tungsten Alloy,4925.99,-57.3%,17910,4950.25,1000.00,0.00,4028.57
Hexite,2795.63,+19.2%,75316,2795.63,0.00,0.00,3024.04
Caesarium Cadmide,47.60,+7945.9%,500,0.00,47.60,0.00,1768.71
Solerium,2079.37,-86.4%,0,0.00,0.00,0.00,2079.37
Platinum Technite,17485.07,-87.3%,0,0.00,0.00,0.00,17485.07
Vanadium Hafnite,1627.62,-23.2%,0,0.00,0.00,0.00,1627.62
Prometium,9889.16,-96.6%,0,0.00,0.00,0.00,9889.16
Hyperflurite,11474.21,-96.0%,0,0.00,0.00,0.00,11474.21
Ferrofluid,14500.00,-47.1%,2049,14500.00,0.00,0.00,16681.71
Dysporite,12905.92,+3.8%,0,0.00,0.00,0.00,12905.92
Neo Mercurite,10551.48,-26.0%,0,0.00,0.00,0.00,10551.48
Fluxed Condensates,6602.99,-63.9%,0,0.00,0.00,0.00,6602.99
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,8188.92,+67.5%,535,6658.58,14045.10,4001.07,10584.11
Capacitor Console,11876742.11,+3.1%,58,13215039.66,10789375.35,0.00,12962462.65
Conductive Thermoplastic,15348.87,+54.2%,49,12002.20,39333.33,0.00,12627.42
Current Pump,22295.08,+27.2%,68,15705.99,79714.29,0.00,41761.70
Drone Transceiver,6164.68,-44.3%,219,3601.28,13102.74,4001.07,6901.05
Enhanced Ward Console,14891431.50,-6.2%,56,14971914.73,14562181.91,0.00,14058061.01
Impetus Console,8383.20,+30.7%,192,8478.41,7601.94,5004.18,15750.08
Intact Armor Plates,20261010.31,+2.3%,123,19996214.88,21045154.05,19000000.00,20720153.08
Intact Shield Emitter,764185.21,-22.7%,88,660982.80,944789.44,0.00,951174.07
Interface Circuit,92742.20,-10.7%,469,51935.03,186020.41,116006.86,77737.82
Logic Circuit,181724.92,-3.1%,1034,159893.21,225811.75,267159.31,189228.41
Lorentz Fluid,1568.49,+83.3%,123,1484.70,2000.00,0.00,6612.01
Micro Circuit,13367.08,+229.0%,839,638.81,37524.97,15001.06,5081.03
Nanite Compound,80734.73,+73.2%,102,77271.84,98847.72,150001.01,70012.14
Power Circuit,2317975.35,+3.7%,743,2389600.20,2003154.38,2597369.96,2314367.37
Power Conduit,3938.07,-62.2%,111,3663.10,4535.15,0.00,2431.43
Single-crystal Superalloy I-beam,6949203.45,-1.5%,244,7035620.29,6725512.78,4555561.17,7410365.48
Telemetry Processor,13308.25,+161.6%,107,9767.75,44207.18,0.00,21116.32
Trigger Unit,7071.73,-32.6%,171,8485.72,250.57,1600.30,21756.75
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,3903.41,+26.3%,0,0.00,0.00,0.00,3903.41
Azure Mykoserocin,3996.92,-0.1%,2581,30.47,0.00,4000.00,0.00
Celadon Mykoserocin,5006.05,-64.5%,0,0.00,0.00,0.00,5006.05
Golden Mykoserocin,2828.51,+76.7%,0,0.00,0.00,0.00,2828.51
Lime Mykoserocin,24035.02,-81.6%,0,0.00,0.00,0.00,24035.02
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2414.84,+61.4%,6579,2340.23,3000.00,0.00,3727.12
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,59512.55,+30.6%,0,0.00,0.00,0.00,59512.55
Azure Cytoserocin,50000.00,-8.4%,2300,50000.00,0.00,0.00,0.00
Celadon Cytoserocin,107174.72,-31.2%,0,0.00,0.00,0.00,107174.72
Golden Cytoserocin,88857.19,-0.4%,0,0.00,0.00,0.00,88857.19
Lime Cytoserocin,58780.07,-58.1%,0,0.00,0.00,0.00,58780.07
Malachite Cytoserocin,61460.30,+62.7%,0,0.00,0.00,0.00,61460.30
Vermillion Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Viridian Cytoserocin,81696.72,-38.8%,0,0.00,0.00,0.00,81696.72
