Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Contaminated Nanite Compound,2966.48,-0.8%,440347,3048.65,2011.31,3000.00,2992.47
Damaged Artificial Neural Network,306.99,-1.7%,358367,300.00,380.51,500.00,301.02
Defective Current Pump,217.57,-0.8%,233949,191.30,154.53,128.44,221.02
Fried Interface Circuit,4198.07,+0.5%,2141491,4264.19,3854.80,4365.76,4197.66
Malfunctioning Shield Emitter,248.41,-12.6%,458362,215.06,204.87,300.01,252.35
Melted Capacitor Console,75127.41,+0.0%,219459,79895.32,80385.22,88000.00,74676.38
Scorched Telemetry Processor,159.01,-5.8%,359118,137.09,125.31,120.00,160.77
Smashed Trigger Unit,123.23,-6.5%,470546,0.00,111.94,100.00,124.33
Tangled Power Conduit,160.45,+5.6%,292718,234.03,326.71,405.00,148.25
Thruster Console,150.01,-12.2%,559804,51.01,161.32,101.18,154.14
Tripped Power Circuit,44304.45,+2.7%,1947424,42762.87,38462.57,40230.24,44674.86
Ward Console,19989.92,+0.4%,302639,20872.60,20158.09,22000.00,19931.24
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,157327.50,-11.6%,38364,0.00,0.00,0.00,157327.50
Datacore - Caldari Starship Engineering,148665.62,+1.5%,15811,191999.99,182137.50,0.00,148480.87
Datacore - Electromagnetic Physics,103474.90,-4.2%,29375,0.00,95993.85,0.00,103817.13
Datacore - Electronic Engineering,240908.81,+4.8%,70201,0.00,262197.68,329999.00,240461.02
Datacore - Gallentean Starship Engineering,190490.09,-0.2%,39821,0.00,217336.06,0.00,190407.59
Datacore - Graviton Physics,119748.15,+3.6%,14695,0.00,114109.89,0.00,119818.86
Datacore - High Energy Physics,194393.19,-3.4%,16168,0.00,185357.14,0.00,194464.17
Datacore - Hydromagnetic Physics,442025.93,-1.3%,25960,0.00,506243.74,0.00,441482.09
Datacore - Laser Physics,157414.93,-4.4%,18066,0.00,161515.40,0.00,157363.22
Datacore - Mechanical Engineering,404082.01,+0.7%,247496,0.00,365241.44,496977.27,406539.39
Datacore - Minmatar Starship Engineering,464628.48,-0.6%,12547,0.00,414547.43,480000.00,471989.28
Datacore - Molecular Engineering,313539.78,-1.9%,31420,0.00,296157.48,0.00,313919.67
Datacore - Nanite Engineering,191698.63,-1.5%,37132,0.00,303532.22,0.00,190964.99
Datacore - Nuclear Physics,331794.92,+1.2%,8393,0.00,291215.66,200000.00,337221.24
Datacore - Plasma Physics,164820.39,+2.3%,3937,0.00,267109.23,0.00,161632.24
Datacore - Quantum Physics,392787.66,+2.2%,32592,0.00,483347.63,385005.13,391151.68
Datacore - Rocket Science,228754.11,+0.5%,14870,0.00,254423.47,0.00,227993.37
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,10723805.37,-10.1%,226,0.00,8955999.95,4707042.00,11235452.13
Assembly Instructions,27577824.82,+10.1%,23,0.00,29999999.86,30999999.00,27114498.65
Calibration Data,6589464.10,-12.1%,573,0.00,4568759.21,3714285.71,7045025.63
Circuitry Schematics,6567058.47,-1.5%,579,0.00,4947791.15,5212501.88,6739818.15
Circular Logic,1004447.75,+10.2%,301,0.00,450000.00,0.00,1006295.90
Classic Doctrine,8471250.43,+0.8%,169,0.00,6101000.01,0.00,8485359.07
Collision Measurements,4708625.30,+0.3%,417,0.00,3350001.00,0.00,4731821.32
Engagement Plan,5896623.70,-0.7%,449,0.00,5235294.12,0.00,5922648.24
Formation Layout,6541335.62,-0.8%,411,0.00,5612500.00,0.00,6559774.04
Installation Guide,31327944.29,+21.4%,26,0.00,0.00,0.00,31327944.29
Interface Alignment Chart,6829754.23,-1.8%,702,0.00,5600000.00,0.00,6833267.81
Operation Handbook,8327075.80,-4.2%,414,0.00,6222442.16,5453667.00,9725814.99
Prototype Diagram,8124736.59,+8.9%,353,0.00,0.00,0.00,8124736.59
Sacred Manifesto,4765993.16,+6.1%,1091,0.00,4631222.17,0.00,4768253.99
Stolen Formulas,39181246.83,-7.2%,21,0.00,0.00,0.00,39181246.83
Symbiotic Figures,5697631.57,+0.8%,621,0.00,0.00,0.00,5697631.57
Test Reports,11127309.23,+2.7%,255,0.00,13500000.00,0.00,11108552.78
Tuning Instructions,9286589.03,+0.1%,421,0.00,8347891.01,0.00,9304772.04
User Manual,2936158.80,+1.8%,765,0.00,2200000.12,0.00,2941001.95
War Strategon,20722724.00,+21.7%,6,0.00,0.00,0.00,20722724.00
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,79.35,-0.0%,969150308,0.00,91.99,80.00,79.32
Fermionic Condensates,21141.62,+1.0%,1199748,0.00,29554.32,0.00,21139.11
Fernite Carbide,77.80,-0.6%,716200173,0.00,76.80,85.00,77.81
Ferrogel,11292.99,-1.5%,8669176,0.00,11603.60,0.00,11291.80
Fullerides,889.47,+1.4%,144492632,0.00,941.48,0.00,889.20
Hypersynaptic Fibers,3108.08,+1.0%,9646426,0.00,4192.78,550.00,3103.47
Nanotransistors,2713.10,-1.2%,98727946,0.00,2692.45,1760.04,2713.15
Phenolic Composites,476.30,-1.7%,50471191,0.00,653.51,33.02,476.16
Sylramic Fibers,164.77,+0.1%,810811048,0.00,159.87,130.00,164.78
Titanium Carbide,88.25,+2.0%,802920979,0.00,89.43,48.37,88.24
Tungsten Carbide,96.96,-4.3%,690344535,0.00,95.04,0.00,96.96
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1113.91,-0.9%,11652,1505.00,400.00,10.00,1111.57
Central System Controller,20473.39,-0.1%,3357,11012.98,4061.00,0.00,20938.51
Defensive Control Node,15186.79,-0.0%,3228,12422.54,7023.00,0.00,15401.17
Electromechanical Hull Sheeting,606.94,-54.9%,494109,1001.00,553.04,100.00,596.14
Emergent Combat Analyzer,3419.29,-1.1%,9389,2012.01,500.00,50.00,3517.70
Emergent Combat Intelligence,25657.57,+0.1%,4193,6039.32,2177.24,0.00,26334.02
Fused Nanomechanical Engines,3552.40,+0.6%,9906,1003.77,600.00,0.00,3687.47
Heuristic Selfassemblers,3805.21,-0.6%,10187,1923.75,450.00,10.00,3911.31
Jump Drive Control Nexus,15927.58,-13.1%,3301,0.00,3500.00,0.00,16041.56
Melted Nanoribbons,4999388.55,-0.3%,30492,4870345.65,4699382.64,3000000.00,5012904.28
Modified Fluid Router,23061.63,-1.1%,337545,19072.51,18027.51,1001.00,23261.77
Neurovisual Input Matrix,681.36,-20.2%,221447,904.00,897.12,500.00,673.80
Powdered C-540 Graphite,1090.16,-9.5%,187313,1120.01,602.03,10.00,1099.62
Resonance Calibration Matrix,3164.32,-6.5%,8293,2522.52,850.00,10.00,3221.45
Thermoelectric Catalysts,23817.65,-0.2%,3256,18014.01,7011.00,0.00,24129.78
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,25558916.47,-23.7%,13,0.00,0.00,0.00,25558916.47
Intact Electromechanical Component,24159892.52,-12.4%,16,0.00,0.00,0.00,24159892.52
Intact Hull Section,74817541.21,+2.7%,19,0.00,0.00,0.00,74817541.21
Intact Power Cores,27257895.08,-11.0%,15,0.00,0.00,0.00,27257895.08
Intact Thruster Sections,17769418.12,-2.9%,19,0.00,0.00,0.00,17769418.12
Intact Weapon Subroutines,26724878.01,-24.4%,20,0.00,0.00,0.00,26724878.01
Malfunctioning Armor Nanobot,9470318.73,+0.5%,128,0.00,0.00,0.00,9470318.73
Malfunctioning Electromechanical Component,5693375.79,-0.7%,150,0.00,12000.01,0.00,5731505.83
Malfunctioning Hull Section,24966857.82,+2.0%,107,0.00,0.00,0.00,24966857.82
Malfunctioning Power Cores,8802930.26,+2.8%,86,0.00,0.00,0.00,8802930.26
Malfunctioning Thruster Sections,5072466.80,-4.5%,86,0.00,0.00,0.00,5072466.80
Malfunctioning Weapon Subroutines,13000260.64,-0.6%,130,0.00,3476765.43,0.00,13149065.26
Wrecked Armor Nanobot,130025.09,-22.4%,221,0.00,855678.66,0.00,99219.04
Wrecked Electromechanical Component,134886.63,+30.6%,264,0.00,828242.54,0.00,104740.72
Wrecked Hull Section,4336641.59,+16.0%,86,0.00,200.00,0.00,4387658.55
Wrecked Power Cores,65769.70,-45.4%,347,0.00,163112.83,0.00,58859.54
Wrecked Thruster Sections,28669.93,+43.8%,434,0.00,350057.69,0.00,18745.84
Wrecked Weapon Subroutines,346289.35,-4.3%,223,0.00,791716.65,0.00,320956.99
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,5771.60,+66.6%,2166,0.00,3254.70,0.00,5870.63
Datacore - Electronic Subsystems Engineering,5185.54,+21.2%,4909,0.00,2310.00,0.00,5191.41
Datacore - Engineering Subsystems Engineering,5989.71,+5.1%,3259,0.00,2255.00,0.00,6062.14
Datacore - Offensive Subsystems Engineering,4930.89,+58.7%,3024,0.00,2810.00,0.00,4944.30
Datacore - Propulsion Subsystems Engineering,8825.83,+143.1%,4421,0.00,2804.19,0.00,8868.35
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,395106.98,-2.1%,2787,156584.88,217137.94,0.00,401236.19
Amarr Hybrid Tech Decryptor,211517.49,-8.5%,460,0.00,0.00,0.00,211517.49
Caldari Hybrid Tech Decryptor,4030525.33,+13.7%,393,0.00,3437209.29,0.00,4103418.44
Gallente Hybrid Tech Decryptor,206123.51,-3.2%,273,0.00,1600.00,0.00,207632.91
Minmatar Hybrid Tech Decryptor,118356.85,-2.9%,622,0.00,55285.71,0.00,119074.74
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,5144.17,-17.2%,123865,0.00,1897.78,0.00,5251.25
Fullerite-C32,12117.10,+2.8%,140198,0.00,10202.74,0.00,12120.41
Fullerite-C50,3571.58,-15.5%,271800,0.00,3790.06,0.00,3559.88
Fullerite-C60,355.45,+6.5%,211172,0.00,267.50,0.00,363.72
Fullerite-C70,629.18,+4.1%,125017,0.00,989.99,0.00,610.56
Fullerite-C72,4043.46,-8.3%,136787,0.00,2688.01,0.00,4073.85
Fullerite-C84,903.38,+5.1%,413045,0.00,609.97,0.00,906.17
Fullerite-C320,49792.93,-1.3%,75916,0.00,38670.54,0.00,50061.82
Fullerite-C540,43894.70,+3.5%,81799,0.00,42367.50,0.00,43953.87
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3033159.57,+0.2%,1790,0.00,0.00,0.00,3033159.57
Carbon-86 Epoxy Resin,1098853.16,-3.9%,19525,0.00,2599999.99,0.00,1097313.92
Fullerene Intercalated Graphite,2456.19,+0.5%,24926,0.00,9000.00,0.00,2182.68
Fulleroferrocene,1703.00,+0.3%,706103,0.00,0.00,0.00,1703.00
Graphene Nanoribbons,65098.82,+0.1%,23542,0.00,64999.00,0.00,65103.24
Lanthanum Metallofullerene,4572.11,+7.5%,14223,0.00,7500.00,0.00,4434.15
Methanofullerene,11226.48,+1.2%,51517,0.00,0.00,0.00,11226.48
PPD Fullerene Fibers,7066.77,+2.1%,86009,8500.00,0.00,0.00,7065.19
Scandium Metallofullerene,33974.94,+6.3%,59459,0.00,0.00,0.00,33974.94
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,167.43,-7.6%,3907596,0.00,0.00,0.00,167.43
Cadmium,1961.55,-0.6%,10694761,0.00,2150.00,0.00,1961.18
Caesium,1023.79,+2.5%,2069403,0.00,0.00,0.00,1023.79
Chromium,2449.91,+0.5%,10680501,0.00,0.00,0.00,2449.91
Cobalt,647.83,-0.7%,6672069,0.00,25.75,0.00,648.26
Dysprosium,22847.22,+5.5%,642663,0.00,0.00,0.00,22847.22
Evaporite Deposits,609.38,-20.0%,7325045,0.00,0.00,0.00,609.38
Hafnium,887.57,-3.5%,2642482,0.00,0.00,0.00,887.57
Hydrocarbons,154.11,-3.7%,3119889,0.00,0.00,0.00,154.11
Mercury,1885.55,+0.2%,6133610,0.00,0.00,0.00,1885.55
Neodymium,16685.47,-2.9%,2277892,0.00,0.00,0.00,16685.47
Platinum,2934.90,-3.1%,15041167,0.00,0.00,0.00,2934.90
Promethium,16227.37,-2.7%,1740581,0.00,0.00,0.00,16227.37
Scandium,722.86,-11.9%,2787804,0.00,0.00,25.40,726.28
Silicates,720.07,-2.5%,4921754,0.00,0.00,0.00,720.07
Technetium,28803.90,-1.3%,5553326,0.00,60000.00,0.00,28803.89
Thulium,970.24,-12.1%,1378506,0.00,0.00,0.00,970.24
Titanium,1340.98,+3.4%,3398816,0.00,0.00,0.00,1340.98
Tungsten,1329.50,-8.7%,3742145,0.00,1200.37,0.00,1330.55
Vanadium,982.45,+3.9%,4217737,0.00,0.00,0.00,982.45
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1351.71,-1.6%,6730571,0.00,0.00,0.00,1351.71
Silicon Diborite,881.81,-9.4%,3228802,0.00,0.00,0.00,881.81
Ceramic Powder,1515.44,-1.6%,4647157,0.00,550.04,0.00,1516.48
Carbon Polymers,1436.59,-6.1%,5627667,0.00,0.00,0.00,1436.59
Crystallite Alloy,2579.81,-4.3%,2845722,0.00,0.00,0.00,2579.81
Fernite Alloy,1601.89,-4.9%,1098937,0.00,0.00,0.00,1601.89
Titanium Chromide,2251.15,-15.2%,2378562,0.00,0.00,0.00,2251.15
Rolled Tungsten Alloy,2847.47,-7.6%,1325222,0.00,0.00,0.00,2847.47
Hexite,3595.84,-0.8%,3160493,0.00,0.00,0.00,3595.84
Caesarium Cadmide,2040.47,-11.1%,1150177,0.00,0.00,0.00,2040.47
Solerium,1491.54,-6.8%,1052817,0.00,0.00,0.00,1491.54
Platinum Technite,18809.71,-1.0%,2825304,0.00,0.00,0.00,18809.71
Vanadium Hafnite,1620.09,-4.9%,1518752,0.00,0.00,0.00,1620.09
Prometium,11876.46,-10.0%,833904,0.00,0.00,0.00,11876.46
Hyperflurite,9047.80,-24.1%,755453,0.00,0.00,0.00,9047.80
Ferrofluid,11106.18,-1.8%,817247,0.00,0.00,0.00,11106.18
Dysporite,13480.84,-0.6%,368916,0.00,0.00,0.00,13480.84
Neo Mercurite,11680.68,-0.5%,2184668,0.00,0.00,0.00,11680.68
Fluxed Condensates,7795.34,-5.9%,246106,0.00,0.00,0.00,7795.34
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,10065.75,+2.2%,2892,0.00,8125.86,0.00,10111.05
Capacitor Console,14872195.98,-0.1%,1770,0.00,11916667.51,0.00,14923153.36
Conductive Thermoplastic,14429.36,+13.8%,599,0.00,134698.30,0.00,13007.26
Current Pump,135419.06,-75.2%,1991,0.00,250.00,0.00,135554.97
Drone Transceiver,15239.21,-55.1%,7649,0.00,2005.01,0.00,15261.74
Enhanced Ward Console,15721130.45,-0.3%,788,0.00,13253125.46,0.00,15798659.40
Impetus Console,33183.85,-0.8%,1270,0.00,15879.93,0.00,33503.01
Intact Armor Plates,21905979.08,-0.8%,675,0.00,19091587.19,0.00,21987493.48
Intact Shield Emitter,938056.48,-8.9%,1056,880815.54,311420.00,0.00,945007.64
Interface Circuit,98282.74,-2.2%,21434,0.00,115840.00,0.00,98221.09
Logic Circuit,162518.19,-3.7%,17843,0.00,350152.89,0.00,160283.56
Lorentz Fluid,6574.42,-1.5%,1725,0.00,31.21,3001.07,6637.81
Micro Circuit,7689.61,-1.5%,15885,0.00,1934.90,2101.03,7724.23
Nanite Compound,143116.62,-25.5%,1722,0.00,102565.68,0.00,143305.89
Power Circuit,2161320.39,+4.3%,17058,2362631.12,2517346.83,1250000.01,2149889.09
Power Conduit,28654.38,-16.8%,7740,0.00,5000.00,2007.05,28688.43
Single-crystal Superalloy I-beam,7088157.80,-2.8%,1645,0.00,6729212.44,4602011.21,7097282.21
Telemetry Processor,33335.32,+13.7%,2212,47111.95,57656.52,0.00,32108.92
Trigger Unit,15322.86,+2.3%,1764,0.00,254.73,20000.00,15501.82
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,3345.82,-96.0%,7990,0.00,0.00,0.00,3345.82
Azure Mykoserocin,4004.69,-0.0%,9031,0.00,0.00,4000.00,4030.00
Celadon Mykoserocin,5007.01,-53.2%,200,0.00,0.00,0.00,5007.01
Golden Mykoserocin,2830.02,+21.0%,6085,0.00,0.00,0.00,2830.02
Lime Mykoserocin,2738.05,+192.6%,1072,0.00,0.00,0.00,2738.05
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,3740.70,-19.1%,2127,0.00,0.00,0.00,3740.70
Viridian Mykoserocin,8000.01,-14.7%,511,0.00,0.00,0.00,8000.01
Amber Cytoserocin,74500.00,+2.4%,6868,0.00,0.00,0.00,74500.00
Azure Cytoserocin,45000.00,-3.7%,42,0.00,0.00,45000.00,0.00
Celadon Cytoserocin,103792.49,-26.3%,5490,0.00,0.00,0.00,103792.49
Golden Cytoserocin,65005.01,+0.0%,500,0.00,0.00,0.00,65005.01
Lime Cytoserocin,98000.22,-89.4%,171,0.00,0.00,0.00,98000.22
Malachite Cytoserocin,66000.50,+10.3%,1999,0.00,0.00,0.00,66000.50
Vermillion Cytoserocin,67500.00,-9.3%,1000,50000.00,0.00,0.00,85000.00
Viridian Cytoserocin,67207.25,-7.7%,3439,0.00,0.00,0.00,67207.25
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,510.53,+1.4%,13272201,507.33,527.11,554.02,509.95
Electronic Parts,804.61,+1.1%,9298681,808.16,803.10,0.00,805.19
Guidance System,398.48,-0.5%,1269954,722.74,723.01,180.52,385.00
Hydrogen Batteries,537.24,+0.1%,2281155,990.06,589.34,590.00,510.00
Miniature Electronics,421.80,+1.7%,9520019,980.22,401.59,0.00,419.81
Rocket Fuel,611.14,-1.2%,2876833,753.60,711.11,848.39,599.77
Super Conductors,1030.80,-0.1%,1411953,1000.00,10309.24,1002.59,1012.81
Transmitter,400.58,-2.6%,869382,793.42,912.24,21.48,390.00
