Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Tungsten Carbide,104.71,+9.9%,7025131,103.78,120.24,133.65,118.05
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1273.88,-0.8%,1260,1313.13,472.92,10.00,2603.36
Central System Controller,9350.01,-9.8%,53,10290.43,4060.12,0.00,22667.98
Defensive Control Node,11089.98,-11.4%,63,11827.32,6020.75,0.00,17115.39
Electromechanical Hull Sheeting,862.55,+5.9%,16910,911.04,550.00,91.70,1265.63
Emergent Combat Analyzer,1567.46,+2.4%,319,1662.82,500.00,50.00,3751.71
Emergent Combat Intelligence,5320.19,-11.0%,42,5658.00,2111.00,0.00,26731.75
Fused Nanomechanical Engines,1668.93,-2.1%,377,1780.04,600.00,10.00,4037.57
Heuristic Selfassemblers,2043.14,-10.3%,434,2356.14,908.92,10.00,3597.32
Jump Drive Control Nexus,8797.81,-14.3%,59,9628.84,3500.00,0.00,22624.56
Melted Nanoribbons,4832852.70,-1.0%,1396,4867706.72,4776570.64,2750100.00,5134906.10
Modified Fluid Router,21511.56,-3.9%,11213,22015.17,20097.51,1004.50,22078.80
Neurovisual Input Matrix,858.85,+7.4%,3123,849.07,985.75,500.00,575.37
Powdered C-540 Graphite,1070.20,+12.1%,6482,1065.67,1167.88,10.00,1348.70
Resonance Calibration Matrix,1936.76,+8.9%,254,2125.93,850.00,10.00,5484.08
Thermoelectric Catalysts,15321.15,-7.3%,47,16094.63,7006.25,0.00,26250.36
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,23030415.95,-30.5%,0,0.00,0.00,0.00,23030415.95
Intact Electromechanical Component,15719572.17,-36.4%,0,0.00,0.00,0.00,15719572.17
Intact Hull Section,77100041.06,-4.2%,0,0.00,0.00,0.00,77100041.06
Intact Power Cores,24999298.99,-76.0%,0,0.00,0.00,0.00,24999298.99
Intact Thruster Sections,17125021.37,-56.2%,0,0.00,0.00,0.00,17125021.37
Intact Weapon Subroutines,24340113.92,-78.4%,0,0.00,0.00,0.00,24340113.92
Malfunctioning Armor Nanobot,7172468.83,-9.4%,0,0.00,0.00,0.00,7172468.83
Malfunctioning Electromechanical Component,2627500.00,-17.9%,1,2627500.00,0.00,0.00,3662502.37
Malfunctioning Hull Section,25833117.12,-7.1%,0,0.00,0.00,0.00,25833117.12
Malfunctioning Power Cores,6000000.00,+50.0%,1,6000000.00,0.00,0.00,8400602.88
Malfunctioning Thruster Sections,3627500.00,-3.1%,14,3627500.00,0.00,0.00,4798201.51
Malfunctioning Weapon Subroutines,10027500.00,+24.7%,2,10027500.00,0.00,0.00,13780339.83
Wrecked Armor Nanobot,2500.00,+13269.3%,1,2500.00,0.00,0.00,46794.37
Wrecked Electromechanical Component,115000.00,+564.1%,3,115000.00,0.00,0.00,61481.90
Wrecked Hull Section,8485520.05,+32.4%,5,9875000.00,2927600.26,0.00,5487064.38
Wrecked Power Cores,1766.67,+18820.8%,3,2500.00,300.00,0.00,67640.97
Wrecked Thruster Sections,3500.00,+6286.1%,3,3500.00,0.00,0.00,19111.53
Wrecked Weapon Subroutines,251069.80,+32.5%,76,245084.06,700000.00,0.00,244448.76
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,6683.46,-42.9%,1337,2000.00,44025.44,0.00,5880.15
Datacore - Electronic Subsystems Engineering,4437.92,-11.2%,1068,4437.92,0.00,0.00,6284.46
Datacore - Engineering Subsystems Engineering,47160.62,+10.8%,105,2000.00,63582.66,0.00,7303.11
Datacore - Offensive Subsystems Engineering,7032.22,+1498.0%,72,2269.41,88000.01,0.00,6087.18
Datacore - Propulsion Subsystems Engineering,21210.25,+757.8%,197,4000.00,22228.06,0.00,9306.78
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,197795.14,+14.3%,415,192725.19,288362.86,0.00,440655.18
Amarr Hybrid Tech Decryptor,198043.42,+36.6%,69,161640.61,663999.40,0.00,116835.00
Caldari Hybrid Tech Decryptor,2103789.51,-0.3%,49,1746992.95,3091841.54,0.00,3146462.95
Gallente Hybrid Tech Decryptor,193750.00,-22.6%,24,180434.78,500000.00,0.00,176700.94
Minmatar Hybrid Tech Decryptor,190437.96,+72.5%,65,174261.38,700000.00,0.00,116397.91
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,2456.25,-37.0%,6543,1627.61,6000.00,0.00,0.00
Fullerite-C32,8231.13,-0.7%,13108,6488.80,12000.00,0.00,14015.00
Fullerite-C50,2612.61,-26.6%,32604,2776.29,3342.01,11.13,0.00
Fullerite-C60,450.21,-4.8%,43716,476.96,539.48,15.03,0.00
Fullerite-C70,529.79,-44.2%,33709,421.20,583.89,0.00,0.00
Fullerite-C72,2599.95,-42.5%,24958,2806.81,2283.57,0.00,0.00
Fullerite-C84,298.91,-17.3%,17569,289.48,400.00,0.00,0.00
Fullerite-C320,55247.86,+14.1%,7456,52990.46,65000.00,11.13,0.00
Fullerite-C540,25000.08,+77.7%,1049,25000.08,0.00,0.00,52292.51
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,4000000.00,-19.9%,5,0.00,4000000.00,0.00,0.00
Carbon-86 Epoxy Resin,2599999.99,-53.4%,10,0.00,2599999.99,0.00,0.00
Fullerene Intercalated Graphite,9000.00,-90.2%,118,0.00,9000.00,0.00,0.00
Fulleroferrocene,1399.95,+32.4%,1000,1399.95,0.00,0.00,0.00
Graphene Nanoribbons,67000.00,-7.1%,100,67000.00,0.00,0.00,0.00
Lanthanum Metallofullerene,7752.37,+0.0%,105,7789.99,7000.00,0.00,0.00
Methanofullerene,13899.00,-27.3%,100,13899.00,0.00,0.00,10930.74
PPD Fullerene Fibers,16758.09,+0.0%,105,16995.99,12000.00,0.00,0.00
Scandium Metallofullerene,46422.14,+0.0%,280,49000.00,44990.00,0.00,42458.31
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,1.04,+8364.9%,13700,0.00,1.04,0.00,170.14
Cadmium,1638.67,+34.5%,12612,1638.67,0.00,0.00,1983.38
Caesium,1102.19,-67.0%,0,0.00,0.00,0.00,1102.19
Chromium,2146.78,-22.0%,247919,2146.78,0.00,0.00,2225.32
Cobalt,493.07,-6.0%,70137,493.07,0.00,0.00,524.63
Dysprosium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Evaporite Deposits,739.00,-6.3%,43375,739.00,0.00,0.00,713.87
Hafnium,601.02,-8.4%,33075,601.02,0.00,0.00,0.00
Hydrocarbons,174.33,-45.1%,61800,223.41,2.01,0.00,179.98
Mercury,1835.95,-9.2%,0,0.00,0.00,0.00,1835.95
Neodymium,16918.47,+3.5%,0,0.00,0.00,0.00,16918.47
Platinum,2219.00,+0.4%,157444,2454.34,1551.01,0.00,2779.16
Promethium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Scandium,466.51,+3.4%,84567,402.19,889.68,25.40,0.00
Silicates,648.18,-16.5%,305304,635.97,975.50,0.00,1002.67
Technetium,39900.00,-24.6%,27546,39900.00,0.00,0.00,30988.64
Thulium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Titanium,1999.00,-13.8%,1,1999.00,0.00,0.00,0.00
Tungsten,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vanadium,1805.39,-46.9%,112316,1868.17,26.83,800.00,1115.59
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1301.43,-0.3%,305254,1303.95,1049.00,50.02,1516.19
Silicon Diborite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ceramic Powder,1204.93,-20.3%,83195,1001.01,1351.94,0.00,0.00
Carbon Polymers,900.00,-2.4%,10783,0.00,900.00,0.00,1629.61
Crystallite Alloy,2916.58,-18.6%,0,0.00,0.00,0.00,2916.58
Fernite Alloy,1301.90,+31.5%,25079,1301.90,0.00,0.00,0.00
Titanium Chromide,1048.29,+56.9%,40200,1048.29,0.00,0.00,0.00
Rolled Tungsten Alloy,3688.94,-43.0%,0,0.00,0.00,0.00,3688.94
Hexite,2972.57,+12.1%,0,0.00,0.00,0.00,2972.57
Caesarium Cadmide,1564.24,+144.8%,0,0.00,0.00,0.00,1564.24
Solerium,1687.84,-83.3%,0,0.00,0.00,0.00,1687.84
Platinum Technite,18629.11,-82.3%,0,0.00,0.00,0.00,18629.11
Vanadium Hafnite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Prometium,10137.18,-96.7%,0,0.00,0.00,0.00,10137.18
Hyperflurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ferrofluid,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Dysporite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Neo Mercurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fluxed Condensates,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,4985.57,-3.8%,255,5043.34,4607.00,3001.07,10110.00
Capacitor Console,12704366.20,-13.6%,143,12767801.19,10000000.35,12000000.00,12524593.48
Conductive Thermoplastic,12636.95,+9.2%,52,12002.38,45000.00,0.00,14913.92
Current Pump,13693.45,+102.2%,65,14001.15,0.00,4001.07,48943.81
Drone Transceiver,3680.78,+18.1%,246,3602.02,34998.00,3001.07,9415.53
Enhanced Ward Console,13177876.80,+6.8%,73,13326857.28,13045399.95,10000000.00,14164739.16
Impetus Console,9418.06,-42.7%,159,9598.33,6750.53,5004.85,23787.88
Intact Armor Plates,19786849.92,+1.4%,55,19979014.63,19309173.19,16704009.37,21217313.08
Intact Shield Emitter,686047.51,-20.0%,72,729861.86,510000.00,106100.01,829459.06
Interface Circuit,84707.47,+170.4%,557,68182.61,228714.30,477412.12,85989.97
Logic Circuit,187763.68,+33.3%,914,193980.07,143472.64,26001.07,183562.61
Lorentz Fluid,1816.37,+45.0%,234,1690.51,2000.00,3001.07,7975.76
Micro Circuit,1549.90,-42.7%,860,85.10,133312.50,15001.22,7300.21
Nanite Compound,44187.97,-3.6%,107,44462.45,45005.23,14007.01,108920.34
Power Circuit,1927977.23,-6.7%,289,1933881.09,1300114.47,2503001.02,2204350.49
Power Conduit,12219.44,+150.0%,185,13186.29,0.00,2007.02,4709.57
Single-crystal Superalloy I-beam,6995695.31,-10.5%,309,7096433.36,6607150.85,3784006.71,7058161.64
Telemetry Processor,30476.72,-62.4%,199,30907.49,2333.01,0.00,24543.28
Trigger Unit,9497.74,-50.7%,192,9774.20,252.00,1603.00,11827.04
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Mykoserocin,8.95,+21236.9%,239,0.00,0.00,8.95,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2181.65,+63.8%,4022,2454.55,1722.32,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Cytoserocin,30000.00,+26.2%,597,30000.00,0.00,0.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,11.13,+146095.3%,510,11.13,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
