Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Tangled Power Conduit,259.08,+2.8%,32314,263.82,1107.24,105.39,336.53
Thruster Console,103.89,-3.7%,73471,104.17,40.20,100.00,314.90
Tripped Power Circuit,52354.95,-12.4%,388691,55013.03,45674.70,44913.55,56374.14
Ward Console,26966.81,-5.0%,33535,27145.52,26518.42,25544.22,24864.59
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,5354.01,-72.0%,229,6164.96,1612.44,1555.42,6087.36
Capacitor Console,20140924.81,-5.7%,0,19825854.53,17216014.02,12241179.40,20140924.81
Conductive Thermoplastic,16604.60,-27.7%,0,11550.47,5667.99,3001.08,16604.60
Current Pump,17659.03,+10.2%,152,17954.14,850.71,3201.63,42008.08
Drone Transceiver,3628.41,-44.8%,111,3708.97,2751.93,2001.09,1638.57
Enhanced Ward Console,15356114.99,-7.6%,0,15325142.89,16092378.30,12222422.68,15356114.99
Impetus Console,9377.31,-46.6%,164,10630.08,13422.61,7911.59,12691.51
Intact Armor Plates,21888713.77,+1.1%,143,22217544.21,19391739.87,18453043.01,23218836.34
Intact Shield Emitter,399560.73,+1.8%,48,516490.33,536614.52,207588.55,711555.17
Interface Circuit,84494.97,-36.0%,671,106583.12,123281.98,53822.20,64774.86
Logic Circuit,173061.10,-3.5%,1665,173171.32,256812.31,111863.50,146286.98
Lorentz Fluid,2539.45,-40.8%,74,2861.60,34.27,4206.64,6652.19
Micro Circuit,3304.10,+51.4%,94,14689.18,6964.74,5446.39,5716.21
Nanite Compound,39610.34,-36.9%,0,35434.07,59657.52,19751.32,39610.34
Power Circuit,1461806.70,-31.5%,593,1517167.96,1863471.34,1016396.99,1457784.89
Power Conduit,24863.99,-79.9%,0,74850.64,37312.98,23908.76,24863.99
Single-crystal Superalloy I-beam,5545903.92,-18.9%,228,5617285.60,5554675.08,4479579.04,6189418.17
Telemetry Processor,79971.42,+12.5%,0,113391.36,5392.15,22004.07,79971.42
Trigger Unit,41424.92,-91.6%,95,272239.92,6679.19,4050.01,36820.89
,,,,,,,
Ice Products,,,,,,,
Helium Isotopes,362.44,-4.8%,3557226,328.27,336.39,372.98,322.78
Hydrogen Isotopes,309.10,+8.3%,50839524,323.13,304.74,339.56,318.20
Nitrogen Isotopes,354.13,+182.4%,4636276,335.07,364.42,377.49,307.97
Oxygen Isotopes,342.13,+4.1%,14680806,334.54,337.96,377.04,338.56
Heavy Water,20.33,+23.0%,26135747,21.05,17.46,25.32,21.16
Liquid Ozone,279.92,+2.8%,9137418,234.83,274.79,339.32,214.61
Strontium Clathrates,404.07,+116.5%,871955,388.67,447.78,564.18,359.97
,,,,,,,
Starbase Fuel,,,,,,,
Coolant,6044.32,-33.8%,1003498,6664.51,5222.41,4190.62,7251.97
Enriched Uranium,11954.96,-18.8%,729088,12276.69,11411.34,12745.62,12779.66
Mechanical Parts,4758.55,+15.6%,628168,4588.06,5148.52,6697.94,3845.40
Oxygen,212.73,-22.0%,4644436,215.87,205.66,189.35,280.32
Robotics,25883.62,+4.3%,267752,24949.12,27172.28,22978.87,22915.09
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,146020.37,+32.2%,0,165234.92,198731.32,203073.44,146020.37
Datacore - Caldari Starship Engineering,139969.76,+8.6%,2395,127245.83,166450.05,241447.83,103682.98
Datacore - Electromagnetic Physics,97954.75,+103.2%,1070,94157.58,93333.54,197289.16,65154.88
Datacore - Electronic Engineering,238994.82,-5.4%,7208,235945.99,250688.43,252456.29,233294.08
Datacore - Gallentean Starship Engineering,137760.74,+45.2%,1513,155946.85,137595.31,153537.92,142305.06
Datacore - Graviton Physics,120415.49,+1.3%,722,392409.33,120824.07,211780.59,92614.27
Datacore - High Energy Physics,160586.99,-4.5%,0,155038.45,135619.40,186459.73,160586.99
Datacore - Hydromagnetic Physics,223788.38,-5.6%,3589,225155.84,216822.50,276371.67,187959.75
Datacore - Laser Physics,94802.21,+36.4%,0,111291.63,139841.93,238436.48,94802.21
Datacore - Mechanical Engineering,314016.66,+7.5%,26014,340363.86,295245.78,334686.77,341922.98
Datacore - Minmatar Starship Engineering,354538.87,+3.0%,16278,387425.60,351861.78,382170.06,377058.51
Datacore - Molecular Engineering,217791.60,+13.1%,2244,225917.42,203099.63,403412.32,174633.70
Datacore - Nanite Engineering,179143.22,+3.8%,2632,185960.71,228413.84,231145.30,143691.41
Datacore - Nuclear Physics,270171.02,+22.1%,5175,269946.53,252328.55,303553.77,311056.98
Datacore - Plasma Physics,140481.00,+42.4%,381,130609.13,208084.16,617241.38,155110.96
Datacore - Quantum Physics,300689.83,+12.7%,0,340213.87,396181.23,299032.38,300689.83
Datacore - Rocket Science,124571.82,+48.0%,0,159355.27,165054.49,191288.15,124571.82
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,10984597.40,-10.4%,0,10038672.74,10761395.10,8103127.37,10984597.40
Assembly Instructions,32605924.61,+11.2%,33,31600086.09,30666888.51,21187499.75,31707918.07
Calibration Data,3959163.40,+0.3%,258,4145878.22,3859796.80,4412979.17,4843423.82
Circuitry Schematics,5221788.51,-0.1%,140,5221788.51,4653468.23,4453345.83,5778434.70
Circular Logic,625988.10,-4.1%,20,625988.10,1950071.42,3075000.00,946434.66
Classic Doctrine,9311743.14,-18.3%,0,7581183.59,7404599.90,7500000.00,9311743.14
Collision Measurements,4153586.83,+77.6%,0,4960275.92,5946526.30,5340000.00,4153586.83
Engagement Plan,6112439.98,+9.7%,58,6289993.22,4322666.67,10416666.67,6718745.26
Formation Layout,6961833.19,-16.7%,0,5529781.03,5336226.42,3608750.00,6961833.19
Installation Guide,18327684.22,+11.3%,0,32220000.06,30437932.71,47500000.00,18327684.22
Interface Alignment Chart,3852330.32,+3.8%,0,5043202.08,4599846.16,8149999.50,3852330.32
Operation Handbook,7100654.42,+2.3%,332,7848135.98,7104742.08,6615145.52,9000183.17
Prototype Diagram,4211789.12,+19.0%,0,6149570.07,6980000.04,12000000.00,4211789.12
Sacred Manifesto,4253656.57,-20.0%,0,3592028.24,4961095.21,3627272.73,4253656.57
Stolen Formulas,34234613.15,+40.2%,0,34600002.42,49000000.00,24800000.00,34234613.15
Symbiotic Figures,5717338.99,+44.3%,0,6794938.07,4402701.50,5985785.71,5717338.99
Test Reports,9820911.23,+40.5%,0,12818092.03,10557142.87,10625000.00,9820911.23
Tuning Instructions,5255689.34,+29.5%,0,6139071.60,5100133.34,8050052.63,5255689.34
User Manual,2419576.96,-17.3%,0,3097146.88,2671510.49,5142928.57,2419576.96
War Strategon,21013074.51,+42.8%,0,21378333.21,43285285.71,38499999.99,21013074.51
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,94.44,-73.5%,0,134.68,134.25,91.74,94.44
Cadmium,1530.26,+14.3%,0,1698.34,1604.71,1455.32,1530.26
Caesium,649.82,+130.7%,0,1691.37,871.20,0.00,649.82
Chromium,2161.96,-19.1%,0,2005.91,2723.83,2481.69,2161.96
Cobalt,643.90,-5.3%,0,607.10,313.67,49.32,643.90
Dysprosium,18294.30,+9.3%,0,13132.13,17675.09,200000.00,18294.30
Evaporite Deposits,344.05,+59.6%,0,452.98,477.12,238.67,344.05
Hafnium,150.12,-57.3%,378160,334.45,728.48,148.59,589.09
Hydrocarbons,84.76,-94.0%,755175,86.11,142.41,4.49,110.56
Mercury,4398.91,-18.5%,0,2918.89,2115.51,1050.81,4398.91
Neodymium,18568.41,+29.2%,0,22553.79,14193.69,2000.00,18568.41
Platinum,1933.42,-37.9%,161858,2070.78,2404.16,924.39,2390.57
Promethium,11291.28,+254.3%,0,13087.27,10361.78,0.00,11291.28
Scandium,381.11,-25.2%,0,273.64,499.29,110.17,381.11
Silicates,322.56,-10.1%,0,274.59,239.77,25.12,322.56
Technetium,40072.64,+37.3%,0,33944.59,16648.43,2182.83,40072.64
Thulium,530.03,-5.1%,0,671.79,732.59,0.00,530.03
Titanium,786.85,+77.9%,0,1189.89,523.87,567.06,786.85
Tungsten,345.92,-13.3%,348010,376.61,671.98,315.95,410.76
Vanadium,1352.91,+7.2%,119632,1497.61,1217.22,925.23,1317.17
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,2741.53,-98.9%,0,2669.60,553.63,4499.99,2741.53
Carbon Polymers,362.29,+93.2%,0,417.33,123.92,344.54,362.29
Ceramic Powder,403.33,-44.2%,231629,435.61,794.02,357.66,374.95
Crystallite Alloy,1686.35,+5.8%,0,1419.96,1968.24,2151.54,1686.35
Dysporite,7615.21,-95.2%,0,14817.12,7741.60,0.00,7615.21
Fernite Alloy,711.11,-1.6%,0,761.38,1210.93,930.73,711.11
Ferrofluid,11825.66,-28.1%,0,9656.92,515.44,0.00,11825.66
Fluxed Condensates,8513.54,-6.0%,0,3711.84,4611.61,0.00,8513.54
Hexite,3070.33,-93.3%,0,1409.15,2697.73,3064.08,3070.33
Hyperflurite,9030.14,+2.4%,0,9115.20,3856.74,42684.55,9030.14
Neo Mercurite,12026.37,-66.7%,0,11139.71,3545.74,9400.00,12026.37
Platinum Technite,24277.32,-1.1%,0,5526.95,23944.07,73.13,24277.32
Prometium,7006.79,+57.0%,0,2409.90,5159.08,0.00,7006.79
Rolled Tungsten Alloy,1487.43,-33.4%,0,1980.77,2084.56,1174.00,1487.43
Silicon Diborite,458.16,+96.4%,0,908.54,979.26,386.50,458.16
Solerium,2195.99,-95.2%,0,3273.46,498.56,0.00,2195.99
Sulfuric Acid,732.49,-72.7%,0,717.33,341.46,1299.14,732.49
Titanium Chromide,2673.24,-98.2%,0,2761.10,727.94,57.00,2673.24
Vanadium Hafnite,1496.27,+93.7%,0,2160.16,1074.84,1304.74,1496.27
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,82.29,-18.6%,20867449,79.47,87.77,46.09,76.36
Fermionic Condensates,16826.71,+7.0%,0,17781.97,25559.85,18467.67,16826.71
Fernite Carbide,65.96,+15.2%,48596764,65.37,63.82,98.25,69.87
Ferrogel,11194.86,+0.5%,216068,11303.90,10930.56,8647.13,10249.12
Fullerides,1278.38,-6.3%,1823603,1279.47,1126.41,806.58,972.23
Hypersynaptic Fibers,2663.92,+50.2%,0,2702.24,3171.92,1470.10,2663.92
Nanotransistors,3102.81,-10.5%,3097381,3094.43,3461.61,3017.84,3206.08
Phenolic Composites,526.96,+23.4%,699571,483.24,641.47,283.17,425.36
Sylramic Fibers,137.18,-8.9%,9575983,140.05,142.16,138.45,128.27
Titanium Carbide,84.95,+0.1%,6223548,84.33,77.39,50.25,82.66
Tungsten Carbide,74.48,-7.4%,13650197,68.01,88.35,27.01,73.27
,,,,,,,
Tech 2 Construction Components,,,,,,,
Antimatter Reactor Unit,32644.59,+1.0%,1173,31282.41,32626.63,37000.00,33513.07
Crystalline Carbonide Armor Plate,6241.41,+140.3%,80490,6416.86,5204.45,3085.39,4692.64
Deflection Shield Emitter,17404.39,-0.8%,14239,17373.88,18595.34,36803.41,13873.21
Electrolytic Capacitor Unit,24374.93,-0.0%,17102,24395.43,24715.20,2644.68,24711.78
Emp Pulse Generator,9769.86,+126.9%,0,12118.78,17425.05,6420.80,9769.86
Fernite Carbide Composite Armor Plate,5406.48,+11.0%,161047,5419.29,5294.83,8451.72,4874.10
Fusion Reactor Unit,28640.30,+1.3%,1730,29295.76,29831.92,36263.38,30724.58
Fusion Thruster,14297.88,+11.9%,1344,13273.62,14336.11,5086.33,14446.17
Gravimetric Sensor Cluster,13937.41,+4.0%,5905,14328.42,14624.07,20464.56,13117.02
Graviton Pulse Generator,13753.21,+12.6%,0,17189.03,23570.72,9999.19,13753.21
Graviton Reactor Unit,26794.32,+21.9%,1738,28802.80,28683.71,27789.20,30284.08
Ion Thruster,15149.00,-1.0%,4747,15142.85,15554.46,72060.66,15006.62
Ladar Sensor Cluster,13986.85,-2.6%,13335,13646.16,14450.85,33186.16,11637.35
Laser Focusing Crystals,15886.42,+30.7%,0,16640.49,20800.81,5140.00,15886.42
Linear Shield Emitter,14791.25,+17.6%,4610,14505.95,17400.17,48203.40,14217.81
Magnetometric Sensor Cluster,12532.89,+37.2%,6899,11210.70,17509.19,8466.87,13549.49
Magpulse Thruster,15038.81,-6.9%,2135,15715.72,14668.60,9643.04,13041.16
Nanoelectrical Microprocessor,20107.32,-3.7%,29222,20169.91,18843.11,2762.50,17918.37
Nanomechanical Microprocessor,21386.57,+0.7%,42186,22151.24,18600.50,6828.93,18817.45
Nuclear Pulse Generator,9962.06,+35.2%,0,13708.98,13862.22,1221.93,9962.06
Nuclear Reactor Unit,32076.73,-1.2%,1818,31925.55,33306.45,28574.93,32345.63
Oscillator Capacitor Unit,25497.02,-2.0%,15680,26008.53,21895.86,7804.48,27186.91
Particle Accelerator Unit,24178.82,-11.1%,0,21757.51,26741.32,4915.13,24178.82
Photon Microprocessor,22417.74,+2.6%,52620,22989.31,18881.62,15778.82,18951.35
Plasma Pulse Generator,11209.16,-10.8%,0,13566.59,15824.28,1600.00,11209.16
Plasma Thruster,15141.35,-1.0%,8750,14962.07,15601.23,25666.28,13341.10
Pulse Shield Emitter,16224.88,+133.3%,4555,16229.58,16645.42,39512.74,15460.72
Quantum Microprocessor,19139.39,-0.2%,27203,19266.90,19086.77,11831.62,17685.08
Radar Sensor Cluster,13664.76,+9.4%,1741,12648.53,15176.86,8000.00,11980.24
Scalar Capacitor Unit,21658.07,-4.1%,16955,22074.87,20144.98,2534.15,23177.00
Superconductor Rails,15007.05,+17.9%,0,17812.46,16031.37,9723.29,15007.05
Sustained Shield Emitter,15604.16,+29.9%,11859,15027.05,19987.24,57099.64,16559.65
Tesseract Capacitor Unit,23962.10,-10.4%,9383,23685.73,21499.17,15345.93,23649.05
Thermonuclear Trigger Unit,20880.62,+2.2%,0,21209.76,36512.07,31020.41,20880.62
Titanium Diborite Armor Plate,5500.44,-1.9%,97925,5819.71,5411.23,6680.75,4832.77
Tungsten Carbide Armor Plate,5183.72,+3.9%,56152,5148.32,5582.30,7984.55,4352.38
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,2329.89,+28.8%,320322,2441.72,1348.27,1829.93,2916.41
Electronic Parts,779.75,-96.0%,764540,788.41,792.28,705.31,802.56
Guidance Systems,5299.28,-23.9%,100712,5826.14,3189.88,2334.19,10320.06
Hydrogen Batteries,588.47,-4.4%,822135,1363.33,588.05,590.21,513.18
Miniature Electronics,2562.36,-21.9%,40739,3278.41,2022.00,112.71,3060.52
Rocket Fuel,4688.97,-36.0%,138338,4991.23,3109.47,1407.89,5083.88
Superconductors,1875.91,-67.5%,155114,1874.87,1918.81,1505.98,2716.11
Transmitter,3656.40,-31.6%,45539,3654.44,3479.65,2875.31,3052.18
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,339.38,+19.0%,441,300.00,407.19,12.82,181.00
Central System Controller,405.46,-38.3%,120,400.03,428.26,11.00,1680.04
Defensive Control Node,3952.94,-24.1%,573,4000.06,3413.04,5565.44,3006.21
Electromechanical Hull Sheeting,194.42,-93.3%,12556,188.42,200.00,13.03,551.84
Emergent Combat Analyzer,206.36,-2.7%,848,200.44,245.31,12.99,679.52
Emergent Combat Intelligence,2387.54,+323.1%,0,9261.71,5830.72,383.75,2387.54
Fused Nanomechanical Engines,352.64,-0.7%,609,350.07,363.99,30008.79,402.23
Heuristic Selfassemblers,931.30,-69.9%,0,278.77,769.19,15008.35,931.30
Jump Drive Control Nexus,1010.00,-1.0%,202,994.96,2000.00,11.09,1002.53
Melted Nanoribbons,4933230.12,-1.4%,1615,5187336.38,4581163.12,3915199.42,5372109.40
Modified Fluid Router,12176.11,-91.8%,8673,6673.89,15000.01,1002.45,21045.53
Neurovisual Input Matrix,284.35,-12.1%,3644,309.62,249.71,500.16,454.71
Powdered C-540 Graphite,550.40,-97.6%,11187,200.45,596.84,12.99,693.65
Resonance Calibration Matrix,880.64,-98.5%,184,1010.55,800.01,12.99,1125.45
Thermoelectric Catalysts,4002.17,+24.4%,0,4862.64,3913.53,341.39,4002.17
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,20658171.92,-37.1%,0,17080235.93,6671971.33,0.00,20658171.92
Intact Electromechanical Component,21345374.90,-96.3%,0,9574939.26,10001707.00,0.00,21345374.90
Intact Hull Section,55240325.28,+8.6%,0,72555555.89,70200000.00,0.00,55240325.28
Intact Power Cores,19346752.19,-22.5%,0,22500065.00,10001707.00,0.00,19346752.19
Intact Thruster Sections,18076617.32,-99.9%,0,14901871.93,4289760.14,0.00,18076617.32
Intact Weapon Subroutines,54667861.33,-63.4%,0,14115555.44,10001707.00,0.00,54667861.33
Malfunctioning Armor Nanobot,8815113.86,-37.6%,0,7371496.58,3416667.44,0.00,8815113.86
Malfunctioning Electromechanical Component,3267821.54,-38.8%,0,3062500.92,2477846.69,0.00,3267821.54
Malfunctioning Hull Section,16488092.88,-18.1%,0,18242500.00,27909182.01,0.00,16488092.88
Malfunctioning Power Cores,6137619.93,-59.3%,0,4378868.33,6115177.06,20000000.00,6137619.93
Malfunctioning Thruster Sections,6365033.19,-21.4%,0,5000000.37,2000000.93,0.00,6365033.19
Malfunctioning Weapon Subroutines,18286349.14,-45.3%,0,9454546.64,7890625.79,20000000.00,18286349.14
Wrecked Armor Nanobot,26532.14,+1552.6%,0,212652.96,388011.76,2002500.00,26532.14
Wrecked Electromechanical Component,7446.69,+332.4%,0,28787.23,32359.84,1934666.67,7446.69
Wrecked Hull Section,2033220.71,-1.6%,0,4290908.90,8378749.75,26571428.57,2033220.71
Wrecked Power Cores,9674.42,+179.1%,0,28726.70,39328.58,1047692.31,9674.42
Wrecked Thruster Sections,25094.84,+19.7%,0,37136.10,36408.17,1676666.67,25094.84
Wrecked Weapon Subroutines,327592.86,-69.5%,0,139474.10,108076.92,1108000.00,327592.86
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,5138.24,+128.2%,451,5138.24,4618.72,750250.12,1248.51
Datacore - Electronic Subsystems Engineering,2329.16,+43.1%,0,3723.70,6950.92,404766.67,2329.16
Datacore - Engineering Subsystems Engineering,1836.87,-45.6%,279,2678.81,19204.52,3915.78,1450.76
Datacore - Offensive Subsystems Engineering,903.86,+144.4%,0,2788.90,7876.29,1707214.29,903.86
Datacore - Propulsion Subsystems Engineering,1591.63,+109.4%,0,5693.30,2803.86,556431.37,1591.63
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,134974.41,-88.9%,227,135068.12,342055.57,279383.56,687491.22
Amarr Hybrid Tech Decryptor,134191.90,-32.9%,0,104765.97,80000.00,5399999.80,134191.90
Caldari Hybrid Tech Decryptor,2577541.73,+45.5%,93,2690940.36,2826064.21,3175000.00,3871786.76
Gallente Hybrid Tech Decryptor,119957.80,-70.4%,0,41044.67,49434.70,300005.00,119957.80
Minmatar Hybrid Tech Decryptor,92014.43,-98.0%,0,83941.57,79000.00,1000002.73,92014.43
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,5449.94,-63.3%,0,2100.76,3687.20,1318.72,5449.94
Fullerite-C32,14520.26,-5.0%,0,9870.83,11831.01,2689.68,14520.26
Fullerite-C50,5387.96,+11.4%,0,4696.85,3337.76,1163.88,5387.96
Fullerite-C60,369.33,-59.1%,0,251.48,222.29,63.42,369.33
Fullerite-C70,217.82,-54.1%,0,261.20,150.01,416.55,217.82
Fullerite-C72,1949.52,-61.5%,31939,2001.36,2000.22,606.75,4909.43
Fullerite-C84,72.87,-79.3%,24287,312.49,75.04,392.29,282.46
Fullerite-C320,78841.89,-18.8%,0,65615.08,51960.57,76429.89,78841.89
Fullerite-C540,37898.63,-20.8%,0,32682.80,40645.86,3550.50,37898.63
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2850190.17,-99.9%,0,2722493.12,2791888.26,0.00,2850190.17
Carbon-86 Epoxy Resin,1577926.75,-29.2%,0,1272563.42,1079405.66,0.00,1577926.75
Fullerene Intercalated Graphite,1113.00,+79.6%,0,807.63,9000.00,0.00,1113.00
Fulleroferrocene,1767.39,+5.8%,0,1404.23,1210.44,0.00,1767.39
Graphene Nanoribbons,83817.93,-98.2%,0,73944.88,53301.82,0.00,83817.93
Lanthanum Metallofullerene,7669.07,-80.4%,0,5886.26,2509.19,0.00,7669.07
Methanofullerene,11606.92,-13.8%,0,8562.99,4043.22,0.00,11606.92
PPD Fullerene Fibers,3770.14,-60.2%,20799,7298.07,4529.43,0.00,9495.07
Scandium Metallofullerene,49832.12,-34.8%,0,40777.71,44948.42,0.00,49832.12
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,1846.70,-2.5%,0,1515.95,1033.51,0.00,1846.70
Azure Mykoserocin,3780.30,-27.3%,8897,4739.71,3151.46,3562.12,6674.67
Celadon Mykoserocin,12324.68,-91.9%,0,300.00,8788.94,0.00,12324.68
Golden Mykoserocin,1745.65,+186.4%,0,1999.27,2937.59,0.00,1745.65
Lime Mykoserocin,5780.44,-65.4%,0,2377.90,8530.31,1.00,5780.44
Malachite Mykoserocin,14158.18,-100.0%,0,0.00,0.00,0.00,14158.18
Vermillion Mykoserocin,7517.62,-65.4%,0,3059.96,4993.33,7829.01,7517.62
Viridian Mykoserocin,8251.92,-80.6%,0,9919.56,20000.00,0.00,8251.92
Amber Cytoserocin,49784.61,-39.7%,0,40073.04,66304.89,11.13,49784.61
Azure Cytoserocin,38122.79,-31.8%,0,32490.72,50904.67,45000.00,38122.79
Celadon Cytoserocin,94001.47,-36.2%,0,62018.70,74532.57,0.00,94001.47
Golden Cytoserocin,63232.44,-100.0%,0,0.00,0.00,0.00,63232.44
Lime Cytoserocin,47848.03,+25.4%,0,30727.16,46640.34,2000.00,47848.03
Malachite Cytoserocin,82754.38,-63.7%,0,70259.55,0.00,0.00,82754.38
Vermillion Cytoserocin,99577.12,-34.2%,0,69023.73,27050.89,0.00,99577.12
Viridian Cytoserocin,79543.49,-37.1%,0,40449.59,50000.00,0.00,79543.49
,,,,,,,
Planetary Raw Materials (R0),,,,,,,
Aqueous Liquids,1.12,-22.4%,36605091,1.17,0.70,0.58,1.33
Autotrophs,3.68,-65.8%,51795289,3.91,5.85,4.00,3.23
Base Metals,1.46,-4.0%,21827492,1.55,1.71,0.92,1.79
Carbon Compounds,1.24,+3.4%,36832835,1.31,0.95,0.36,1.39
Complex Organisms,6.68,-99.3%,2332544,7.49,1.61,2.80,2.90
Felsic Magma,5.05,-99.0%,9734132,4.93,5.18,3.09,3.62
Heavy Metals,2.07,-11.1%,70139852,1.78,2.31,1.51,3.24
Ionic Solutions,3.48,+58.1%,33882315,3.59,3.47,1.76,3.73
Micro Organisms,1.61,-38.0%,55595650,1.61,1.67,2.84,1.91
Noble Gas,1.68,-70.3%,117553086,0.99,1.94,0.84,2.32
Noble Metals,4.49,-44.3%,58699385,4.41,4.48,6.38,3.87
Non-CS Crystals,3.14,-4.4%,16531239,3.36,2.82,8.49,4.97
Planktic Colonies,5.03,-70.0%,14132861,4.75,6.91,2.53,3.63
Reactive Gas,3.65,-98.9%,9470250,3.48,3.83,6.63,3.26
Suspended Plasma,1.35,-92.6%,20589309,1.32,1.41,0.75,2.39
,,,,,,,
Planetary Processed Materials (P1),,,,,,,
Bacteria,237.10,-23.7%,2430780,256.80,216.22,149.91,303.43
Biofuels,281.19,-46.6%,2324188,301.11,170.45,215.25,189.24
Biomass,667.46,+3.2%,1223998,673.12,637.72,667.25,711.66
Chiral Structures,485.19,-44.6%,503597,608.72,228.26,364.64,442.04
Electrolytes,542.20,-7.2%,865283,549.73,519.65,545.45,635.42
Industrial Fibers,524.77,-42.8%,799880,535.36,446.75,639.28,495.33
Oxidizing Compound,480.67,-37.6%,484316,491.60,436.53,198.52,366.68
Oxygen,212.73,-22.0%,4644436,215.87,205.66,189.35,280.32
Plasmoids,242.59,-38.2%,1041258,255.67,186.72,244.02,257.17
Precious Metals,621.18,-1.8%,1417132,607.31,619.76,772.27,627.23
Proteins,575.39,+12.8%,260263,586.42,501.43,707.69,492.79
Reactive Metals,179.29,-16.3%,941133,191.93,169.90,233.64,248.45
Silicon,508.79,-35.0%,1839628,491.62,624.28,455.13,384.35
Toxic Metals,387.78,-2.0%,2412326,375.08,404.14,324.79,498.79
Water,102.89,-22.2%,2881697,92.41,149.69,128.10,226.27
,,,,,,,
Planetary Refined Commodities (P2),,,,,,,
Biocells,4971.07,+2.6%,67570,5143.75,5078.46,2000.00,6345.08
Construction Blocks,2329.89,+28.8%,320322,2441.72,1348.27,1829.93,2916.41
Consumer Electronics,2361.61,-36.5%,66287,2311.46,2290.16,452.72,2920.01
Coolant,6044.32,-33.8%,1003498,6664.51,5222.41,4190.62,7251.97
Enriched Uranium,11954.96,-18.8%,729088,12276.69,11411.34,12745.62,12779.66
Fertilizer,1752.29,+14.1%,43182,2598.07,326.94,1009.63,2469.51
Genetically Enhanced Livestock,6493.06,-22.2%,3155,9654.24,13184.37,4152.40,9321.22
Livestock,1700.86,-41.2%,28795,1863.02,1168.85,689.01,2404.85
Mechanical Parts,4758.55,+15.6%,628168,4588.06,5148.52,6697.94,3845.40
Microfiber Shielding,6004.89,-0.1%,8480,7475.63,12156.05,100.00,7343.99
Miniature Electronics,2562.36,-21.9%,40739,3278.41,2022.00,112.71,3060.52
Nanites,2528.18,-13.0%,37119,3046.37,2158.87,1079.46,4179.01
Oxides,7769.19,-29.9%,34865,8316.27,6664.07,221.55,9041.08
Polyaramids,7313.97,-86.3%,8071,8000.04,14029.90,0.00,8528.01
Polytextiles,1538.36,+30.0%,30561,1796.20,464.26,345.40,2690.62
Rocket Fuel,4688.97,-36.0%,138338,4991.23,3109.47,1407.89,5083.88
