Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Minerals,,,,,,,
Tritanium,2.17,+0.6%,23718891186,2.19,2.12,2.09,2.21
Pyerite,3.55,-0.5%,7502974325,3.58,3.46,3.51,3.84
Mexallon,30.27,-0.5%,2300531700,30.31,30.28,29.39,32.20
Isogen,59.50,+1.3%,333341075,60.15,58.44,59.58,63.88
Nocxium,223.20,+0.4%,64704826,231.86,187.39,206.36,227.74
Zydrine,1000.40,-0.0%,16461843,1007.61,1001.73,1077.54,976.06
Megacyte,2312.72,-2.7%,9667836,2332.37,2271.22,2301.67,2292.99
Morphite,4057.85,+1.0%,803571,4057.85,4008.12,4418.04,3863.11
,,,,,,,
Salvage Materials,,,,,,,
Alloyed Tritanium Bar,105290.45,-0.2%,152030,105954.66,102710.75,106311.13,113962.08
Armor Plates,260898.55,+2.5%,113023,264915.04,254539.31,224843.59,268452.24
Broken Drone Transceiver,51.27,-2.5%,53660,50.00,100.03,2.81,130.13
Burned Logic Circuit,28347.65,-0.5%,366207,28395.13,28628.30,25247.95,29468.88
Charred Micro Circuit,129.15,-12.0%,441939,115.05,201.57,88.36,313.86
Conductive Polymer,83.71,+19.5%,32000,88.40,33.67,1.00,203.53
Contaminated Lorentz Fluid,68.61,+16.6%,140532,68.61,94.73,15.33,210.81
Contaminated Nanite Compound,1867.92,+12.8%,119305,1892.33,1845.23,1600.01,2689.14
Damaged Artificial Neural Network,218.06,-29.3%,43713,230.92,131.59,52.60,244.94
Defective Current Pump,158.59,+0.0%,30014,158.59,10.09,10.08,221.78
Fried Interface Circuit,3762.50,-2.2%,352660,3923.21,3605.65,2387.24,3874.35
Malfunctioning Shield Emitter,182.08,+0.3%,87104,200.82,128.31,88.19,428.14
Melted Capacitor Console,124327.32,-7.5%,42342,124314.86,122067.70,124789.05,118021.86
Scorched Telemetry Processor,109.81,-9.8%,51882,104.29,139.51,10.13,241.85
Smashed Trigger Unit,64.22,+5.2%,220867,71.14,52.09,11.17,164.97
Tangled Power Conduit,101.66,+4.6%,28751,101.66,56.12,1402.28,245.01
Thruster Console,88.31,-9.4%,139632,87.40,102.66,18.16,198.72
Tripped Power Circuit,83099.17,+4.7%,358684,83586.68,81448.89,79740.13,86526.71
Ward Console,33907.52,-2.4%,71561,34008.79,33035.74,24282.01,29981.54
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,47992.65,-91.7%,294,3920.32,268693.88,3388.78,3703.09
Capacitor Console,20616123.58,-0.5%,78,20616123.58,20281147.60,17347769.25,18907121.90
Conductive Thermoplastic,13520.52,-7.5%,0,19440.98,109092.58,14286.54,13520.52
Current Pump,36255.77,+37.0%,0,35019.31,3209.61,3446.12,36255.77
Drone Transceiver,1751.40,+109.1%,0,10304.76,2991.55,2001.21,1751.40
Enhanced Ward Console,16083624.31,+3.8%,92,16083624.31,14045521.44,13521554.53,15680547.12
Impetus Console,23454.71,-78.6%,0,13522.89,1198.65,5016.17,23454.71
Intact Armor Plates,26122144.26,+7.2%,146,26349798.71,26495435.53,17746434.39,28583719.51
Intact Shield Emitter,610915.11,-33.9%,53,660308.32,617482.18,407423.46,887585.47
Interface Circuit,45087.30,+6.2%,116,66118.56,45087.30,124472.60,56081.77
Logic Circuit,101014.49,-5.9%,353,83447.74,101014.49,16004.43,115114.36
Lorentz Fluid,7107.72,-78.9%,0,2611.87,5.26,1503.08,7107.72
Micro Circuit,4813.67,-100.0%,0,3427.34,7033.35,6792.81,4813.67
Nanite Compound,58490.18,-32.6%,0,39665.34,2001.70,20058.83,58490.18
Power Circuit,1292776.40,+1.1%,1012,1360730.14,1164246.76,1424453.12,1331248.24
Power Conduit,36998.56,-93.6%,0,15154.84,67484.34,11720.17,36998.56
Single-crystal Superalloy I-beam,6207339.44,+4.9%,80,5855837.71,6169112.89,4656669.02,5651695.30
Telemetry Processor,75866.75,-95.4%,0,20280.96,137628.27,3500.07,75866.75
Trigger Unit,40621.76,+27.6%,0,49623.01,33477.29,6456.53,40621.76
,,,,,,,
Ice Products,,,,,,,
Helium Isotopes,312.88,+5.4%,12518372,312.88,366.99,449.18,315.99
Hydrogen Isotopes,289.96,-3.4%,81864316,299.99,288.05,306.96,304.69
Nitrogen Isotopes,288.78,+17.4%,0,307.43,347.78,364.48,288.78
Oxygen Isotopes,320.85,-2.8%,10399578,317.83,319.71,413.68,293.57
Heavy Water,15.29,+11.2%,31936415,18.19,12.96,15.22,20.60
Liquid Ozone,240.09,-0.0%,17473288,254.40,228.87,262.40,241.76
Strontium Clathrates,363.96,+23.6%,1784413,348.70,399.09,516.49,314.64
,,,,,,,
Starbase Fuel,,,,,,,
Coolant,8012.13,+5.0%,1090343,7791.49,8588.77,12619.40,8574.11
Enriched Uranium,7048.27,-0.7%,541574,7068.47,7111.02,7508.82,7483.72
Mechanical Parts,6667.72,-4.0%,425513,6433.30,7352.65,6050.99,5911.91
Oxygen,267.39,+0.9%,5598629,298.92,229.29,243.14,328.44
Robotics,36520.75,-1.4%,170109,36001.57,37896.78,35739.93,30063.44
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,188916.22,-5.5%,1183,188916.22,169194.19,149133.73,202048.72
Datacore - Caldari Starship Engineering,136091.98,+6.5%,1489,125005.40,162280.72,151879.03,107822.99
Datacore - Electromagnetic Physics,69009.04,-13.1%,0,67330.01,51255.78,175833.87,69009.04
Datacore - Electronic Engineering,225170.25,-4.5%,0,258561.57,231478.43,270167.94,225170.25
Datacore - Gallentean Starship Engineering,112602.83,+8.8%,0,144712.19,119545.84,182202.76,112602.83
Datacore - Graviton Physics,88301.06,+11.6%,0,141515.46,111421.16,128472.73,88301.06
Datacore - High Energy Physics,129576.09,+208.7%,0,134769.88,113699.60,310421.05,129576.09
Datacore - Hydromagnetic Physics,248494.04,+9.1%,963,285209.36,246078.83,270189.40,225292.41
Datacore - Laser Physics,141914.72,-62.7%,0,124619.96,168866.30,199756.10,141914.72
Datacore - Mechanical Engineering,329344.05,-0.1%,18912,356942.31,320723.41,394893.29,337706.37
Datacore - Minmatar Starship Engineering,347084.28,+6.3%,4060,385365.15,347084.28,379026.48,396474.55
Datacore - Molecular Engineering,355370.24,-28.5%,1898,355370.24,208742.19,278899.47,233715.28
Datacore - Nanite Engineering,173472.24,+86.5%,0,293405.15,197061.79,185964.96,173472.24
Datacore - Nuclear Physics,321986.81,+4.2%,1011,321986.81,244728.49,304957.36,364988.34
Datacore - Plasma Physics,165063.76,-3.1%,437,192140.92,165063.76,86567.53,145418.68
Datacore - Quantum Physics,300075.99,+14.3%,1240,300075.99,328944.55,292769.48,320030.28
Datacore - Rocket Science,125908.50,+2.3%,2880,115622.01,148529.99,164840.43,111291.83
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,10457280.91,-2.3%,80,10457280.91,12151217.40,7795558.04,11893533.97
Assembly Instructions,29434889.99,+15.5%,10,32577172.34,32625000.63,12642857.18,29575278.80
Calibration Data,3767801.59,-9.2%,386,3952716.69,3557339.92,2970100.22,5050528.74
Circuitry Schematics,5547521.33,-0.2%,80,5547521.33,5112521.77,4659100.40,6301427.57
Circular Logic,931654.23,-34.3%,0,1390558.83,1938608.70,3075000.00,931654.23
Classic Doctrine,8861178.97,-100.0%,0,7176977.84,9552181.82,6625000.13,8861178.97
Collision Measurements,4319866.26,+38.9%,0,5150000.62,5090709.62,5442307.69,4319866.26
Engagement Plan,5172708.08,+21.8%,0,5071909.10,6172548.43,10416666.67,5172708.08
Formation Layout,6262183.49,-12.8%,0,5376091.41,6141304.37,3352727.27,6262183.49
Installation Guide,22055231.83,-45.6%,0,26186725.06,29089287.27,47500000.00,22055231.83
Interface Alignment Chart,4121428.58,-39.3%,42,4102777.96,4020000.00,8149999.50,4575687.91
Operation Handbook,8359902.58,-3.5%,683,8304233.96,8299259.69,7240194.00,9878806.85
Prototype Diagram,6913521.51,+30.2%,0,7748355.75,5559091.17,12000000.00,6913521.51
Sacred Manifesto,5061812.16,-1.2%,123,5021988.69,4593592.10,3627272.73,5387118.03
Stolen Formulas,33261313.84,-17.3%,0,35953334.45,43285714.29,24800000.00,33261313.84
Symbiotic Figures,3299031.33,+81.9%,0,3715208.15,1953694.18,5985785.71,3299031.33
Test Reports,9387926.32,+5.6%,0,9583533.67,9425000.14,10625000.00,9387926.32
Tuning Instructions,5752074.96,-39.2%,0,5269138.91,6193750.00,8050052.63,5752074.96
User Manual,2761833.92,+44.8%,0,3307363.10,4101052.92,5142928.57,2761833.92
War Strategon,18148888.00,+43.3%,0,21763333.31,41271000.00,38499999.99,18148888.00
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,72.54,+36.5%,0,62.77,119.99,91.74,72.54
Cadmium,1029.10,+6.9%,0,1032.30,1985.80,1044.00,1029.10
Caesium,564.98,+164.9%,0,1496.74,871.20,0.00,564.98
Chromium,1574.59,-23.2%,0,1668.44,2451.89,1961.13,1574.59
Cobalt,1420.10,-61.3%,0,480.40,603.21,49.32,1420.10
Dysprosium,11105.29,+80.1%,0,13132.13,17590.75,200000.00,11105.29
Evaporite Deposits,279.68,+0.6%,0,280.45,280.44,238.67,279.68
Hafnium,642.04,-6.5%,0,575.30,1014.89,132.93,642.04
Hydrocarbons,133.32,-26.1%,0,72.40,100.00,4.55,133.32
Mercury,1853.35,-12.9%,200728,1853.35,3044.33,993.19,2605.95
Neodymium,16403.92,+21.9%,0,16144.96,14929.37,2000.00,16403.92
Platinum,1804.33,+38.6%,0,2361.08,2853.70,1281.92,1804.33
Promethium,9808.40,+2.0%,0,12293.35,10361.78,0.00,9808.40
Scandium,502.02,-20.3%,0,354.72,394.49,295.15,502.02
