Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Caldari Starship Engineering,173808.93,+10.4%,1603,178641.84,139953.78,0.00,133686.82
Datacore - Electromagnetic Physics,89628.33,+75.0%,2253,88904.84,90189.82,0.00,92407.79
Datacore - Electronic Engineering,220730.13,+7.1%,8550,217180.97,227882.51,0.00,205063.51
Datacore - Gallentean Starship Engineering,110987.53,-29.9%,3694,188952.50,86122.87,0.00,185571.85
Datacore - Graviton Physics,96615.83,+143.8%,3429,88529.95,175999.39,0.00,90844.34
Datacore - High Energy Physics,190066.31,+8.5%,4194,177525.42,199364.73,0.00,196580.07
Datacore - Hydromagnetic Physics,701965.54,-14.3%,1912,732289.21,666204.26,0.00,641312.59
Datacore - Laser Physics,225032.91,+15.2%,1635,208980.68,234464.03,300000.00,140934.73
Datacore - Mechanical Engineering,304377.34,-3.3%,52988,316674.57,300213.41,0.00,333249.09
Datacore - Minmatar Starship Engineering,319513.85,-0.8%,13582,311325.25,328114.79,0.00,333330.17
Datacore - Molecular Engineering,345250.54,-10.8%,3033,281720.57,383899.96,0.00,364536.89
Datacore - Nanite Engineering,243855.48,-4.4%,3393,248055.14,238311.33,0.00,198542.27
Datacore - Nuclear Physics,334872.98,-1.1%,2268,351840.59,317392.75,0.00,350158.35
Datacore - Plasma Physics,230485.41,+32.9%,822,219852.19,285297.13,0.00,160000.00
Datacore - Quantum Physics,356079.45,-1.3%,2642,356995.63,353877.69,0.00,351268.29
Datacore - Rocket Science,282234.60,+2.8%,3466,294012.27,254354.01,0.00,276288.13
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8563103.01,+2.8%,169,8595853.04,8445588.21,0.00,10114544.73
Assembly Instructions,24177652.57,+9.8%,43,22738984.99,37844994.50,0.00,23106736.94
Calibration Data,4609137.09,-7.1%,327,4689156.99,4483491.82,0.00,5767542.35
Circuitry Schematics,5157526.17,-4.3%,157,5144564.59,5201517.00,0.00,6706456.56
Circular Logic,1000008.77,+100.0%,83,1000008.77,0.00,0.00,1391081.77
Classic Doctrine,6472004.93,+2.2%,59,6413278.02,7333333.00,0.00,8410692.76
Collision Measurements,6024451.80,+0.4%,64,7057143.98,5723249.92,0.00,5433759.04
Engagement Plan,7373576.27,+5.3%,60,7516346.78,7260344.48,0.00,7620015.85
Formation Layout,5037091.17,-4.3%,131,4934945.37,5526315.79,0.00,5961627.17
Installation Guide,39518663.00,+32.4%,26,37000000.00,44555989.00,0.00,26587326.53
Interface Alignment Chart,4080881.01,+29.4%,38,3981934.68,4476666.33,0.00,0.00
Operation Handbook,6983606.80,-3.5%,558,7070451.21,6892386.51,0.00,9158318.29
Prototype Diagram,9028571.14,+4.7%,40,0.00,9028571.14,0.00,6469441.93
Sacred Manifesto,3063667.58,+10.1%,176,2958688.18,4766666.67,0.00,3896133.89
Stolen Formulas,49000000.00,-28.4%,21,36999999.99,61000000.00,0.00,32442691.35
Symbiotic Figures,6223880.94,-11.3%,78,6034391.54,7550306.75,0.00,2929251.10
Test Reports,11249999.74,+11.1%,33,11499999.99,11166666.33,0.00,11271912.40
Tuning Instructions,9018181.66,-9.8%,25,8166666.37,10040000.01,0.00,9738385.15
User Manual,3190909.11,-13.6%,52,1100000.05,4385714.28,0.00,3445662.24
War Strategon,24000000.05,+32.6%,23,15000000.07,42000000.00,0.00,0.00
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,109.63,+20.9%,53286612,107.78,114.16,0.00,108.33
Fermionic Condensates,25490.90,+1.5%,25314,24651.27,29892.32,0.00,19572.09
Fernite Carbide,113.31,-1.0%,38434499,120.18,109.81,0.00,116.23
Ferrogel,13801.39,-0.5%,199916,13899.91,13731.34,0.00,13718.77
Fullerides,1032.68,-5.6%,2738135,988.78,1090.08,0.00,856.19
Hypersynaptic Fibers,4828.06,-9.2%,289300,5496.66,4181.45,0.00,4072.12
Nanotransistors,3306.47,+0.1%,1668402,3283.80,3379.17,0.00,2817.76
Phenolic Composites,761.19,-9.6%,1456539,836.81,740.50,500.00,671.64
Sylramic Fibers,194.76,+2.5%,22939443,192.79,215.52,0.00,198.35
Titanium Carbide,127.95,+9.2%,10095520,124.89,137.03,0.00,120.76
Tungsten Carbide,121.78,-14.7%,3435802,117.90,174.28,0.00,99.66
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,453.76,+633.0%,658,500.17,351.02,0.00,659.83
Central System Controller,3665.88,-1.4%,175,4042.63,3001.02,0.00,12863.16
Defensive Control Node,7498.90,+5.5%,129,8454.74,5701.02,0.00,14130.01
Electromechanical Hull Sheeting,647.82,-1.4%,43983,736.15,467.55,0.00,1023.86
Emergent Combat Analyzer,633.38,+215.6%,826,783.66,360.36,0.00,2126.37
Emergent Combat Intelligence,2255.54,+4.2%,139,2719.17,1601.02,0.00,27159.43
Fused Nanomechanical Engines,1792.02,+25.3%,2573,1865.40,513.11,0.00,796.15
Heuristic Selfassemblers,1037.43,+85.7%,683,1429.90,385.44,0.00,2586.65
Jump Drive Control Nexus,4743.77,+45.0%,152,6069.03,2501.02,0.00,16868.99
Melted Nanoribbons,4896419.16,+1.1%,3239,4984382.87,4641120.31,0.00,5200090.13
Modified Fluid Router,21210.71,-0.1%,28062,21647.50,20067.66,0.00,24790.04
Neurovisual Input Matrix,754.76,+170.1%,7663,697.55,877.15,0.00,858.41
Powdered C-540 Graphite,682.47,-1.2%,14551,697.79,647.68,0.00,1369.07
Resonance Calibration Matrix,631.30,+919.1%,799,623.15,649.39,0.00,5494.47
Thermoelectric Catalysts,4465.59,+385.0%,163,4634.80,4201.02,0.00,25641.48
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,15528600.40,+3.0%,15,0.00,0.00,0.00,15528600.40
Intact Electromechanical Component,14388529.99,-30.5%,11,0.00,0.00,0.00,14388529.99
Intact Hull Section,72095226.72,-30.1%,14,0.00,0.00,0.00,72095226.72
Intact Power Cores,23337677.30,-74.3%,9,0.00,0.00,0.00,23337677.30
Intact Thruster Sections,14311426.75,-47.6%,17,0.00,0.00,0.00,14311426.75
Intact Weapon Subroutines,36022148.44,-85.4%,8,0.00,0.00,0.00,36022148.44
Malfunctioning Armor Nanobot,8415710.38,-53.1%,30,0.00,0.00,0.00,8415710.38
Malfunctioning Electromechanical Component,1964238.10,-32.8%,20,1964238.10,0.00,0.00,4296820.00
Malfunctioning Hull Section,27869283.98,-43.8%,15,0.00,0.00,0.00,27869283.98
Malfunctioning Power Cores,4351689.76,+78.9%,26,4704148.86,1884476.08,0.00,7960312.04
Malfunctioning Thruster Sections,4141872.06,-34.3%,30,0.00,0.00,0.00,4141872.06
Malfunctioning Weapon Subroutines,8000000.02,+60.9%,20,8000000.02,0.00,0.00,12130204.27
Wrecked Armor Nanobot,1655.10,+20086.5%,39,1820.11,500.01,0.00,95490.70
Wrecked Electromechanical Component,92427.53,+802.5%,110,97968.60,1000.00,0.00,32723.53
Wrecked Hull Section,7431749.76,+24.3%,40,7431749.76,0.00,0.00,6277775.56
Wrecked Power Cores,275103.20,+10.1%,115,284411.79,500.00,0.00,57170.94
Wrecked Thruster Sections,70884.94,+182.2%,73,1008.80,100000.00,0.00,24647.24
Wrecked Weapon Subroutines,106899.14,+1526.1%,57,107526.24,100001.00,0.00,361571.97
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,798.86,+371.1%,949,798.86,0.00,0.00,7778.62
Datacore - Electronic Subsystems Engineering,3387.02,-2.7%,627,2637.99,13998.26,0.00,1130.82
Datacore - Engineering Subsystems Engineering,55716.53,-80.6%,302,555.99,84400.00,0.00,3566.17
Datacore - Offensive Subsystems Engineering,698.81,+3092.8%,686,698.81,0.00,0.00,9028.99
Datacore - Propulsion Subsystems Engineering,3118.67,+2122.7%,719,2639.69,9283.55,0.00,4168.43
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,183550.09,+13.0%,286,182913.27,202400.00,0.00,526264.72
Amarr Hybrid Tech Decryptor,229333.33,+342.7%,53,256000.00,56000.00,0.00,147999.77
Caldari Hybrid Tech Decryptor,1973651.04,-1.4%,184,1920456.10,4615666.09,0.00,1974152.73
Gallente Hybrid Tech Decryptor,92998.31,+312.3%,69,92998.31,0.00,0.00,191738.47
Minmatar Hybrid Tech Decryptor,545390.32,-19.9%,104,335818.98,1037076.92,0.00,138017.75
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,4202.33,-34.2%,49063,4307.98,3681.64,0.00,7354.44
Fullerite-C32,6274.72,+8.6%,20374,6281.15,6267.65,0.00,10122.86
Fullerite-C50,2635.80,-16.0%,45446,2132.99,2690.25,0.00,3654.98
Fullerite-C60,469.76,-21.2%,76185,437.56,530.04,0.00,612.39
Fullerite-C70,469.11,-24.8%,63785,490.51,358.15,0.00,676.27
Fullerite-C72,2715.57,-5.7%,44135,1933.48,4000.00,0.00,4069.90
Fullerite-C84,294.66,-16.7%,46187,289.17,347.28,0.00,986.58
Fullerite-C320,72000.00,+1.8%,15752,72000.00,0.00,0.00,61899.10
Fullerite-C540,29920.03,-3.7%,8748,29920.03,0.00,0.00,41078.05
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3000000.00,+5.3%,111,3000000.00,0.00,0.00,3078120.86
Carbon-86 Epoxy Resin,1367994.50,+13.8%,289,1367994.50,0.00,0.00,1116039.05
Fullerene Intercalated Graphite,383.16,+18.2%,8411,383.16,0.00,0.00,2422.77
Fulleroferrocene,1412.40,+69.0%,6210,1412.40,0.00,0.00,1371.58
Graphene Nanoribbons,61904.76,+18.5%,318,61904.76,0.00,0.00,89086.21
Lanthanum Metallofullerene,1812.93,+398.5%,1740,1812.93,0.00,0.00,6602.62
Methanofullerene,15025.86,-5.9%,5660,15025.86,0.00,0.00,9533.33
PPD Fullerene Fibers,7099.34,+0.0%,26372,7099.12,9998.00,0.00,7589.58
Scandium Metallofullerene,63829.95,-15.1%,2167,63829.95,0.00,0.00,50421.79
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,154.57,-95.6%,1068458,154.57,0.00,0.00,144.48
Cadmium,1493.28,-11.0%,561392,1493.55,409.50,0.00,1337.85
Caesium,1405.17,-25.7%,15382,0.00,0.00,0.00,1405.17
Chromium,1487.98,-2.8%,1223939,1491.68,1452.97,0.00,1906.16
Cobalt,736.06,-16.2%,109420,787.99,600.00,0.00,380.46
Dysprosium,22647.28,+779.3%,20306,0.00,0.00,0.00,22647.28
Evaporite Deposits,329.99,-5.6%,863426,326.17,423.22,0.00,506.10
Hafnium,610.52,+13.0%,550872,610.52,0.00,0.00,1029.09
Hydrocarbons,269.68,-85.5%,950113,269.68,0.00,0.00,206.28
Mercury,2083.09,-61.3%,287341,2222.95,1850.00,0.00,1660.41
Neodymium,19172.92,-15.7%,4567,19998.99,14999.99,0.00,11423.69
Platinum,2347.32,-10.7%,461851,2496.24,1500.13,0.00,2616.91
Promethium,10887.00,+13.6%,2600,10887.00,0.00,0.00,16053.50
Scandium,370.30,-25.8%,580294,296.17,799.00,0.00,554.75
Silicates,461.40,-8.2%,431170,526.68,421.69,0.00,560.33
Technetium,33084.21,-78.9%,40800,33084.21,0.00,0.00,27335.32
Thulium,1197.86,-61.2%,612,0.00,0.00,0.00,1197.86
Titanium,1327.49,-97.7%,86261,1450.08,653.25,0.00,1164.71
Tungsten,15.53,-14.0%,421308,15.53,0.00,0.00,524.73
Vanadium,957.13,-6.2%,254080,998.86,713.92,0.00,913.90
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1029.45,+6.4%,600711,1029.45,0.00,0.00,1254.62
Silicon Diborite,2000.00,-21.9%,754988,2000.00,0.00,0.00,3067.62
Ceramic Powder,976.76,-5.9%,697883,973.83,998.02,0.00,1157.80
Carbon Polymers,1204.46,+3.2%,935039,1200.00,2399.00,0.00,1703.22
Crystallite Alloy,3146.86,-21.1%,347474,3149.44,3000.00,0.00,2090.02
Fernite Alloy,1863.16,+8.0%,523325,1863.16,0.00,0.00,1796.73
Titanium Chromide,3217.18,-17.7%,37981,0.00,0.00,0.00,3217.18
Rolled Tungsten Alloy,1967.91,+6.3%,213579,0.00,0.00,0.00,1967.91
Hexite,43.58,+3408.3%,662240,43.58,0.00,0.00,2955.15
Caesarium Cadmide,2645.17,+36.4%,89787,0.00,0.00,0.00,2645.17
Solerium,140.89,+100.5%,150066,140.89,0.00,0.00,2706.88
Platinum Technite,18628.98,-4.0%,146864,0.00,0.00,0.00,18628.98
Vanadium Hafnite,62.86,+1852.1%,201643,62.86,0.00,0.00,2523.37
Prometium,11477.95,+24.2%,12503,0.00,0.00,0.00,11477.95
Hyperflurite,12690.63,+69.0%,54683,0.00,0.00,0.00,12690.63
Ferrofluid,13514.12,-96.5%,25340,0.00,0.00,0.00,13514.12
Dysporite,14022.03,-42.0%,19930,0.00,0.00,0.00,14022.03
Neo Mercurite,11456.38,-16.4%,222940,11456.38,0.00,0.00,9708.22
Fluxed Condensates,6013.57,-60.4%,59098,0.00,0.00,0.00,6013.57
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,14622.99,+24.5%,702,5466.24,26260.45,0.00,12566.55
Capacitor Console,11815291.79,-2.7%,109,12729556.95,9311000.27,0.00,12161323.54
Conductive Thermoplastic,46015.24,+46.9%,370,12002.10,51041.24,0.00,20484.97
Current Pump,52573.08,-15.6%,119,55005.01,44061.33,0.00,38473.09
Drone Transceiver,1778.50,+0.7%,228,2015.06,1400.00,0.00,12626.76
Enhanced Ward Console,15012633.98,-3.2%,221,15483006.37,11814101.72,0.00,15789461.69
Impetus Console,57670.61,+45.5%,1505,57570.85,58068.93,0.00,42391.08
Intact Armor Plates,19664908.91,-0.6%,199,19803341.25,18767867.41,0.00,21656295.66
Intact Shield Emitter,546673.33,-42.0%,82,391090.75,805977.63,0.00,433824.16
Interface Circuit,228615.13,+6.4%,965,216876.53,253434.98,0.00,168008.02
Logic Circuit,298811.08,-9.0%,1596,325381.51,259741.79,0.00,314717.71
Lorentz Fluid,15926.95,-63.4%,613,12818.97,22048.27,0.00,7836.12
Micro Circuit,15049.15,+46.0%,2052,13451.22,25806.07,0.00,12001.46
Nanite Compound,139070.97,+48.9%,132,144157.05,42435.38,0.00,112864.48
Power Circuit,3031487.30,-5.7%,1520,3094391.32,2749927.95,0.00,3574923.09
Power Conduit,26979.15,-0.5%,452,8621.23,81013.77,0.00,8916.82
Single-crystal Superalloy I-beam,7130681.05,+3.3%,477,7083879.08,7246125.90,0.00,7329939.63
Telemetry Processor,6461.07,+24.8%,125,8291.06,2233.17,0.00,23992.26
Trigger Unit,23143.04,-44.3%,167,22023.61,29008.84,0.00,31608.98
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,3901.07,+25.7%,5400,0.00,0.00,0.00,3901.07
Azure Mykoserocin,15.39,+9743.6%,18090,0.00,0.00,15.39,12372.75
Celadon Mykoserocin,7362.03,-75.9%,3763,0.00,0.00,0.00,7362.03
Golden Mykoserocin,2826.13,+76.8%,4237,0.00,0.00,0.00,2826.13
Lime Mykoserocin,0.00,+100.0%,5484,0.00,0.00,0.00,0.00
Malachite Mykoserocin,7568.54,-32.5%,0,0.00,0.00,0.00,7568.54
Vermillion Mykoserocin,2953.63,-57.3%,34672,3000.00,159.00,0.00,2439.82
Viridian Mykoserocin,5036.63,-9.4%,1316,0.00,0.00,0.00,5036.63
Amber Cytoserocin,67921.98,+16.4%,1032,0.00,0.00,0.00,67921.98
Azure Cytoserocin,11.13,+131507.2%,11119,0.00,11.13,0.00,24279.74
Celadon Cytoserocin,85689.19,-14.0%,8667,0.00,0.00,0.00,85689.19
Golden Cytoserocin,86145.37,-1.3%,0,0.00,0.00,0.00,86145.37
Lime Cytoserocin,48697.41,-49.4%,4553,0.00,0.00,0.00,48697.41
Malachite Cytoserocin,35000.00,+185.7%,459,0.00,0.00,0.00,35000.00
Vermillion Cytoserocin,63363.08,-53.8%,706,0.00,0.00,0.00,63363.08
Viridian Cytoserocin,70809.77,-29.4%,5148,0.00,0.00,0.00,70809.77
