Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Minerals,,,,,,,
Tritanium,2.42,-4.0%,29537112496,2.43,2.39,2.39,2.48
Pyerite,4.64,-0.7%,7742165234,4.74,4.26,4.18,4.79
Mexallon,25.82,+2.1%,2070386998,26.30,24.92,22.55,27.72
Isogen,50.36,-0.8%,327149733,51.43,47.62,44.97,51.70
Nocxium,120.06,+11.0%,103348525,124.38,106.14,120.51,119.13
Zydrine,1092.45,-1.0%,21429825,1089.26,1096.93,1211.43,1006.59
Megacyte,2256.57,+2.4%,9050024,2259.43,2227.73,2552.64,2226.49
Morphite,4272.20,-5.2%,640304,4277.59,4315.78,5185.01,4148.10
,,,,,,,
Salvage Materials,,,,,,,
Alloyed Tritanium Bar,123844.95,-0.5%,147404,123817.73,123910.90,124000.32,130074.59
Armor Plates,227627.03,+0.6%,112093,229638.92,222791.68,218328.61,230277.46
Broken Drone Transceiver,86.27,+16.2%,64461,93.63,34.76,100.00,304.43
Burned Logic Circuit,30426.69,+2.5%,424581,30655.53,29896.27,28988.69,31662.74
Charred Micro Circuit,146.82,+1.0%,484913,147.57,157.63,104.72,431.60
Conductive Polymer,129.38,+16.0%,36688,145.81,51.11,100.50,284.37
Contaminated Lorentz Fluid,186.90,+15.6%,60391,201.25,95.17,100.00,320.91
Contaminated Nanite Compound,2799.21,+4.5%,144040,3027.45,2115.57,114.67,2998.26
Damaged Artificial Neural Network,132.73,+10.8%,40965,141.96,121.26,400.00,343.05
Defective Current Pump,162.02,-2.2%,33678,158.39,201.28,100.00,337.57
Fried Interface Circuit,4758.59,+5.1%,461250,4906.19,4485.07,3697.28,4941.61
Malfunctioning Shield Emitter,262.94,+19.4%,83582,312.35,125.07,100.00,383.99
Melted Capacitor Console,92635.85,-1.7%,40526,93108.83,87897.44,87041.04,86306.13
Scorched Telemetry Processor,85.18,+24.5%,40638,101.37,93.20,100.00,259.61
Smashed Trigger Unit,180.55,+17.1%,258582,211.29,39.47,100.00,323.35
Tangled Power Conduit,271.77,-3.9%,39184,259.24,289.90,120.06,359.39
Thruster Console,107.86,-3.5%,112557,123.85,40.20,100.00,330.30
Tripped Power Circuit,51421.67,+2.1%,421470,52606.43,48164.04,48297.60,53736.13
Ward Console,26580.08,+5.7%,47026,26589.28,26518.42,25000.02,25184.73
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,6129.12,+1.2%,723,6186.71,1612.44,1711.60,6697.80
Capacitor Console,19520530.77,-2.0%,102,19925743.41,17216014.02,11263161.64,19757452.14
Conductive Thermoplastic,10549.85,+13.8%,64,11550.47,5667.99,3001.08,15003.73
Current Pump,10454.36,+5.4%,54,11010.49,850.71,3445.77,42003.13
Drone Transceiver,3576.12,+3.7%,53,3708.93,2751.93,2001.07,4675.80
Enhanced Ward Console,15345565.95,-8.2%,95,15515203.84,16077089.46,12222422.68,16443393.40
Impetus Console,12185.78,-19.3%,178,11670.50,13422.61,11913.68,12691.51
Intact Armor Plates,22550822.62,+4.1%,167,22867421.69,19391739.87,18890002.22,24177639.11
Intact Shield Emitter,519144.96,-9.6%,73,531342.60,536630.02,129673.21,653496.12
Interface Circuit,118697.21,-45.2%,1124,113234.27,123281.98,67535.86,62956.94
Logic Circuit,212024.23,-14.6%,1184,179803.26,256812.31,115796.61,167349.42
Lorentz Fluid,2272.93,+33.1%,80,2789.54,34.27,4206.64,6678.23
Micro Circuit,12756.32,-80.4%,554,16287.11,6964.74,5252.57,8857.11
Nanite Compound,33991.95,+5.9%,99,35358.97,1439.31,14202.80,41566.80
Power Circuit,1651021.25,-4.1%,1122,1598056.14,1863471.34,1282156.92,1539336.61
Power Conduit,73790.35,-98.1%,137,76579.92,37312.98,25740.68,20871.88
Single-crystal Superalloy I-beam,5695835.72,+13.5%,333,5697663.80,5554675.08,5746374.76,6011837.17
Telemetry Processor,99959.50,-10.0%,74,114281.29,5392.15,22004.07,54080.08
Trigger Unit,262865.25,-84.6%,180,302548.01,6679.19,12900.01,38575.13
,,,,,,,
Ice Products,,,,,,,
Helium Isotopes,331.34,+2.6%,17754189,328.12,336.39,340.08,320.93
Hydrogen Isotopes,322.52,+2.3%,95473685,324.22,317.73,344.79,343.15
Nitrogen Isotopes,343.71,-0.6%,15009464,335.06,364.42,398.95,312.52
Oxygen Isotopes,332.83,+0.7%,18960467,334.27,335.38,400.92,323.37
Heavy Water,22.71,-11.9%,20654329,21.81,22.78,69.08,20.51
Liquid Ozone,241.74,-2.9%,22990064,236.17,255.00,408.72,214.82
Strontium Clathrates,422.67,-5.4%,1408742,416.73,429.42,364.14,372.75
,,,,,,,
Starbase Fuel,,,,,,,
Coolant,5110.47,+46.7%,1642233,5743.56,4600.02,3654.77,4994.35
Enriched Uranium,12072.74,-5.6%,727418,11841.05,13900.75,11903.89,13071.19
Mechanical Parts,3509.30,-34.3%,2314678,3363.74,3542.78,3459.60,3832.76
Oxygen,220.49,-9.3%,4045692,228.39,208.30,208.52,290.49
Robotics,14400.09,+21.2%,435107,14987.40,12220.18,15605.95,14757.25
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,174708.26,-19.9%,1454,162490.61,198575.60,203073.44,157412.27
Datacore - Caldari Starship Engineering,147396.94,+30.1%,2227,138480.89,166450.05,246966.77,107727.68
Datacore - Electromagnetic Physics,91354.94,-12.4%,1283,90378.12,93333.54,197056.74,67504.10
Datacore - Electronic Engineering,245913.93,+5.7%,7168,252311.11,235783.07,223128.38,237310.95
Datacore - Gallentean Starship Engineering,148483.45,+9.8%,3853,156056.01,137595.31,144020.45,160114.94
Datacore - Graviton Physics,352674.06,-66.5%,1688,403527.60,120824.07,268905.43,91198.99
Datacore - High Energy Physics,141357.96,+29.8%,3026,156179.52,135619.40,186459.73,174039.36
Datacore - Hydromagnetic Physics,273837.54,+0.9%,3247,280742.20,270392.19,300652.15,230931.00
Datacore - Laser Physics,113007.27,+40.6%,3302,113051.28,129009.91,238436.48,117713.35
Datacore - Mechanical Engineering,308286.05,+13.0%,43002,336925.32,295502.49,292147.99,350015.79
Datacore - Minmatar Starship Engineering,341800.62,+12.6%,14293,384812.46,318108.07,387574.43,367473.24
Datacore - Molecular Engineering,241882.40,-2.2%,2819,227315.47,252521.65,410563.38,192054.75
Datacore - Nanite Engineering,189517.90,-2.7%,7866,180382.46,228413.84,172067.57,154465.58
Datacore - Nuclear Physics,259898.91,+6.2%,8565,268613.60,238431.14,335662.63,303729.27
Datacore - Plasma Physics,134902.91,+34.9%,729,133460.75,208084.16,764516.13,154492.54
Datacore - Quantum Physics,362894.48,-6.6%,1819,346760.41,396181.23,334930.04,334355.30
Datacore - Rocket Science,160107.26,+15.4%,4045,159346.17,165054.49,191288.15,142613.07
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,10178584.06,+3.7%,130,10061302.25,10761395.10,8103127.37,12099636.59
Assembly Instructions,27952952.96,+4.9%,21,28711053.33,30666888.51,21187499.75,27814647.63
Calibration Data,4018217.26,+2.3%,324,4122919.90,3867778.34,4412979.17,4602601.71
Circuitry Schematics,4806915.07,-23.2%,135,4917596.34,4653468.23,4453345.83,5491859.05
Circular Logic,829099.85,-38.5%,80,820607.44,1950071.42,3075000.00,816396.18
Classic Doctrine,7676884.06,-13.6%,34,7584736.85,7404599.90,7500000.00,8436985.57
Collision Measurements,5986177.51,+23.2%,45,4960275.92,5946526.30,5340000.00,4153586.83
Engagement Plan,5936953.09,+10.9%,61,6277456.50,4322666.67,10416666.67,6528337.05
Formation Layout,5519413.10,-13.7%,74,5499131.09,5336226.42,3608750.00,6958569.93
Installation Guide,30982667.66,-34.2%,45,32220000.06,30437932.71,47500000.00,19680614.12
Interface Alignment Chart,4858848.00,-17.7%,26,5043202.08,4588307.70,8149999.50,4543479.43
Operation Handbook,7591550.13,+0.9%,662,7802498.58,7629370.80,7286956.24,9524932.85
Prototype Diagram,6127373.84,+14.2%,16,6821634.63,6980000.04,12000000.00,5328939.64
Sacred Manifesto,3631926.60,-6.4%,163,3625606.48,4961095.21,3627272.73,4399602.10
Stolen Formulas,32040002.39,+49.8%,15,34600002.42,49000000.00,24800000.00,33554266.62
Symbiotic Figures,6534539.45,+26.3%,26,6794938.07,4402701.50,5985785.71,7229940.53
Test Reports,11287438.28,+22.3%,16,12818092.03,11253333.35,10625000.00,10247625.12
Tuning Instructions,5402052.73,+26.0%,19,6139071.60,5100133.34,8050052.63,6336807.32
User Manual,2696639.93,+29.8%,112,3138233.71,2671510.49,5142928.57,2600032.32
War Strategon,22395454.50,+34.0%,11,21378333.21,43285285.71,38499999.99,19030284.06
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,80.84,+73.2%,0,132.83,134.25,91.74,80.84
Cadmium,1733.92,+0.9%,290950,1698.34,1604.71,1455.32,1734.49
Caesium,1691.37,-11.4%,63814,1691.37,871.20,0.00,725.85
Chromium,2232.63,-5.9%,302960,2096.19,2723.83,2481.69,2074.00
Cobalt,475.75,+28.2%,312319,607.10,313.67,49.32,629.75
Dysprosium,18798.80,+6.4%,0,13132.13,17675.09,200000.00,18798.80
Evaporite Deposits,511.17,+7.4%,284400,441.58,477.12,238.67,527.73
Hafnium,375.85,-20.2%,105501,334.45,728.48,530.53,587.53
Hydrocarbons,88.39,-77.2%,764775,86.11,142.41,117.73,121.94
Mercury,2923.30,+2.6%,355171,2855.28,2115.51,1050.81,3345.63
Neodymium,19248.25,+24.7%,0,22553.79,14193.69,2000.00,19248.25
Platinum,2003.33,-0.2%,147102,2108.92,2404.16,692.62,2493.54
Promethium,11131.57,+259.3%,0,13087.27,10361.78,0.00,11131.57
Scandium,272.05,+10.3%,1034199,272.05,509.81,110.05,327.13
Silicates,247.86,+17.4%,364027,279.06,239.77,24.74,284.59
Technetium,34805.98,+58.0%,91463,33944.59,16648.43,2182.83,39816.70
Thulium,504.22,-0.2%,0,671.79,732.59,0.00,504.22
Titanium,811.31,+72.4%,13101,875.26,523.87,567.06,791.08
Tungsten,330.89,-7.2%,228856,530.00,671.98,315.95,380.18
Vanadium,1449.73,+24.8%,174316,1559.55,1217.22,679.07,1185.41
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,2728.86,-98.9%,0,2669.60,553.63,4499.99,2728.86
Carbon Polymers,417.33,+67.7%,938496,417.33,123.92,344.54,346.02
Ceramic Powder,416.57,+32.0%,0,554.77,794.02,562.83,416.57
Crystallite Alloy,1668.80,+7.0%,182201,1419.96,1968.24,2151.54,1726.17
Dysporite,13256.00,-97.2%,29928,14817.12,7741.60,0.00,8124.46
Fernite Alloy,1139.85,+0.9%,35053,786.31,1210.93,930.73,717.19
Ferrofluid,8582.09,-1.0%,63381,9656.92,515.44,0.00,12676.83
Fluxed Condensates,9158.68,-12.7%,0,3711.84,4611.61,0.00,9158.68
Hexite,1676.30,-87.8%,268157,1847.29,2697.73,3064.08,3006.79
Hyperflurite,9666.84,-4.3%,0,9115.20,3856.74,42684.55,9666.84
Neo Mercurite,11729.53,-65.9%,0,11139.71,3545.74,9400.00,11729.53
Platinum Technite,23944.07,+0.2%,25033,5526.95,23944.07,73.13,24974.77
Prometium,930.97,+1081.6%,2333,2409.90,5159.08,0.00,8295.73
Rolled Tungsten Alloy,2066.49,-52.1%,104853,1980.77,2084.56,1174.00,1612.12
Silicon Diborite,908.54,-0.9%,150265,908.54,979.26,386.50,481.34
Solerium,2250.44,-95.3%,0,3273.46,498.56,0.00,2250.44
Sulfuric Acid,540.91,+38.7%,269907,669.06,341.46,1299.14,498.38
Titanium Chromide,986.97,-95.1%,235455,2761.10,727.94,57.00,3212.90
Vanadium Hafnite,2632.06,+10.1%,54227,2160.16,1074.84,1304.74,1700.50
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,82.88,-6.9%,18614532,80.22,87.77,46.09,77.28
Fermionic Condensates,20051.25,-9.7%,53921,18007.76,25559.85,20860.07,17235.59
Fernite Carbide,63.68,-7.3%,60645083,63.54,63.82,76.40,67.88
