Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Caldari Starship Engineering,187013.87,+47.5%,491,187013.87,0.00,0.00,144141.48
Datacore - Electromagnetic Physics,103418.03,-9.2%,640,103759.06,93838.22,0.00,88962.58
Datacore - Electronic Engineering,310564.23,+6.1%,3210,305749.31,378999.99,0.00,279469.53
Datacore - Gallentean Starship Engineering,188928.49,-2.6%,1797,188036.38,200000.00,0.00,194251.80
Datacore - Graviton Physics,128299.00,+13.5%,493,128299.00,0.00,0.00,117453.42
Datacore - High Energy Physics,156738.47,+26.3%,2215,149725.09,199998.99,199999.00,207276.22
Datacore - Hydromagnetic Physics,481477.91,-4.9%,975,491334.17,449000.00,0.00,402466.58
Datacore - Laser Physics,162166.79,-2.2%,249,161987.36,164018.18,0.00,147877.91
Datacore - Mechanical Engineering,378692.83,-0.9%,17544,402447.62,363013.11,438000.00,391504.16
Datacore - Minmatar Starship Engineering,422556.95,-1.7%,7702,420959.41,429999.99,0.00,450914.41
Datacore - Molecular Engineering,320104.28,-10.0%,1706,334768.80,290101.00,10000.00,302449.55
Datacore - Nanite Engineering,201575.31,+48.8%,2124,201303.46,489999.99,0.00,184417.95
Datacore - Nuclear Physics,306227.59,+6.2%,1754,303355.58,319000.00,0.00,328741.27
Datacore - Plasma Physics,228500.00,+52.7%,33,228500.00,0.00,0.00,177213.27
Datacore - Quantum Physics,400370.35,-11.2%,1250,400793.74,387885.27,0.00,376623.64
Datacore - Rocket Science,287075.74,-10.5%,519,288734.92,170709.10,295901.64,212527.57
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9328946.47,-4.3%,75,8879921.48,10283124.59,0.00,0.00
Assembly Instructions,31000490.80,-8.9%,5,31000490.80,0.00,0.00,32634738.22
Calibration Data,4599587.51,+6.9%,229,4657892.07,3620085.27,3666667.00,0.00
Circuitry Schematics,6240413.02,+11.3%,62,6240413.02,0.00,0.00,0.00
Circular Logic,1703448.69,+87.9%,29,1703448.69,0.00,0.00,1084288.89
Classic Doctrine,6421894.74,-4.0%,19,6421894.74,0.00,0.00,0.00
Collision Measurements,4737307.70,+1.0%,13,4737307.70,0.00,0.00,4445089.69
Engagement Plan,6705681.78,+14.6%,22,6376249.95,0.00,10000000.00,6084789.22
Formation Layout,5352784.26,-3.4%,28,5365850.34,5000000.00,0.00,0.00
Installation Guide,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Interface Alignment Chart,5653358.98,+0.7%,0,0.00,0.00,0.00,5653358.98
Operation Handbook,7505209.44,-9.3%,342,7693462.70,6341100.02,6843043.64,0.00
Prototype Diagram,3500000.00,+125.0%,1,3500000.00,0.00,0.00,0.00
Sacred Manifesto,3777871.37,-4.7%,43,3777871.37,0.00,0.00,0.00
Stolen Formulas,39999994.22,-9.8%,1,39999994.22,0.00,0.00,0.00
Symbiotic Figures,9975000.00,-24.2%,2,9975000.00,0.00,0.00,5081466.38
Test Reports,6000000.02,+16.7%,3,6000000.02,0.00,0.00,10523963.72
Tuning Instructions,4000000.00,+85.5%,1,4000000.00,0.00,0.00,0.00
User Manual,2100000.00,+98.4%,2,2100000.00,0.00,0.00,0.00
War Strategon,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,81.40,+1.4%,6964492,80.19,96.98,0.00,82.14
Fermionic Condensates,22102.93,+12.7%,8159,22100.13,29699.99,0.00,19732.38
Fernite Carbide,74.41,-8.3%,11812301,75.33,71.00,0.00,67.29
Ferrogel,12526.07,+4.8%,101322,12445.86,13596.96,0.00,11170.19
Fullerides,994.01,-0.4%,2343901,994.59,975.00,1000.00,944.04
Hypersynaptic Fibers,3765.85,+47.8%,265215,3764.44,3999.99,0.00,3292.93
Nanotransistors,3110.40,-2.3%,951902,3106.50,3098.99,3499.99,2727.90
Phenolic Composites,634.05,+13.8%,850714,625.10,958.00,0.00,402.98
Sylramic Fibers,159.20,-3.3%,6901696,159.09,160.00,169.00,155.66
Titanium Carbide,86.59,-7.1%,7769930,86.57,95.94,0.00,85.06
Tungsten Carbide,86.02,+16.6%,3513749,85.78,104.98,0.00,78.86
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1504.71,-4.7%,730,1510.79,402.00,0.00,1112.00
Central System Controller,15541.63,+40.3%,202,15031.89,117999.91,0.00,20935.40
Defensive Control Node,12137.80,-8.3%,193,12137.80,0.00,0.00,1901.06
Electromechanical Hull Sheeting,390.41,-8.6%,15100,389.63,489.00,0.00,450.00
Emergent Combat Analyzer,2015.49,-16.2%,467,2031.87,502.00,0.00,1901.00
Emergent Combat Intelligence,9991.19,-18.3%,169,9991.19,0.00,0.00,26999.54
Fused Nanomechanical Engines,1000.04,-6.7%,566,1005.00,603.71,0.00,3822.39
Heuristic Selfassemblers,1989.38,-17.2%,509,2003.53,803.00,0.00,3912.03
Jump Drive Control Nexus,10036.44,-23.0%,162,10036.44,0.00,0.00,8000.00
Melted Nanoribbons,4711095.29,+0.2%,1603,4711072.82,4711594.71,0.00,5061009.18
Modified Fluid Router,18471.84,+0.9%,12278,18027.88,21000.00,0.00,23716.00
Neurovisual Input Matrix,600.59,+0.9%,8843,600.25,975.00,0.00,537.73
Powdered C-540 Graphite,1110.74,-13.7%,5945,1113.06,602.26,0.00,914.20
Resonance Calibration Matrix,2475.63,-10.4%,535,2503.41,852.00,0.00,3014.50
Thermoelectric Catalysts,17949.31,-10.1%,229,18045.68,7011.00,0.00,1011.08
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,39385310.58,-86.4%,0,0.00,0.00,0.00,39385310.58
Intact Electromechanical Component,27706404.10,-63.9%,0,0.00,0.00,0.00,27706404.10
Intact Hull Section,65955458.74,-14.1%,0,0.00,0.00,0.00,65955458.74
Intact Power Cores,28597575.12,-79.0%,0,0.00,0.00,0.00,28597575.12
Intact Thruster Sections,24283426.89,-69.1%,0,0.00,0.00,0.00,24283426.89
Intact Weapon Subroutines,37246566.95,-85.2%,0,0.00,0.00,0.00,37246566.95
Malfunctioning Armor Nanobot,9302442.80,-47.9%,0,0.00,0.00,0.00,9302442.80
Malfunctioning Electromechanical Component,9480000.00,-49.9%,1,9480000.00,0.00,0.00,5797466.81
Malfunctioning Hull Section,20033757.82,-35.1%,0,0.00,0.00,0.00,20033757.82
Malfunctioning Power Cores,10133248.92,-13.2%,0,0.00,0.00,0.00,10133248.92
Malfunctioning Thruster Sections,3627500.00,-13.0%,1,3627500.00,0.00,0.00,5819886.10
Malfunctioning Weapon Subroutines,13424999.62,+10.0%,8,13424999.62,0.00,0.00,13329928.25
Wrecked Armor Nanobot,89834.60,+87.4%,15,89834.60,0.00,0.00,53132.55
Wrecked Electromechanical Component,107841.79,+960.6%,14,107841.79,0.00,0.00,24995.93
Wrecked Hull Section,7200000.00,-39.8%,4,7200000.00,0.00,0.00,4241433.06
Wrecked Power Cores,94468.60,+112.9%,10,94468.60,0.00,0.00,45072.21
Wrecked Thruster Sections,57285.52,+1067.9%,10,57285.52,0.00,0.00,47132.98
Wrecked Weapon Subroutines,556904.80,+138.7%,21,556904.80,0.00,0.00,332598.39
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,831.00,+1293.3%,52,831.00,0.00,0.00,3131.52
Datacore - Electronic Subsystems Engineering,3193.66,-13.3%,150,3193.66,0.00,0.00,6650.00
Datacore - Engineering Subsystems Engineering,1775.07,-49.7%,189,1775.07,0.00,0.00,7998.88
Datacore - Offensive Subsystems Engineering,1303.63,+11157.0%,78,1303.63,0.00,0.00,5060.37
Datacore - Propulsion Subsystems Engineering,3039.56,+3155.9%,236,3068.96,2812.00,0.00,4114.21
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,193144.03,+34.2%,186,189118.92,215857.17,0.00,522842.17
Amarr Hybrid Tech Decryptor,257697.87,+32.7%,47,68100.01,355554.83,0.00,202753.33
Caldari Hybrid Tech Decryptor,4197048.71,+1.0%,99,3840576.93,4519244.36,0.00,4901216.76
Gallente Hybrid Tech Decryptor,168699.92,+16.5%,52,131130.26,198496.55,0.00,199210.50
Minmatar Hybrid Tech Decryptor,168260.01,+101.8%,15,168260.01,0.00,0.00,137921.72
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,3761.78,-25.4%,12813,3761.78,0.00,0.00,0.00
Fullerite-C32,11032.44,-8.6%,25211,11361.07,8000.00,0.00,13493.05
Fullerite-C50,3061.93,-16.0%,24835,3088.73,3000.00,0.00,4578.32
Fullerite-C60,436.61,-48.2%,18239,436.61,0.00,0.00,341.14
Fullerite-C70,387.53,-8.4%,14065,387.53,0.00,0.00,450.00
Fullerite-C72,1867.54,-13.3%,5561,1867.54,0.00,0.00,3857.44
Fullerite-C84,289.49,-33.5%,8346,289.49,0.00,0.00,0.00
Fullerite-C320,54000.15,-2.1%,3308,54000.15,0.00,0.00,0.00
Fullerite-C540,25002.00,+64.8%,790,25002.00,0.00,0.00,0.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Carbon-86 Epoxy Resin,1446000.00,+39.9%,20,1446000.00,0.00,0.00,0.00
Fullerene Intercalated Graphite,2500.00,+130.0%,1000,2500.00,0.00,0.00,0.00
Fulleroferrocene,2000.00,-4.2%,2000,2000.00,0.00,0.00,0.00
Graphene Nanoribbons,82000.00,-21.6%,100,82000.00,0.00,0.00,0.00
Lanthanum Metallofullerene,5700.00,+12.3%,1000,5700.00,0.00,0.00,0.00
Methanofullerene,13600.00,-0.7%,1000,13600.00,0.00,0.00,0.00
PPD Fullerene Fibers,8414.68,+13.6%,1546,8414.68,0.00,0.00,0.00
Scandium Metallofullerene,40266.64,+0.0%,581,39500.00,44999.00,0.00,0.00
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,151.01,+19.5%,388529,151.01,0.00,0.00,183.14
Cadmium,1501.03,-6.3%,22787,1501.03,0.00,0.00,2403.94
Caesium,856.83,+106.0%,0,0.00,0.00,0.00,856.83
Chromium,1995.92,+18.0%,63700,1995.92,0.00,0.00,2084.36
Cobalt,622.06,-3.7%,84941,622.06,0.00,0.00,634.18
Dysprosium,17447.27,+781.2%,0,0.00,0.00,0.00,17447.27
Evaporite Deposits,353.00,+3.4%,78920,353.00,0.00,0.00,806.43
Hafnium,618.51,+0.9%,131621,618.51,0.00,0.00,850.45
Hydrocarbons,110.00,-32.6%,2601,110.00,0.00,0.00,168.14
Mercury,2296.00,-18.2%,65417,2296.00,0.00,0.00,2121.09
Neodymium,23999.00,-36.7%,1100,23999.00,0.00,0.00,17590.00
Platinum,2295.17,-45.9%,24086,2295.17,0.00,0.00,2855.97
Promethium,15716.15,-21.3%,0,0.00,0.00,0.00,15716.15
Scandium,471.73,+5.7%,2300,700.00,449.99,0.00,742.60
Silicates,681.21,-63.2%,41999,749.72,450.00,0.00,563.80
Technetium,31119.28,-89.6%,0,0.00,0.00,0.00,31119.28
Thulium,959.50,-66.3%,0,0.00,0.00,0.00,959.50
Titanium,999.00,+10.5%,23800,999.00,0.00,0.00,999.17
Tungsten,1098.72,-6.1%,0,0.00,0.00,0.00,1098.72
Vanadium,1412.75,+23.7%,116988,1412.75,0.00,0.00,1045.84
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1400.22,+9.2%,97494,1400.22,0.00,0.00,1705.45
Silicon Diborite,997.99,+1.3%,18000,997.99,0.00,0.00,930.31
Ceramic Powder,1284.21,-8.0%,57000,1400.00,1100.00,0.00,1002.75
Carbon Polymers,775.59,-3.0%,86200,726.97,1599.99,0.00,1213.39
Crystallite Alloy,2613.73,-6.3%,20961,2499.00,3000.00,0.00,2269.36
Fernite Alloy,1699.00,+1.8%,30000,1699.00,0.00,0.00,1215.13
Titanium Chromide,2163.45,+165.2%,0,0.00,0.00,0.00,2163.45
Rolled Tungsten Alloy,2701.63,-87.8%,0,0.00,0.00,0.00,2701.63
Hexite,2894.09,+52.5%,0,0.00,0.00,0.00,2894.09
Caesarium Cadmide,2063.71,-14.2%,0,0.00,0.00,0.00,2063.71
Solerium,2529.90,-51.8%,0,0.00,0.00,0.00,2529.90
Platinum Technite,20352.67,-36.3%,0,0.00,0.00,0.00,20352.67
Vanadium Hafnite,1810.83,-8.3%,322800,1810.83,0.00,0.00,2135.51
Prometium,13047.58,-92.9%,0,0.00,0.00,0.00,13047.58
Hyperflurite,8143.25,-94.3%,0,0.00,0.00,0.00,8143.25
Ferrofluid,11174.31,+10.3%,0,0.00,0.00,0.00,11174.31
Dysporite,14999.00,-3.7%,12800,14999.00,0.00,0.00,13924.66
Neo Mercurite,13605.19,-19.9%,0,0.00,0.00,0.00,13605.19
Fluxed Condensates,8748.33,-72.8%,0,0.00,0.00,0.00,8748.33
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,4922.84,-7.6%,82,5043.36,102.15,0.00,10797.90
Capacitor Console,14045883.74,-4.4%,24,15344509.98,12000002.95,8300007.09,16655488.57
Conductive Thermoplastic,11288.33,-34.4%,7,12003.05,7000.00,0.00,14284.98
Current Pump,13992.20,-68.9%,29,16080.91,250.00,3001.12,46122.38
Drone Transceiver,5253.85,-40.5%,23,5253.85,0.00,0.00,5516.04
Enhanced Ward Console,17369276.82,-12.2%,58,17366983.43,17500000.00,0.00,17663338.30
Impetus Console,14499.63,+182.4%,169,14350.42,25000.00,5007.01,39307.22
Intact Armor Plates,20489769.93,-4.2%,101,20803639.99,18993505.71,17403756.79,21789734.46
Intact Shield Emitter,717822.54,-37.2%,9,727537.86,640100.00,0.00,938598.91
Interface Circuit,83147.13,-17.0%,305,82077.25,95000.02,116006.00,95304.76
Logic Circuit,168183.97,-15.1%,248,174940.33,93003.21,26100.00,177501.96
Lorentz Fluid,1429.53,-6.6%,21,1501.00,0.02,0.00,8551.59
Micro Circuit,8409.86,-9.2%,377,8476.22,137.04,0.00,8883.44
Nanite Compound,87870.71,-71.6%,48,89718.87,0.00,1007.01,116436.50
Power Circuit,2149695.53,-9.7%,345,2154746.30,2050000.29,1250200.01,1937721.37
Power Conduit,1475.98,-87.9%,8,1400.11,0.00,2007.07,8833.84
Single-crystal Superalloy I-beam,6839089.96,-3.3%,177,6846911.45,6588261.36,6760201.12,0.00
Telemetry Processor,42956.28,-33.7%,54,43722.76,2333.06,0.00,30994.58
Trigger Unit,4082.82,-3.8%,69,5714.74,2523.79,1604.01,15850.41
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Mykoserocin,1500.00,-11.9%,1500,1500.00,0.00,0.00,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,2000.00,+341.5%,248,2000.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,5913.97,+29.5%,10431,2800.43,0.00,10179.96,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,61778.22,+12.6%,0,0.00,0.00,0.00,61778.22
Azure Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,60621.25,-16.6%,2165,60621.25,0.00,0.00,0.00
Viridian Cytoserocin,94999.00,-47.4%,0,0.00,0.00,0.00,94999.00
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,519.62,-0.9%,1282046,511.99,527.29,561.78,511.53
Electronic Parts,804.28,-0.3%,2426563,807.91,795.00,713.01,0.00
Guidance System,625.30,+38.4%,28748,613.12,1000.00,180.52,0.00
Hydrogen Batteries,722.99,+0.2%,96625,995.04,590.00,590.00,0.00
Miniature Electronics,585.05,-12.9%,46198,791.57,370.23,0.00,0.00
Rocket Fuel,645.76,+0.6%,192698,645.96,131.44,507.40,598.82
Super Conductors,1112.25,+587.2%,575147,1085.39,6750.00,1078.97,0.00
Transmitter,742.58,+20.3%,10011,743.07,251.01,0.00,0.00
