Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Smashed Trigger Unit,171.69,+8.2%,206299,193.24,126.34,100.00,148.79
Tangled Power Conduit,480.19,-12.4%,140164,454.38,590.99,400.47,321.99
Thruster Console,167.20,-2.7%,110124,174.60,146.41,100.00,215.97
Tripped Power Circuit,38251.29,+1.5%,500152,39448.01,35161.41,34884.82,39369.96
Ward Console,22264.88,+2.3%,47616,22646.51,18357.58,21618.27,19265.67
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,190993.23,-20.2%,330,164422.49,199377.78,0.00,122244.23
Datacore - Caldari Starship Engineering,183374.69,-14.0%,2674,192000.00,138107.98,348021.05,143799.97
Datacore - Electromagnetic Physics,86012.29,+7.1%,1576,89596.85,80464.05,0.00,87207.33
Datacore - Electronic Engineering,219244.01,+5.8%,10158,217410.82,222579.75,155000.00,201474.02
Datacore - Gallentean Starship Engineering,144972.71,+10.2%,3694,183168.63,120859.77,210000.00,182212.04
Datacore - Graviton Physics,137551.28,+90.6%,2220,121478.33,159999.83,0.00,81354.59
Datacore - High Energy Physics,163440.41,+17.2%,3148,169172.48,145232.32,240000.00,194745.44
Datacore - Hydromagnetic Physics,517561.75,+16.3%,2148,686082.62,435581.79,0.00,565586.04
Datacore - Laser Physics,249263.34,+1.1%,1301,271150.19,221926.06,0.00,124472.70
Datacore - Mechanical Engineering,304518.16,+4.2%,44764,319349.92,291163.93,305220.49,332853.96
Datacore - Minmatar Starship Engineering,315549.70,-4.2%,7926,332782.71,303182.39,317924.76,337037.83
Datacore - Molecular Engineering,349051.03,+3.3%,2394,334683.73,367788.79,150000.00,336485.72
Datacore - Nanite Engineering,217091.91,-12.5%,3615,208202.75,242938.69,320000.00,184714.21
Datacore - Nuclear Physics,318595.35,-2.6%,7563,325018.46,314017.07,410977.26,339098.91
Datacore - Plasma Physics,257548.72,+3.5%,1107,220952.81,299999.97,0.00,155727.83
Datacore - Quantum Physics,317315.12,+20.8%,2201,302769.80,353094.70,355002.03,352270.73
Datacore - Rocket Science,278751.56,-6.2%,3839,279555.19,276731.99,178749.74,276417.02
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8790980.13,-19.0%,131,8343581.65,9260381.82,0.00,10558593.13
Assembly Instructions,25186069.50,-35.1%,22,23414759.33,30500000.00,0.00,22853477.01
Calibration Data,4739746.22,-4.5%,411,4927393.59,4585092.99,4230000.00,5822309.24
Circuitry Schematics,5119987.83,-7.8%,99,5334181.11,5249764.92,3000100.01,6111736.76
Circular Logic,1077823.59,+135.5%,55,1077823.59,0.00,0.00,1491485.82
Classic Doctrine,7613637.08,-3.7%,37,7664063.23,6000000.00,0.00,9801086.75
Collision Measurements,5827703.95,-5.0%,45,7900001.11,5235619.05,0.00,5718133.77
Engagement Plan,7026735.13,-9.2%,40,7136000.00,6981208.09,0.00,7300162.54
Formation Layout,4337684.98,+3.2%,59,4547244.43,3950000.00,0.00,6244319.75
Installation Guide,40000000.00,+32.3%,12,40000000.00,0.00,0.00,25057145.27
Interface Alignment Chart,2190556.34,+139.9%,26,2127091.55,2217000.00,0.00,4219639.65
Operation Handbook,6789893.14,-2.6%,572,6889450.79,6837378.75,5597143.23,8644151.45
Prototype Diagram,8368749.88,+8.1%,21,9750000.00,6066666.33,0.00,6580889.03
Sacred Manifesto,3258645.46,+16.6%,192,3403836.00,2281909.09,0.00,4319527.64
Stolen Formulas,53500000.00,-33.5%,9,38500000.00,61000000.00,0.00,32589551.42
Symbiotic Figures,4743827.16,+6.2%,82,6982716.05,3500000.00,0.00,4152942.96
Test Reports,12041233.09,+11.6%,26,12325060.16,7500000.00,0.00,11187118.42
Tuning Instructions,8510956.53,-11.0%,51,8902888.90,7100000.00,0.00,9879859.04
User Manual,2935757.78,-14.2%,43,3112000.46,2788888.89,0.00,3404571.72
War Strategon,19840736.88,+60.4%,6,0.00,0.00,0.00,19840736.88
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,131.37,-10.4%,4521321,130.09,135.99,57.42,106.84
Fermionic Condensates,24103.70,-14.2%,72712,24547.72,21436.20,0.00,18157.23
Fernite Carbide,112.05,+6.8%,49822236,110.20,118.65,70.45,117.62
Ferrogel,13498.99,+8.0%,339502,13873.09,13325.59,0.00,12801.79
Fullerides,1019.10,+8.5%,2641626,1032.95,982.13,515.08,956.11
Hypersynaptic Fibers,4611.14,-8.9%,271974,4526.74,4784.82,19899.99,4145.31
Nanotransistors,3158.48,-1.2%,1163766,3133.20,3267.12,1751.03,2855.04
Phenolic Composites,722.96,-6.0%,526729,707.92,984.92,32.10,660.59
Sylramic Fibers,196.78,+4.0%,10998259,193.37,209.62,0.00,191.46
Titanium Carbide,123.87,-7.0%,6738588,117.17,135.73,37.89,116.68
Tungsten Carbide,100.16,+23.8%,4893278,97.30,169.96,30.01,101.57
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,5151.89,+14.0%,2443,501.07,351.05,10000.00,663.85
Central System Controller,3647.20,+6.1%,130,4103.81,3001.06,0.00,12240.16
Defensive Control Node,7434.18,+4.8%,147,9001.09,5701.07,0.00,16442.10
Electromechanical Hull Sheeting,650.34,+7.4%,34644,740.45,467.61,100.00,1041.99
Emergent Combat Analyzer,992.86,+56.1%,1008,1459.93,363.95,50.00,2129.38
Emergent Combat Intelligence,2266.62,-3.8%,140,2831.90,1601.05,0.00,17352.53
Fused Nanomechanical Engines,5314.46,+11.9%,2560,2911.73,569.25,6812.97,804.34
Heuristic Selfassemblers,1210.63,+13.7%,1102,1810.64,388.05,5000.00,2598.82
Jump Drive Control Nexus,4143.32,+20.2%,169,6606.71,2501.07,0.00,15508.47
Melted Nanoribbons,4785814.11,+0.5%,2621,4847508.66,4681357.43,4822222.22,5293121.41
Modified Fluid Router,21172.94,-6.9%,21762,22223.04,18786.36,0.00,26495.93
Neurovisual Input Matrix,956.79,+60.2%,5416,786.46,736.91,100000.00,893.26
Powdered C-540 Graphite,748.48,+24.0%,15373,802.96,672.07,300.00,2017.71
Resonance Calibration Matrix,962.65,+87.9%,821,1108.96,650.07,3000.00,3907.19
Thermoelectric Catalysts,4498.70,+184.7%,154,4718.01,4201.07,0.00,34386.24
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,12166580.65,+31.5%,7,0.00,0.00,0.00,12166580.65
Intact Electromechanical Component,12941835.28,-22.7%,5,0.00,0.00,0.00,12941835.28
Intact Hull Section,67383372.59,-25.2%,5,0.00,0.00,0.00,67383372.59
Intact Power Cores,20923049.61,-71.3%,3,0.00,0.00,0.00,20923049.61
Intact Thruster Sections,12848447.19,-41.6%,14,0.00,0.00,0.00,12848447.19
Intact Weapon Subroutines,32799861.09,-84.0%,3,0.00,0.00,0.00,32799861.09
Malfunctioning Armor Nanobot,8000000.00,-18.0%,7,8000000.00,0.00,0.00,7558739.31
Malfunctioning Electromechanical Component,883833.33,+0.0%,10,2627500.00,12000.00,0.00,4206763.83
Malfunctioning Hull Section,22816667.01,+42.2%,6,29900000.00,21400000.41,0.00,23222837.01
Malfunctioning Power Cores,5388971.43,+64.2%,19,7540560.00,10000.00,0.00,7729080.40
Malfunctioning Thruster Sections,5100000.00,+69.2%,18,7057692.31,10000.00,0.00,3334973.63
Malfunctioning Weapon Subroutines,8000000.01,+48.7%,19,8000000.01,0.00,0.00,11001367.89
Wrecked Armor Nanobot,37947.23,+216.2%,87,40183.01,10000.00,0.00,96173.08
Wrecked Electromechanical Component,48370.80,+521.1%,59,76156.55,10000.00,0.00,28634.28
Wrecked Hull Section,6247083.46,+81.3%,18,9566666.67,2927500.26,0.00,5827000.97
Wrecked Power Cores,47063.92,+128.8%,74,81543.72,9017.24,0.00,28488.07
Wrecked Thruster Sections,33164.38,+326.4%,82,51712.68,100.01,0.00,33300.06
Wrecked Weapon Subroutines,314873.07,+5.4%,72,164209.67,638799.36,0.00,394572.42
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,1905.53,+715.9%,928,1905.53,0.00,0.00,8146.48
Datacore - Electronic Subsystems Engineering,3281.44,+135.5%,811,3011.22,13698.50,0.00,5025.35
Datacore - Engineering Subsystems Engineering,3405.76,+174.1%,570,1193.14,62777.78,0.00,4302.61
Datacore - Offensive Subsystems Engineering,17703.25,+426.0%,143,3071.15,31051.82,0.00,9979.84
Datacore - Propulsion Subsystems Engineering,2910.07,+2341.3%,597,2640.01,26000.00,0.00,3957.39
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,329755.98,+16.2%,257,274619.19,395723.21,0.00,492823.73
Amarr Hybrid Tech Decryptor,113490.20,+521.2%,57,239250.00,56000.00,0.00,103863.61
Caldari Hybrid Tech Decryptor,1938999.75,+18.6%,159,1901320.63,2500000.01,0.00,2052332.32
Gallente Hybrid Tech Decryptor,43864.59,+100.8%,41,73153.07,28000.00,0.00,228244.92
Minmatar Hybrid Tech Decryptor,456542.73,+80.0%,35,261330.00,1335000.00,0.00,143521.41
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,5436.38,-73.4%,50471,7017.16,4000.00,0.00,7423.43
Fullerite-C32,8232.47,+10.8%,42673,7864.30,9300.56,0.00,11464.83
Fullerite-C50,2544.15,+1.5%,41603,2079.36,2700.07,0.00,4826.38
Fullerite-C60,515.33,-18.1%,214614,437.58,530.09,0.00,1306.32
Fullerite-C70,449.75,+38.2%,64238,613.73,358.20,0.00,612.70
Fullerite-C72,2197.63,+37.3%,51097,2856.94,1842.25,0.00,3909.38
Fullerite-C84,471.79,-37.2%,50649,551.37,311.46,0.00,841.83
Fullerite-C320,20000.29,+275.4%,13269,0.00,20000.29,0.00,59941.75
Fullerite-C540,55485.19,+5.0%,6395,57500.00,53913.07,0.00,46045.08
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3000000.00,+3.0%,166,3000000.00,0.00,0.00,3168718.53
Carbon-86 Epoxy Resin,1348333.33,+35.9%,233,1348333.33,0.00,0.00,1131189.09
Fullerene Intercalated Graphite,1795.00,+27.2%,346,1795.00,0.00,0.00,2076.45
Fulleroferrocene,3617.58,-8.8%,2700,1499.99,3749.93,0.00,1408.01
Graphene Nanoribbons,88275.39,-16.9%,287,0.00,0.00,0.00,88275.39
Lanthanum Metallofullerene,7744.44,+6.3%,900,9700.00,7500.00,0.00,6580.57
Methanofullerene,6319.93,+116.5%,8660,6319.93,0.00,0.00,9073.13
PPD Fullerene Fibers,7133.55,+33.0%,37119,7070.37,9998.00,0.00,7693.57
Scandium Metallofullerene,64982.44,-28.6%,2962,64982.44,0.00,0.00,45104.01
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,369.97,-92.9%,110754,369.97,0.00,0.00,201.62
Cadmium,1412.06,-32.9%,345769,1412.06,0.00,0.00,1306.69
Caesium,1162.30,-10.2%,30344,0.00,0.00,0.00,1162.30
Chromium,1553.69,-3.4%,784268,1598.46,1450.00,0.00,1962.92
Cobalt,748.42,-30.4%,107522,748.42,0.00,0.00,366.80
Dysprosium,22564.68,+782.6%,22817,0.00,0.00,0.00,22564.68
Evaporite Deposits,295.36,-9.4%,337600,239.08,423.22,350.00,493.63
Hafnium,831.06,+1.7%,697403,833.99,0.00,800.00,1054.83
Hydrocarbons,137.53,-47.8%,30800,138.77,0.00,5.01,211.37
Mercury,1895.82,-19.7%,166714,1898.00,1850.00,0.00,1748.75
Neodymium,3000.09,+57.7%,11873,3000.09,0.00,0.00,11482.42
Platinum,2575.54,+0.2%,635673,2596.34,2413.99,0.00,2570.57
Promethium,15692.90,-21.2%,2600,0.00,0.00,0.00,15692.90
Scandium,538.42,-9.2%,1202550,533.36,684.40,0.00,669.57
Silicates,560.94,+12.8%,379226,538.23,799.01,0.00,696.62
Technetium,39500.00,-82.4%,31800,39500.00,0.00,0.00,29489.73
Thulium,1372.99,-66.1%,57532,0.00,0.00,0.00,1372.99
Titanium,1276.50,-8.4%,325296,1400.00,1150.00,0.00,1360.19
Tungsten,795.00,-53.5%,44043,795.00,0.00,0.00,498.90
Vanadium,1148.93,-0.0%,209958,1171.58,702.97,0.00,910.91
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1383.38,-0.6%,639361,1368.39,1390.27,0.00,1866.24
Silicon Diborite,1759.29,-11.7%,171720,1948.35,1300.00,0.00,2244.74
Ceramic Powder,1105.54,-3.3%,564552,1089.00,1108.96,0.00,1243.47
Carbon Polymers,1739.92,-55.5%,140761,1704.57,2399.00,0.00,1058.75
Crystallite Alloy,3099.00,-19.5%,138584,3099.00,0.00,0.00,2057.95
Fernite Alloy,1623.62,+24.0%,210774,1612.28,1628.99,0.00,1632.46
Titanium Chromide,3489.36,-5.2%,26482,3489.36,0.00,0.00,3266.14
Rolled Tungsten Alloy,50.02,+179.4%,103657,0.00,0.00,50.02,1556.60
Hexite,2935.07,-47.9%,356979,0.00,0.00,0.00,2935.07
Caesarium Cadmide,2434.36,+48.2%,99900,0.00,0.00,0.00,2434.36
Solerium,2888.99,-90.2%,145066,0.00,0.00,0.00,2888.99
Platinum Technite,73.13,+4925.6%,10065,0.00,0.00,73.13,18267.00
Vanadium Hafnite,2356.64,-47.9%,198079,0.00,0.00,0.00,2356.64
Prometium,11400.77,+25.1%,1778,0.00,0.00,0.00,11400.77
Hyperflurite,12552.28,+70.9%,7804,0.00,0.00,0.00,12552.28
Ferrofluid,15415.78,-96.9%,16893,0.00,0.00,0.00,15415.78
Dysporite,14439.67,-43.7%,550,0.00,0.00,0.00,14439.67
Neo Mercurite,12653.90,-21.0%,92404,12653.90,0.00,0.00,12657.60
Fluxed Condensates,5943.60,-59.9%,6424,0.00,0.00,0.00,5943.60
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,14722.19,+120.9%,772,5019.17,29552.90,4001.07,11417.80
Capacitor Console,11847670.43,+4.7%,157,12384388.87,10388897.24,0.00,13212864.79
Conductive Thermoplastic,53686.15,+45.9%,460,40977.20,76085.11,120400.21,17158.57
Current Pump,42989.86,+102.2%,171,43798.19,16800.20,0.00,41459.26
Drone Transceiver,11175.16,-80.3%,421,12418.37,2000.27,0.00,11111.01
Enhanced Ward Console,14725251.61,-28.4%,136,14945014.99,14430768.69,0.00,14939193.24
Impetus Console,44758.70,-57.8%,343,48144.07,18999.00,5004.08,34213.75
Intact Armor Plates,19660230.30,-0.7%,121,20358106.18,18577413.48,14000610.97,21815590.06
Intact Shield Emitter,517672.15,+14.6%,126,424602.49,1555945.18,105500.00,459352.80
Interface Circuit,211988.16,-10.0%,3458,216124.22,196709.64,200000.00,178311.09
Logic Circuit,285336.74,-0.6%,1538,268861.99,303749.26,282091.09,298094.38
Lorentz Fluid,3574.17,+128.7%,364,2393.43,7750.13,4001.07,10195.73
Micro Circuit,10832.09,-25.8%,2573,9964.54,12957.56,46985.37,13612.91
Nanite Compound,140587.28,+1.6%,352,143211.16,45003.06,150000.00,119873.20
Power Circuit,3040553.50,+5.6%,1180,2956250.81,2921275.17,3763994.07,3320710.15
Power Conduit,23859.40,-4.9%,513,24452.86,39019.23,17526.27,10894.48
Single-crystal Superalloy I-beam,7164625.54,-2.7%,362,7140886.37,7770674.39,5455906.12,7224104.46
Telemetry Processor,7868.01,+104.9%,222,9034.35,2303.44,22002.00,23234.20
Trigger Unit,30747.47,+90.3%,324,23254.24,48912.57,4001.07,36831.22
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,3901.14,+25.7%,5400,0.00,0.00,0.00,3901.14
Azure Mykoserocin,3053.38,-73.8%,8003,30.47,0.00,3071.31,0.00
Celadon Mykoserocin,5002.23,-64.5%,1755,0.00,0.00,0.00,5002.23
Golden Mykoserocin,2826.17,+76.8%,4237,0.00,0.00,0.00,2826.17
Lime Mykoserocin,2253.85,+54.5%,3566,2253.85,0.00,0.00,2041.45
Malachite Mykoserocin,5109.04,+0.0%,0,0.00,0.00,0.00,5109.04
Vermillion Mykoserocin,2940.11,+0.2%,21023,2993.15,174.35,0.00,1542.96
Viridian Mykoserocin,5001.42,-8.8%,1316,0.00,0.00,0.00,5001.42
Amber Cytoserocin,71480.69,+8.7%,3452,0.00,0.00,0.00,71480.69
Azure Cytoserocin,29000.00,-18.5%,5465,0.00,0.00,29000.00,45000.00
Celadon Cytoserocin,80842.24,-8.8%,8667,0.00,0.00,0.00,80842.24
Golden Cytoserocin,91630.79,+3.6%,0,0.00,0.00,0.00,91630.79
Lime Cytoserocin,34008.91,-27.6%,9335,0.00,0.00,0.00,34008.91
Malachite Cytoserocin,8105.21,+1133.8%,959,0.00,0.00,0.00,8105.21
Vermillion Cytoserocin,47371.67,-38.2%,7077,0.00,0.00,0.00,47371.67
Viridian Cytoserocin,73919.41,-32.4%,7949,0.00,0.00,0.00,73919.41
