Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Ward Console,21736.54,-2.6%,42196,20589.77,27759.78,21399.20,19277.05
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,131699.76,+3.1%,1408,129331.62,180184.21,0.00,123133.77
Datacore - Caldari Starship Engineering,173601.09,-8.7%,1410,182079.83,151707.52,0.00,165000.00
Datacore - Electromagnetic Physics,80913.10,-12.1%,3033,76075.28,121445.17,10000.00,88000.02
Datacore - Electronic Engineering,262149.61,+11.4%,7644,273067.87,241781.58,15352.94,230551.03
Datacore - Gallentean Starship Engineering,193118.02,+4.3%,3772,190465.56,209198.61,250000.00,213226.93
Datacore - Graviton Physics,108001.34,+80.4%,1918,100536.49,123475.35,0.00,91488.98
Datacore - High Energy Physics,182019.77,-24.3%,3112,205511.27,150634.96,0.00,175226.44
Datacore - Hydromagnetic Physics,562378.31,-9.6%,1804,570767.52,545741.38,0.00,490260.12
Datacore - Laser Physics,143936.03,+0.0%,1267,151302.87,133705.75,0.00,114838.26
Datacore - Mechanical Engineering,332369.68,+9.7%,24930,381307.05,311319.97,347504.78,347839.85
Datacore - Minmatar Starship Engineering,303114.96,+7.9%,8015,350320.44,271724.56,398720.01,346528.00
Datacore - Molecular Engineering,350998.68,+1.2%,2767,378055.41,322911.64,0.00,342990.69
Datacore - Nanite Engineering,237234.32,-14.0%,2395,239851.54,227522.34,0.00,0.00
Datacore - Nuclear Physics,327770.59,+5.7%,4784,356050.09,301212.67,480000.00,319601.62
Datacore - Plasma Physics,201386.94,+27.1%,865,319057.25,169566.84,0.00,156005.00
Datacore - Quantum Physics,371488.68,+2.0%,4402,407601.60,355754.46,355002.03,394985.99
Datacore - Rocket Science,282589.78,+4.8%,2990,296053.40,270270.73,378099.99,250000.01
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8551231.71,-0.1%,150,8528172.88,8578457.50,8676253.00,0.00
Assembly Instructions,31359242.19,+0.4%,38,29599326.60,33759127.09,0.00,25000001.00
Calibration Data,4663304.33,-1.6%,389,4649803.47,4692694.02,4325000.00,0.00
Circuitry Schematics,4882515.41,-1.2%,166,4859058.18,4944407.12,2800007.38,4027627.84
Circular Logic,1442315.63,+148.4%,36,1000009.47,3874999.50,0.00,1400000.00
Classic Doctrine,6521058.01,+6.7%,33,6286673.48,7400000.00,0.00,0.00
Collision Measurements,5975000.01,-7.9%,47,7571428.58,3740000.01,0.00,5300000.00
Engagement Plan,6921363.36,+6.3%,43,9499999.00,5954375.00,0.00,6905010.00
Formation Layout,4778173.70,+17.6%,109,4719908.34,5410769.00,0.00,5380003.00
Installation Guide,43999750.00,+0.4%,34,0.00,43999750.00,0.00,22030887.33
Interface Alignment Chart,3675283.09,+43.9%,26,3687831.28,3599993.99,0.00,4086319.16
Operation Handbook,6608510.23,-3.0%,821,6671871.89,6541679.35,5728888.89,0.00
Prototype Diagram,6559713.27,-0.9%,22,3865454.49,8243625.00,0.00,6915411.90
Sacred Manifesto,3418076.98,-8.7%,172,3448718.81,3050375.02,0.00,5063447.65
Stolen Formulas,0.00,+100.0%,22,0.00,0.00,0.00,0.00
Symbiotic Figures,7500000.00,-16.8%,38,8000000.00,7300000.00,0.00,4624588.28
Test Reports,9898500.00,+20.1%,25,13750000.00,8614666.67,0.00,0.00
Tuning Instructions,7761809.58,+11.3%,44,7187187.57,9600599.99,0.00,0.00
User Manual,3073498.41,+20.7%,68,2428965.43,4772721.74,0.00,0.00
War Strategon,15000000.12,+112.2%,19,15000000.12,0.00,0.00,19373847.25
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,109.26,+16.0%,15212967,112.02,99.33,30.02,107.94
Fermionic Condensates,21283.14,-5.7%,27666,20972.19,29758.10,0.00,18655.88
Fernite Carbide,105.81,+12.3%,32507474,103.81,117.43,114.85,106.31
Ferrogel,13438.54,-0.3%,233376,13416.81,13744.32,11000.00,13137.17
Fullerides,1076.71,-0.2%,3569588,1049.95,1161.26,516.26,935.88
Hypersynaptic Fibers,3922.66,+4.9%,541179,3928.59,3897.92,1001.00,3720.19
Nanotransistors,2909.43,-0.9%,1023273,2851.84,3194.42,1752.32,2552.51
Phenolic Composites,609.08,+9.9%,580013,582.40,684.27,32.15,571.51
Sylramic Fibers,194.21,+0.3%,17560960,193.16,199.22,55.40,194.09
Titanium Carbide,119.54,+0.4%,11759878,118.73,125.22,0.00,114.47
Tungsten Carbide,117.27,-5.9%,13880752,116.83,131.26,135.00,115.57
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,475.86,-0.3%,942,495.73,419.25,10.00,710.02
Central System Controller,3970.10,-3.0%,110,4209.20,3001.13,0.00,14496.99
Defensive Control Node,8208.21,-7.6%,116,8998.11,5701.12,0.00,0.00
Electromechanical Hull Sheeting,670.57,-4.2%,30858,752.50,468.29,11.22,1032.05
Emergent Combat Analyzer,721.13,-11.7%,769,812.20,368.06,10.00,1677.02
Emergent Combat Intelligence,3237.21,-13.2%,132,3639.35,1611.17,0.00,0.00
Fused Nanomechanical Engines,522.91,+41.3%,662,420.97,760.72,6013.00,0.00
Heuristic Selfassemblers,1342.22,+16.0%,822,1479.25,388.08,5000.00,3000.22
Jump Drive Control Nexus,5602.90,-15.3%,138,6686.66,2501.12,0.00,0.00
Melted Nanoribbons,4871844.26,-2.6%,3131,4897181.81,4816244.32,0.00,5188211.38
Modified Fluid Router,21891.87,-4.0%,21196,22740.34,20088.06,10.00,25502.26
Neurovisual Input Matrix,717.14,-1.5%,5544,708.30,770.01,500.00,751.77
Powdered C-540 Graphite,904.26,-6.5%,13093,1007.80,521.61,10.00,1316.04
Resonance Calibration Matrix,693.32,+13.5%,692,681.44,688.03,3000.00,0.00
Thermoelectric Catalysts,5872.95,-21.3%,150,6337.35,4201.12,0.00,27432.80
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,18,0.00,0.00,0.00,0.00
Intact Electromechanical Component,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Hull Section,82000000.00,-10.0%,5,82000000.00,0.00,0.00,82095890.11
Intact Power Cores,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,17,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,8,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,4124823.30,+5.3%,4,5000000.00,3687234.95,0.00,6571834.46
Malfunctioning Electromechanical Component,3033709.98,-20.7%,27,0.00,0.00,0.00,3033709.98
Malfunctioning Hull Section,0.00,+100.0%,14,0.00,0.00,0.00,0.00
Malfunctioning Power Cores,9765495.07,-2.0%,32,0.00,0.00,0.00,9765495.07
Malfunctioning Thruster Sections,10000.00,+12058.3%,19,0.00,10000.00,0.00,5280155.88
Malfunctioning Weapon Subroutines,15379433.77,-7.7%,29,0.00,0.00,0.00,15379433.77
Wrecked Armor Nanobot,91218.00,+50.2%,53,97019.29,10000.00,0.00,113361.23
Wrecked Electromechanical Component,108457.56,+219.2%,76,108457.56,0.00,0.00,37127.28
Wrecked Hull Section,9707916.67,+42.2%,12,10449500.00,6000000.00,0.00,0.00
Wrecked Power Cores,232521.86,+25.9%,62,248368.81,100.00,0.00,76177.28
Wrecked Thruster Sections,115071.57,+90.9%,108,128136.52,100.00,0.00,88373.85
Wrecked Weapon Subroutines,148626.42,+210.2%,51,149873.23,100001.00,0.00,222479.28
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,13314.39,+93.6%,719,8058.94,19101.08,0.00,12745.59
Datacore - Electronic Subsystems Engineering,8860.01,-78.8%,508,8367.06,9350.14,0.00,6208.67
Datacore - Engineering Subsystems Engineering,6432.75,-90.6%,820,4902.03,8945.88,0.00,12897.71
Datacore - Offensive Subsystems Engineering,15779.65,+994.4%,1706,8614.22,19807.09,0.00,10551.07
Datacore - Propulsion Subsystems Engineering,12493.12,+4719.2%,1804,6670.00,14869.39,0.00,11431.25
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,319693.88,+31.1%,272,328167.60,230470.53,0.00,0.00
Amarr Hybrid Tech Decryptor,147370.22,+190.8%,122,145997.29,164875.00,0.00,0.00
Caldari Hybrid Tech Decryptor,2551067.67,+15.1%,105,2648856.07,2228941.18,0.00,0.00
Gallente Hybrid Tech Decryptor,138679.43,-6.9%,108,133769.01,203333.33,0.00,0.00
Minmatar Hybrid Tech Decryptor,145352.83,+103.9%,129,116728.16,408699.80,0.00,106734.87
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,1885.95,-63.0%,25621,1627.50,1897.71,0.00,5257.05
Fullerite-C32,9204.39,+0.1%,44728,10623.86,7991.92,0.00,12623.42
Fullerite-C50,3297.07,-31.1%,47783,3437.74,2700.30,0.00,4817.80
Fullerite-C60,460.29,-31.7%,40786,441.23,529.89,0.00,630.95
Fullerite-C70,397.38,-27.0%,38617,409.10,358.23,0.00,716.67
Fullerite-C72,1611.86,-2.0%,31466,1982.51,1288.02,0.00,4590.00
Fullerite-C84,375.03,-42.4%,27347,375.03,0.00,0.00,0.00
Fullerite-C320,62651.59,+2.8%,35787,62651.59,0.00,0.00,63000.00
Fullerite-C540,57461.27,+0.6%,2340,61000.00,53269.96,0.00,53726.25
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3801000.00,-14.5%,75,3801000.00,0.00,0.00,0.00
Carbon-86 Epoxy Resin,1207476.20,+32.1%,344,1207476.20,0.00,0.00,1277777.00
Fullerene Intercalated Graphite,2200.00,+0.3%,7474,2200.00,0.00,0.00,2390.34
Fulleroferrocene,1004.38,+16.8%,81123,1016.65,50.00,0.00,1287.29
Graphene Nanoribbons,42062.50,+60.5%,2855,42062.50,0.00,0.00,68417.08
Lanthanum Metallofullerene,7869.75,-1.3%,1780,7869.75,0.00,0.00,5392.94
Methanofullerene,10000.00,+0.2%,11835,10000.00,0.00,0.00,9747.53
PPD Fullerene Fibers,5000.00,+3.2%,7046,5000.00,0.00,0.00,8286.53
Scandium Metallofullerene,50000.00,-5.5%,1792,50000.00,0.00,0.00,0.00
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,127.60,-18.6%,961575,127.60,0.00,0.00,207.54
Cadmium,1453.77,+6.4%,134886,767.77,1699.83,1400.00,1595.94
Caesium,1215.71,-14.2%,129393,0.00,0.00,0.00,1215.71
Chromium,2044.87,+13.2%,457789,2075.22,1500.00,0.00,1967.16
Cobalt,343.86,-20.0%,180570,343.86,0.00,0.00,351.58
Dysprosium,23978.69,+730.5%,103223,0.00,0.00,0.00,23978.69
Evaporite Deposits,598.03,+1.5%,946909,648.73,570.77,0.00,589.22
Hafnium,480.30,+15.1%,1084216,600.18,470.50,0.00,925.71
Hydrocarbons,151.11,-22.5%,948181,151.11,0.00,0.00,197.68
Mercury,2335.05,-35.3%,418029,2335.05,0.00,0.00,2235.05
Neodymium,17462.62,+0.2%,312567,18606.35,15000.00,0.00,17252.23
Platinum,2693.05,-14.3%,296392,2591.67,3200.00,0.00,2918.90
Promethium,18142.87,-31.8%,105509,0.00,0.00,0.00,18142.87
Scandium,654.65,-17.2%,1005151,718.52,226.00,694.15,849.48
Silicates,590.06,-7.3%,380010,547.76,600.00,0.00,656.39
Technetium,10000.96,-44.8%,67160,10000.96,0.00,0.00,30319.30
Thulium,974.43,-68.7%,95920,0.00,0.00,0.00,974.43
Titanium,1425.84,-11.8%,402953,1425.84,0.00,0.00,1625.54
Tungsten,488.92,+34.5%,327592,0.00,0.00,0.00,488.92
Vanadium,1126.93,-4.8%,220506,1142.30,1100.00,0.00,968.80
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1433.35,+4.2%,755689,1367.26,1490.00,0.00,2089.35
Silicon Diborite,70.43,+994.2%,610972,70.43,0.00,0.00,1056.15
Ceramic Powder,1331.57,-13.1%,591046,1375.25,1214.30,0.00,1569.01
Carbon Polymers,50.02,-68.6%,506857,0.00,0.00,50.02,1021.08
Crystallite Alloy,1788.72,+30.0%,352779,0.00,0.00,0.00,1788.72
Fernite Alloy,1770.55,+16.2%,465846,1770.55,0.00,0.00,2127.03
Titanium Chromide,3748.29,-30.2%,183190,3748.29,0.00,0.00,3127.84
Rolled Tungsten Alloy,4950.26,-85.0%,302472,4950.26,0.00,0.00,1777.78
Hexite,2895.05,+8.2%,499020,0.00,0.00,0.00,2895.05
Caesarium Cadmide,2141.26,+68.5%,143487,0.00,0.00,0.00,2141.26
Solerium,3559.38,-92.1%,150066,0.00,0.00,0.00,3559.38
Platinum Technite,18160.39,-91.6%,84987,0.00,0.00,0.00,18160.39
Vanadium Hafnite,2025.09,-39.4%,570695,0.00,0.00,0.00,2025.09
Prometium,11731.69,+21.6%,12161,0.00,0.00,0.00,11731.69
Hyperflurite,12535.68,+71.1%,59283,0.00,0.00,0.00,12535.68
Ferrofluid,11000.00,-51.2%,14651,11000.00,0.00,0.00,16025.29
Dysporite,14999.00,+3.1%,14301,14999.00,0.00,0.00,13459.58
Neo Mercurite,12999.96,-39.9%,130414,12999.96,0.00,0.00,10978.87
Fluxed Condensates,7250.94,-67.1%,60698,0.00,0.00,0.00,7250.94
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,7781.25,-40.8%,790,7623.96,8880.76,4001.07,0.00
Capacitor Console,12484484.64,-0.8%,126,12507935.50,12501948.01,12000000.00,0.00
Conductive Thermoplastic,11433.79,-11.1%,149,12002.13,11000.00,4001.07,12509.03
Current Pump,35699.59,-67.9%,219,38294.12,27600.48,4001.07,0.00
Drone Transceiver,3333.46,+7.2%,372,3588.34,2000.27,0.00,0.00
Enhanced Ward Console,14864799.60,-30.5%,235,14804672.62,15095000.07,0.00,14856158.57
Impetus Console,13682.89,-10.0%,226,12396.89,20528.00,5004.12,0.00
Intact Armor Plates,20004345.07,-3.4%,258,20311562.94,19104213.20,18000317.36,0.00
Intact Shield Emitter,451037.56,-5.0%,145,477784.42,362995.83,0.00,531430.24
Interface Circuit,126406.47,-15.5%,1153,123662.35,105135.70,467670.26,133786.82
Logic Circuit,267489.58,+4.4%,653,273735.46,245366.14,307129.65,256165.06
Lorentz Fluid,1283.22,+69.1%,377,1105.35,2000.00,4001.07,0.00
Micro Circuit,16288.65,-39.2%,894,17234.91,11216.26,6834.17,4464.77
Nanite Compound,104134.96,+13.1%,200,112673.99,45005.25,150001.01,114088.98
Power Circuit,3096660.13,-14.0%,913,3147017.14,2923290.68,3051460.81,2823144.76
Power Conduit,3559.49,-33.9%,197,2688.14,4365.59,2007.01,506.07
Single-crystal Superalloy I-beam,7240807.77,+2.6%,368,7262748.81,7170148.07,7400000.01,0.00
Telemetry Processor,15109.99,+1.6%,203,8404.76,38578.31,0.00,20034.57
Trigger Unit,42944.69,-87.7%,420,8724.16,95753.30,1600.00,15898.44
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,5400,0.00,0.00,0.00,0.00
Azure Mykoserocin,1685.54,-13.3%,6753,30.47,0.00,4000.00,0.00
Celadon Mykoserocin,5003.07,-64.5%,4580,0.00,0.00,0.00,5003.07
Golden Mykoserocin,0.00,+100.0%,4237,0.00,0.00,0.00,0.00
Lime Mykoserocin,4358.09,-9.6%,3636,2250.00,5000.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,1572.29,+29.6%,23705,1339.63,1492.33,5000.00,0.00
Viridian Mykoserocin,0.00,+100.0%,1316,0.00,0.00,0.00,0.00
Amber Cytoserocin,88000.00,-11.7%,3452,0.00,0.00,0.00,88000.00
Azure Cytoserocin,50000.00,-17.2%,3223,50000.00,0.00,0.00,0.00
Celadon Cytoserocin,76000.01,-3.0%,8667,0.00,0.00,0.00,76000.01
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,9335,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,1543,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,39298.25,-6.3%,2976,39298.25,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,8497,0.00,0.00,0.00,0.00
