Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Calibration Data,4796425.49,+7.9%,310,4835421.95,4727392.12,4100000.00,5952076.21
Circuitry Schematics,4536412.47,-3.3%,147,4184606.82,5008547.49,4000000.00,4528706.38
Circular Logic,1168677.29,+206.6%,106,1168677.29,0.00,0.00,0.00
Classic Doctrine,5671439.03,+23.4%,24,5671439.03,0.00,0.00,0.00
Collision Measurements,8364999.93,-4.4%,39,0.00,8364999.93,0.00,5533167.47
Engagement Plan,8348077.06,+20.6%,30,7000000.00,7508333.91,15000000.00,7356077.24
Formation Layout,4553894.78,+25.6%,47,4110448.89,6150300.00,0.00,0.00
Installation Guide,24140000.05,+80.8%,13,24140000.05,0.00,0.00,0.00
Interface Alignment Chart,4578494.71,+17.0%,35,4013346.10,6499999.99,0.00,4374550.77
Operation Handbook,6589190.83,+0.6%,490,6626256.19,6542259.15,0.00,0.00
Prototype Diagram,4290454.53,+45.6%,19,3242424.21,5862500.00,0.00,7275412.09
Sacred Manifesto,3452001.11,-8.4%,74,3452001.11,0.00,0.00,0.00
Stolen Formulas,0.00,+100.0%,14,0.00,0.00,0.00,0.00
Symbiotic Figures,5052092.72,+23.6%,30,0.00,0.00,0.00,5052092.72
Test Reports,13446663.47,-3.4%,27,13446663.47,0.00,0.00,0.00
Tuning Instructions,6501000.18,+17.4%,28,6501000.18,0.00,0.00,9011829.24
User Manual,3070334.21,+24.3%,23,3684201.05,0.00,1000.00,2890169.72
War Strategon,20500000.00,+66.7%,16,20500000.00,0.00,0.00,0.00
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,126.06,-0.1%,15125341,125.89,126.37,0.00,117.64
Fermionic Condensates,27435.61,-3.2%,41812,20921.52,28074.99,0.00,20161.68
Fernite Carbide,97.75,+12.9%,34480957,95.32,108.62,0.00,95.94
Ferrogel,12979.78,+2.0%,210225,12863.03,13699.94,0.00,12360.74
Fullerides,1019.45,-7.9%,2751965,1006.45,1138.70,0.00,928.17
Hypersynaptic Fibers,3919.38,+8.6%,337144,3797.37,4315.86,3800.00,3206.06
Nanotransistors,2761.56,+4.8%,1490093,2712.39,3128.56,3499.99,2449.89
Phenolic Composites,616.93,+11.6%,607375,615.33,648.24,0.00,493.44
Sylramic Fibers,186.14,-0.0%,23315525,186.07,186.37,0.00,192.37
Titanium Carbide,115.03,+18.2%,12050614,115.03,0.00,0.00,108.74
Tungsten Carbide,121.09,+3.7%,16090435,121.04,124.05,0.00,115.91
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,556.12,-21.2%,1096,587.70,368.04,10.00,3631.58
Central System Controller,34032.41,-88.5%,488,35153.25,4824.54,0.00,13016.57
Defensive Control Node,18125.39,-62.8%,447,16928.29,44594.62,0.00,15230.95
Electromechanical Hull Sheeting,710.49,-7.9%,35349,755.07,471.56,100.00,1199.27
Emergent Combat Analyzer,1168.94,-51.1%,884,1324.35,368.09,0.00,2174.58
Emergent Combat Intelligence,5043.04,-52.3%,217,5387.21,1696.95,0.00,14019.97
Fused Nanomechanical Engines,493.27,+10.8%,905,487.92,516.07,0.00,1875.96
Heuristic Selfassemblers,1550.05,-22.4%,968,1890.85,388.11,5000.00,6693.31
Jump Drive Control Nexus,7879.40,+4.1%,213,8549.31,3285.71,0.00,14917.54
Melted Nanoribbons,4825811.24,+0.1%,2899,4900306.95,4694137.66,2001000.01,5116143.83
Modified Fluid Router,22549.54,-3.1%,24609,23001.30,20088.09,186.47,25595.19
Neurovisual Input Matrix,715.05,+2.1%,6465,708.37,771.25,500.00,1381.06
Powdered C-540 Graphite,943.86,-10.7%,12795,1009.27,552.02,164.26,1337.26
Resonance Calibration Matrix,809.64,-7.6%,721,828.32,688.07,0.00,6407.74
Thermoelectric Catalysts,9625.27,+8.0%,162,9913.21,7819.15,0.00,24009.39
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,18,0.00,0.00,0.00,0.00
Intact Electromechanical Component,11128359.51,-10.1%,8,0.00,0.00,0.00,11128359.51
Intact Hull Section,0.00,+100.0%,7,0.00,0.00,0.00,0.00
Intact Power Cores,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,6,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,8046843.55,-46.0%,4,0.00,0.00,0.00,8046843.55
Malfunctioning Electromechanical Component,2627500.00,-49.8%,12,2627500.00,0.00,0.00,2914801.53
Malfunctioning Hull Section,21000000.00,+40.0%,10,21000000.00,0.00,0.00,0.00
Malfunctioning Power Cores,9097916.71,+5.2%,15,0.00,0.00,0.00,9097916.71
Malfunctioning Thruster Sections,4783365.21,-74.6%,19,0.00,0.00,0.00,4783365.21
Malfunctioning Weapon Subroutines,14299999.99,+10.6%,25,14299999.99,0.00,0.00,14958676.49
Wrecked Armor Nanobot,89075.22,+88.1%,71,95279.31,150.00,0.00,61117.59
Wrecked Electromechanical Component,163320.95,+291.9%,67,180496.84,150.00,0.00,23276.18
Wrecked Hull Section,0.00,+100.0%,14,0.00,0.00,0.00,0.00
Wrecked Power Cores,88088.18,+43.1%,65,115146.08,150.00,0.00,85580.77
Wrecked Thruster Sections,644.29,+51701.0%,115,1015.00,150.00,0.00,68031.56
Wrecked Weapon Subroutines,170768.85,+328.0%,67,195142.97,150.00,0.00,301517.32
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,2145.04,+657.3%,360,2000.00,2500.01,0.00,12001.32
Datacore - Electronic Subsystems Engineering,17979.51,-88.6%,181,32210.95,2250.03,0.00,0.00
Datacore - Engineering Subsystems Engineering,1629.80,-25.8%,367,1782.83,1000.01,0.00,0.00
Datacore - Offensive Subsystems Engineering,9110.00,+924.1%,171,13405.41,2200.01,0.00,3228.02
Datacore - Propulsion Subsystems Engineering,9959.14,+5399.9%,148,14793.11,2501.01,0.00,8640.94
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,156849.47,+41.2%,223,189657.15,57000.01,0.00,0.00
Amarr Hybrid Tech Decryptor,80680.00,+532.7%,51,68000.00,120833.33,0.00,0.00
Caldari Hybrid Tech Decryptor,1671014.11,+9.0%,170,2078799.29,2802.00,0.00,0.00
Gallente Hybrid Tech Decryptor,42646.15,-15.4%,99,39000.00,50850.00,0.00,0.00
Minmatar Hybrid Tech Decryptor,114062.14,+90.2%,72,98169.15,141874.88,0.00,0.00
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,1724.03,-59.3%,25316,1627.53,1897.73,0.00,0.00
Fullerite-C32,7124.39,-5.7%,42959,7347.49,6268.99,0.00,0.00
Fullerite-C50,2773.42,+4.5%,49129,2797.38,2700.39,0.00,0.00
Fullerite-C60,456.73,-31.0%,57291,447.57,529.91,0.00,0.00
Fullerite-C70,387.64,-25.1%,35560,387.64,0.00,0.00,0.00
Fullerite-C72,2472.92,+10.8%,55892,2579.10,2000.00,0.00,0.00
Fullerite-C84,311.92,-15.7%,30062,289.55,360.16,0.00,0.00
Fullerite-C320,52501.07,+12.8%,57116,52501.07,0.00,0.00,0.00
Fullerite-C540,25000.09,+77.6%,3344,25000.09,0.00,0.00,0.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,0.00,+100.0%,78,0.00,0.00,0.00,0.00
Carbon-86 Epoxy Resin,1207500.01,+91.5%,554,1207500.01,0.00,0.00,1168417.17
Fullerene Intercalated Graphite,0.00,+100.0%,14702,0.00,0.00,0.00,0.00
Fulleroferrocene,1500.00,-12.9%,156882,0.00,1500.00,0.00,1255.98
Graphene Nanoribbons,62000.00,+0.2%,4890,0.00,62000.00,0.00,69418.03
Lanthanum Metallofullerene,5211.79,+49.0%,2280,0.00,0.00,0.00,5211.79
Methanofullerene,12695.00,-21.1%,18430,0.00,0.00,0.00,12695.00
PPD Fullerene Fibers,0.00,+100.0%,13090,0.00,0.00,0.00,0.00
Scandium Metallofullerene,0.00,+100.0%,1200,0.00,0.00,0.00,0.00
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,115.21,-87.8%,972375,115.21,0.00,0.00,0.00
Cadmium,1584.56,-2.9%,742055,1584.56,0.00,450.02,2042.25
Caesium,1221.71,-14.6%,129393,0.00,0.00,0.00,1221.71
Chromium,1041.62,-0.3%,489589,714.01,0.00,2700.00,2205.19
Cobalt,400.00,-2.1%,331016,400.00,0.00,0.00,0.00
Dysprosium,1000.00,+15274.1%,23024,0.00,1000.00,0.00,27247.60
Evaporite Deposits,410.62,+34.5%,708175,332.18,750.00,0.00,807.75
Hafnium,921.17,+0.6%,1194092,921.17,0.00,0.00,1133.54
Hydrocarbons,121.16,+73.7%,1328500,121.16,0.00,0.00,185.50
Mercury,2049.43,-26.5%,432157,2049.43,0.00,0.00,1926.00
Neodymium,19718.83,-11.2%,362567,0.00,0.00,0.00,19718.83
Platinum,2453.54,-24.9%,490233,2570.31,1915.85,0.00,2946.31
Promethium,21758.62,-43.1%,105509,0.00,0.00,0.00,21758.62
Scandium,753.72,-30.7%,705043,741.11,800.00,0.00,1141.38
Silicates,686.87,-8.0%,1460387,681.31,878.79,0.00,710.21
Technetium,10000.06,-45.0%,67216,10000.06,0.00,0.00,28646.04
Thulium,0.00,+100.0%,95920,0.00,0.00,0.00,0.00
Titanium,1997.79,-37.1%,350488,0.00,0.00,0.00,1997.79
Tungsten,724.99,-31.2%,278750,724.99,0.00,0.00,588.33
Vanadium,1379.53,-29.5%,521497,1393.87,1100.00,0.00,1440.67
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1233.64,-1.2%,62294,1500.00,1100.00,0.00,1379.58
Silicon Diborite,1195.00,-0.2%,518884,1195.00,0.00,0.00,0.00
Ceramic Powder,1864.97,-47.5%,237309,1999.37,790.86,0.00,1648.66
Carbon Polymers,994.43,+37.3%,59375,802.60,2400.00,0.00,1278.00
Crystallite Alloy,2780.05,-14.8%,109051,0.00,0.00,0.00,2780.05
Fernite Alloy,1773.51,-16.8%,269041,1782.96,1750.00,0.00,0.00
Titanium Chromide,0.00,+100.0%,213190,0.00,0.00,0.00,0.00
Rolled Tungsten Alloy,2366.86,-68.7%,219937,0.00,0.00,0.00,2366.86
Hexite,1386.97,+136.5%,166949,2500.00,400.00,0.00,2725.51
Caesarium Cadmide,2034.64,+77.3%,142987,0.00,0.00,0.00,2034.64
Solerium,2818.30,-90.0%,50000,0.00,0.00,0.00,2818.30
Platinum Technite,7000.06,-68.2%,17816,7000.06,0.00,0.00,17926.63
Vanadium Hafnite,63.50,+1867.8%,358601,63.50,0.00,0.00,0.00
Prometium,342.00,-2.3%,16015,0.00,342.00,0.00,11431.08
Hyperflurite,500.00,-7.6%,23804,0.00,500.00,0.00,0.00
Ferrofluid,14500.00,-93.0%,22502,14500.00,0.00,0.00,0.00
Dysporite,0.00,+100.0%,18352,0.00,0.00,0.00,0.00
Neo Mercurite,0.00,+100.0%,59978,0.00,0.00,0.00,0.00
Fluxed Condensates,0.00,+100.0%,60698,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,5890.74,-21.0%,354,6305.75,4606.98,4001.07,0.00
Capacitor Console,11994839.19,-9.7%,155,12718787.72,10546942.14,0.00,0.00
Conductive Thermoplastic,23589.06,-53.4%,98,26386.63,11000.00,0.00,12626.86
Current Pump,20105.97,-15.1%,55,20500.83,18000.00,0.00,0.00
Drone Transceiver,3354.45,-15.4%,275,3600.54,2001.00,0.00,0.00
Enhanced Ward Console,14509671.00,+1.2%,104,14466072.70,14698283.87,10000000.00,0.00
Impetus Console,11369.64,-52.1%,137,10675.21,15044.31,5004.15,16755.71
Intact Armor Plates,20056925.39,-4.7%,176,20166308.11,19221639.19,0.00,20861838.87
Intact Shield Emitter,818520.94,-31.1%,197,848381.61,501538.46,0.00,781087.12
Interface Circuit,85875.95,+9.2%,1205,100371.71,59562.53,0.00,90412.84
Logic Circuit,170455.49,+10.4%,798,156548.63,195007.23,310200.48,184698.98
Lorentz Fluid,1319.03,+53.3%,174,1105.39,2000.00,0.00,0.00
Micro Circuit,8863.15,-59.4%,3200,8873.54,8439.56,15001.00,0.00
Nanite Compound,133629.82,-45.4%,224,134037.25,132500.88,0.00,124490.02
Power Circuit,2429583.85,-3.1%,910,2320430.64,2572571.57,2607304.04,2671659.76
Power Conduit,1468.76,+21.1%,236,1145.30,4515.15,10.00,1849.98
Single-crystal Superalloy I-beam,7130910.04,+0.2%,365,7355835.61,6128627.89,6215873.02,0.00
Telemetry Processor,15961.95,-5.6%,139,23271.75,7639.04,22002.08,20520.80
Trigger Unit,11024.21,-53.5%,202,11407.35,11083.33,1600.00,28691.30
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,35.99,+13602.3%,4493,35.99,0.00,0.00,0.00
Azure Mykoserocin,3992.34,-0.0%,8969,30.47,0.00,4000.00,0.00
Celadon Mykoserocin,0.00,+100.0%,4580,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,4237,0.00,0.00,0.00,0.00
Lime Mykoserocin,4000.00,+10.8%,4455,4000.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2000.22,+35.9%,20185,2000.22,0.00,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,992,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,3452,0.00,0.00,0.00,0.00
Azure Cytoserocin,45559.01,+0.5%,7722,45559.01,0.00,0.00,0.00
Celadon Cytoserocin,0.00,+100.0%,6366,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,4775,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,1543,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,26595.48,+2.1%,4500,26595.48,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,8497,0.00,0.00,0.00,0.00
