Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Amarr Hybrid Tech Decryptor,95346.51,-28.6%,58,95346.51,287776.08,5399999.80,179878.63
Caldari Hybrid Tech Decryptor,3055585.44,-35.2%,78,3291479.78,3620489.76,2637440.00,3995277.74
Gallente Hybrid Tech Decryptor,265115.70,+50.9%,67,241204.82,295731.86,300005.00,134247.63
Minmatar Hybrid Tech Decryptor,216594.48,+61.6%,74,203281.83,309266.67,1000002.73,119651.00
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,4697.58,-65.4%,0,3675.66,2631.32,1318.72,4697.58
Fullerite-C32,11557.78,-4.8%,37041,11000.40,9424.84,2689.68,14362.72
Fullerite-C50,2801.60,-14.8%,46086,2783.30,2919.20,1163.88,4560.49
Fullerite-C60,381.39,+14.6%,53270,437.00,254.38,725.83,336.80
Fullerite-C70,411.99,-9.9%,0,362.89,266.79,17.24,411.99
Fullerite-C72,2508.09,+19.6%,72723,2152.11,2459.00,346.52,3834.77
Fullerite-C84,523.46,+52.8%,61439,473.54,315.91,1805.99,423.84
Fullerite-C320,60336.71,-10.5%,0,53765.27,47529.97,76429.89,60336.71
Fullerite-C540,40442.06,-50.2%,0,25268.56,38275.46,3550.50,40442.06
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2662268.55,+5.2%,0,3173815.31,3344999.91,0.00,2662268.55
Carbon-86 Epoxy Resin,1081116.60,+74.2%,0,1174770.31,2388406.59,0.00,1081116.60
Fullerene Intercalated Graphite,1350.89,+165.3%,0,2026.89,4291.48,0.00,1350.89
Fulleroferrocene,1458.01,-14.3%,0,1223.77,1160.73,0.00,1458.01
Graphene Nanoribbons,65539.40,-0.8%,0,24682.77,63929.12,0.00,65539.40
Lanthanum Metallofullerene,4684.22,+21.7%,0,2072.47,7267.35,0.00,4684.22
Methanofullerene,11710.37,+11.0%,0,9577.01,10451.55,0.00,11710.37
PPD Fullerene Fibers,7883.87,-95.6%,0,8900.98,9682.97,0.00,7883.87
Scandium Metallofullerene,38406.78,+17.2%,0,40759.99,44995.51,0.00,38406.78
,,,,,,,
Moon Raw Materials,,,,,,,
Atmospheric Gases,141.11,-7.9%,413019,139.42,125.41,91.74,156.62
Cadmium,2440.00,-26.2%,0,2007.38,2314.96,1269.14,2440.00
Caesium,1164.87,+54.4%,23894,1213.11,894.40,0.00,1123.05
Chromium,1914.96,+30.3%,102607,2064.38,1862.40,2668.36,2106.66
Cobalt,532.73,+22.0%,167119,629.92,306.65,49.32,604.13
Dysprosium,19021.64,-94.7%,0,11090.16,39799.92,200000.00,19021.64
Evaporite Deposits,332.84,+105.8%,125995,612.92,185.96,238.67,591.33
Hafnium,1032.18,-51.6%,0,709.63,485.33,739.98,1032.18
Hydrocarbons,176.24,-37.6%,84292,122.66,214.57,117.73,161.57
Mercury,2864.67,-47.5%,0,2452.46,1820.04,1091.53,2864.67
Neodymium,19408.26,-89.7%,0,18605.68,14784.71,2000.00,19408.26
Platinum,2707.08,+17.8%,211186,2792.75,2151.13,1174.79,3214.16
Promethium,15335.22,-98.3%,0,19446.49,14774.34,0.00,15335.22
Scandium,456.87,-72.1%,243042,555.02,518.16,295.79,671.40
Silicates,589.34,+7.7%,459696,612.65,457.10,50.37,573.25
Technetium,36163.33,-17.0%,0,32735.90,16845.55,2252.45,36163.33
Thulium,1107.89,-54.7%,0,825.73,732.59,0.00,1107.89
Titanium,970.89,+3.0%,0,879.23,1663.34,567.06,970.89
Tungsten,982.04,-69.2%,0,2126.78,697.76,208.03,982.04
Vanadium,1950.64,-47.2%,188510,2022.65,326.09,594.57,1048.44
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1189.76,-49.6%,183546,1233.90,1209.65,1157.89,1350.09
Silicon Diborite,961.34,-16.8%,98700,1086.26,867.28,386.50,690.83
Ceramic Powder,867.39,-94.1%,108431,1311.71,897.22,731.18,727.16
Carbon Polymers,933.71,-57.2%,0,1101.03,799.78,101.45,933.71
Crystallite Alloy,2053.32,-2.6%,0,2331.04,2638.31,2151.54,2053.32
Fernite Alloy,925.45,-94.6%,0,1420.58,1375.40,930.73,925.45
Titanium Chromide,2137.60,-97.8%,0,2733.03,1772.43,4499.99,2137.60
Rolled Tungsten Alloy,2027.04,+33.2%,0,3156.29,1199.86,1174.00,2027.04
Hexite,2988.18,-98.5%,0,2511.71,863.10,3064.08,2988.18
Caesarium Cadmide,1997.08,-97.6%,0,3285.85,103.32,4499.99,1997.08
Solerium,2326.77,+28.9%,0,3697.56,554.44,0.00,2326.77
Platinum Technite,21116.49,-71.6%,0,5526.95,16523.19,73.13,21116.49
Vanadium Hafnite,1805.12,+66.2%,326881,1797.86,1189.08,1480.99,2389.59
Prometium,11119.43,-59.5%,0,4023.92,5159.08,0.00,11119.43
Hyperflurite,8947.25,-94.4%,0,7065.50,7501.37,42684.55,8947.25
Ferrofluid,11683.87,-11.0%,0,12111.79,46627.53,0.00,11683.87
Dysporite,12961.90,+15.7%,0,14817.12,42919.30,0.00,12961.90
Neo Mercurite,12350.99,-83.8%,0,12285.86,3545.74,9400.00,12350.99
Fluxed Condensates,7603.29,-94.1%,0,3545.89,1345.92,0.00,7603.29
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,7359.66,+20.4%,331,7119.50,23715.14,60902.36,8297.85
Capacitor Console,16028265.79,-4.8%,77,15931092.37,14611279.08,10942859.17,16548531.59
Conductive Thermoplastic,23474.63,+23.1%,184,23990.68,9136.36,3786.78,14033.26
Current Pump,16993.94,-98.5%,109,20798.83,49839.01,3917.74,42005.10
Drone Transceiver,3605.03,+1.3%,768,3605.03,20355.62,3167.74,5793.79
Enhanced Ward Console,16818720.80,-4.9%,57,16973898.37,15037183.60,7070353.40,19513930.06
Impetus Console,8749.44,-34.8%,101,10389.98,6513.29,5006.24,38752.02
Intact Armor Plates,21971291.72,-4.4%,195,22206524.16,20201733.22,16904651.21,23077344.16
Intact Shield Emitter,986806.47,-19.7%,62,1026959.02,1124092.34,105754.82,987880.22
Interface Circuit,51779.10,-8.6%,405,56563.38,55517.55,345876.10,90484.88
Logic Circuit,146041.87,-11.0%,744,140196.52,239560.11,52472.01,173913.90
Lorentz Fluid,1368.12,+9.7%,149,1501.11,3414.45,2573.07,6721.60
Micro Circuit,5655.62,-93.2%,337,4122.93,10518.16,2174.35,8797.70
Nanite Compound,45669.33,+9.5%,114,53031.67,543.55,97378.26,121218.85
Power Circuit,1640869.39,+12.7%,542,1659462.93,1832478.38,1250155.89,1936321.05
Power Conduit,19944.40,-93.0%,189,21370.64,4546.92,1869.29,10195.01
Single-crystal Superalloy I-beam,6488112.35,+1.8%,191,6624940.78,4678838.20,6876334.14,7098513.81
Telemetry Processor,19672.54,-54.3%,51,21984.46,2333.06,22002.59,54480.16
Trigger Unit,12831.80,-0.9%,184,13563.08,2297.74,1604.45,15341.54
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,1753.74,+2.6%,0,235.80,2108.95,0.00,1753.74
Azure Mykoserocin,4218.32,-64.4%,0,1097.52,3826.58,3301.71,4218.32
Celadon Mykoserocin,5092.89,-80.4%,0,300.00,8868.70,0.00,5092.89
Golden Mykoserocin,2830.02,+76.7%,0,1999.27,2937.59,0.00,2830.02
Lime Mykoserocin,2739.42,+27.8%,0,2517.29,8024.02,1.00,2739.42
Malachite Mykoserocin,14224.24,-100.0%,0,0.00,0.00,0.00,14224.24
Vermillion Mykoserocin,2619.54,-94.3%,11710,2666.44,3052.26,7732.16,5345.09
Viridian Mykoserocin,7638.62,-79.1%,0,9919.56,20000.00,0.00,7638.62
Amber Cytoserocin,66794.45,-77.5%,0,60507.25,74401.60,11.13,66794.45
Azure Cytoserocin,49720.66,-49.7%,0,40025.32,75562.70,45000.00,49720.66
Celadon Cytoserocin,95719.21,-37.3%,0,59582.02,74532.57,0.00,95719.21
Golden Cytoserocin,71877.35,-100.0%,0,0.00,0.00,0.00,71877.35
Lime Cytoserocin,42885.32,-100.0%,0,27215.68,46640.34,2000.00,42885.32
Malachite Cytoserocin,71125.04,+40.6%,0,93924.17,0.00,0.00,71125.04
Vermillion Cytoserocin,50751.65,-85.2%,4552,60613.19,38905.12,0.00,85634.41
Viridian Cytoserocin,76420.53,-34.6%,0,40449.59,50000.00,0.00,76420.53
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,513.81,+2.9%,1659904,517.39,516.39,566.70,524.40
Electronic Parts,792.63,+0.1%,5945190,794.20,796.02,710.22,807.52
Guidance System,743.41,-0.5%,36192,735.04,796.05,180.52,411.36
Hydrogen Batteries,506.08,+97.6%,0,990.42,586.49,590.00,506.08
Miniature Electronics,461.79,+48.3%,220747,787.53,400.91,79.43,420.63
Rocket Fuel,649.57,-0.1%,174787,649.00,649.67,507.15,596.59
Super Conductors,7296.31,-17.8%,50360,7732.34,6059.49,1054.28,1235.30
Transmitter,873.00,-14.1%,15999,876.60,767.46,69.20,390.00
