Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Liquid Ozone,226.15,-2.7%,17007101,226.21,236.20,258.57,199.27
Strontium Clathrates,378.03,-5.4%,2964269,322.59,566.12,125.58,307.33
,,,,,,,
Starbase Fuel,,,,,,,
Coolant,11052.63,-12.4%,869441,10490.02,13699.89,13404.12,10935.96
Enriched Uranium,7507.02,-1.6%,779902,7399.60,7610.89,7815.89,7944.21
Mechanical Parts,7531.07,-12.4%,663972,6927.82,10028.27,5846.15,6640.92
Oxygen,261.91,-0.7%,8693658,268.42,205.75,211.45,300.62
Robotics,32678.15,+25.5%,212787,32010.28,34977.13,29036.68,33553.80
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,187141.00,-35.9%,2334,192087.79,169194.19,94753.87,204025.79
Datacore - Caldari Starship Engineering,135125.45,+19.9%,3617,133192.35,141352.54,152096.97,103341.74
Datacore - Electromagnetic Physics,68108.11,+14.5%,1226,72345.10,66907.78,188678.39,67796.82
Datacore - Electronic Engineering,260256.90,+0.0%,4644,258561.57,262878.40,270975.90,230720.26
Datacore - Gallentean Starship Engineering,140962.09,+26.3%,1299,144712.19,127293.71,192092.05,121078.35
Datacore - Graviton Physics,138859.91,-13.5%,822,141515.46,121518.72,128472.73,101839.76
Datacore - High Energy Physics,142734.50,-0.3%,4013,134769.88,140766.20,243007.52,160853.37
Datacore - Hydromagnetic Physics,264614.94,-12.6%,2237,300227.67,229511.55,241902.17,236176.67
Datacore - Laser Physics,128373.90,+16.8%,917,129594.55,160552.65,188702.93,137220.72
Datacore - Mechanical Engineering,344573.53,-5.3%,24813,367862.33,326897.28,365392.09,366758.24
Datacore - Minmatar Starship Engineering,378761.19,+5.1%,7110,385365.15,335073.09,365600.05,391266.90
Datacore - Molecular Engineering,226321.57,+8.1%,3133,232920.03,208742.19,226312.50,221411.60
Datacore - Nanite Engineering,205324.64,+16.9%,2720,208291.48,197061.79,175447.21,167890.87
Datacore - Nuclear Physics,312932.37,+3.3%,7470,331573.63,294095.69,304329.07,337297.63
Datacore - Plasma Physics,168233.68,+9.9%,1136,192140.92,166243.98,283283.33,178648.27
Datacore - Quantum Physics,309405.49,+10.9%,6614,308125.73,328944.55,269383.51,291278.24
Datacore - Rocket Science,132989.23,-3.1%,2798,129468.92,147008.84,192645.61,120309.44
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,11821648.17,-14.5%,87,11960731.38,12151217.40,8205789.63,12882358.38
Assembly Instructions,28954001.64,-6.7%,0,33201513.18,32000000.56,19187499.76,28954001.64
Calibration Data,3800151.02,-15.8%,308,3852936.90,3623576.17,2817362.74,4793796.64
Circuitry Schematics,5378779.16,+6.8%,122,5604793.38,5112521.77,3576412.42,6369007.26
Circular Logic,1046414.19,+30.5%,45,914715.96,1555141.36,3075000.00,1136637.56
Classic Doctrine,7526311.11,-6.7%,26,6924351.78,9516111.00,7500000.00,8768287.31
Collision Measurements,4532104.73,-11.7%,24,5381842.44,4652333.41,5340000.00,4498312.67
Engagement Plan,6025613.85,+3.7%,31,5826115.81,6080881.72,10416666.67,6124877.18
Formation Layout,5698484.01,-17.7%,126,5578357.66,6037554.56,4482500.00,6426962.55
Installation Guide,22081247.14,+117.4%,0,24962553.52,29089287.27,47500000.00,22081247.14
Interface Alignment Chart,3906250.01,+15.2%,16,3478947.38,3499999.89,8149999.50,4500132.52
Operation Handbook,7981715.69,+1.7%,754,7953375.29,7983040.76,6708642.03,9801418.43
Prototype Diagram,4959211.88,+81.5%,0,8104297.96,5559091.17,12000000.00,4959211.88
Sacred Manifesto,4190292.57,-9.3%,106,4141764.25,4238809.15,3627272.73,5060574.21
Stolen Formulas,32366671.02,-15.0%,0,35564707.87,43285714.29,24800000.00,32366671.02
Symbiotic Figures,2917581.41,+20.3%,0,4169797.63,4779167.40,5985785.71,2917581.41
Test Reports,9563067.74,-6.7%,13,9880498.36,7204445.47,10625000.00,9987673.69
Tuning Instructions,5118212.18,+1.8%,0,5318230.80,6193750.00,8050052.63,5118212.18
User Manual,3505500.42,-8.7%,20,3295233.46,4101052.92,5142928.57,2532634.01
War Strategon,20488877.28,-17.0%,0,21431250.04,41271000.00,38499999.99,20488877.28
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,78.39,-20.9%,0,103.77,120.92,91.74,78.39
Cadmium,855.88,-70.8%,148226,1326.81,2157.06,1044.00,1111.78
Caesium,523.40,+186.0%,0,1496.98,871.20,0.00,523.40
Chromium,1982.36,-4.2%,0,1525.82,2325.80,1961.13,1982.36
Cobalt,730.44,-24.7%,284119,572.43,616.38,49.32,933.02
Dysprosium,15470.40,+29.3%,0,13132.13,17414.82,200000.00,15470.40
Evaporite Deposits,288.70,+55.5%,0,303.06,299.89,238.67,288.70
Hafnium,669.80,-54.6%,0,548.86,688.16,132.93,669.80
Hydrocarbons,97.11,-44.9%,0,56.45,99.65,4.55,97.11
Mercury,2481.00,+29.0%,0,3159.49,2703.75,993.19,2481.00
Neodymium,17253.87,+39.1%,0,22553.79,14929.37,2000.00,17253.87
Platinum,2313.67,+16.3%,118433,2313.67,2351.80,1356.73,1944.21
Promethium,9973.65,+301.1%,0,13087.27,10361.78,0.00,9973.65
Scandium,227.28,-60.7%,716664,168.71,361.76,125.03,399.25
Silicates,211.40,-7.8%,0,178.55,232.83,25.12,211.40
Technetium,42521.65,+41.1%,45305,42669.70,40839.08,2182.83,52894.97
Thulium,610.80,-17.6%,0,671.79,732.59,0.00,610.80
Titanium,971.80,+49.1%,175151,909.36,1075.92,567.06,738.92
Tungsten,639.03,-21.8%,0,353.94,500.69,276.11,639.03
Vanadium,883.34,-31.8%,217388,1041.13,1499.52,1034.74,1374.57
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,2226.13,+12.3%,0,2666.27,1870.35,4499.99,2226.13
Carbon Polymers,369.79,+35.2%,0,383.19,159.35,344.54,369.79
Ceramic Powder,448.25,-25.3%,0,340.44,441.75,252.37,448.25
Crystallite Alloy,1892.07,+5.7%,0,1496.87,1702.81,2025.39,1892.07
Dysporite,11905.97,-32.8%,0,13618.94,6732.78,0.00,11905.97
Fernite Alloy,2242.53,-8.3%,0,1047.28,917.71,1030.46,2242.53
Ferrofluid,9917.80,+36.1%,0,8891.49,432.91,0.00,9917.80
Fluxed Condensates,7012.18,+14.1%,0,3454.97,7648.73,0.00,7012.18
Hexite,2132.33,-53.1%,0,847.02,2425.56,3064.08,2132.33
Hyperflurite,7059.03,-98.6%,0,9040.10,3856.74,42684.55,7059.03
Neo Mercurite,10889.10,-63.3%,0,10536.71,3547.43,9400.00,10889.10
Platinum Technite,27825.61,+0.6%,0,10675.11,25416.10,73.13,27825.61
Prometium,6885.06,+59.8%,0,4487.91,2435.08,0.00,6885.06
Rolled Tungsten Alloy,1816.27,+76.2%,0,2273.10,1996.06,1174.00,1816.27
Silicon Diborite,826.81,+2.3%,70254,817.11,971.43,386.50,587.30
Solerium,2572.81,-95.9%,0,3273.46,498.56,0.00,2572.81
Sulfuric Acid,328.75,-23.9%,52447,239.95,695.36,1334.21,579.22
Titanium Chromide,1521.37,+0.2%,0,2761.10,129.46,57.00,1521.37
Vanadium Hafnite,1584.42,+95.6%,0,2904.74,1074.84,1372.90,1584.42
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,76.15,+3.1%,10015984,74.45,85.07,18.04,68.59
Fermionic Condensates,18515.51,+8.0%,24292,17846.19,19955.29,16132.89,16724.61
Fernite Carbide,80.41,+4.4%,44909948,79.29,81.40,79.18,88.56
Ferrogel,10391.80,+3.9%,158289,10798.55,9662.65,7270.90,8300.03
Fullerides,1264.03,-58.1%,4202292,1260.27,1240.36,527.49,1319.97
Hypersynaptic Fibers,2835.38,-3.0%,397524,2798.84,3146.85,3831.51,2806.00
Nanotransistors,3301.95,+6.9%,1278396,3170.97,3556.14,3521.80,3142.22
Phenolic Composites,518.37,+35.0%,917871,505.14,697.47,237.85,481.22
Sylramic Fibers,143.15,-5.0%,15520776,146.43,136.26,122.31,130.85
Titanium Carbide,78.00,+5.1%,14156894,82.09,70.84,50.29,74.72
Tungsten Carbide,80.28,-4.3%,9236804,80.07,96.03,33.77,76.60
,,,,,,,
Tech 2 Construction Components,,,,,,,
Antimatter Reactor Unit,32425.51,-0.1%,3082,32425.51,32061.83,37000.00,31931.28
Crystalline Carbonide Armor Plate,5224.93,+3.1%,52577,4930.25,5400.50,14849.75,4905.95
Deflection Shield Emitter,15136.86,-5.2%,10672,14999.48,18496.09,12102.56,12687.58
Electrolytic Capacitor Unit,29418.82,+1.9%,50117,29405.19,29854.08,2644.68,28568.22
Emp Pulse Generator,15576.73,-3.8%,3091,15106.82,22033.77,6798.75,14828.16
Fernite Carbide Composite Armor Plate,5278.63,+2.8%,145774,5273.47,5288.56,7736.10,5425.18
Fusion Reactor Unit,30726.50,+3.6%,886,33490.00,30413.08,37630.15,28760.87
Fusion Thruster,13811.37,+2.5%,857,13811.37,15823.15,5086.33,16227.94
Gravimetric Sensor Cluster,14105.83,-0.8%,3108,14139.05,2320.17,20464.56,14336.77
Graviton Pulse Generator,15931.31,+56.9%,9590,15931.31,22679.38,9999.19,11496.05
Graviton Reactor Unit,28032.92,+17.4%,288,29466.67,31829.83,27789.20,28779.58
Ion Thruster,16218.81,-3.8%,7426,16344.09,15919.17,72060.66,12273.04
Ladar Sensor Cluster,14939.49,-6.3%,8047,15239.63,14520.45,33186.16,11152.91
Laser Focusing Crystals,17003.33,+35.2%,0,29837.55,20482.93,5140.00,17003.33
Linear Shield Emitter,16038.00,-0.4%,6200,16096.47,16096.65,48203.40,12293.88
Magnetometric Sensor Cluster,15343.06,+10.5%,3323,11672.11,16924.54,8466.87,11499.88
Magpulse Thruster,15160.35,+3.0%,649,15465.32,14116.23,9643.04,12284.24
Nanoelectrical Microprocessor,22404.35,-7.4%,34975,22898.93,19093.48,2762.50,19461.29
Nanomechanical Microprocessor,23406.90,-1.0%,38943,23381.74,23900.50,6828.93,18777.53
Nuclear Pulse Generator,11928.40,+1.4%,2243,9898.10,14906.85,1221.93,11865.72
Nuclear Reactor Unit,31644.96,+4.0%,1570,31736.89,31242.61,28574.93,31013.36
Oscillator Capacitor Unit,26889.23,+9.6%,13091,25808.34,29546.20,7804.48,30268.09
Particle Accelerator Unit,21868.89,-95.4%,8293,21894.90,20702.99,4666.20,16296.18
Photon Microprocessor,22745.57,-2.9%,22404,23506.04,22104.69,16199.40,19699.07
Plasma Pulse Generator,12302.75,+5.4%,5366,12087.23,22399.61,1600.00,10319.52
Plasma Thruster,16812.15,+0.6%,15380,16806.95,16933.10,25666.28,15416.66
Pulse Shield Emitter,15663.33,-0.1%,3201,15928.42,15578.82,39512.74,15315.65
Quantum Microprocessor,19300.92,-0.3%,9104,19261.00,20191.49,11831.62,19051.05
Radar Sensor Cluster,14957.71,-0.0%,4701,14984.44,14729.55,8000.00,14694.69
Scalar Capacitor Unit,23573.45,+27.1%,43330,29580.17,23133.72,2534.15,27137.44
Superconductor Rails,16251.58,+40.9%,0,22918.65,24151.45,9723.29,16251.58
Sustained Shield Emitter,16752.13,-4.6%,11046,16744.82,16935.44,37638.46,13012.28
Tesseract Capacitor Unit,29866.54,+0.1%,25472,29766.01,29901.65,15345.93,27014.42
Thermonuclear Trigger Unit,25232.61,+14.9%,12434,24783.98,34303.93,29000.00,29950.95
Titanium Diborite Armor Plate,5261.36,+6.4%,65295,5353.28,5212.46,6680.75,5007.03
Tungsten Carbide Armor Plate,5409.49,+1.0%,48766,5403.84,5387.30,7984.55,5164.63
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,3145.62,+59.0%,124872,3569.58,1424.89,2655.36,4185.57
Electronic Parts,791.33,-10.3%,5095533,797.43,796.26,709.43,799.68
Guidance Systems,4799.16,-7.3%,31374,4917.36,4263.20,1599.36,6774.13
Hydrogen Batteries,591.33,-1.9%,962767,1771.96,584.55,591.32,507.56
Miniature Electronics,3694.32,+8.2%,25803,3694.15,2205.71,247.04,3232.04
Rocket Fuel,8370.74,-46.8%,76385,7773.72,7722.28,2622.23,8016.96
Superconductors,1965.49,+15.4%,59565,1888.58,2543.04,495.25,3059.87
Transmitter,2879.02,-93.1%,19382,3122.53,2925.88,200.87,3445.77
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,319.06,-5.8%,1377,304.03,375.18,12.99,523.73
Central System Controller,4191.20,-88.0%,245,501.78,13626.35,12.99,2536.91
Defensive Control Node,3563.68,-43.9%,739,4116.37,1924.21,2095.78,3027.63
Electromechanical Hull Sheeting,290.62,+1.4%,52234,300.64,250.26,13.15,406.49
Emergent Combat Analyzer,231.33,-13.8%,1065,201.78,398.21,12.99,761.51
Emergent Combat Intelligence,4158.73,-53.2%,253,1971.29,11710.04,12.45,4599.82
Fused Nanomechanical Engines,818.59,-51.1%,1266,399.96,1764.87,1275.46,712.89
Heuristic Selfassemblers,745.14,-62.0%,1040,282.33,2890.42,12.99,1220.77
Jump Drive Control Nexus,1102.11,-9.1%,233,1001.95,1301.79,12.99,1193.69
Melted Nanoribbons,4821475.52,+0.8%,3285,4860012.94,4502985.96,4168161.90,5074953.08
Modified Fluid Router,15181.63,-32.7%,39117,15988.19,11001.07,1002.45,17963.79
Neurovisual Input Matrix,285.42,+7.3%,9799,304.12,162.35,500.16,790.48
Powdered C-540 Graphite,296.91,-6.1%,19068,303.77,271.04,12.99,593.28
Resonance Calibration Matrix,1672.03,-41.0%,1124,1004.16,4844.27,12.99,1221.01
Thermoelectric Catalysts,22423.49,-88.2%,230,2635.61,4288.21,500010.55,4499.27
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,20953316.78,-38.0%,0,18152765.42,6671971.33,0.00,20953316.78
Intact Electromechanical Component,21444435.87,+2.6%,0,10839856.41,10001707.00,0.00,21444435.87
Intact Hull Section,70585726.43,-15.0%,0,81111111.44,70200000.00,0.00,70585726.43
Intact Power Cores,21053004.89,-28.8%,0,22500065.00,10001707.00,0.00,21053004.89
Intact Thruster Sections,21376045.15,-29.8%,0,14187586.21,4289760.14,0.00,21376045.15
Intact Weapon Subroutines,47274561.29,-36.5%,0,17203999.90,10001707.00,0.00,47274561.29
Malfunctioning Armor Nanobot,7350682.09,-72.8%,0,6117713.25,2275000.25,0.00,7350682.09
Malfunctioning Electromechanical Component,3645667.11,-45.1%,0,2071429.43,2477846.92,0.00,3645667.11
Malfunctioning Hull Section,20719712.55,-34.8%,0,19327667.71,27909182.01,0.00,20719712.55
Malfunctioning Power Cores,6421925.27,-68.9%,0,2230771.10,4353572.07,20000000.00,6421925.27
Malfunctioning Thruster Sections,6338737.59,-42.8%,0,4366539.50,2000000.93,0.00,6338737.59
Malfunctioning Weapon Subroutines,19745799.95,-59.5%,0,7900002.80,7139091.45,20000000.00,19745799.95
Wrecked Armor Nanobot,26875.34,-95.5%,49,16506.59,62071.77,2002500.00,20218.26
Wrecked Electromechanical Component,14397.28,-65.3%,48,11503.53,37753.85,1934666.67,21073.40
Wrecked Hull Section,2906362.07,-66.3%,0,1800837.03,7803749.88,26571428.57,2906362.07
Wrecked Power Cores,576996.79,-96.0%,49,20298.90,23440.00,2926428.57,11470.71
Wrecked Thruster Sections,27753.25,-71.2%,53,28871.76,20411.77,628500.00,12459.20
Wrecked Weapon Subroutines,258175.00,-37.4%,44,213327.57,574547.62,1108000.00,539820.76
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,2903.29,+37.8%,1308,2685.39,4351.24,750250.12,4270.31
Datacore - Electronic Subsystems Engineering,3816.08,-78.8%,849,3763.16,7315.32,205359.09,6944.53
Datacore - Engineering Subsystems Engineering,3087.72,-2.8%,1615,1711.99,18729.28,4960.34,5936.79
Datacore - Offensive Subsystems Engineering,1690.91,-40.9%,781,1539.86,1122.73,436031.58,6159.56
Datacore - Propulsion Subsystems Engineering,2019.37,-59.9%,1017,2129.96,4165.00,370138.46,6007.24
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,232605.05,+29.0%,190,234755.22,120927.55,275810.81,389720.50
Amarr Hybrid Tech Decryptor,93791.30,-2.4%,92,47695.83,61147.06,5124999.83,118379.83
Caldari Hybrid Tech Decryptor,2525871.46,-28.5%,70,2350628.54,1356263.25,3188461.54,3931531.22
Gallente Hybrid Tech Decryptor,50163.86,+101.9%,177,61856.08,110461.54,300005.00,34242.68
Minmatar Hybrid Tech Decryptor,80459.05,-47.6%,155,73190.47,83000.00,1543333.34,112013.31
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,1950.01,+102.6%,26880,4649.66,703.43,368.89,8747.08
Fullerite-C32,6525.25,+99.2%,10872,11170.21,8700.35,4540.38,13886.97
Fullerite-C50,5753.30,-39.2%,40924,7187.82,3657.98,977.90,8260.57
Fullerite-C60,553.86,-89.5%,0,471.98,184.31,234.36,553.86
Fullerite-C70,82.65,+142.0%,35013,108.92,92.03,426.01,193.97
Fullerite-C72,4362.19,-48.7%,0,2028.75,2032.33,756.96,4362.19
Fullerite-C84,159.11,-36.9%,45009,83.40,168.95,437.00,373.43
Fullerite-C320,82860.47,-15.5%,0,89543.37,57590.02,76429.89,82860.47
Fullerite-C540,41552.92,-6.1%,10015,39547.89,41170.21,74995.42,65599.72
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,4349156.56,-37.9%,0,2897314.80,2665091.47,0.00,4349156.56
Carbon-86 Epoxy Resin,1627998.40,+19.8%,0,1772849.52,2191599.46,0.00,1627998.40
Fullerene Intercalated Graphite,1374.64,-3.3%,0,1392.86,6027.87,0.00,1374.64
Fulleroferrocene,2472.31,-19.1%,9411,1233.96,1982.71,0.00,1842.97
Graphene Nanoribbons,86767.94,-99.6%,0,75578.01,10112.14,0.00,86767.94
Lanthanum Metallofullerene,5327.08,+82.1%,3490,5606.59,2539.71,0.00,4264.18
Methanofullerene,11353.67,-11.9%,0,7777.35,6085.40,0.00,11353.67
PPD Fullerene Fibers,13781.76,-20.2%,0,11057.34,7083.59,0.00,13781.76
Scandium Metallofullerene,58887.42,-44.8%,0,36793.23,25407.59,0.00,58887.42
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,4749.36,-62.1%,0,1515.95,1033.51,0.00,4749.36
Azure Mykoserocin,434.21,-97.9%,3417,352.12,2318.93,3961.49,8198.52
Celadon Mykoserocin,12351.39,-91.9%,0,300.00,8788.94,0.00,12351.39
Golden Mykoserocin,5537.47,-100.0%,0,1999.27,2936.11,0.00,5537.47
Lime Mykoserocin,2171.37,-7.9%,6163,2000.03,8474.01,1.00,7686.60
Malachite Mykoserocin,11505.98,-100.0%,0,0.00,0.00,0.00,11505.98
Vermillion Mykoserocin,3347.62,-16.4%,6737,3131.83,4643.55,7555.87,10200.33
Viridian Mykoserocin,12069.58,-86.8%,0,9919.56,20000.00,0.00,12069.58
Amber Cytoserocin,53482.59,-100.0%,0,39834.63,29655.47,11.13,53482.59
Azure Cytoserocin,74348.76,-53.9%,0,53085.70,68155.72,43570.18,74348.76
Celadon Cytoserocin,85868.29,-96.6%,0,62018.70,56964.45,0.00,85868.29
Golden Cytoserocin,123468.86,-100.0%,0,0.00,0.00,0.00,123468.86
Lime Cytoserocin,46573.54,-100.0%,0,34175.31,46640.34,2000.00,46573.54
Malachite Cytoserocin,49882.10,-39.9%,0,59382.43,0.00,0.00,49882.10
Vermillion Cytoserocin,124295.43,-15.5%,0,94002.81,29769.33,0.00,124295.43
Viridian Cytoserocin,112270.46,-55.5%,0,40449.59,50000.00,0.00,112270.46
,,,,,,,
Planetary Raw Materials (R0),,,,,,,
Aqueous Liquids,3.39,-55.8%,38959630,3.04,1.99,2.76,4.82
Autotrophs,3.08,-73.0%,4341443,3.81,2.58,4.78,3.10
Base Metals,1.33,-62.4%,35696088,1.69,0.57,0.50,1.92
Carbon Compounds,1.05,-52.3%,44106973,0.98,1.16,1.61,1.16
Complex Organisms,2.51,-80.0%,7507630,2.98,0.51,3.99,3.73
Felsic Magma,2.68,+4.3%,10745537,3.12,2.01,2.32,2.57
Heavy Metals,2.46,+13.9%,78612525,2.60,2.10,1.13,2.01
Ionic Solutions,4.77,-45.1%,27403135,4.66,4.86,2.58,5.02
Micro Organisms,0.69,-89.9%,9807831,1.02,0.48,0.55,1.07
Noble Gas,1.17,-54.8%,12225630,0.79,1.53,0.52,1.54
Noble Metals,3.40,-85.0%,21382455,3.81,4.31,1.73,2.70
Non-CS Crystals,2.83,+174.1%,14809047,2.76,1.08,6.45,2.83
Planktic Colonies,2.74,-96.4%,4115597,2.80,4.27,2.06,1.91
Reactive Gas,2.69,-81.4%,6812506,2.29,4.78,2.61,2.42
Suspended Plasma,1.24,-47.4%,17068595,1.15,1.29,1.52,1.73
,,,,,,,
Planetary Processed Materials (P1),,,,,,,
Bacteria,106.98,-0.9%,1066834,104.44,110.66,116.94,175.12
Biofuels,91.83,-0.8%,994332,91.07,104.95,22.63,124.63
Biomass,291.56,+4.8%,335122,353.67,251.64,305.50,308.18
Chiral Structures,293.25,+12.5%,990827,278.67,486.06,308.75,298.94
Electrolytes,663.67,-15.6%,1346842,657.32,673.66,622.38,742.70
Industrial Fibers,413.70,-15.6%,197928,406.83,482.34,408.25,387.62
Oxidizing Compound,312.30,-4.3%,265135,230.53,291.80,198.57,292.24
Oxygen,261.91,-0.7%,8693658,268.42,205.75,211.45,300.62
Plasmoids,129.09,-34.2%,408751,131.33,153.46,98.23,206.94
Precious Metals,345.14,-9.0%,2022249,346.31,344.44,355.28,404.66
Proteins,225.63,-46.3%,203008,214.70,492.84,291.33,239.19
Reactive Metals,227.24,-22.5%,911989,221.78,292.68,110.79,216.31
Silicon,283.43,-23.8%,585542,273.09,318.09,263.79,262.63
Toxic Metals,250.88,-4.3%,1713819,250.02,244.31,227.21,336.78
Water,282.62,-0.7%,1853312,283.28,282.73,192.44,356.57
,,,,,,,
Planetary Refined Commodities (P2),,,,,,,
Biocells,3155.25,-2.3%,16169,3377.97,2042.41,2216.19,4493.51
Construction Blocks,3145.62,+59.0%,124872,3569.58,1424.89,2655.36,4185.57
Consumer Electronics,2837.98,-32.7%,179881,2795.61,3450.08,998.27,2177.71
Coolant,11052.63,-12.4%,869441,10490.02,13699.89,13404.12,10935.96
Enriched Uranium,7507.02,-1.6%,779902,7399.60,7610.89,7815.89,7944.21
Fertilizer,1914.00,+67.2%,28244,1767.65,2738.42,2375.19,1792.94
Genetically Enhanced Livestock,2045.54,+16.5%,5675,2127.98,3907.29,4383.93,4987.49
Livestock,1939.17,-17.4%,466428,1945.61,1330.59,397.40,2454.51
Mechanical Parts,7531.07,-12.4%,663972,6927.82,10028.27,5846.15,6640.92
Microfiber Shielding,7721.39,+184.9%,6100,7870.96,13498.70,4080.00,7379.77
Miniature Electronics,3694.32,+8.2%,25803,3694.15,2205.71,247.04,3232.04
Nanites,1932.46,-44.1%,40383,1962.58,1604.92,1702.78,2452.11
Oxides,4072.96,-95.0%,46236,4722.72,3793.77,221.17,7358.28
Polyaramids,4410.83,-31.9%,2785,4036.93,6605.42,0.00,6852.23
Polytextiles,1538.24,+23.5%,25172,1596.60,1152.51,818.16,2411.76
