Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Damaged Artificial Neural Network,456.43,+23.1%,38895,266.48,258.07,700.00,339.35
Defective Current Pump,175.43,+5.1%,17794,191.27,153.25,104.62,215.70
Fried Interface Circuit,3684.25,-3.7%,235289,3401.76,4011.66,4584.53,4333.53
Malfunctioning Shield Emitter,218.15,+1.8%,38827,213.75,302.20,100.00,253.97
Melted Capacitor Console,83357.65,+2.2%,11987,84287.16,77906.10,86272.67,82133.77
Scorched Telemetry Processor,142.90,-1.8%,24214,142.33,165.41,120.00,206.46
Smashed Trigger Unit,86.56,-3.3%,108017,72.01,125.08,100.00,116.52
Tangled Power Conduit,345.62,-27.8%,19554,221.25,1005.07,136.00,230.80
Thruster Console,142.23,-0.6%,45442,142.13,160.10,100.00,204.68
Tripped Power Circuit,39704.88,+1.1%,278882,40252.18,37534.68,39414.34,42076.46
Ward Console,22483.71,-2.5%,25109,22298.00,24165.15,20000.00,19613.11
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,127342.93,-2.4%,1169,120000.00,193999.00,0.00,138970.27
Datacore - Caldari Starship Engineering,129609.45,+31.7%,2375,192000.00,116706.53,0.00,150979.12
Datacore - Electromagnetic Physics,103985.66,-3.9%,787,99394.28,118214.17,0.00,87413.42
Datacore - Electronic Engineering,286360.93,+9.0%,1928,272631.42,343574.44,230000.00,246491.31
Datacore - Gallentean Starship Engineering,259857.47,+6.1%,1209,214793.83,319768.67,0.00,212736.49
Datacore - Graviton Physics,156881.07,-12.3%,474,115701.15,100520.94,290000.00,97991.38
Datacore - High Energy Physics,162280.59,+9.4%,1654,165200.77,159223.08,0.00,193868.57
Datacore - Hydromagnetic Physics,527574.45,-12.1%,1452,510397.40,622744.60,0.00,454602.95
Datacore - Laser Physics,181631.22,-4.0%,558,191022.90,164555.45,0.00,122387.69
Datacore - Mechanical Engineering,359154.18,+4.9%,23367,377164.86,351623.07,427339.38,410226.62
Datacore - Minmatar Starship Engineering,373230.22,+16.3%,6550,438694.02,343726.23,488152.17,439320.05
Datacore - Molecular Engineering,340882.77,+3.3%,749,350083.19,332503.81,0.00,340479.85
Datacore - Nanite Engineering,311449.64,+2.4%,1040,291903.66,345972.14,320000.00,190292.41
Datacore - Nuclear Physics,289618.24,+11.5%,2658,286270.20,287849.86,328845.16,356381.86
Datacore - Plasma Physics,264837.21,-13.8%,291,289997.69,233676.91,0.00,0.00
Datacore - Quantum Physics,427340.99,-7.7%,1261,420641.21,435541.42,0.00,398596.25
Datacore - Rocket Science,274535.83,-9.0%,1040,288639.67,260188.17,297499.75,0.00
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,7958802.25,-2.4%,57,7970379.14,7849628.04,8321407.00,9813108.07
Assembly Instructions,26000000.00,-12.8%,1,26000000.00,0.00,0.00,24925191.78
Calibration Data,4141101.08,-2.2%,169,4081122.04,4204340.22,3951428.83,5027221.68
Circuitry Schematics,4809790.62,-0.8%,68,4612799.76,4924320.19,0.00,5116112.70
Circular Logic,987083.00,+131.3%,4,987083.00,0.00,0.00,788500.49
Classic Doctrine,7634366.21,-3.1%,11,7968289.76,7050000.00,0.00,8216328.76
Collision Measurements,5362500.01,+36.5%,4,0.00,5362500.01,0.00,5160993.26
Engagement Plan,7245218.68,+14.8%,31,8173185.19,6375250.08,0.00,7302823.49
Formation Layout,5253380.36,+6.3%,38,5195659.07,5415000.00,0.00,5939315.54
Installation Guide,39100001.00,+9.5%,1,0.00,39100001.00,0.00,20659668.50
Interface Alignment Chart,4666155.27,+7.3%,69,4924646.55,4478749.10,0.00,5152065.08
Operation Handbook,6407518.84,-4.4%,333,6618391.34,6320879.52,4662206.00,8439681.32
Prototype Diagram,8899999.99,+7.9%,1,0.00,8899999.99,0.00,6909973.80
Sacred Manifesto,3668424.62,-4.9%,73,3636509.80,3742408.98,0.00,4478332.55
Stolen Formulas,38202556.06,-5.6%,0,0.00,0.00,0.00,38202556.06
Symbiotic Figures,7576315.58,-4.5%,19,9999999.75,6929999.80,0.00,5176688.77
Test Reports,13249999.43,+7.5%,2,0.00,13249999.43,0.00,10651916.02
Tuning Instructions,8695400.17,+4.2%,20,9581600.00,8400000.23,0.00,7812274.81
User Manual,4675831.71,-71.1%,24,4737892.68,4440000.00,0.00,2957132.69
War Strategon,19500003.85,+75.2%,0,0.00,0.00,0.00,19500003.85
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,119.03,-7.7%,11782311,116.91,120.93,0.00,100.35
Fermionic Condensates,21700.03,-3.7%,44431,20786.94,29646.83,0.00,21510.12
Fernite Carbide,87.58,-8.7%,24234336,85.70,95.02,0.00,91.40
Ferrogel,13212.65,+0.5%,166925,13164.98,13299.61,7000.00,12207.43
Fullerides,994.39,-1.4%,3788358,1000.56,978.01,0.00,921.40
Hypersynaptic Fibers,3303.45,+10.0%,163013,2900.85,4192.91,14235.89,3397.20
Nanotransistors,2859.74,-0.6%,1033122,2771.56,3026.75,3499.99,2613.03
Phenolic Composites,529.16,+21.7%,533236,640.85,689.93,32.10,483.67
Sylramic Fibers,193.22,+4.0%,8627041,184.89,197.24,55.04,181.33
Titanium Carbide,111.10,-9.7%,9277821,119.32,108.89,0.00,95.21
Tungsten Carbide,109.10,+6.8%,2632715,108.05,140.24,133.65,119.16
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1274.97,-4.9%,1211,1343.14,471.43,10.00,2460.96
Central System Controller,6751.84,-15.3%,95,10451.74,4061.00,0.00,23181.73
Defensive Control Node,9334.12,-8.6%,107,11877.61,7488.03,0.00,17296.80
Electromechanical Hull Sheeting,868.76,+6.5%,14196,962.98,550.65,100.00,1272.54
Emergent Combat Analyzer,1213.08,-24.2%,422,1825.74,500.00,50.00,3703.19
Emergent Combat Intelligence,5224.63,+0.4%,78,5862.21,4847.29,0.00,27128.16
Fused Nanomechanical Engines,1639.01,-1.5%,356,1932.10,600.00,10.00,3921.14
Heuristic Selfassemblers,1557.82,-21.5%,490,2447.06,454.42,10.00,3661.28
Jump Drive Control Nexus,9334.57,+3.8%,57,9943.25,8434.78,0.00,22526.43
Melted Nanoribbons,4842770.00,-0.4%,1549,4867708.37,4838280.06,2750100.00,5147404.72
Modified Fluid Router,21008.43,-2.0%,8644,21650.00,19719.54,1004.73,22901.55
Neurovisual Input Matrix,929.99,+4.6%,3015,876.93,1136.08,500.00,595.65
Powdered C-540 Graphite,1046.58,-10.0%,5634,1084.00,994.41,10.00,1349.06
Resonance Calibration Matrix,1490.88,-9.7%,380,2313.33,850.00,10.00,5415.67
Thermoelectric Catalysts,13677.74,-0.4%,49,16344.78,7010.14,0.00,26603.92
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Electromechanical Component,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Hull Section,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Power Cores,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,7139317.12,-9.0%,0,0.00,0.00,0.00,7139317.12
Malfunctioning Electromechanical Component,3439295.48,-37.3%,0,0.00,0.00,0.00,3439295.48
Malfunctioning Hull Section,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malfunctioning Power Cores,6000000.00,+50.0%,1,6000000.00,0.00,0.00,8338200.78
Malfunctioning Thruster Sections,3627500.00,-3.1%,14,3627500.00,0.00,0.00,4282534.44
Malfunctioning Weapon Subroutines,13861188.89,-9.8%,0,0.00,0.00,0.00,13861188.89
Wrecked Armor Nanobot,116099.65,+126.9%,5,2500.00,144499.57,0.00,0.00
Wrecked Electromechanical Component,849999.00,+45.8%,1,0.00,849999.00,0.00,73987.88
Wrecked Hull Section,9600000.00,+26.7%,5,9875000.00,8500000.00,0.00,5822352.25
Wrecked Power Cores,58200.00,+429.4%,4,2500.00,76766.67,0.00,69160.49
Wrecked Thruster Sections,3500.00,+6286.1%,3,3500.00,0.00,0.00,19485.47
Wrecked Weapon Subroutines,252884.03,+31.5%,75,246841.93,700000.00,0.00,264496.18
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,7099.58,-60.4%,1338,2000.00,46596.32,0.00,4637.95
Datacore - Electronic Subsystems Engineering,4041.32,-0.9%,1069,4000.00,10310.00,0.00,5852.22
Datacore - Engineering Subsystems Engineering,49431.15,-97.7%,100,2000.00,59842.87,0.00,6843.46
Datacore - Offensive Subsystems Engineering,5298.50,+614.2%,120,2143.45,8250.00,0.00,5664.04
Datacore - Propulsion Subsystems Engineering,20753.32,+2957.9%,202,4000.00,21718.17,0.00,8715.16
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,196690.48,+15.0%,412,191519.22,288362.86,0.00,444923.41
Amarr Hybrid Tech Decryptor,201363.57,+34.3%,66,163442.60,663999.40,0.00,116838.09
Caldari Hybrid Tech Decryptor,1937421.09,+8.3%,42,1784639.58,2586742.50,0.00,3320110.90
Gallente Hybrid Tech Decryptor,246428.57,-41.2%,14,208333.33,475000.00,0.00,181616.42
Minmatar Hybrid Tech Decryptor,190358.09,+72.5%,44,178505.96,700000.00,0.00,119550.03
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,1627.61,-5.0%,5303,1627.61,0.00,0.00,0.00
Fullerite-C32,7844.14,+0.3%,9729,6175.19,17000.00,0.00,0.00
Fullerite-C50,2526.69,-24.1%,30404,2615.64,3342.01,11.13,0.00
Fullerite-C60,452.95,-25.0%,44924,475.95,538.46,15.03,0.00
Fullerite-C70,568.22,+24.9%,36709,421.20,632.85,0.00,0.00
Fullerite-C72,2554.51,-41.5%,16588,2806.81,11.13,0.00,0.00
Fullerite-C84,372.83,+23.3%,20421,289.48,680.60,0.00,0.00
Fullerite-C320,52583.34,+19.9%,5856,52990.46,0.00,11.13,0.00
Fullerite-C540,25000.08,+77.7%,1049,25000.08,0.00,0.00,52848.57
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,4000000.00,-19.9%,5,0.00,4000000.00,0.00,0.00
Carbon-86 Epoxy Resin,2599999.99,-62.7%,13,0.00,2599999.99,0.00,0.00
Fullerene Intercalated Graphite,9000.00,-85.7%,318,0.00,9000.00,0.00,0.00
Fulleroferrocene,1399.95,+32.4%,1000,1399.95,0.00,0.00,0.00
Graphene Nanoribbons,67000.00,-7.1%,100,67000.00,0.00,0.00,0.00
Lanthanum Metallofullerene,7259.01,+0.1%,305,7789.99,7000.00,0.00,0.00
Methanofullerene,13297.00,+0.0%,300,13899.00,12996.00,0.00,10517.28
PPD Fullerene Fibers,16758.09,+0.0%,105,16995.99,12000.00,0.00,0.00
Scandium Metallofullerene,46326.67,+0.0%,300,49000.00,44990.00,0.00,42887.62
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,1.04,+8364.9%,13700,0.00,1.04,0.00,176.64
Cadmium,1638.67,+34.5%,12612,1638.67,0.00,0.00,1992.67
Caesium,1092.11,-66.7%,0,0.00,0.00,0.00,1092.11
Chromium,2008.47,-23.5%,268119,2146.78,311.01,0.00,2222.72
Cobalt,500.00,-7.3%,37729,500.00,0.00,0.00,533.93
Dysprosium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Evaporite Deposits,739.00,-6.3%,43375,739.00,0.00,0.00,712.41
Hafnium,601.02,-8.4%,33075,601.02,0.00,0.00,0.00
Hydrocarbons,174.33,-45.1%,61800,223.41,2.01,0.00,0.00
Mercury,1829.93,-8.9%,0,0.00,0.00,0.00,1829.93
Neodymium,17039.14,+2.7%,0,0.00,0.00,0.00,17039.14
Platinum,2319.87,+11.5%,156245,2383.07,2218.00,0.00,2786.89
Promethium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Scandium,401.38,-74.5%,110609,402.19,565.27,25.40,0.00
Silicates,644.90,-16.1%,295304,632.14,975.50,0.00,1061.67
Technetium,39900.00,-24.6%,27546,39900.00,0.00,0.00,30980.67
Thulium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Titanium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Tungsten,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vanadium,1776.79,-46.1%,102316,1844.16,26.83,800.00,1107.40
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1296.88,+0.0%,245254,1299.98,1049.00,50.02,1520.71
Silicon Diborite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ceramic Powder,1342.80,-37.8%,66795,1001.00,1463.15,0.00,0.00
Carbon Polymers,1193.82,+1.2%,18583,0.00,1193.82,0.00,1541.39
Crystallite Alloy,2848.00,-16.6%,0,0.00,0.00,0.00,2848.00
Fernite Alloy,1656.33,+4.9%,119973,1301.90,1750.00,0.00,0.00
Titanium Chromide,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Rolled Tungsten Alloy,3625.41,-42.0%,0,0.00,0.00,0.00,3625.41
Hexite,2965.84,+12.4%,0,0.00,0.00,0.00,2965.84
Caesarium Cadmide,1528.22,+150.6%,0,0.00,0.00,0.00,1528.22
Solerium,1682.41,-83.2%,0,0.00,0.00,0.00,1682.41
Platinum Technite,18616.73,-82.3%,0,0.00,0.00,0.00,18616.73
Vanadium Hafnite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Prometium,10097.95,-96.7%,0,0.00,0.00,0.00,10097.95
Hyperflurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ferrofluid,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Dysporite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Neo Mercurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fluxed Condensates,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,4907.61,-3.9%,255,5043.34,4479.01,3001.07,10110.00
Capacitor Console,12363713.92,-14.7%,62,12891005.18,10000000.40,12000000.00,12527204.11
Conductive Thermoplastic,12891.02,-31.7%,54,12002.39,20000.09,0.00,12629.77
Current Pump,11586.65,-14.8%,70,14001.15,1000.00,0.00,53553.17
Drone Transceiver,3410.57,-13.9%,163,3602.02,2003.00,3001.07,10575.01
Enhanced Ward Console,13289852.49,+5.1%,61,13665545.47,12626466.76,10000000.00,14395140.25
Impetus Console,5464.62,+22.6%,93,5702.28,3556.38,5005.01,27468.88
Intact Armor Plates,19562188.43,+1.2%,51,20014470.32,18852357.65,16704009.37,21226418.05
Intact Shield Emitter,683343.10,-13.6%,77,730047.92,620000.00,106100.01,855886.14
Interface Circuit,137455.49,+21.2%,132,14205.24,164107.32,477412.12,86088.96
Logic Circuit,234803.06,+7.8%,535,251833.53,168489.87,26001.07,187531.51
Lorentz Fluid,2114.36,+9.1%,127,1959.77,1777.78,3001.07,8702.65
Micro Circuit,316.40,+734.1%,573,102.54,5898.81,15002.00,8089.38
Nanite Compound,44046.37,-3.2%,88,44046.37,0.00,0.00,123017.67
Power Circuit,1884113.16,+7.0%,271,1892485.39,1589031.61,2503001.02,2101792.66
Power Conduit,18117.88,+96.9%,142,18452.68,45401.36,2007.02,4722.08
Single-crystal Superalloy I-beam,6994188.88,-10.4%,278,7156284.07,6476142.82,3040808.06,6833582.09
Telemetry Processor,17832.76,+4.3%,125,18725.67,11749.77,0.00,24786.24
Trigger Unit,5498.27,+47.9%,144,5717.96,4781.76,1603.00,11830.72
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,1.79,+3945.7%,1500,0.00,1.79,0.00,0.00
Azure Mykoserocin,8.95,+21236.9%,108,0.00,0.00,8.95,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2889.38,+18.0%,5206,2738.47,3000.00,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Cytoserocin,30000.00,+26.2%,10,30000.00,0.00,0.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,11.13,+10962.9%,630,11.13,11.13,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
