Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Starbase Fuel,,,,,,,
Coolant,5041.15,+12.0%,1680919,5651.57,4600.02,3654.77,4407.85
Enriched Uranium,12783.88,-10.2%,721819,12547.15,13900.75,15257.26,14015.09
Mechanical Parts,3522.60,+50.4%,2333015,3416.59,3542.78,3459.60,3832.76
Oxygen,226.75,+8.0%,4270680,237.80,208.30,208.52,290.49
Robotics,13652.27,+27.8%,429190,14323.53,12220.18,15605.95,14068.55
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,174708.26,-19.9%,1454,162490.61,198575.60,203073.44,157304.89
Datacore - Caldari Starship Engineering,143255.23,-29.5%,2090,129459.21,185850.64,246966.77,109206.07
Datacore - Electromagnetic Physics,92804.75,-35.2%,1433,92387.75,93333.54,197056.74,67504.10
Datacore - Electronic Engineering,247159.23,+5.2%,7520,253871.14,236027.43,223128.38,237310.95
Datacore - Gallentean Starship Engineering,147607.37,+10.4%,3748,155512.69,137595.31,144020.45,160114.94
Datacore - Graviton Physics,352674.06,-66.5%,1688,403527.60,120824.07,268905.43,91198.99
Datacore - High Energy Physics,144738.61,+5.9%,3566,154663.06,133614.83,186459.73,174039.36
Datacore - Hydromagnetic Physics,278675.11,-27.8%,3564,289756.99,270392.19,300652.15,230931.00
Datacore - Laser Physics,113819.37,-12.1%,4019,113975.84,129009.91,238436.48,117713.35
Datacore - Mechanical Engineering,312359.77,+12.0%,49401,340782.44,295502.49,292147.99,360586.47
Datacore - Minmatar Starship Engineering,347058.82,+10.9%,16730,389191.68,318108.07,387574.43,363702.21
Datacore - Molecular Engineering,236549.89,+11.8%,3659,224909.46,252521.65,410563.38,192054.75
Datacore - Nanite Engineering,189193.56,-13.3%,8765,180208.72,228413.84,172067.57,154465.58
Datacore - Nuclear Physics,259119.86,+6.5%,7957,269027.95,238431.14,335662.63,303729.27
Datacore - Plasma Physics,136410.49,-11.7%,746,138719.92,208084.16,764516.13,154492.54
Datacore - Quantum Physics,369648.06,-5.5%,1634,355467.86,396181.23,334930.04,334355.30
Datacore - Rocket Science,162007.04,+17.2%,4268,161766.18,165054.49,191288.15,152267.57
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,10054766.81,-4.8%,107,9847624.19,10761395.10,8103127.37,12099636.59
Assembly Instructions,27952952.96,+4.9%,21,28711053.33,30666888.51,21187499.75,27814647.63
Calibration Data,4004350.85,+0.1%,363,4117146.22,3867778.34,4412979.17,4602601.71
Circuitry Schematics,4875316.99,-5.4%,154,5010017.52,4653468.23,4453345.83,5452279.57
Circular Logic,829099.85,-38.5%,80,820607.44,1950071.42,3075000.00,816396.18
Classic Doctrine,7713112.71,-5.5%,34,7557023.77,7404599.90,7500000.00,8436985.57
Collision Measurements,5986177.51,+23.2%,45,4960275.92,5946526.30,5340000.00,4153586.83
Engagement Plan,5936953.09,+10.9%,61,6277456.50,4322666.67,10416666.67,6450580.17
Formation Layout,5575846.73,-23.2%,84,5558688.26,5336226.42,3608750.00,6958569.93
Installation Guide,30982667.66,-34.2%,45,32220000.06,30437932.71,47500000.00,19680614.12
Interface Alignment Chart,4858848.00,-17.7%,26,5043202.08,4588307.70,8149999.50,4543479.43
Operation Handbook,7667257.01,+4.5%,701,7759100.60,7629370.80,7286956.24,9524932.85
Prototype Diagram,6127373.84,+14.2%,16,6821634.63,6980000.04,12000000.00,5578956.48
Sacred Manifesto,3795212.57,+0.6%,160,3647102.82,4961095.21,3627272.73,4399602.10
Stolen Formulas,32040002.39,+49.8%,15,34600002.42,49000000.00,24800000.00,33554266.62
Symbiotic Figures,6534539.45,+26.3%,26,6794938.07,4402701.50,5985785.71,7229940.53
Test Reports,11287438.28,+22.3%,16,12818092.03,11253333.35,10625000.00,10247625.12
Tuning Instructions,5402052.73,+26.0%,19,6139071.60,5100133.34,8050052.63,7227615.82
User Manual,2696639.93,+29.8%,112,3138233.71,2671510.49,5142928.57,2600032.32
War Strategon,22395454.50,+34.0%,11,21378333.21,43285285.71,38499999.99,19030284.06
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,78.27,+78.9%,0,132.83,134.25,91.74,78.27
Cadmium,1732.88,+3.5%,181025,1704.19,1604.71,1455.32,1734.49
Caesium,1691.37,-11.4%,63814,1691.37,871.20,0.00,725.85
Chromium,2232.63,-5.9%,302960,2096.19,2723.83,2481.69,2074.00
Cobalt,415.80,-4.0%,232455,611.76,313.67,49.32,629.75
Dysprosium,18798.80,+6.4%,0,13132.13,17675.09,200000.00,18798.80
Evaporite Deposits,511.17,+7.4%,284400,441.58,477.12,238.67,527.73
Hafnium,435.74,-31.2%,82679,519.77,728.48,530.53,587.53
Hydrocarbons,88.39,-77.2%,764775,86.11,142.41,117.73,121.94
Mercury,2890.81,+3.8%,249492,2682.20,2115.51,1050.81,3345.63
Neodymium,21152.47,+13.5%,46571,22553.79,14193.69,2000.00,19248.25
Platinum,2082.12,-3.9%,125728,2259.89,2404.16,692.62,2493.54
Promethium,11131.57,+259.3%,0,13087.27,10361.78,0.00,11131.57
Scandium,242.82,-50.1%,522227,242.82,509.81,110.05,327.13
Silicates,237.07,-36.7%,292372,275.50,239.77,24.74,284.59
Technetium,34805.98,+58.0%,91463,33944.59,16648.43,2182.83,39816.70
Thulium,504.22,-0.2%,0,671.79,732.59,0.00,504.22
Titanium,811.31,+72.4%,13101,875.26,523.87,567.06,791.08
Tungsten,330.89,-7.2%,228856,530.00,671.98,315.95,380.18
Vanadium,1449.73,+24.8%,174316,1559.55,1217.22,679.07,1185.41
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,2728.86,-98.9%,0,2669.60,553.63,4499.99,2728.86
Carbon Polymers,408.92,+95.6%,982808,408.92,123.92,344.54,346.02
Ceramic Powder,416.57,+32.0%,0,554.77,794.02,562.83,416.57
Crystallite Alloy,1665.92,+14.1%,176606,1357.55,1968.24,2151.54,1726.17
Dysporite,13256.00,-97.2%,29928,14817.12,7741.60,0.00,8124.46
Fernite Alloy,1139.85,+0.9%,35053,786.31,1210.93,930.73,717.19
Ferrofluid,8582.09,-1.0%,63381,9656.92,515.44,0.00,12676.83
Fluxed Condensates,9158.68,-12.7%,0,3711.84,4611.61,0.00,9158.68
Hexite,1676.30,-87.8%,268157,1847.29,2697.73,3064.08,3006.79
Hyperflurite,9666.84,-4.3%,0,9115.20,3856.74,42684.55,9666.84
Neo Mercurite,11729.53,-65.9%,0,11139.71,3545.74,9400.00,11729.53
Platinum Technite,23944.07,+0.2%,25033,5526.95,23944.07,73.13,24974.77
Prometium,930.97,+1081.6%,2333,2409.90,5159.08,0.00,8295.73
Rolled Tungsten Alloy,2066.49,-52.1%,104853,1980.77,2084.56,1174.00,1612.12
Silicon Diborite,908.54,-0.9%,150265,908.54,979.26,386.50,481.34
Solerium,2250.44,-95.3%,0,3273.46,498.56,0.00,2250.44
Sulfuric Acid,491.65,-18.6%,286663,715.51,341.46,1299.14,498.38
Titanium Chromide,986.97,-95.1%,235455,2761.10,727.94,57.00,3212.90
Vanadium Hafnite,2632.06,+10.1%,54227,2160.16,1074.84,1304.74,1700.50
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,83.64,+7.5%,16844272,81.71,87.77,46.09,77.28
Fermionic Condensates,20422.34,-11.4%,49788,18272.01,25559.85,20860.07,17235.59
Fernite Carbide,64.18,+5.5%,62951473,64.31,63.82,76.40,67.88
Ferrogel,11041.78,+2.7%,165497,11074.56,10930.56,10325.23,10348.57
Fullerides,1042.97,+5.5%,4205413,1032.70,1126.41,532.50,954.21
Hypersynaptic Fibers,2769.88,+1.0%,376827,2719.40,3171.92,3735.56,2512.71
Nanotransistors,3087.70,-0.6%,2680826,3046.50,3461.61,2998.76,2952.50
Phenolic Composites,504.51,-2.9%,2012560,491.16,698.78,649.33,424.66
Sylramic Fibers,146.41,-0.3%,13393424,149.47,142.16,120.39,135.74
Titanium Carbide,80.74,+11.3%,11375710,84.75,77.39,50.25,82.12
Tungsten Carbide,73.10,-12.4%,14552317,66.91,88.35,103.71,65.02
,,,,,,,
Tech 2 Construction Components,,,,,,,
Antimatter Reactor Unit,30877.66,+7.0%,810,30875.52,35059.42,37000.00,32124.37
Crystalline Carbonide Armor Plate,5770.29,+31.7%,111063,5789.45,5294.59,2582.38,4612.46
Deflection Shield Emitter,17105.78,+1.4%,13026,16750.63,19400.26,36803.41,14193.10
Electrolytic Capacitor Unit,25364.40,-3.9%,21726,24597.12,26136.67,2644.68,21958.77
Emp Pulse Generator,15041.20,+47.4%,4929,12118.78,18482.10,6420.80,9465.47
Fernite Carbide Composite Armor Plate,5826.74,-7.3%,121220,5948.42,5225.54,8451.72,4353.98
Fusion Reactor Unit,30030.18,+10.2%,2117,30158.06,29998.60,36263.38,30844.97
Fusion Thruster,11954.22,+17.8%,813,13253.92,20849.92,5086.33,14446.17
Gravimetric Sensor Cluster,14637.61,-1.7%,4998,14410.69,15642.53,20464.56,12376.86
Graviton Pulse Generator,19389.77,+106.3%,5609,17803.08,23570.72,9999.19,15003.90
Graviton Reactor Unit,31280.53,+10.2%,1474,32588.38,37270.57,27789.20,31389.00
Ion Thruster,14303.75,+6.9%,4696,14155.88,15690.72,72060.66,13361.13
Ladar Sensor Cluster,13025.71,+4.9%,13588,12895.50,14155.09,33186.16,12237.97
Laser Focusing Crystals,18712.14,+11.0%,1724,16640.49,20800.81,5140.00,16455.18
Linear Shield Emitter,14636.66,-0.4%,3313,14594.31,17651.85,48203.40,14571.55
Magnetometric Sensor Cluster,12370.54,+5.8%,9012,11896.83,18035.08,8466.87,11057.55
Magpulse Thruster,15660.45,+2.7%,1294,15952.13,15153.31,9643.04,13146.47
Nanoelectrical Microprocessor,20167.53,+0.1%,9571,20342.18,19535.61,2762.50,17364.07
Nanomechanical Microprocessor,20601.00,+45.6%,44820,20902.53,18600.26,6828.93,17404.16
Nuclear Pulse Generator,14104.71,-4.5%,6427,13708.98,13862.22,1221.93,10169.02
Nuclear Reactor Unit,24491.57,+31.3%,2199,23179.89,32768.02,28574.93,32397.31
Oscillator Capacitor Unit,27305.74,-1.1%,14551,27688.76,22026.16,7804.48,22530.59
Particle Accelerator Unit,22407.72,-2.0%,4656,21614.96,26741.32,4915.13,15758.14
Photon Microprocessor,21235.26,+26.7%,44705,21833.22,18946.03,15778.82,17313.27
Plasma Pulse Generator,13941.91,-64.0%,3202,13164.02,15824.28,1600.00,9926.30
Plasma Thruster,15383.90,-2.5%,8888,15330.07,15728.98,25666.28,16536.55
Pulse Shield Emitter,16392.32,-1.2%,15656,16324.64,17964.72,42118.24,15538.28
Quantum Microprocessor,19329.50,-0.8%,34020,19360.67,19032.12,11831.62,17244.67
Radar Sensor Cluster,13806.87,-5.9%,3189,12750.50,15261.96,8000.00,12595.20
Scalar Capacitor Unit,22202.25,+1.3%,9992,22321.26,19710.95,2534.15,22202.93
Superconductor Rails,17833.76,-0.2%,8239,17770.46,16031.37,9723.29,15862.04
Sustained Shield Emitter,18660.33,-19.7%,21854,15125.97,20310.04,57099.64,14454.32
Tesseract Capacitor Unit,22863.38,+22.4%,19567,23685.73,21524.35,15345.93,24810.79
Thermonuclear Trigger Unit,22234.47,-4.0%,13564,21266.43,36512.07,31020.41,17703.22
Titanium Diborite Armor Plate,5926.15,-7.2%,81507,6018.47,5492.37,6680.75,5956.74
Tungsten Carbide Armor Plate,5026.07,-1.1%,14569,4873.99,5112.79,7984.55,4501.70
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,1640.01,+9.8%,193109,1863.60,1274.56,60.00,2667.72
Electronic Parts,792.44,+3.8%,8046740,793.54,786.57,705.23,818.57
Guidance Systems,5030.99,-10.5%,224448,5135.52,3670.24,2532.95,6219.54
Hydrogen Batteries,590.44,-49.2%,979370,614.53,588.05,595.65,510.01
Miniature Electronics,3455.08,-16.1%,61098,3438.64,1501.31,45.39,3073.07
Rocket Fuel,4338.60,+28.0%,175333,4450.51,4515.34,574.88,4054.66
Superconductors,1781.41,-4.9%,347104,1804.59,1326.32,680.90,1933.96
Transmitter,2607.30,+53.4%,92637,2622.59,2408.99,50.01,2872.02
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,319.79,-6.2%,1013,300.00,410.75,12.82,151.24
Central System Controller,815.52,-50.9%,194,400.01,3469.84,10.60,2075.38
Defensive Control Node,4000.01,+0.0%,224,4000.02,4056.60,5565.44,6948.87
Electromechanical Hull Sheeting,190.12,-0.9%,37725,188.36,200.00,12.99,331.71
Emergent Combat Analyzer,244.95,-18.3%,939,200.13,472.18,12.99,289.01
Emergent Combat Intelligence,8593.22,+7.6%,229,9093.85,5830.72,383.75,6759.66
Fused Nanomechanical Engines,395.01,-11.4%,931,350.04,587.42,30008.79,478.06
Heuristic Selfassemblers,354.23,-20.9%,926,278.56,769.19,15008.35,361.28
Jump Drive Control Nexus,1010.98,-1.1%,207,849.85,2000.00,542.57,2540.87
Melted Nanoribbons,5122320.72,+1.3%,3882,5187195.09,4902105.38,3240603.36,5505955.14
Modified Fluid Router,8088.20,-25.8%,25865,6728.17,15662.16,1002.45,19502.65
Neurovisual Input Matrix,311.77,-3.7%,7057,321.66,250.00,500.16,402.20
Powdered C-540 Graphite,270.63,-25.9%,15728,200.38,596.24,12.99,476.56
Resonance Calibration Matrix,976.78,+2.6%,747,1011.63,800.01,12.24,1138.17
Thermoelectric Catalysts,4669.82,+1.0%,168,4825.17,3913.53,341.39,4855.30
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,24814913.65,-47.6%,0,17080235.93,6671971.33,0.00,24814913.65
Intact Electromechanical Component,7956449.90,-90.0%,9,9574939.26,10001707.00,0.00,22242821.27
Intact Hull Section,59538449.52,+0.8%,0,72555555.89,70200000.00,0.00,59538449.52
Intact Power Cores,19983927.86,-24.9%,0,22500065.00,10001707.00,0.00,19983927.86
Intact Thruster Sections,17959758.59,-99.9%,0,14901871.93,4289760.14,0.00,17959758.59
Intact Weapon Subroutines,51608495.07,-61.2%,0,14115555.44,10001707.00,0.00,51608495.07
Malfunctioning Armor Nanobot,6012551.18,-8.5%,24,7371496.58,3416667.44,0.00,8815113.86
Malfunctioning Electromechanical Component,2944445.37,-32.1%,27,3062500.92,2477846.69,0.00,4117416.63
Malfunctioning Hull Section,19870542.87,-32.1%,0,18242500.00,27909182.01,0.00,19870542.87
Malfunctioning Power Cores,3919589.94,-36.2%,17,4378868.33,6115177.06,20000000.00,6137619.93
Malfunctioning Thruster Sections,4750000.34,+5.3%,12,5000000.37,2000000.93,0.00,6365033.19
Malfunctioning Weapon Subroutines,12065385.28,-17.1%,13,9454546.64,7890625.79,20000000.00,17506624.07
Wrecked Armor Nanobot,116000.00,-82.8%,47,113023.25,388011.76,2002500.00,18208.24
Wrecked Electromechanical Component,29830.36,+7.9%,36,29830.36,32359.84,3057777.78,7446.69
Wrecked Hull Section,3934166.49,-49.2%,12,4290908.90,8378749.75,26571428.57,2033220.71
Wrecked Power Cores,27908.07,+9.3%,31,29446.37,39328.58,1047692.31,40892.58
Wrecked Thruster Sections,36994.39,-18.8%,100,36994.39,36408.17,1676666.67,27408.79
Wrecked Weapon Subroutines,138461.96,-27.8%,39,138461.96,108076.92,1108000.00,301254.63
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,6020.41,-43.5%,292,6020.41,4618.72,750250.12,5077.16
Datacore - Electronic Subsystems Engineering,7311.43,-54.4%,251,4557.05,6950.92,404766.67,3573.38
Datacore - Engineering Subsystems Engineering,2994.73,-25.8%,324,3031.72,19204.52,4138.60,7117.08
Datacore - Offensive Subsystems Engineering,4235.56,-49.7%,245,3068.61,7876.29,1707214.29,7778.01
Datacore - Propulsion Subsystems Engineering,6280.24,-46.9%,359,6707.95,2628.80,556431.37,2961.48
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,259085.11,-49.8%,323,249838.20,342055.57,305804.60,512077.65
Amarr Hybrid Tech Decryptor,92714.30,-82.7%,112,94710.30,80000.00,5399999.80,132933.93
Caldari Hybrid Tech Decryptor,2571612.03,+3.5%,99,2692231.88,1980410.42,3157071.43,3941736.21
Gallente Hybrid Tech Decryptor,38349.24,-73.9%,43,44898.41,49434.70,300005.00,106678.27
Minmatar Hybrid Tech Decryptor,90357.66,-98.0%,62,78287.50,79000.00,1000002.73,118370.01
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,2704.34,-26.0%,24016,2100.76,3687.20,1318.72,5637.31
Fullerite-C32,10104.35,-1.0%,34696,10002.51,11609.75,2689.68,13974.92
Fullerite-C50,3290.67,-8.6%,35826,3324.84,3067.68,1163.88,5939.34
Fullerite-C60,225.54,-33.0%,45697,240.27,222.29,63.42,293.79
Fullerite-C70,301.01,-52.8%,31015,361.01,150.00,329.00,319.46
Fullerite-C72,2676.46,-25.2%,38411,2912.10,2179.26,375.00,4931.35
Fullerite-C84,267.33,-71.9%,35337,321.87,75.04,434.32,251.17
Fullerite-C320,70123.85,-8.7%,33825,65615.08,51960.57,76429.89,76139.54
Fullerite-C540,36116.12,+8.0%,4918,36116.12,40645.86,3550.50,39615.29
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2423824.04,-99.9%,287,2722493.12,2791888.26,0.00,2727258.65
Carbon-86 Epoxy Resin,1199503.16,-6.9%,1898,1194494.66,1079405.66,0.00,1684045.05
Fullerene Intercalated Graphite,2604.54,-23.3%,9109,807.63,9000.00,0.00,927.83
Fulleroferrocene,1416.51,+5.9%,113719,1404.23,1447.53,0.00,1695.21
Graphene Nanoribbons,73944.88,-96.5%,3666,73944.88,64999.03,0.00,87618.71
Lanthanum Metallofullerene,5674.54,-95.2%,36832,5886.26,2712.29,0.00,10366.33
Methanofullerene,5849.49,-74.4%,18119,8562.99,4830.98,0.00,11362.61
PPD Fullerene Fibers,5315.52,-71.8%,23473,7298.07,5302.55,0.00,9140.60
Scandium Metallofullerene,39356.95,-17.5%,5986,39363.28,44948.42,0.00,46310.69
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,3491.93,-48.5%,0,1515.95,1033.51,0.00,3491.93
Azure Mykoserocin,2366.64,+26.8%,6853,4076.16,3151.46,2367.91,5937.89
Celadon Mykoserocin,7178.46,-86.1%,0,300.00,8788.94,0.00,7178.46
Golden Mykoserocin,2505.81,+99.5%,0,1999.27,2937.59,0.00,2505.81
Lime Mykoserocin,1939.41,+3.1%,5512,1939.41,8530.31,1.00,4646.72
Malachite Mykoserocin,11247.07,-100.0%,0,0.00,0.00,0.00,11247.07
Vermillion Mykoserocin,3540.69,-26.6%,44724,3163.59,4993.33,8295.63,7780.60
Viridian Mykoserocin,11386.95,-86.0%,0,9919.56,20000.00,0.00,11386.95
Amber Cytoserocin,45193.07,-66.8%,0,60507.25,66304.89,11.13,45193.07
Azure Cytoserocin,35666.77,-27.1%,3169,32490.72,50904.67,45000.00,37393.37
Celadon Cytoserocin,91032.19,-34.1%,0,62018.70,74532.57,0.00,91032.19
Golden Cytoserocin,98400.18,-100.0%,0,0.00,0.00,0.00,98400.18
Lime Cytoserocin,46816.41,+28.2%,0,30727.16,46640.34,2000.00,46816.41
Malachite Cytoserocin,70259.55,-57.3%,2450,70259.55,0.00,0.00,91228.02
Vermillion Cytoserocin,78838.99,+26.8%,5865,78838.99,27050.89,0.00,99141.79
Viridian Cytoserocin,106434.26,-53.0%,0,40449.59,50000.00,0.00,106434.26
,,,,,,,
Planetary Raw Materials (R0),,,,,,,
Aqueous Liquids,1.01,+18.2%,40247249,1.14,0.44,0.32,1.49
Autotrophs,5.73,-16.2%,27332420,4.51,9.61,7.84,4.91
Base Metals,1.70,-48.9%,47946004,1.59,2.16,0.68,1.31
Carbon Compounds,1.07,+5.6%,42930765,1.15,0.89,0.36,1.85
Complex Organisms,2.48,+81.7%,10023985,3.97,1.26,2.21,3.65
Felsic Magma,2.91,-0.9%,20392681,3.52,1.68,3.16,4.47
Heavy Metals,2.43,-58.4%,53531436,2.76,2.27,5.74,3.65
Ionic Solutions,3.10,+2.2%,37944160,3.15,4.85,2.69,3.33
Micro Organisms,1.35,-1.6%,62603856,1.25,1.38,2.16,3.24
Noble Gas,1.01,-0.9%,55930201,1.10,0.66,0.70,1.47
Noble Metals,5.39,-38.4%,70456020,3.99,6.20,3.42,4.63
Non-CS Crystals,3.62,-12.6%,23291291,3.12,4.05,6.29,3.95
Planktic Colonies,4.75,-5.3%,25771631,5.01,4.03,2.68,4.46
Reactive Gas,5.36,-25.3%,20599053,4.38,8.38,6.63,5.40
Suspended Plasma,1.26,+2.0%,28379983,1.40,0.84,0.91,2.10
,,,,,,,
Planetary Processed Materials (P1),,,,,,,
Bacteria,300.65,-12.2%,1987357,321.51,287.30,192.91,652.57
Biofuels,218.40,+16.3%,1503335,226.32,212.00,147.25,373.47
Biomass,709.83,+33.8%,375627,765.00,615.95,764.04,928.12
Chiral Structures,366.25,+42.0%,353535,448.96,205.45,366.40,610.56
Electrolytes,485.71,+2.5%,757508,512.82,429.51,430.52,405.92
Industrial Fibers,720.80,-28.8%,577406,729.85,640.74,775.71,729.70
Oxidizing Compound,586.85,-6.3%,1587414,598.90,503.44,301.92,871.21
Oxygen,226.75,+8.0%,4270680,237.80,208.30,208.52,290.49
Plasmoids,183.36,+5.8%,1143561,192.36,159.00,146.65,239.62
Precious Metals,651.97,-5.8%,885109,623.25,793.01,523.31,921.34
Proteins,583.55,+25.1%,143412,658.05,497.77,741.74,623.56
Reactive Metals,241.46,+24.2%,1124885,273.29,205.75,192.40,375.16
Silicon,631.80,+6.8%,545830,592.04,782.56,469.08,665.83
Toxic Metals,285.56,+11.2%,1446163,273.23,303.29,216.33,497.52
Water,84.33,+18.6%,2261273,101.73,23.89,158.06,131.46
,,,,,,,
Planetary Refined Commodities (P2),,,,,,,
Biocells,9907.70,-49.5%,36985,11427.96,8811.72,1256.90,15054.22
Construction Blocks,1640.01,+9.8%,193109,1863.60,1274.56,60.00,2667.72
Consumer Electronics,1421.72,-28.9%,679530,1245.21,1582.25,482.23,1648.40
Coolant,5041.15,+12.0%,1680919,5651.57,4600.02,3654.77,4407.85
Enriched Uranium,12783.88,-10.2%,721819,12547.15,13900.75,15257.26,14015.09
Fertilizer,2146.91,-5.8%,72263,2131.51,2577.16,121.64,2492.99
Genetically Enhanced Livestock,11030.82,+126.6%,4711,11674.72,26896.47,1282.35,13678.10
Livestock,1195.11,+25.5%,160964,1226.70,1038.78,675.00,1656.13
Mechanical Parts,3522.60,+50.4%,2333015,3416.59,3542.78,3459.60,3832.76
Microfiber Shielding,20026.15,+4.3%,1820,13768.72,22987.86,100.00,15022.60
Miniature Electronics,3455.08,-16.1%,61098,3438.64,1501.31,45.39,3073.07
Nanites,3940.54,+14.2%,81559,3966.18,3947.82,1608.09,6447.52
Oxides,11872.39,-28.4%,20914,13588.88,7032.13,133.97,14352.14
Polyaramids,16012.47,+24.9%,4857,14165.80,25631.77,0.00,18713.51
