Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Tripped Power Circuit,39625.27,+0.0%,336208,40046.70,37512.06,39158.09,41535.92
Ward Console,21822.25,+2.1%,40964,21920.12,22749.10,19300.12,19534.63
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,131652.32,+17.2%,2066,121085.03,193376.49,0.00,137101.95
Datacore - Caldari Starship Engineering,135632.31,-16.9%,3553,178052.01,122375.17,0.00,156326.36
Datacore - Electromagnetic Physics,85567.86,+17.7%,2102,88857.58,83235.63,0.00,86380.93
Datacore - Electronic Engineering,278584.98,+12.8%,3657,287103.07,258581.43,230000.00,247009.60
Datacore - Gallentean Starship Engineering,239284.73,+7.4%,2772,218263.40,313021.46,250000.00,208886.88
Datacore - Graviton Physics,132866.59,+0.8%,674,100167.89,94192.64,290000.00,90562.52
Datacore - High Energy Physics,154946.35,+16.9%,4630,170145.36,149411.29,0.00,195248.10
Datacore - Hydromagnetic Physics,555870.36,-0.7%,1829,525546.79,683108.74,0.00,473863.82
Datacore - Laser Physics,177349.21,-6.0%,675,194721.86,151767.49,0.00,111506.48
Datacore - Mechanical Engineering,356272.63,-5.9%,25688,383244.31,333975.51,407263.70,386459.46
Datacore - Minmatar Starship Engineering,402061.20,+12.1%,7794,431923.18,353393.17,489706.21,437280.03
Datacore - Molecular Engineering,297947.15,+17.6%,3202,352695.74,283921.72,0.00,333129.82
Datacore - Nanite Engineering,271288.77,+9.1%,1211,283484.81,242780.00,280000.00,187851.59
Datacore - Nuclear Physics,310498.06,+2.8%,3743,308639.62,311273.42,328845.16,0.00
Datacore - Plasma Physics,266051.80,-14.2%,711,289326.46,241636.87,0.00,158157.97
Datacore - Quantum Physics,413748.83,-4.0%,1959,418328.24,424471.52,350000.00,404273.86
Datacore - Rocket Science,270976.08,-11.9%,2384,275539.29,246158.82,299425.23,232999.98
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9439898.74,-17.7%,127,8978406.24,10083665.94,8321407.00,9553354.69
Assembly Instructions,28700000.30,-21.0%,13,28091666.99,36000000.00,0.00,24010407.92
Calibration Data,4478480.12,-13.2%,234,4408488.28,4738364.95,3962222.52,5234603.73
Circuitry Schematics,4626183.61,-1.9%,100,4296567.13,4997878.79,0.00,4681734.99
Circular Logic,978133.20,+133.4%,10,978133.20,0.00,0.00,859822.92
Classic Doctrine,7528253.02,-14.3%,16,7732289.17,6100000.00,0.00,8068498.82
Collision Measurements,4726543.22,+50.7%,9,7744444.44,3864285.73,0.00,5054441.67
Engagement Plan,7286267.97,+18.5%,34,7996374.27,6386800.00,0.00,7303497.80
Formation Layout,4934505.80,+10.0%,82,4928954.23,5020000.00,0.00,5531498.61
Installation Guide,39100001.00,+9.5%,1,0.00,39100001.00,0.00,20160212.52
Interface Alignment Chart,4634826.15,+7.9%,65,4858043.59,4300000.00,0.00,4928733.60
Operation Handbook,6773712.69,-6.2%,545,6716421.18,6964980.25,4662205.56,8033756.63
Prototype Diagram,8499667.01,+10.3%,3,8749500.52,8000000.00,0.00,7096223.59
Sacred Manifesto,3509619.54,-0.8%,113,3517742.93,3403000.05,0.00,4240797.11
Stolen Formulas,37009927.16,-2.5%,0,0.00,0.00,0.00,37009927.16
Symbiotic Figures,6630769.15,-7.9%,13,9999999.75,5133333.33,0.00,5143274.38
Test Reports,10601698.84,+29.7%,0,0.00,0.00,0.00,10601698.84
Tuning Instructions,8284818.32,+6.3%,11,9581600.00,7204166.92,0.00,7624949.81
User Manual,4542027.82,-19.8%,27,4565215.96,4440000.00,0.00,2886656.93
War Strategon,20295033.12,+68.3%,0,0.00,0.00,0.00,20295033.12
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,122.18,+1.6%,16754740,120.91,126.86,0.00,102.91
Fermionic Condensates,21056.62,-0.9%,52717,20787.41,29799.19,26998.95,20247.14
Fernite Carbide,99.72,-9.2%,25945884,102.88,93.88,51.68,0.00
Ferrogel,13224.72,+9.4%,175882,13170.23,13611.67,0.00,12225.65
Fullerides,1005.99,-0.6%,3778722,1009.46,1133.30,517.20,927.10
Hypersynaptic Fibers,3267.09,+11.5%,178390,3151.70,4214.47,3744.56,3322.27
Nanotransistors,2640.21,+8.4%,2038323,2696.19,2783.09,819.71,2598.19
Phenolic Composites,543.10,-22.6%,1425460,578.86,695.27,32.10,476.63
Sylramic Fibers,186.00,+6.1%,12160951,182.47,196.41,55.04,179.87
Titanium Carbide,113.90,-5.1%,6587959,112.43,115.48,0.00,97.29
Tungsten Carbide,104.78,+9.8%,8854980,103.77,123.55,133.65,118.79
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1162.66,+8.7%,1597,1212.49,430.55,10.00,3114.36
Central System Controller,9543.31,-11.7%,114,10573.64,4048.17,0.00,22312.17
Defensive Control Node,10876.99,-9.7%,114,11729.24,6014.12,0.00,16499.30
Electromechanical Hull Sheeting,904.52,+1.0%,35067,842.48,1168.17,94.82,1274.40
Emergent Combat Analyzer,1288.12,+24.6%,655,1434.96,873.38,50.00,3886.97
Emergent Combat Intelligence,4823.29,-1.9%,101,5287.40,1939.14,0.00,25361.70
Fused Nanomechanical Engines,1470.69,+11.1%,656,1581.46,590.69,10.00,4262.24
Heuristic Selfassemblers,1940.95,-5.5%,639,2241.88,781.80,10.00,3149.92
Jump Drive Control Nexus,8547.90,-11.7%,106,9348.60,3286.14,0.00,22693.62
Melted Nanoribbons,4861326.03,-1.6%,3273,4887683.58,4766654.99,3404618.18,5128820.19
Modified Fluid Router,21865.33,-5.4%,19552,22435.88,20097.51,3468.18,22628.56
Neurovisual Input Matrix,945.09,-2.4%,6640,791.75,1354.33,500.00,596.45
Powdered C-540 Graphite,1015.48,+18.2%,11110,1042.24,928.68,10.00,1346.14
Resonance Calibration Matrix,1690.69,+24.7%,498,1818.09,979.09,10.00,6212.29
Thermoelectric Catalysts,19625.69,-27.7%,120,15534.93,30875.28,0.00,25471.66
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,23412502.75,-31.7%,0,0.00,0.00,0.00,23412502.75
Intact Electromechanical Component,15784286.28,-36.6%,0,0.00,0.00,0.00,15784286.28
Intact Hull Section,76524789.34,-3.5%,0,0.00,0.00,0.00,76524789.34
Intact Power Cores,25999578.05,-76.9%,0,0.00,0.00,0.00,25999578.05
Intact Thruster Sections,17440013.67,-57.0%,0,0.00,0.00,0.00,17440013.67
Intact Weapon Subroutines,27700473.18,-81.0%,0,0.00,0.00,0.00,27700473.18
Malfunctioning Armor Nanobot,3687234.95,+76.2%,1,0.00,3687234.95,0.00,7180817.05
Malfunctioning Electromechanical Component,2627500.00,-17.9%,5,2627500.00,0.00,0.00,3955155.81
Malfunctioning Hull Section,25454909.19,-5.7%,0,0.00,0.00,0.00,25454909.19
Malfunctioning Power Cores,6000000.00,+50.0%,3,6000000.00,0.00,0.00,8970311.15
Malfunctioning Thruster Sections,3627500.00,-3.1%,15,3627500.00,0.00,0.00,5437147.92
Malfunctioning Weapon Subroutines,10027500.00,+24.7%,4,10027500.00,0.00,0.00,14151088.83
Wrecked Armor Nanobot,2500.00,+13269.3%,2,2500.00,0.00,0.00,68090.11
Wrecked Electromechanical Component,35462.00,+2053.6%,10,50531.43,300.00,0.00,21531.68
Wrecked Hull Section,7559183.42,+48.7%,6,9875000.00,2927550.26,0.00,3639634.64
Wrecked Power Cores,1033.33,+32248.4%,6,2500.00,300.00,0.00,62002.44
Wrecked Thruster Sections,2011.36,+11012.6%,11,3500.00,225.00,0.00,20695.74
Wrecked Weapon Subroutines,154273.97,+371.7%,11,154273.97,0.00,0.00,242519.18
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,5340.48,+7.7%,1383,2000.00,43999.00,0.00,6108.63
Datacore - Electronic Subsystems Engineering,4386.21,-10.1%,1211,4386.21,0.00,0.00,6079.40
Datacore - Engineering Subsystems Engineering,32322.31,+61.6%,692,28709.57,58471.61,0.00,6677.11
Datacore - Offensive Subsystems Engineering,8240.39,+1263.7%,305,7180.47,88000.01,0.00,5894.87
Datacore - Propulsion Subsystems Engineering,43532.93,+150.5%,324,53882.35,29406.35,0.00,9272.83
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,200822.48,-1.4%,368,200608.40,240000.00,0.00,416617.03
Amarr Hybrid Tech Decryptor,178308.47,+51.7%,94,137686.03,614999.62,0.00,142425.40
Caldari Hybrid Tech Decryptor,2030376.81,+32.0%,37,1410000.09,3049567.14,0.00,2863866.33
Gallente Hybrid Tech Decryptor,178411.76,-15.9%,51,166306.12,475000.00,0.00,181330.83
Minmatar Hybrid Tech Decryptor,179582.83,+82.9%,100,148492.37,666666.67,0.00,111488.01
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,2592.64,-40.3%,7243,1888.80,6000.00,0.00,0.00
Fullerite-C32,7925.02,+3.1%,19212,6804.32,12000.00,0.00,14012.49
Fullerite-C50,2877.27,-33.3%,53878,3071.89,3289.35,11.13,4931.54
Fullerite-C60,451.80,-5.2%,46716,476.72,539.48,15.03,0.00
Fullerite-C70,511.18,-42.1%,41209,423.72,583.89,0.00,0.00
Fullerite-C72,2634.43,-43.2%,25958,2849.58,2283.57,0.00,0.00
Fullerite-C84,304.16,-18.7%,23069,289.49,364.71,0.00,901.84
Fullerite-C320,54145.80,+16.4%,12452,52764.23,65000.00,11.13,0.00
Fullerite-C540,25000.08,+77.7%,1049,25000.08,0.00,0.00,0.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3205333.34,+0.0%,15,2808000.01,4000000.00,0.00,0.00
Carbon-86 Epoxy Resin,1370258.63,-11.5%,87,1003171.65,2599999.99,0.00,0.00
Fullerene Intercalated Graphite,3110.31,-71.7%,6418,0.00,3110.31,0.00,0.00
Fulleroferrocene,1853.63,+0.0%,11000,1399.95,1899.00,0.00,0.00
Graphene Nanoribbons,67000.00,-7.1%,100,67000.00,0.00,0.00,0.00
Lanthanum Metallofullerene,7130.58,+8.7%,605,7789.99,7000.00,0.00,0.00
Methanofullerene,10106.59,+0.0%,3625,13899.00,9999.00,0.00,0.00
PPD Fullerene Fibers,6667.81,+151.3%,4687,1356.15,9004.61,0.00,0.00
Scandium Metallofullerene,23290.21,+99.3%,960,9073.10,44990.00,0.00,0.00
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,1.04,+8364.9%,13700,0.00,1.04,0.00,178.59
Cadmium,1273.32,+73.1%,79266,1273.32,0.00,0.00,1966.48
Caesium,401.00,-9.4%,1861,401.00,0.00,0.00,1144.94
Chromium,2090.24,-19.8%,281719,2155.73,311.01,0.00,2169.93
Cobalt,493.07,-6.0%,70137,493.07,0.00,0.00,0.00
Dysprosium,31334.21,+390.6%,0,0.00,0.00,0.00,31334.21
Evaporite Deposits,826.20,-16.2%,51375,739.00,1299.00,0.00,0.00
Hafnium,601.02,-8.4%,62473,601.02,0.00,0.00,0.00
Hydrocarbons,170.56,-43.9%,66800,214.05,2.01,0.00,185.03
Mercury,423.90,+293.3%,7450,1401.01,0.00,89.40,0.00
Neodymium,15882.51,+10.2%,0,0.00,0.00,0.00,15882.51
Platinum,2279.31,-2.2%,182175,2498.63,1551.01,87.40,2743.82
Promethium,16045.55,-22.9%,0,0.00,0.00,0.00,16045.55
Scandium,458.84,+5.1%,96015,402.18,889.68,25.40,0.00
Silicates,642.16,-15.7%,318341,630.25,975.50,0.00,772.31
Technetium,39900.00,-24.6%,27546,39900.00,0.00,0.00,30791.58
Thulium,502.00,-35.5%,2665,502.00,0.00,0.00,0.00
Titanium,1999.00,-13.8%,1,1999.00,0.00,0.00,0.00
Tungsten,1200.37,-40.2%,3000,0.00,1200.37,0.00,0.00
Vanadium,1920.80,-50.1%,186021,1962.04,26.83,800.00,1188.11
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1310.62,-1.0%,459241,1330.58,846.70,50.02,0.00
Silicon Diborite,1000.00,+9.1%,0,0.00,0.00,0.00,1000.00
Ceramic Powder,1350.82,-28.9%,105295,1001.01,1523.88,0.00,1627.16
Carbon Polymers,900.01,-50.2%,8024,900.01,0.00,0.00,1763.94
Crystallite Alloy,2907.56,-18.3%,0,0.00,0.00,0.00,2907.56
Fernite Alloy,1442.26,+18.7%,62079,1442.26,0.00,0.00,0.00
Titanium Chromide,1048.29,+56.9%,40481,1048.29,0.00,0.00,0.00
Rolled Tungsten Alloy,3960.91,-46.9%,0,0.00,0.00,0.00,3960.91
Hexite,2675.72,+24.5%,0,0.00,0.00,0.00,2675.72
Caesarium Cadmide,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Solerium,1602.63,-82.4%,0,0.00,0.00,0.00,1602.63
Platinum Technite,7000.06,-52.8%,3591,0.00,7000.06,0.00,18211.44
Vanadium Hafnite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Prometium,10001.67,-96.7%,0,0.00,0.00,0.00,10001.67
Hyperflurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ferrofluid,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Dysporite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Neo Mercurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fluxed Condensates,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,7993.30,-40.0%,529,7257.42,17312.86,3126.07,10110.00
Capacitor Console,12552863.72,-12.6%,166,12761680.10,10000000.18,12000000.00,12549612.31
Conductive Thermoplastic,12230.55,+12.8%,70,12002.37,16000.04,4001.07,14343.09
Current Pump,18274.56,+51.5%,95,14000.99,61333.11,4001.07,44655.69
Drone Transceiver,3668.34,+18.5%,262,3602.02,13001.33,3131.50,8463.87
Enhanced Ward Console,13044652.80,+7.9%,95,13105014.11,12985499.99,10000000.00,13988879.89
Impetus Console,9144.08,-41.0%,170,9357.83,4500.71,5004.54,20263.92
Intact Armor Plates,20059829.24,+0.0%,100,20007302.98,20510592.36,16704009.37,21125258.94
Intact Shield Emitter,672468.66,-18.4%,101,728107.54,436406.74,106100.01,815394.98
Interface Circuit,89469.00,+156.0%,742,69318.49,234245.49,201481.27,83748.21
Logic Circuit,180450.70,+38.7%,1412,181008.05,203465.99,26001.07,184097.02
Lorentz Fluid,1774.98,+48.4%,231,1686.95,2000.00,3154.92,7267.76
Micro Circuit,2046.75,-56.6%,1055,850.74,48556.82,15001.20,6660.39
Nanite Compound,49041.11,-13.1%,125,44461.09,131250.93,14007.01,94950.11
Power Circuit,1812107.28,-0.7%,593,2075562.91,1263014.81,2503001.03,2221683.55
Power Conduit,12150.92,+151.4%,187,12836.15,4535.15,2007.02,7240.07
Single-crystal Superalloy I-beam,6977688.45,-7.8%,347,7052300.27,6439794.88,6051005.56,7088545.62
Telemetry Processor,29114.06,-60.6%,212,29894.09,2333.01,0.00,23383.84
Trigger Unit,9973.65,-53.0%,210,10295.57,252.00,1603.00,11820.13
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,309.96,+799.7%,446,309.96,0.00,0.00,0.00
Azure Mykoserocin,3371.63,-43.4%,1518,0.00,0.00,3371.63,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2112.37,+69.2%,4164,2331.76,1722.32,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Cytoserocin,30000.00,+26.2%,597,30000.00,0.00,0.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,11.13,+146095.3%,510,11.13,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,38690.96,-6.4%,500,38690.96,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
