Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Molecular Engineering,299990.83,+21.0%,3439,349568.02,286407.43,353600.00,333625.23
Datacore - Nanite Engineering,222275.54,+8.1%,844,207551.84,241118.77,185925.93,189432.63
Datacore - Nuclear Physics,311597.44,+1.7%,3869,311653.64,311285.90,315000.00,0.00
Datacore - Plasma Physics,270006.27,+8.9%,491,288948.86,252899.21,0.00,159369.71
Datacore - Quantum Physics,403640.64,-2.9%,1564,413948.82,403775.93,350000.00,398491.33
Datacore - Rocket Science,272204.51,+6.8%,2197,276234.42,250132.90,287012.99,229942.46
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9726434.34,-11.6%,114,9232347.09,10171112.87,0.00,0.00
Assembly Instructions,28853846.58,-18.2%,13,28258333.80,36000000.00,0.00,0.00
Calibration Data,4628677.40,-7.5%,214,4541885.04,4783118.82,4220000.53,5270618.64
Circuitry Schematics,4630763.62,-7.4%,107,4039304.92,5028149.94,0.00,0.00
Circular Logic,972166.67,+116.9%,6,972166.67,0.00,0.00,0.00
Classic Doctrine,7486239.86,-1.5%,17,7671071.85,6100000.00,0.00,0.00
Collision Measurements,4442361.12,+26.7%,8,7744444.44,3341666.68,0.00,0.00
Engagement Plan,6818138.87,+20.0%,24,7333333.33,6715099.97,0.00,0.00
Formation Layout,4749453.51,+13.0%,64,4749453.51,0.00,0.00,0.00
Installation Guide,39100001.00,+9.5%,1,0.00,39100001.00,0.00,0.00
Interface Alignment Chart,4430389.13,+20.0%,23,4664894.99,4250000.00,0.00,4818902.80
Operation Handbook,6810614.10,-5.2%,481,6673496.36,7026911.59,4662204.00,0.00
Prototype Diagram,8499667.01,+10.3%,3,8749500.52,8000000.00,0.00,0.00
Sacred Manifesto,3378679.60,-7.0%,78,3379430.67,3369666.72,0.00,0.00
Stolen Formulas,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Symbiotic Figures,7210000.00,-12.9%,10,8750000.00,1050000.00,0.00,0.00
Test Reports,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Tuning Instructions,7204166.92,+7.9%,6,0.00,7204166.92,0.00,0.00
User Manual,4076848.78,-12.0%,8,3471596.74,4440000.00,0.00,2906278.41
War Strategon,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,123.30,-4.6%,11968991,122.42,127.70,0.00,104.16
Fermionic Condensates,21505.53,+2.8%,17271,20788.49,29565.55,26998.95,20277.42
Fernite Carbide,103.51,-13.1%,30149899,107.68,95.86,51.68,96.75
Ferrogel,13286.58,+21.3%,105675,13177.66,13593.91,0.00,12242.94
Fullerides,1023.21,-8.8%,3081785,986.18,1218.63,517.20,925.97
Hypersynaptic Fibers,3572.38,-36.6%,160978,3193.14,4199.70,291.96,3259.85
Nanotransistors,2582.48,-11.5%,1762140,2646.76,2749.93,813.18,2595.31
Phenolic Composites,525.91,-29.9%,1196243,563.48,697.39,32.10,471.62
Sylramic Fibers,185.28,-2.4%,15532769,181.21,199.03,55.04,180.81
Titanium Carbide,114.28,+1.2%,5275246,106.90,118.44,0.00,99.00
Tungsten Carbide,102.99,-1.6%,7883462,101.76,123.43,30.01,118.50
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1081.49,+17.8%,1422,1125.99,422.89,0.00,3110.99
Central System Controller,21479.54,-62.0%,126,10045.03,48984.16,0.00,20200.54
Defensive Control Node,11025.98,-17.7%,107,11600.81,6009.27,0.00,15496.24
Electromechanical Hull Sheeting,860.98,-14.1%,29078,756.14,1179.90,88.06,1288.29
Emergent Combat Analyzer,1002.36,-11.5%,532,1084.66,840.27,50.00,3951.49
Emergent Combat Intelligence,4465.46,-39.3%,95,5000.04,1826.00,0.00,23019.39
Fused Nanomechanical Engines,1173.02,-20.2%,499,1260.31,566.75,10.00,4629.86
Heuristic Selfassemblers,1754.52,+6.5%,484,2005.24,848.43,10.00,4077.98
Jump Drive Control Nexus,8364.84,-50.1%,85,9000.04,3001.00,0.00,22651.90
Melted Nanoribbons,4877004.70,-3.1%,3050,4896758.26,4803043.86,5150000.00,5096777.35
Modified Fluid Router,22196.53,-3.4%,17199,22846.38,20097.51,5166.39,21749.20
Neurovisual Input Matrix,916.69,-22.6%,5437,711.13,1352.95,500.00,412.29
Powdered C-540 Graphite,944.84,+5.5%,8992,1010.09,636.12,10.00,1345.82
Resonance Calibration Matrix,1400.86,-19.8%,471,1487.62,935.59,10.00,7027.07
Thermoelectric Catalysts,22942.32,-48.0%,139,15000.13,35829.66,0.00,24132.62
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,21651948.40,-26.1%,0,0.00,0.00,0.00,21651948.40
Intact Electromechanical Component,16299780.60,-38.6%,0,0.00,0.00,0.00,16299780.60
Intact Hull Section,77426101.87,-4.6%,0,0.00,0.00,0.00,77426101.87
Intact Power Cores,26195399.57,-77.1%,0,0.00,0.00,0.00,26195399.57
Intact Thruster Sections,17459576.82,-57.0%,0,0.00,0.00,0.00,17459576.82
Intact Weapon Subroutines,27014657.38,-80.5%,0,0.00,0.00,0.00,27014657.38
Malfunctioning Armor Nanobot,3687234.95,+76.2%,1,0.00,3687234.95,0.00,0.00
Malfunctioning Electromechanical Component,2627500.00,-17.9%,5,2627500.00,0.00,0.00,4021778.94
Malfunctioning Hull Section,25291637.77,-5.1%,0,0.00,0.00,0.00,25291637.77
Malfunctioning Power Cores,6000000.00,+40.0%,2,6000000.00,0.00,0.00,9540810.22
Malfunctioning Thruster Sections,3627500.00,-13.0%,1,3627500.00,0.00,0.00,0.00
Malfunctioning Weapon Subroutines,10027500.00,+24.7%,4,10027500.00,0.00,0.00,14401991.53
Wrecked Armor Nanobot,2500.00,+13269.3%,7,2500.00,0.00,0.00,50590.90
Wrecked Electromechanical Component,20812.22,+3569.5%,18,24914.67,300.00,0.00,21453.34
Wrecked Hull Section,6706121.17,+67.6%,9,7785712.86,2927550.26,0.00,4186245.25
Wrecked Power Cores,1766.67,+11259.2%,9,2500.00,300.00,0.00,61776.15
Wrecked Thruster Sections,2011.36,+11012.6%,11,3500.00,225.00,0.00,19616.19
Wrecked Weapon Subroutines,255481.03,+218.9%,25,140413.28,500000.00,0.00,241718.75
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,5123.89,+714.8%,121,2000.00,43999.00,0.00,7340.00
Datacore - Electronic Subsystems Engineering,5484.76,-53.9%,315,5484.76,0.00,0.00,4722.13
Datacore - Engineering Subsystems Engineering,25872.69,-94.8%,902,26057.45,2250.00,0.00,4646.24
Datacore - Offensive Subsystems Engineering,10022.71,+969.2%,391,9652.20,20000.00,0.00,4353.42
Datacore - Propulsion Subsystems Engineering,42644.63,+1474.3%,242,43193.28,10000.00,0.00,8711.52
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,205931.69,+68.1%,100,204115.14,264666.67,0.00,416282.46
Amarr Hybrid Tech Decryptor,131046.47,+1351.9%,43,72500.00,575999.60,0.00,185745.03
Caldari Hybrid Tech Decryptor,1675555.64,+67.8%,27,1106666.78,3666666.67,0.00,2727747.81
Gallente Hybrid Tech Decryptor,252426.83,-34.0%,82,143377.36,451724.14,0.00,0.00
Minmatar Hybrid Tech Decryptor,163257.08,+102.5%,83,124030.36,666666.67,0.00,106391.58
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,4675.94,-62.5%,2940,3710.15,6000.00,0.00,0.00
Fullerite-C32,8167.36,+34.2%,21969,7277.64,11965.01,0.00,14009.93
Fullerite-C50,3965.87,-10.5%,47333,4177.74,3342.01,0.00,4814.94
Fullerite-C60,515.33,-8.1%,41396,487.11,537.04,0.00,0.00
Fullerite-C70,518.11,+3.0%,39978,427.50,600.00,0.00,0.00
Fullerite-C72,2816.47,+5.4%,22586,3229.88,2283.57,0.00,0.00
Fullerite-C84,311.43,-13.8%,16420,289.57,363.39,0.00,935.03
Fullerite-C320,55319.26,+35.5%,7096,52500.99,65000.00,0.00,0.00
Fullerite-C540,25000.08,+75.3%,549,25000.08,0.00,0.00,0.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2808000.01,+10.6%,10,2808000.01,0.00,0.00,0.00
Carbon-86 Epoxy Resin,1210551.96,+0.2%,77,1003171.65,2599999.99,0.00,0.00
Fullerene Intercalated Graphite,3000.00,-17.3%,6300,0.00,3000.00,0.00,2209.55
Fulleroferrocene,1853.63,+0.0%,11000,1399.95,1899.00,0.00,0.00
Graphene Nanoribbons,42658.90,+45.9%,159,42658.90,0.00,0.00,0.00
Lanthanum Metallofullerene,7131.66,+0.0%,600,7789.99,7000.00,0.00,0.00
Methanofullerene,10106.59,+0.0%,3625,13899.00,9999.00,0.00,0.00
PPD Fullerene Fibers,6662.11,+38.7%,4682,1356.15,9000.00,0.00,0.00
Scandium Metallofullerene,24318.60,+90.9%,1000,11649.03,44990.00,0.00,0.00
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,165.86,-34.9%,0,0.00,0.00,0.00,165.86
Cadmium,1828.46,-4.6%,152654,1716.74,2190.50,0.00,2003.76
Caesium,401.00,-9.4%,1861,401.00,0.00,0.00,1104.65
Chromium,1675.57,-34.7%,33800,2248.91,311.01,0.00,2190.00
Cobalt,485.00,-8.0%,32408,485.00,0.00,0.00,0.00
Dysprosium,31041.03,+395.3%,0,0.00,0.00,0.00,31041.03
Evaporite Deposits,487.85,-5.0%,48500,301.00,1225.71,0.00,0.00
Hafnium,601.02,-7.0%,57598,601.02,0.00,0.00,0.00
Hydrocarbons,33.73,+2313.7%,29100,33.73,0.00,0.00,185.46
Mercury,635.66,+162.3%,9514,1400.49,0.00,89.40,0.00
Neodymium,15979.79,+9.5%,0,0.00,0.00,0.00,15979.79
Platinum,2311.73,-5.4%,123541,2704.11,1551.01,87.40,2773.68
Promethium,16287.62,-24.0%,0,0.00,0.00,0.00,16287.62
Scandium,449.55,+6.2%,114790,402.15,889.68,25.40,0.00
Silicates,626.59,-29.9%,38346,574.27,975.50,0.00,745.06
Technetium,30962.94,-82.2%,0,0.00,0.00,0.00,30962.94
Thulium,502.00,-35.5%,2665,502.00,0.00,0.00,0.00
Titanium,1999.00,-13.8%,1,1999.00,0.00,0.00,0.00
Tungsten,1200.37,-40.2%,3000,0.00,1200.37,0.00,1094.94
Vanadium,2052.24,-14.5%,174105,2052.24,0.00,0.00,1213.82
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1326.38,-3.4%,213987,1368.30,826.70,0.00,0.00
Silicon Diborite,1018.08,+7.2%,0,0.00,0.00,0.00,1018.08
Ceramic Powder,1375.51,-43.9%,57900,1001.01,1537.15,0.00,1567.29
Carbon Polymers,1398.86,-68.0%,28024,1398.86,0.00,0.00,1854.03
Crystallite Alloy,2926.96,-18.8%,0,0.00,0.00,0.00,2926.96
Fernite Alloy,1453.69,+6.4%,57400,1453.69,0.00,0.00,0.00
Titanium Chromide,1048.29,+56.9%,40481,1048.29,0.00,0.00,0.00
Rolled Tungsten Alloy,4097.36,-48.7%,0,0.00,0.00,0.00,4097.36
Hexite,3000.00,+11.1%,5100,3000.00,0.00,0.00,2710.60
Caesarium Cadmide,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Solerium,1611.15,-82.5%,0,0.00,0.00,0.00,1611.15
Platinum Technite,7000.06,-52.8%,3591,0.00,7000.06,0.00,17852.41
Vanadium Hafnite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Prometium,9869.74,-96.6%,0,0.00,0.00,0.00,9869.74
Hyperflurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ferrofluid,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Dysporite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Neo Mercurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fluxed Condensates,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,9024.56,-45.3%,537,7521.11,18462.83,3126.07,0.00
Capacitor Console,12765059.62,-0.0%,180,12974004.42,10230769.40,12000000.00,0.00
Conductive Thermoplastic,14467.49,-15.4%,73,12002.29,24750.03,4001.07,0.00
Current Pump,20745.52,-18.2%,94,14000.98,68499.83,4001.07,0.00
Drone Transceiver,3648.76,+2.6%,269,3602.01,7501.17,3131.50,0.00
Enhanced Ward Console,12748615.75,-5.2%,78,12273694.44,13677892.88,10000000.00,0.00
Impetus Console,10470.84,-46.9%,185,10844.25,2250.86,5004.22,0.00
Intact Armor Plates,20323631.11,-2.9%,115,19975636.91,21287484.21,16704009.37,0.00
Intact Shield Emitter,661179.50,+9.1%,101,728922.40,458530.54,105903.00,790770.69
Interface Circuit,88916.83,+0.9%,781,74980.60,208268.56,130806.29,77950.59
Logic Circuit,167447.87,+37.2%,1187,157982.77,245245.06,26001.07,181220.36
Lorentz Fluid,1768.18,+21.5%,235,1682.68,2000.00,3154.92,0.00
Micro Circuit,7628.81,-97.8%,1194,944.08,49034.72,15001.19,4834.06
Nanite Compound,50170.81,-11.2%,112,45130.95,131250.93,14007.01,0.00
Power Circuit,1950547.28,+13.4%,580,2167719.42,1543149.38,2503001.03,2286911.25
Power Conduit,1523.94,-3.2%,132,1128.54,4535.15,2007.02,0.00
Single-crystal Superalloy I-beam,6789131.50,+1.1%,169,6875512.78,6452653.77,7499999.99,7426155.15
Telemetry Processor,28691.82,-48.6%,210,28626.97,29428.06,0.00,0.00
Trigger Unit,10436.51,-44.7%,195,10922.05,252.00,1603.00,0.00
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,309.96,+799.7%,446,309.96,0.00,0.00,0.00
Azure Mykoserocin,3651.45,-52.8%,1500,0.00,0.00,3651.45,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,5000.00,-0.1%,4459,5000.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,425.74,+569.5%,1593,385.70,469.96,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Cytoserocin,30000.00,+17.9%,587,30000.00,0.00,0.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,38690.96,-6.4%,500,38690.96,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
