Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Plasma Physics,268368.51,-15.0%,482,288518.96,257880.11,0.00,0.00
Datacore - Quantum Physics,432108.17,-8.1%,1257,423065.87,449999.93,0.00,404208.80
Datacore - Rocket Science,263189.84,-9.3%,1688,266768.78,246931.43,298648.51,0.00
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9583479.57,-19.0%,104,8972710.86,10525651.92,8321407.00,9650025.95
Assembly Instructions,27600000.40,-17.9%,5,25500000.50,36000000.00,0.00,24575178.50
Calibration Data,4443573.87,-11.7%,234,4412408.75,4577957.03,3962222.52,4963054.69
Circuitry Schematics,4543548.95,-3.0%,62,4302184.87,4925708.75,0.00,4550293.89
Circular Logic,978133.20,+133.4%,10,978133.20,0.00,0.00,878297.36
Classic Doctrine,7244158.36,-11.0%,13,7452187.15,6100000.00,0.00,8107714.85
Collision Measurements,3950000.01,+80.3%,6,0.00,3950000.01,0.00,5050882.06
Engagement Plan,7335347.22,+17.7%,32,7996374.27,6369230.77,0.00,7191175.87
Formation Layout,4666975.93,+16.3%,63,4636542.82,5020000.00,0.00,5607883.08
Installation Guide,39100001.00,+9.5%,1,0.00,39100001.00,0.00,20340823.74
Interface Alignment Chart,4707680.55,+6.2%,54,4886520.83,4350000.00,0.00,4909228.01
Operation Handbook,6628965.95,-9.0%,419,6716086.63,6590082.18,4662205.56,8184673.57
Prototype Diagram,8000000.00,+17.2%,1,0.00,8000000.00,0.00,7040253.00
Sacred Manifesto,3510365.66,-0.8%,104,3519312.80,3403000.05,0.00,4367340.41
Stolen Formulas,36810795.22,-2.0%,0,0.00,0.00,0.00,36810795.22
Symbiotic Figures,6630769.15,-7.9%,13,9999999.75,5133333.33,0.00,5304276.48
Test Reports,10673668.91,+28.8%,0,0.00,0.00,0.00,10673668.91
Tuning Instructions,8697875.11,+1.2%,8,9581600.00,7225000.30,0.00,7650142.13
User Manual,4647748.59,-21.6%,24,4577298.31,5000000.00,0.00,2929286.05
War Strategon,20629643.67,+65.6%,0,0.00,0.00,0.00,20629643.67
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,121.82,+1.9%,15425152,120.79,126.53,0.00,102.83
Fermionic Condensates,21058.25,-0.9%,52396,20787.39,29799.19,26998.95,20271.93
Fernite Carbide,98.67,-8.3%,21689131,101.46,93.86,51.68,0.00
Ferrogel,13216.11,+9.5%,155926,13167.53,13615.27,0.00,12222.35
Fullerides,1002.65,-0.3%,3518154,1006.64,1136.07,517.20,926.41
Hypersynaptic Fibers,3179.12,+14.6%,157789,3094.26,4192.99,3744.56,3444.94
Nanotransistors,2636.29,+8.5%,1685265,2710.23,2777.65,678.30,2595.56
Phenolic Composites,535.75,-21.5%,1337360,574.05,694.33,32.10,479.54
Sylramic Fibers,184.84,+6.7%,9822746,183.83,191.16,55.04,180.66
Titanium Carbide,115.69,-6.6%,4779298,119.45,112.74,0.00,96.86
Tungsten Carbide,104.07,+10.6%,8619514,103.29,120.08,133.65,119.21
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1213.38,+4.1%,1426,1257.33,452.24,10.00,2926.11
Central System Controller,9949.46,-15.3%,81,11288.93,4055.80,0.00,22224.37
Defensive Control Node,10818.33,-9.2%,84,11778.74,6016.29,0.00,17266.85
Electromechanical Hull Sheeting,948.69,-3.7%,28305,867.02,1239.76,93.78,1273.39
Emergent Combat Analyzer,1412.37,+13.6%,438,1519.98,500.00,50.00,3864.05
Emergent Combat Intelligence,4830.57,-2.0%,67,5454.62,1970.33,0.00,26651.23
Fused Nanomechanical Engines,1556.41,+5.0%,466,1707.56,600.00,10.00,4156.98
Heuristic Selfassemblers,1974.42,-7.1%,528,2296.39,828.18,10.00,3102.75
Jump Drive Control Nexus,8553.56,-11.8%,76,9501.11,3500.00,0.00,22693.39
Melted Nanoribbons,4850694.74,-1.4%,2312,4882104.65,4756394.98,2750100.00,5129491.04
Modified Fluid Router,21720.51,-4.8%,15544,22282.57,20097.51,4082.42,22055.47
Neurovisual Input Matrix,991.72,-7.0%,5491,812.90,1407.07,500.00,601.43
Powdered C-540 Graphite,1030.39,+16.5%,8912,1050.83,991.11,10.00,1347.00
Resonance Calibration Matrix,1768.84,+19.2%,383,1921.82,1028.06,10.00,5616.35
Thermoelectric Catalysts,14751.42,-3.7%,68,15784.53,7003.12,0.00,26390.12
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,23985821.91,-33.3%,0,0.00,0.00,0.00,23985821.91
Intact Electromechanical Component,15784286.28,-36.6%,0,0.00,0.00,0.00,15784286.28
Intact Hull Section,76605752.24,-3.6%,0,0.00,0.00,0.00,76605752.24
Intact Power Cores,25999578.05,-76.9%,0,0.00,0.00,0.00,25999578.05
Intact Thruster Sections,17440013.67,-57.0%,0,0.00,0.00,0.00,17440013.67
Intact Weapon Subroutines,27455152.74,-80.8%,0,0.00,0.00,0.00,27455152.74
Malfunctioning Armor Nanobot,7142431.00,-9.1%,0,0.00,0.00,0.00,7142431.00
Malfunctioning Electromechanical Component,2627500.00,-17.9%,1,2627500.00,0.00,0.00,3773620.57
Malfunctioning Hull Section,25288425.54,-5.1%,0,0.00,0.00,0.00,25288425.54
Malfunctioning Power Cores,6000000.00,+50.0%,1,6000000.00,0.00,0.00,8736438.19
Malfunctioning Thruster Sections,3627500.00,-3.1%,14,3627500.00,0.00,0.00,5189237.05
Malfunctioning Weapon Subroutines,10027500.00,+24.7%,2,10027500.00,0.00,0.00,13943108.18
Wrecked Armor Nanobot,2500.00,+13269.3%,1,2500.00,0.00,0.00,50925.66
Wrecked Electromechanical Component,115000.00,+564.1%,3,115000.00,0.00,0.00,21899.87
Wrecked Hull Section,7559183.42,+48.7%,6,9875000.00,2927550.26,0.00,3739429.31
Wrecked Power Cores,1033.33,+32248.4%,6,2500.00,300.00,0.00,62002.46
Wrecked Thruster Sections,3500.00,+6286.1%,3,3500.00,0.00,0.00,16477.32
Wrecked Weapon Subroutines,169000.96,+330.6%,8,169000.96,0.00,0.00,210749.03
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,6672.98,-42.9%,1340,2000.00,44025.44,0.00,6278.34
Datacore - Electronic Subsystems Engineering,4436.69,-11.1%,1071,4436.69,0.00,0.00,6342.75
Datacore - Engineering Subsystems Engineering,47160.62,+10.8%,105,2000.00,63582.66,0.00,7076.64
Datacore - Offensive Subsystems Engineering,6337.01,+1673.3%,87,2401.45,88000.01,0.00,6114.56
Datacore - Propulsion Subsystems Engineering,21210.25,+757.8%,197,4000.00,22228.06,0.00,9356.01
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,198692.34,-0.3%,312,198425.83,240000.00,0.00,416772.68
Amarr Hybrid Tech Decryptor,204434.15,+32.3%,76,156132.33,614999.62,0.00,117302.20
Caldari Hybrid Tech Decryptor,2372738.56,+12.9%,27,1643846.23,3049567.14,0.00,2861132.00
Gallente Hybrid Tech Decryptor,195533.33,-23.3%,45,182534.88,475000.00,0.00,185166.05
Minmatar Hybrid Tech Decryptor,210867.60,+55.8%,72,169431.32,666666.67,0.00,112449.02
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,2592.64,-40.3%,7243,1888.80,6000.00,0.00,0.00
Fullerite-C32,7935.95,+3.0%,18898,6794.46,12000.00,0.00,14013.88
Fullerite-C50,2770.49,-30.7%,37604,3017.51,3342.01,11.13,4704.06
Fullerite-C60,450.21,-4.8%,43716,476.96,539.48,15.03,0.00
Fullerite-C70,511.18,-42.1%,41209,423.72,583.89,0.00,0.00
Fullerite-C72,2634.43,-43.2%,25958,2849.58,2283.57,0.00,0.00
Fullerite-C84,297.75,-16.9%,20069,289.49,400.00,0.00,874.86
Fullerite-C320,54145.80,+16.4%,12452,52764.23,65000.00,11.13,0.00
Fullerite-C540,25000.08,+77.7%,1049,25000.08,0.00,0.00,52777.81
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3205333.34,+0.0%,15,2808000.01,4000000.00,0.00,0.00
Carbon-86 Epoxy Resin,1455921.06,-16.7%,57,837500.01,2599999.99,0.00,0.00
Fullerene Intercalated Graphite,9000.00,-90.2%,118,0.00,9000.00,0.00,0.00
Fulleroferrocene,1853.63,+0.0%,11000,1399.95,1899.00,0.00,0.00
Graphene Nanoribbons,67000.00,-7.1%,100,67000.00,0.00,0.00,0.00
Lanthanum Metallofullerene,7130.58,+8.7%,605,7789.99,7000.00,0.00,0.00
Methanofullerene,10106.59,+0.0%,3625,13899.00,9999.00,0.00,10699.50
PPD Fullerene Fibers,6667.81,+151.3%,4687,1356.15,9004.61,0.00,0.00
Scandium Metallofullerene,23290.21,+99.3%,960,9073.10,44990.00,0.00,0.00
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,1.04,+8364.9%,13700,0.00,1.04,0.00,177.94
Cadmium,1333.35,+65.3%,42432,1333.35,0.00,0.00,1933.15
Caesium,401.00,-9.4%,1861,401.00,0.00,0.00,1138.35
Chromium,2073.49,-19.2%,259919,2144.01,311.01,0.00,2201.36
Cobalt,493.07,-6.0%,70137,493.07,0.00,0.00,0.00
Dysprosium,28000.00,+449.1%,0,0.00,0.00,0.00,28000.00
Evaporite Deposits,826.20,-16.2%,51375,739.00,1299.00,0.00,0.00
Hafnium,601.02,-8.4%,33075,601.02,0.00,0.00,0.00
Hydrocarbons,174.33,-45.1%,61800,223.41,2.01,0.00,181.32
Mercury,1401.01,+19.0%,1900,1401.01,0.00,0.00,0.00
Neodymium,15728.31,+11.3%,0,0.00,0.00,0.00,15728.31
Platinum,2279.31,-2.2%,182175,2498.63,1551.01,87.40,2742.16
Promethium,15191.00,-18.6%,0,0.00,0.00,0.00,15191.00
Scandium,458.84,+5.1%,96015,402.18,889.68,25.40,0.00
Silicates,648.18,-16.5%,305304,635.97,975.50,0.00,809.22
Technetium,39900.00,-24.6%,27546,39900.00,0.00,0.00,31029.18
Thulium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Titanium,1999.00,-13.8%,1,1999.00,0.00,0.00,0.00
Tungsten,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vanadium,1885.17,-49.2%,155021,1933.44,26.83,800.00,1157.97
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1294.70,+0.2%,313616,1303.95,1049.00,50.02,0.00
Silicon Diborite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ceramic Powder,1204.93,-20.3%,83195,1001.01,1351.94,0.00,0.00
Carbon Polymers,900.01,-50.2%,8024,900.01,0.00,0.00,1723.95
Crystallite Alloy,2911.05,-18.4%,0,0.00,0.00,0.00,2911.05
Fernite Alloy,1301.89,+31.5%,49579,1301.89,0.00,0.00,0.00
Titanium Chromide,1048.29,+56.9%,40200,1048.29,0.00,0.00,0.00
Rolled Tungsten Alloy,3892.27,-46.0%,0,0.00,0.00,0.00,3892.27
Hexite,2768.41,+20.4%,0,0.00,0.00,0.00,2768.41
Caesarium Cadmide,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Solerium,1577.08,-82.1%,0,0.00,0.00,0.00,1577.08
Platinum Technite,7000.06,-52.8%,3591,0.00,7000.06,0.00,18309.95
Vanadium Hafnite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Prometium,10064.65,-96.7%,0,0.00,0.00,0.00,10064.65
Hyperflurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ferrofluid,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Dysporite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Neo Mercurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fluxed Condensates,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,7240.74,-33.8%,475,7344.26,4663.14,3001.07,10110.00
Capacitor Console,12611762.14,-13.0%,154,12765356.72,10000000.25,12000000.00,12467722.40
Conductive Thermoplastic,12727.99,+8.4%,62,12002.37,21000.07,0.00,14650.60
Current Pump,16171.68,+71.2%,82,14001.04,46999.66,4001.07,46984.78
Drone Transceiver,3683.99,+18.0%,251,3602.02,34998.00,3131.50,8918.88
Enhanced Ward Console,13113625.15,+7.3%,80,13177196.92,13071166.64,10000000.00,13975231.52
Impetus Console,9274.25,-41.8%,164,9474.25,4500.71,5004.62,21954.95
Intact Armor Plates,19859026.22,+1.1%,70,20010293.85,19648824.31,16704009.37,21183837.23
Intact Shield Emitter,684584.09,-19.8%,86,728779.63,363714.29,106100.01,824062.05
Interface Circuit,80553.40,+184.4%,641,68981.41,235291.57,411601.60,87034.33
Logic Circuit,189086.02,+32.4%,1000,190420.82,215792.16,26001.07,183866.48
Lorentz Fluid,1774.22,+48.5%,228,1687.83,2000.00,3154.92,7438.33
Micro Circuit,1759.96,-49.6%,996,489.12,133312.50,15001.21,7068.61
Nanite Compound,46411.43,-8.2%,117,44482.40,114002.09,14007.01,101638.38
Power Circuit,1930131.80,-6.8%,346,2013092.96,1294632.22,2503001.02,2253597.25
Power Conduit,12233.25,+149.7%,185,12836.15,4535.15,2007.02,6728.10
Single-crystal Superalloy I-beam,7012219.49,-8.2%,327,7062300.14,6549664.99,6051005.56,7141283.00
Telemetry Processor,29811.91,-61.5%,205,30498.88,2333.01,0.00,24153.59
Trigger Unit,9384.92,-50.1%,198,9656.26,252.00,1603.00,11824.75
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,309.96,+799.7%,446,309.96,0.00,0.00,0.00
Azure Mykoserocin,8.95,+21236.9%,239,0.00,0.00,8.95,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2181.65,+63.8%,4022,2454.55,1722.32,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Cytoserocin,30000.00,+26.2%,597,30000.00,0.00,0.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,11.13,+146095.3%,510,11.13,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
