Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Tangled Power Conduit,639.21,-12.9%,119283,660.14,550.30,190.24,391.30
Thruster Console,245.14,-38.0%,120770,157.88,456.80,100.00,232.20
Tripped Power Circuit,37399.50,+1.3%,475326,37794.44,35401.24,38141.58,37909.24
Ward Console,19171.33,-7.9%,62720,19329.57,18746.90,18570.29,17177.71
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,194538.15,-49.5%,1570,142811.90,182349.97,237640.61,120519.04
Datacore - Caldari Starship Engineering,108458.16,+39.3%,2977,127195.57,89165.25,191315.79,104766.99
Datacore - Electromagnetic Physics,105362.28,+12.5%,1081,85564.43,143251.41,118593.82,92864.35
Datacore - Electronic Engineering,274002.20,-8.4%,5244,289197.15,249183.82,290527.13,202727.40
Datacore - Gallentean Starship Engineering,177803.73,-6.6%,3585,151470.45,198785.93,275217.13,163803.44
Datacore - Graviton Physics,133294.53,-24.0%,2104,112004.58,130122.70,268636.27,94993.33
Datacore - High Energy Physics,203663.31,-16.2%,3764,219428.23,178937.89,259848.48,213764.52
Datacore - Hydromagnetic Physics,664913.92,-8.0%,1560,710739.63,554736.02,550000.00,696770.49
Datacore - Laser Physics,231483.27,+8.4%,1189,192400.46,285511.11,289597.31,130257.25
Datacore - Mechanical Engineering,291415.02,+4.7%,27981,312678.74,278435.17,378881.74,318939.48
Datacore - Minmatar Starship Engineering,276825.27,+4.4%,9465,290036.56,272349.80,212838.57,316772.06
Datacore - Molecular Engineering,375025.98,+2.0%,2087,383249.43,340304.39,455939.23,329557.01
Datacore - Nanite Engineering,249062.95,-2.0%,3426,245225.21,251184.63,336708.33,231437.89
Datacore - Nuclear Physics,348006.05,-6.0%,4358,356242.61,319969.94,441885.37,352942.44
Datacore - Plasma Physics,236915.75,-3.1%,685,224536.10,297554.81,203358.21,161034.33
Datacore - Quantum Physics,337886.32,+4.3%,2900,315783.29,352917.96,501836.43,339424.20
Datacore - Rocket Science,292533.81,+0.9%,2083,293628.51,275674.73,333167.63,278949.56
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9047198.91,-2.4%,110,9381832.30,9193098.31,5488375.75,12118417.29
Assembly Instructions,29837100.62,-7.8%,38,26225491.11,25260000.20,37153846.18,29555374.31
Calibration Data,4775413.20,-7.1%,325,4832830.14,4669141.48,0.00,5936572.57
Circuitry Schematics,5233713.51,-1.5%,146,5466310.23,5101737.45,3456672.16,6749117.23
Circular Logic,1775449.28,+74.6%,39,1412845.65,2826999.80,0.00,1556460.66
Classic Doctrine,6435715.47,+1.0%,35,6518750.69,6254547.73,0.00,8153516.34
Collision Measurements,7332816.88,+1.1%,71,7847826.20,6385199.72,0.00,5532058.37
Engagement Plan,7443332.57,+6.0%,30,7387499.09,7666666.50,0.00,7515216.55
Formation Layout,4962348.92,-28.3%,89,4991165.34,4350000.00,0.00,4972728.01
Installation Guide,34446607.13,+29.8%,28,29250312.49,35166666.64,60000000.00,24250835.34
Interface Alignment Chart,4257415.71,+3.4%,86,4599221.65,3759355.63,0.00,3358910.66
Operation Handbook,6193899.85,-0.4%,487,6382195.73,5953690.61,0.00,7630769.55
Prototype Diagram,10109277.79,-1.6%,27,8724999.97,12122772.79,0.00,7491050.80
Sacred Manifesto,4381367.75,+2.9%,107,3776412.37,1600000.02,8923076.85,3747561.46
Stolen Formulas,34836363.68,+29.2%,22,35957142.92,32875000.00,0.00,31318051.91
Symbiotic Figures,9764853.38,+12.5%,46,9825215.34,8899665.32,0.00,3425765.62
Test Reports,8150000.00,+6.6%,5,8625000.00,6250000.01,0.00,10154347.17
Tuning Instructions,9691876.81,+6.3%,51,9820000.07,9225974.03,0.00,10510013.60
User Manual,5074968.39,+3.9%,13,2600000.06,3346948.62,11333000.00,3633150.30
War Strategon,33731249.89,+0.8%,28,25941071.35,41521428.42,0.00,17441503.54
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,118.16,-15.3%,13668300,117.79,126.06,110.76,106.78
Fermionic Condensates,27751.15,-4.3%,83819,26365.91,26082.64,70054.61,23045.16
Fernite Carbide,115.49,-10.0%,45499569,116.34,113.00,128.00,105.27
Ferrogel,14271.30,-0.1%,176964,12751.98,13028.99,25190.92,10795.96
Fullerides,1286.98,-10.9%,5023095,1271.16,1576.69,948.29,1094.27
Hypersynaptic Fibers,4178.49,+14.2%,298568,3973.78,4491.84,19487.86,3821.90
Nanotransistors,2912.45,-5.0%,2303345,3077.08,2807.80,2533.23,2806.65
Phenolic Composites,1016.59,-5.4%,517115,941.12,1261.61,30.44,790.95
Sylramic Fibers,205.74,-9.2%,20997825,206.96,211.64,78.61,198.42
Titanium Carbide,121.92,+6.6%,26592183,121.00,129.48,75.74,122.43
Tungsten Carbide,123.94,-11.9%,11711946,121.89,128.07,30.01,103.04
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,2376.85,+123.9%,3632,2027.87,753.57,10849.06,403.41
Central System Controller,20523.52,+140.9%,203,6003.08,72200.98,10048.66,15458.27
Defensive Control Node,29372.88,+153.1%,195,11147.27,99878.24,650.23,17151.92
Electromechanical Hull Sheeting,643.03,-7.3%,41377,700.86,396.04,11.22,976.39
Emergent Combat Analyzer,4253.14,-63.7%,1039,804.93,324.81,13799.28,1899.97
Emergent Combat Intelligence,27793.33,+216.6%,180,16486.16,65677.59,7100.76,14745.65
Fused Nanomechanical Engines,1279.55,-29.8%,1305,995.67,446.61,7838.71,869.45
Heuristic Selfassemblers,2041.74,-18.6%,905,1419.22,279.63,15103.02,2556.98
Jump Drive Control Nexus,19153.02,+256.7%,169,8384.47,65949.60,20000.77,15082.00
Melted Nanoribbons,4831330.27,-0.5%,3502,4838941.18,4811995.57,4769232.50,5062053.59
Modified Fluid Router,22286.24,-0.9%,24342,22058.78,22701.15,25716.22,27508.88
Neurovisual Input Matrix,644.59,+10.1%,6060,600.23,819.02,1564.10,890.22
Powdered C-540 Graphite,721.58,+57.6%,14527,585.57,1421.62,1964.22,1067.21
Resonance Calibration Matrix,3675.07,-69.6%,611,1457.59,502.06,14717.27,3010.68
Thermoelectric Catalysts,19691.87,+240.9%,166,3677.65,61559.72,43059.33,22001.83
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,29609500.00,-3.7%,8,29609500.00,0.00,0.00,31618981.46
Intact Electromechanical Component,13000141.40,-23.1%,5,13000141.40,0.00,0.00,17114159.14
Intact Hull Section,110778083.50,+30.9%,12,110778083.50,0.00,0.00,107949842.14
Intact Power Cores,30583430.50,-67.3%,6,30583430.50,0.00,0.00,21711375.54
Intact Thruster Sections,19289134.11,-48.1%,9,19289134.11,0.00,0.00,17399821.45
Intact Weapon Subroutines,16666666.67,-40.0%,3,16666666.67,0.00,0.00,36551573.50
Malfunctioning Armor Nanobot,6719882.67,+29.2%,26,6903336.40,6505853.32,0.00,10443011.87
Malfunctioning Electromechanical Component,4043628.50,+41.3%,26,4783125.00,2860434.10,0.00,4130553.90
Malfunctioning Hull Section,38868750.00,+93.0%,8,38868750.00,0.00,0.00,30341849.88
Malfunctioning Power Cores,3586713.49,+85.8%,31,3534994.03,3649515.69,0.00,7882917.43
Malfunctioning Thruster Sections,5881202.62,+44.9%,17,5881202.62,0.00,0.00,5969154.45
Malfunctioning Weapon Subroutines,6530555.56,+6.2%,18,9947500.01,2259375.00,0.00,12933850.89
Wrecked Armor Nanobot,241676.97,+3.7%,83,92544.98,20093.34,2336666.67,91636.80
Wrecked Electromechanical Component,524772.35,+58.9%,58,63402.09,100.01,3057777.78,16980.94
Wrecked Hull Section,11454520.65,-26.7%,24,5899863.24,10556666.67,28750000.00,5100257.55
Wrecked Power Cores,196444.22,+194.0%,51,67690.42,300.00,842222.22,7283.90
Wrecked Thruster Sections,911123.15,-52.7%,54,63086.66,1659108.95,1843333.33,16322.74
Wrecked Weapon Subroutines,403693.73,+145.2%,52,199098.78,100001.00,1513333.33,286584.31
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,36569.94,-58.3%,576,3114.09,2070.00,746538.58,8210.58
Datacore - Electronic Subsystems Engineering,3206.97,+41.6%,721,2546.70,4431.74,10.00,6751.08
Datacore - Engineering Subsystems Engineering,37692.91,-28.1%,1056,7753.35,7686.95,1137500.00,16202.15
Datacore - Offensive Subsystems Engineering,425846.63,-96.0%,580,3229.33,2572.50,7216176.47,10302.06
Datacore - Propulsion Subsystems Engineering,85551.99,+781.2%,583,2633.70,4354.01,1560645.16,8049.22
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,250041.40,+53.1%,488,237619.73,198312.62,576000.00,316770.05
Amarr Hybrid Tech Decryptor,77174.40,+190.3%,72,35999.99,221284.81,0.00,95110.36
Caldari Hybrid Tech Decryptor,1535264.79,+25.2%,91,1542234.84,1517839.65,0.00,2122633.56
Gallente Hybrid Tech Decryptor,815396.36,-19.4%,83,133664.58,513923.08,5322222.00,189760.91
Minmatar Hybrid Tech Decryptor,621543.47,+214.3%,144,167134.24,1294106.86,2649999.90,93482.16
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,6887.36,+18.8%,87241,7080.57,7778.73,3743.69,7793.65
Fullerite-C32,7564.36,-62.8%,32063,7543.13,10843.42,3740.31,10743.88
Fullerite-C50,3106.05,-7.5%,169505,3084.96,3298.29,2336.36,4372.81
Fullerite-C60,673.43,-13.5%,139778,666.63,661.01,766.19,1195.85
Fullerite-C70,426.99,-21.9%,104322,468.16,358.07,90.47,773.24
Fullerite-C72,1744.26,+11.6%,69880,1940.16,1754.75,678.05,5966.06
Fullerite-C84,606.75,-35.7%,87948,631.63,347.14,1132.76,705.56
Fullerite-C320,59579.71,+18.4%,20614,46068.24,47500.01,75300.80,60777.12
Fullerite-C540,39926.51,-68.3%,19802,40352.51,10000.08,3550.50,43054.47
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2926875.85,+0.0%,35,13551.51,3200000.01,0.00,3046723.01
Carbon-86 Epoxy Resin,937096.86,+3.3%,248,858823.62,2799999.99,0.00,1083044.43
Fullerene Intercalated Graphite,1459.20,+82.8%,26211,1356.38,9572.87,0.00,1855.58
Fulleroferrocene,1292.42,+162.7%,15034,1228.69,3749.95,0.00,1364.37
Graphene Nanoribbons,63803.18,+11.2%,1181,63524.16,80000.00,0.00,56153.99
Lanthanum Metallofullerene,5189.09,+141.2%,2090,4326.25,12000.00,0.00,6995.47
Methanofullerene,6831.48,+102.5%,13331,9631.76,2507.62,0.00,10265.66
PPD Fullerene Fibers,7248.08,+24.7%,2125,7112.19,9999.99,0.00,7093.02
Scandium Metallofullerene,45859.30,+0.0%,256,66998.00,45000.00,0.00,77719.41
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,115.23,+150.1%,1614787,391.34,44.20,57.40,132.94
Cadmium,1299.42,+22.3%,276816,897.93,2349.31,2193.31,1254.75
Caesium,1125.05,-31.2%,17414,1151.21,12.01,0.00,1589.27
Chromium,1482.72,+2.7%,855886,1541.67,1145.13,2695.00,1387.11
Cobalt,564.47,+5.4%,440111,652.86,600.00,8.01,604.80
Dysprosium,8328.05,+2291.3%,20306,1484.96,305.01,200000.00,20625.73
Evaporite Deposits,366.35,-6.9%,514622,972.23,342.47,210.39,609.65
Hafnium,732.63,+10.3%,631794,708.82,783.94,750.54,951.01
Hydrocarbons,152.22,+33.6%,1896923,170.45,83.84,137.45,212.03
Mercury,1568.60,-48.0%,483019,1980.78,1850.00,1174.51,1615.83
Neodymium,21678.16,+1.0%,65809,22500.00,15000.00,2000.00,11150.58
Platinum,1569.95,+46.7%,422353,2677.31,2173.76,1062.50,2761.35
Promethium,20480.38,-9.0%,1600,16549.00,48000.00,0.00,13838.50
Scandium,310.05,-75.5%,912602,297.97,201.01,316.47,537.45
Silicates,412.96,+36.3%,1099001,574.15,537.05,300.16,722.82
Technetium,25814.42,-47.5%,163723,29317.86,10000.96,4000.00,31546.30
Thulium,3462.90,+0.0%,10112,3500.00,150.00,0.00,1136.21
Titanium,400.74,-27.4%,194461,1650.00,6.51,695.50,740.07
Tungsten,122.10,+245.6%,240898,5.50,4.08,135.25,660.12
Vanadium,771.10,+63.0%,365785,786.36,1177.88,550.32,822.75
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,851.18,+4.9%,101831,400.00,900.00,1000.00,829.45
Silicon Diborite,79.08,+39.7%,36589,24.06,250.00,0.00,1733.77
Ceramic Powder,1092.89,-13.3%,483275,1078.08,1216.44,0.00,1025.59
Carbon Polymers,953.52,+4.8%,2288961,976.93,1196.25,83.04,1173.94
Crystallite Alloy,1727.69,+123.9%,287573,2471.79,1236.56,0.00,2214.41
Fernite Alloy,2183.03,-3.7%,282080,2328.03,1000.00,0.00,2549.87
Titanium Chromide,2070.36,+78.0%,271657,2064.91,2075.35,0.00,2178.84
Rolled Tungsten Alloy,1457.26,+168.7%,282995,1979.61,1070.93,0.00,2275.72
Hexite,2667.34,-32.0%,268237,271.25,3200.00,2063.73,4668.18
Caesarium Cadmide,3721.97,-4.3%,36600,3900.00,280.00,0.00,4194.85
Solerium,3721.65,-23.2%,100366,4500.00,300.00,0.00,3076.47
Platinum Technite,17881.02,+0.0%,1777,14999.00,19000.06,0.00,21277.35
Vanadium Hafnite,1914.77,-83.0%,324776,2453.52,907.06,0.00,3410.04
Prometium,9716.39,+0.0%,2239,4650.00,20000.00,0.00,11161.57
Hyperflurite,19820.22,+303.3%,44043,35406.77,6337.18,0.00,9235.63
Ferrofluid,40048.72,-98.9%,25512,30821.50,51393.44,0.00,13480.93
Dysporite,60921.59,-74.0%,23788,72979.97,44995.12,0.00,11141.03
Neo Mercurite,3102.06,+61.4%,202769,8586.90,590.61,0.00,7789.14
Fluxed Condensates,4664.51,+3.6%,2072,512.00,5012.00,0.00,7518.95
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,10841.99,+80.0%,421,6187.52,17714.16,0.00,10530.28
Capacitor Console,9839779.89,-6.3%,122,11293280.87,9310223.37,6309543.29,11537924.57
Conductive Thermoplastic,18548.47,-8.9%,212,18659.51,17787.66,0.00,11769.64
Current Pump,59638.93,+31.5%,119,66232.76,26999.50,0.00,96610.40
Drone Transceiver,4670.51,-26.7%,165,4000.03,5603.34,0.00,11133.32
Enhanced Ward Console,14177920.66,+2.1%,91,14598870.98,12470733.25,0.00,16018709.25
Impetus Console,41824.86,+4.1%,169,48387.69,32077.12,0.00,33336.60
Intact Armor Plates,20330001.88,-16.1%,266,21109449.08,19783235.13,10293337.07,22003892.39
Intact Shield Emitter,300904.49,+23.9%,102,448290.68,223396.09,119596.82,344403.67
Interface Circuit,214411.66,-11.5%,900,199040.81,233712.66,111004.00,242903.08
Logic Circuit,317287.56,-1.4%,1131,325303.19,261382.20,739236.10,310921.80
Lorentz Fluid,12911.42,-10.0%,306,15323.74,8611.55,20500.12,8050.08
Micro Circuit,14808.34,-39.5%,727,16035.27,13434.75,0.00,12184.64
Nanite Compound,101907.17,-9.9%,136,137555.63,39413.13,85217.03,215575.82
Power Circuit,3498582.94,-6.0%,824,3541294.55,3284998.38,5005454.70,3834284.34
Power Conduit,17671.78,-42.6%,114,10353.91,36423.81,0.00,17018.81
Single-crystal Superalloy I-beam,6514491.35,-3.1%,345,6733408.11,6371414.55,5275363.41,7598895.23
Telemetry Processor,10439.59,-48.8%,97,9659.98,11650.05,0.00,18693.59
Trigger Unit,31285.31,-40.6%,303,30317.82,34226.45,0.00,39620.34
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,25247.10,+771.2%,14549,12809.03,26087.68,0.00,4359.48
Azure Mykoserocin,4183.30,+18.5%,28476,4223.67,3818.40,4204.48,10121.39
Celadon Mykoserocin,9300.99,+13.8%,2712,300.00,9728.61,0.00,5582.53
Golden Mykoserocin,2823.99,+76.9%,2255,1999.27,2937.59,0.00,3420.45
Lime Mykoserocin,3734.79,+23.9%,18695,2999.42,4578.90,0.00,2031.87
Malachite Mykoserocin,5005.58,+0.0%,0,0.00,0.00,0.00,5005.58
Vermillion Mykoserocin,2540.20,-12.3%,25298,2700.82,1238.69,3188.97,9092.41
Viridian Mykoserocin,19812.32,-77.0%,1085,10641.24,25000.00,0.00,4899.73
Amber Cytoserocin,63888.89,-21.7%,72,63888.89,0.00,0.00,81781.27
Azure Cytoserocin,45239.00,+28.9%,13542,30157.65,78668.98,20081.58,58580.64
Celadon Cytoserocin,96000.00,+0.0%,442,96000.00,0.00,0.00,111203.83
Golden Cytoserocin,86934.11,-26.4%,0,0.00,0.00,0.00,86934.11
Lime Cytoserocin,39289.23,+27.3%,5004,39289.23,0.00,0.00,103131.83
Malachite Cytoserocin,92179.35,+8.5%,959,92179.35,0.00,0.00,118059.62
Vermillion Cytoserocin,22351.55,-100.0%,6202,22351.55,0.00,0.00,72769.48
Viridian Cytoserocin,39124.28,+27.8%,3949,39124.28,0.00,0.00,49551.62
