Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Fullerides,957.74,-6.7%,3270709,951.89,976.90,0.00,934.81
Hypersynaptic Fibers,3631.05,-1.9%,249638,3489.89,4192.73,19899.93,3410.66
Nanotransistors,3044.66,+2.0%,1240289,3042.55,3043.84,3471.10,2755.51
Phenolic Composites,491.31,+3.5%,1073771,499.69,469.06,0.00,438.41
Sylramic Fibers,147.31,-17.7%,5709943,161.76,168.11,55.33,164.34
Titanium Carbide,85.95,-2.9%,8960235,87.36,51.48,0.00,90.07
Tungsten Carbide,92.93,+16.6%,15244223,88.11,119.90,120.00,84.51
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1152.78,-21.0%,331,1515.82,722.58,10.67,1328.83
Central System Controller,11220.36,-29.8%,74,14585.47,6373.80,10.00,26268.79
Defensive Control Node,11348.53,-11.0%,59,12127.01,10013.69,10.00,11668.62
Electromechanical Hull Sheeting,652.62,-11.5%,56612,700.79,553.06,100.00,294.68
Emergent Combat Analyzer,1403.47,-1.5%,287,2045.71,652.47,50.00,1972.07
Emergent Combat Intelligence,12417.35,-40.1%,85,10611.48,16093.57,0.00,24525.23
Fused Nanomechanical Engines,2211.66,-53.9%,339,2833.50,1045.45,10.00,2818.07
Heuristic Selfassemblers,2104.58,-23.7%,376,2304.87,1902.65,10.00,3912.20
Jump Drive Control Nexus,10491.03,-43.6%,83,11794.41,6642.95,0.00,5493.87
Melted Nanoribbons,4809716.02,-0.5%,1267,4900014.44,4700000.29,0.00,5035166.56
Modified Fluid Router,17702.32,-3.6%,8744,18027.50,18027.51,1001.00,24614.60
Neurovisual Input Matrix,723.90,+2.2%,2517,711.04,791.23,500.00,702.94
Powdered C-540 Graphite,975.60,-9.1%,4248,1113.04,580.72,10.00,960.60
Resonance Calibration Matrix,1746.14,-3.4%,228,2505.12,850.00,10.00,3014.80
Thermoelectric Catalysts,17163.13,-28.1%,314,18037.71,7011.00,10.00,8010.91
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Electromechanical Component,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Hull Section,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Power Cores,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,6000000.00,-19.3%,2,6000000.00,0.00,0.00,9898637.92
Malfunctioning Electromechanical Component,2627500.00,-33.2%,4,2627500.00,0.00,0.00,4284324.94
Malfunctioning Hull Section,21317431.97,-39.0%,0,0.00,0.00,0.00,21317431.97
Malfunctioning Power Cores,6000000.00,+38.9%,4,6000000.00,0.00,0.00,8510194.45
Malfunctioning Thruster Sections,3627500.00,-13.0%,4,3627500.00,0.00,0.00,4724318.54
Malfunctioning Weapon Subroutines,10027500.00,+41.4%,4,10027500.00,0.00,0.00,13561782.52
Wrecked Armor Nanobot,48681.82,+213.9%,11,48681.82,0.00,0.00,55753.29
Wrecked Electromechanical Component,287291.50,+298.1%,12,49833.34,999665.99,0.00,20950.21
Wrecked Hull Section,2150000.00,+318.6%,2,2150000.00,0.00,0.00,0.00
Wrecked Power Cores,114615.38,+54.9%,13,114615.38,0.00,0.00,29849.59
Wrecked Thruster Sections,142240.60,+64.5%,15,73934.45,330082.50,0.00,15049.98
Wrecked Weapon Subroutines,255999.84,+277.3%,13,178000.00,515999.32,0.00,251171.43
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,3568.48,+166.2%,159,2818.46,4910.62,0.00,3072.52
Datacore - Electronic Subsystems Engineering,5648.73,+4.6%,86,8419.16,2310.00,0.00,5795.36
Datacore - Engineering Subsystems Engineering,5480.32,-30.2%,93,5958.15,2255.00,0.00,7352.16
Datacore - Offensive Subsystems Engineering,5671.47,+1646.6%,84,6816.06,2810.00,0.00,5796.08
Datacore - Propulsion Subsystems Engineering,4816.24,+11280.6%,106,5038.42,3075.83,0.00,7122.77
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,116820.06,-3.9%,66,130113.40,57000.04,0.00,464148.57
Amarr Hybrid Tech Decryptor,84437.50,+38.7%,24,84437.50,0.00,0.00,168155.10
Caldari Hybrid Tech Decryptor,969071.11,+22.5%,29,576336.30,2000000.01,0.00,4387163.52
Gallente Hybrid Tech Decryptor,43085.13,+191.0%,35,38213.57,62571.36,0.00,150984.48
Minmatar Hybrid Tech Decryptor,117125.81,+123.7%,31,63996.00,338500.00,0.00,110306.47
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,3756.14,-22.7%,13703,4237.50,2688.03,0.00,0.00
Fullerite-C32,7708.98,+3.7%,6939,9267.50,6388.23,0.00,11776.00
Fullerite-C50,2692.35,-14.2%,14777,2388.11,2867.56,0.00,0.00
Fullerite-C60,445.99,-42.1%,21000,445.99,0.00,0.00,0.00
Fullerite-C70,384.25,-18.3%,7998,384.40,358.40,0.00,634.61
Fullerite-C72,2208.04,-13.1%,30656,2114.13,2687.51,0.00,4077.14
Fullerite-C84,295.03,-37.2%,5513,289.34,347.06,0.00,0.00
Fullerite-C320,53665.73,-2.2%,2045,52501.00,53999.98,0.00,52387.53
Fullerite-C540,25001.01,+51.3%,2298,25001.01,0.00,0.00,38000.24
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2836342.45,+2.0%,0,0.00,0.00,0.00,2836342.45
Carbon-86 Epoxy Resin,1006851.40,+125.6%,0,0.00,0.00,0.00,1006851.40
Fullerene Intercalated Graphite,2075.98,+328.0%,0,0.00,0.00,0.00,2075.98
Fulleroferrocene,1340.86,+18.2%,0,0.00,0.00,0.00,1340.86
Graphene Nanoribbons,63000.00,+2.7%,1330,0.00,63000.00,0.00,69137.61
Lanthanum Metallofullerene,4587.60,+61.9%,0,0.00,0.00,0.00,4587.60
Methanofullerene,11265.84,+16.7%,0,0.00,0.00,0.00,11265.84
PPD Fullerene Fibers,8274.72,+19.8%,0,0.00,0.00,0.00,8274.72
Scandium Metallofullerene,36095.11,+23.9%,0,0.00,0.00,0.00,36095.11
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,167.55,-9.8%,0,0.00,0.00,0.00,167.55
Cadmium,2160.51,-32.6%,415194,2201.50,2191.40,450.41,2521.34
Caesium,1052.95,+67.6%,0,0.00,0.00,0.00,1052.95
Chromium,1486.99,+68.0%,128311,2142.39,715.88,0.00,2206.55
Cobalt,597.88,-5.3%,105175,627.98,526.84,0.00,610.91
Dysprosium,20085.62,+665.4%,0,0.00,0.00,0.00,20085.62
Evaporite Deposits,445.11,+7.0%,45683,699.99,163.00,0.00,795.71
Hafnium,750.00,-11.8%,142577,750.00,0.00,0.00,0.00
Hydrocarbons,241.78,-86.8%,115057,247.76,200.37,0.00,0.00
Mercury,1915.93,+7.9%,0,0.00,0.00,0.00,1915.93
Neodymium,19147.56,-8.6%,0,0.00,0.00,0.00,19147.56
Platinum,3011.16,-2.0%,449213,3013.05,1408.09,0.00,3344.57
Promethium,16102.55,-23.2%,0,0.00,0.00,0.00,16102.55
Scandium,608.14,-10.7%,453343,604.59,740.85,500.00,0.00
Silicates,713.01,-17.7%,137700,713.01,0.00,0.00,0.00
Technetium,30949.16,-89.5%,0,0.00,0.00,0.00,30949.16
Thulium,945.30,-65.8%,0,0.00,0.00,0.00,945.30
Titanium,808.27,+74.9%,72000,827.79,125.05,0.00,1100.43
Tungsten,19.65,+5151.7%,1,19.65,0.00,0.00,1306.91
Vanadium,1985.05,-4.7%,317133,1999.98,26.84,0.00,0.00
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1292.64,+5.6%,224968,1307.98,400.00,0.00,1612.94
Silicon Diborite,848.71,+19.1%,0,0.00,0.00,0.00,848.71
Ceramic Powder,994.00,-35.7%,79189,1060.06,0.00,50.02,0.00
Carbon Polymers,1157.08,+18.0%,308257,1205.27,926.36,0.00,1238.90
Crystallite Alloy,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fernite Alloy,1032.84,+58.3%,45700,1032.84,0.00,0.00,0.00
Titanium Chromide,47.95,+6042.1%,171,0.00,47.95,0.00,1805.53
Rolled Tungsten Alloy,850.52,-61.2%,13100,850.52,0.00,0.00,0.00
Hexite,3865.99,+14.2%,39774,3892.41,0.00,58.03,3139.48
Caesarium Cadmide,2068.82,-14.4%,0,0.00,0.00,0.00,2068.82
Solerium,1712.86,-23.4%,0,0.00,0.00,0.00,1712.86
Platinum Technite,20000.00,-35.2%,32500,0.00,20000.00,0.00,19305.46
Vanadium Hafnite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Prometium,11867.09,-92.2%,0,0.00,0.00,0.00,11867.09
Hyperflurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ferrofluid,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Dysporite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Neo Mercurite,13819.00,-21.2%,0,0.00,0.00,0.00,13819.00
Fluxed Condensates,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,4817.41,-13.9%,109,5400.99,100.15,0.00,10111.13
Capacitor Console,13919790.36,-5.0%,39,14773029.69,12000001.88,0.00,14173379.69
Conductive Thermoplastic,9858.88,-18.8%,7,12003.04,7000.00,0.00,0.00
Current Pump,7982.64,-20.7%,20,14309.35,250.00,0.00,0.00
Drone Transceiver,3283.57,-1.8%,10,3603.21,2005.01,0.00,7686.83
Enhanced Ward Console,13386393.60,+0.3%,28,12551188.71,14500000.12,0.00,0.00
Impetus Console,28353.10,-51.3%,77,30567.96,26098.48,5006.13,0.00
Intact Armor Plates,19207862.52,-0.7%,80,19359833.74,18737283.91,16705008.98,0.00
Intact Shield Emitter,944551.08,-36.6%,31,640501.87,989595.41,0.00,1246973.47
Interface Circuit,132529.98,+21.2%,197,75202.03,123791.67,400000.00,96000.08
Logic Circuit,222359.04,+1.6%,298,244142.79,139585.82,26003.07,169337.90
Lorentz Fluid,810.60,+16.1%,29,1591.00,99.82,1503.07,0.00
Micro Circuit,12580.35,-92.4%,1080,12467.70,13525.59,0.00,8823.91
Nanite Compound,47976.92,+13.2%,40,32871.97,100005.09,0.00,0.00
Power Circuit,2220276.17,+2.2%,387,2301293.65,2134142.90,1250101.00,2126900.44
Power Conduit,25110.15,-57.8%,69,18753.34,30000.01,0.00,0.00
Single-crystal Superalloy I-beam,6806642.60,+1.4%,115,6809354.26,6802575.12,0.00,6751735.80
Telemetry Processor,14334.04,-5.1%,19,27750.02,6666.42,22004.03,39623.43
Trigger Unit,3919.02,+4.7%,55,5978.30,2672.41,1605.00,14314.78
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Mykoserocin,8.95,+4708.8%,1093,0.00,0.00,8.95,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,1318.93,+53.4%,2916,1318.93,0.00,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Cytoserocin,40950.18,+9.1%,1405,40000.00,0.00,45000.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,100386.40,-19.6%,1294,100386.40,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,506.30,-6.0%,946608,522.92,479.09,498.27,503.75
Electronic Parts,804.34,-0.9%,3276544,792.87,811.25,107.52,802.84
Guidance System,1142.34,+2.8%,124938,1207.96,800.00,180.52,0.00
Hydrogen Batteries,593.12,+0.5%,493865,841.01,585.93,590.00,0.00
Miniature Electronics,429.00,-4.8%,86604,888.49,397.11,0.00,0.00
Rocket Fuel,656.13,+2.9%,25511,476.72,961.08,504.36,0.00
Super Conductors,972.87,-0.1%,10778,999.99,152.00,19.07,0.00
Transmitter,881.20,-82.2%,8579,887.78,370.09,0.00,390.00
