Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Powdered C-540 Graphite,963.92,-4.9%,14784,1001.14,922.15,122.68,1313.19
Resonance Calibration Matrix,1183.32,+332.3%,682,680.89,911.41,11545.45,3531.64
Thermoelectric Catalysts,4948.81,-12.3%,171,5394.64,4201.09,1500.00,23028.89
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,13628379.33,+17.4%,10,0.00,0.00,0.00,13628379.33
Intact Electromechanical Component,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Hull Section,66500000.00,-11.7%,4,66500000.00,0.00,0.00,68357145.24
Intact Power Cores,24571427.96,-75.6%,4,0.00,0.00,0.00,24571427.96
Intact Thruster Sections,13053200.17,-42.5%,17,0.00,0.00,0.00,13053200.17
Intact Weapon Subroutines,38714288.77,-86.4%,8,0.00,0.00,0.00,38714288.77
Malfunctioning Armor Nanobot,7250000.00,+0.0%,4,5000000.00,8000000.00,0.00,7804889.01
Malfunctioning Electromechanical Component,4000000.00,-39.9%,16,4000000.00,0.00,0.00,3031554.22
Malfunctioning Hull Section,31500000.00,+0.0%,5,21000000.00,35000000.00,0.00,31716222.15
Malfunctioning Power Cores,7833333.33,+22.2%,27,7000000.00,8000000.00,0.00,10333997.17
Malfunctioning Thruster Sections,2909375.00,+33.2%,8,3627500.00,2670000.00,0.00,0.00
Malfunctioning Weapon Subroutines,15000000.00,-5.3%,19,0.00,15000000.00,0.00,14138947.89
Wrecked Armor Nanobot,97056.99,+109.3%,18,25748.99,10000.00,1000000.00,0.00
Wrecked Electromechanical Component,14540.00,+6796.4%,67,15188.57,10000.00,0.00,31817.63
Wrecked Hull Section,10293900.00,+23.8%,21,5915833.33,16861000.00,0.00,5123059.44
Wrecked Power Cores,1077.68,+18520.3%,22,1566.51,100.01,0.00,0.00
Wrecked Thruster Sections,21206.00,+2259.3%,67,31759.00,100.00,0.00,14717.73
Wrecked Weapon Subroutines,103192.64,+440.5%,24,115002.00,50050.50,0.00,392920.03
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,5086.65,+73.2%,427,4726.41,5559.46,0.00,0.00
Datacore - Electronic Subsystems Engineering,3686.71,+23.3%,382,4241.62,2883.76,0.00,3954.00
Datacore - Engineering Subsystems Engineering,2718.60,+26.4%,310,2590.49,3264.33,10.00,7582.15
Datacore - Offensive Subsystems Engineering,3962.92,+537.5%,413,3307.46,5528.41,0.00,8205.58
Datacore - Propulsion Subsystems Engineering,3566.63,+2468.7%,393,3730.82,2854.29,0.00,0.00
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,187807.94,+70.8%,199,159799.99,322461.54,0.00,0.00
Amarr Hybrid Tech Decryptor,99423.21,+694.7%,63,77987.61,240285.71,0.00,128895.36
Caldari Hybrid Tech Decryptor,1926562.01,+16.6%,106,1887579.64,2433332.83,0.00,2664996.72
Gallente Hybrid Tech Decryptor,87681.40,+33.2%,52,79580.06,154551.11,10.00,0.00
Minmatar Hybrid Tech Decryptor,159872.00,+113.0%,78,82563.85,749999.75,600006.00,100598.33
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,5836.12,-29.8%,22971,6873.26,4000.00,0.00,5707.76
Fullerite-C32,9863.63,+9.0%,36844,10022.63,8793.85,0.00,0.00
Fullerite-C50,3026.66,+20.8%,32736,3148.76,2717.02,0.00,4659.78
Fullerite-C60,480.28,-50.7%,46288,445.89,529.89,0.00,0.00
Fullerite-C70,396.64,-33.5%,45426,383.33,407.51,0.00,733.10
Fullerite-C72,2660.00,-45.1%,39437,3048.20,1287.91,0.00,3977.58
Fullerite-C84,709.38,-53.5%,71423,656.56,1019.96,0.00,0.00
Fullerite-C320,50988.88,+25.9%,18911,64000.00,47500.18,0.00,62377.50
Fullerite-C540,35748.04,-0.7%,4866,55000.00,20000.01,0.00,51231.74
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2800000.00,+13.1%,174,2800000.00,0.00,0.00,3741117.02
Carbon-86 Epoxy Resin,1348000.00,+73.7%,174,1348000.00,0.00,0.00,0.00
Fullerene Intercalated Graphite,718.02,+154.3%,7177,718.02,0.00,0.00,3891.59
Fulleroferrocene,0.00,+100.0%,5040,0.00,0.00,0.00,0.00
Graphene Nanoribbons,67975.24,-4.5%,13372,0.00,0.00,0.00,67975.24
Lanthanum Metallofullerene,6655.85,+23.7%,1480,0.00,0.00,0.00,6655.85
Methanofullerene,9001.49,-87.4%,9800,0.00,0.00,0.00,9001.49
PPD Fullerene Fibers,8326.32,+13.9%,45981,0.00,0.00,0.00,8326.32
Scandium Metallofullerene,62980.00,-10.9%,1992,62980.00,0.00,0.00,45959.27
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,120.00,-40.7%,908875,120.00,0.00,0.00,215.45
Cadmium,1387.30,+20.4%,219545,1648.58,851.34,0.00,1716.86
Caesium,1254.80,-16.8%,129393,0.00,0.00,0.00,1254.80
Chromium,1622.55,-1.0%,264847,1980.00,1599.99,0.00,1758.14
Cobalt,478.17,-39.5%,202243,478.17,0.00,0.00,347.95
Dysprosium,20359.88,+878.1%,103223,0.00,0.00,0.00,20359.88
Evaporite Deposits,522.19,+10.2%,665330,569.20,423.22,0.00,488.82
Hafnium,587.17,+5.1%,330220,656.43,549.37,0.00,893.81
Hydrocarbons,182.33,+11.8%,1021381,182.33,0.00,0.00,202.53
Mercury,1868.61,-5.9%,500781,1898.00,1800.00,0.00,2083.53
Neodymium,14999.00,-4.3%,21810,14999.00,14999.98,0.00,14766.15
Platinum,2592.52,-4.6%,617784,2613.31,2514.30,0.00,2838.17
Promethium,16164.05,-23.5%,5209,0.00,0.00,0.00,16164.05
Scandium,621.05,-16.5%,1462176,625.31,0.00,500.00,704.80
Silicates,510.74,-23.8%,420710,573.75,123.60,0.00,706.65
Technetium,29969.43,-76.8%,146487,0.00,0.00,0.00,29969.43
Thulium,300.00,+1.6%,266899,0.00,300.00,0.00,1156.37
Titanium,1723.60,-0.1%,738086,0.00,1749.00,1550.00,1897.18
Tungsten,484.92,+35.6%,537657,0.00,0.00,0.00,484.92
Vanadium,1324.91,-15.1%,261923,1599.00,1100.00,0.00,1323.71
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1505.91,-5.3%,319680,1481.63,1520.77,50.03,1914.23
Silicon Diborite,1436.13,+8.2%,613452,0.00,0.00,0.00,1436.13
Ceramic Powder,1242.91,-3.2%,537157,1235.73,1250.00,0.00,1248.58
Carbon Polymers,932.75,-36.0%,754957,1899.99,2.50,0.00,1090.49
Crystallite Alloy,1991.95,+16.7%,352779,0.00,0.00,0.00,1991.95
Fernite Alloy,2114.83,-3.2%,415389,2114.83,0.00,0.00,2262.92
Titanium Chromide,2000.00,+17.0%,189229,0.00,2000.00,0.00,3707.90
Rolled Tungsten Alloy,1819.24,-92.3%,330372,0.00,0.00,0.00,1819.24
Hexite,2786.77,+12.4%,319976,2700.00,3000.00,0.00,3218.31
Caesarium Cadmide,2067.63,+74.5%,143487,0.00,0.00,0.00,2067.63
Solerium,5527.93,-94.9%,150066,0.00,0.00,0.00,5527.93
Platinum Technite,7000.06,-78.2%,84352,0.00,7000.06,0.00,18179.45
Vanadium Hafnite,1975.90,-37.9%,570695,0.00,0.00,0.00,1975.90
Prometium,10462.42,+36.3%,4746,0.00,0.00,0.00,10462.42
Hyperflurite,11063.45,+93.9%,59283,0.00,0.00,0.00,11063.45
Ferrofluid,12000.00,-33.1%,16573,12000.00,0.00,0.00,14603.11
Dysporite,14789.57,-45.0%,19930,0.00,0.00,0.00,14789.57
Neo Mercurite,2000.00,+353.9%,116175,0.00,2000.00,0.00,11112.09
Fluxed Condensates,7873.38,-69.7%,46638,0.00,0.00,0.00,7873.38
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,7972.39,-37.3%,756,8255.17,5706.83,4001.07,10247.99
Capacitor Console,11771229.04,-4.3%,99,12645138.46,10901488.43,12000000.00,12765345.15
Conductive Thermoplastic,11492.53,+0.8%,65,12002.12,11000.00,4001.07,11435.41
Current Pump,14201.14,-2.4%,134,14001.00,18002.92,4001.07,0.00
Drone Transceiver,3831.58,-9.1%,319,3122.18,5560.69,4001.07,11111.23
Enhanced Ward Console,14872137.41,-17.0%,185,15748805.18,14355128.21,0.00,14228480.38
Impetus Console,8411.52,-26.3%,170,6271.53,19727.26,5004.10,11847.65
Intact Armor Plates,19574305.38,+2.8%,184,20087970.52,18573359.44,17714285.76,20411636.02
Intact Shield Emitter,587767.18,-22.6%,178,397687.26,1256324.13,0.00,525284.01
Interface Circuit,119720.21,+26.6%,814,113899.23,137091.04,202182.62,121201.46
Logic Circuit,315816.23,+2.6%,997,310932.52,324148.39,284545.46,273337.79
Lorentz Fluid,1336.93,+0.8%,320,1109.60,2000.00,0.00,9647.53
Micro Circuit,10585.26,-6.6%,1909,9057.99,11127.70,15577.13,3108.96
Nanite Compound,118420.69,+10.4%,218,115747.86,45003.36,200000.00,130680.56
Power Circuit,3230791.85,-2.4%,1214,3200951.19,3365316.14,3304444.45,3109190.11
Power Conduit,22577.09,-84.8%,160,9859.05,38314.29,2007.01,5782.34
Single-crystal Superalloy I-beam,7056480.18,-0.3%,367,7142918.93,6568479.43,7142857.15,7807194.39
Telemetry Processor,16215.89,-31.5%,146,17091.93,2324.39,0.00,37942.31
Trigger Unit,26131.21,+68.3%,1344,32341.69,24950.71,2094.18,0.00
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,4079.14,+20.2%,5400,0.00,0.00,0.00,4079.14
Azure Mykoserocin,4000.00,-14.9%,18937,0.00,0.00,4000.00,0.00
Celadon Mykoserocin,5003.07,-64.5%,4580,0.00,0.00,0.00,5003.07
Golden Mykoserocin,0.00,+100.0%,4237,0.00,0.00,0.00,0.00
Lime Mykoserocin,0.00,+100.0%,4231,0.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2788.83,-48.1%,17015,2805.79,178.42,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,1316,0.00,0.00,0.00,0.00
Amber Cytoserocin,69965.74,+11.1%,3452,0.00,0.00,0.00,69965.74
Azure Cytoserocin,50000.00,-26.4%,5621,0.00,50000.00,0.00,0.00
Celadon Cytoserocin,93470.11,-21.1%,8667,0.00,0.00,0.00,93470.11
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,61150.09,-59.7%,9335,0.00,0.00,0.00,61150.09
Malachite Cytoserocin,0.00,+100.0%,918,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,81155.63,-63.9%,7077,0.00,0.00,0.00,81155.63
Viridian Cytoserocin,65000.01,-23.1%,5696,0.00,0.00,0.00,65000.01
