Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Mechanical Engineering,342436.96,-0.7%,34069,379453.38,318789.37,348056.27,381466.27
Datacore - Minmatar Starship Engineering,346828.85,-0.8%,6527,369851.19,301449.84,397185.41,376937.05
Datacore - Molecular Engineering,349638.69,-5.9%,3119,374462.30,314256.52,0.00,337674.60
Datacore - Nanite Engineering,215176.99,+1.4%,2362,268612.89,172200.89,0.00,211247.71
Datacore - Nuclear Physics,312584.49,+0.4%,6851,336139.12,291611.26,402200.00,342763.89
Datacore - Plasma Physics,291537.86,-4.2%,761,313383.22,226250.00,0.00,153005.25
Datacore - Quantum Physics,378378.53,-3.5%,2869,408284.96,358992.90,318334.01,391356.79
Datacore - Rocket Science,297770.69,-4.7%,3759,307188.18,279054.71,100000.00,244552.09
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8830259.98,-9.7%,105,8021172.18,9571923.80,0.00,11124102.55
Assembly Instructions,29160758.41,-18.1%,52,29110909.35,29609399.93,0.00,26816666.47
Calibration Data,4813897.28,+7.5%,310,4809408.90,4850749.62,4100000.00,5950016.21
Circuitry Schematics,4668830.37,-6.0%,147,4284693.07,5108134.04,3400004.00,4579663.91
Circular Logic,1168677.29,+206.6%,106,1168677.29,0.00,0.00,0.00
Classic Doctrine,5671439.03,+23.4%,24,5671439.03,0.00,0.00,8973383.37
Collision Measurements,8243333.29,-3.0%,39,8000000.01,8364999.93,0.00,5461920.44
Engagement Plan,8421874.73,+19.6%,30,7833332.88,7781250.43,15000000.00,7411052.26
Formation Layout,4553894.78,+25.6%,47,4110448.89,6150300.00,0.00,5469835.33
Installation Guide,23266666.72,+87.5%,13,23266666.72,0.00,0.00,0.00
Interface Alignment Chart,4596820.50,+16.6%,35,4013346.10,6249997.99,0.00,4430146.01
Operation Handbook,6545895.05,+1.3%,490,6597999.45,6490197.25,0.00,0.00
Prototype Diagram,3967727.26,+57.4%,19,3675324.66,4650000.00,0.00,7303508.00
Sacred Manifesto,3431001.02,-7.8%,74,3431001.02,0.00,0.00,4899999.00
Stolen Formulas,33667016.74,+5.6%,14,0.00,0.00,0.00,33667016.74
Symbiotic Figures,8500000.00,-26.6%,30,0.00,8500000.00,0.00,5097619.98
Test Reports,13356247.00,-2.8%,27,13356247.00,0.00,0.00,12379668.86
Tuning Instructions,6721500.15,+13.5%,28,6501000.18,7162500.09,0.00,9011706.08
User Manual,3532200.53,+8.1%,23,3924556.14,0.00,1000.00,2898805.42
War Strategon,20500000.00,+66.7%,16,20500000.00,0.00,0.00,15338840.58
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,125.71,+0.2%,15125341,126.12,125.01,59.69,116.57
Fermionic Condensates,26884.12,-1.2%,41812,20939.26,28076.37,0.00,20060.68
Fernite Carbide,98.49,+12.0%,34480957,96.85,105.90,0.00,96.18
Ferrogel,13119.35,+0.9%,210225,13069.08,13429.47,0.00,12466.73
Fullerides,1036.51,-9.4%,2751965,1015.51,1157.17,517.17,925.49
Hypersynaptic Fibers,3792.65,+12.2%,337144,3839.92,3741.02,3756.91,3254.67
Nanotransistors,2764.95,+4.7%,1490093,2709.08,3136.81,3497.45,2458.80
Phenolic Composites,619.56,+11.1%,607375,617.85,636.03,0.00,494.47
Sylramic Fibers,187.32,-0.7%,23315525,187.19,187.96,0.00,192.68
Titanium Carbide,118.88,+14.4%,12050614,115.52,149.98,0.00,109.67
Tungsten Carbide,121.12,+3.7%,16090435,121.04,124.40,0.00,115.40
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,546.47,-19.8%,1096,580.73,368.04,10.00,3340.24
Central System Controller,33083.09,-88.1%,488,34337.25,4632.60,3000.00,12933.22
Defensive Control Node,17850.07,-62.2%,447,16774.08,44594.62,3000.00,15211.22
Electromechanical Hull Sheeting,703.47,-7.0%,35349,755.06,471.56,100.00,1185.79
Emergent Combat Analyzer,1112.35,-48.6%,884,1279.66,368.09,50.00,2116.40
Emergent Combat Intelligence,5001.74,-51.9%,217,5347.17,1696.95,3000.00,13947.55
Fused Nanomechanical Engines,527.24,+3.7%,905,477.15,516.06,6013.00,1855.96
Heuristic Selfassemblers,1517.40,-20.7%,968,1839.46,388.11,5000.00,6172.09
Jump Drive Control Nexus,7693.88,+6.6%,213,8291.26,3233.41,0.00,14850.32
Melted Nanoribbons,4874602.43,-0.9%,2899,4900305.63,4853408.54,2001000.01,5126564.75
Modified Fluid Router,22455.48,-1.6%,24882,23001.16,20088.09,18388.37,25729.82
Neurovisual Input Matrix,715.17,+2.1%,6465,708.37,770.58,500.00,1382.40
Powdered C-540 Graphite,931.72,-9.5%,12795,1009.27,552.02,210.14,1378.97
Resonance Calibration Matrix,807.53,-7.4%,721,816.77,688.07,3000.00,6335.54
Thermoelectric Catalysts,9064.59,+14.7%,162,9461.92,7262.53,1500.00,24008.74
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,22500000.00,-28.9%,18,0.00,0.00,0.00,22500000.00
Intact Electromechanical Component,11128358.39,-10.1%,8,0.00,0.00,0.00,11128358.39
Intact Hull Section,78160004.04,-5.5%,7,0.00,0.00,0.00,78160004.04
Intact Power Cores,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Thruster Sections,15291904.42,-50.9%,11,0.00,0.00,0.00,15291904.42
Intact Weapon Subroutines,34999222.22,-85.0%,6,0.00,0.00,0.00,34999222.22
Malfunctioning Armor Nanobot,7871338.66,-44.8%,4,0.00,0.00,0.00,7871338.66
Malfunctioning Electromechanical Component,2627500.00,-49.8%,12,2627500.00,0.00,0.00,3817396.16
Malfunctioning Hull Section,21000000.00,+40.0%,10,21000000.00,0.00,0.00,24181011.00
Malfunctioning Power Cores,9456074.26,+1.2%,15,0.00,0.00,0.00,9456074.26
Malfunctioning Thruster Sections,5375989.13,-77.4%,19,0.00,0.00,0.00,5375989.13
Malfunctioning Weapon Subroutines,14299999.99,+10.6%,25,14299999.99,0.00,0.00,15710238.03
Wrecked Armor Nanobot,85610.01,+95.7%,71,93155.23,2612.50,0.00,76798.12
Wrecked Electromechanical Component,156351.82,+309.4%,67,180496.84,3433.33,0.00,22907.92
Wrecked Hull Section,6673750.13,+91.5%,14,10420000.00,2927500.26,0.00,4851802.47
Wrecked Power Cores,75109.93,+67.8%,65,93849.91,150.00,0.00,76690.17
Wrecked Thruster Sections,644.29,+51701.0%,115,1015.00,150.00,0.00,65870.39
Wrecked Weapon Subroutines,164197.89,+345.1%,67,186366.52,150.00,0.00,300138.12
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,2145.04,+657.3%,360,2000.00,2500.01,0.00,12001.28
Datacore - Electronic Subsystems Engineering,17979.51,-88.6%,181,32210.95,2250.03,0.00,5999.99
Datacore - Engineering Subsystems Engineering,1629.80,-25.8%,367,1782.83,1000.01,0.00,0.00
Datacore - Offensive Subsystems Engineering,9110.00,+924.1%,171,13405.41,2200.01,0.00,3225.52
Datacore - Propulsion Subsystems Engineering,9959.14,+5399.9%,148,14793.11,2501.01,0.00,8613.51
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,174425.75,+27.0%,223,189657.15,140032.27,0.00,369003.23
Amarr Hybrid Tech Decryptor,80680.00,+532.7%,51,68000.00,120833.33,0.00,100001.11
Caldari Hybrid Tech Decryptor,2269462.50,-19.7%,170,2458729.26,1709232.88,0.00,3009154.00
Gallente Hybrid Tech Decryptor,42646.15,-15.4%,99,39000.00,50850.00,0.00,169999.99
Minmatar Hybrid Tech Decryptor,127638.54,+70.0%,72,98169.15,176176.35,0.00,115000.01
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,1716.19,-59.1%,25316,1627.52,1897.73,0.00,5262.98
Fullerite-C32,7124.39,-5.7%,42959,7347.49,6268.99,0.00,0.00
Fullerite-C50,2738.83,+5.8%,49129,2752.91,2700.39,0.00,3051.51
Fullerite-C60,456.25,-30.9%,57291,447.57,529.91,0.00,631.57
Fullerite-C70,387.64,-25.1%,35560,387.64,0.00,0.00,0.00
Fullerite-C72,2472.92,+10.8%,55892,2579.10,2000.00,0.00,0.00
Fullerite-C84,370.48,-29.0%,30062,373.36,360.16,0.00,801.20
Fullerite-C320,52501.07,+12.8%,48536,52501.07,0.00,0.00,65007.00
Fullerite-C540,25000.09,+77.6%,3344,25000.09,0.00,0.00,59000.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,0.00,+100.0%,78,0.00,0.00,0.00,0.00
Carbon-86 Epoxy Resin,1207500.01,+91.5%,554,1207500.01,0.00,0.00,1172284.29
Fullerene Intercalated Graphite,0.00,+100.0%,14702,0.00,0.00,0.00,0.00
Fulleroferrocene,951.35,+37.3%,156882,0.00,951.35,0.00,1386.46
Graphene Nanoribbons,62000.00,+0.2%,4890,0.00,62000.00,0.00,71139.74
Lanthanum Metallofullerene,5013.87,+54.9%,2280,0.00,0.00,0.00,5013.87
Methanofullerene,12694.99,-21.1%,18430,0.00,0.00,0.00,12694.99
PPD Fullerene Fibers,100.00,+4204.5%,13090,0.00,100.00,0.00,7951.00
Scandium Metallofullerene,50.00,+19980.0%,1200,0.00,50.00,0.00,47836.98
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,115.21,-87.8%,972375,115.21,0.00,0.00,199.89
Cadmium,1588.18,-3.1%,742055,1588.18,0.00,450.02,1991.57
Caesium,0.00,+100.0%,129393,0.00,0.00,0.00,0.00
Chromium,891.23,+16.5%,489589,714.01,311.00,2700.00,2238.99
Cobalt,400.00,-2.1%,331016,400.00,0.00,0.00,0.00
Dysprosium,1000.00,+15274.1%,23024,0.00,1000.00,0.00,27200.53
Evaporite Deposits,577.13,-4.3%,708175,566.65,749.34,0.00,826.81
Hafnium,921.17,+0.6%,1194092,921.17,0.00,0.00,1128.00
Hydrocarbons,155.81,+35.1%,1328500,143.55,999.99,0.00,185.19
Mercury,2049.43,-26.5%,432157,2049.43,0.00,0.00,1922.04
Neodymium,19035.45,-8.0%,362567,0.00,0.00,0.00,19035.45
Platinum,2472.51,-25.5%,490233,2598.47,2060.83,0.00,2964.28
Promethium,21187.65,-41.6%,105509,0.00,0.00,0.00,21187.65
Scandium,736.50,-29.1%,705043,728.82,800.00,0.00,1142.07
Silicates,670.28,-5.7%,1460387,668.53,694.37,0.00,688.39
Technetium,10000.06,-45.0%,67216,10000.06,0.00,0.00,28596.38
Thulium,1095.85,-72.2%,95920,0.00,0.00,0.00,1095.85
Titanium,655.06,+91.9%,350488,655.06,0.00,0.00,1877.31
Tungsten,724.99,-31.2%,278750,724.99,0.00,0.00,588.38
Vanadium,1387.00,-29.9%,521497,1396.83,1100.00,0.00,1411.57
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1047.26,+16.4%,62294,1568.64,889.04,0.00,1495.35
Silicon Diborite,1195.00,-0.2%,518884,1195.00,0.00,0.00,933.05
Ceramic Powder,1620.13,-39.6%,237309,1668.45,790.86,0.00,1657.99
Carbon Polymers,1437.25,-5.0%,59375,802.60,2399.21,0.00,1247.12
Crystallite Alloy,3000.00,-21.1%,109051,0.00,3000.00,0.00,2634.64
Fernite Alloy,1773.51,-16.8%,269041,1782.96,1750.00,0.00,0.00
Titanium Chromide,4000.37,-34.6%,213190,4000.37,0.00,0.00,0.00
Rolled Tungsten Alloy,2281.54,-67.6%,219937,0.00,0.00,0.00,2281.54
Hexite,898.08,+265.2%,166949,2500.00,213.49,0.00,2746.18
Caesarium Cadmide,0.00,+100.0%,143487,0.00,0.00,0.00,0.00
Solerium,0.00,+100.0%,50000,0.00,0.00,0.00,0.00
Platinum Technite,7000.06,-68.2%,17816,7000.06,0.00,0.00,17879.80
Vanadium Hafnite,63.50,+1867.8%,358601,63.50,0.00,0.00,0.00
Prometium,342.00,-2.3%,16015,0.00,342.00,0.00,11310.02
Hyperflurite,500.00,-7.6%,23804,0.00,500.00,0.00,12999.99
Ferrofluid,14500.00,-93.0%,22502,14500.00,0.00,0.00,15985.82
Dysporite,0.00,+100.0%,18352,0.00,0.00,0.00,0.00
Neo Mercurite,0.00,+100.0%,59978,0.00,0.00,0.00,0.00
Fluxed Condensates,9250.00,-74.2%,60698,0.00,0.00,0.00,9250.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,5774.03,-19.4%,354,6151.16,4606.98,4001.07,11599.98
Capacitor Console,12068648.11,-10.3%,155,12681851.65,10661887.04,0.00,0.00
Conductive Thermoplastic,21683.12,-49.3%,98,25774.53,11000.00,0.00,12620.65
Current Pump,18640.80,-8.4%,55,18728.18,18000.00,0.00,0.00
Drone Transceiver,3283.92,-13.6%,275,3600.54,2000.81,0.00,11849.98
Enhanced Ward Console,14529495.43,+1.0%,104,14515394.50,14684699.51,10000000.00,13350255.04
Impetus Console,11041.85,-50.7%,137,10413.47,15044.31,5004.15,15717.64
Intact Armor Plates,19951825.40,-4.2%,176,20040607.17,19167586.35,0.00,20964424.10
Intact Shield Emitter,801018.62,-29.6%,197,840328.60,472664.71,0.00,773686.96
Interface Circuit,86333.05,+8.6%,1205,100329.21,58774.42,0.00,96394.88
Logic Circuit,182175.55,+3.3%,798,156548.63,244085.51,310200.48,197215.80
Lorentz Fluid,1344.79,+50.4%,174,1105.39,2000.00,0.00,0.00
Micro Circuit,9297.22,-61.3%,3200,8941.26,10679.86,15001.00,6148.99
Nanite Compound,133538.45,-45.4%,224,133910.12,132500.88,0.00,92282.66
Power Circuit,2437572.10,-3.4%,910,2316491.30,2588654.38,2607304.04,2666203.31
Power Conduit,1468.76,+21.1%,236,1145.30,4515.15,10.00,1477.24
Single-crystal Superalloy I-beam,7134043.90,+0.2%,365,7355932.80,6123579.89,6215873.02,7372349.00
Telemetry Processor,15143.46,-0.5%,139,22475.33,7137.77,22002.08,20369.20
Trigger Unit,10060.89,-49.1%,202,10357.89,10000.00,1600.00,17219.03
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,35.99,+13602.3%,4493,35.99,0.00,0.00,0.00
Azure Mykoserocin,3994.15,-0.1%,8969,30.47,0.00,4000.00,0.00
Celadon Mykoserocin,0.00,+100.0%,4580,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,4237,0.00,0.00,0.00,0.00
Lime Mykoserocin,4000.00,+10.8%,4455,4000.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2000.23,+35.9%,20185,2000.21,2159.00,0.00,45000.00
Viridian Mykoserocin,0.00,+100.0%,992,0.00,0.00,0.00,0.00
Amber Cytoserocin,94950.00,-18.2%,3452,0.00,0.00,0.00,94950.00
Azure Cytoserocin,45559.01,+0.5%,7722,45559.01,0.00,0.00,55120.00
Celadon Cytoserocin,108000.00,-31.7%,6366,0.00,0.00,0.00,108000.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,62499.96,-60.6%,4775,0.00,0.00,0.00,62499.96
Malachite Cytoserocin,74999.99,+33.3%,1543,0.00,0.00,0.00,74999.99
Vermillion Cytoserocin,26595.48,+2.1%,4500,26595.48,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,8497,0.00,0.00,0.00,0.00
