Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Minerals,,,,,,,
Tritanium,2.40,+1.2%,25532926643,2.42,2.33,2.54,2.49
Pyerite,4.55,+3.7%,6212949421,4.59,4.46,4.26,4.84
Mexallon,27.06,+0.6%,1570156660,27.22,26.61,22.55,28.69
Isogen,51.10,+3.2%,230023738,51.92,49.30,44.97,54.19
Nocxium,125.43,+1.6%,80605336,126.33,122.85,120.51,122.57
Zydrine,1015.86,+2.8%,25557445,1005.52,1038.93,1153.23,998.40
Megacyte,2101.02,-1.8%,9564913,2090.49,2131.60,2134.40,2209.16
Morphite,4201.52,+6.1%,661947,4209.48,4196.40,5185.01,4114.94
,,,,,,,
Salvage Materials,,,,,,,
Alloyed Tritanium Bar,123125.22,-0.8%,146096,124329.83,120750.45,117582.68,129352.15
Armor Plates,229044.05,+0.7%,120901,230945.99,227653.69,204792.00,231678.13
Broken Drone Transceiver,97.07,+3.6%,58553,100.43,49.13,100.00,229.89
Burned Logic Circuit,30251.39,+0.7%,453984,30951.46,29518.92,23499.71,31695.98
Charred Micro Circuit,142.98,-3.1%,416025,148.68,135.67,100.00,403.06
Conductive Polymer,147.27,+2.0%,37246,150.16,51.11,101.96,241.09
Contaminated Lorentz Fluid,209.33,+8.9%,69589,218.97,100.93,102.96,254.93
Contaminated Nanite Compound,2801.24,-0.8%,107701,2948.54,2191.88,114.67,3029.99
Damaged Artificial Neural Network,149.79,+0.4%,32817,149.79,121.26,400.00,326.68
Defective Current Pump,158.47,+0.0%,24462,158.53,184.43,100.00,315.85
Fried Interface Circuit,4615.98,-4.1%,414213,4663.82,4457.30,3697.28,4979.81
Malfunctioning Shield Emitter,169.28,-11.4%,78129,188.11,89.02,100.00,375.35
Melted Capacitor Console,105853.02,-10.9%,35475,93229.84,200798.26,87041.04,88678.21
Scorched Telemetry Processor,111.45,+0.8%,35914,111.45,93.20,100.00,211.54
Smashed Trigger Unit,105.90,-19.2%,247443,119.11,40.99,100.00,231.48
Tangled Power Conduit,266.95,+1.9%,30740,263.82,1107.24,120.06,334.04
Thruster Console,104.17,+0.1%,76096,104.17,40.20,100.00,314.78
Tripped Power Circuit,53019.93,-0.2%,412104,55013.03,45674.70,48297.60,55573.72
Ward Console,27145.52,-2.1%,34140,27145.52,26518.42,25000.02,24943.68
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,5829.61,+6.4%,282,6164.96,1612.44,1711.60,6697.80
Capacitor Console,19497133.48,-0.9%,123,19825854.53,17216014.02,11263161.64,20140924.81
Conductive Thermoplastic,10549.86,+13.8%,64,11550.47,5667.99,3001.08,13781.81
Current Pump,16582.84,-33.6%,122,16582.84,850.71,3445.77,42007.26
Drone Transceiver,3676.73,+0.9%,131,3708.97,2751.93,2001.07,1638.57
Enhanced Ward Console,15221341.53,-6.8%,93,15325142.89,16092378.30,12222422.68,15356114.99
Impetus Console,11182.39,-1.6%,215,10630.08,13422.61,11913.68,12691.51
Intact Armor Plates,22499016.80,-1.7%,163,22722596.30,19391739.87,18890002.22,23514865.06
Intact Shield Emitter,508773.91,+0.9%,75,516490.33,536614.52,129673.21,658074.26
Interface Circuit,104465.74,-37.8%,1040,106583.12,123281.98,67535.86,67897.19
Logic Circuit,173171.32,-3.6%,1662,173171.32,256812.31,115796.61,146286.98
Lorentz Fluid,2390.38,+26.5%,90,2861.60,34.27,4206.64,6652.19
Micro Circuit,12463.82,-78.7%,575,14689.18,6964.74,5252.57,7241.55
Nanite Compound,34091.14,+4.3%,101,35434.07,59657.52,14202.80,41624.26
Power Circuit,1485226.68,+5.4%,968,1517167.96,1863471.34,1000231.11,1473418.08
Power Conduit,86051.21,-98.4%,117,74850.64,37312.98,25740.68,24061.23
Single-crystal Superalloy I-beam,5637562.65,-10.8%,320,5617285.60,5554675.08,5746374.76,6234822.57
Telemetry Processor,102623.42,-12.3%,77,113391.36,5392.15,22004.07,75695.79
Trigger Unit,244366.30,-74.4%,201,272239.92,6679.19,12900.01,42614.95
,,,,,,,
Ice Products,,,,,,,
