Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Thruster Console,172.88,+3.1%,89923,183.09,140.23,100.00,245.11
Tripped Power Circuit,38727.47,+0.5%,472132,39539.42,36304.39,34531.26,38706.02
Ward Console,22729.91,-2.3%,56609,22734.78,23117.97,21409.24,18340.99
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,186365.13,-0.6%,1481,182233.35,200000.00,0.00,123979.80
Datacore - Caldari Starship Engineering,156454.99,+15.4%,877,146328.63,165390.00,0.00,118718.24
Datacore - Electromagnetic Physics,89820.23,-3.6%,1889,93624.05,87373.39,0.00,92459.90
Datacore - Electronic Engineering,247030.19,-3.0%,6362,252659.98,239328.25,269375.00,202456.83
Datacore - Gallentean Starship Engineering,184696.47,+3.4%,2622,174771.65,194002.35,225384.62,169603.65
Datacore - Graviton Physics,98510.88,+171.2%,3203,97041.36,105702.13,0.00,88582.97
Datacore - High Energy Physics,194922.32,+6.9%,3358,196162.28,194032.67,0.00,198621.13
Datacore - Hydromagnetic Physics,690470.71,-1.5%,3130,707415.21,670953.85,0.00,654639.23
Datacore - Laser Physics,239463.01,+0.3%,1140,240317.80,231097.46,300000.00,131737.47
Datacore - Mechanical Engineering,289833.74,+1.7%,31601,313735.56,276541.86,301787.61,320141.57
Datacore - Minmatar Starship Engineering,326348.71,+12.1%,10360,348114.97,311440.60,287941.28,358292.03
Datacore - Molecular Engineering,374138.71,+2.4%,2773,381537.07,356932.69,0.00,335034.66
Datacore - Nanite Engineering,226466.71,+5.2%,4159,236284.70,207584.21,307272.73,221202.12
Datacore - Nuclear Physics,310711.12,+12.6%,4855,309764.62,312733.63,151000.00,331489.25
Datacore - Plasma Physics,238721.14,+76.9%,1274,214605.17,301138.96,0.00,156575.00
Datacore - Quantum Physics,329715.70,+3.2%,1919,327577.74,353660.87,0.00,344820.22
Datacore - Rocket Science,277314.10,+17.4%,2793,290006.85,216077.69,0.00,269896.84
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8501909.00,+2.7%,131,8414104.06,8501288.36,11500000.00,10601610.94
Assembly Instructions,26458864.54,-2.0%,37,24667559.10,30757997.60,0.00,0.00
Calibration Data,4615616.00,+5.0%,385,4636060.78,4677210.59,3833333.33,5888779.57
Circuitry Schematics,5593984.94,-0.3%,195,5644435.32,5379570.80,0.00,6807697.06
Circular Logic,1189744.30,+124.1%,165,1189744.30,0.00,0.00,1443691.69
Classic Doctrine,6655364.10,+21.2%,33,6581917.55,7499999.51,0.00,8131421.40
Collision Measurements,6260961.08,-30.8%,51,7156249.70,4828499.29,0.00,5293384.82
Engagement Plan,7615331.81,+0.1%,42,7563997.07,7666666.55,0.00,7711471.21
Formation Layout,4213440.61,+8.0%,94,4012300.76,5555555.56,180000.00,5613900.60
Installation Guide,42277994.50,+25.2%,28,40000000.00,44555989.00,0.00,0.00
Interface Alignment Chart,4439533.12,+27.2%,42,4700157.04,4240232.47,0.00,0.00
Operation Handbook,6254574.88,+5.4%,630,6466146.01,5961361.96,5163157.89,0.00
Prototype Diagram,7409085.86,+35.0%,26,9600000.00,6764699.35,0.00,6031744.39
Sacred Manifesto,3313111.73,+19.5%,121,3170625.03,4510000.00,0.00,3969136.52
Stolen Formulas,45000000.00,-22.1%,17,36999999.99,53000000.00,0.00,33292306.19
Symbiotic Figures,6950514.80,-14.3%,71,5001323.03,8899706.56,0.00,3242306.15
Test Reports,10699999.79,+18.4%,37,11499999.99,10166666.33,0.00,10185229.74
Tuning Instructions,9950000.00,-1.7%,24,7000000.00,10933333.33,0.00,10200042.27
User Manual,3451000.01,-10.1%,26,3505000.07,3916666.67,2000000.00,3646336.46
War Strategon,35999999.50,+2.3%,28,29999999.00,42000000.00,0.00,0.00
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,112.95,-0.5%,14551708,109.44,122.04,0.00,103.44
Fermionic Condensates,25433.00,+28.9%,56158,24440.67,29789.16,60000.00,20516.39
Fernite Carbide,119.58,-6.0%,35825671,122.85,114.28,109.00,111.07
Ferrogel,14101.34,-1.7%,198878,13917.80,14411.43,11000.00,12894.80
Fullerides,1074.81,-9.2%,5114421,1089.47,1038.41,515.06,974.68
Hypersynaptic Fibers,4587.15,+10.2%,475039,4598.45,4487.84,0.00,4160.48
Nanotransistors,3065.68,-0.5%,2193847,3317.24,2852.39,3483.72,2891.53
Phenolic Composites,948.74,-2.0%,432900,923.93,1167.73,0.00,752.52
Sylramic Fibers,201.85,-2.0%,20535865,200.49,209.51,0.00,190.66
Titanium Carbide,126.17,-2.0%,5599906,123.29,131.82,47.31,122.09
Tungsten Carbide,114.12,+5.6%,10882894,110.75,135.07,30.01,103.02
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,539.35,+353.3%,896,544.26,522.47,0.00,659.13
Central System Controller,24284.88,-85.4%,204,4021.72,61235.34,0.00,11509.26
Defensive Control Node,34457.96,-78.5%,160,7495.92,91377.83,0.00,14122.63
Electromechanical Hull Sheeting,634.70,+1.0%,42011,727.67,450.48,0.00,986.24
Emergent Combat Analyzer,674.47,+192.9%,940,775.55,336.36,0.00,5108.95
Emergent Combat Intelligence,18296.18,-87.5%,216,2522.79,61673.00,0.00,11001.15
Fused Nanomechanical Engines,874.17,+153.3%,1010,991.62,480.59,0.00,740.53
Heuristic Selfassemblers,1152.13,+78.8%,879,1420.17,340.49,0.00,3234.94
Jump Drive Control Nexus,16774.54,-64.6%,174,5327.48,41617.11,0.00,13236.61
Melted Nanoribbons,4807283.24,-1.0%,3353,4880662.17,4670642.62,1300001.07,5011287.97
Modified Fluid Router,21901.76,-2.8%,25146,21647.66,22383.84,0.00,25473.70
Neurovisual Input Matrix,723.98,+127.7%,7731,690.04,797.63,0.00,1135.38
Powdered C-540 Graphite,843.59,-19.8%,13406,689.54,1245.18,0.00,1485.06
Resonance Calibration Matrix,651.93,+690.0%,721,671.69,595.36,0.00,3011.84
Thermoelectric Catalysts,15990.78,-8.3%,233,6494.03,41315.43,0.00,25183.16
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,20000000.00,-20.0%,15,20000000.00,0.00,0.00,0.00
Intact Electromechanical Component,12128424.07,-17.5%,11,0.00,0.00,0.00,12128424.07
Intact Hull Section,43250000.06,+16.5%,5,43250000.06,0.00,0.00,73882326.52
Intact Power Cores,2000001.00,+200.0%,9,2000001.00,0.00,0.00,22881528.62
Intact Thruster Sections,10004000.00,-25.0%,17,10004000.00,0.00,0.00,0.00
Intact Weapon Subroutines,520000.00,+911.7%,3,520000.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,4322504.29,-8.6%,30,4438007.81,3687234.95,0.00,9076227.84
Malfunctioning Electromechanical Component,3223833.33,+11.7%,34,3515909.09,11000.00,0.00,4096242.58
Malfunctioning Hull Section,23000000.00,-31.9%,15,23000000.00,0.00,0.00,25907112.19
Malfunctioning Power Cores,4146280.49,+116.2%,24,5151526.89,1884476.08,0.00,7634367.38
Malfunctioning Thruster Sections,3175312.50,-14.2%,30,3627500.00,10000.00,0.00,6000637.09
Malfunctioning Weapon Subroutines,6612132.72,+94.6%,20,9747500.00,3476765.43,0.00,12402273.73
Wrecked Armor Nanobot,43935.60,+66.2%,86,56966.28,500.01,0.00,53535.87
Wrecked Electromechanical Component,35525.51,+782.7%,91,52788.26,1000.00,0.00,11901.36
Wrecked Hull Section,4477500.00,+102.6%,23,4963214.29,2777500.00,0.00,6286467.49
Wrecked Power Cores,100808.03,+148.6%,68,140931.25,500.00,0.00,14740.82
Wrecked Thruster Sections,62903.35,+194.5%,66,64809.22,57185.72,0.00,17301.21
Wrecked Weapon Subroutines,243478.73,+447.3%,80,312903.44,100001.00,0.00,302525.30
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,4555.14,+210.0%,372,4681.78,2244.00,0.00,7691.46
Datacore - Electronic Subsystems Engineering,2608.51,-35.2%,286,2637.51,2245.00,0.00,2640.64
Datacore - Engineering Subsystems Engineering,12032.79,+60.9%,280,6126.69,27496.04,0.00,11298.81
Datacore - Offensive Subsystems Engineering,2422.52,+9027.6%,548,1344.53,3708.00,0.00,12372.65
Datacore - Propulsion Subsystems Engineering,2519.83,+9519.5%,572,2637.51,2345.59,0.00,5045.59
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,207681.40,-30.0%,292,203194.45,230757.14,0.00,358600.64
Amarr Hybrid Tech Decryptor,71279.06,+871.5%,91,58999.99,134428.57,0.00,107449.43
Caldari Hybrid Tech Decryptor,2003638.49,+33.0%,126,1985616.44,2135199.48,0.00,1935238.68
Gallente Hybrid Tech Decryptor,197881.79,+152.6%,68,89366.13,1011749.25,0.00,188554.50
Minmatar Hybrid Tech Decryptor,367306.84,-32.5%,82,337489.85,405642.98,0.00,94735.24
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,2497.16,-87.5%,16689,169.77,5663.14,0.00,8184.23
Fullerite-C32,4297.11,+8.0%,18952,4250.31,6267.52,0.00,9810.93
Fullerite-C50,3457.13,-32.3%,47661,5174.42,2933.68,0.00,3647.10
Fullerite-C60,583.64,-42.8%,48412,628.06,529.98,0.00,807.21
Fullerite-C70,429.83,-21.3%,55044,430.75,358.06,0.00,648.05
Fullerite-C72,3069.42,-2.4%,51930,3136.42,3020.86,0.00,4806.63
Fullerite-C84,364.94,-30.3%,53935,374.60,347.18,0.00,769.65
Fullerite-C320,53397.52,+38.0%,16839,73162.16,47500.01,0.00,60299.95
Fullerite-C540,11325.38,+4.2%,2081,25000.04,10000.08,0.00,44471.59
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3000000.00,+5.8%,482,3000000.00,0.00,0.00,2935245.78
Carbon-86 Epoxy Resin,1475327.58,+37.5%,165,1475327.58,0.00,0.00,1109384.71
Fullerene Intercalated Graphite,413.63,+9.5%,1235,413.63,0.00,0.00,1918.02
Fulleroferrocene,1500.00,+66.7%,6026,1500.00,0.00,0.00,1413.49
Graphene Nanoribbons,59901.82,+28.0%,266,59901.82,0.00,0.00,59929.30
Lanthanum Metallofullerene,10277.31,-12.1%,1400,3236.77,12000.00,0.00,7277.18
Methanofullerene,15075.54,-5.9%,12261,15075.54,0.00,0.00,9447.55
PPD Fullerene Fibers,6897.00,+21.1%,2209,6897.00,0.00,0.00,7111.13
Scandium Metallofullerene,56656.21,-25.0%,1687,56656.21,0.00,0.00,54604.69
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,175.72,-95.5%,921658,235.00,1.04,0.00,144.83
Cadmium,1793.38,-35.7%,183789,1649.84,2190.50,0.00,1307.53
Caesium,1250.00,-16.5%,145093,1250.00,0.00,0.00,1673.79
Chromium,845.81,+89.6%,503413,845.81,0.00,0.00,1440.42
Cobalt,522.43,+15.5%,110070,315.94,600.00,0.00,361.19
Dysprosium,22671.11,+778.4%,20306,0.00,0.00,0.00,22671.11
Evaporite Deposits,403.07,-30.2%,1189630,403.07,0.00,0.00,575.26
Hafnium,806.57,-14.4%,557580,821.29,17.50,0.00,953.62
Hydrocarbons,166.69,-88.7%,1042423,166.69,0.00,0.00,247.49
Mercury,2659.62,-59.8%,360999,2685.80,1850.00,0.00,1717.65
Neodymium,19998.99,-14.8%,7809,19998.99,0.00,0.00,11498.04
Platinum,2357.46,-8.1%,411420,2524.94,1500.07,0.00,2707.10
Promethium,18877.19,-1.2%,1600,0.00,0.00,0.00,18877.19
Scandium,296.13,-27.2%,617098,296.13,0.00,0.00,472.75
Silicates,450.14,-21.3%,352480,510.47,421.23,0.00,636.47
Technetium,39900.00,-73.0%,33300,39900.00,0.00,0.00,28671.33
Thulium,500.06,-7.1%,303319,500.06,0.00,0.00,1140.80
Titanium,128.74,-77.0%,221803,8.10,653.25,0.00,809.92
Tungsten,15.53,-14.0%,611330,15.53,0.00,0.00,460.48
Vanadium,1434.56,-33.8%,353123,1468.65,1137.69,0.00,841.30
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,895.89,+10.7%,463653,895.89,0.00,0.00,1086.02
Silicon Diborite,1000.00,-17.6%,836701,1000.00,0.00,0.00,1750.05
Ceramic Powder,972.43,-6.9%,488433,945.50,1120.15,0.00,880.57
Carbon Polymers,1206.68,-0.0%,1016107,1200.00,2399.00,0.00,1049.69
Crystallite Alloy,3144.23,-17.2%,420674,3150.00,3000.00,0.00,2019.67
Fernite Alloy,1552.58,-7.4%,366988,1576.98,1507.04,0.00,2491.70
Titanium Chromide,3500.00,-24.3%,168531,3500.00,0.00,0.00,2213.03
Rolled Tungsten Alloy,850.39,+146.0%,303838,850.39,0.00,0.00,1987.55
Hexite,876.43,+343.6%,294512,876.43,0.00,0.00,4248.43
Caesarium Cadmide,3441.41,+4.8%,143487,0.00,0.00,0.00,3441.41
Solerium,873.47,-67.7%,47700,873.47,0.00,0.00,2763.95
Platinum Technite,19856.76,-9.9%,146864,0.00,0.00,0.00,19856.76
Vanadium Hafnite,62.86,+1852.1%,197043,62.86,0.00,0.00,2950.62
Prometium,125.01,+11308.1%,1778,125.01,0.00,0.00,11674.33
Hyperflurite,28.95,+73981.9%,12608,28.95,0.00,0.00,7785.30
Ferrofluid,525.01,-10.4%,4424,525.01,0.00,0.00,12647.35
Dysporite,675.01,+1104.0%,550,675.01,0.00,0.00,13972.47
Neo Mercurite,1000.06,+579.8%,218417,1000.06,0.00,0.00,7971.36
Fluxed Condensates,450.00,+429.6%,59098,450.00,0.00,0.00,7738.74
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,10262.01,-57.5%,448,6676.64,23843.40,4001.07,11837.16
Capacitor Console,11199556.41,+5.1%,125,11438961.73,9311000.18,8300006.21,11387554.17
Conductive Thermoplastic,19724.99,+26.2%,208,13845.21,26213.03,0.00,13739.65
Current Pump,29271.42,+22.3%,92,32496.07,26920.78,4001.07,85677.17
Drone Transceiver,3858.90,-55.5%,144,3473.62,4308.94,4001.07,10939.40
Enhanced Ward Console,14142006.01,-13.2%,104,14795000.93,11813107.63,6000401.00,16111869.83
Impetus Console,41465.26,-39.1%,293,51081.49,15500.00,5004.01,33500.04
Intact Armor Plates,20289539.38,-4.9%,229,20425809.50,18572535.92,0.00,22101885.19
Intact Shield Emitter,484611.20,+62.3%,141,383567.65,865654.00,105405.00,347517.55
Interface Circuit,223821.35,+14.4%,1179,208552.50,268536.96,176001.73,218059.08
Logic Circuit,293716.96,-11.4%,1530,320751.40,242311.85,230766.67,297386.02
Lorentz Fluid,6744.51,-40.5%,195,6336.18,8388.34,4001.07,6500.13
Micro Circuit,18521.55,-60.5%,1300,5703.48,22127.61,15252.02,12000.88
Nanite Compound,126736.36,+22.1%,199,140225.32,39732.62,0.00,120916.92
Power Circuit,3183507.38,-9.1%,963,3197284.62,3117127.14,3160040.11,3613583.83
Power Conduit,18286.29,+48.9%,94,23200.17,11060.00,0.00,15672.45
Single-crystal Superalloy I-beam,6961205.66,+0.8%,260,7155699.13,6489683.72,3006754.00,7538125.98
Telemetry Processor,15556.65,-71.6%,105,24075.38,2203.01,22002.00,23036.35
Trigger Unit,23442.55,+31.3%,234,23462.25,25004.15,12000.59,40649.88
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,3601.12,+36.1%,5400,0.00,0.00,0.00,3601.12
Azure Mykoserocin,3959.58,+3.4%,22714,0.00,0.00,3959.58,0.00
Celadon Mykoserocin,1999.99,-11.1%,3763,0.00,1999.99,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,4237,0.00,0.00,0.00,0.00
Lime Mykoserocin,2309.42,+62.9%,12548,2309.42,0.00,0.00,24035.36
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2124.01,-2.4%,10336,2319.15,251.62,0.00,0.00
Viridian Mykoserocin,4887.00,-6.6%,1316,0.00,0.00,0.00,4887.00
Amber Cytoserocin,0.00,+100.0%,3434,0.00,0.00,0.00,0.00
Azure Cytoserocin,30000.00,+208.6%,11622,30000.00,0.00,0.00,13055.00
Celadon Cytoserocin,14.96,+492773.2%,8667,14.96,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,9335,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,959,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,28777.00,+1.7%,7077,28777.00,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,7949,0.00,0.00,0.00,0.00
