Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Nanite Engineering,233129.76,+27.1%,4217,229754.50,241516.22,304444.44,184714.21
Datacore - Nuclear Physics,320336.37,+8.6%,7518,330567.49,313099.59,410977.26,330756.13
Datacore - Plasma Physics,256838.16,+12.6%,1161,220368.25,299201.49,0.00,155727.83
Datacore - Quantum Physics,318270.45,+8.6%,2448,303003.88,352622.79,355002.03,352270.73
Datacore - Rocket Science,271084.47,-1.8%,4075,269641.47,277538.09,178749.74,272970.18
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8889644.71,-1.6%,146,8597277.38,9208194.20,0.00,10615636.95
Assembly Instructions,24815522.82,-11.7%,30,23878847.23,28250000.00,0.00,22917687.08
Calibration Data,4747516.10,-8.1%,421,4931688.51,4590149.84,4329687.50,5822309.24
Circuitry Schematics,5047096.25,-20.6%,102,5248984.91,5167686.05,3000100.01,6133473.24
Circular Logic,1107004.14,+129.3%,55,1107004.14,0.00,0.00,1550093.19
Classic Doctrine,8000000.46,-2.3%,36,7962500.47,8900000.00,0.00,9751594.29
Collision Measurements,3350000.00,+65.2%,45,0.00,3350000.00,0.00,5737895.84
Engagement Plan,6771035.59,+1.1%,39,6883750.01,6725949.82,0.00,7300162.54
Formation Layout,4780699.31,+12.0%,90,4999971.63,3700000.00,0.00,6302734.14
Installation Guide,40000000.00,+32.3%,12,40000000.00,0.00,0.00,24768922.15
Interface Alignment Chart,2187030.52,+140.3%,24,2127091.55,2217000.00,0.00,4188728.28
Operation Handbook,6715506.12,-4.6%,595,6750760.18,6839335.56,5392187.94,8513975.69
Prototype Diagram,8558333.33,+5.7%,21,9750000.00,2600000.00,0.00,6934421.25
Sacred Manifesto,3380446.43,+17.9%,222,3477400.76,2755629.63,0.00,4442619.42
Stolen Formulas,53500000.00,-33.5%,9,38500000.00,61000000.00,0.00,32454165.95
Symbiotic Figures,4444444.44,+13.4%,82,8222222.22,3500000.00,0.00,4152942.96
Test Reports,11478998.03,-17.5%,26,11952997.80,7450000.00,0.00,11070574.43
Tuning Instructions,8577363.64,-11.7%,51,8957257.15,7100000.00,0.00,9752230.61
User Manual,2406829.43,+9.7%,53,3112000.46,2000000.00,0.00,3518008.07
War Strategon,42000000.00,-24.2%,4,0.00,42000000.00,0.00,19887315.90
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,129.92,-0.2%,5097875,128.33,135.78,57.42,106.84
Fermionic Condensates,24077.31,-13.1%,74684,24503.39,21436.20,0.00,18157.23
Fernite Carbide,110.87,-6.4%,50192701,109.18,118.25,75.80,117.62
Ferrogel,13381.97,-5.0%,338166,13390.03,13374.74,0.00,12801.79
Fullerides,1034.34,+6.6%,2315531,1056.41,982.15,515.08,956.11
Hypersynaptic Fibers,4559.39,+22.5%,257782,4463.37,4757.11,19899.99,4145.31
Nanotransistors,3099.33,-4.4%,1239373,3116.13,3057.96,1751.03,2855.04
Phenolic Composites,735.91,+18.4%,452889,718.18,986.69,32.10,660.59
Sylramic Fibers,190.21,-6.7%,14521471,187.10,210.64,0.00,188.97
Titanium Carbide,123.90,+2.8%,6860310,117.46,135.60,37.89,115.77
Tungsten Carbide,100.38,+24.9%,4948039,97.56,169.96,30.01,102.27
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,5304.63,+73.1%,2366,501.18,351.06,10000.00,758.81
Central System Controller,3604.83,-11.6%,119,4104.83,3001.06,0.00,11610.29
Defensive Control Node,7400.41,-21.6%,142,9001.24,5701.07,0.00,14165.26
Electromechanical Hull Sheeting,876.01,+87.6%,37578,1100.68,467.58,100.00,1091.40
Emergent Combat Analyzer,995.03,-47.9%,976,1515.49,365.05,50.00,2148.38
Emergent Combat Intelligence,2197.86,-15.2%,140,2840.03,1601.57,0.00,11313.48
Fused Nanomechanical Engines,2130.39,+194.4%,2549,2894.46,570.67,0.00,2023.40
Heuristic Selfassemblers,1208.56,-18.5%,1066,1831.45,388.05,5000.00,5116.58
Jump Drive Control Nexus,4154.09,+44.2%,168,6607.79,2501.07,0.00,14005.38
Melted Nanoribbons,4804143.94,+1.7%,2803,4887867.84,4678469.20,3880000.00,5252040.97
Modified Fluid Router,20666.78,+0.0%,20889,21683.70,18985.49,0.00,27058.63
Neurovisual Input Matrix,917.99,+39.5%,6697,780.44,750.21,100000.00,901.86
Powdered C-540 Graphite,787.47,+17.3%,15972,836.50,728.07,300.00,1961.00
Resonance Calibration Matrix,982.07,-30.0%,776,1149.90,650.13,3000.00,3198.67
Thermoelectric Catalysts,4480.78,+279.6%,165,4720.52,4201.07,0.00,24843.79
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,11960799.71,+33.8%,7,0.00,0.00,0.00,11960799.71
Intact Electromechanical Component,12145044.46,-17.7%,5,0.00,0.00,0.00,12145044.46
Intact Hull Section,67087533.62,-24.9%,5,0.00,0.00,0.00,67087533.62
Intact Power Cores,20895498.69,-71.3%,3,0.00,0.00,0.00,20895498.69
Intact Thruster Sections,11221899.30,-33.1%,14,0.00,0.00,0.00,11221899.30
Intact Weapon Subroutines,31859797.65,-83.5%,3,0.00,0.00,0.00,31859797.65
Malfunctioning Armor Nanobot,8000000.00,-18.0%,7,8000000.00,0.00,0.00,7410402.61
Malfunctioning Electromechanical Component,665875.00,+32.7%,10,2627500.00,12000.00,0.00,4185726.33
Malfunctioning Hull Section,22816667.01,+42.2%,6,29900000.00,21400000.41,0.00,22141003.15
Malfunctioning Power Cores,5515883.33,+60.4%,19,8268825.00,10000.00,0.00,7737582.12
Malfunctioning Thruster Sections,5100000.00,+69.2%,18,7057692.31,10000.00,0.00,3412043.22
Malfunctioning Weapon Subroutines,8000000.01,+48.7%,19,8000000.01,0.00,0.00,11158268.56
Wrecked Armor Nanobot,37947.23,+216.2%,87,40183.01,10000.00,0.00,95134.48
Wrecked Electromechanical Component,110119.25,+257.2%,63,78832.86,145160.00,0.00,29414.21
Wrecked Hull Section,7748250.08,+51.2%,22,9566666.67,6968928.68,0.00,5827000.97
Wrecked Power Cores,47063.92,+128.8%,74,81543.72,9017.24,0.00,28488.07
Wrecked Thruster Sections,30317.27,+366.4%,73,52980.22,100.01,0.00,34122.91
Wrecked Weapon Subroutines,318096.81,+4.3%,72,165381.31,638799.36,0.00,397043.99
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,2290.54,+872.4%,802,2290.54,0.00,0.00,8295.92
Datacore - Electronic Subsystems Engineering,3224.31,-46.8%,812,3194.91,11000.67,0.00,5568.91
Datacore - Engineering Subsystems Engineering,8531.77,-68.4%,380,3637.37,42466.27,0.00,4695.82
Datacore - Offensive Subsystems Engineering,17936.14,+1618.3%,146,3406.12,29237.27,0.00,10201.09
Datacore - Propulsion Subsystems Engineering,3054.09,+65707.8%,557,2652.71,26000.00,0.00,3708.09
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,354523.51,+3.8%,414,336333.23,373491.98,0.00,457523.41
Amarr Hybrid Tech Decryptor,108710.71,+305.7%,62,156672.00,70032.26,0.00,97079.80
Caldari Hybrid Tech Decryptor,1918736.65,-25.5%,153,1858038.25,2550000.01,0.00,2071696.96
Gallente Hybrid Tech Decryptor,61056.86,+470.8%,42,81598.99,52840.00,0.00,244380.16
Minmatar Hybrid Tech Decryptor,514607.78,+59.7%,26,327424.29,1169750.00,0.00,130461.81
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,5276.85,-72.6%,50471,6872.27,4000.00,0.00,7230.47
Fullerite-C32,8279.99,+8.0%,42753,7864.30,9476.94,0.00,12166.01
Fullerite-C50,2196.10,-87.4%,46611,2053.55,2234.29,0.00,5305.02
Fullerite-C60,517.83,-26.4%,180658,437.59,530.07,0.00,1354.52
Fullerite-C70,480.16,+90.7%,60398,939.48,358.20,0.00,612.95
Fullerite-C72,2035.00,-28.9%,49999,3227.89,1507.59,0.00,3941.66
Fullerite-C84,483.01,-39.7%,57863,650.66,324.11,0.00,784.89
Fullerite-C320,20000.29,+275.4%,13269,0.00,20000.29,0.00,58449.41
Fullerite-C540,55485.19,+5.0%,6395,57500.00,53913.07,0.00,45481.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3000000.00,+3.0%,166,3000000.00,0.00,0.00,3251521.25
Carbon-86 Epoxy Resin,1348333.33,+35.9%,233,1348333.33,0.00,0.00,1136551.24
Fullerene Intercalated Graphite,1795.00,+27.2%,346,1795.00,0.00,0.00,1996.30
Fulleroferrocene,2521.93,-45.7%,2490,314.29,3749.93,0.00,1388.90
Graphene Nanoribbons,99397.56,-26.2%,287,0.00,0.00,0.00,99397.56
Lanthanum Metallofullerene,7744.44,+6.3%,900,9700.00,7500.00,0.00,6589.16
Methanofullerene,4818.32,-76.5%,9740,4818.32,0.00,0.00,9090.70
PPD Fullerene Fibers,7133.47,+33.0%,37119,7070.37,9998.00,0.00,7701.66
Scandium Metallofullerene,64982.44,-28.6%,2962,64982.44,0.00,0.00,44165.88
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,369.97,-92.9%,110754,369.97,0.00,0.00,201.62
Cadmium,1397.17,+7.1%,227880,1397.17,0.00,1400.00,1302.14
Caesium,1151.50,-9.4%,30344,0.00,0.00,0.00,1151.50
Chromium,1635.35,-2.2%,590421,1799.02,1460.84,0.00,1950.67
Cobalt,570.10,-50.6%,79961,748.42,299.00,0.00,362.20
Dysprosium,22527.45,+784.0%,22817,0.00,0.00,0.00,22527.45
Evaporite Deposits,284.65,-6.0%,337600,200.00,423.22,350.00,493.63
Hafnium,825.75,+1.9%,617848,833.99,500.00,800.00,1062.15
Hydrocarbons,131.18,+8.8%,43580,131.91,0.00,5.01,212.29
Mercury,1895.82,-19.7%,166714,1898.00,1850.00,0.00,1762.62
Neodymium,3000.09,+57.7%,11873,3000.09,0.00,0.00,11482.42
Platinum,2582.32,-0.0%,635673,2606.21,2413.99,0.00,2556.77
Promethium,15701.01,-21.2%,2600,0.00,0.00,0.00,15701.01
Scandium,531.75,-78.4%,1202689,533.36,350.00,0.00,677.47
Silicates,556.07,+0.7%,388526,536.87,799.00,0.00,713.76
Technetium,29566.46,-76.4%,31800,0.00,0.00,0.00,29566.46
Thulium,1369.32,-66.1%,57532,0.00,0.00,0.00,1369.32
Titanium,1314.93,-0.3%,843502,1399.26,1152.22,0.00,1360.19
Tungsten,795.00,-53.5%,44043,795.00,0.00,0.00,492.63
Vanadium,1168.82,-2.4%,232458,1202.07,1023.64,0.00,913.48
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1402.04,-1.9%,639361,1429.31,1390.27,0.00,1957.72
Silicon Diborite,1633.88,-4.9%,171720,1900.00,1300.00,0.00,2244.74
Ceramic Powder,1119.76,-2.7%,585733,1127.22,1118.79,0.00,1243.47
Carbon Polymers,1704.09,-88.4%,125296,1653.94,2399.00,0.00,1058.75
Crystallite Alloy,2749.38,-15.4%,100184,2749.38,0.00,0.00,2057.95
Fernite Alloy,1770.23,+17.5%,297890,1895.01,1628.99,0.00,1632.46
Titanium Chromide,3489.36,-5.2%,26482,3489.36,0.00,0.00,3100.81
Rolled Tungsten Alloy,50.02,+179.4%,103657,0.00,0.00,50.02,1556.60
Hexite,2935.07,-47.9%,356979,0.00,0.00,0.00,2935.07
Caesarium Cadmide,2434.36,+48.2%,99900,0.00,0.00,0.00,2434.36
Solerium,2889.18,-90.2%,145066,0.00,0.00,0.00,2889.18
Platinum Technite,73.13,+4925.6%,10065,0.00,0.00,73.13,18112.59
Vanadium Hafnite,2356.64,-47.9%,198079,0.00,0.00,0.00,2356.64
Prometium,11382.31,+25.3%,1778,0.00,0.00,0.00,11382.31
Hyperflurite,12406.21,+72.9%,7804,0.00,0.00,0.00,12406.21
Ferrofluid,15726.25,-97.0%,16893,0.00,0.00,0.00,15726.25
Dysporite,14666.50,-44.6%,550,0.00,0.00,0.00,14666.50
Neo Mercurite,12999.96,-23.1%,92404,12999.96,0.00,0.00,12949.71
Fluxed Condensates,5871.12,-59.4%,6424,0.00,0.00,0.00,5871.12
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,13542.24,-31.5%,742,5147.15,27399.05,4001.07,11560.21
Capacitor Console,11945218.67,+4.6%,148,12570956.16,10388897.24,0.00,13377344.83
Conductive Thermoplastic,60179.47,-35.8%,215,45630.40,68270.00,120400.21,12374.85
Current Pump,40293.39,-64.4%,166,41796.22,17600.70,0.00,41459.26
Drone Transceiver,12230.74,-75.5%,378,13727.88,2000.27,0.00,11111.01
Enhanced Ward Console,14678136.69,-33.6%,126,14597338.81,14789458.23,0.00,14939193.24
Impetus Console,29259.00,-39.9%,145,32973.32,18999.00,5004.08,34213.75
Intact Armor Plates,20085277.69,+3.3%,165,20678140.31,18752901.78,14000610.97,21815590.06
Intact Shield Emitter,460850.00,-34.5%,115,417259.92,845714.14,105500.00,459352.80
Interface Circuit,212869.65,-11.0%,3286,217831.05,195742.22,200000.10,171799.73
Logic Circuit,288530.64,-1.5%,1112,271228.83,304188.90,285100.22,290943.23
Lorentz Fluid,3287.36,-55.1%,264,2474.34,6321.31,4001.07,6503.19
Micro Circuit,8756.89,-7.4%,3403,8002.69,12504.81,46985.37,13612.91
Nanite Compound,139314.53,-22.3%,349,142420.87,75002.46,150000.00,119873.20
Power Circuit,2991303.85,-4.6%,1040,2962578.06,2904423.59,3486307.43,3283761.10
Power Conduit,17367.37,-1.0%,459,28227.30,5000.00,17526.27,10894.48
Single-crystal Superalloy I-beam,7160916.74,-3.9%,329,7151136.10,7615500.00,5214285.72,7224104.46
Telemetry Processor,7818.81,+69.0%,224,9034.35,2304.80,22002.00,21752.54
Trigger Unit,32112.23,-44.6%,294,24291.49,50619.96,4001.07,36831.22
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,3901.16,+25.7%,5400,0.00,0.00,0.00,3901.16
Azure Mykoserocin,3545.08,-77.4%,8003,30.47,0.00,3569.31,0.00
Celadon Mykoserocin,5002.23,-64.5%,1755,0.00,0.00,0.00,5002.23
Golden Mykoserocin,2826.18,+76.8%,4237,0.00,0.00,0.00,2826.18
Lime Mykoserocin,2253.82,+114.7%,3575,2253.82,0.00,0.00,2041.45
Malachite Mykoserocin,5109.04,+0.0%,0,0.00,0.00,0.00,5109.04
Vermillion Mykoserocin,2958.10,-59.0%,20912,2998.33,179.34,0.00,1542.96
Viridian Mykoserocin,5001.42,-8.8%,1316,0.00,0.00,0.00,5001.42
Amber Cytoserocin,72283.09,+7.5%,3452,0.00,0.00,0.00,72283.09
Azure Cytoserocin,29000.00,-18.5%,5465,0.00,0.00,29000.00,45000.00
Celadon Cytoserocin,80842.24,-8.8%,8667,0.00,0.00,0.00,80842.24
Golden Cytoserocin,92019.96,+3.1%,0,0.00,0.00,0.00,92019.96
Lime Cytoserocin,34008.93,-27.6%,9335,0.00,0.00,0.00,34008.93
Malachite Cytoserocin,8105.21,+1133.8%,959,0.00,0.00,0.00,8105.21
Vermillion Cytoserocin,46617.47,-37.2%,7077,0.00,0.00,0.00,46617.47
Viridian Cytoserocin,73919.41,-32.4%,7949,0.00,0.00,0.00,73919.41
