Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Oxygen,225.09,+32.8%,2502954,201.10,230.39,195.57,285.90
Robotics,26960.80,+17.5%,750370,27172.96,23672.42,26807.26,28161.35
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,234048.79,-40.2%,1072,188136.25,240873.11,90187.02,148037.62
Datacore - Caldari Starship Engineering,97917.64,+86.8%,0,199782.74,161988.27,173844.25,97917.64
Datacore - Electromagnetic Physics,55269.68,+10.4%,0,71483.78,63889.49,191699.04,55269.68
Datacore - Electronic Engineering,264472.28,+0.2%,6395,256819.49,264308.24,211278.46,226825.26
Datacore - Gallentean Starship Engineering,122184.83,+12.7%,0,148874.15,131463.82,199974.44,122184.83
Datacore - Graviton Physics,87121.90,+10.2%,0,99910.57,120820.23,188048.08,87121.90
Datacore - High Energy Physics,120026.51,-18.4%,635,142238.00,120026.51,189008.62,128298.20
Datacore - Hydromagnetic Physics,224195.08,+10.6%,797,224195.08,249780.39,286414.33,210632.88
Datacore - Laser Physics,94078.63,+55.3%,0,145901.16,174442.77,211111.11,94078.63
Datacore - Mechanical Engineering,329678.19,+3.7%,24889,342366.74,317969.90,353933.33,347709.03
Datacore - Minmatar Starship Engineering,320993.34,+14.0%,10928,349320.18,298053.62,324948.59,382060.58
Datacore - Molecular Engineering,189355.29,+23.2%,0,210099.16,208728.58,215135.12,189355.29
Datacore - Nanite Engineering,182730.86,-12.4%,1100,197789.59,182730.86,175516.17,160327.86
Datacore - Nuclear Physics,243611.28,-9.7%,4683,290089.08,226290.03,329637.64,298206.67
Datacore - Plasma Physics,137379.85,+67.6%,0,131438.13,203412.04,617241.38,137379.85
Datacore - Quantum Physics,309586.40,+10.8%,1400,309586.40,366301.81,269383.51,287906.78
Datacore - Rocket Science,95824.70,+72.2%,0,149750.44,164481.46,191716.74,95824.70
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,10194416.37,-15.4%,57,10242159.59,10351892.87,8321739.91,13416829.76
Assembly Instructions,32825922.97,+5.9%,0,32144396.58,32636454.18,18687499.75,32825922.97
Calibration Data,4720327.08,-28.7%,0,3169622.42,3251333.91,3646564.81,4720327.08
Circuitry Schematics,5515347.18,+22.3%,116,5580117.95,5387980.54,4209294.91,6165425.00
Circular Logic,1191810.93,-48.7%,0,866509.14,1158079.29,3075000.00,1191810.93
Classic Doctrine,9018873.64,-24.8%,0,6857119.22,8079624.88,7500000.00,9018873.64
Collision Measurements,4514541.19,+55.1%,0,5706870.96,4271474.65,5340000.00,4514541.19
Engagement Plan,6639445.34,-35.7%,0,6624435.98,6350719.19,10416666.67,6639445.34
Formation Layout,5731979.77,-18.7%,0,5739860.15,4811871.43,4482500.00,5731979.77
Installation Guide,20465521.56,+15.5%,0,21455032.36,28517242.96,47500000.00,20465521.56
Interface Alignment Chart,3915515.44,+14.9%,0,3800003.91,4569076.93,8149999.50,3915515.44
Operation Handbook,7812014.91,-7.0%,548,7998560.10,7567042.82,7186206.91,9590698.36
Prototype Diagram,4478031.92,+101.0%,0,7722361.61,5762500.06,12000000.00,4478031.92
Sacred Manifesto,4773965.44,-4.1%,0,4153866.58,3982923.00,3627272.73,4773965.44
Stolen Formulas,32961037.96,-9.0%,0,36741178.52,43285714.29,24800000.00,32961037.96
Symbiotic Figures,2926079.44,+105.0%,0,7000609.70,5120834.06,5985785.71,2926079.44
Test Reports,9878690.67,-9.8%,0,10956482.27,7694000.68,10625000.00,9878690.67
Tuning Instructions,5398739.18,+11.1%,0,5511312.63,5943812.50,8050052.63,5398739.18
User Manual,2313554.35,-13.6%,0,3449995.79,3544115.59,5142928.57,2313554.35
War Strategon,20108815.04,-15.5%,0,21431250.04,41271000.00,38499999.99,20108815.04
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,62.90,+19.2%,0,125.20,120.92,91.74,62.90
Cadmium,1266.97,+37.7%,0,1756.97,1698.56,1473.10,1266.97
Caesium,784.15,+90.9%,0,1635.51,871.20,0.00,784.15
Chromium,1819.75,+9.9%,0,1712.65,2217.44,2481.69,1819.75
Cobalt,1046.64,-95.9%,0,592.72,616.38,49.32,1046.64
Dysprosium,17301.48,+15.6%,0,13132.13,17391.33,200000.00,17301.48
Evaporite Deposits,191.94,-1.5%,0,282.91,342.02,238.67,191.94
Hafnium,462.25,+8.2%,374802,445.26,663.31,132.93,766.38
Hydrocarbons,61.07,+47.4%,633257,64.75,99.36,4.49,104.55
Mercury,2270.80,-29.2%,0,3298.14,2703.75,1050.81,2270.80
Neodymium,18954.59,+26.6%,0,22553.79,14929.37,2000.00,18954.59
Platinum,2400.83,+3.9%,0,2603.21,2450.36,924.39,2400.83
Promethium,10682.03,+274.5%,0,13087.27,10361.78,0.00,10682.03
Scandium,390.14,-66.3%,0,161.38,422.55,176.43,390.14
Silicates,163.35,-9.4%,0,217.81,198.41,25.12,163.35
Technetium,48173.01,-14.9%,0,35620.79,40839.08,2182.83,48173.01
Thulium,615.37,-18.3%,0,671.79,732.59,0.00,615.37
Titanium,664.41,+125.8%,0,925.95,1076.20,567.06,664.41
Tungsten,423.84,+22.7%,0,303.71,515.05,276.11,423.84
Vanadium,1241.75,+28.8%,546967,1207.41,1402.24,1034.74,1427.06
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,1958.08,+27.7%,0,2666.27,1870.35,4499.99,1958.08
Carbon Polymers,243.64,+184.4%,210426,243.64,183.42,344.54,311.46
Ceramic Powder,337.77,-11.2%,0,372.09,572.04,252.37,337.77
Crystallite Alloy,1814.74,-58.7%,0,1498.61,1603.09,2025.39,1814.74
Dysporite,9320.14,-14.2%,0,13618.94,6732.78,0.00,9320.14
Fernite Alloy,1757.82,-46.2%,0,870.23,974.49,1030.46,1757.82
Ferrofluid,11102.57,+21.6%,0,8891.49,526.11,0.00,11102.57
Fluxed Condensates,7981.61,+0.2%,0,3454.97,7648.73,0.00,7981.61
Hexite,2447.72,-59.1%,0,847.02,2425.56,3064.08,2447.72
Hyperflurite,7409.34,-98.7%,0,9040.10,3856.74,42684.55,7409.34
Neo Mercurite,13660.03,-70.7%,0,10536.71,3547.43,9400.00,13660.03
Platinum Technite,26378.06,-62.1%,0,10675.11,23979.04,73.13,26378.06
Prometium,8675.58,+26.8%,0,4487.91,2435.08,0.00,8675.58
Rolled Tungsten Alloy,1978.05,+26.4%,0,2273.10,1996.05,1174.00,1978.05
Silicon Diborite,536.48,+58.4%,0,603.43,1007.48,386.50,536.48
Solerium,2866.83,-96.3%,0,3273.46,498.56,0.00,2866.83
Sulfuric Acid,686.46,-63.6%,0,210.51,598.12,1334.21,686.46
Titanium Chromide,1778.55,+40.5%,0,2761.10,47.98,57.00,1778.55
Vanadium Hafnite,2629.30,+14.1%,0,2889.72,1074.84,1372.90,2629.30
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,71.21,+17.9%,0,76.94,78.36,46.41,71.21
Fermionic Condensates,17240.14,+29.9%,0,19295.74,22908.20,16132.89,17240.14
Fernite Carbide,81.11,-18.1%,0,71.44,69.38,68.29,81.11
Ferrogel,10600.59,+2.8%,129951,10600.59,10625.31,7270.90,9312.79
Fullerides,1150.41,+2.5%,2652364,1150.41,1367.40,566.25,1080.24
Hypersynaptic Fibers,2835.04,-0.2%,528872,2787.70,2915.14,3768.80,2845.10
Nanotransistors,3424.79,+2.8%,2973289,3284.86,4050.75,3426.52,3147.81
Phenolic Composites,476.22,-0.3%,615133,476.22,633.34,170.16,457.77
Sylramic Fibers,130.97,+24.4%,14512394,130.97,148.74,130.74,129.03
Titanium Carbide,74.09,+7.6%,11977147,74.09,80.55,50.29,79.24
Tungsten Carbide,92.73,+6.5%,5882135,92.73,78.90,24.95,89.63
,,,,,,,
Tech 2 Construction Components,,,,,,,
Antimatter Reactor Unit,32194.27,+0.8%,1756,32388.94,31961.07,37000.00,32658.95
Crystalline Carbonide Armor Plate,4695.66,-12.5%,0,5027.50,5271.89,14849.75,4695.66
Deflection Shield Emitter,16488.70,-15.1%,5350,16488.70,18162.20,11252.98,15301.20
Electrolytic Capacitor Unit,24950.66,-0.0%,16656,24950.66,26473.01,2644.68,24305.02
Emp Pulse Generator,11637.30,+33.1%,0,14113.16,22696.42,6573.48,11637.30
Fernite Carbide Composite Armor Plate,4972.58,+0.5%,65992,4972.58,5270.22,8451.72,4697.07
Fusion Reactor Unit,28898.44,-20.9%,0,31850.62,28747.64,37630.15,28898.44
Fusion Thruster,14693.47,-3.4%,1331,13905.54,15964.64,5086.33,13471.07
Gravimetric Sensor Cluster,14949.20,-19.7%,0,14141.49,15507.33,20464.56,14949.20
Graviton Pulse Generator,15332.81,+4.3%,0,15990.00,22707.67,9999.19,15332.81
Graviton Reactor Unit,29188.82,+12.9%,0,32964.31,31612.69,27789.20,29188.82
Ion Thruster,14861.13,+12.0%,0,16690.81,15368.28,72060.66,14861.13
Ladar Sensor Cluster,18414.19,-8.1%,8233,18414.19,13862.17,33186.16,13590.00
Laser Focusing Crystals,16893.94,+36.1%,0,24312.34,20028.92,5140.00,16893.94
Linear Shield Emitter,18545.72,+654.9%,11354,18687.01,17145.31,48203.40,16046.43
Magnetometric Sensor Cluster,11936.85,-31.9%,0,11730.41,14003.44,8466.87,11936.85
Magpulse Thruster,13806.97,-13.1%,0,15643.36,12061.26,9643.04,13806.97
Nanoelectrical Microprocessor,20687.96,+10.8%,4240,21065.55,19279.40,2762.50,19999.96
Nanomechanical Microprocessor,23681.74,-3.0%,71435,23681.74,25157.67,6828.93,21929.58
Nuclear Pulse Generator,14990.92,-43.3%,0,12699.90,14922.46,1221.93,14990.92
Nuclear Reactor Unit,32163.02,+1.8%,1402,32163.02,31473.41,28574.93,27072.41
Oscillator Capacitor Unit,22416.29,-1.9%,0,23800.76,22000.50,7804.48,22416.29
Particle Accelerator Unit,16799.76,+31.0%,0,22974.53,21606.11,4915.13,16799.76
Photon Microprocessor,19182.38,-30.0%,0,24486.39,22966.35,16199.40,19182.38
Plasma Pulse Generator,9327.29,+7.2%,0,13366.67,19509.13,1600.00,9327.29
Plasma Thruster,16747.38,-0.1%,4792,16747.38,15695.56,25666.28,17397.98
Pulse Shield Emitter,15655.05,+1.8%,2650,15655.05,15935.17,39512.74,14091.76
Quantum Microprocessor,19704.16,-16.9%,0,19319.69,18953.84,11831.62,19704.16
Radar Sensor Cluster,17221.32,-26.5%,0,12627.36,14866.50,8000.00,17221.32
Scalar Capacitor Unit,22516.89,-27.6%,0,22342.85,20952.81,2534.15,22516.89
Superconductor Rails,23791.33,+14.3%,2718,21733.94,24133.85,9723.29,15177.51
Sustained Shield Emitter,18268.38,-7.0%,13493,18237.87,18949.40,37638.46,14842.07
Tesseract Capacitor Unit,27064.44,+10.8%,26690,28842.12,24914.27,15345.93,31643.27
Thermonuclear Trigger Unit,18253.70,+25.9%,0,23638.49,38700.50,28974.36,18253.70
Titanium Diborite Armor Plate,5364.07,-27.3%,0,5346.10,5358.82,6680.75,5364.07
Tungsten Carbide Armor Plate,5382.26,+0.7%,50127,5387.72,5235.36,7984.55,5586.71
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,3181.22,+57.2%,110233,3181.22,1513.46,1573.02,3931.42
Electronic Parts,800.79,+1.0%,5447515,790.17,817.81,711.47,802.73
Guidance Systems,5619.53,+13.9%,39128,5914.66,5375.56,4694.17,6300.34
Hydrogen Batteries,506.32,+15.4%,0,556.05,591.21,589.05,506.32
Miniature Electronics,3982.91,-12.1%,0,2815.49,1326.83,228.97,3982.91
Rocket Fuel,4287.24,-3.2%,37654,4774.09,3942.81,4705.60,7157.24
Superconductors,3066.95,-5.4%,66543,3735.76,1693.42,1131.02,2478.29
Transmitter,3519.12,-78.4%,24464,3776.27,3467.08,1407.76,3400.78
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,507.98,-40.6%,0,301.26,794.66,12.99,507.98
Central System Controller,466.12,-19.4%,204,501.78,295.28,11.50,2222.72
Defensive Control Node,3887.35,-48.6%,752,4001.78,2000.45,4177.58,3024.17
Electromechanical Hull Sheeting,208.27,+20.0%,26591,206.89,209.71,13.11,521.11
Emergent Combat Analyzer,268.94,+11.5%,689,201.37,398.70,12.99,751.88
Emergent Combat Intelligence,2000.09,-0.0%,234,2025.30,2000.49,11.49,3006.83
Fused Nanomechanical Engines,432.70,+36.4%,788,351.09,656.86,16677.49,707.90
Heuristic Selfassemblers,2536.23,+112.9%,1477,281.04,3353.57,10355.13,1209.32
Jump Drive Control Nexus,932.92,-19.6%,213,1001.78,708.43,11.99,1128.26
Melted Nanoribbons,4761277.12,-5.1%,2304,4748850.08,4772026.75,4188907.22,5183843.85
Modified Fluid Router,12358.93,-10.2%,34081,12552.81,11116.32,1002.45,19000.73
Neurovisual Input Matrix,273.47,-8.5%,9402,303.84,144.78,500.16,490.37
Powdered C-540 Graphite,343.75,-27.3%,18051,354.20,257.25,12.99,613.12
Resonance Calibration Matrix,958.57,-16.5%,580,1002.50,800.50,12.99,1258.71
Thermoelectric Catalysts,2887.08,+21.2%,184,2700.00,3500.43,11.00,4930.28
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,20446962.53,-36.4%,0,18152765.42,6671971.33,0.00,20446962.53
Intact Electromechanical Component,21310802.50,-96.3%,0,6549820.51,10001707.00,0.00,21310802.50
Intact Hull Section,64145127.13,+133.8%,0,81111111.44,70200000.00,0.00,64145127.13
Intact Power Cores,21701948.64,-30.9%,0,22500065.00,10001707.00,0.00,21701948.64
Intact Thruster Sections,19585817.44,-23.4%,0,14187586.21,4289760.14,0.00,19585817.44
Intact Weapon Subroutines,45697403.33,-34.4%,0,17203999.90,10001707.00,0.00,45697403.33
Malfunctioning Armor Nanobot,7354543.49,-18.4%,0,6320088.61,3666667.33,0.00,7354543.49
Malfunctioning Electromechanical Component,4301447.02,-53.5%,0,2750001.05,2477846.92,0.00,4301447.02
Malfunctioning Hull Section,19692475.23,-31.4%,0,16553125.05,27909182.01,0.00,19692475.23
Malfunctioning Power Cores,7215212.48,-70.5%,0,3744848.52,6523412.29,20000000.00,7215212.48
Malfunctioning Thruster Sections,7506870.73,-39.5%,0,4875228.09,2000000.93,0.00,7506870.73
Malfunctioning Weapon Subroutines,20570675.09,-61.1%,0,8100002.14,7153125.98,20000000.00,20570675.09
Wrecked Armor Nanobot,35674.51,-88.6%,0,4955.30,369762.22,2002500.00,35674.51
Wrecked Electromechanical Component,30566.25,-93.6%,0,3832.54,104545.27,1934666.67,30566.25
Wrecked Hull Section,2635260.96,+13.8%,0,1966666.40,10113749.75,26571428.57,2635260.96
Wrecked Power Cores,18110.89,-49.3%,0,4205.65,39328.58,1047692.31,18110.89
Wrecked Thruster Sections,31445.88,-99.5%,0,26349.88,29867.75,1676666.67,31445.88
Wrecked Weapon Subroutines,562949.22,-77.9%,0,104084.76,523309.52,1108000.00,562949.22
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,1835.38,+2.0%,0,1127.80,15053.98,750250.12,1835.38
Datacore - Electronic Subsystems Engineering,2002.22,-50.1%,0,2388.74,4452.47,204800.00,2002.22
Datacore - Engineering Subsystems Engineering,1963.76,-100.0%,0,893.81,6430.82,4960.34,1963.76
Datacore - Offensive Subsystems Engineering,2718.86,-6.6%,0,1183.02,13251.54,436031.58,2718.86
Datacore - Propulsion Subsystems Engineering,2391.73,-58.2%,0,1930.00,5244.75,370138.46,2391.73
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,623621.39,-73.4%,0,149485.62,461525.43,275810.81,623621.39
Amarr Hybrid Tech Decryptor,132795.92,-63.3%,0,32764.67,275379.31,5399999.80,132795.92
Caldari Hybrid Tech Decryptor,3686760.73,-3.7%,0,2915446.83,2088450.24,3175000.00,3686760.73
Gallente Hybrid Tech Decryptor,52552.47,+119.0%,0,85072.79,257266.58,300005.00,52552.47
Minmatar Hybrid Tech Decryptor,119325.34,+12.5%,0,137583.22,103970.59,1090911.82,119325.34
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,8967.35,-22.0%,0,5466.14,3628.68,368.89,8967.35
Fullerite-C32,15754.58,-11.1%,0,13994.02,7796.08,3481.94,15754.58
Fullerite-C50,8863.08,-67.6%,0,5552.39,4484.92,1097.26,8863.08
Fullerite-C60,546.93,-72.6%,0,123.40,197.87,160.50,546.93
Fullerite-C70,230.88,-13.4%,0,104.50,132.76,416.55,230.88
Fullerite-C72,2568.45,-22.1%,53234,2477.57,2412.18,708.10,4062.24
Fullerite-C84,367.17,-80.9%,0,74.14,139.45,398.76,367.17
Fullerite-C320,117878.48,+1.8%,0,82013.27,51835.73,76429.89,117878.48
Fullerite-C540,52208.76,-15.7%,0,40689.01,39508.57,3550.50,52208.76
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3824249.05,-34.6%,0,2623617.61,2778289.48,0.00,3824249.05
Carbon-86 Epoxy Resin,1903086.85,+20.9%,0,1811690.76,1198246.41,0.00,1903086.85
Fullerene Intercalated Graphite,940.21,+48.8%,0,693.12,8642.96,0.00,940.21
Fulleroferrocene,1913.58,-0.7%,0,1233.96,1958.69,0.00,1913.58
Graphene Nanoribbons,90180.27,-0.4%,0,75578.01,12866.32,0.00,90180.27
Lanthanum Metallofullerene,3455.22,-89.9%,0,5338.12,2905.89,0.00,3455.22
Methanofullerene,9815.21,+1.9%,0,7777.35,4608.94,0.00,9815.21
PPD Fullerene Fibers,18002.39,-16.7%,0,11057.34,3842.98,0.00,18002.39
Scandium Metallofullerene,53737.69,-25.6%,0,40163.01,25407.59,0.00,53737.69
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,2214.95,-18.7%,0,1515.95,1033.51,0.00,2214.95
Azure Mykoserocin,9354.22,-83.9%,0,3483.64,2318.93,3423.69,9354.22
Celadon Mykoserocin,14077.79,-92.9%,0,300.00,8788.94,0.00,14077.79
Golden Mykoserocin,4310.59,-100.0%,0,1999.27,2936.11,0.00,4310.59
Lime Mykoserocin,4790.59,-16.5%,0,2000.03,8431.46,1.00,4790.59
Malachite Mykoserocin,11701.36,-100.0%,0,0.00,0.00,0.00,11701.36
Vermillion Mykoserocin,8657.88,-70.0%,0,4427.22,4845.18,7829.01,8657.88
Viridian Mykoserocin,9216.35,-82.7%,0,9919.56,20000.00,0.00,9216.35
Amber Cytoserocin,58338.96,-31.4%,0,39834.63,66304.89,11.13,58338.96
Azure Cytoserocin,57636.24,+21.5%,0,52571.94,59011.44,43570.18,57636.24
Celadon Cytoserocin,94369.30,-96.5%,0,62018.70,71510.74,0.00,94369.30
Golden Cytoserocin,98652.91,-100.0%,0,0.00,0.00,0.00,98652.91
Lime Cytoserocin,55558.27,-100.0%,0,34175.31,46640.34,2000.00,55558.27
Malachite Cytoserocin,55498.20,-45.9%,0,59382.43,0.00,0.00,55498.20
Vermillion Cytoserocin,140606.73,-53.2%,0,66511.23,29769.33,0.00,140606.73
Viridian Cytoserocin,75791.20,-34.0%,0,40449.59,50000.00,0.00,75791.20
,,,,,,,
Planetary Raw Materials (R0),,,,,,,
Aqueous Liquids,1.28,-36.7%,21965377,1.11,1.20,0.93,2.05
Autotrophs,4.50,-82.0%,7219808,3.17,8.30,4.66,2.88
Base Metals,1.04,-34.6%,10587047,1.04,0.74,0.53,2.11
Carbon Compounds,0.68,-4.6%,6724742,0.89,0.65,0.56,1.49
Complex Organisms,2.60,-98.1%,2508691,2.58,2.58,2.85,3.90
Felsic Magma,2.44,-38.5%,1993063,3.37,2.42,2.93,3.03
Heavy Metals,2.38,-36.6%,0,1.89,2.08,1.14,2.38
Ionic Solutions,7.15,-34.2%,0,2.66,6.71,2.68,7.15
Micro Organisms,0.75,-17.8%,5793588,0.78,0.59,0.79,1.58
Noble Gas,1.08,+74.2%,9607112,1.03,1.02,0.52,2.01
Noble Metals,4.12,-27.2%,0,3.12,3.90,2.01,4.12
Non-CS Crystals,3.71,+7.7%,0,3.17,4.02,6.22,3.71
Planktic Colonies,2.84,-47.2%,4901997,3.13,2.84,2.10,2.17
Reactive Gas,2.56,-97.7%,8262008,2.10,3.05,3.51,1.94
Suspended Plasma,1.47,-4.7%,3636397,1.40,1.49,0.51,1.75
,,,,,,,
Planetary Processed Materials (P1),,,,,,,
Bacteria,120.77,-25.5%,359610,100.86,123.17,153.61,186.75
Biofuels,121.05,-42.2%,462957,126.82,105.12,132.72,180.45
Biomass,433.26,-29.4%,0,349.96,334.06,351.62,433.26
Chiral Structures,435.51,-71.3%,253942,409.12,401.88,172.24,344.51
Electrolytes,1032.78,-19.4%,550535,1350.74,1088.83,517.08,1410.97
Industrial Fibers,358.67,-21.9%,178959,401.18,335.69,421.69,449.72
Oxidizing Compound,178.20,+65.0%,577256,178.98,221.77,213.94,236.13
Oxygen,225.09,+32.8%,2502954,201.10,230.39,195.57,285.90
Plasmoids,131.14,-22.9%,310983,133.11,97.76,79.59,241.10
Precious Metals,430.45,-25.7%,1231689,428.88,446.30,337.37,647.62
Proteins,316.66,+16.8%,0,371.07,247.46,606.21,316.66
Reactive Metals,197.86,+21.3%,966750,195.61,191.55,131.62,263.39
Silicon,351.28,+56.6%,0,436.03,336.06,283.80,351.28
Toxic Metals,325.73,-27.9%,1745083,349.26,232.41,222.00,397.20
Water,324.61,-35.3%,1070650,324.14,230.95,244.80,386.62
,,,,,,,
Planetary Refined Commodities (P2),,,,,,,
Biocells,3649.63,-12.1%,43745,3881.58,2847.68,2067.99,5398.17
Construction Blocks,3181.22,+57.2%,110233,3181.22,1513.46,1573.02,3931.42
Consumer Electronics,3578.83,+11.7%,286826,3490.81,3741.79,3126.55,2750.09
Coolant,17107.16,-12.3%,776621,16525.33,20982.03,14362.56,18299.71
Enriched Uranium,8489.45,-3.7%,751853,8425.33,8748.83,11533.63,9060.98
Fertilizer,2182.11,-47.8%,0,1612.14,2183.11,2680.64,2182.11
Genetically Enhanced Livestock,5443.01,-13.7%,0,5464.13,4787.26,4152.40,5443.01
Livestock,957.55,-16.5%,5670,2253.63,877.34,690.21,2147.56
Mechanical Parts,7746.09,+28.4%,1313704,8068.27,7364.69,5182.88,7468.50
Microfiber Shielding,8224.68,+52.0%,0,10455.50,9587.61,100.00,8224.68
Miniature Electronics,3982.91,-12.1%,0,2815.49,1326.83,228.97,3982.91
Nanites,2401.64,-16.7%,0,1657.64,1484.43,1586.52,2401.64
Oxides,5484.43,-30.7%,0,3674.11,4469.00,209.40,5484.43
Polyaramids,9029.78,-45.0%,3746,9029.78,5029.68,0.00,8749.94
Polytextiles,1674.97,-84.4%,49965,2095.55,1590.99,3601.32,3055.74
Rocket Fuel,4287.24,-3.2%,37654,4774.09,3942.81,4705.60,7157.24
