Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Minerals,,,,,,,
Tritanium,2.52,-2.1%,32143257986,2.59,2.40,2.47,2.69
Pyerite,5.28,-0.4%,8200077370,5.38,5.09,5.07,5.76
Mexallon,24.25,-5.3%,1832208915,24.47,24.26,21.35,25.28
Isogen,48.38,+1.9%,297906234,49.33,47.00,49.47,48.91
Nocxium,127.55,+3.8%,94241670,132.25,114.03,137.23,127.29
Zydrine,1277.95,-2.1%,25566992,1256.02,1308.30,1417.16,1219.67
Megacyte,2792.90,-2.7%,12632551,2778.22,2814.15,2968.93,2779.83
Morphite,5610.98,-1.1%,1011200,5677.81,5523.58,5930.35,5308.91
,,,,,,,
Salvage Materials,,,,,,,
Alloyed Tritanium Bar,123393.77,+0.5%,121883,123956.56,117237.53,125222.99,128090.57
Armor Plates,222798.38,-0.4%,88213,222359.80,216064.76,221319.33,231104.34
Broken Drone Transceiver,68.37,-44.3%,77570,64.08,66.71,100.00,165.94
Burned Logic Circuit,29082.73,-0.3%,406995,29195.28,28609.57,29649.12,32265.47
Charred Micro Circuit,84.90,+17.8%,485629,95.14,32.11,101.67,162.50
Conductive Polymer,181.38,-69.4%,99459,189.92,85.36,100.00,226.91
Contaminated Lorentz Fluid,173.70,-17.9%,55545,192.44,110.08,100.00,263.10
Contaminated Nanite Compound,2403.36,+9.9%,124213,2434.62,2303.84,2000.00,2594.15
Damaged Artificial Neural Network,342.49,+6.6%,39192,334.11,337.72,500.00,357.36
Defective Current Pump,189.69,-4.0%,33635,191.61,218.67,100.00,231.05
Fried Interface Circuit,4683.87,-10.3%,407400,4616.63,4500.96,4894.65,4784.87
Malfunctioning Shield Emitter,274.91,+12.0%,75055,305.31,87.53,301.45,354.60
Melted Capacitor Console,83777.10,+2.6%,42238,84081.27,80803.34,85055.65,80034.73
Scorched Telemetry Processor,141.50,+0.9%,41865,146.16,125.00,100.00,187.46
Smashed Trigger Unit,69.43,+116.0%,196132,63.65,70.04,100.00,131.63
Tangled Power Conduit,281.27,+63.7%,46517,269.15,346.33,420.06,302.09
Thruster Console,102.04,-1.1%,123580,98.68,128.13,100.00,278.18
Tripped Power Circuit,46457.58,-1.0%,387909,46553.03,43610.33,44449.47,46983.57
Ward Console,22247.46,+3.8%,62366,22010.52,21647.34,23517.87,19032.84
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,6701.88,-22.4%,1490,6768.21,2482.30,60549.42,8703.65
Capacitor Console,19497965.47,+15.7%,124,19505966.84,13515625.67,9071433.65,17145620.03
Conductive Thermoplastic,11194.91,+7.2%,26,12002.94,30227.92,3354.01,14500.92
Current Pump,22082.13,-3.3%,69,15980.60,14465.99,3858.27,43484.64
Drone Transceiver,4125.51,-10.3%,1810,3708.17,11373.91,2893.93,5255.46
Enhanced Ward Console,19002337.82,+10.0%,115,19180890.26,17050795.22,8878462.50,18370704.39
Impetus Console,9082.58,-36.2%,203,8417.54,12441.43,5008.16,36802.27
Intact Armor Plates,20587786.80,-1.1%,205,20750183.09,19641231.73,17119239.30,22627870.91
Intact Shield Emitter,882418.98,+35.7%,237,901888.04,616544.12,106476.67,726370.27
Interface Circuit,95701.13,+14.9%,760,91299.15,72172.30,276308.82,82883.59
Logic Circuit,138676.41,-2.8%,684,144706.37,109193.99,79736.73,172053.33
Lorentz Fluid,2199.67,+36.9%,69,2946.21,0.97,1639.25,13128.00
Micro Circuit,12562.43,+111.2%,632,10944.97,20486.61,43821.47,14230.56
Nanite Compound,61294.92,-42.9%,85,57039.25,16346.11,5734.28,97828.57
Power Circuit,1948358.26,-2.0%,775,1822898.13,1668814.23,3409263.85,1874770.99
Power Conduit,38335.42,-47.8%,79,27440.83,75484.65,2007.12,11352.40
Single-crystal Superalloy I-beam,6705719.31,-1.8%,324,6835518.99,5576267.82,6798579.87,6409601.26
Telemetry Processor,35109.81,+36.7%,88,21040.01,34500.26,22002.69,41716.96
Trigger Unit,31838.49,-5.8%,228,29249.07,26529.50,89458.29,17826.85
,,,,,,,
Ice Products,,,,,,,
Helium Isotopes,374.85,+8.6%,17880577,361.00,414.26,369.21,321.72
Hydrogen Isotopes,336.61,-2.2%,88272524,346.33,328.88,331.72,360.02
Nitrogen Isotopes,392.30,-2.6%,21726737,385.66,384.17,453.41,331.77
Oxygen Isotopes,378.99,-2.0%,24543159,374.78,388.67,419.89,344.99
Heavy Water,23.66,-9.3%,27660912,26.89,16.54,20.57,24.73
Liquid Ozone,319.49,+2.2%,24193424,317.91,319.78,341.46,279.57
Strontium Clathrates,652.58,-12.7%,3440941,634.73,702.90,986.57,510.61
,,,,,,,
Starbase Fuel,,,,,,,
Coolant,1187.32,-4.9%,4272208,1133.15,1686.81,1795.26,1219.35
Enriched Uranium,5573.54,+7.2%,1534917,5801.98,5259.61,4931.23,5300.14
Mechanical Parts,625.62,+1.4%,4949350,626.03,625.58,597.05,636.00
Oxygen,105.03,+3.4%,18747236,109.25,97.16,122.81,112.96
Robotics,7127.51,-0.0%,1268452,7658.71,6890.00,7864.48,7166.38
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,184325.01,+0.4%,695,179962.63,181867.16,203073.44,133965.03
Datacore - Caldari Starship Engineering,244305.15,-42.7%,1754,213713.64,193108.82,347553.88,146088.89
Datacore - Electromagnetic Physics,96146.26,+8.4%,993,98583.04,96560.15,191481.49,85914.03
Datacore - Electronic Engineering,322959.09,+1.9%,5245,324203.62,316368.47,226209.47,258001.25
Datacore - Gallentean Starship Engineering,193738.03,-11.7%,1639,193035.84,194547.50,134120.51,161371.40
Datacore - Graviton Physics,114262.16,+12.9%,733,116281.65,138949.10,306217.62,108258.91
Datacore - High Energy Physics,172146.82,+13.2%,3666,186108.93,156315.65,186871.95,182558.04
Datacore - Hydromagnetic Physics,410858.93,+14.2%,3623,409618.46,372869.65,478071.12,378062.17
Datacore - Laser Physics,221740.61,-19.3%,1114,178349.54,302950.39,239116.72,200435.23
Datacore - Mechanical Engineering,383185.90,-0.7%,15745,396519.12,341380.76,416155.58,384840.21
Datacore - Minmatar Starship Engineering,391875.04,+5.8%,10664,409922.79,380030.45,383742.65,439607.70
Datacore - Molecular Engineering,286329.91,-2.2%,1480,286203.95,292352.02,350196.08,269451.32
Datacore - Nanite Engineering,227797.01,-1.9%,1999,225868.41,191720.72,240800.00,190367.38
Datacore - Nuclear Physics,304617.33,+14.1%,6063,326847.36,260826.37,323705.13,352448.22
Datacore - Plasma Physics,203135.28,+6.9%,525,201897.84,243977.12,585294.12,153571.42
Datacore - Quantum Physics,451459.22,-22.0%,3036,453561.27,432193.71,357980.82,383420.06
Datacore - Rocket Science,202286.26,+2.8%,2593,202745.72,195454.49,248882.63,186131.44
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,10679187.10,+1.8%,117,10764454.01,10292706.58,9176380.30,11921999.42
Assembly Instructions,23695447.47,+11.8%,15,24057622.29,24890749.79,21055555.33,27851063.45
Calibration Data,3980502.32,+1.5%,303,4028503.08,3786671.36,3600003.56,4854980.07
Circuitry Schematics,6284506.65,-18.3%,58,6472653.28,6678525.20,5094670.07,7603478.48
Circular Logic,1297481.44,+48.2%,63,1297481.44,2759999.80,3075000.00,1187218.97
Classic Doctrine,7068110.28,-6.6%,49,7048695.91,6805333.23,7500000.00,8822039.44
Collision Measurements,3996600.13,+20.9%,30,4357449.30,4188693.33,5340000.00,4053834.76
Engagement Plan,5541802.21,+20.9%,40,6417569.95,5129090.91,10416666.67,6346021.01
Formation Layout,5602838.91,-24.3%,88,5602838.91,5189000.00,3608750.00,6433887.40
Installation Guide,31247498.91,+19.9%,8,32553332.25,37911056.22,47500000.00,23447848.05
Interface Alignment Chart,4970909.09,+20.7%,44,5086666.66,4986250.00,8149999.50,5376520.44
Operation Handbook,7241686.72,-1.3%,595,7312849.29,6755156.87,6683090.36,9043808.62
Prototype Diagram,8894199.95,+1.2%,20,8789464.29,8374555.44,12000000.00,5884431.53
Sacred Manifesto,3505747.90,-3.0%,71,3505801.44,4530235.07,3568181.82,4228880.73
Stolen Formulas,30639342.36,+22.4%,0,37479998.36,46125000.00,24800000.00,30639342.36
Symbiotic Figures,4760868.51,-58.0%,0,3836428.98,3706750.25,8568812.50,4760868.51
Test Reports,8746589.47,+23.0%,17,9804317.00,5430000.00,10625000.00,9728812.69
Tuning Instructions,7238210.40,+17.4%,19,7547958.22,7525142.98,7246733.33,8235953.22
User Manual,4394312.96,-49.7%,42,3112500.54,4690943.09,5142928.57,2688988.41
War Strategon,20724287.83,-27.6%,0,19857000.09,43714000.00,38499999.99,20724287.83
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,134.96,+3.7%,515940,134.91,150.16,91.74,143.24
Cadmium,1869.50,-19.6%,365034,1869.50,2467.07,1493.07,1938.74
Caesium,1458.17,+16.6%,33803,1590.67,894.40,0.00,1055.25
Chromium,1302.40,-14.8%,235405,1537.71,1341.75,2481.69,2312.34
Cobalt,540.70,+19.8%,1129532,540.70,348.85,49.32,663.36
Dysprosium,15550.98,+28.6%,0,8934.03,17506.61,200000.00,15550.98
Evaporite Deposits,436.83,-18.9%,396316,434.94,371.03,238.67,597.81
Hafnium,548.75,-8.5%,387929,569.65,579.93,649.18,966.11
Hydrocarbons,92.58,+8.0%,250559,86.62,209.16,117.73,139.88
Mercury,2038.54,+47.2%,132008,3068.27,1879.17,1050.81,2689.74
Neodymium,20575.43,+6.9%,21001,20645.31,14712.18,2000.00,19733.72
Platinum,2739.42,+15.4%,139663,2724.60,1939.92,692.62,2969.54
Promethium,19355.65,-22.5%,100617,20189.89,14774.34,0.00,12936.21
Scandium,375.07,-40.5%,545046,402.92,560.02,234.88,521.52
Silicates,432.83,+21.3%,640838,438.30,406.22,25.33,392.04
Technetium,39521.94,+1.0%,0,34282.64,16944.05,2252.45,39521.94
Thulium,390.25,+335.4%,46112,2544.40,732.59,0.00,1017.40
Titanium,622.57,+65.4%,152586,1142.42,652.24,567.06,970.74
Tungsten,1342.52,-10.6%,73642,1385.60,888.87,208.03,633.53
Vanadium,1378.93,+37.8%,148394,1688.44,348.87,679.07,1119.96
,,,,,,,
Processed Moon Materials,,,,,,,
