Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Amarrian Starship Engineering,129023.33,-2.0%,383,124379.09,131609.76,0.00,140027.13
Datacore - Caldari Starship Engineering,160049.70,+49.4%,537,191838.71,150897.05,70000.00,172512.16
Datacore - Electromagnetic Physics,100201.17,-2.8%,304,98998.05,100799.76,0.00,87594.73
Datacore - Electronic Engineering,273557.47,-8.1%,2942,305463.59,258029.54,230000.00,261771.73
Datacore - Gallentean Starship Engineering,244864.60,+2.7%,1346,212527.66,307347.31,250000.00,225720.07
Datacore - Graviton Physics,102922.93,+139.8%,595,119899.69,84947.55,0.00,79948.01
Datacore - High Energy Physics,151021.76,-3.3%,6914,159853.55,148362.92,238500.00,192291.69
Datacore - Hydromagnetic Physics,547336.02,+3.0%,942,548403.30,545446.30,0.00,469951.09
Datacore - Laser Physics,182826.14,-7.2%,609,198028.73,144512.10,0.00,113815.78
Datacore - Mechanical Engineering,353437.75,+2.3%,24009,424574.71,335231.64,373279.25,388410.73
Datacore - Minmatar Starship Engineering,348542.38,+14.7%,7806,411920.50,322149.01,447958.43,465327.49
Datacore - Molecular Engineering,303297.59,-5.4%,3976,342079.16,288438.18,296333.33,326020.58
Datacore - Nanite Engineering,190259.93,+25.4%,2209,192303.12,189002.02,151791.04,192854.18
Datacore - Nuclear Physics,321371.20,+0.4%,3187,333370.53,310032.19,315000.00,357999.86
Datacore - Plasma Physics,261725.84,+6.4%,324,291306.44,190421.05,0.00,160902.33
Datacore - Quantum Physics,397952.86,+0.4%,2228,407543.84,393348.75,350000.00,395461.05
Datacore - Rocket Science,262679.23,+9.9%,3003,276201.02,239754.76,311458.33,233785.44
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9311121.91,+17.7%,124,8322462.43,10075368.17,4707025.00,10582846.66
Assembly Instructions,29476923.35,-6.0%,13,28810000.36,31700000.00,0.00,22371416.99
Calibration Data,4715813.46,+2.7%,296,4670997.21,4746330.23,4000000.00,5749539.85
Circuitry Schematics,4525101.66,-2.2%,156,3924805.12,5071341.51,4011117.67,4570860.70
Circular Logic,1000009.72,+258.3%,4,1000009.72,0.00,0.00,832297.86
Classic Doctrine,7560501.07,+10.0%,10,7560501.07,0.00,0.00,8239602.31
Collision Measurements,6082804.24,-7.3%,21,7445299.15,3868750.01,0.00,5098934.45
Engagement Plan,7181909.11,+29.6%,22,8000000.00,6941294.14,0.00,7124239.90
Formation Layout,5043166.63,+18.1%,48,5054723.37,4500000.00,0.00,5663592.57
Installation Guide,19704030.56,+121.4%,0,0.00,0.00,0.00,19704030.56
Interface Alignment Chart,4351948.00,+18.1%,25,4784895.00,4063316.67,0.00,4579624.21
Operation Handbook,6790826.34,+1.8%,727,6685716.57,6921395.59,6154066.67,8307959.67
Prototype Diagram,9166333.35,+6.4%,3,9166333.35,0.00,0.00,7085085.81
Sacred Manifesto,3454142.49,-6.0%,56,3458134.22,3402250.04,0.00,4137070.45
Stolen Formulas,40000000.00,-9.8%,1,40000000.00,0.00,0.00,36610495.80
Symbiotic Figures,7670833.32,-21.5%,12,8000000.00,7435714.27,0.00,4796955.68
Test Reports,13250000.00,+3.8%,6,13875000.00,12000000.00,0.00,11189493.56
Tuning Instructions,7689750.17,+0.8%,12,9167333.33,7197222.46,0.00,7716016.89
User Manual,3326833.77,-1.1%,12,3552200.52,2200000.00,0.00,3017560.67
War Strategon,17468752.54,+95.6%,0,0.00,0.00,0.00,17468752.54
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,118.20,+5.2%,11291478,115.65,128.35,0.00,106.53
Fermionic Condensates,20960.47,+6.6%,16246,20794.23,28054.91,26998.95,19978.75
Fernite Carbide,98.28,+2.3%,36516772,97.47,99.84,106.04,95.55
Ferrogel,13345.08,+15.6%,72852,13196.78,13627.75,0.00,11948.68
Fullerides,1096.81,-3.8%,3101180,1046.01,1234.34,517.20,924.63
Hypersynaptic Fibers,3820.93,+3.1%,154950,3786.25,3846.43,1001.00,3100.63
Nanotransistors,2598.58,-0.3%,2008885,2675.32,2498.53,3499.54,2566.30
Phenolic Composites,671.19,-3.1%,355533,663.89,698.95,0.00,478.06
Sylramic Fibers,185.41,-3.4%,17797869,181.03,209.87,199.00,183.27
Titanium Carbide,130.24,-16.5%,6664251,106.63,139.35,0.00,101.04
Tungsten Carbide,114.86,-11.8%,6443148,114.41,127.28,0.00,114.86
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1366.43,-40.3%,1818,1458.02,376.79,0.00,4966.66
Central System Controller,15684.13,-49.4%,204,7322.21,40769.88,0.00,19500.40
Defensive Control Node,10645.43,-3.5%,162,11159.62,6006.14,10.00,15308.78
Electromechanical Hull Sheeting,813.46,+41.7%,42043,756.06,1030.79,100.00,1220.44
Emergent Combat Analyzer,1335.48,-28.5%,881,1538.86,718.90,50.00,3550.84
Emergent Combat Intelligence,4746.86,-10.0%,151,5262.02,1807.90,10.00,22290.51
Fused Nanomechanical Engines,1141.32,+5.2%,754,1220.73,546.45,10.00,3782.62
Heuristic Selfassemblers,1611.74,+6.7%,599,1857.18,403.97,10.00,7569.82
Jump Drive Control Nexus,7874.02,-0.6%,122,8669.12,2539.54,10.00,22003.32
Melted Nanoribbons,4878375.46,-1.2%,3804,4901660.00,4778345.92,4938888.89,5074440.12
Modified Fluid Router,22389.60,-1.5%,23969,23001.70,20096.27,5074.47,19317.91
Neurovisual Input Matrix,854.33,+51.7%,7873,711.04,1253.93,500.00,409.23
Powdered C-540 Graphite,947.78,-5.5%,12991,1010.01,570.24,10.00,1345.39
Resonance Calibration Matrix,1345.33,+3.5%,752,1429.39,833.90,10.00,8533.51
Thermoelectric Catalysts,18187.15,-25.1%,230,13323.68,31079.21,0.00,24087.90
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,17336009.10,-7.7%,0,0.00,0.00,0.00,17336009.10
Intact Electromechanical Component,12559883.94,-20.4%,0,0.00,0.00,0.00,12559883.94
Intact Hull Section,75633090.44,-2.4%,0,0.00,0.00,0.00,75633090.44
Intact Power Cores,23000285.68,-73.9%,0,0.00,0.00,0.00,23000285.68
Intact Thruster Sections,15299239.39,-51.0%,0,0.00,0.00,0.00,15299239.39
Intact Weapon Subroutines,22000002.11,-76.1%,0,0.00,0.00,0.00,22000002.11
Malfunctioning Armor Nanobot,5091489.97,+27.6%,6,7900000.00,3687234.95,0.00,7007338.28
Malfunctioning Electromechanical Component,2358571.43,+0.0%,7,2627500.00,2000000.00,0.00,4040456.20
Malfunctioning Hull Section,24000000.00,+0.0%,3,21000000.00,30000000.00,0.00,24651049.15
Malfunctioning Power Cores,7126250.00,+17.9%,8,9400000.00,3336666.67,0.00,9321161.41
Malfunctioning Thruster Sections,2253888.89,+40.1%,9,3751666.67,1505000.00,0.00,4680777.74
Malfunctioning Weapon Subroutines,8892662.72,+40.6%,9,9139299.77,8695353.09,0.00,13951003.91
Wrecked Armor Nanobot,76450.00,+337.2%,26,79500.00,200.00,0.00,45211.58
Wrecked Electromechanical Component,7813.80,+7914.1%,25,10762.22,232.14,0.00,25804.69
Wrecked Hull Section,4587489.96,+87.2%,6,4919487.90,2927500.26,0.00,5140412.38
Wrecked Power Cores,1371.43,+8110.4%,14,2500.00,242.86,0.00,82520.56
Wrecked Thruster Sections,10561.00,+2016.4%,25,18714.29,184.09,0.00,31800.77
Wrecked Weapon Subroutines,226386.15,+244.0%,27,100751.62,409127.27,0.00,288536.62
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,3613.21,+202.0%,212,2000.00,40000.00,0.00,8401.03
Datacore - Electronic Subsystems Engineering,4785.34,-23.7%,402,4900.28,3188.89,0.00,5108.14
Datacore - Engineering Subsystems Engineering,24017.55,+21.5%,978,24712.46,2058.33,0.00,4924.97
Datacore - Offensive Subsystems Engineering,10104.48,+120.8%,420,9397.65,20000.00,0.00,4662.92
Datacore - Propulsion Subsystems Engineering,40376.20,+198.7%,258,40938.73,16750.00,0.00,8784.09
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,266120.85,-0.3%,171,265040.16,302000.00,0.00,415882.27
Amarr Hybrid Tech Decryptor,151024.34,+135.5%,41,68000.00,554285.43,0.00,162556.91
Caldari Hybrid Tech Decryptor,1698489.83,-6.9%,49,1182190.56,2085714.29,0.00,3042068.27
Gallente Hybrid Tech Decryptor,257756.27,-73.5%,119,184195.07,420783.78,0.00,155430.01
Minmatar Hybrid Tech Decryptor,122229.90,+101.5%,95,92353.80,659999.80,0.00,164847.71
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,4682.24,-31.6%,19287,4240.67,6799.00,0.00,5499.58
Fullerite-C32,6998.02,-11.6%,12753,7100.29,6363.40,0.00,13733.82
Fullerite-C50,3957.71,-19.6%,37981,4102.86,2868.03,3500.00,4761.78
Fullerite-C60,550.40,-29.9%,36440,561.93,529.95,0.00,631.06
Fullerite-C70,510.92,-32.8%,17811,408.94,530.03,0.00,666.69
Fullerite-C72,1810.57,+34.7%,29066,2321.13,1347.82,0.00,4081.98
Fullerite-C84,321.06,-26.6%,20907,289.25,355.77,0.00,924.74
Fullerite-C320,55029.35,+42.0%,1677,52177.75,99999.00,0.00,60960.78
Fullerite-C540,51804.53,-14.3%,0,0.00,0.00,0.00,51804.53
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3260003.21,-0.3%,0,0.00,0.00,0.00,3260003.21
Carbon-86 Epoxy Resin,1249864.87,+24.5%,185,1140312.50,1333333.33,0.00,1091550.65
Fullerene Intercalated Graphite,2482.01,+0.0%,7740,215.82,3000.00,0.00,2277.81
Fulleroferrocene,1899.00,-29.7%,10000,0.00,1899.00,0.00,1354.28
Graphene Nanoribbons,52057.01,+16.0%,259,52057.01,0.00,0.00,71998.70
Lanthanum Metallofullerene,668.44,+0.0%,5500,35.28,7000.00,0.00,5857.41
Methanofullerene,9999.00,+0.0%,3525,0.00,9999.00,0.00,12278.75
PPD Fullerene Fibers,9000.00,-2.6%,3250,0.00,9000.00,0.00,8424.83
Scandium Metallofullerene,45658.33,+0.0%,240,48999.99,44990.00,0.00,42592.50
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,149.19,-27.6%,43600,149.19,0.00,0.00,165.04
Cadmium,2047.59,-17.4%,227010,2040.61,2055.17,0.00,2043.71
Caesium,1155.86,-9.7%,0,0.00,0.00,0.00,1155.86
Chromium,1813.29,-1.7%,40800,2301.04,311.01,0.00,2319.47
Cobalt,629.50,-4.0%,95000,629.50,0.00,0.00,457.30
Dysprosium,31027.80,+395.5%,0,0.00,0.00,0.00,31027.80
Evaporite Deposits,855.38,-45.8%,90300,301.00,1271.16,0.00,728.95
Hafnium,647.26,-13.6%,80504,647.26,0.00,0.00,981.65
Hydrocarbons,53.57,+1419.6%,37300,53.57,0.00,0.00,176.43
Mercury,2102.67,-20.7%,73250,2267.71,0.00,89.40,1874.83
Neodymium,16960.53,+3.2%,0,0.00,0.00,0.00,16960.53
Platinum,2376.12,-5.2%,90359,2627.03,1550.01,87.40,2787.79
Promethium,17153.06,-27.9%,0,0.00,0.00,0.00,17153.06
Scandium,616.01,-3.7%,267248,620.12,0.00,25.40,878.92
Silicates,480.44,-41.7%,73929,501.07,8.96,0.00,670.21
Technetium,30431.38,-81.9%,0,0.00,0.00,0.00,30431.38
Thulium,502.00,-35.5%,2665,502.00,0.00,0.00,911.24
Titanium,2000.00,-12.6%,7400,2000.00,0.00,0.00,1916.00
Tungsten,727.11,-1.3%,355740,723.09,1200.37,0.00,869.54
Vanadium,2098.99,-24.4%,50000,2098.99,0.00,0.00,1369.31
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1329.29,+2.8%,157987,1388.15,826.70,0.00,1348.58
Silicon Diborite,1000.00,+9.1%,71727,0.00,1000.00,0.00,1121.30
Ceramic Powder,1909.73,-44.4%,24500,1999.37,1900.00,0.00,1460.92
Carbon Polymers,1574.76,-27.9%,26400,1574.76,0.00,0.00,1688.29
Crystallite Alloy,55.02,+4217.1%,2358,55.02,0.00,0.00,2871.97
Fernite Alloy,1708.14,+5.5%,72306,1680.75,1750.00,0.00,1406.92
Titanium Chromide,1048.29,+90.4%,281,1048.29,0.00,0.00,3714.41
Rolled Tungsten Alloy,4950.25,-57.5%,17800,4950.25,0.00,0.00,4915.91
Hexite,2814.40,+18.4%,70819,2814.40,0.00,0.00,3092.53
Caesarium Cadmide,1733.80,+120.9%,0,0.00,0.00,0.00,1733.80
Solerium,1901.06,-85.1%,0,0.00,0.00,0.00,1901.06
Platinum Technite,7000.06,-52.8%,3591,0.00,7000.06,0.00,17271.11
Vanadium Hafnite,1643.43,-24.0%,0,0.00,0.00,0.00,1643.43
Prometium,9654.15,-96.5%,0,0.00,0.00,0.00,9654.15
Hyperflurite,11804.37,-96.1%,0,0.00,0.00,0.00,11804.37
Ferrofluid,14500.00,-47.1%,1971,14500.00,0.00,0.00,16709.50
Dysporite,12939.54,+3.5%,0,0.00,0.00,0.00,12939.54
Neo Mercurite,10852.65,-28.0%,0,0.00,0.00,0.00,10852.65
Fluxed Condensates,6603.06,-63.9%,0,0.00,0.00,0.00,6603.06
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,8286.62,-40.8%,519,6719.38,14218.70,4001.07,10700.92
Capacitor Console,12269576.12,-4.8%,99,13463649.54,10616097.86,12000000.00,12971801.37
Conductive Thermoplastic,14298.52,-21.0%,64,12002.22,23400.03,4001.07,12627.50
Current Pump,21925.88,+9.0%,80,14001.06,68499.83,4001.07,43475.75
Drone Transceiver,6167.94,-43.9%,222,3601.32,14130.76,4001.07,6901.06
Enhanced Ward Console,14151762.16,-10.8%,75,14231546.68,13899111.20,0.00,14033988.47
Impetus Console,10072.28,+35.2%,252,10248.70,6335.12,5004.21,16232.12
Intact Armor Plates,20371273.60,-1.9%,125,20014064.69,21076045.59,19000000.00,20881486.82
Intact Shield Emitter,599509.91,-14.3%,71,672653.85,452345.82,105903.00,789623.44
Interface Circuit,94018.89,+16.4%,565,52366.72,179506.26,127267.34,79390.00
Logic Circuit,179331.80,-5.7%,965,156684.12,211481.01,263529.29,193253.66
Lorentz Fluid,1641.86,+64.5%,134,1500.03,2000.00,4001.07,6612.01
Micro Circuit,11605.80,-40.6%,851,1230.97,36204.22,15001.07,5173.21
Nanite Compound,84332.90,-20.0%,105,79131.53,118158.81,14007.01,70012.27
Power Circuit,2106601.06,-9.7%,919,2314377.27,1611692.68,2561671.20,2292517.92
Power Conduit,3986.95,-34.1%,117,3724.48,4535.15,2007.02,2710.87
Single-crystal Superalloy I-beam,6801057.90,-5.4%,230,6891405.59,6611275.68,4600011.13,7424605.67
Telemetry Processor,14222.93,-24.7%,78,9626.73,35234.14,0.00,21124.03
Trigger Unit,8319.35,+119.9%,169,9701.40,250.70,1601.50,24973.77
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,3902.32,+26.4%,0,0.00,0.00,0.00,3902.32
Azure Mykoserocin,3996.92,-0.1%,2581,30.47,0.00,4000.00,0.00
Celadon Mykoserocin,5006.05,-64.5%,0,0.00,0.00,0.00,5006.05
Golden Mykoserocin,2828.94,+76.6%,0,0.00,0.00,0.00,2828.94
Lime Mykoserocin,5000.00,-0.1%,4459,5000.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2439.01,+49.3%,2832,2439.01,0.00,0.00,3727.12
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,60000.00,+29.5%,0,0.00,0.00,0.00,60000.00
Azure Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Celadon Cytoserocin,108000.00,-31.7%,0,0.00,0.00,0.00,108000.00
Golden Cytoserocin,88927.11,-0.5%,0,0.00,0.00,0.00,88927.11
Lime Cytoserocin,58780.07,-58.1%,0,0.00,0.00,0.00,58780.07
Malachite Cytoserocin,58642.38,+70.5%,0,0.00,0.00,0.00,58642.38
Vermillion Cytoserocin,38690.96,-6.4%,500,38690.96,0.00,0.00,0.00
Viridian Cytoserocin,119996.99,-58.3%,0,0.00,0.00,0.00,119996.99
