Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Hydromagnetic Physics,578822.70,-1.5%,1812,584313.43,572319.86,0.00,509254.73
Datacore - Laser Physics,152946.74,+14.1%,1059,151022.01,156819.38,0.00,116776.99
Datacore - Mechanical Engineering,334134.28,-3.7%,26074,375014.26,313316.65,347383.07,347589.49
Datacore - Minmatar Starship Engineering,309917.18,+15.7%,8948,352721.36,278883.15,398720.01,348823.67
Datacore - Molecular Engineering,351890.34,+4.9%,2400,377259.82,330583.67,0.00,342621.01
Datacore - Nanite Engineering,240475.92,+12.0%,2649,242567.82,232264.87,0.00,0.00
Datacore - Nuclear Physics,324078.74,+2.9%,5341,352777.74,303974.93,480000.00,322829.62
Datacore - Plasma Physics,189282.22,+27.5%,712,308848.61,155506.34,700000.00,158755.20
Datacore - Quantum Physics,369890.12,+3.3%,4613,407101.53,354817.59,355002.03,387479.36
Datacore - Rocket Science,279615.84,+2.5%,2083,287930.10,265494.94,378099.99,246061.47
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8515010.94,+1.5%,166,8502707.51,8523105.11,8676253.00,0.00
Assembly Instructions,29273936.56,-6.2%,26,24402155.27,32318799.87,0.00,26413153.34
Calibration Data,4714137.19,-7.0%,406,4621751.99,4839214.76,4280000.00,0.00
Circuitry Schematics,4871421.64,-7.8%,140,4939214.02,4802959.28,2800007.38,4006975.64
Circular Logic,1214294.43,+147.1%,78,1000009.46,3999999.00,0.00,1389831.98
Classic Doctrine,7012177.49,-0.9%,32,6930530.65,7400000.00,0.00,0.00
Collision Measurements,5796666.67,+0.6%,48,7500000.00,4661111.12,0.00,5392233.90
Engagement Plan,7862498.75,+6.8%,67,8500831.66,5947500.03,0.00,7662299.87
Formation Layout,4728382.34,+19.6%,107,4686655.10,5312563.84,0.00,5643920.76
Installation Guide,21678775.19,+102.3%,40,0.00,0.00,0.00,21678775.19
Interface Alignment Chart,3121101.69,+87.4%,21,3186894.67,2200000.00,0.00,4131584.54
Operation Handbook,6568539.16,+0.9%,830,6647848.54,6467602.88,5728888.89,0.00
Prototype Diagram,6644733.75,+23.5%,18,4512878.75,8243625.00,0.00,6669822.47
Sacred Manifesto,3472744.76,-11.9%,175,3505626.95,2843285.74,0.00,5020745.69
Stolen Formulas,0.00,+100.0%,22,0.00,0.00,0.00,0.00
Symbiotic Figures,7333333.33,-13.8%,76,8000000.00,7000000.00,0.00,4628575.61
Test Reports,10890666.67,+9.2%,30,13750000.00,9461000.00,0.00,0.00
Tuning Instructions,7421920.06,+33.0%,40,7179318.25,9200999.99,0.00,0.00
User Manual,2548509.91,+62.8%,66,2255609.66,4549995.01,0.00,0.00
War Strategon,15000000.12,+112.2%,19,15000000.12,0.00,0.00,20621936.89
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,109.95,+15.2%,15446262,112.74,99.53,30.02,107.78
Fermionic Condensates,21201.02,-3.8%,27865,20972.24,29742.79,0.00,18449.24
Fernite Carbide,106.93,+11.8%,35061746,104.28,115.39,114.18,109.38
Ferrogel,13364.18,+0.5%,258285,13342.04,13744.25,11000.00,13058.06
Fullerides,1074.35,-2.1%,3560174,1054.11,1155.46,516.24,939.21
Hypersynaptic Fibers,3938.66,+4.5%,539134,3971.78,3852.10,691.16,3784.07
Nanotransistors,2894.48,-0.4%,1064749,2855.52,3094.52,1752.25,2553.87
Phenolic Composites,611.21,+9.5%,631910,589.64,692.49,32.15,576.77
Sylramic Fibers,195.93,-0.6%,17924937,195.06,199.00,200.92,197.80
Titanium Carbide,119.31,+0.7%,10223151,118.34,125.23,0.00,113.86
Tungsten Carbide,117.25,-5.1%,13791752,116.88,134.62,134.33,114.07
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,594.14,-18.4%,1316,491.30,394.18,14294.29,710.02
Central System Controller,3956.51,+2.7%,122,4208.62,3001.13,0.00,14236.12
Defensive Control Node,8105.35,-1.6%,148,8966.57,5701.12,0.00,14201.79
Electromechanical Hull Sheeting,669.20,-0.6%,31282,751.17,467.93,11.22,1032.05
Emergent Combat Analyzer,725.46,+2.9%,791,812.00,368.06,10.00,1652.06
Emergent Combat Intelligence,3232.30,+30.0%,150,3674.43,1611.17,0.00,12518.05
Fused Nanomechanical Engines,528.41,+1.4%,678,420.95,764.72,6013.00,1300.25
Heuristic Selfassemblers,1344.33,+12.1%,857,1468.43,388.08,5000.00,3000.22
Jump Drive Control Nexus,5573.44,+2.0%,155,6673.41,2501.12,0.00,14017.81
Melted Nanoribbons,4870547.39,-2.6%,3037,4890182.12,4859160.32,1400002.26,5220365.35
Modified Fluid Router,21782.06,+3.8%,22989,22614.67,20088.05,10.00,25502.26
Neurovisual Input Matrix,717.59,-1.2%,5795,708.22,770.01,500.00,751.77
Powdered C-540 Graphite,902.28,-0.4%,13110,1007.29,531.01,101.79,1316.04
Resonance Calibration Matrix,1012.34,-28.9%,751,680.43,688.01,26500.00,5200.03
Thermoelectric Catalysts,5810.36,+30.0%,168,6183.02,4201.12,0.00,23510.96
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,18,0.00,0.00,0.00,0.00
Intact Electromechanical Component,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Hull Section,74666666.66,-1.1%,5,74666666.66,0.00,0.00,80996263.84
Intact Power Cores,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,17,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,8,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,4343617.47,+0.0%,3,5000000.00,3687234.95,0.00,7668244.10
Malfunctioning Electromechanical Component,0.00,+100.0%,27,0.00,0.00,0.00,0.00
Malfunctioning Hull Section,21000000.00,+50.0%,17,21000000.00,0.00,0.00,0.00
Malfunctioning Power Cores,0.00,+100.0%,33,0.00,0.00,0.00,0.00
Malfunctioning Thruster Sections,10000.00,+12058.3%,17,0.00,10000.00,0.00,0.00
Malfunctioning Weapon Subroutines,14740393.78,-3.7%,29,0.00,0.00,0.00,14740393.78
Wrecked Armor Nanobot,112229.71,+29.2%,40,95717.59,10000.00,1000000.00,27816.10
Wrecked Electromechanical Component,60355.79,+536.9%,54,60355.79,0.00,0.00,0.00
Wrecked Hull Section,9565500.00,+57.3%,11,10456875.00,6000000.00,0.00,3015769.55
Wrecked Power Cores,133513.58,+74.6%,62,151302.05,100.01,0.00,37984.94
Wrecked Thruster Sections,117620.65,+67.3%,93,125154.03,100.00,0.00,17256.22
Wrecked Weapon Subroutines,114376.96,+1419.8%,62,115002.00,100001.00,0.00,0.00
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,8039.88,+84.2%,674,8138.76,7617.02,0.00,11761.27
Datacore - Electronic Subsystems Engineering,8858.34,-78.8%,508,8459.89,9350.14,0.00,6404.09
Datacore - Engineering Subsystems Engineering,6245.42,-90.3%,820,4931.16,8945.88,0.00,11744.79
Datacore - Offensive Subsystems Engineering,15426.37,+1019.5%,1706,8597.60,19807.09,0.00,10084.63
Datacore - Propulsion Subsystems Engineering,12234.28,+4821.1%,1804,6667.54,14869.39,0.00,11092.55
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,258503.22,+34.1%,222,249206.35,298896.52,0.00,0.00
Amarr Hybrid Tech Decryptor,145350.75,+252.8%,136,133214.39,304857.14,0.00,0.00
Caldari Hybrid Tech Decryptor,2478402.82,+18.5%,105,2539884.18,2249555.56,0.00,0.00
Gallente Hybrid Tech Decryptor,141550.55,-8.8%,108,127714.73,272222.22,0.00,0.00
Minmatar Hybrid Tech Decryptor,174623.23,+69.7%,129,110645.63,487461.31,1500000.00,91000.09
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,1865.25,-62.6%,34721,1627.50,1897.70,0.00,5252.01
Fullerite-C32,9581.64,-3.9%,41023,10777.26,7507.39,0.00,12502.57
Fullerite-C50,3401.12,+23.6%,58243,3547.04,2700.30,0.00,4783.97
Fullerite-C60,457.20,-47.4%,34921,438.81,529.89,0.00,630.93
Fullerite-C70,402.52,-19.8%,63132,408.42,358.23,0.00,700.98
Fullerite-C72,1630.00,-5.5%,28471,2103.52,1288.01,0.00,4595.04
Fullerite-C84,393.02,-50.4%,46811,393.02,0.00,0.00,0.00
Fullerite-C320,62651.59,+2.8%,33120,62651.59,0.00,0.00,57971.93
Fullerite-C540,60161.95,-1.5%,1314,61000.00,20000.04,0.00,53907.21
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3801000.00,-14.5%,75,3801000.00,0.00,0.00,0.00
Carbon-86 Epoxy Resin,1207000.00,+102.1%,144,1207000.00,0.00,0.00,1284554.92
Fullerene Intercalated Graphite,2200.00,+0.3%,7474,2200.00,0.00,0.00,2840.85
Fulleroferrocene,1004.38,+16.8%,81123,1016.65,50.00,0.00,1311.46
Graphene Nanoribbons,42062.50,+60.5%,2855,42062.50,0.00,0.00,69172.68
Lanthanum Metallofullerene,7869.75,-1.3%,1780,7869.75,0.00,0.00,5435.03
Methanofullerene,10000.00,+0.2%,11835,10000.00,0.00,0.00,9589.06
PPD Fullerene Fibers,5000.00,+3.2%,7046,5000.00,0.00,0.00,8354.44
Scandium Metallofullerene,50000.00,-5.5%,1792,50000.00,0.00,0.00,0.00
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,200.99,-60.0%,863875,200.99,0.00,0.00,210.27
Cadmium,1474.15,-5.7%,298219,1438.53,1566.54,1400.00,1584.95
Caesium,1223.62,-14.7%,129393,0.00,0.00,0.00,1223.62
Chromium,1953.43,+0.4%,347910,1971.84,1500.00,0.00,1973.94
Cobalt,343.86,-20.0%,218131,343.86,0.00,0.00,351.97
Dysprosium,22889.12,+770.1%,103223,0.00,0.00,0.00,22889.12
Evaporite Deposits,559.39,+2.8%,801364,647.11,549.84,0.00,577.01
Hafnium,523.50,+5.6%,1055632,658.45,470.50,0.00,932.35
Hydrocarbons,151.11,-22.5%,948181,151.11,0.00,0.00,199.99
Mercury,2400.00,-33.5%,394257,2400.00,0.00,0.00,2266.63
Neodymium,17926.71,-2.3%,269995,18606.35,15000.00,0.00,16788.70
Platinum,2676.65,-15.8%,291093,2634.95,3200.00,0.00,2916.64
Promethium,17351.84,-28.7%,105509,0.00,0.00,0.00,17351.84
Scandium,682.13,-29.8%,976689,718.51,226.00,694.15,835.03
Silicates,593.33,-2.9%,516209,579.24,600.00,0.00,676.47
Technetium,30444.09,-77.1%,146487,0.00,0.00,0.00,30444.09
Thulium,923.32,-67.0%,321819,0.00,0.00,0.00,923.32
Titanium,2100.00,-9.5%,1064021,2100.00,0.00,0.00,1663.40
Tungsten,488.04,+34.8%,537657,0.00,0.00,0.00,488.04
Vanadium,1193.77,-12.2%,204398,1228.70,1100.00,0.00,991.33
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1429.41,+13.0%,764303,1356.41,1490.00,0.00,2072.50
Silicon Diborite,70.43,+994.2%,610972,70.43,0.00,0.00,1123.10
Ceramic Powder,1274.96,-9.2%,580767,1303.64,1247.87,0.00,1639.47
Carbon Polymers,3.55,+25861.3%,548015,0.00,2.50,50.02,1012.56
Crystallite Alloy,1794.45,+29.6%,352779,0.00,0.00,0.00,1794.45
Fernite Alloy,1770.55,+16.2%,465846,1770.55,0.00,0.00,2172.19
Titanium Chromide,3489.36,-29.8%,153190,3489.36,0.00,0.00,3188.06
Rolled Tungsten Alloy,4950.26,-85.0%,302472,4950.26,0.00,0.00,1802.09
Hexite,2926.09,+7.0%,740418,0.00,0.00,0.00,2926.09
Caesarium Cadmide,2158.53,+67.1%,143487,0.00,0.00,0.00,2158.53
Solerium,3704.42,-92.4%,150066,0.00,0.00,0.00,3704.42
Platinum Technite,18368.37,-91.7%,146912,0.00,0.00,0.00,18368.37
Vanadium Hafnite,2025.44,-39.4%,570695,0.00,0.00,0.00,2025.44
Prometium,11239.63,+26.9%,12161,0.00,0.00,0.00,11239.63
Hyperflurite,12208.95,+75.7%,59283,0.00,0.00,0.00,12208.95
Ferrofluid,11000.00,-51.2%,14651,11000.00,0.00,0.00,15770.88
Dysporite,14999.00,+3.1%,14301,14999.00,0.00,0.00,13528.34
Neo Mercurite,12999.96,-39.9%,264743,12999.96,0.00,0.00,11152.81
Fluxed Condensates,7216.33,-67.0%,60698,0.00,0.00,0.00,7216.33
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,7564.09,-34.0%,1202,7336.97,9575.18,4001.07,0.00
Capacitor Console,12481388.20,-0.3%,150,12507515.35,12501889.51,12000000.00,13300000.00
Conductive Thermoplastic,11594.89,-1.0%,139,12002.13,11000.00,4001.07,12506.33
Current Pump,31940.56,-58.0%,221,33698.14,26000.80,4001.07,0.00
Drone Transceiver,3379.37,+5.8%,416,3563.25,2000.27,0.00,0.00
Enhanced Ward Console,14702276.66,-18.0%,242,14895888.93,14137244.93,0.00,14803113.69
Impetus Console,12793.17,-44.7%,231,11689.99,20760.90,5004.12,0.00
Intact Armor Plates,20091393.34,-3.6%,258,20486539.15,18891538.68,18923247.80,0.00
Intact Shield Emitter,437145.91,+20.3%,143,451254.73,343675.00,0.00,555973.84
Interface Circuit,128792.39,-17.1%,1152,124014.98,138567.66,417432.54,135674.71
Logic Circuit,275587.95,+1.3%,676,281914.50,248626.90,304578.00,0.00
Lorentz Fluid,1202.42,+3.8%,412,1105.35,2000.00,4001.07,0.00
Micro Circuit,16261.60,+17.2%,912,17090.83,11231.37,6572.29,4162.50
Nanite Compound,105856.92,+6.2%,215,111465.76,45005.25,150001.01,91017.06
Power Circuit,3137332.92,-7.5%,1032,3190757.20,2900018.01,3103800.48,3086385.83
Power Conduit,3246.96,-27.5%,193,2440.34,4523.08,2007.01,505.31
Single-crystal Superalloy I-beam,7166604.85,+3.1%,384,7229970.51,6897269.45,7400000.01,0.00
Telemetry Processor,11287.69,+36.3%,190,8402.05,32854.04,0.00,27639.23
Trigger Unit,43493.53,-87.8%,421,17556.85,96918.50,1600.00,15167.35
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,5400,0.00,0.00,0.00,0.00
Azure Mykoserocin,1685.54,-13.3%,6753,30.47,0.00,4000.00,0.00
Celadon Mykoserocin,5003.07,-64.5%,4580,0.00,0.00,0.00,5003.07
Golden Mykoserocin,0.00,+100.0%,4237,0.00,0.00,0.00,0.00
Lime Mykoserocin,3959.14,-0.5%,2636,2250.00,5000.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,1618.11,+40.8%,18696,1372.40,1492.33,5000.00,0.00
Viridian Mykoserocin,0.00,+100.0%,1316,0.00,0.00,0.00,0.00
Amber Cytoserocin,83969.26,-7.4%,3452,0.00,0.00,0.00,83969.26
Azure Cytoserocin,0.00,+100.0%,10129,0.00,0.00,0.00,0.00
Celadon Cytoserocin,75950.32,-2.9%,8667,0.00,0.00,0.00,75950.32
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,9335,0.00,0.00,0.00,0.00
Malachite Cytoserocin,74999.99,+33.3%,1543,0.00,0.00,0.00,74999.99
Vermillion Cytoserocin,39487.70,-7.7%,2356,39487.70,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,8497,0.00,0.00,0.00,0.00
