Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Quantum Physics,444670.00,+0.3%,806,435300.84,456836.57,385005.13,386596.69
Datacore - Rocket Science,277316.57,+4.1%,840,292017.78,248839.40,0.00,230474.51
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8415893.56,-10.6%,58,8379469.00,8620509.43,4707123.00,0.00
Assembly Instructions,16203385.17,+5.2%,6,12175078.00,24259999.52,0.00,0.00
Calibration Data,4126780.68,+2.8%,133,4201221.35,4052903.23,4025000.00,0.00
Circuitry Schematics,5421018.65,-15.8%,52,5593473.42,5284244.19,0.00,7089799.70
Circular Logic,1642000.00,+84.6%,3,1642000.00,0.00,0.00,1766971.91
Classic Doctrine,5000000.00,+25.6%,2,0.00,5000000.00,0.00,8099472.26
Collision Measurements,6000000.00,+4.3%,2,6000000.00,0.00,0.00,4750316.79
Engagement Plan,6538095.19,-2.9%,21,0.00,6538095.19,0.00,7199988.00
Formation Layout,5273999.85,+19.9%,7,5273999.85,0.00,0.00,0.00
Installation Guide,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Interface Alignment Chart,4558250.24,+34.4%,4,4066500.48,5050000.00,0.00,5533877.39
Operation Handbook,6792443.61,-1.8%,296,7012716.02,6731441.99,4661002.00,0.00
Prototype Diagram,8000000.00,-6.2%,2,0.00,8000000.00,0.00,8444130.95
Sacred Manifesto,4014845.13,-17.1%,60,3956315.24,4458000.00,0.00,0.00
Stolen Formulas,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Symbiotic Figures,6410625.01,-1.0%,4,9999980.00,5214173.35,0.00,5769426.84
Test Reports,10625000.00,-9.0%,4,0.00,10625000.00,0.00,0.00
Tuning Instructions,7225000.40,+26.9%,1,0.00,7225000.40,0.00,7984777.02
User Manual,4735000.01,-3.9%,12,4800000.00,4688571.44,0.00,2978648.67
War Strategon,48999000.00,-16.7%,1,0.00,48999000.00,0.00,0.00
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,91.45,-12.5%,8071906,90.86,92.35,0.00,88.82
Fermionic Condensates,24597.54,+0.9%,6182,24997.91,20067.44,0.00,21280.16
Fernite Carbide,77.77,-5.2%,19479366,74.36,85.95,0.00,71.63
Ferrogel,12520.38,-14.2%,72342,12996.83,12026.27,0.00,11664.18
Fullerides,940.36,-5.0%,2112441,930.25,975.62,0.00,934.14
Hypersynaptic Fibers,3716.41,-4.1%,140753,3489.94,4192.70,19899.93,3410.24
Nanotransistors,3051.38,+1.8%,1024838,3055.48,3043.34,1771.42,2754.77
Phenolic Composites,474.44,+7.2%,1016304,477.96,465.76,0.00,434.87
Sylramic Fibers,142.85,-15.1%,4801076,157.76,168.11,55.33,163.91
Titanium Carbide,85.82,-2.8%,8895875,87.23,51.46,0.00,89.61
Tungsten Carbide,93.84,+15.5%,11768223,88.14,119.90,0.00,83.77
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1065.75,-14.6%,241,1524.32,739.31,11.11,1400.96
Central System Controller,9085.00,-13.3%,43,13844.18,6470.17,10.00,26958.91
Defensive Control Node,11133.21,-9.3%,34,12128.34,10013.69,0.00,10728.23
Electromechanical Hull Sheeting,653.55,-11.7%,53327,700.79,553.06,100.00,314.55
Emergent Combat Analyzer,1261.90,+9.5%,187,2067.84,684.11,50.00,1900.51
Emergent Combat Intelligence,13596.95,-45.3%,57,11186.42,16093.57,0.00,24210.47
Fused Nanomechanical Engines,2522.82,-59.6%,243,3719.98,1075.72,10.00,2374.24
Heuristic Selfassemblers,2236.38,-28.2%,269,2520.34,1996.41,10.00,3912.25
Jump Drive Control Nexus,10848.75,-45.4%,47,14245.73,6642.95,0.00,3965.78
Melted Nanoribbons,4802762.37,-0.4%,944,4900015.50,4700000.35,0.00,5046590.59
Modified Fluid Router,17728.47,-3.8%,5580,18027.50,18027.50,1001.00,24997.13
Neurovisual Input Matrix,742.68,-0.4%,979,711.04,793.00,500.00,670.04
Powdered C-540 Graphite,997.47,-11.1%,2867,1113.04,602.05,10.00,981.02
Resonance Calibration Matrix,1492.11,+13.1%,123,2513.27,850.00,10.00,3014.74
Thermoelectric Catalysts,17366.10,-28.9%,279,18038.00,7011.00,0.00,5253.66
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Electromechanical Component,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Hull Section,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Power Cores,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,6000000.00,-19.3%,2,6000000.00,0.00,0.00,10467377.80
Malfunctioning Electromechanical Component,2627500.00,-33.2%,4,2627500.00,0.00,0.00,4328597.93
Malfunctioning Hull Section,20909606.99,-37.8%,0,0.00,0.00,0.00,20909606.99
Malfunctioning Power Cores,6000000.00,+38.9%,4,6000000.00,0.00,0.00,8568028.00
Malfunctioning Thruster Sections,3627500.00,-13.0%,4,3627500.00,0.00,0.00,4863577.21
Malfunctioning Weapon Subroutines,10027500.00,+41.4%,4,10027500.00,0.00,0.00,13256283.95
Wrecked Armor Nanobot,48681.82,+213.9%,11,48681.82,0.00,0.00,52000.00
Wrecked Electromechanical Component,287291.50,+298.1%,12,49833.34,999665.99,0.00,21620.72
Wrecked Hull Section,2150000.00,+318.6%,2,2150000.00,0.00,0.00,0.00
Wrecked Power Cores,123958.33,+43.2%,12,123958.33,0.00,0.00,29000.01
Wrecked Thruster Sections,151950.78,+54.0%,14,80698.09,330082.50,0.00,15533.73
Wrecked Weapon Subroutines,353499.75,+173.3%,8,256000.00,515999.32,0.00,254001.55
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,3872.06,+145.3%,143,3183.72,4910.62,0.00,3095.66
Datacore - Electronic Subsystems Engineering,6945.44,-14.9%,57,16988.90,2310.00,0.00,5562.89
Datacore - Engineering Subsystems Engineering,6530.14,-41.5%,76,7331.73,2255.00,0.00,6154.87
Datacore - Offensive Subsystems Engineering,6719.83,+1374.1%,69,8805.07,2810.00,0.00,5616.71
Datacore - Propulsion Subsystems Engineering,5265.73,+10309.2%,84,5630.71,3075.83,0.00,4106.55
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,121780.73,-7.8%,61,137645.38,57000.04,0.00,453389.77
Amarr Hybrid Tech Decryptor,84437.50,+38.7%,24,84437.50,0.00,0.00,173061.01
Caldari Hybrid Tech Decryptor,969071.11,+22.5%,29,576336.30,2000000.01,0.00,4301799.39
Gallente Hybrid Tech Decryptor,43085.13,+191.0%,35,38213.57,62571.36,0.00,149061.26
Minmatar Hybrid Tech Decryptor,116927.59,+124.1%,29,59126.09,338500.00,0.00,112808.57
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,3719.88,-22.0%,12743,4237.50,2688.03,0.00,0.00
Fullerite-C32,6993.63,+14.3%,4756,9267.50,6388.23,0.00,11500.00
Fullerite-C50,2615.64,-11.7%,10277,2388.11,2867.57,0.00,0.00
Fullerite-C60,445.72,-42.1%,18000,445.72,0.00,0.00,0.00
Fullerite-C70,384.25,-18.3%,7998,384.40,358.40,0.00,634.60
Fullerite-C72,2262.26,-15.2%,26445,2162.60,2687.51,0.00,3900.00
Fullerite-C84,294.74,-37.1%,5483,289.34,347.06,0.00,0.00
Fullerite-C320,53999.98,-2.8%,1589,0.00,53999.98,0.00,53000.23
Fullerite-C540,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2763007.74,+4.7%,0,0.00,0.00,0.00,2763007.74
Carbon-86 Epoxy Resin,994968.71,+128.3%,0,0.00,0.00,0.00,994968.71
Fullerene Intercalated Graphite,2137.79,+315.6%,0,0.00,0.00,0.00,2137.79
Fulleroferrocene,1345.22,+17.8%,0,0.00,0.00,0.00,1345.22
Graphene Nanoribbons,63000.00,+2.7%,1330,0.00,63000.00,0.00,67654.53
Lanthanum Metallofullerene,4164.91,+78.4%,0,0.00,0.00,0.00,4164.91
Methanofullerene,12333.30,+6.6%,0,0.00,0.00,0.00,12333.30
PPD Fullerene Fibers,8434.30,+17.5%,0,0.00,0.00,0.00,8434.30
Scandium Metallofullerene,38514.18,+16.1%,0,0.00,0.00,0.00,38514.18
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,162.21,-6.8%,0,0.00,0.00,0.00,162.21
Cadmium,2246.70,-35.2%,214691,2255.87,2210.97,0.00,2638.11
Caesium,1056.59,+67.1%,0,0.00,0.00,0.00,1056.59
Chromium,1307.98,+91.0%,99311,2172.85,715.88,0.00,2204.55
Cobalt,573.06,-1.2%,57638,627.99,526.84,0.00,628.04
Dysprosium,19887.60,+673.1%,0,0.00,0.00,0.00,19887.60
Evaporite Deposits,445.11,+7.0%,45683,699.99,163.00,0.00,794.11
Hafnium,750.00,-11.8%,142577,750.00,0.00,0.00,0.00
Hydrocarbons,195.09,-83.7%,15400,110.00,200.37,0.00,0.00
Mercury,1907.44,+8.4%,0,0.00,0.00,0.00,1907.44
Neodymium,19253.27,-9.1%,0,0.00,0.00,0.00,19253.27
Platinum,3066.83,-3.7%,333877,3069.46,1408.09,0.00,3377.32
Promethium,16073.07,-23.0%,0,0.00,0.00,0.00,16073.07
Scandium,641.44,-15.3%,32632,649.30,580.00,0.00,0.00
Silicates,948.68,-38.2%,56300,948.68,0.00,0.00,0.00
Technetium,30957.80,-89.5%,0,0.00,0.00,0.00,30957.80
Thulium,944.51,-65.7%,0,0.00,0.00,0.00,944.51
Titanium,1329.20,+6.4%,16100,1500.00,125.05,0.00,1011.00
Tungsten,1294.03,-20.3%,0,0.00,0.00,0.00,1294.03
Vanadium,1978.59,-4.3%,221400,1999.98,26.84,0.00,0.00
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1319.83,+3.4%,137380,1346.00,400.00,0.00,1599.48
Silicon Diborite,824.62,+22.6%,0,0.00,0.00,0.00,824.62
Ceramic Powder,1076.38,-40.6%,57986,1076.38,0.00,0.00,0.00
Carbon Polymers,1343.88,+1.6%,178534,1399.00,962.31,0.00,1223.03
Crystallite Alloy,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fernite Alloy,1000.00,+63.5%,15700,1000.00,0.00,0.00,0.00
Titanium Chromide,47.95,+6042.1%,171,0.00,47.95,0.00,1585.00
Rolled Tungsten Alloy,850.52,-61.2%,13100,850.52,0.00,0.00,0.00
Hexite,4500.00,-1.9%,23500,4500.00,0.00,0.00,3099.77
Caesarium Cadmide,2100.40,-15.7%,0,0.00,0.00,0.00,2100.40
Solerium,1756.05,-25.3%,0,0.00,0.00,0.00,1756.05
Platinum Technite,20000.00,-35.2%,26500,0.00,20000.00,0.00,19259.38
Vanadium Hafnite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Prometium,11800.00,-92.1%,0,0.00,0.00,0.00,11800.00
Hyperflurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Ferrofluid,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Dysporite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Neo Mercurite,13931.11,-21.8%,0,0.00,0.00,0.00,13931.11
Fluxed Condensates,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,5275.30,-21.3%,43,5956.24,100.15,0.00,10111.13
Capacitor Console,13898805.11,-4.9%,31,15098049.26,12000001.88,0.00,14220886.31
Conductive Thermoplastic,10001.82,-20.0%,5,12003.04,7000.00,0.00,0.00
Current Pump,7308.49,-13.4%,18,14366.98,250.00,0.00,0.00
Drone Transceiver,3283.57,-1.8%,10,3603.21,2005.01,0.00,7936.09
Enhanced Ward Console,13615792.22,-1.4%,24,12731584.32,14500000.12,0.00,0.00
Impetus Console,31163.78,-55.7%,62,33704.30,27752.84,5006.13,0.00
Intact Armor Plates,18669036.26,+2.2%,31,18727857.82,18750011.20,16705008.99,0.00
Intact Shield Emitter,640083.64,-6.4%,24,640501.87,640000.00,0.00,1163900.08
Interface Circuit,137017.24,+17.2%,170,79487.25,113161.31,400000.00,0.00
Logic Circuit,232544.85,-2.9%,266,255244.33,143428.36,0.00,173284.12
Lorentz Fluid,940.29,+0.1%,25,1591.00,136.11,1503.07,0.00
Micro Circuit,12966.49,-92.6%,1031,12961.17,13013.88,0.00,8766.97
Nanite Compound,49863.21,+8.9%,36,33149.26,100005.09,0.00,0.00
Power Circuit,2240012.58,+1.3%,293,2336142.89,2168981.53,1250101.00,2132637.65
Power Conduit,12264.16,-13.5%,53,20000.00,3600.02,0.00,0.00
Single-crystal Superalloy I-beam,6860752.94,+0.6%,97,6895173.40,6817527.25,0.00,6690670.05
Telemetry Processor,14334.04,-5.1%,19,27750.02,6666.42,22004.03,42507.02
Trigger Unit,3765.60,+9.0%,51,6000.04,2672.41,1605.00,15142.83
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Mykoserocin,8.95,+4708.8%,1093,0.00,0.00,8.95,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,3000.00,-32.5%,1196,3000.00,0.00,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Cytoserocin,40498.42,+10.4%,1264,40000.00,0.00,45000.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,101000.00,-20.1%,500,101000.00,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,508.78,-6.5%,834223,524.65,478.64,513.67,504.13
Electronic Parts,795.88,+0.2%,2082888,769.34,810.92,107.52,804.32
Guidance System,1144.49,+2.6%,124303,1209.29,800.00,180.52,0.00
Hydrogen Batteries,592.16,+0.7%,418113,818.47,585.25,590.00,0.00
Miniature Electronics,414.46,-1.5%,72483,800.00,397.11,0.00,0.00
Rocket Fuel,658.18,+2.6%,9880,649.99,678.31,507.08,0.00
Super Conductors,979.76,-0.8%,7738,1000.00,152.00,19.07,0.00
Transmitter,818.46,-80.9%,1260,821.75,683.67,0.00,390.00
