Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Ferrogel,11276.81,+6.5%,13413408,12999.98,11577.08,17555.72,11270.39
Fullerides,921.63,+1.2%,187909638,872.01,976.45,518.63,921.80
Hypersynaptic Fibers,3328.68,+5.2%,14635056,3679.76,4192.87,7641.06,3325.22
Nanotransistors,2771.18,-1.6%,135372971,2799.98,3071.84,2437.85,2770.41
Phenolic Composites,452.87,-4.8%,61567124,789.98,523.83,33.02,452.53
Sylramic Fibers,165.05,-0.6%,804766628,170.99,162.06,64.46,165.18
Titanium Carbide,90.26,-1.2%,1080462899,109.99,78.54,0.00,90.27
Tungsten Carbide,91.26,+0.2%,315442654,96.89,112.42,85.38,91.04
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1104.05,-0.6%,10333,1505.00,554.39,10.42,1112.00
Central System Controller,20612.30,-0.3%,3204,14007.12,4725.53,10.00,20937.62
Defensive Control Node,20015.90,-30.0%,5015,12120.67,7660.95,10.00,20121.60
Electromechanical Hull Sheeting,345.92,+12.3%,445967,700.79,553.05,94.86,341.15
Emergent Combat Analyzer,2775.38,-31.9%,13398,2017.70,548.11,35.00,2816.09
Emergent Combat Intelligence,26000.35,-0.8%,3502,9203.60,2211.00,0.00,26334.79
Fused Nanomechanical Engines,3639.27,-2.0%,12177,1406.96,2437.68,10.00,3686.02
Heuristic Selfassemblers,3844.49,-0.7%,9086,2000.93,1048.09,10.00,3912.70
Jump Drive Control Nexus,12384.86,-28.2%,3261,10017.71,3500.00,0.00,12509.01
Melted Nanoribbons,4995867.78,-0.1%,30880,4900005.01,4696463.99,2600003.24,5002821.50
Modified Fluid Router,23609.60,+11.9%,293935,18027.51,18027.51,1001.00,23846.39
Neurovisual Input Matrix,609.40,-10.7%,147293,904.00,792.87,500.00,600.65
Powdered C-540 Graphite,926.12,+7.7%,142949,1113.01,596.99,10.00,933.27
Resonance Calibration Matrix,2960.56,+0.7%,9340,2500.00,976.55,10.00,3015.03
Thermoelectric Catalysts,16670.24,-90.8%,3085,18020.30,7017.32,10.00,16799.94
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Electromechanical Component,23440282.91,-14.8%,11,0.00,0.00,0.00,23440282.91
Intact Hull Section,6000000.00,+1103.1%,1,0.00,6000000.00,0.00,0.00
Intact Power Cores,28603925.59,-20.1%,31,0.00,0.00,0.00,28603925.59
Intact Thruster Sections,21165749.48,-16.8%,12,0.00,0.00,0.00,21165749.48
Intact Weapon Subroutines,31070715.65,-29.3%,22,0.00,0.00,0.00,31070715.65
Malfunctioning Armor Nanobot,10506871.68,-4.2%,157,0.00,0.00,0.00,10506871.68
Malfunctioning Electromechanical Component,4645881.42,-10.2%,159,0.00,0.00,0.00,4645881.42
Malfunctioning Hull Section,21446631.74,-27.5%,56,0.00,1000001.03,0.00,21818388.67
Malfunctioning Power Cores,8672989.53,-0.6%,149,0.00,0.00,0.00,8672989.53
Malfunctioning Thruster Sections,4965684.46,-4.7%,253,0.00,0.00,0.00,4965684.46
Malfunctioning Weapon Subroutines,13564545.31,-0.3%,164,0.00,14999990.00,0.00,13555738.90
Wrecked Armor Nanobot,74813.19,-16.9%,404,0.00,0.00,0.00,74813.19
Wrecked Electromechanical Component,50130.59,+173.0%,383,2500.00,999665.99,0.00,43061.22
Wrecked Hull Section,4094402.41,+49.6%,80,0.00,200.00,0.00,4146227.76
Wrecked Power Cores,30813.21,+15.1%,570,2500.00,0.00,0.00,30963.02
Wrecked Thruster Sections,17750.96,+171.2%,417,5799.00,440026.67,0.00,14755.90
Wrecked Weapon Subroutines,269980.24,+12.5%,405,100000.00,515999.32,0.00,269834.17
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,3540.98,+103.4%,4323,14999.00,3252.25,0.00,3164.54
Datacore - Electronic Subsystems Engineering,4879.64,-2.2%,2851,3200.00,2308.75,0.00,4955.05
Datacore - Engineering Subsystems Engineering,5976.87,-2.8%,1259,787.00,2255.00,0.00,6153.11
Datacore - Offensive Subsystems Engineering,5097.66,+22.7%,3283,850.00,5548.48,0.00,5129.59
Datacore - Propulsion Subsystems Engineering,7015.43,+225.4%,2075,3100.00,2880.22,0.00,7142.95
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,451765.54,+5.9%,2697,56116.00,130476.21,0.00,463184.52
Amarr Hybrid Tech Decryptor,142719.18,+4.1%,241,199999.00,56100.00,0.00,143573.94
Caldari Hybrid Tech Decryptor,3985147.10,+0.9%,343,1628110.22,3328947.37,3800000.00,4103343.49
Gallente Hybrid Tech Decryptor,154421.75,+4.6%,288,47352.94,1600.00,0.00,173166.92
Minmatar Hybrid Tech Decryptor,570794.74,-80.9%,38,291563.64,653192.31,1500000.01,0.00
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,4057.31,-1.7%,194761,0.00,2575.64,0.00,4086.78
Fullerite-C32,12588.55,-9.8%,310322,9267.50,7236.03,0.00,12713.17
Fullerite-C50,4063.26,+6.6%,272425,4499.87,2867.55,500.00,4154.65
Fullerite-C60,353.02,-0.4%,240758,447.66,267.50,0.00,355.17
Fullerite-C70,608.45,+0.9%,234434,387.72,358.39,0.00,620.17
Fullerite-C72,3862.52,-5.4%,357615,0.00,2687.84,500.00,3903.49
Fullerite-C84,764.22,-16.7%,100197,0.00,354.40,0.00,838.40
Fullerite-C320,52321.97,+1.2%,251269,0.00,53999.98,0.00,52311.29
Fullerite-C540,40554.47,-2.3%,80228,0.00,0.00,0.00,40554.47
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2998979.42,-0.0%,2438,0.00,0.00,0.00,2998979.42
Carbon-86 Epoxy Resin,1069690.81,-5.7%,10946,1450000.00,0.00,0.00,1069412.66
Fullerene Intercalated Graphite,2009.36,+5.2%,60026,2500.00,0.00,0.00,2009.21
Fulleroferrocene,1599.89,-7.2%,420951,0.00,0.00,0.00,1599.89
Graphene Nanoribbons,67965.82,-4.4%,18250,82000.00,63000.00,0.00,68250.52
Lanthanum Metallofullerene,4399.12,+2.1%,80922,0.00,0.00,0.00,4399.12
Methanofullerene,10890.58,-12.4%,69763,0.00,0.00,0.00,10890.58
PPD Fullerene Fibers,7539.42,+9.1%,254721,0.00,0.00,0.00,7539.42
Scandium Metallofullerene,39170.07,+6.0%,41645,0.00,0.00,0.00,39170.07
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,170.14,+2.2%,2317724,130.00,199.00,0.00,170.21
Cadmium,2205.06,+34.1%,9425409,0.00,2191.40,450.41,2206.90
Caesium,1000.10,+2.4%,471525,0.00,0.00,0.00,1000.10
Chromium,2266.36,-2.8%,9148048,1901.00,715.88,0.00,2277.48
Cobalt,643.40,-2.3%,1765807,0.00,506.91,430.00,646.76
Dysprosium,22498.49,+2.3%,453381,0.00,0.00,0.00,22498.49
Evaporite Deposits,691.04,+7.5%,5469809,280.00,162.50,500.00,698.46
Hafnium,861.19,-6.6%,1709948,400.00,0.00,0.00,877.14
Hydrocarbons,146.41,-2.3%,1687931,124.00,48.26,5.03,161.14
Mercury,1936.78,+3.8%,3762836,0.00,0.00,0.00,1936.78
Neodymium,16595.49,+3.1%,1467110,0.00,0.00,0.00,16595.49
Platinum,3167.32,+10.1%,14272039,3000.00,1408.09,87.40,3168.37
Promethium,15736.90,-0.8%,3064464,0.00,0.00,0.00,15736.90
Scandium,655.45,+3.3%,1486821,0.00,740.85,287.19,696.97
Silicates,121.52,+464.1%,58200,550.30,8.97,0.00,0.00
Technetium,30470.78,+1.4%,8667378,0.00,0.00,0.00,30470.78
Thulium,966.73,-3.0%,664759,0.00,0.00,0.00,966.73
Titanium,1225.57,-16.6%,2763621,0.00,1500.00,0.00,1225.08
Tungsten,1260.33,+9.3%,1746563,2251.25,0.00,0.00,1260.33
Vanadium,1000.87,+6.4%,2473562,0.00,26.84,0.00,1001.82
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1551.67,+4.1%,3566826,1339.99,400.00,0.00,1555.72
Silicon Diborite,803.02,-1.6%,3376152,0.00,0.00,0.00,803.02
Ceramic Powder,1433.70,+0.5%,2310805,0.00,0.00,50.02,1436.81
Carbon Polymers,1349.20,-1.2%,1388309,900.01,922.91,0.00,1370.69
Crystallite Alloy,58.81,+4136.1%,200,0.00,58.81,0.00,0.00
Fernite Alloy,1558.60,+1.5%,488018,0.00,0.00,0.00,1558.60
Titanium Chromide,2053.56,-21.6%,2360952,0.00,47.95,0.00,2053.70
Rolled Tungsten Alloy,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Hexite,3534.20,-2.3%,1244953,0.00,0.00,58.03,3534.96
Caesarium Cadmide,2057.98,-5.2%,740532,0.00,0.00,0.00,2057.98
Solerium,1621.45,+2.6%,2555200,0.00,0.00,0.00,1621.45
Platinum Technite,19609.39,-1.6%,2233053,0.00,20000.00,0.00,19603.62
Vanadium Hafnite,1894.97,-5.8%,590002,0.00,0.00,0.00,1894.97
Prometium,11583.80,+1.1%,919818,0.00,0.00,0.00,11583.80
Hyperflurite,9027.79,-4.3%,326246,0.00,0.00,0.00,9027.79
Ferrofluid,10607.01,+2.4%,476872,0.00,0.00,0.00,10607.01
Dysporite,12912.99,-1.2%,195031,0.00,0.00,0.00,12912.99
Neo Mercurite,11828.97,-0.3%,626310,0.00,11500.00,0.00,11831.61
Fluxed Condensates,8236.25,-13.9%,63111,0.00,0.00,0.00,8236.25
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,10038.46,-0.3%,2958,5043.36,5100.12,2001.07,10111.10
Capacitor Console,15025517.98,+1.1%,1113,12320099.65,12100001.36,0.00,15076029.29
Conductive Thermoplastic,16786.61,-23.2%,588,0.00,68425.09,0.00,13017.38
Current Pump,38585.13,+25.1%,626,14002.14,250.00,0.00,39353.25
Drone Transceiver,7090.75,+0.1%,736,0.00,24501.25,3001.07,7001.07
Enhanced Ward Console,16861276.47,+0.6%,932,11600000.00,15000000.08,0.00,16903734.58
Impetus Console,32613.80,-1.2%,794,5704.01,23777.37,5005.71,33507.58
Intact Armor Plates,21800145.66,+0.3%,620,20076727.97,20185004.80,16705008.95,22070288.71
Intact Shield Emitter,1666087.86,-9.9%,1248,632500.47,1425992.78,0.00,1674528.79
Interface Circuit,103987.26,-5.1%,14189,109834.13,193069.23,400000.00,100941.67
Logic Circuit,156518.42,-0.1%,16622,162493.05,147960.39,26003.07,156588.61
Lorentz Fluid,8507.37,+5.1%,1525,1500.09,0.02,1877.57,8622.91
Micro Circuit,8559.65,+1.7%,7626,95.62,16124.37,2102.02,8445.88
Nanite Compound,50041.55,+109.5%,13,45003.00,66836.73,0.00,0.00
Power Circuit,2109881.51,-0.1%,13168,2341954.70,2196151.05,1250100.75,2107741.93
Power Conduit,10161.93,-14.7%,476,1300.03,78000.00,0.00,8193.89
Single-crystal Superalloy I-beam,6837241.66,+1.5%,2367,6500061.13,6742386.09,7000000.00,6839659.20
Telemetry Processor,34546.11,-27.5%,1595,12874.34,76333.27,22004.03,34198.98
Trigger Unit,16716.10,-6.9%,56,13550.03,22450.32,1604.56,0.00
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,2753.22,+4.4%,13217,0.00,1999.26,0.00,3002.89
Azure Mykoserocin,8.95,+26309.9%,1093,0.00,0.00,8.95,0.00
Celadon Mykoserocin,1000.00,+207.3%,22,0.00,1000.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,2740.28,+194.1%,2503,0.00,0.00,0.00,2740.28
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2474.79,+5.6%,4064,3000.00,469.96,2000.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,74500.00,-2.0%,2284,0.00,0.00,0.00,74500.00
Azure Cytoserocin,45000.00,+11.0%,2116,0.00,0.00,45000.00,0.00
Celadon Cytoserocin,108000.00,-19.3%,2253,0.00,0.00,0.00,108000.00
Golden Cytoserocin,65005.01,+0.0%,11,0.00,0.00,0.00,65005.01
Lime Cytoserocin,79950.28,-76.7%,463,0.00,0.00,0.00,79950.28
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,510.10,-0.9%,9097156,560.00,521.45,563.17,506.10
Electronic Parts,807.57,+0.5%,7616617,809.41,811.53,703.46,806.15
Guidance System,423.48,+24.4%,1463623,700.00,795.73,184.46,412.31
Hydrogen Batteries,544.33,-4.0%,1137291,1000.00,580.08,590.00,500.23
Miniature Electronics,417.66,-1.5%,7201026,800.00,396.71,0.00,418.11
Rocket Fuel,600.27,+0.2%,2845538,650.00,599.63,504.51,599.00
Super Conductors,1029.09,+0.0%,616689,1000.00,145.64,155.08,1030.45
Transmitter,390.84,+0.1%,865527,500.00,840.33,21.48,390.00
