Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Tripped Power Circuit,45446.40,+0.4%,1884067,45033.42,38956.74,42429.62,45827.67
Ward Console,19896.28,-3.5%,375062,20877.30,20160.00,22000.00,19852.46
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,152692.50,-7.5%,27802,174392.52,0.00,0.00,152608.67
Datacore - Caldari Starship Engineering,148313.95,+1.4%,40351,191999.97,343000.00,0.00,148068.17
Datacore - Electromagnetic Physics,101798.29,-1.8%,17964,100295.45,90000.01,200000.00,101917.06
Datacore - Electronic Engineering,263211.96,+3.7%,104709,275822.61,250000.00,0.00,263016.35
Datacore - Gallentean Starship Engineering,198675.95,+8.9%,65737,195889.31,209444.44,93417.45,199061.55
Datacore - Graviton Physics,115465.81,+10.8%,86,115465.81,0.00,0.00,0.00
Datacore - High Energy Physics,224899.34,+10.9%,52867,179722.89,199583.33,0.00,225262.65
Datacore - Hydromagnetic Physics,433340.83,-0.3%,36207,478743.27,491499.98,0.00,432736.46
Datacore - Laser Physics,150386.91,+5.9%,23756,155626.19,163995.00,0.00,150270.44
Datacore - Mechanical Engineering,413505.80,-1.0%,217630,398357.89,359501.33,299372.22,415577.81
Datacore - Minmatar Starship Engineering,450629.80,-0.6%,22223,449963.95,391001.00,0.00,452060.49
Datacore - Molecular Engineering,312923.90,+2.3%,50522,343980.00,290003.07,0.00,312822.36
Datacore - Nanite Engineering,188754.49,+2.0%,44907,262702.25,306998.99,0.00,188122.45
Datacore - Nuclear Physics,334307.80,+9.1%,18474,288213.41,314998.00,151000.00,339586.90
Datacore - Plasma Physics,163680.41,+1.3%,10170,153988.09,223181.81,0.00,163579.09
Datacore - Quantum Physics,396775.07,-2.2%,55085,457136.38,480000.14,0.00,396304.28
Datacore - Rocket Science,230448.01,+0.2%,26887,294390.45,242340.47,249999.25,229479.14
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9090791.11,+7.7%,55,8776088.31,9378649.90,9214206.83,0.00
Assembly Instructions,29922216.15,-0.3%,31,30999974.25,0.00,0.00,29762548.28
Calibration Data,5755383.43,-8.9%,699,4611106.78,4769263.21,4137500.00,6201077.00
Circuitry Schematics,6258681.99,+1.2%,430,4361877.11,4910612.06,4400015.00,6546544.05
Circular Logic,1082702.64,+9.1%,472,1809549.50,0.00,0.00,1050541.28
Classic Doctrine,8027270.52,-0.6%,246,6141777.87,0.00,0.00,8098871.51
Collision Measurements,4630263.89,-15.2%,559,0.00,3350001.00,0.00,4634860.89
Engagement Plan,6455471.81,+8.0%,1138,4251000.03,4500000.00,0.00,6460859.84
Formation Layout,7184345.37,+7.6%,677,4942167.48,7000000.00,0.00,7225144.29
Installation Guide,29228850.80,+19.9%,56,0.00,0.00,0.00,29228850.80
Interface Alignment Chart,6534522.95,-7.1%,1051,5500000.00,0.00,0.00,6554591.29
Operation Handbook,7734648.51,-3.6%,655,6920590.74,6836599.93,6127280.40,8306760.24
Prototype Diagram,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Sacred Manifesto,5228053.14,+2.1%,1076,4202369.73,0.00,0.00,5275944.97
Stolen Formulas,37062346.25,-7.0%,23,0.00,0.00,0.00,37062346.25
Symbiotic Figures,5615721.50,+2.2%,359,0.00,0.00,0.00,5615721.50
Test Reports,11104314.46,-0.5%,217,0.00,0.00,0.00,11104314.46
Tuning Instructions,9305928.70,-0.3%,602,0.00,7225000.40,0.00,9309391.15
User Manual,5012425.03,-39.7%,4,5949900.00,2200000.12,0.00,0.00
War Strategon,20454876.85,+15.5%,31,0.00,0.00,0.00,20454876.85
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,85.84,+5.5%,892399966,92.60,91.99,0.00,85.79
Fermionic Condensates,21230.70,+0.6%,1916289,24775.94,29799.01,19971.82,21212.22
Fernite Carbide,77.22,-0.7%,710889599,75.30,93.49,76.95,77.30
Ferrogel,11103.11,-0.3%,12233915,12094.49,13799.97,11082.49,11096.53
Fullerides,910.26,+2.7%,187958005,920.88,931.31,517.73,910.09
Hypersynaptic Fibers,3275.30,+6.5%,17210442,3679.83,4192.79,550.00,3272.32
Nanotransistors,2753.89,+1.0%,153784187,2692.21,2899.99,1805.90,2754.26
Phenolic Composites,464.37,-1.4%,58491609,794.20,1349.99,33.02,463.88
Sylramic Fibers,164.90,+0.1%,504891333,174.46,170.00,130.38,164.88
Titanium Carbide,89.89,+0.9%,768987521,92.81,93.99,48.37,89.86
Tungsten Carbide,92.40,-1.5%,531287586,98.12,12.52,30.01,92.40
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1115.78,-1.3%,14923,1505.00,400.00,0.00,1111.84
Central System Controller,20840.95,-1.6%,4643,13640.99,4061.00,0.00,20938.10
Defensive Control Node,19023.45,-26.8%,6433,12118.61,7023.00,0.00,19068.89
Electromechanical Hull Sheeting,433.98,-10.8%,715641,984.61,553.04,100.00,373.73
Emergent Combat Analyzer,2965.68,-36.7%,17050,3312.31,500.00,50.00,2969.91
Emergent Combat Intelligence,26194.83,-1.9%,5258,7660.35,2211.00,0.00,26334.53
Fused Nanomechanical Engines,3660.45,-2.1%,15730,1289.09,600.00,0.00,3685.95
Heuristic Selfassemblers,3883.61,-3.0%,13048,1914.28,450.00,10.00,3912.40
Jump Drive Control Nexus,12963.04,-31.5%,4686,10016.26,3500.00,0.00,13001.03
Melted Nanoribbons,4997865.40,-0.2%,42060,4900007.18,4694796.24,0.00,5002945.18
Modified Fluid Router,23467.75,+12.1%,426892,18027.51,18027.51,1001.00,23575.95
Neurovisual Input Matrix,623.53,-11.8%,218982,904.00,793.00,500.00,621.10
Powdered C-540 Graphite,953.52,+4.0%,211030,1113.01,602.03,10.00,955.23
Resonance Calibration Matrix,3002.95,-0.8%,12456,2500.00,850.00,10.00,3015.02
Thermoelectric Catalysts,18980.51,-91.8%,4394,18019.22,7011.00,0.00,19013.46
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Electromechanical Component,24546751.88,-18.6%,32,0.00,0.00,0.00,24546751.88
Intact Hull Section,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Power Cores,28986543.66,-21.1%,39,0.00,0.00,0.00,28986543.66
Intact Thruster Sections,20614096.85,-14.6%,26,0.00,0.00,0.00,20614096.85
Intact Weapon Subroutines,30487232.24,-28.0%,63,0.00,0.00,0.00,30487232.24
Malfunctioning Armor Nanobot,10616248.91,-5.1%,277,0.00,0.00,0.00,10616248.91
Malfunctioning Electromechanical Component,5270189.05,-20.9%,260,0.00,12000.01,0.00,5290490.94
Malfunctioning Hull Section,23414665.73,-25.4%,110,0.00,0.00,0.00,23414665.73
Malfunctioning Power Cores,8959446.57,-3.8%,246,0.00,0.00,0.00,8959446.57
Malfunctioning Thruster Sections,4988536.31,-5.1%,322,0.00,0.00,0.00,4988536.31
Malfunctioning Weapon Subroutines,13369218.30,-3.6%,245,0.00,3476765.43,0.00,13450637.66
Wrecked Armor Nanobot,79696.32,-21.9%,518,118754.87,300.00,0.00,79546.54
Wrecked Electromechanical Component,50663.42,+88.6%,475,26874.77,671.00,0.00,51179.08
Wrecked Hull Section,4095126.10,+49.6%,111,0.00,0.00,0.00,4095126.10
Wrecked Power Cores,29816.66,+18.9%,722,2500.00,300.00,0.00,30051.72
Wrecked Thruster Sections,15895.91,+119.1%,582,24639.01,250.00,0.00,15901.53
Wrecked Weapon Subroutines,272555.99,+6.8%,531,100000.00,300.00,0.00,274907.87
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,5568.07,-22.1%,8475,11572.41,3254.66,0.00,5447.00
Datacore - Electronic Subsystems Engineering,5768.06,-16.1%,11901,4293.03,0.00,0.00,5778.80
Datacore - Engineering Subsystems Engineering,7489.04,-22.5%,5064,7071.89,2255.00,0.00,7515.13
Datacore - Offensive Subsystems Engineering,5382.14,+16.8%,11063,849.46,2810.00,0.00,5410.05
Datacore - Propulsion Subsystems Engineering,7825.05,+188.8%,4582,3100.00,2800.53,0.00,7919.91
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,415273.93,-12.2%,2517,141589.79,228500.04,15000.00,422281.39
Amarr Hybrid Tech Decryptor,152320.14,+3.1%,431,106620.98,0.00,0.00,154427.63
Caldari Hybrid Tech Decryptor,3979648.83,+1.4%,596,1628111.24,0.00,0.00,4036215.03
Gallente Hybrid Tech Decryptor,166931.14,-1.2%,433,48933.33,1600.00,0.00,176148.22
Minmatar Hybrid Tech Decryptor,211270.59,-49.6%,17,231973.34,56000.00,0.00,0.00
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,4247.99,-7.1%,274703,4237.50,1897.78,0.00,4284.87
Fullerite-C32,12991.57,+0.6%,209777,9267.50,6387.51,0.00,13053.09
Fullerite-C50,3962.26,+5.6%,328029,3546.15,3799.99,0.00,3987.23
Fullerite-C60,364.49,-2.1%,335888,447.66,267.50,0.00,363.03
Fullerite-C70,614.94,+6.0%,282427,387.72,0.00,0.00,619.87
Fullerite-C72,3924.16,-7.4%,427031,1931.14,2688.01,0.00,3962.59
Fullerite-C84,890.20,-29.8%,203708,289.48,360.18,0.00,906.01
Fullerite-C320,53875.94,-4.4%,283564,52501.00,0.00,0.00,53877.70
Fullerite-C540,41213.95,-4.8%,116188,0.00,0.00,0.00,41213.95
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2996317.86,+0.1%,3627,0.00,0.00,0.00,2996317.86
Carbon-86 Epoxy Resin,1070894.12,-5.8%,21309,1450000.00,0.00,0.00,1070751.73
Fullerene Intercalated Graphite,2054.95,+2.8%,87782,2500.00,0.00,0.00,2054.85
Fulleroferrocene,1646.76,-9.8%,853418,0.00,0.00,0.00,1646.76
Graphene Nanoribbons,66943.94,-1.9%,32938,82000.00,0.00,0.00,66884.28
Lanthanum Metallofullerene,4395.37,+2.1%,87061,0.00,0.00,0.00,4395.37
Methanofullerene,11149.13,-14.4%,154618,0.00,0.00,0.00,11149.13
PPD Fullerene Fibers,7415.22,+10.9%,354452,0.00,0.00,0.00,7415.22
Scandium Metallofullerene,37368.64,+11.2%,95692,40000.00,0.00,0.00,37366.58
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,169.44,+2.6%,3520326,130.00,199.00,0.00,169.48
Cadmium,2000.93,+2.0%,7833158,1938.10,2150.00,0.00,2001.26
Caesium,1026.02,-0.2%,1292238,0.00,0.00,0.00,1026.02
Chromium,2380.10,-5.9%,8321288,2414.49,0.00,0.00,2379.70
Cobalt,641.82,-1.9%,3140002,471.65,25.75,0.00,647.12
Dysprosium,22528.28,+2.1%,805881,0.00,0.00,0.00,22528.28
Evaporite Deposits,649.26,-3.0%,6262417,345.55,162.00,0.00,653.00
Hafnium,877.87,-8.4%,2659414,400.00,0.00,0.00,890.23
Hydrocarbons,154.70,-10.2%,2838803,124.00,2.01,0.00,158.55
Mercury,1970.48,+2.0%,5439990,0.00,0.00,0.00,1970.48
Neodymium,16448.96,+4.0%,2711959,0.00,0.00,0.00,16448.96
Platinum,3009.81,+22.2%,14476629,3000.00,0.00,0.00,3009.82
Promethium,15671.01,-1.2%,2179733,0.00,0.00,0.00,15671.01
Scandium,710.06,-3.2%,2141487,769.99,750.00,0.00,704.93
Silicates,676.85,+1.3%,2184744,550.30,8.97,0.00,692.05
Technetium,29800.74,+2.7%,8723321,0.00,0.00,0.00,29800.74
Thulium,963.60,-2.7%,817918,0.00,0.00,0.00,963.60
Titanium,1231.85,-17.0%,4225898,0.00,1500.00,0.00,1231.53
Tungsten,1275.31,+8.1%,3931747,2251.25,1200.37,0.00,1272.57
Vanadium,1015.28,+5.3%,4228347,2092.85,26.84,0.00,1002.39
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1534.71,+5.0%,5685585,1339.99,1000.00,0.00,1538.82
Silicon Diborite,801.93,+2.4%,1867464,0.00,0.00,0.00,801.93
Ceramic Powder,1458.07,-0.7%,3370863,1001.00,550.04,0.00,1459.47
Carbon Polymers,1366.75,-3.3%,2846394,1236.81,894.20,50.02,1373.82
Crystallite Alloy,2518.23,-1.1%,908171,0.00,58.81,0.00,2518.77
Fernite Alloy,1558.80,+1.5%,766908,1799.00,0.00,0.00,1549.03
Titanium Chromide,2211.94,+4.4%,2013175,0.00,0.00,0.00,2211.94
Rolled Tungsten Alloy,2694.55,-2.3%,554493,0.00,0.00,0.00,2694.55
Hexite,3617.47,-3.5%,1810373,0.00,0.00,0.00,3617.47
Caesarium Cadmide,1974.17,-1.7%,810256,0.00,0.00,0.00,1974.17
Solerium,1528.96,+7.5%,1755668,0.00,0.00,0.00,1528.96
Platinum Technite,19386.61,-0.6%,2831831,0.00,20000.00,0.00,19385.31
Vanadium Hafnite,1844.09,-3.2%,1044714,0.00,0.00,0.00,1844.09
Prometium,11520.64,-1.1%,851021,0.00,0.00,0.00,11520.64
Hyperflurite,9037.23,-4.4%,474407,0.00,0.00,0.00,9037.23
Ferrofluid,10820.21,+0.3%,613058,0.00,0.00,0.00,10820.21
Dysporite,13221.26,-3.5%,531413,0.00,0.00,0.00,13221.26
Neo Mercurite,11830.13,-0.4%,1182567,0.00,11500.00,0.00,11831.53
Fluxed Condensates,8236.17,-13.9%,88050,0.00,0.00,0.00,8236.17
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,10001.27,-0.2%,4884,5145.31,10955.41,0.00,10111.09
Capacitor Console,14989645.08,+1.4%,1966,12772999.86,12535714.96,0.00,15043299.95
Conductive Thermoplastic,16281.28,-20.8%,1003,12003.03,78597.84,0.00,13013.90
Current Pump,36703.04,+34.0%,1158,20001.62,250.00,0.00,36853.58
Drone Transceiver,7026.01,+0.9%,1677,7300.01,11003.51,0.00,7001.08
Enhanced Ward Console,16607733.69,+2.6%,1387,11645771.22,14062000.44,0.00,16702729.13
Impetus Console,32483.60,-0.7%,1388,12875.17,18632.06,5005.08,33506.62
Intact Armor Plates,21879280.11,+0.2%,1070,20206766.21,20224004.74,16705008.93,22056040.43
Intact Shield Emitter,1411976.09,+6.3%,1842,981234.10,1425992.78,0.00,1423201.71
Interface Circuit,100656.13,-4.3%,23746,146778.35,186933.66,0.00,98963.08
Logic Circuit,156716.66,-0.1%,23397,157711.86,145231.94,0.00,156753.73
Lorentz Fluid,7906.26,+13.1%,2220,1500.09,41.60,3001.07,8007.27
Micro Circuit,8118.11,+4.9%,12763,6056.74,10599.58,0.00,8123.87
Nanite Compound,105659.31,-1.1%,276,91617.50,83420.91,0.00,107702.41
Power Circuit,2134293.93,-1.4%,19572,2415064.11,2246853.71,1062501.02,2130870.71
Power Conduit,21135.38,-46.8%,1875,1300.02,58157.90,0.00,21011.26
Single-crystal Superalloy I-beam,6909546.93,+0.5%,1839,6804475.04,6550755.61,7000000.00,6918271.45
Telemetry Processor,33989.66,-15.6%,2329,41125.63,77211.04,22004.01,32962.97
Trigger Unit,17148.15,-8.0%,608,27650.05,19005.83,1603.00,15831.51
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,2753.21,+4.4%,13263,0.00,1999.26,0.00,3001.73
Azure Mykoserocin,10000.00,-59.6%,1,0.00,0.00,10000.00,0.00
Celadon Mykoserocin,1000.00,+207.3%,22,0.00,1000.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,2663.41,+202.5%,2793,2000.00,0.00,0.00,2740.28
Malachite Mykoserocin,5251.01,+0.0%,3,0.00,0.00,0.00,5251.01
Vermillion Mykoserocin,2829.11,-7.6%,10309,3000.00,469.96,2000.00,3741.09
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,54824.38,+33.2%,11599,0.00,0.00,0.00,54824.38
Azure Cytoserocin,48643.08,+1.0%,2852,0.00,0.00,45000.00,50000.03
Celadon Cytoserocin,107999.81,-19.3%,2768,0.00,0.00,0.00,107999.81
Golden Cytoserocin,85940.63,-24.4%,117,0.00,0.00,0.00,85940.63
Lime Cytoserocin,79950.28,-76.7%,563,0.00,0.00,0.00,79950.28
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,512.48,+3.7%,9344010,514.78,540.29,567.05,508.29
Electronic Parts,806.37,-1.1%,9404371,806.28,804.78,705.25,813.42
Guidance System,408.29,+13.4%,2133440,710.75,782.18,278.82,403.41
Hydrogen Batteries,537.77,-4.5%,2288831,1000.00,585.32,591.56,500.48
Miniature Electronics,413.93,-0.5%,11608746,969.21,396.39,0.00,413.04
Rocket Fuel,602.31,+0.2%,5076197,724.51,586.09,505.00,599.37
Super Conductors,1029.21,-0.1%,1496731,1000.00,146.23,236.69,1030.66
Transmitter,393.96,-0.4%,801877,769.94,829.85,0.00,391.05
