Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Caldari Starship Engineering,170734.94,+11.1%,762,171058.53,170000.00,70000.00,0.00
Datacore - Electromagnetic Physics,91510.68,+17.5%,1092,87053.22,126951.16,0.00,85972.31
Datacore - Electronic Engineering,285707.64,-4.2%,6442,304973.36,259435.28,113703.70,258170.63
Datacore - Gallentean Starship Engineering,205419.08,-1.7%,2181,205357.34,202952.24,250000.00,217999.94
Datacore - Graviton Physics,106247.12,+171.4%,445,107220.87,99998.90,0.00,74149.99
Datacore - High Energy Physics,160338.77,+12.6%,4748,191072.30,154588.86,238500.00,200258.34
Datacore - Hydromagnetic Physics,544439.06,+2.1%,2027,545586.86,535106.78,0.00,491170.50
Datacore - Laser Physics,177178.30,-11.5%,1303,187188.38,164911.05,155000.00,112327.89
Datacore - Mechanical Engineering,350138.33,+13.7%,38693,405928.94,327847.78,351323.65,385682.73
Datacore - Minmatar Starship Engineering,335082.73,+16.8%,9859,384578.79,298355.13,362688.46,450931.54
Datacore - Molecular Engineering,309377.76,+7.4%,2748,357286.63,284869.93,0.00,335173.39
Datacore - Nanite Engineering,205417.83,-17.0%,2052,213926.27,174779.82,0.00,204546.76
Datacore - Nuclear Physics,315797.01,+4.3%,3638,328917.35,291471.26,315000.00,346429.66
Datacore - Plasma Physics,300406.95,+1.2%,184,307583.74,287575.72,0.00,163501.99
Datacore - Quantum Physics,380312.56,+2.6%,2221,409999.74,371065.03,291112.01,396276.17
Datacore - Rocket Science,265061.39,-9.7%,2292,301410.18,246191.10,342307.69,244717.50
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8542071.43,+10.2%,60,8075384.24,9075428.22,0.00,11011500.07
Assembly Instructions,27000718.45,-24.7%,9,26625808.25,30000000.00,0.00,0.00
Calibration Data,4756655.29,-1.3%,219,4801317.22,4737101.28,4016666.67,5789253.86
Circuitry Schematics,4250234.46,+3.3%,73,3554647.39,4967812.87,2800014.00,4583200.35
Circular Logic,1499989.09,+138.9%,28,1499989.09,0.00,0.00,0.00
Classic Doctrine,6614721.18,+10.8%,7,6614721.18,0.00,0.00,0.00
Collision Measurements,6624999.99,-11.6%,16,7390909.09,4939999.98,0.00,5230741.79
Engagement Plan,8228571.49,+4.5%,14,7333333.33,6866666.81,15000000.00,6986646.53
Formation Layout,4702066.06,+0.8%,24,4311004.75,5875250.00,0.00,0.00
Installation Guide,23266666.72,+87.5%,3,23266666.72,0.00,0.00,0.00
Interface Alignment Chart,4065553.98,+11.2%,21,4070430.23,4049950.00,0.00,4365972.72
Operation Handbook,6663292.79,-3.4%,410,6737577.19,6636114.16,5300072.14,0.00
Prototype Diagram,4806818.16,+29.9%,4,3242424.21,9500000.00,0.00,6909765.45
Sacred Manifesto,3486055.05,-7.9%,37,3507943.91,3103000.05,0.00,4106187.03
Stolen Formulas,40000000.00,-9.8%,2,40000000.00,0.00,0.00,0.00
Symbiotic Figures,8499999.98,-15.5%,6,0.00,8499999.98,0.00,4738585.95
Test Reports,13842102.74,-0.7%,19,13944441.78,12000000.00,0.00,0.00
Tuning Instructions,7934333.33,+1.0%,6,8101200.00,7100000.00,0.00,8532499.86
User Manual,1353003.16,-8.3%,5,1521338.60,2200000.00,1000.00,2864677.41
War Strategon,21000000.00,+62.7%,2,21000000.00,0.00,0.00,0.00
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,120.94,-15.2%,16257493,119.44,130.72,59.69,114.33
Fermionic Condensates,26225.43,-21.7%,47816,20803.35,28508.25,0.00,19797.71
Fernite Carbide,98.79,-3.2%,23310049,99.98,97.42,113.79,95.74
Ferrogel,13475.74,+18.1%,144200,12936.38,13661.75,30000.00,12303.95
Fullerides,1036.27,+4.1%,3356431,1012.76,1069.28,517.18,930.38
Hypersynaptic Fibers,3797.59,+2.2%,147073,3995.70,3677.54,501.03,3083.57
Nanotransistors,2607.72,+5.2%,1766881,2809.74,2466.80,2308.47,2461.40
Phenolic Composites,620.05,+6.7%,506299,611.75,699.45,32.15,493.10
Sylramic Fibers,190.99,-6.3%,17415234,185.03,205.70,199.00,191.74
Titanium Carbide,127.85,+19.2%,10157808,115.79,151.57,0.00,105.94
Tungsten Carbide,122.42,+1.9%,17949426,122.37,123.45,30.01,116.52
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1282.92,+53.3%,1755,1392.52,371.26,10.00,3980.10
Central System Controller,6374.10,+40.6%,171,5460.80,10341.25,0.00,14162.42
Defensive Control Node,10314.71,-2.5%,209,10866.45,5100.70,0.00,15265.64
Electromechanical Hull Sheeting,695.86,-1.2%,28500,755.42,475.79,100.00,1213.23
Emergent Combat Analyzer,1212.24,-45.0%,751,1435.88,345.26,0.00,2430.17
Emergent Combat Intelligence,5434.68,-18.9%,224,5924.18,1706.97,0.00,15213.92
Fused Nanomechanical Engines,739.57,+90.6%,724,779.84,517.18,0.00,2087.98
Heuristic Selfassemblers,1294.36,+26.2%,596,1547.07,388.64,5000.00,7058.04
Jump Drive Control Nexus,7553.35,-25.1%,162,8504.62,2083.54,0.00,16240.09
Melted Nanoribbons,4841501.04,+0.1%,2008,4902393.45,4696281.33,2001000.02,5077461.78
Modified Fluid Router,22399.30,-0.7%,18824,23001.49,20089.91,885.00,22617.10
Neurovisual Input Matrix,721.09,+0.0%,5728,709.25,770.99,500.00,405.90
Powdered C-540 Graphite,908.16,+2.4%,10577,1009.53,553.97,477.48,1339.16
Resonance Calibration Matrix,860.98,+47.2%,650,902.48,691.75,0.00,7241.55
Thermoelectric Catalysts,10104.26,+22.6%,199,11078.95,5201.31,0.00,24010.77
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,17512846.91,-8.6%,0,0.00,0.00,0.00,17512846.91
Intact Electromechanical Component,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Hull Section,77747850.19,-5.0%,0,0.00,0.00,0.00,77747850.19
Intact Power Cores,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,5372340.97,+0.0%,5,7900000.00,3687234.95,0.00,7950999.53
Malfunctioning Electromechanical Component,2251000.00,+0.0%,5,2627500.00,2000000.00,0.00,2810790.22
Malfunctioning Hull Section,22800000.00,+5.3%,5,21000000.00,30000000.00,0.00,0.00
Malfunctioning Power Cores,7369725.00,+47.0%,8,8886950.00,5852500.00,0.00,8901946.75
Malfunctioning Thruster Sections,2089090.91,+55.6%,11,1487499.99,2432857.15,0.00,4591120.10
Malfunctioning Weapon Subroutines,8568423.50,+55.9%,7,8251099.54,8695353.09,0.00,13773660.46
Wrecked Armor Nanobot,97755.48,+68.5%,62,104486.03,162.50,0.00,42947.59
Wrecked Electromechanical Component,114077.88,+402.7%,26,148250.00,170.83,0.00,21996.73
Wrecked Hull Section,10000000.00,+50.0%,2,9000000.00,11000000.00,0.00,5005980.04
Wrecked Power Cores,114500.00,+46.7%,13,212500.00,166.67,0.00,100682.06
Wrecked Thruster Sections,13206.84,+1591.9%,19,19233.08,150.00,0.00,67970.32
Wrecked Weapon Subroutines,162903.80,+685.0%,40,197424.30,164.29,0.00,363394.37
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,5723.69,+154.6%,152,2000.00,17297.30,0.00,11037.41
Datacore - Electronic Subsystems Engineering,2692.81,-7.1%,116,2803.51,2617.41,0.00,5270.29
Datacore - Engineering Subsystems Engineering,2013.68,-26.7%,201,2000.00,2039.86,0.00,4819.73
Datacore - Offensive Subsystems Engineering,13096.10,+420.0%,154,3000.00,26205.97,0.00,5075.97
Datacore - Propulsion Subsystems Engineering,8930.00,+7014.3%,101,2702.00,17678.85,0.00,8800.88
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,221857.12,+68.6%,133,254623.66,145674.92,0.00,474617.02
Amarr Hybrid Tech Decryptor,205275.86,+403.7%,29,68000.00,333400.00,0.00,138620.03
Caldari Hybrid Tech Decryptor,2011632.76,+2.6%,85,2051380.24,1972809.63,0.00,0.00
Gallente Hybrid Tech Decryptor,173574.74,+15.3%,111,184096.33,142385.71,0.00,156726.84
Minmatar Hybrid Tech Decryptor,147997.41,+84.6%,50,77032.38,231304.17,0.00,167352.96
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,4379.68,+3.4%,20887,4181.07,4959.53,0.00,0.00
Fullerite-C32,7080.76,-9.7%,23748,7370.59,6268.99,0.00,14441.03
Fullerite-C50,3096.55,-6.4%,28119,3054.87,3250.22,0.00,0.00
Fullerite-C60,519.21,-18.5%,34746,516.54,529.94,0.00,0.00
Fullerite-C70,515.28,+35.4%,19854,387.65,547.02,0.00,0.00
Fullerite-C72,2088.87,-34.2%,51613,2502.08,1515.32,0.00,0.00
Fullerite-C84,315.93,-7.0%,37402,289.56,360.12,0.00,0.00
Fullerite-C320,52473.63,+22.2%,18587,52473.63,0.00,0.00,0.00
Fullerite-C540,25000.09,+77.6%,502,25000.09,0.00,0.00,0.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3296274.75,-1.4%,0,0.00,0.00,0.00,3296274.75
Carbon-86 Epoxy Resin,1201304.35,+0.0%,115,1207500.01,1200000.00,0.00,1148350.60
Fullerene Intercalated Graphite,215.82,+27.4%,1440,215.82,0.00,0.00,2249.40
Fulleroferrocene,3599.99,-66.6%,15,0.00,3599.99,0.00,1382.12
Graphene Nanoribbons,1075.00,+2662.3%,2472,1075.00,0.00,0.00,73698.81
Lanthanum Metallofullerene,35.28,+813.8%,5000,35.28,0.00,0.00,5844.27
Methanofullerene,9014.76,+9.5%,1015,0.00,9014.76,0.00,11824.51
PPD Fullerene Fibers,8031.48,-0.2%,1016,8000.00,9998.99,0.00,8587.73
Scandium Metallofullerene,45000.00,+10.6%,10,0.00,45000.00,0.00,42767.26
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,70.47,-51.1%,15200,70.47,0.00,0.00,170.96
Cadmium,1585.26,+12.5%,222402,1515.12,1790.00,0.00,2142.72
Caesium,1188.05,-12.2%,0,0.00,0.00,0.00,1188.05
Chromium,2330.00,+6.0%,5000,2330.00,0.00,0.00,2316.82
Cobalt,438.18,+22.1%,120473,438.18,0.00,0.00,428.69
Dysprosium,28525.19,+439.0%,0,0.00,0.00,0.00,28525.19
Evaporite Deposits,902.73,-4.3%,84000,435.16,1149.27,0.00,776.78
Hafnium,985.12,-40.7%,591895,985.12,0.00,0.00,1071.04
Hydrocarbons,121.70,+73.0%,199300,121.70,0.00,0.00,180.63
Mercury,2230.22,-17.5%,69764,2230.22,0.00,0.00,1881.76
Neodymium,17919.73,-2.3%,0,0.00,0.00,0.00,17919.73
Platinum,2471.48,-27.0%,216510,2623.93,1637.67,0.00,2862.90
Promethium,21667.04,-42.9%,0,0.00,0.00,0.00,21667.04
Scandium,654.32,+15.1%,311263,658.08,0.00,25.40,988.15
Silicates,699.54,-18.8%,489589,689.57,976.60,0.00,678.10
Technetium,10000.06,-45.0%,28,10000.06,0.00,0.00,29086.88
Thulium,1179.18,-74.1%,0,0.00,0.00,0.00,1179.18
Titanium,2000.00,-12.6%,17900,2000.00,0.00,0.00,2247.07
Tungsten,723.14,-1.6%,362740,723.14,0.00,0.00,687.08
Vanadium,1074.40,+14.7%,148675,1072.73,1100.00,0.00,1545.74
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1307.84,-13.9%,37860,1484.60,1100.00,0.00,1355.03
Silicon Diborite,1195.00,-0.2%,62000,1195.00,0.00,0.00,1068.17
Ceramic Powder,1822.43,-61.0%,78906,1999.37,1018.56,0.00,1488.66
Carbon Polymers,1227.45,-46.2%,144967,1256.17,923.14,0.00,1425.54
Crystallite Alloy,2897.77,-18.3%,0,0.00,0.00,0.00,2897.77
Fernite Alloy,1733.05,+4.7%,96010,1705.05,1750.00,0.00,1612.08
Titanium Chromide,3886.49,-32.7%,0,0.00,0.00,0.00,3886.49
Rolled Tungsten Alloy,4925.99,-57.3%,17910,4950.25,1000.00,0.00,3674.92
Hexite,2775.71,+8.1%,71510,2775.71,0.00,0.00,2963.01
Caesarium Cadmide,47.60,+7945.9%,500,0.00,47.60,0.00,1913.58
Solerium,2347.20,-88.0%,0,0.00,0.00,0.00,2347.20
Platinum Technite,7000.06,-68.2%,2530,7000.06,0.00,0.00,17938.03
Vanadium Hafnite,63.50,+1867.8%,329,63.50,0.00,0.00,1632.77
Prometium,10500.96,-96.8%,0,0.00,0.00,0.00,10500.96
Hyperflurite,11643.93,-96.0%,0,0.00,0.00,0.00,11643.93
Ferrofluid,14500.00,-47.1%,2127,14500.00,0.00,0.00,16869.52
Dysporite,365.00,+3568.8%,500,0.00,365.00,0.00,12499.94
Neo Mercurite,10239.89,-23.7%,0,0.00,0.00,0.00,10239.89
Fluxed Condensates,7239.69,-67.1%,0,0.00,0.00,0.00,7239.69
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,6703.60,-26.1%,453,7094.20,4606.99,4001.07,10573.90
Capacitor Console,11828081.78,-6.2%,76,12978621.43,9963414.06,0.00,12990970.65
Conductive Thermoplastic,20137.54,-44.9%,76,21521.32,11000.00,4001.07,12627.07
Current Pump,15771.54,-20.3%,61,15734.40,18000.00,0.00,42832.98
Drone Transceiver,5910.59,+9.1%,250,3601.01,15368.26,4001.07,7620.02
Enhanced Ward Console,14757274.05,-9.3%,70,14833375.88,14586500.00,10000000.00,14060605.04
Impetus Console,6266.99,-3.9%,99,5702.17,15836.11,5004.17,15444.92
Intact Armor Plates,19686899.33,-1.4%,86,19694868.44,19900612.24,17500502.64,20847290.23
Intact Shield Emitter,871347.43,-29.3%,172,822588.95,1288503.33,0.00,962413.13
Interface Circuit,83810.54,-3.3%,607,71444.91,136596.27,116006.86,79178.47
Logic Circuit,179889.94,+12.7%,813,156698.12,193754.02,283632.42,183445.40
Lorentz Fluid,1454.76,+12.5%,208,1332.89,2000.00,0.00,7819.67
Micro Circuit,7926.78,-42.5%,1629,6002.68,24729.03,15001.04,5173.56
Nanite Compound,80439.59,-44.1%,100,76534.87,89617.41,150001.01,83891.80
Power Circuit,2263997.29,+4.7%,627,2345158.42,1686263.26,2594243.76,2446789.30
Power Conduit,2551.93,-23.0%,177,2314.89,4532.29,10.00,1862.48
Single-crystal Superalloy I-beam,6860817.25,-6.1%,208,7028660.68,5971899.70,4905558.38,7378485.29
Telemetry Processor,11880.09,+22.6%,101,9798.83,44833.33,0.00,21081.44
Trigger Unit,7585.46,+36.4%,165,8220.01,250.00,1600.00,19001.00
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,35.99,+13602.3%,14,35.99,0.00,0.00,0.00
Azure Mykoserocin,4000.00,-0.6%,1642,0.00,0.00,4000.00,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,4000.00,+10.8%,2446,4000.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,1997.23,+141.6%,8827,1997.23,0.00,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Cytoserocin,45351.33,+1.0%,4298,45351.33,0.00,0.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,26595.48,+2.1%,1000,26595.48,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
