Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Minerals,,,,,,,
Tritanium,2.38,-3.0%,25706640809,2.40,2.30,2.52,2.49
Pyerite,4.49,-3.1%,6852558951,4.56,4.38,4.62,4.65
Mexallon,29.79,+0.0%,2183649749,30.27,29.08,27.29,34.45
Isogen,54.81,-7.1%,297996663,56.88,50.80,52.70,57.78
Nocxium,138.00,+7.0%,91056544,136.54,143.98,132.34,140.12
Zydrine,1062.89,-0.9%,21521170,1061.80,1067.70,1110.27,1065.26
Megacyte,2333.94,-1.7%,10950207,2381.58,2229.35,2095.30,2399.89
Morphite,3896.72,-2.6%,959155,3851.48,3988.73,4026.13,4091.36
,,,,,,,
Salvage Materials,,,,,,,
Alloyed Tritanium Bar,120327.95,+0.7%,105982,120803.36,119952.08,117252.72,129180.12
Armor Plates,230010.84,-3.9%,85468,230965.51,226127.73,207889.76,234949.67
Broken Drone Transceiver,97.34,+5.9%,75886,102.69,22.42,104.42,180.13
Burned Logic Circuit,30497.12,-1.6%,366074,30816.82,30369.31,23816.31,31607.75
Charred Micro Circuit,149.64,-33.2%,399885,156.10,133.88,100.97,355.93
Conductive Polymer,149.12,+0.6%,53418,150.13,147.86,104.42,187.62
Contaminated Lorentz Fluid,199.83,+7.6%,67792,215.00,109.25,105.00,202.25
Contaminated Nanite Compound,2864.25,-21.7%,87379,3000.53,2237.82,475.69,3092.24
Damaged Artificial Neural Network,236.29,+73.4%,54892,173.50,647.06,17.32,297.41
Defective Current Pump,163.80,-3.1%,32592,165.89,203.25,112.62,233.93
Fried Interface Circuit,4329.64,+1.8%,338939,4323.28,4344.16,3765.25,4513.58
Malfunctioning Shield Emitter,131.72,-14.7%,81734,136.13,89.15,100.57,357.80
Melted Capacitor Console,99126.72,+7.9%,28283,100099.04,93308.80,83880.57,100409.92
Scorched Telemetry Processor,108.46,+4.0%,41423,112.65,40.80,100.00,234.99
