Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Lorentz Fluid,2795.24,-46.2%,50,2946.21,0.97,1503.07,13128.00
Micro Circuit,13431.96,-62.7%,512,10944.97,20486.61,45997.36,14230.56
Nanite Compound,37232.56,-32.9%,56,57039.25,16346.11,5117.34,97828.57
Power Circuit,2048014.51,-12.1%,609,1822898.13,1668814.23,3418085.27,1795114.19
Power Conduit,38335.42,-47.8%,79,27440.83,75484.65,2007.12,11352.40
Single-crystal Superalloy I-beam,6680050.37,-7.2%,259,6835518.99,5576267.82,6687276.84,6372124.08
Telemetry Processor,22119.34,-0.5%,42,21040.01,34500.26,22003.43,41716.96
Trigger Unit,29760.55,-83.2%,172,29249.07,26529.50,70539.34,17826.85
,,,,,,,
Ice Products,,,,,,,
Helium Isotopes,379.88,-10.5%,12165921,361.00,414.26,364.66,317.31
Hydrogen Isotopes,336.78,+1.0%,81003550,345.32,328.88,331.72,360.02
Nitrogen Isotopes,380.44,-4.5%,18140928,374.93,384.17,422.32,321.22
Oxygen Isotopes,375.10,+6.4%,15470600,374.78,388.67,399.61,344.99
Heavy Water,22.46,+33.6%,24892451,26.89,20.63,25.75,24.49
Liquid Ozone,318.87,+17.6%,21021576,318.89,316.51,347.35,279.82
Strontium Clathrates,644.22,-6.6%,3255836,634.73,681.15,862.71,502.54
,,,,,,,
Starbase Fuel,,,,,,,
Coolant,1192.72,-5.9%,4457163,1124.11,1653.02,1776.19,1225.19
Enriched Uranium,5495.71,-13.3%,1330368,5801.98,5328.52,4815.11,5300.48
Mechanical Parts,628.90,+1.1%,5542478,626.03,633.83,628.28,636.00
Oxygen,105.70,+33.4%,19794653,109.25,101.59,110.94,111.73
Robotics,7100.81,+69.0%,1246530,7561.89,6882.07,7899.65,7050.68
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,184325.01,+0.4%,695,179962.63,181867.16,203073.44,143342.79
Datacore - Caldari Starship Engineering,244305.15,-42.7%,1754,213713.64,193108.82,347553.88,141930.56
Datacore - Electromagnetic Physics,96146.26,+8.4%,993,98583.04,96560.15,191481.49,85914.03
Datacore - Electronic Engineering,322056.87,-6.8%,4728,324203.62,316368.47,282303.34,250814.54
Datacore - Gallentean Starship Engineering,182456.72,+9.6%,1340,193035.84,194547.50,133856.50,161499.95
Datacore - Graviton Physics,114262.16,+12.9%,733,116281.65,138949.10,306217.62,106343.14
Datacore - High Energy Physics,172146.82,+13.2%,3666,186108.93,156315.65,186871.95,182558.04
Datacore - Hydromagnetic Physics,410858.93,+14.2%,3623,409618.46,372869.65,478071.12,370558.77
Datacore - Laser Physics,221740.61,-19.3%,1114,178349.54,302950.39,238436.48,200435.23
Datacore - Mechanical Engineering,388247.70,-9.9%,10838,396519.12,341380.76,400216.28,384840.21
Datacore - Minmatar Starship Engineering,390714.17,+2.4%,8076,409922.79,380030.45,400445.26,418031.64
Datacore - Molecular Engineering,286329.91,-2.2%,1480,286203.95,292352.02,350196.08,269451.32
Datacore - Nanite Engineering,227797.01,-1.9%,1999,225868.41,191720.72,240800.00,190367.38
Datacore - Nuclear Physics,304617.33,+14.1%,6063,326847.36,260826.37,323705.13,352448.22
Datacore - Plasma Physics,203135.28,+6.9%,525,201897.84,243977.12,585294.12,153571.42
Datacore - Quantum Physics,451459.22,-22.0%,3036,453561.27,432193.71,357980.82,383420.06
Datacore - Rocket Science,200601.38,-0.3%,1972,202745.72,195454.49,241005.29,181991.26
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,10679187.10,+1.8%,117,10764454.01,10292706.58,9176380.30,11742526.49
Assembly Instructions,23695447.47,+11.8%,15,24057622.29,24890749.79,21055555.33,28870872.88
Calibration Data,4021624.94,-0.5%,270,4028503.08,3786671.36,3725003.50,4854980.07
Circuitry Schematics,6284506.65,-18.3%,58,6472653.28,6678525.20,5094670.07,7084995.52
Circular Logic,1297481.44,+48.2%,63,1297481.44,2759999.80,3075000.00,1035307.10
Classic Doctrine,7068110.28,-6.6%,49,7048695.91,6805333.23,7500000.00,8896112.78
Collision Measurements,3996600.13,+20.9%,30,4357449.30,4188693.33,5340000.00,4088176.52
Engagement Plan,5896542.52,+13.6%,37,6493964.75,5129090.91,10416666.67,6236442.10
Formation Layout,5602838.91,-24.3%,88,5602838.91,5189000.00,3608750.00,6433887.40
Installation Guide,23316085.16,+60.7%,0,32553332.25,37911056.22,47500000.00,23316085.16
Interface Alignment Chart,4970909.09,+20.7%,44,5086666.66,4986250.00,8149999.50,5376520.44
Operation Handbook,7316850.17,-0.2%,454,7312849.29,6755156.87,6970526.98,9043808.62
Prototype Diagram,8894199.95,+1.2%,20,8789464.29,8374555.44,12000000.00,5632990.37
Sacred Manifesto,3505747.90,-3.0%,71,3505801.44,4530235.07,3568181.82,4012716.46
Stolen Formulas,30535810.72,+22.8%,0,37479998.36,46125000.00,24800000.00,30535810.72
Symbiotic Figures,4760868.51,-58.0%,0,3836428.98,3706750.25,8568812.50,4760868.51
Test Reports,8746589.47,+23.0%,17,9804317.00,5430000.00,10625000.00,9653086.89
Tuning Instructions,8347144.96,+1.8%,0,7547958.22,7525142.98,7246733.33,8347144.96
User Manual,2611854.39,-15.4%,0,3112500.54,4690943.09,5142928.57,2611854.39
War Strategon,20724287.83,-27.6%,0,19857000.09,43714000.00,38499999.99,20724287.83
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,134.96,+3.7%,515940,134.91,150.16,91.74,143.24
Cadmium,1869.50,-19.6%,365034,1869.50,2467.07,1493.07,1901.25
Caesium,1458.17,+16.6%,33803,1590.67,894.40,0.00,1055.25
Chromium,1302.40,-14.8%,235405,1537.71,1341.75,2481.69,2312.34
Cobalt,540.70,+19.8%,1129532,540.70,348.85,49.32,663.36
Dysprosium,14665.61,+36.4%,0,8934.03,17506.61,200000.00,14665.61
Evaporite Deposits,436.83,-18.9%,396316,434.94,371.03,238.67,612.83
Hafnium,548.75,-8.5%,387929,569.65,579.93,649.18,966.11
Hydrocarbons,92.58,+8.0%,250559,86.62,209.16,117.73,139.58
Mercury,2038.54,+47.2%,132008,3068.27,1879.17,1050.81,2689.74
Neodymium,20575.43,+6.9%,21001,20645.31,14712.18,2000.00,19736.00
Platinum,2739.42,+15.4%,139663,2724.60,1939.92,692.62,2845.84
Promethium,19355.65,-22.5%,100617,20189.89,14774.34,0.00,12475.05
Scandium,375.07,-40.5%,545046,402.92,560.02,234.88,521.52
Silicates,432.83,+21.3%,640838,438.30,406.22,25.33,392.04
Technetium,39521.94,+1.0%,0,34282.64,16944.05,2252.45,39521.94
Thulium,390.25,+335.4%,46112,2544.40,732.59,0.00,1017.40
Titanium,622.57,+65.4%,152586,1142.42,652.24,567.06,970.74
Tungsten,633.53,+89.4%,0,1385.60,888.87,208.03,633.53
Vanadium,1378.93,+37.8%,148394,1688.44,348.87,679.07,1233.55
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,1976.91,+26.5%,0,3285.85,379.53,4499.99,1976.91
Carbon Polymers,608.86,+52.7%,0,773.58,808.95,344.54,608.86
Ceramic Powder,918.88,+30.6%,291610,903.40,862.00,791.47,674.17
Crystallite Alloy,1971.54,+52.0%,0,2286.97,2393.80,2151.54,1971.54
Dysporite,10693.37,+40.3%,0,14817.12,42919.30,0.00,10693.37
Fernite Alloy,924.78,-16.2%,113341,899.60,1348.05,930.73,825.75
Ferrofluid,9334.78,-96.5%,0,12111.79,38541.91,0.00,9334.78
Fluxed Condensates,8520.63,-94.7%,0,3545.89,1345.92,0.00,8520.63
Hexite,2589.92,+54.0%,111949,2940.95,1097.09,3064.08,3276.23
Hyperflurite,10118.99,-8.6%,0,9115.20,7501.37,42684.55,10118.99
Neo Mercurite,12834.64,-84.4%,0,12285.86,3545.74,9400.00,12834.64
Platinum Technite,22652.66,+5.9%,0,5526.95,18332.53,73.13,22652.66
Prometium,9757.98,-97.6%,0,3899.31,5159.08,0.00,9757.98
Rolled Tungsten Alloy,2249.51,+120.1%,130441,2403.47,1555.33,1174.00,1789.21
Silicon Diborite,543.29,+102.5%,0,997.94,926.89,386.50,543.29
Solerium,2272.60,-95.4%,0,3273.46,524.65,0.00,2272.60
Sulfuric Acid,1074.29,+1.7%,288342,1068.47,1241.97,1299.14,1046.40
Titanium Chromide,2067.85,-97.3%,0,2842.43,1772.43,57.00,2067.85
Vanadium Hafnite,2329.60,+24.5%,0,1863.52,1189.08,1304.74,2329.60
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,67.28,+8.5%,16345988,66.66,70.32,80.19,61.90
Fermionic Condensates,22260.71,-7.0%,21974,22413.69,26143.18,21599.98,20037.15
Fernite Carbide,63.49,+96.9%,45878986,63.13,66.30,93.13,59.27
Ferrogel,10606.14,+6.5%,267994,10835.18,10123.55,10365.12,9302.90
Fullerides,1089.31,+0.7%,2950764,1078.62,1385.79,563.39,934.73
Hypersynaptic Fibers,3376.15,+18.5%,257666,3290.18,3075.44,3760.50,2722.64
Nanotransistors,3003.87,-40.8%,1835188,3002.35,2874.31,2879.91,2873.35
Phenolic Composites,517.91,+2.3%,670435,520.57,504.92,33.64,464.51
Sylramic Fibers,171.61,-6.5%,23035662,179.00,130.78,67.41,164.54
Titanium Carbide,95.95,-16.7%,16677451,97.19,80.93,48.86,65.87
Tungsten Carbide,63.45,-5.1%,17538868,60.98,113.24,114.41,57.41
,,,,,,,
Tech 2 Construction Components,,,,,,,
Antimatter Reactor Unit,41267.83,+4.7%,1280,43022.04,36891.67,37000.00,33298.71
Crystalline Carbonide Armor Plate,4934.34,-2.7%,58116,4873.48,5744.17,8246.42,4480.88
Deflection Shield Emitter,17762.63,+0.1%,6872,17790.89,13058.63,2325.00,16376.09
Electrolytic Capacitor Unit,23381.97,+1.7%,8402,23458.79,22039.55,2644.68,22374.29
Emp Pulse Generator,15202.28,-1.4%,4188,14896.33,24380.70,6460.90,11432.02
Fernite Carbide Composite Armor Plate,5259.66,+2.5%,103966,5275.10,3621.09,5492.05,3937.56
Fusion Reactor Unit,39318.04,+20.2%,1234,34008.67,43022.94,43098.70,34643.67
Fusion Thruster,13206.94,+4.5%,0,14867.74,54481.24,2600.00,13206.94
Gravimetric Sensor Cluster,14920.13,+0.4%,2355,14742.90,28138.66,20464.56,13234.01
Graviton Pulse Generator,17275.96,-10.3%,8721,13404.74,19158.93,25000.00,12777.27
Graviton Reactor Unit,31519.59,+4.7%,2129,31421.65,43646.08,27789.20,31388.01
Ion Thruster,18931.70,+2.4%,7060,18894.83,23358.61,62018.81,14981.87
Ladar Sensor Cluster,13837.78,+8.3%,4423,13783.89,15663.38,33186.16,12779.31
Laser Focusing Crystals,22302.52,-1.4%,624,20289.58,30209.49,5140.00,20674.79
Linear Shield Emitter,16742.39,-10.5%,1516,15139.73,33282.35,48203.40,14966.82
Magnetometric Sensor Cluster,15062.32,-4.4%,6445,14291.51,19778.89,8466.87,12953.01
Magpulse Thruster,16528.68,-0.2%,706,16805.55,28762.73,9643.04,12393.18
Nanoelectrical Microprocessor,20271.56,+0.3%,18372,20340.91,19798.45,13479.49,17910.75
Nanomechanical Microprocessor,19909.98,-0.1%,26551,20058.79,18810.47,6828.93,18894.66
Nuclear Pulse Generator,14571.34,-1.3%,2554,13524.80,17002.85,1221.93,10773.96
Nuclear Reactor Unit,31600.47,+4.2%,995,31472.96,37367.50,65307.69,31613.24
Oscillator Capacitor Unit,26842.46,+104.9%,15587,32803.53,20532.71,9950.43,23955.22
Particle Accelerator Unit,21764.51,+1.0%,4150,21990.00,33299.86,1650.04,17182.02
Photon Microprocessor,23083.92,+3.9%,17935,23301.42,19655.65,15778.82,18677.95
Plasma Pulse Generator,14420.59,+3.9%,2524,13592.55,15589.31,1600.00,11399.08
Plasma Thruster,18488.60,-8.1%,4990,18501.89,20786.74,25666.28,15244.92
Pulse Shield Emitter,22465.04,-15.5%,7352,35271.77,24903.96,58531.25,14740.37
Quantum Microprocessor,19400.15,+3.1%,14332,19400.90,19280.74,2762.50,19019.69
Radar Sensor Cluster,13928.34,-1.5%,5224,14071.33,17319.20,8000.00,11967.53
Scalar Capacitor Unit,23715.69,+5.4%,2920,25335.91,31043.75,1512.50,22813.50
Superconductor Rails,17569.03,-35.8%,1563,17569.03,29656.88,25037.01,14723.41
Sustained Shield Emitter,19258.19,-1.4%,8881,19046.68,18230.89,57099.64,16297.74
Tesseract Capacitor Unit,22183.35,+9.7%,17590,22882.65,20915.26,15345.93,24643.52
Thermonuclear Trigger Unit,24837.02,+32.8%,25428,25776.91,22033.60,10927.52,16711.72
Titanium Diborite Armor Plate,6090.93,-14.6%,97294,6093.23,3399.30,600.00,5055.43
Tungsten Carbide Armor Plate,6271.26,-6.1%,92985,5876.73,8704.38,7984.55,4089.67
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,503.18,+12.8%,3316048,500.68,495.55,550.52,526.70
Electronic Parts,791.48,-86.1%,3351637,794.71,807.86,705.78,797.00
Guidance Systems,690.06,-72.0%,44510,686.81,622.67,190.76,418.00
Hydrogen Batteries,582.09,+2.4%,41105,38.84,592.13,591.28,500.72
Miniature Electronics,436.70,-1.5%,741654,907.30,421.66,79.43,424.66
Rocket Fuel,708.79,-1.2%,392668,708.92,658.09,507.62,610.16
Superconductors,1103.90,-9.1%,600284,1063.05,5603.48,999.75,1184.57
Transmitter,816.99,-93.9%,23451,789.00,721.98,34.84,415.59
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,854.22,-98.5%,611,905.48,509.13,11.30,112.11
Central System Controller,14887.01,-99.9%,4133,14918.11,14590.32,10.33,7067.70
Defensive Control Node,11862.41,+2.9%,134,12201.39,7000.01,5670.83,10980.90
Electromechanical Hull Sheeting,204.59,-93.7%,30984,188.10,323.10,71.75,305.34
Emergent Combat Analyzer,1011.01,-98.7%,517,1020.30,637.81,1692.60,222.08
Emergent Combat Intelligence,9578.71,+5.4%,121,10100.10,9600.59,1338.89,6353.38
Fused Nanomechanical Engines,1638.51,-99.2%,483,1005.00,17050.30,20008.20,965.26
Heuristic Selfassemblers,1617.64,-99.2%,458,1006.22,886.26,10722.46,359.63
Jump Drive Control Nexus,749.84,-98.3%,95,550.38,10827.86,3398.78,5183.59
Melted Nanoribbons,4936931.09,-4.5%,3271,4945893.54,4760764.32,3103155.42,5137987.25
Modified Fluid Router,12924.24,-92.2%,22407,13533.76,16206.65,2981.29,18268.70
Neurovisual Input Matrix,456.76,+9.5%,3565,375.46,516.30,3266.15,433.84
Powdered C-540 Graphite,882.94,-98.5%,10185,887.02,677.74,10.63,845.57
Resonance Calibration Matrix,1039.65,-98.8%,374,1055.41,2160.02,10.82,1125.23
Thermoelectric Catalysts,6044.66,-17.3%,118,5870.00,10331.99,27170.00,5910.16
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,42370293.78,-29.2%,0,17402765.42,8003865.60,0.00,42370293.78
Intact Electromechanical Component,24203164.59,-58.7%,0,12500235.67,10001707.00,0.00,24203164.59
Intact Hull Section,66659271.45,-10.0%,0,72555555.89,59000000.00,0.00,66659271.45
Intact Power Cores,28229670.21,-92.9%,0,32388940.11,10001707.00,0.00,28229670.21
Intact Thruster Sections,35256424.13,-100.0%,0,14901871.93,5002636.83,0.00,35256424.13
Intact Weapon Subroutines,43656007.85,-31.3%,0,14004999.88,10001707.00,0.00,43656007.85
Malfunctioning Armor Nanobot,6307776.93,-4.9%,13,6307776.93,4714760.86,0.00,11975596.41
Malfunctioning Electromechanical Component,6511764.96,-69.3%,17,6918750.15,1855000.17,0.00,8599980.50
Malfunctioning Hull Section,19177224.09,-29.7%,0,19361363.64,27909182.01,0.00,19177224.09
Malfunctioning Power Cores,9454228.65,-73.6%,0,2569759.72,6501125.31,20000000.00,9454228.65
Malfunctioning Thruster Sections,9900958.32,-49.5%,0,6702619.16,2178235.88,0.00,9900958.32
Malfunctioning Weapon Subroutines,7866666.93,-23.7%,15,7866666.93,7125251.98,20000000.00,19206339.99
Wrecked Armor Nanobot,949496.74,-95.8%,89,1030508.66,1857499.86,2002500.00,37552.34
Wrecked Electromechanical Component,266355.63,-87.9%,41,295042.64,512975.38,3057777.78,52021.25
Wrecked Hull Section,2251379.39,+233.1%,17,4264590.60,4555.56,26571428.57,2689267.04
Wrecked Power Cores,41366.90,-26.3%,52,41366.90,772933.95,1047692.31,53318.64
Wrecked Thruster Sections,52411.88,-42.7%,59,52411.88,197680.05,1676666.67,49517.03
Wrecked Weapon Subroutines,9292700.77,+26.3%,68,10143607.30,851042.53,1108000.00,313298.73
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,8417.03,+18.0%,233,8878.93,11622.18,750250.12,10006.75
Datacore - Electronic Subsystems Engineering,9941.53,-49.7%,666,9749.12,8746.65,404766.67,6441.16
Datacore - Engineering Subsystems Engineering,8233.87,-87.9%,626,7418.77,24010.46,4138.60,7549.71
Datacore - Offensive Subsystems Engineering,13712.05,-92.7%,596,13550.89,14015.13,3957709.68,10004.96
Datacore - Propulsion Subsystems Engineering,77305.13,-98.7%,221,4600.92,65648.69,709850.00,10000.95
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,469230.08,+12.3%,236,469230.08,449232.73,305804.60,620167.61
Amarr Hybrid Tech Decryptor,62863.01,+22.5%,73,53641.03,118151.51,5399999.80,53143.24
Caldari Hybrid Tech Decryptor,3252971.33,-19.2%,50,3217317.70,3317569.62,2637440.00,4110306.77
Gallente Hybrid Tech Decryptor,202929.03,-90.1%,100,137601.00,305268.92,300005.00,91375.47
Minmatar Hybrid Tech Decryptor,284545.68,-45.3%,127,188268.38,534078.12,1000002.73,123942.13
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,2983.71,-33.0%,46948,2955.21,2913.81,1318.72,4053.22
Fullerite-C32,8396.61,-1.5%,11472,8744.63,8500.91,2689.68,13988.07
Fullerite-C50,2867.34,+39.5%,56432,2860.36,2869.28,1163.88,4518.73
Fullerite-C60,304.87,+64.0%,24088,300.01,267.60,62.37,370.69
Fullerite-C70,353.27,-29.2%,33541,363.37,250.09,271.71,197.04
Fullerite-C72,2048.66,-2.4%,19055,2000.00,2577.27,375.00,3280.56
Fullerite-C84,398.44,+0.4%,36615,435.49,445.61,1805.99,329.52
Fullerite-C320,56159.76,-3.8%,25346,56331.46,53680.87,76429.89,57723.14
Fullerite-C540,33116.45,-24.9%,6237,34449.03,36853.45,3550.50,41443.50
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2539652.80,+10.3%,0,3121077.39,3344999.91,0.00,2539652.80
Carbon-86 Epoxy Resin,1396290.91,-27.2%,330,1206993.33,2024037.04,0.00,1007062.15
Fullerene Intercalated Graphite,3623.48,-38.2%,2862,1610.55,9000.00,0.00,1215.76
Fulleroferrocene,1889.12,+5.9%,8144,758.84,1889.36,0.00,1541.28
Graphene Nanoribbons,70066.37,-1.8%,1572,70609.72,64999.03,0.00,70338.14
Lanthanum Metallofullerene,4546.61,+20.9%,5030,5383.52,5046.02,0.00,5168.03
Methanofullerene,11763.67,-27.7%,31894,11763.67,10496.39,0.00,14426.16
PPD Fullerene Fibers,7181.13,-2.5%,18219,7157.64,8000.00,0.00,7825.85
Scandium Metallofullerene,38518.58,+3.8%,12240,38423.42,44995.51,0.00,39289.87
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,2473.74,-27.2%,0,1515.95,1397.29,0.00,2473.74
Azure Mykoserocin,360.96,+315.6%,3800,1115.21,3826.58,8.99,5563.78
Celadon Mykoserocin,10163.82,-90.2%,0,300.00,8788.94,0.00,10163.82
Golden Mykoserocin,3002.06,+66.6%,0,1999.27,2937.59,0.00,3002.06
Lime Mykoserocin,3727.11,-97.3%,0,1939.92,8024.02,1.00,3727.11
Malachite Mykoserocin,6629.14,-100.0%,0,0.00,0.00,0.00,6629.14
Vermillion Mykoserocin,7034.96,-53.1%,25649,4996.15,8925.63,7732.16,4948.44
Viridian Mykoserocin,10965.35,-85.4%,0,9919.56,20000.00,0.00,10965.35
Amber Cytoserocin,57694.24,-74.0%,0,60507.25,74401.60,11.13,57694.24
Azure Cytoserocin,41865.29,+7.5%,3155,36948.83,75562.70,45000.00,38846.52
Celadon Cytoserocin,83589.81,-28.2%,0,60414.60,74532.57,0.00,83589.81
Golden Cytoserocin,92634.45,-100.0%,0,0.00,0.00,0.00,92634.45
Lime Cytoserocin,29921.03,+100.5%,2863,30727.16,46640.34,2000.00,67038.55
Malachite Cytoserocin,78322.68,+27.7%,0,93924.17,0.00,0.00,78322.68
Vermillion Cytoserocin,51861.13,+6.1%,1397,51861.13,38905.12,0.00,107790.10
Viridian Cytoserocin,99089.58,-49.5%,0,40449.59,50000.00,0.00,99089.58
,,,,,,,
Planetary Raw Materials,,,,,,,
Aqueous Liquids,12.34,-43.3%,268807,0.00,0.00,12.34,0.00
Autotrophs,23.82,-100.0%,0,0.00,0.00,0.00,23.82
Base Metals,1.14,+75.5%,69031,1.04,0.00,2.00,0.50
Carbon Compounds,1.97,+1.5%,22915,0.00,0.00,1.97,0.00
Complex Organisms,5.00,+0.0%,5000,0.00,0.00,5.00,0.00
Felsic Magma,5.20,-3.8%,45327,0.00,0.00,5.20,0.00
Heavy Metals,4.00,+0.0%,136731,0.00,0.00,4.00,0.00
Ionic Solutions,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Micro Organisms,10000.00,+0.0%,2,0.00,0.00,10000.00,0.00
Noble Gas,15.00,-100.0%,0,0.00,0.00,0.00,15.00
Noble Metals,4.00,+0.0%,1418,0.00,0.00,4.00,0.00
Non-CS Crystals,5.00,+0.0%,1205,0.00,0.00,5.00,0.00
Planktic Colonies,5.00,+0.0%,60000,0.00,0.00,5.00,0.00
Reactive Gas,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Suspended Plasma,12.00,+733.1%,236259,1.50,0.00,100.00,0.00
,,,,,,,
Planetary Processed Materials,,,,,,,
Bacteria,189.00,+164.5%,2181,101.01,0.00,500.00,50.00
Biofuels,311.03,+60.8%,1360,5.01,1000.00,500.00,50.00
Biomass,4286.24,-100.0%,0,0.00,0.00,0.00,4286.24
Chiral Structures,10.00,+0.0%,280,0.00,0.00,10.00,0.00
Electrolytes,946.43,+5.7%,1120,946.43,0.00,0.00,0.00
Industrial Fibers,1500.01,-100.0%,0,0.00,0.00,0.00,1500.01
Oxidizing Compound,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Oxygen,105.70,+33.4%,19794653,109.25,101.59,110.94,111.73
Plasmoids,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Precious Metals,2000.70,-0.0%,4312,2000.70,0.00,0.00,0.00
Proteins,4.00,+0.0%,60,0.00,0.00,4.00,0.00
Reactive Metals,10000.00,+0.0%,60,0.00,0.00,10000.00,580.57
Silicon,277.95,+1.8%,2153676,274.56,278.21,281.90,278.11
Toxic Metals,20.00,+0.0%,300,0.00,0.00,20.00,0.00
Water,39.63,-5.5%,10354139,40.98,36.96,42.64,37.76
,,,,,,,
Planetary Refined Commodities,,,,,,,
Biocells,500.00,+0.0%,20,0.00,500.00,0.00,0.00
Construction Blocks,503.18,+12.8%,3316048,500.68,495.55,550.52,526.70
Consumer Electronics,271.26,+6.5%,5545777,333.02,258.93,294.06,247.89
Coolant,1192.72,-5.9%,4457163,1124.11,1653.02,1776.19,1225.19
Enriched Uranium,5495.71,-13.3%,1330368,5801.98,5328.52,4815.11,5300.48
Fertilizer,210.49,-5.0%,1631124,210.48,283.64,22.45,208.40
Genetically Enhanced Livestock,67759.06,-97.9%,0,125.00,800000.00,100.00,67759.06
Livestock,845.34,-2.9%,7241598,806.97,861.12,785.98,902.75
Mechanical Parts,628.90,+1.1%,5542478,626.03,633.83,628.28,636.00
Microfiber Shielding,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Miniature Electronics,436.70,-1.5%,741654,907.30,421.66,79.43,424.66
Nanites,11052.30,-73.0%,247,19524.95,500.00,0.00,8642.79
Oxides,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Polyaramids,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Polytextiles,397.54,-97.5%,728696,396.55,395.67,10.00,411.33
Rocket Fuel,708.79,-1.2%,392668,708.92,658.09,507.62,610.16
