Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Charred Micro Circuit,149.85,-18.2%,377195,169.23,95.17,37.52,324.70
Conductive Polymer,141.83,-6.9%,48697,139.19,145.70,100.01,123.52
Contaminated Lorentz Fluid,162.38,+1.8%,57725,180.24,80.31,100.01,221.84
Contaminated Nanite Compound,2561.65,+2.0%,99531,2692.25,1855.01,3000.00,2958.63
Damaged Artificial Neural Network,460.06,-39.2%,33959,264.36,1340.25,452.42,295.92
Defective Current Pump,186.09,-3.6%,31923,191.16,153.35,100.21,246.76
Fried Interface Circuit,3887.98,+0.3%,458511,4009.15,3121.15,4200.00,4262.82
Malfunctioning Shield Emitter,220.31,-6.6%,60769,200.53,302.20,100.00,177.22
Melted Capacitor Console,86751.78,+0.1%,26210,84531.34,96130.54,90000.00,84794.19
Scorched Telemetry Processor,247.19,-2.5%,35088,268.65,131.39,120.00,179.15
Smashed Trigger Unit,120.81,-1.6%,145278,118.07,133.37,100.00,128.04
Tangled Power Conduit,305.69,+40.3%,29479,303.49,321.11,100.00,190.27
Thruster Console,137.90,+1.8%,66198,134.11,160.10,100.00,173.24
Tripped Power Circuit,39092.61,+0.9%,357272,39627.66,37042.31,37031.61,40237.18
Ward Console,23802.39,-2.3%,31895,23666.22,24963.31,20000.00,19247.83
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,126864.06,+19.4%,576,125865.93,127508.57,0.00,121432.46
Datacore - Caldari Starship Engineering,171781.55,+12.3%,801,172058.38,167340.43,0.00,0.00
Datacore - Electromagnetic Physics,86113.26,-14.0%,1279,81029.74,126817.19,0.00,87048.30
Datacore - Electronic Engineering,286059.98,+5.3%,7466,304354.03,258430.91,117333.33,250092.75
Datacore - Gallentean Starship Engineering,203606.25,+13.2%,3426,203404.33,203183.09,250000.00,200543.18
Datacore - Graviton Physics,107097.76,+138.3%,571,108489.34,99757.52,0.00,77128.45
Datacore - High Energy Physics,160987.79,+5.0%,4835,194486.03,155126.62,0.00,199991.98
Datacore - Hydromagnetic Physics,544198.55,+1.9%,2231,545293.40,534485.42,0.00,508335.36
Datacore - Laser Physics,173115.67,+17.3%,1642,178481.80,164905.25,0.00,0.00
Datacore - Mechanical Engineering,346056.54,-1.4%,34596,388031.61,326442.98,349833.44,384423.86
Datacore - Minmatar Starship Engineering,328892.04,-4.4%,8060,374667.23,301905.67,397185.41,435917.81
Datacore - Molecular Engineering,315022.80,+3.8%,2949,367039.47,285876.95,0.00,338179.89
Datacore - Nanite Engineering,236158.38,-24.4%,1550,262565.86,180538.60,0.00,207859.37
Datacore - Nuclear Physics,304721.36,+7.6%,5081,327782.12,288841.69,0.00,344414.36
Datacore - Plasma Physics,306812.42,-3.4%,273,312945.86,287575.72,0.00,163982.67
Datacore - Quantum Physics,383733.10,+5.5%,2756,409999.84,370261.18,318334.01,396889.04
Datacore - Rocket Science,271369.24,-13.3%,2768,305810.13,249467.11,0.00,247229.80
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,8252971.96,-3.9%,64,7658069.23,8847874.70,0.00,10935247.84
Assembly Instructions,27159409.50,-25.1%,14,26455721.19,29739599.96,0.00,0.00
Calibration Data,4719605.48,-7.3%,220,4792396.53,4651730.78,4100000.00,5818503.64
Circuitry Schematics,4420474.32,-10.5%,74,3308178.83,5097523.76,0.00,4554807.35
Circular Logic,1164708.65,+152.2%,85,1164708.65,0.00,0.00,0.00
Classic Doctrine,6614008.98,+25.2%,7,6614008.98,0.00,0.00,0.00
Collision Measurements,6209999.99,-6.1%,13,7042857.14,5238333.31,0.00,5245595.58
Engagement Plan,7982353.04,+7.7%,17,7000000.00,7100000.25,15000000.00,7004133.50
Formation Layout,4785122.85,+37.4%,21,4349071.99,5875250.00,0.00,0.00
Installation Guide,25450000.04,+71.4%,4,25450000.04,0.00,0.00,0.00
Interface Alignment Chart,4533716.68,-0.3%,26,4070430.23,5274974.99,0.00,4377392.17
Operation Handbook,6687895.71,+0.2%,463,6803101.76,6597154.27,0.00,0.00
Prototype Diagram,4806818.16,+29.9%,4,3242424.21,9500000.00,0.00,7025799.12
Sacred Manifesto,3512386.03,-12.7%,26,3546501.53,3103000.05,0.00,0.00
Stolen Formulas,40000000.00,-9.8%,1,40000000.00,0.00,0.00,0.00
Symbiotic Figures,8499999.98,-15.5%,6,0.00,8499999.98,0.00,4840499.55
Test Reports,13356247.00,+3.6%,16,13446663.47,12000000.00,0.00,0.00
Tuning Instructions,7934000.06,+17.3%,6,8100800.07,7100000.00,0.00,9012001.90
User Manual,1240668.42,+0.0%,3,1521005.27,2200000.00,1000.00,2878031.28
War Strategon,20666666.67,+65.3%,3,20666666.67,0.00,0.00,0.00
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,126.36,-0.2%,16664308,125.87,127.48,0.00,116.04
Fermionic Condensates,26954.66,-23.9%,42473,20826.93,28515.88,0.00,20309.95
Fernite Carbide,98.00,+8.8%,28288990,98.24,97.64,0.00,96.26
Ferrogel,13085.80,+2.0%,155128,12872.95,13664.66,0.00,12470.18
Fullerides,1036.89,+4.9%,2923154,1000.99,1072.29,0.00,928.88
Hypersynaptic Fibers,3816.93,+2.5%,152468,4015.90,3694.48,0.00,3111.38
Nanotransistors,2586.14,+11.8%,1964401,2715.64,2473.63,0.00,2467.06
Phenolic Composites,632.07,+9.0%,591745,625.59,699.49,0.00,489.52
Sylramic Fibers,193.49,+1.7%,14680939,186.78,206.06,0.00,192.16
Titanium Carbide,126.59,+20.1%,10894265,115.14,151.57,0.00,107.06
Tungsten Carbide,120.67,-8.2%,16010520,120.49,123.52,0.00,116.96
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,471.88,+2.0%,952,503.13,370.77,10.00,3745.83
Central System Controller,32444.10,-68.2%,493,34181.26,9712.10,0.00,13797.11
Defensive Control Node,16202.74,-48.3%,428,16807.29,5046.09,0.00,15236.51
Electromechanical Hull Sheeting,686.36,+1.3%,29283,755.26,475.12,100.00,1211.40
Emergent Combat Analyzer,1155.16,+92.0%,824,1383.77,348.77,0.00,2377.85
Emergent Combat Intelligence,5196.89,+23.0%,223,5718.65,1706.46,0.00,14865.16
Fused Nanomechanical Engines,596.19,+83.2%,731,613.48,517.01,0.00,2045.63
Heuristic Selfassemblers,1212.12,+16.4%,646,1491.94,388.53,5000.00,6808.21
Jump Drive Control Nexus,7372.85,-2.6%,171,8322.43,2077.12,0.00,15766.81
Melted Nanoribbons,4829975.86,+0.1%,2175,4900313.40,4702270.17,2001000.01,5092199.73
Modified Fluid Router,22247.71,+0.0%,19676,23001.33,20089.49,186.47,23431.08
Neurovisual Input Matrix,722.05,+0.1%,5817,708.79,770.86,500.00,404.99
Powdered C-540 Graphite,895.57,+0.1%,10485,1009.40,553.73,164.26,1338.06
Resonance Calibration Matrix,775.47,+49.9%,665,799.15,691.29,0.00,6851.59
Thermoelectric Catalysts,8598.36,+12.5%,150,9556.50,5201.31,0.00,24010.31
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Electromechanical Component,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Hull Section,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Power Cores,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Thruster Sections,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Intact Weapon Subroutines,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malfunctioning Armor Nanobot,3687234.95,+8.9%,3,0.00,3687234.95,0.00,7864149.66
Malfunctioning Electromechanical Component,2251000.00,+0.0%,5,2627500.00,2000000.00,0.00,2754021.60
Malfunctioning Hull Section,22800000.00,+5.3%,5,21000000.00,30000000.00,0.00,0.00
Malfunctioning Power Cores,4791560.00,+59.4%,5,547799.99,5852500.00,0.00,8765739.31
Malfunctioning Thruster Sections,2089090.91,+55.6%,11,1487499.99,2432857.15,0.00,4574614.90
Malfunctioning Weapon Subroutines,7746494.08,+53.1%,6,3002199.08,8695353.09,0.00,14020804.85
Wrecked Armor Nanobot,96232.70,+71.2%,63,102745.93,162.50,0.00,56296.26
Wrecked Electromechanical Component,106016.61,+440.9%,28,134883.64,170.83,0.00,22422.95
Wrecked Hull Section,11000000.00,+40.7%,1,0.00,11000000.00,0.00,0.00
Wrecked Power Cores,78836.79,+113.1%,19,115146.08,166.67,0.00,66009.97
Wrecked Thruster Sections,12045.71,+1755.0%,21,16804.00,150.00,0.00,67640.45
Wrecked Weapon Subroutines,163808.59,+680.7%,41,197500.06,164.29,0.00,308997.21
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,4828.43,+201.9%,204,2000.00,11779.67,0.00,11586.10
Datacore - Electronic Subsystems Engineering,12063.38,-79.3%,132,22408.97,2617.41,0.00,4803.85
Datacore - Engineering Subsystems Engineering,1807.11,-4.6%,241,1840.84,1755.27,0.00,4203.78
Datacore - Offensive Subsystems Engineering,15632.97,+367.7%,182,12277.11,18446.47,0.00,4505.54
Datacore - Propulsion Subsystems Engineering,11751.27,+5306.3%,141,12165.04,11354.75,0.00,8673.92
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,168364.38,+85.2%,118,180000.01,145674.92,0.00,465324.05
Amarr Hybrid Tech Decryptor,189194.44,+701.8%,36,68000.00,340687.50,0.00,132032.29
Caldari Hybrid Tech Decryptor,1972284.85,+5.8%,87,1971772.00,1972809.63,0.00,0.00
Gallente Hybrid Tech Decryptor,99316.98,-26.3%,53,51080.00,142385.71,0.00,0.00
Minmatar Hybrid Tech Decryptor,180695.53,+223.2%,46,71047.63,272799.76,0.00,166737.91
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,2930.47,-13.1%,13628,1627.56,4959.53,0.00,0.00
Fullerite-C32,7148.39,-15.4%,37224,7325.77,6268.99,0.00,0.00
Fullerite-C50,2975.67,+20.2%,36103,2956.13,3025.70,0.00,0.00
Fullerite-C60,493.86,-0.2%,37751,483.49,529.94,0.00,0.00
Fullerite-C70,468.93,+48.8%,31176,387.64,547.02,0.00,0.00
Fullerite-C72,2082.28,-34.0%,57223,2514.63,1622.09,0.00,0.00
Fullerite-C84,314.76,-6.7%,39137,289.56,360.12,0.00,0.00
Fullerite-C320,52501.06,+20.3%,30647,52501.06,0.00,0.00,0.00
Fullerite-C540,25000.09,+77.6%,1004,25000.09,0.00,0.00,0.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3335957.86,-2.5%,0,0.00,0.00,0.00,3335957.86
Carbon-86 Epoxy Resin,1201304.35,+0.0%,115,1207500.01,1200000.00,0.00,1150625.13
Fullerene Intercalated Graphite,215.82,+27.4%,1440,215.82,0.00,0.00,2246.05
Fulleroferrocene,1501.37,-20.0%,23015,0.00,1501.37,0.00,1365.25
Graphene Nanoribbons,1075.00,+2662.3%,2472,1075.00,0.00,0.00,72630.42
Lanthanum Metallofullerene,35.28,+813.8%,5000,35.28,0.00,0.00,5700.51
Methanofullerene,9014.76,+9.5%,1015,0.00,9014.76,0.00,12044.18
PPD Fullerene Fibers,8031.48,-0.2%,1016,8000.00,9998.99,0.00,8689.84
Scandium Metallofullerene,45000.00,+10.6%,10,0.00,45000.00,0.00,43405.14
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,119.89,-71.2%,25200,119.89,0.00,0.00,0.00
Cadmium,1618.57,+19.3%,480590,1595.61,1790.00,0.00,2155.25
Caesium,1211.29,-13.8%,0,0.00,0.00,0.00,1211.29
Chromium,2494.26,-1.0%,8992,2330.00,0.00,2700.00,2299.91
Cobalt,420.82,+27.1%,220946,420.82,0.00,0.00,0.00
Dysprosium,27306.26,+463.0%,0,0.00,0.00,0.00,27306.26
Evaporite Deposits,777.01,+11.2%,104000,359.17,1149.27,0.00,840.56
Hafnium,921.17,+0.6%,738307,921.17,0.00,0.00,1144.77
Hydrocarbons,121.48,+73.3%,229300,121.48,0.00,0.00,187.10
Mercury,2251.50,-18.3%,79764,2251.50,0.00,0.00,1899.95
Neodymium,19717.87,-11.2%,0,0.00,0.00,0.00,19717.87
Platinum,2407.15,-25.0%,329298,2591.83,1852.60,0.00,2936.77
Promethium,22369.07,-44.7%,0,0.00,0.00,0.00,22369.07
Scandium,687.08,-15.9%,282915,671.50,800.00,0.00,1139.85
Silicates,704.36,-19.3%,925270,699.26,878.79,0.00,722.55
Technetium,10000.06,-45.0%,56,10000.06,0.00,0.00,28987.98
Thulium,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Titanium,2000.00,-12.2%,10500,2000.00,0.00,0.00,0.00
Tungsten,717.28,-7.4%,87500,717.28,0.00,0.00,0.00
Vanadium,1008.38,-3.5%,139675,1002.01,1100.00,0.00,1505.44
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1233.64,-1.2%,26130,1500.00,1100.00,0.00,1357.21
Silicon Diborite,1195.00,-0.2%,62000,1195.00,0.00,0.00,0.00
Ceramic Powder,1735.97,-59.1%,86606,1999.37,959.39,0.00,1587.98
Carbon Polymers,1227.45,-46.2%,144967,1256.17,923.14,0.00,1326.85
Crystallite Alloy,2712.65,-12.7%,0,0.00,0.00,0.00,2712.65
Fernite Alloy,1690.61,+0.4%,86010,1555.12,1750.00,0.00,0.00
Titanium Chromide,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Rolled Tungsten Alloy,1000.00,-26.4%,110,0.00,1000.00,0.00,2365.60
Hexite,2536.08,+18.3%,80804,2770.81,400.00,0.00,2800.00
Caesarium Cadmide,47.60,+7945.9%,500,0.00,47.60,0.00,2024.12
Solerium,2472.34,-88.6%,0,0.00,0.00,0.00,2472.34
Platinum Technite,7000.06,-68.2%,2530,7000.06,0.00,0.00,18003.74
Vanadium Hafnite,63.50,+1867.8%,658,63.50,0.00,0.00,0.00
Prometium,11196.37,-97.0%,0,0.00,0.00,0.00,11196.37
Hyperflurite,500.00,-7.6%,8000,0.00,500.00,0.00,0.00
Ferrofluid,14500.00,-93.0%,4778,14500.00,0.00,0.00,0.00
Dysporite,365.00,+3568.8%,500,0.00,365.00,0.00,0.00
Neo Mercurite,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fluxed Condensates,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,7252.61,+20.9%,343,7936.54,4606.99,4001.07,0.00
Capacitor Console,11977709.54,+0.7%,112,12830765.92,10500465.57,0.00,0.00
Conductive Thermoplastic,23643.74,-52.9%,55,25487.61,11000.00,0.00,12627.01
Current Pump,17600.94,-38.3%,30,17587.18,18000.00,0.00,0.00
Drone Transceiver,7282.66,+28.3%,154,3600.80,13910.01,0.00,0.00
Enhanced Ward Console,14935056.69,+3.5%,80,15023798.86,14929454.56,10000000.00,0.00
Impetus Console,10473.60,-34.6%,99,10292.68,13064.80,5004.15,15871.22
Intact Armor Plates,20213465.56,-1.2%,107,20286392.96,19914810.49,0.00,0.00
Intact Shield Emitter,865262.81,-31.6%,174,837024.96,1019002.22,0.00,781113.30
Interface Circuit,89132.42,-86.5%,792,79470.05,127298.75,0.00,79562.19
Logic Circuit,168708.87,-2.3%,724,156256.16,187556.68,310200.67,178553.23
Lorentz Fluid,1412.15,+20.7%,173,1217.71,2000.00,0.00,0.00
Micro Circuit,9936.31,+34.5%,1428,8160.97,19612.24,15001.00,0.00
Nanite Compound,131742.61,+8.2%,140,131634.45,131909.76,0.00,0.00
Power Circuit,2218412.03,+5.1%,517,2349507.37,1727706.51,0.00,2676474.40
Power Conduit,3027.59,+122.6%,155,2710.91,4527.15,10.00,0.00
Single-crystal Superalloy I-beam,6966967.92,-5.6%,227,7111191.45,5994944.69,4511111.15,0.00
Telemetry Processor,22292.17,-7.2%,74,20527.55,38760.79,22002.08,20673.79
Trigger Unit,9711.12,-51.1%,127,10398.41,250.00,1600.00,22023.42
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,35.99,+13602.3%,14,35.99,0.00,0.00,0.00
Azure Mykoserocin,3990.78,+0.0%,861,30.47,0.00,4000.00,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,4000.00,+10.8%,2447,4000.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2005.85,+79.2%,8788,2005.85,0.00,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Cytoserocin,45559.01,+0.5%,4499,45559.01,0.00,0.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,26595.48,+2.1%,2000,26595.48,0.00,0.00,0.00
Viridian Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
