Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Amarrian Starship Engineering,153495.21,-8.0%,31859,174392.52,0.00,0.00,153424.79
Datacore - Caldari Starship Engineering,148533.24,+1.3%,44013,191999.98,343000.00,0.00,148183.89
Datacore - Electromagnetic Physics,103037.20,-3.0%,21395,97682.43,96878.65,200000.00,103113.33
Datacore - Electronic Engineering,259294.35,+5.3%,126094,286458.24,250000.00,0.00,258804.26
Datacore - Gallentean Starship Engineering,193456.18,+3.4%,51219,196757.54,211406.25,93417.45,193886.52
Datacore - Graviton Physics,125195.71,+2.2%,3596,119400.93,75000.00,0.00,126980.00
Datacore - High Energy Physics,221591.12,+12.5%,57906,175702.49,202708.33,0.00,222164.13
Datacore - Hydromagnetic Physics,434179.30,-0.5%,44692,481020.25,497315.78,0.00,433152.49
Datacore - Laser Physics,150412.78,+5.8%,29532,155626.19,163995.00,0.00,150276.44
Datacore - Mechanical Engineering,410713.91,-0.3%,252675,393157.60,375483.19,299372.22,412925.23
Datacore - Minmatar Starship Engineering,453201.20,-1.1%,27012,450272.94,425457.39,0.00,454898.59
Datacore - Molecular Engineering,313149.54,+2.7%,51113,339282.96,290003.07,0.00,313107.23
Datacore - Nanite Engineering,189308.63,+0.9%,55875,267662.06,306998.99,300000.00,188453.33
Datacore - Nuclear Physics,333133.89,+9.5%,22096,288170.04,292525.91,151000.00,339646.84
Datacore - Plasma Physics,166518.21,-0.5%,11855,236355.45,250270.25,0.00,163384.49
Datacore - Quantum Physics,399303.90,-2.9%,58031,466731.58,480000.06,0.00,398208.29
Datacore - Rocket Science,230786.76,+0.1%,34087,294619.70,256084.03,249999.25,229421.40
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9653698.48,+1.4%,121,9182558.86,9415228.51,9159267.85,10821466.83
Assembly Instructions,30080917.04,-0.8%,43,31399779.00,0.00,0.00,29907382.57
Calibration Data,5983503.53,-12.4%,880,4864082.60,4907470.31,4100000.00,6516802.64
Circuitry Schematics,6374551.38,-0.7%,525,4878623.42,4796108.00,4400015.00,6686440.59
Circular Logic,1100950.79,+6.5%,294,1776951.91,0.00,0.00,1048950.70
Classic Doctrine,8130520.00,-1.8%,284,6141777.87,0.00,0.00,8195606.11
Collision Measurements,4649292.21,-15.5%,773,0.00,3350001.00,0.00,4652662.61
Engagement Plan,6260527.51,+11.3%,1176,4251000.03,4500000.00,0.00,6265242.42
Formation Layout,7088784.37,+9.1%,774,4879539.60,5666666.67,0.00,7132302.23
Installation Guide,29450065.85,+19.0%,63,0.00,0.00,0.00,29450065.85
Interface Alignment Chart,6563717.21,-7.3%,1114,5500000.00,5600000.00,0.00,6584964.26
Operation Handbook,7849278.98,-5.1%,786,7039391.70,6746964.23,6033139.25,8502602.79
Prototype Diagram,8788435.34,+0.2%,103,5666666.67,0.00,0.00,8882088.40
Sacred Manifesto,5141735.15,+3.8%,1266,4200945.83,3900000.00,0.00,5192578.21
Stolen Formulas,36946106.56,-6.7%,29,0.00,0.00,0.00,36946106.56
Symbiotic Figures,5701171.01,+0.7%,462,0.00,0.00,0.00,5701171.01
Test Reports,11217089.84,-1.5%,316,14000000.00,0.00,0.00,11208255.21
Tuning Instructions,9302746.73,-0.3%,735,6525000.00,8925000.40,0.00,9309147.94
User Manual,3036588.56,-0.5%,220,5949900.00,2200000.12,0.00,2999999.00
War Strategon,20567681.23,+14.8%,36,0.00,0.00,0.00,20567681.23
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,84.55,+7.1%,1058815243,93.19,91.98,0.00,84.46
Fermionic Condensates,21246.74,+0.5%,2122963,24805.26,29792.88,19971.82,21227.06
Fernite Carbide,77.48,-0.3%,881881425,77.13,71.85,76.95,77.51
Ferrogel,11135.11,-0.2%,11999163,12230.03,11516.55,11082.49,11126.51
Fullerides,902.17,+0.8%,150368950,929.91,925.26,517.75,901.63
Hypersynaptic Fibers,3133.95,+0.6%,12086377,3680.62,4192.78,550.00,3127.34
Nanotransistors,2707.26,+1.3%,103916786,2707.75,2900.00,1891.13,2707.26
Phenolic Composites,468.34,-1.2%,50891821,794.62,1441.44,33.02,467.57
Sylramic Fibers,164.92,+0.1%,644904754,177.17,151.65,130.38,164.90
Titanium Carbide,89.34,+1.6%,964904094,96.80,93.99,48.37,89.28
Tungsten Carbide,93.68,-2.8%,666038075,88.96,92.24,30.01,93.71
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,1115.78,-0.7%,14562,1505.00,400.00,10.00,1111.66
Central System Controller,20791.37,-0.4%,4567,12870.72,4061.00,0.00,20938.17
Defensive Control Node,19222.06,+24.4%,6356,12082.41,7023.00,0.00,19300.44
Electromechanical Hull Sheeting,512.22,-48.2%,620849,985.35,553.04,100.00,448.64
Emergent Combat Analyzer,3478.60,-0.8%,13177,2857.99,500.00,50.00,3504.70
Emergent Combat Intelligence,26152.57,-0.4%,5548,7235.39,2211.00,0.00,26334.66
Fused Nanomechanical Engines,3639.56,-0.0%,13762,1223.67,600.00,10.00,3685.85
Heuristic Selfassemblers,3932.96,-2.8%,12891,1934.90,450.00,81819.09,3912.21
Jump Drive Control Nexus,14002.05,-0.9%,4513,10015.79,3500.00,0.00,14078.45
Melted Nanoribbons,5015454.51,+0.4%,33168,4888753.60,4704213.63,0.00,5024791.73
Modified Fluid Router,22880.71,-0.3%,387072,18258.67,18027.51,1001.00,23010.80
Neurovisual Input Matrix,630.96,-14.2%,207561,904.00,793.00,500.00,627.73
Powdered C-540 Graphite,961.55,-5.1%,193592,1114.61,602.03,10.00,963.89
Resonance Calibration Matrix,2989.96,-0.3%,10217,2500.00,850.00,10.00,3015.02
Thermoelectric Catalysts,21864.90,-31.6%,4225,18018.03,7011.00,0.00,21959.21
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,28223959.61,-30.9%,2,0.00,0.00,0.00,28223959.61
Intact Electromechanical Component,24796501.05,-19.4%,39,0.00,0.00,0.00,24796501.05
Intact Hull Section,78005617.24,-1.5%,8,0.00,0.00,0.00,78005617.24
Intact Power Cores,29396911.70,-22.2%,43,0.00,0.00,0.00,29396911.70
Intact Thruster Sections,21205608.19,-17.0%,32,0.00,0.00,0.00,21205608.19
Intact Weapon Subroutines,30171374.73,-27.2%,68,0.00,0.00,0.00,30171374.73
Malfunctioning Armor Nanobot,9710155.63,-2.3%,49,0.00,0.00,0.00,9710155.63
Malfunctioning Electromechanical Component,5655735.26,+0.0%,66,2627500.00,12000.01,0.00,5791234.80
Malfunctioning Hull Section,23932060.60,-27.0%,144,0.00,0.00,0.00,23932060.60
Malfunctioning Power Cores,9071934.41,+1.1%,47,6000000.00,0.00,0.00,9138715.59
Malfunctioning Thruster Sections,5124836.35,-5.5%,24,0.00,0.00,0.00,5124836.35
Malfunctioning Weapon Subroutines,13176441.53,-2.0%,191,0.00,3476765.43,0.00,13279083.61
Wrecked Armor Nanobot,115744.93,-1.4%,366,81432.26,937537.49,0.00,99615.68
Wrecked Electromechanical Component,88972.01,-17.3%,435,81037.70,828242.54,0.00,68186.41
Wrecked Hull Section,4627626.84,+32.4%,134,12222221.89,0.00,0.00,4080816.00
Wrecked Power Cores,105204.12,-66.2%,145,223369.57,186106.33,0.00,26047.65
Wrecked Thruster Sections,35980.81,-13.2%,452,92009.87,350057.69,0.00,16337.68
Wrecked Weapon Subroutines,307555.70,-8.3%,424,371088.97,791716.65,0.00,286470.87
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,5940.44,-27.0%,9566,10452.60,3254.66,0.00,5854.81
Datacore - Electronic Subsystems Engineering,5709.03,-15.2%,12768,4032.73,0.00,0.00,5723.60
Datacore - Engineering Subsystems Engineering,7362.68,-21.2%,6058,10391.91,2255.00,0.00,7291.41
Datacore - Offensive Subsystems Engineering,5353.28,+17.4%,12116,849.46,2810.00,0.00,5378.59
Datacore - Propulsion Subsystems Engineering,7959.87,+183.9%,5497,4445.95,2800.53,0.00,8026.13
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,416220.89,+14.4%,2140,141589.79,228500.04,15000.00,424524.69
Amarr Hybrid Tech Decryptor,157305.56,-0.2%,527,106620.98,0.00,0.00,159201.24
Caldari Hybrid Tech Decryptor,4199078.34,-3.9%,700,5699834.81,3500000.01,0.00,4111456.48
Gallente Hybrid Tech Decryptor,170406.26,-3.2%,526,48933.33,1600.00,0.00,178109.28
Minmatar Hybrid Tech Decryptor,102403.96,+3.9%,202,239350.00,56000.00,0.00,91000.00
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,4344.71,-9.2%,292603,4237.50,1897.78,0.00,4385.70
Fullerite-C32,12925.26,+1.1%,242411,9267.50,6387.51,0.00,12977.47
Fullerite-C50,3890.56,+7.5%,360610,3472.92,3799.99,0.00,3910.57
Fullerite-C60,373.90,-4.6%,391411,447.66,267.50,0.00,369.95
Fullerite-C70,602.06,+4.0%,161156,387.72,0.00,0.00,611.48
Fullerite-C72,4060.64,-4.4%,254852,1931.14,2688.01,0.00,4131.10
Fullerite-C84,920.79,-32.1%,305403,289.44,360.18,0.00,932.69
Fullerite-C320,53591.33,-3.9%,302566,57032.72,20000.85,0.00,53648.54
Fullerite-C540,43408.04,-5.1%,64563,51000.00,0.00,0.00,43252.03
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2992423.00,+0.2%,4417,2800000.00,0.00,0.00,2995072.85
Carbon-86 Epoxy Resin,1067440.19,-5.5%,28092,1450000.00,2599999.99,0.00,1066238.95
Fullerene Intercalated Graphite,2137.86,-1.2%,99998,2500.00,9000.00,0.00,2068.46
Fulleroferrocene,1657.44,-10.4%,1138078,1496.99,0.00,0.00,1662.62
Graphene Nanoribbons,66330.54,-1.0%,49313,82000.00,64999.00,0.00,66315.90
Lanthanum Metallofullerene,4418.22,+1.6%,91641,0.00,7500.00,0.00,4396.54
Methanofullerene,11184.66,-14.7%,188053,0.00,0.00,0.00,11184.66
PPD Fullerene Fibers,7385.86,+11.4%,390598,0.00,0.00,0.00,7385.86
Scandium Metallofullerene,37215.32,+11.6%,107521,40000.00,0.00,0.00,37213.37
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,169.25,+0.7%,4313822,130.00,0.00,0.00,169.35
Cadmium,2001.84,+1.9%,11364754,1882.25,2150.00,0.00,2002.74
Caesium,1021.04,+0.3%,1601208,0.00,0.00,0.00,1021.04
Chromium,2388.32,-6.2%,9489916,2431.86,0.00,0.00,2387.82
Cobalt,618.91,+1.4%,7054605,471.65,25.75,0.00,621.21
Dysprosium,22507.81,+2.2%,871204,0.00,0.00,0.00,22507.81
Evaporite Deposits,629.21,-5.0%,6772763,345.55,0.00,0.00,630.96
Hafnium,883.52,-4.9%,1233392,400.00,0.00,0.00,913.40
Hydrocarbons,157.60,-5.9%,3456708,124.00,0.00,0.00,158.61
Mercury,1965.10,-5.6%,5718156,0.00,0.00,0.00,1965.10
Neodymium,16507.30,+3.6%,2947503,0.00,0.00,0.00,16507.30
Platinum,2855.25,+5.0%,13535315,3000.00,0.00,0.00,2855.03
Promethium,15933.86,-2.8%,2772757,0.00,0.00,0.00,15933.86
Scandium,710.08,-6.1%,2430415,761.86,0.00,0.00,707.23
Silicates,692.73,-0.7%,2546357,743.86,0.00,0.00,692.18
Technetium,29481.95,+2.2%,7869213,0.00,60000.00,0.00,29481.95
Thulium,963.42,-2.7%,828318,0.00,0.00,0.00,963.42
Titanium,1296.91,-7.0%,3922368,0.00,0.00,0.00,1296.91
Tungsten,1291.15,+6.7%,4531929,2251.25,1200.37,0.00,1288.93
Vanadium,999.28,+7.0%,5242729,2092.85,0.00,0.00,985.17
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1509.78,+7.1%,6674407,1339.99,0.00,0.00,1510.97
Silicon Diborite,816.09,+0.6%,2413913,1000.00,0.00,0.00,814.80
Ceramic Powder,1477.60,-2.1%,3772316,1001.00,550.04,0.00,1478.89
Carbon Polymers,1374.33,-2.5%,3694345,1358.70,0.00,50.02,1374.64
Crystallite Alloy,2523.10,-1.8%,1665263,2996.98,0.00,0.00,2520.30
Fernite Alloy,1576.59,+0.3%,905226,1727.77,0.00,0.00,1570.84
Titanium Chromide,2271.47,+1.7%,2931824,3000.00,0.00,0.00,2269.22
Rolled Tungsten Alloy,2693.87,-2.3%,754864,0.00,0.00,0.00,2693.87
Hexite,3668.06,-4.8%,2651196,0.00,0.00,0.00,3668.06
Caesarium Cadmide,1989.64,-2.5%,957156,0.00,0.00,0.00,1989.64
Solerium,1512.27,+8.7%,1826868,0.00,0.00,0.00,1512.27
Platinum Technite,18734.17,-0.6%,1905563,0.00,0.00,0.00,18734.17
Vanadium Hafnite,1784.86,+0.0%,1311114,0.00,0.00,0.00,1784.86
Prometium,11577.81,-1.6%,976042,0.00,0.00,0.00,11577.81
Hyperflurite,9192.66,-6.0%,718701,0.00,0.00,0.00,9192.66
Ferrofluid,11041.06,-1.7%,757881,0.00,0.00,0.00,11041.06
Dysporite,13268.50,-3.8%,722334,0.00,0.00,0.00,13268.50
Neo Mercurite,11831.11,-1.8%,1594524,0.00,0.00,0.00,11831.11
Fluxed Condensates,8239.00,-13.9%,138050,0.00,0.00,0.00,8239.00
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,10034.83,+1.1%,5676,5132.28,17756.71,0.00,10111.09
Capacitor Console,15021683.70,+0.9%,2285,13134271.10,10000001.55,0.00,15068531.55
Conductive Thermoplastic,13885.25,+23.5%,953,12003.03,152148.00,0.00,13011.37
Current Pump,36163.50,+35.4%,1478,20001.62,0.00,0.00,36229.38
Drone Transceiver,6980.12,-0.9%,2318,5450.90,2005.01,0.00,7001.08
Enhanced Ward Console,16505968.05,+1.9%,1622,13743642.52,13450000.57,0.00,16586526.68
Impetus Console,32806.85,-1.0%,1627,12869.59,18758.51,5005.08,33505.69
Intact Armor Plates,21885189.43,-0.1%,1325,19515815.47,18769102.10,16705008.92,22046743.11
Intact Shield Emitter,1331884.53,+84.7%,1724,940339.72,0.00,0.00,1344303.37
Interface Circuit,96638.26,-0.2%,11766,135319.62,129117.65,116006.00,96100.12
Logic Circuit,157375.35,-0.5%,22160,157863.68,323726.09,0.00,156680.57
Lorentz Fluid,7758.75,+15.5%,2569,1500.09,499.00,3001.07,7817.58
Micro Circuit,8257.11,+2.1%,20096,3991.51,9534.46,2101.03,8390.59
Nanite Compound,157909.06,-33.6%,784,89891.03,80104.07,0.00,160868.52
Power Circuit,2138976.17,-2.3%,16563,2391811.09,2609755.84,1062501.02,2131421.68
Power Conduit,21923.49,-61.8%,2993,1300.02,5000.00,0.00,22149.20
Single-crystal Superalloy I-beam,6904224.84,+0.5%,2236,6873475.11,6518261.58,6815539.32,6908909.66
Telemetry Processor,34651.10,+35.7%,2302,46164.64,99000.00,22004.01,33883.51
Trigger Unit,16297.58,-4.0%,1080,25325.80,255.04,1603.00,15831.51
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,3000.57,-17.2%,10021,0.00,0.00,0.00,3000.57
Azure Mykoserocin,165.06,+2349.5%,64,0.00,0.00,165.06,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,2830.02,+21.0%,2615,0.00,0.00,0.00,2830.02
Lime Mykoserocin,2682.56,+200.4%,3757,2000.00,0.00,0.00,2739.66
Malachite Mykoserocin,5251.01,+0.0%,3,0.00,0.00,0.00,5251.01
Vermillion Mykoserocin,3330.73,+14.1%,15175,3269.26,0.00,2000.00,3740.77
Viridian Mykoserocin,8000.01,-14.7%,511,0.00,0.00,0.00,8000.01
Amber Cytoserocin,55480.29,+31.6%,11999,0.00,0.00,0.00,55480.29
Azure Cytoserocin,48099.66,+2.1%,3352,0.00,0.00,45000.00,50000.03
Celadon Cytoserocin,107999.69,-19.3%,3283,0.00,0.00,0.00,107999.69
Golden Cytoserocin,68974.97,-5.8%,617,0.00,0.00,0.00,68974.97
Lime Cytoserocin,79950.28,-76.7%,563,0.00,0.00,0.00,79950.28
Malachite Cytoserocin,65000.00,+12.0%,1599,0.00,0.00,0.00,65000.00
Vermillion Cytoserocin,62333.33,-6.1%,1500,51000.00,0.00,0.00,85000.00
Viridian Cytoserocin,79500.00,-22.0%,1000,0.00,0.00,0.00,79500.00
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,514.41,+5.1%,10009002,512.51,543.96,567.07,512.92
Electronic Parts,804.46,+1.2%,10038610,811.01,799.74,705.20,815.72
Guidance System,404.96,+13.9%,2474034,695.64,724.67,278.82,400.86
Hydrogen Batteries,516.43,+2.0%,1953253,1000.00,583.68,591.17,500.71
Miniature Electronics,418.51,-1.7%,16204989,970.01,406.05,0.00,417.71
Rocket Fuel,602.55,-0.2%,5608350,733.55,500.00,504.77,599.33
Super Conductors,1038.28,-0.9%,2249214,1000.00,10327.76,201.41,1030.44
Transmitter,396.03,-0.9%,1272437,791.00,982.35,0.00,390.66
