Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Gallentean Starship Engineering,182573.90,+5.7%,2442,182237.51,182579.88,226381.78,181060.39
Datacore - Graviton Physics,139688.41,+83.8%,1720,100000.00,159999.54,0.00,80531.09
Datacore - High Energy Physics,165116.80,+14.9%,3592,172550.21,143804.40,0.00,196083.70
Datacore - Hydromagnetic Physics,539952.47,+26.9%,2731,698152.06,446379.52,0.00,548343.83
Datacore - Laser Physics,239149.22,-6.7%,1347,262883.40,217502.26,230000.00,121065.16
Datacore - Mechanical Engineering,312691.34,+1.8%,31691,319465.96,305068.58,307878.91,335641.66
Datacore - Minmatar Starship Engineering,324224.92,-2.6%,7742,332705.08,314630.22,319722.12,344662.94
Datacore - Molecular Engineering,350814.34,-4.2%,2740,349753.79,353392.29,0.00,338170.32
Datacore - Nanite Engineering,234746.26,+21.0%,4070,232576.10,241779.90,304444.44,179812.26
Datacore - Nuclear Physics,323795.27,+12.2%,6868,337240.48,311839.50,410534.87,328739.48
Datacore - Plasma Physics,238683.44,+11.6%,1427,220398.46,294470.55,0.00,154523.01
Datacore - Quantum Physics,333989.72,+6.8%,2561,324872.76,350552.38,354168.36,349745.79
Datacore - Rocket Science,267969.33,-4.1%,3693,270347.64,259114.33,285999.98,265390.57
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9391242.48,+0.6%,171,8798623.38,9850497.02,6001000.00,11109274.42
Assembly Instructions,23243478.27,-5.7%,41,23723291.94,21900000.00,0.00,22949543.81
Calibration Data,4614490.18,-3.4%,397,4699878.56,4590514.93,4281666.67,5792611.00
Circuitry Schematics,5013761.44,-6.9%,102,5290435.74,5221720.82,3000100.01,6198963.30
Circular Logic,922757.79,+189.0%,72,922757.79,0.00,0.00,1704472.89
Classic Doctrine,7600000.64,-19.1%,45,7545834.00,8900000.00,0.00,9227150.41
Collision Measurements,4992857.14,+19.8%,32,6500000.00,4390000.00,0.00,5850002.31
Engagement Plan,6524954.58,+6.7%,50,6937857.17,5802375.04,0.00,7327773.68
Formation Layout,5363038.78,+0.4%,124,5268344.44,6163636.37,0.00,6269999.97
Installation Guide,24247083.57,+118.2%,24,0.00,0.00,0.00,24247083.57
Interface Alignment Chart,2563449.07,+89.2%,30,3250836.42,2251000.27,0.00,4000170.51
Operation Handbook,6616742.95,-3.3%,518,6700540.32,6728923.96,5172728.36,8603547.02
Prototype Diagram,9500000.00,+4.9%,32,0.00,9500000.00,0.00,6605717.42
Sacred Manifesto,3551217.67,+24.1%,266,3525671.69,4343142.86,0.00,4740000.00
Stolen Formulas,49750000.00,-28.5%,22,38500000.00,61000000.00,0.00,32375000.00
Symbiotic Figures,8200000.00,-48.9%,72,8200000.00,0.00,0.00,4648325.09
Test Reports,11719933.34,-2.9%,28,13299900.00,8560000.00,0.00,10896705.61
Tuning Instructions,7320000.03,+18.0%,64,7375000.03,7100000.00,0.00,9735341.79
User Manual,2981176.87,-11.4%,69,3112000.46,2000000.00,0.00,3358181.14
War Strategon,42000000.00,-24.2%,20,0.00,42000000.00,0.00,19300004.34
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,127.03,+1.9%,8290344,125.56,135.55,39.63,108.02
Fermionic Condensates,24131.37,+15.7%,66937,24450.72,22386.87,60000.00,18007.90
Fernite Carbide,112.61,-6.9%,32438190,112.90,111.87,133.94,117.19
Ferrogel,13513.11,+1.2%,245116,13310.85,13896.89,28000.00,12760.80
Fullerides,1048.35,+5.6%,2663214,1067.11,1006.15,516.00,958.30
Hypersynaptic Fibers,4493.12,-2.5%,305110,4428.78,4612.09,19899.99,4097.96
Nanotransistors,3028.82,-2.8%,1768403,3019.01,3065.87,2901.79,2785.83
Phenolic Composites,741.74,+23.5%,470911,721.87,966.78,32.10,648.87
Sylramic Fibers,192.83,+8.5%,16026647,191.09,211.06,201.00,190.00
Titanium Carbide,126.03,-15.8%,11420440,119.98,133.63,48.28,115.19
Tungsten Carbide,100.51,+21.3%,5219689,98.71,168.57,30.01,109.13
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,470.15,-5.0%,1221,500.90,351.06,10.00,1511.88
Central System Controller,3692.41,-3.5%,169,4121.53,3001.06,0.00,11615.99
Defensive Control Node,7495.80,+3.1%,146,9003.38,5701.07,0.00,15868.78
Electromechanical Hull Sheeting,864.21,-18.5%,48216,1058.27,612.40,81.69,1105.93
Emergent Combat Analyzer,971.21,-38.7%,1082,1402.89,367.05,50.00,1937.17
Emergent Combat Intelligence,2394.33,+5.8%,192,2910.25,1602.77,0.00,12952.02
Fused Nanomechanical Engines,2082.15,-73.7%,814,2629.63,582.50,6013.00,3000.34
Heuristic Selfassemblers,1226.76,-20.9%,1121,1799.01,388.06,5000.00,6181.38
Jump Drive Control Nexus,4623.37,+39.6%,176,6622.28,2501.08,0.00,14009.23
Melted Nanoribbons,4792369.31,-1.6%,3025,4885868.27,4663247.80,2710000.78,5185742.70
Modified Fluid Router,20686.55,+0.6%,21879,21691.67,18785.16,7983.35,28162.74
Neurovisual Input Matrix,877.64,-17.4%,8268,761.54,749.75,41958.33,987.92
Powdered C-540 Graphite,846.04,+13.0%,16534,882.27,800.68,166.47,1898.50
Resonance Calibration Matrix,957.91,-26.9%,861,1080.87,651.66,3000.00,3318.65
Thermoelectric Catalysts,4534.61,+262.7%,194,4774.75,4201.08,0.00,27016.42
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,11000027.80,+45.5%,15,0.00,0.00,0.00,11000027.80
Intact Electromechanical Component,11124805.05,-10.1%,11,0.00,0.00,0.00,11124805.05
Intact Hull Section,67363543.66,-25.2%,14,0.00,0.00,0.00,67363543.66
Intact Power Cores,19408065.67,-69.1%,9,0.00,0.00,0.00,19408065.67
Intact Thruster Sections,11650924.53,-35.6%,17,0.00,0.00,0.00,11650924.53
Intact Weapon Subroutines,28144377.51,-81.3%,8,0.00,0.00,0.00,28144377.51
Malfunctioning Armor Nanobot,7404346.49,-11.4%,30,0.00,0.00,0.00,7404346.49
Malfunctioning Electromechanical Component,12000.00,+7265.3%,29,0.00,12000.00,0.00,3121450.63
Malfunctioning Hull Section,33725000.00,-3.8%,15,29900000.00,35000000.00,0.00,22368927.24
Malfunctioning Power Cores,10000.00,+88375.5%,31,0.00,10000.00,0.00,7267733.22
Malfunctioning Thruster Sections,4904000.00,+75.9%,27,7001428.57,10000.00,0.00,3268952.44
Malfunctioning Weapon Subroutines,8000000.01,+48.7%,29,8000000.01,0.00,0.00,11520942.45
Wrecked Armor Nanobot,61843.43,+188.4%,100,75080.05,10000.00,0.00,100000.00
Wrecked Electromechanical Component,113590.37,+859.5%,69,86375.17,145160.00,0.00,30653.86
Wrecked Hull Section,8125000.02,+27.3%,24,7741250.00,8585500.05,0.00,5736963.35
Wrecked Power Cores,54662.08,+97.0%,112,86875.53,8642.86,0.00,31832.64
Wrecked Thruster Sections,35232.02,+301.3%,97,65972.53,100.01,0.00,46379.76
Wrecked Weapon Subroutines,152520.46,+326.9%,80,177235.50,100001.00,0.00,320506.96
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,3977.76,+158.3%,302,4153.15,2238.54,0.00,8299.99
Datacore - Electronic Subsystems Engineering,8179.64,-41.2%,611,7582.86,11999.00,0.00,4102.31
Datacore - Engineering Subsystems Engineering,10052.25,+56.8%,154,4788.55,11999.00,400000.00,4700.00
Datacore - Offensive Subsystems Engineering,4225.93,+1471.7%,157,2744.24,7485.63,0.00,8501.75
Datacore - Propulsion Subsystems Engineering,7190.57,+11061.3%,397,4488.29,8372.81,0.00,3606.69
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,345737.35,+0.9%,426,326992.17,366751.82,372407.41,455369.89
Amarr Hybrid Tech Decryptor,79575.61,+1015.0%,65,77264.00,83187.50,0.00,91000.01
Caldari Hybrid Tech Decryptor,2084955.54,+26.2%,54,1918538.49,2999999.50,3500000.00,2077265.68
Gallente Hybrid Tech Decryptor,92024.02,+143.5%,141,102123.00,52840.00,0.00,190066.84
Minmatar Hybrid Tech Decryptor,508331.43,-12.7%,35,342568.57,839857.14,0.00,128000.00
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,5639.31,-74.4%,61598,6872.27,4000.00,0.00,7250.96
Fullerite-C32,9332.24,+14.0%,53845,9475.42,8869.34,15.03,11884.12
Fullerite-C50,2202.61,+0.8%,52728,2109.93,2232.95,0.00,5589.11
Fullerite-C60,513.68,-23.2%,183617,437.60,530.06,0.00,1602.14
Fullerite-C70,496.56,-33.0%,54901,807.36,358.20,0.00,613.01
Fullerite-C72,2637.83,+17.0%,51807,3071.09,2298.20,0.00,4099.00
Fullerite-C84,336.13,-13.5%,52950,289.28,347.43,0.00,816.67
Fullerite-C320,20000.29,+275.4%,18411,0.00,20000.29,0.00,59750.12
Fullerite-C540,56875.29,+2.4%,13094,57500.00,56360.67,0.00,54499.91
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3201100.05,-3.4%,174,0.00,0.00,0.00,3201100.05
Carbon-86 Epoxy Resin,2283786.40,+2.5%,223,1347307.69,2599999.99,0.00,1133997.81
Fullerene Intercalated Graphite,1795.00,+27.2%,7552,1795.00,0.00,0.00,1913.00
Fulleroferrocene,1940.63,-29.4%,7675,314.29,3749.93,0.00,1321.35
Graphene Nanoribbons,89599.99,-18.1%,357,0.00,0.00,0.00,89599.99
Lanthanum Metallofullerene,7940.00,+3.7%,1750,9700.00,7500.00,0.00,6503.00
Methanofullerene,1712.04,-33.8%,9800,1712.04,0.00,0.00,9003.07
PPD Fullerene Fibers,7133.10,+33.0%,45981,7097.65,9998.00,0.00,9850.00
Scandium Metallofullerene,63999.98,-27.5%,2997,63999.98,0.00,0.00,42005.02
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,299.00,-39.8%,887275,299.00,0.00,0.00,206.77
Cadmium,1253.05,+19.4%,431135,1253.04,0.00,1400.00,1299.82
Caesium,1101.50,-5.3%,129393,0.00,0.00,0.00,1101.50
Chromium,1738.34,-5.7%,474609,1770.83,1499.00,400.10,1816.83
Cobalt,309.66,-9.7%,120843,349.12,299.00,0.00,363.92
Dysprosium,22698.00,+777.4%,103223,0.00,0.00,0.00,22698.00
Evaporite Deposits,391.05,-2.8%,461600,618.38,423.22,350.00,488.04
Hafnium,844.11,-2.7%,989106,854.20,500.00,800.00,1143.84
Hydrocarbons,115.50,-16.2%,1001861,115.50,0.00,0.00,213.22
Mercury,1850.00,-17.7%,542522,0.00,1850.00,0.00,1802.42
Neodymium,11898.78,-60.2%,79630,0.00,0.00,0.00,11898.78
Platinum,2594.06,-9.8%,626118,2607.42,2496.29,0.00,2597.14
Promethium,15898.00,-22.2%,103609,0.00,0.00,0.00,15898.00
Scandium,523.48,-24.4%,1285518,527.14,350.00,0.00,839.93
Silicates,561.67,-3.7%,557376,546.13,799.00,0.00,728.03
Technetium,29664.28,-76.5%,146487,0.00,0.00,0.00,29664.28
Thulium,1329.59,-65.0%,303319,0.00,0.00,0.00,1329.59
Titanium,1311.82,-97.6%,915650,1399.08,1144.66,0.00,1382.91
Tungsten,781.62,-15.8%,291382,795.00,550.00,0.00,513.98
Vanadium,1187.66,-3.7%,367164,1400.00,1086.84,0.00,910.89
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1419.81,-22.1%,750840,1327.09,1599.49,0.00,1897.29
Silicon Diborite,2077.65,-25.2%,613452,0.00,0.00,0.00,2077.65
Ceramic Powder,1236.86,-15.7%,591653,1221.90,1243.66,0.00,1259.88
Carbon Polymers,1573.91,-87.5%,818905,1512.71,2399.00,0.00,1067.93
Crystallite Alloy,60.00,+3775.2%,352779,60.00,0.00,0.00,2114.28
Fernite Alloy,1848.29,+12.5%,581105,2098.87,1628.99,0.00,1735.15
Titanium Chromide,3489.36,-4.4%,142382,3489.36,0.00,0.00,3352.08
Rolled Tungsten Alloy,50.02,+179.4%,330372,0.00,0.00,50.02,1602.97
Hexite,2690.00,+31.4%,449823,2690.00,0.00,0.00,2718.05
Caesarium Cadmide,2436.60,+48.0%,143487,0.00,0.00,0.00,2436.60
Solerium,2896.93,-90.2%,150066,0.00,0.00,0.00,2896.93
Platinum Technite,73.13,+4925.6%,153872,0.00,0.00,73.13,18186.00
Vanadium Hafnite,2196.77,-44.1%,570695,0.00,0.00,0.00,2196.77
Prometium,10325.10,+38.1%,12503,0.00,0.00,0.00,10325.10
Hyperflurite,11833.27,+81.2%,59283,0.00,0.00,0.00,11833.27
Ferrofluid,15997.89,-97.1%,26193,0.00,0.00,0.00,15997.89
Dysporite,14879.84,-45.4%,19930,0.00,0.00,0.00,14879.84
Neo Mercurite,13989.86,-28.6%,240004,0.00,0.00,0.00,13989.86
Fluxed Condensates,5202.67,-54.2%,59098,0.00,0.00,0.00,5202.67
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,11894.95,-61.9%,483,5360.48,28141.65,4001.07,9512.96
Capacitor Console,12404184.18,+3.1%,156,12546661.49,11711226.33,0.00,13680000.00
Conductive Thermoplastic,43223.49,-76.6%,144,19431.52,51660.72,101000.36,11621.03
Current Pump,35560.90,-56.4%,177,39730.05,18000.96,4001.07,45737.01
Drone Transceiver,13514.91,-84.5%,375,15934.65,2000.27,0.00,11111.00
Enhanced Ward Console,15156645.68,-5.8%,159,15342156.37,14821919.86,0.00,14312010.75
Impetus Console,18572.34,-18.6%,141,18697.92,19029.33,5004.08,29809.49
Intact Armor Plates,19993056.42,-3.9%,165,20564768.53,18765702.23,14000610.97,21679057.75
Intact Shield Emitter,440876.15,+12.2%,139,413691.41,591779.61,105500.00,463923.39
Interface Circuit,196157.83,+9.2%,3783,191487.77,209566.09,200000.34,159510.17
Logic Circuit,299134.14,+22.7%,977,294947.89,305196.55,301400.25,280769.69
Lorentz Fluid,2444.43,-27.9%,270,2508.24,2000.00,0.00,6504.51
Micro Circuit,8390.47,+27.3%,3283,8104.04,11723.44,15847.08,13383.22
Nanite Compound,133664.09,-18.8%,332,140091.90,63216.98,150000.00,121695.89
Power Circuit,3030231.16,+31.8%,1078,3079971.99,2886661.09,3073414.15,3296312.75
Power Conduit,19495.21,-16.5%,466,31354.92,5000.00,0.00,5491.89
Single-crystal Superalloy I-beam,7144867.31,+4.5%,331,7204175.27,7078142.95,5611111.11,7132890.28
Telemetry Processor,8463.05,+107.7%,185,9266.25,2309.10,22002.00,22466.94
Trigger Unit,37062.91,-82.0%,264,25072.30,61308.54,4001.07,20573.68
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,3901.19,+25.7%,5400,0.00,0.00,0.00,3901.19
Azure Mykoserocin,10.04,+13919.1%,17523,30.47,0.00,8.95,0.00
Celadon Mykoserocin,0.00,+100.0%,4457,0.00,0.00,0.00,0.00
Golden Mykoserocin,2826.20,+76.8%,4237,0.00,0.00,0.00,2826.20
Lime Mykoserocin,2250.00,+115.1%,4231,2250.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2607.69,-43.0%,17353,2637.27,199.20,0.00,0.00
Viridian Mykoserocin,5001.42,-8.8%,1316,0.00,0.00,0.00,5001.42
Amber Cytoserocin,72000.00,+7.9%,3452,0.00,0.00,0.00,72000.00
Azure Cytoserocin,45000.00,-47.5%,10424,0.00,0.00,0.00,45000.00
Celadon Cytoserocin,79794.28,-7.6%,8667,0.00,0.00,0.00,79794.28
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,43500.00,-43.4%,9335,0.00,0.00,0.00,43500.00
Malachite Cytoserocin,8105.21,+1133.8%,959,0.00,0.00,0.00,8105.21
Vermillion Cytoserocin,50000.00,-41.5%,7077,0.00,0.00,0.00,50000.00
Viridian Cytoserocin,74399.44,-32.8%,7949,0.00,0.00,0.00,74399.44
