Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Nuclear Physics,311827.83,+8.6%,4156,333129.48,289838.69,299750.00,355429.32
Datacore - Plasma Physics,187198.31,-33.1%,858,183258.62,276235.86,572440.94,165809.61
Datacore - Quantum Physics,421133.23,+7.0%,1465,396931.58,454948.26,355679.84,377247.05
Datacore - Rocket Science,212777.90,-9.1%,3314,219724.45,200476.23,295784.16,192887.90
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,11273453.39,-28.3%,144,12168639.43,9304044.11,8200320.50,12548263.63
Assembly Instructions,26742300.93,+12.9%,15,31417015.40,33619276.47,25884615.23,31061854.53
Calibration Data,3954647.76,-9.3%,369,4145814.02,3702318.80,3933333.42,5089576.10
Circuitry Schematics,7773431.57,-2.8%,140,8070585.78,7221573.76,5210942.00,10740160.69
Circular Logic,1147217.71,-12.9%,32,1053467.71,2759999.80,3075000.00,1774117.43
Classic Doctrine,6629999.79,+32.7%,19,6679646.82,6281800.00,7500000.00,9368740.77
Collision Measurements,4728125.19,+26.9%,32,4104285.79,5427778.34,5300000.00,4046388.26
Engagement Plan,6210914.47,+9.6%,58,6442559.04,5885256.33,10416666.67,6145370.05
Formation Layout,5376731.14,+20.7%,78,5422397.66,5426923.00,3397000.00,6394478.27
Installation Guide,36366666.28,+6.1%,15,34407768.33,37911056.22,47500000.00,26924788.91
Interface Alignment Chart,3514000.72,+57.5%,40,2904195.35,5429166.67,8149999.50,5331302.75
Operation Handbook,7162356.61,-1.0%,672,7376068.63,6921592.43,6470302.98,9016337.38
Prototype Diagram,7184068.97,+27.4%,29,6544600.00,8961666.66,12000000.00,8546214.41
Sacred Manifesto,3609449.37,+7.4%,95,3603210.60,3968222.23,3944444.44,4452321.82
Stolen Formulas,37861536.11,-18.8%,13,37861536.11,46125000.00,24800000.00,35318936.43
Symbiotic Figures,5500278.62,-36.3%,27,6889397.71,8125988.48,8568812.50,6225407.55
Test Reports,8644437.69,-11.3%,16,9991538.62,8756454.64,10625000.00,10640715.93
Tuning Instructions,7370944.35,+33.0%,18,7025055.46,7797000.16,7764285.71,7843449.07
User Manual,3462768.91,-10.5%,65,3544261.96,5061307.74,5142928.57,2783300.36
War Strategon,29571000.04,-29.0%,7,22714142.93,43714000.00,38499999.99,21741089.79
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,84.76,-1.7%,13927165,85.11,80.45,56.03,73.23
Fermionic Condensates,24999.10,+11.6%,15060,22734.67,29561.94,21949.24,20011.29
Fernite Carbide,66.51,+3.4%,29580048,67.01,65.21,83.77,62.58
Ferrogel,11209.45,-8.2%,267423,10983.74,11585.36,12502.31,10192.84
Fullerides,1058.85,+7.9%,4928722,1097.53,975.87,636.07,958.63
Hypersynaptic Fibers,3114.35,-0.7%,736512,3102.37,3309.02,7529.87,3119.48
Nanotransistors,3087.75,-4.5%,2125873,3069.35,3198.47,2297.46,2891.78
Phenolic Composites,582.39,+2.4%,1226974,588.63,561.67,32.25,490.08
Sylramic Fibers,160.28,+6.6%,14212331,161.60,153.53,66.97,164.35
Titanium Carbide,83.97,-2.8%,16086772,84.73,83.12,48.19,78.26
Tungsten Carbide,81.91,+3.5%,2619737,77.59,86.43,118.59,73.76
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,813.72,-16.3%,774,904.41,403.01,10.72,1188.50
Central System Controller,13838.76,-41.6%,155,13967.90,13058.10,757.50,12254.66
Defensive Control Node,11293.23,-7.3%,162,12151.88,7222.23,2310.00,11952.13
Electromechanical Hull Sheeting,259.06,-16.6%,43937,178.74,368.58,95.67,379.34
Emergent Combat Analyzer,887.50,-40.1%,182,1044.78,887.50,32.50,919.31
Emergent Combat Intelligence,8796.20,-6.1%,179,9517.45,4551.93,1691.25,1913.11
Fused Nanomechanical Engines,940.68,-12.9%,703,1004.97,605.01,10.00,1936.62
Heuristic Selfassemblers,1115.24,-17.3%,637,1203.04,827.68,30006.67,1674.69
Jump Drive Control Nexus,9167.77,-37.8%,176,10062.18,3503.34,19040.00,3744.53
Melted Nanoribbons,4860687.57,+1.7%,2892,4851217.38,4880857.84,2682929.77,5137721.30
Modified Fluid Router,17536.65,-2.0%,20899,17478.40,17650.65,1001.00,19738.95
Neurovisual Input Matrix,415.02,-13.5%,5507,451.00,234.95,500.00,590.03
Powdered C-540 Graphite,746.02,+0.0%,10020,790.22,602.10,10.00,1088.54
Resonance Calibration Matrix,965.51,-5.9%,603,1000.00,800.01,10.00,1964.46
Thermoelectric Catalysts,17867.40,-23.5%,1825,17963.53,12012.86,42502.11,5763.91
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,33424718.92,-100.0%,0,22221349.78,8003865.60,0.00,33424718.92
Intact Electromechanical Component,27003421.84,-63.0%,0,12500235.67,10001707.00,0.00,27003421.84
Intact Hull Section,71222222.44,-15.8%,9,70694444.67,59000000.00,0.00,62803074.34
Intact Power Cores,28229670.21,-92.9%,0,32388940.11,10001707.00,0.00,28229670.21
Intact Thruster Sections,29362663.35,-100.0%,0,14901871.93,5002636.83,0.00,29362663.35
Intact Weapon Subroutines,44159897.74,-97.7%,0,8673333.17,10001707.00,0.00,44159897.74
Malfunctioning Armor Nanobot,7823437.78,+27.8%,32,9161111.11,4714760.86,0.00,10123093.12
Malfunctioning Electromechanical Component,8260682.01,+33.2%,0,5675882.19,1855000.17,0.00,8260682.01
Malfunctioning Hull Section,16387611.34,-17.7%,9,20044318.18,27909182.01,0.00,20035742.54
Malfunctioning Power Cores,4933049.81,-49.3%,24,3355288.41,6501125.31,20000000.00,10263156.87
Malfunctioning Thruster Sections,4641522.26,+29.3%,23,6367656.38,2178235.88,0.00,8681605.31
Malfunctioning Weapon Subroutines,8164706.41,-2.0%,17,10432258.04,7125251.98,20000000.00,19804483.26
Wrecked Armor Nanobot,32339.35,-32.3%,33,46266.22,2261195.48,2002500.00,62483.32
Wrecked Electromechanical Component,74118.66,+129.9%,34,69518.32,569825.30,3057777.78,68935.77
Wrecked Hull Section,5032911.54,-66.7%,13,5340573.08,1920422.22,26571428.57,2549051.44
Wrecked Power Cores,19131.66,+54.2%,29,24043.48,659352.55,1047692.31,46338.65
Wrecked Thruster Sections,57284.60,-56.4%,30,36719.56,173884.57,1676666.67,67897.94
Wrecked Weapon Subroutines,758983.81,+116.3%,46,807312.01,559160.53,1513333.33,309562.96
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,5360.19,-84.2%,507,5554.31,28644.64,750250.12,10001.26
Datacore - Electronic Subsystems Engineering,4932.99,-37.2%,337,5246.38,6487.76,404766.67,10000.42
Datacore - Engineering Subsystems Engineering,3916.39,-79.8%,931,4654.25,4603.67,3931.47,10001.54
Datacore - Offensive Subsystems Engineering,6187.38,-79.2%,392,7698.15,7344.09,7216176.47,10002.74
Datacore - Propulsion Subsystems Engineering,6046.73,-35.5%,527,6638.72,22115.36,1479333.33,10000.95
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,406874.27,-46.2%,159,545829.02,150880.55,305804.60,763967.99
Amarr Hybrid Tech Decryptor,78415.94,+22.5%,80,71392.98,259050.00,5399999.80,242972.49
Caldari Hybrid Tech Decryptor,2790459.74,+4.6%,99,2542698.69,3701182.06,2637440.00,4095314.80
Gallente Hybrid Tech Decryptor,167859.85,-54.4%,53,210049.37,306584.37,300005.00,162700.76
Minmatar Hybrid Tech Decryptor,228196.86,-34.6%,127,190647.07,366615.38,1000002.73,87582.83
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,3074.46,-46.3%,21542,3177.05,2778.29,1318.72,4313.35
Fullerite-C32,9007.82,-16.3%,39058,10874.32,8508.27,2689.68,11953.05
Fullerite-C50,2929.12,-18.1%,31025,3008.60,2327.24,1163.88,4402.00
Fullerite-C60,374.87,-20.0%,117754,423.98,267.57,725.83,351.16
Fullerite-C70,270.54,-7.6%,18972,340.84,250.05,17.24,295.19
Fullerite-C72,2700.40,-30.8%,39136,2808.62,2468.81,346.52,3530.21
Fullerite-C84,399.14,-27.5%,63790,501.97,270.55,1805.99,414.24
Fullerite-C320,54071.69,+11.0%,41048,54187.01,53074.28,76429.89,57723.14
Fullerite-C540,29919.10,+27.4%,10593,29990.63,36677.32,3550.50,40724.60
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2708832.54,+3.4%,0,3173815.31,3344999.91,0.00,2708832.54
Carbon-86 Epoxy Resin,1853074.07,+5.2%,135,1174770.31,2024037.04,0.00,1024715.22
Fullerene Intercalated Graphite,5055.41,-50.5%,3808,2076.23,9000.00,0.00,1347.02
Fulleroferrocene,1561.45,+20.1%,0,1223.77,1671.44,0.00,1561.45
Graphene Nanoribbons,71886.28,+8.5%,530,67799.07,64999.03,0.00,65740.59
Lanthanum Metallofullerene,4760.51,+5.0%,4330,2207.65,5046.02,0.00,4610.50
Methanofullerene,12889.39,-6.9%,3345,9696.80,10496.39,0.00,11548.25
PPD Fullerene Fibers,8278.63,+1.5%,3709,8442.13,9044.56,0.00,7855.60
Scandium Metallofullerene,37192.58,-3.2%,4035,35992.38,44995.51,0.00,38739.01
,,,,,,,
Moon Raw Materials,,,,,,,
Atmospheric Gases,131.02,-0.8%,590000,130.00,140.25,91.74,145.90
Cadmium,2023.74,+8.7%,164490,2022.77,2447.07,1269.14,2168.27
Caesium,1438.51,+11.2%,34703,1452.20,894.40,0.00,1132.41
Chromium,2105.11,+4.5%,414075,2105.11,1844.86,2668.36,2229.22
Cobalt,545.28,+19.2%,184519,633.67,308.32,49.32,581.62
Dysprosium,18818.44,-94.7%,0,11090.16,39799.92,200000.00,18818.44
Evaporite Deposits,363.48,-2.6%,168200,363.48,186.76,238.67,590.50
Hafnium,754.11,+6.1%,465159,754.11,485.33,739.98,1005.51
Hydrocarbons,144.82,-24.0%,40593,139.11,129.40,117.73,145.81
Mercury,2935.68,-97.8%,245048,3092.42,1879.17,1091.53,2720.09
Neodymium,19814.26,+21.1%,105629,18930.95,14812.32,2000.00,20215.06
Platinum,2783.31,-33.4%,425698,2867.49,1865.33,1174.79,3198.91
Promethium,14633.35,-98.3%,0,19446.49,14774.34,0.00,14633.35
Scandium,352.87,+27.5%,344480,377.48,567.16,295.79,564.66
Silicates,454.68,-28.4%,189733,436.23,454.24,50.37,547.17
Technetium,32181.69,+24.0%,73357,34282.64,16944.05,2252.45,39310.37
Thulium,1080.22,-53.5%,0,825.73,732.59,0.00,1080.22
Titanium,1468.55,-4.7%,37282,998.90,1271.76,567.06,982.18
Tungsten,1482.79,+41.6%,72594,2125.44,697.76,208.03,848.31
Vanadium,1249.10,-17.6%,411493,1249.10,326.09,594.57,977.64
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,966.29,+13.8%,175615,957.65,1227.38,1157.89,1198.95
Silicon Diborite,971.72,+2.7%,112100,990.06,867.28,386.50,674.53
Ceramic Powder,710.30,+19.7%,203552,1090.80,833.63,731.18,645.31
Carbon Polymers,868.08,-99.6%,0,1101.03,797.33,101.45,868.08
Crystallite Alloy,2257.88,+26.2%,98941,2284.06,2393.80,2151.54,1965.32
Fernite Alloy,587.46,+70.2%,65940,1074.14,1375.40,930.73,879.40
Titanium Chromide,2112.09,-97.7%,0,2733.03,1772.43,4499.99,2112.09
Rolled Tungsten Alloy,2563.05,-66.8%,93336,3245.63,1555.33,1174.00,1826.36
Hexite,1424.84,+215.7%,199908,2815.51,1252.36,3064.08,3122.29
Caesarium Cadmide,2037.46,+22.7%,0,3285.85,379.53,4499.99,2037.46
Solerium,2309.77,+29.9%,0,3697.56,554.44,0.00,2309.77
Platinum Technite,22505.65,+6.6%,0,5526.95,18416.61,73.13,22505.65
Vanadium Hafnite,1860.36,+55.9%,343352,1863.52,1189.08,1480.99,2416.43
Prometium,961.16,-75.4%,12429,3914.75,5159.08,0.00,9701.17
Hyperflurite,9106.00,-94.5%,0,7065.50,7501.37,42684.55,9106.00
Ferrofluid,11797.76,-11.8%,0,12111.79,46627.53,0.00,11797.76
Dysporite,11204.72,+33.9%,0,14817.12,42919.30,0.00,11204.72
Neo Mercurite,12894.04,-84.5%,0,12285.86,3545.74,9400.00,12894.04
Fluxed Condensates,8189.33,-94.5%,0,3545.89,1345.92,0.00,8189.33
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,16247.17,-54.8%,368,12450.17,16736.73,60902.36,9873.23
Capacitor Console,15038272.92,-7.9%,58,16816994.49,13735625.05,10942859.17,18318768.27
Conductive Thermoplastic,9642.35,+17.2%,50,12003.57,5030.30,3786.78,13955.44
Current Pump,67591.71,-89.4%,180,102361.42,250.00,3917.74,43561.46
Drone Transceiver,8807.60,-69.1%,157,15119.27,5987.55,3167.74,3470.97
Enhanced Ward Console,15994824.87,-6.0%,28,16973898.37,15994234.82,7070353.40,19717924.57
Impetus Console,31694.59,-37.6%,338,34830.53,6183.29,5006.24,41318.04
Intact Armor Plates,21664343.23,+2.7%,174,22006075.28,20147907.23,16904651.21,24246114.05
Intact Shield Emitter,743997.93,+8.3%,121,760622.39,700708.34,105754.82,957256.03
Interface Circuit,78435.33,-23.7%,656,91840.16,65030.49,345876.10,89241.39
Logic Circuit,161544.12,-0.2%,966,187750.53,108142.39,52472.01,184177.29
Lorentz Fluid,7566.31,-68.3%,324,6556.66,7147.41,2573.07,10779.30
Micro Circuit,59089.98,-60.8%,831,136337.13,13832.58,2174.35,13691.50
Nanite Compound,82150.82,-62.9%,157,103858.12,580.72,97378.26,112105.28
Power Circuit,1720622.79,-6.8%,961,1717491.66,1726894.85,1250155.89,1955134.53
Power Conduit,125458.44,-99.2%,166,21370.64,141493.19,1869.29,12248.16
Single-crystal Superalloy I-beam,6497918.25,-3.6%,327,6732427.15,5167439.21,6876334.14,7056713.28
Telemetry Processor,4358.51,+4.5%,79,9000.13,2333.08,22002.59,49776.60
Trigger Unit,40460.41,-60.3%,276,34715.48,47976.74,1604.45,17097.16
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,1845.84,-2.5%,0,235.80,2108.95,0.00,1845.84
Azure Mykoserocin,4293.87,-65.1%,0,1097.52,3826.58,3301.71,4293.87
Celadon Mykoserocin,5756.61,-82.6%,0,300.00,8868.70,0.00,5756.61
Golden Mykoserocin,2840.48,+76.0%,0,1999.27,2937.59,0.00,2840.48
Lime Mykoserocin,1939.92,-94.8%,6733,1939.92,8024.02,1.00,3168.64
Malachite Mykoserocin,8828.85,-100.0%,0,0.00,0.00,0.00,8828.85
Vermillion Mykoserocin,2548.70,-94.1%,16799,2548.70,3052.26,7732.16,3943.41
Viridian Mykoserocin,8599.91,-81.4%,0,9919.56,20000.00,0.00,8599.91
Amber Cytoserocin,70985.80,-78.9%,0,60507.25,74401.60,11.13,70985.80
Azure Cytoserocin,46017.18,-45.7%,0,40025.32,75562.70,45000.00,46017.18
Celadon Cytoserocin,105879.62,-43.3%,0,59582.02,74532.57,0.00,105879.62
Golden Cytoserocin,80653.07,-100.0%,0,0.00,0.00,0.00,80653.07
Lime Cytoserocin,49992.86,-100.0%,0,27215.68,46640.34,2000.00,49992.86
Malachite Cytoserocin,74756.67,+33.8%,0,93924.17,0.00,0.00,74756.67
Vermillion Cytoserocin,46529.75,+7.5%,4201,55052.73,38905.12,0.00,102296.58
Viridian Cytoserocin,83861.73,-40.4%,0,40449.59,50000.00,0.00,83861.73
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,496.80,-3.9%,1868237,498.70,493.64,566.70,525.02
Electronic Parts,814.67,-1.7%,7500066,800.76,822.05,710.22,799.82
Guidance System,740.85,-2.8%,454067,743.15,725.11,180.52,410.52
Hydrogen Batteries,580.94,-0.2%,247314,738.89,587.04,590.00,499.73
Miniature Electronics,435.24,+79.3%,537631,770.77,418.53,79.43,425.78
Rocket Fuel,649.00,-0.3%,343935,649.27,648.75,507.15,596.20
Super Conductors,4856.98,+6.3%,15584,4719.79,5395.30,1054.28,1307.25
Transmitter,743.91,+1.3%,22294,739.10,880.04,69.20,392.32
