Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Quantum Physics,359042.80,-1.9%,2425,368354.69,349428.28,327501.69,352017.46
Datacore - Rocket Science,269202.05,+7.3%,3313,271188.69,257654.15,452317.32,262317.44
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,9457566.76,+2.4%,154,8346554.61,10455776.44,6001000.00,11460831.13
Assembly Instructions,25111561.34,+8.8%,33,25086129.01,25166664.71,0.00,0.00
Calibration Data,4659139.94,+6.3%,343,4706183.97,4695564.58,4055555.56,5728212.62
Circuitry Schematics,5046327.10,-0.5%,96,5052712.75,5373861.19,3327201.06,6451634.92
Circular Logic,1076407.29,+155.5%,73,1076407.29,0.00,0.00,1653530.13
Classic Doctrine,7715740.55,+6.5%,53,7649948.36,8900000.00,0.00,8563909.31
Collision Measurements,6579999.95,-0.2%,73,6958333.27,5066666.67,0.00,0.00
Engagement Plan,7131624.93,+8.3%,52,7039999.96,7314874.88,0.00,7498985.00
Formation Layout,5469384.91,-3.8%,126,5352610.08,6533333.34,0.00,0.00
Installation Guide,39899997.99,+10.9%,24,39899997.99,0.00,0.00,22780624.13
Interface Alignment Chart,2500437.39,+36.0%,31,3209030.35,2217000.20,0.00,0.00
Operation Handbook,6547879.14,+0.9%,518,6771206.16,6438792.33,5101853.56,9477307.08
Prototype Diagram,8442272.45,+1.7%,32,11487499.25,6702142.86,0.00,0.00
Sacred Manifesto,3602092.06,+3.4%,208,3573544.89,4840000.00,2500000.00,4678790.98
Stolen Formulas,0.00,+100.0%,22,0.00,0.00,0.00,0.00
Symbiotic Figures,8000000.00,-47.6%,99,8000000.00,0.00,0.00,4834152.20
Test Reports,11429352.94,+7.6%,33,13363545.46,7883333.33,0.00,11210998.32
Tuning Instructions,7938291.31,+4.2%,40,8055777.85,7585831.71,0.00,8756031.17
User Manual,2731053.16,-8.4%,33,2912667.21,2050000.50,0.00,3192850.76
War Strategon,42000000.00,-24.2%,20,0.00,42000000.00,0.00,21819179.88
,,,,,,,
Advanced Moon Minerals,,,,,,,
Crystalline Carbonide,125.81,+1.8%,8482167,125.29,134.18,59.69,109.90
Fermionic Condensates,24588.60,-8.3%,26929,23045.36,25322.23,60000.00,17991.05
Fernite Carbide,115.57,+0.5%,34028537,117.17,113.23,140.79,114.87
Ferrogel,13358.43,+2.1%,165509,13049.18,14994.81,28000.00,12896.91
Fullerides,1008.72,-15.1%,3426728,990.94,1115.34,516.00,958.22
Hypersynaptic Fibers,4162.63,-6.9%,509545,4173.51,4115.17,19899.98,4035.29
Nanotransistors,3024.71,-8.9%,2556564,2925.27,3245.25,3469.83,2700.15
Phenolic Composites,732.31,-19.9%,667430,725.96,838.25,32.15,637.36
Sylramic Fibers,198.12,+3.5%,19810692,196.49,213.81,201.00,193.02
Titanium Carbide,123.19,-0.2%,12637484,119.08,127.57,48.37,119.25
Tungsten Carbide,164.29,-23.6%,6247253,119.92,193.22,30.01,112.15
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,469.29,-5.6%,1299,501.24,352.60,10.00,1558.94
Central System Controller,4655.50,+71.3%,153,5324.71,3001.08,3000.00,11621.15
Defensive Control Node,8451.00,+24.2%,156,9005.39,7593.32,3000.00,15905.03
Electromechanical Hull Sheeting,898.29,-30.0%,48396,1150.08,629.10,90.31,1137.25
Emergent Combat Analyzer,1021.48,-35.1%,1119,1592.12,368.02,50.00,1811.83
Emergent Combat Intelligence,2932.77,+88.6%,217,2958.49,2887.06,3000.00,13267.32
Fused Nanomechanical Engines,1992.32,-60.3%,933,2317.03,515.02,6013.00,3540.22
Heuristic Selfassemblers,1236.39,+27.0%,1203,1878.45,388.06,5000.00,6421.87
Jump Drive Control Nexus,4962.82,+13.4%,187,6626.24,2501.08,1500.00,14497.32
Melted Nanoribbons,4779785.13,-0.6%,3360,4895672.86,4654879.32,1951516.64,5137825.04
Modified Fluid Router,20450.68,-0.2%,22795,21729.34,18670.67,4794.44,28660.13
Neurovisual Input Matrix,760.01,-6.2%,8780,766.48,749.87,500.00,1012.26
Powdered C-540 Graphite,939.85,-1.4%,16452,996.86,898.48,85.04,1565.28
Resonance Calibration Matrix,1113.09,+7.8%,855,1215.35,791.50,3000.00,3388.98
Thermoelectric Catalysts,4509.82,-4.3%,189,4846.85,4201.08,1500.00,27602.51
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,18110895.43,-11.7%,15,0.00,0.00,0.00,18110895.43
Intact Electromechanical Component,0.00,+100.0%,11,0.00,0.00,0.00,0.00
Intact Hull Section,74177678.68,-32.1%,14,0.00,0.00,0.00,74177678.68
Intact Power Cores,21861866.56,-72.6%,9,0.00,0.00,0.00,21861866.56
Intact Thruster Sections,12844274.86,-41.6%,17,0.00,0.00,0.00,12844274.86
Intact Weapon Subroutines,34650002.02,-84.8%,8,0.00,0.00,0.00,34650002.02
Malfunctioning Armor Nanobot,8000000.00,+0.0%,24,0.00,8000000.00,0.00,7632903.73
Malfunctioning Electromechanical Component,4000000.00,-39.9%,28,4000000.00,0.00,0.00,2939118.51
Malfunctioning Hull Section,33725000.00,+0.0%,12,29900000.00,35000000.00,0.00,29999476.62
Malfunctioning Power Cores,7833333.33,+22.2%,27,7000000.00,8000000.00,0.00,8600843.04
Malfunctioning Thruster Sections,7085000.00,+20.0%,24,11500000.00,2670000.00,0.00,3937019.57
Malfunctioning Weapon Subroutines,15000000.00,-5.3%,21,0.00,15000000.00,0.00,13144500.67
Wrecked Armor Nanobot,93693.52,+118.5%,61,98098.44,10000.00,0.00,0.00
Wrecked Electromechanical Component,172618.86,+480.9%,66,89746.90,573166.67,0.00,30021.52
Wrecked Hull Section,10014125.00,+27.3%,34,7741250.00,12287000.00,0.00,5776623.34
Wrecked Power Cores,84076.32,+99.5%,75,86875.53,100.00,0.00,39002.66
Wrecked Thruster Sections,67482.55,+641.4%,69,92751.00,100.00,0.00,23361.94
Wrecked Weapon Subroutines,177534.50,+412.6%,78,183258.19,100.00,0.00,345115.71
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,3918.75,+104.7%,391,2195.30,7069.70,0.00,0.00
Datacore - Electronic Subsystems Engineering,5084.22,-37.8%,310,4452.89,9792.83,0.00,3400.79
Datacore - Engineering Subsystems Engineering,5443.81,-70.8%,252,2551.13,11592.00,36372.73,4921.04
Datacore - Offensive Subsystems Engineering,4291.55,+533.3%,294,1716.91,9883.36,0.00,9329.32
Datacore - Propulsion Subsystems Engineering,3678.93,+3341.6%,178,2768.76,8271.13,0.00,0.00
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,339258.71,-28.8%,377,330143.52,348611.11,372407.41,426974.56
Amarr Hybrid Tech Decryptor,97643.71,+503.9%,70,86074.41,491000.00,0.00,136411.01
Caldari Hybrid Tech Decryptor,2017416.61,-18.1%,108,1929012.79,2999999.50,3500000.00,2336504.34
Gallente Hybrid Tech Decryptor,103408.35,-18.1%,146,102208.36,649000.00,10.00,0.00
Minmatar Hybrid Tech Decryptor,286484.76,-59.7%,34,159346.39,827000.00,10.00,131060.85
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,3983.75,-79.1%,44477,3948.42,4000.00,0.00,5631.41
Fullerite-C32,9598.21,-3.6%,39294,9971.57,7305.78,15.03,12119.76
Fullerite-C50,2211.03,-35.0%,53510,2368.24,2136.14,0.00,5216.19
Fullerite-C60,512.97,-61.3%,71100,437.65,529.87,0.00,0.00
Fullerite-C70,374.60,+6.5%,52843,371.30,375.24,0.00,722.57
Fullerite-C72,2650.86,-28.1%,44169,3207.94,2225.12,0.00,3954.33
Fullerite-C84,587.92,+33.1%,59763,598.58,575.73,0.00,720.75
Fullerite-C320,49450.74,+29.8%,17911,64000.00,47500.18,0.00,63329.55
Fullerite-C540,42829.84,-17.1%,4866,55000.00,37140.64,0.00,46883.21
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2800000.00,+13.1%,174,2800000.00,0.00,0.00,3443404.16
Carbon-86 Epoxy Resin,2341855.66,+0.0%,280,1348000.00,2599999.99,0.00,0.00
Fullerene Intercalated Graphite,718.02,+154.3%,7177,718.02,0.00,0.00,3073.57
Fulleroferrocene,164.20,+734.0%,7675,164.20,0.00,0.00,0.00
Graphene Nanoribbons,68136.54,+7.7%,357,0.00,0.00,0.00,68136.54
Lanthanum Metallofullerene,6654.54,+23.7%,1750,0.00,0.00,0.00,6654.54
Methanofullerene,688.88,+64.6%,9800,688.88,0.00,0.00,9478.02
PPD Fullerene Fibers,181.99,+5112.5%,45981,181.99,0.00,0.00,0.00
Scandium Metallofullerene,42338.34,+9.7%,2997,0.00,0.00,0.00,42338.34
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,228.70,-68.9%,908875,228.70,0.00,0.00,243.99
Cadmium,1500.00,-0.2%,149835,1500.00,0.00,1400.00,1556.99
Caesium,1220.60,-14.5%,129393,0.00,0.00,0.00,1220.60
Chromium,1675.64,-6.0%,493192,1713.41,1499.00,400.10,1703.54
Cobalt,481.42,+0.0%,192243,496.13,299.00,0.00,367.19
Dysprosium,21180.50,+840.2%,103223,0.00,0.00,0.00,21180.50
Evaporite Deposits,456.80,-11.4%,665608,618.38,423.22,0.00,472.92
Hafnium,831.07,-1.2%,1000752,900.00,500.00,0.00,937.60
Hydrocarbons,126.02,+11.7%,1021361,126.02,0.00,0.00,210.37
Mercury,1898.00,-8.0%,507364,1898.00,0.00,0.00,1863.69
Neodymium,14999.98,-80.1%,70768,0.00,14999.98,0.00,13498.95
Platinum,2589.63,-22.9%,630255,2586.38,2700.00,0.00,2694.28
Promethium,15625.07,-20.8%,103609,0.00,0.00,0.00,15625.07
Scandium,581.61,+1.8%,1731686,581.61,0.00,0.00,742.50
Silicates,590.57,+1.9%,574876,590.57,0.00,0.00,779.54
Technetium,28921.24,-75.9%,146487,0.00,0.00,0.00,28921.24
Thulium,300.00,+1.6%,323319,0.00,300.00,0.00,1208.80
Titanium,1437.67,+19.8%,738086,1399.08,1703.47,1550.00,1819.75
Tungsten,781.62,-15.8%,537657,795.00,550.00,0.00,504.02
Vanadium,1099.75,+2.5%,427926,0.00,1099.75,0.00,1088.55
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1494.84,-1.9%,465597,1386.74,1699.00,0.00,1887.64
Silicon Diborite,1644.30,-5.5%,613452,0.00,0.00,0.00,1644.30
Ceramic Powder,1235.09,-21.7%,644955,1200.00,1243.66,0.00,1233.46
Carbon Polymers,1438.45,-34.3%,755775,1360.03,2399.00,0.00,1120.27
Crystallite Alloy,60.00,+3775.2%,352779,60.00,0.00,0.00,2060.53
Fernite Alloy,2096.70,-2.8%,501605,2103.84,2000.00,0.00,2204.38
Titanium Chromide,2340.81,+0.0%,189229,3489.36,2000.00,0.00,3674.83
Rolled Tungsten Alloy,1641.02,-91.5%,330372,0.00,0.00,0.00,1641.02
Hexite,2813.73,+11.3%,397577,2697.66,3000.00,0.00,2831.01
Caesarium Cadmide,2348.53,+53.6%,143487,0.00,0.00,0.00,2348.53
Solerium,3762.60,-92.5%,150066,0.00,0.00,0.00,3762.60
Platinum Technite,18109.79,-79.7%,153872,0.00,0.00,0.00,18109.79
Vanadium Hafnite,2006.69,-38.9%,570695,0.00,0.00,0.00,2006.69
Prometium,10536.41,+35.4%,12503,0.00,0.00,0.00,10536.41
Hyperflurite,11779.20,+82.1%,59283,0.00,0.00,0.00,11779.20
Ferrofluid,15136.57,-96.9%,26193,0.00,0.00,0.00,15136.57
Dysporite,14376.14,-43.5%,19930,0.00,0.00,0.00,14376.14
Neo Mercurite,11143.55,-10.3%,240004,0.00,0.00,0.00,11143.55
Fluxed Condensates,6570.57,-63.7%,59098,0.00,0.00,0.00,6570.57
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,16802.42,-70.8%,382,5345.69,25013.17,4001.07,9720.53
Capacitor Console,12567666.41,-0.6%,126,12717053.20,11268000.02,12000000.00,12660708.19
Conductive Thermoplastic,39124.07,-72.1%,98,12002.11,51660.72,4001.07,11154.56
Current Pump,39054.63,-65.7%,173,49487.15,18001.16,4001.07,32601.03
Drone Transceiver,5026.17,+51.5%,166,2569.68,8893.85,0.00,11111.33
Enhanced Ward Console,15427586.53,-21.6%,158,16044068.30,14694473.08,0.00,14110325.67
Impetus Console,15019.96,-56.7%,117,13461.45,19386.48,5004.10,17165.57
Intact Armor Plates,20155565.38,-4.4%,157,20405346.48,19616802.45,16000000.05,21008159.26
Intact Shield Emitter,661899.48,+59.2%,156,392803.79,1120945.06,0.00,490639.13
Interface Circuit,190592.31,-41.2%,2844,182848.10,239849.08,212500.08,146927.68
Logic Circuit,310088.01,+3.7%,851,310160.12,310257.10,301000.00,277322.92
Lorentz Fluid,3101.17,-58.7%,188,3343.95,2000.00,0.00,7963.31
Micro Circuit,8723.84,+26.0%,3438,8219.43,11159.92,15907.24,4043.24
Nanite Compound,131421.38,+16.6%,302,135780.98,60940.26,200000.00,122271.05
Power Circuit,3210787.95,+2.9%,1050,3280061.04,3021903.19,3463636.36,3251102.04
Power Conduit,43861.28,-64.8%,447,29515.77,85413.79,0.00,5694.75
Single-crystal Superalloy I-beam,7094967.88,-1.6%,267,7139315.99,6922512.15,7038461.54,7288961.43
Telemetry Processor,6679.14,+64.9%,117,8300.07,2322.91,0.00,28597.01
Trigger Unit,27748.14,+96.4%,1261,43428.39,25886.16,3202.86,8008.36
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,4233.25,+15.8%,5400,0.00,0.00,0.00,4233.25
Azure Mykoserocin,2143.70,+58.8%,18937,0.00,0.00,2143.70,0.00
Celadon Mykoserocin,5003.07,-64.5%,4457,0.00,0.00,0.00,5003.07
Golden Mykoserocin,0.00,+100.0%,4237,0.00,0.00,0.00,0.00
Lime Mykoserocin,2250.00,+115.1%,4231,2250.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,2702.79,+19.9%,18941,2703.06,1492.33,0.00,0.00
Viridian Mykoserocin,0.00,+100.0%,1316,0.00,0.00,0.00,0.00
Amber Cytoserocin,70356.04,+10.5%,3452,0.00,0.00,0.00,70356.04
Azure Cytoserocin,0.00,+100.0%,10424,0.00,0.00,0.00,0.00
Celadon Cytoserocin,86166.78,-14.4%,8667,0.00,0.00,0.00,86166.78
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,57282.88,-57.0%,9335,0.00,0.00,0.00,57282.88
Malachite Cytoserocin,0.00,+100.0%,959,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,63953.22,-54.2%,7077,0.00,0.00,0.00,63953.22
Viridian Cytoserocin,74234.62,-32.6%,7949,0.00,0.00,0.00,74234.62
