Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Capacitor Console,19497133.48,-0.9%,123,19825854.53,17216014.02,11263161.64,19757452.14
Conductive Thermoplastic,10549.86,+13.8%,64,11550.47,5667.99,3001.08,15004.86
Current Pump,10679.87,+3.2%,90,11013.66,850.71,3445.77,42003.13
Drone Transceiver,3676.73,+0.9%,131,3708.97,2751.93,2001.07,4675.80
Enhanced Ward Console,15221341.53,-6.8%,93,15325142.89,16077089.46,12222422.68,16053874.63
Impetus Console,11182.39,-1.6%,215,10630.08,13422.61,11913.68,12691.51
Intact Armor Plates,22499016.80,-1.7%,163,22722596.30,19391739.87,18890002.22,24221279.59
Intact Shield Emitter,508773.91,+0.9%,75,516490.33,536630.02,129673.21,658074.26
Interface Circuit,104465.74,-37.8%,1040,106583.12,123281.98,67535.86,62956.94
Logic Circuit,179822.16,+0.7%,1120,178542.44,256812.31,115796.61,164547.71
Lorentz Fluid,2390.38,+26.5%,90,2861.60,34.27,4206.64,6652.19
Micro Circuit,12463.82,-78.7%,575,14689.18,6964.74,5252.57,7853.20
Nanite Compound,34091.14,+4.3%,101,35434.07,1439.31,14202.80,41624.26
Power Circuit,1485226.68,+5.4%,968,1517167.96,1863471.34,1282156.92,1567944.62
Power Conduit,86051.21,-98.4%,117,74850.64,37312.98,25740.68,20871.88
Single-crystal Superalloy I-beam,5637562.65,-10.8%,320,5617285.60,5554675.08,5746374.76,6011837.17
Telemetry Processor,102623.42,-12.3%,77,113391.36,5392.15,22004.07,54080.08
Trigger Unit,244366.30,-74.4%,201,272239.92,6679.19,12900.01,38575.13
,,,,,,,
Ice Products,,,,,,,
Helium Isotopes,332.67,+19.9%,18906743,328.27,336.39,366.73,321.49
Hydrogen Isotopes,321.73,+1.0%,86748785,323.13,317.73,344.79,338.96
Nitrogen Isotopes,341.72,-1.1%,16369385,335.07,364.42,398.95,313.27
Oxygen Isotopes,344.36,+10.3%,23065172,334.54,335.38,379.99,323.51
Heavy Water,21.12,-38.9%,19746989,21.39,22.78,20.97,20.36
Liquid Ozone,248.93,+39.4%,22101002,234.83,255.00,340.91,211.71
Strontium Clathrates,411.30,+0.8%,1306678,395.13,439.85,423.15,382.78
,,,,,,,
Starbase Fuel,,,,,,,
Coolant,5257.70,+42.7%,1825493,5934.72,4600.02,4100.43,5712.82
Enriched Uranium,11935.94,+0.5%,797151,11761.35,13900.75,11903.89,12577.77
Mechanical Parts,3624.31,+43.9%,2340027,3544.80,3542.78,4213.59,4087.81
Oxygen,205.86,-3.8%,3724304,215.24,208.30,177.98,249.63
Robotics,16924.77,+30.0%,356318,18554.75,12220.18,15605.95,17095.04
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,175338.37,+10.1%,1514,165234.92,198575.60,203073.44,157412.27
Datacore - Caldari Starship Engineering,140043.67,-27.9%,2587,127245.83,166450.05,246966.77,107727.68
Datacore - Electromagnetic Physics,94510.39,-15.4%,1212,94157.58,93333.54,197056.74,67504.10
Datacore - Electronic Engineering,249992.16,-3.6%,5890,250513.81,235783.07,223128.38,232232.65
Datacore - Gallentean Starship Engineering,147780.23,-26.6%,3582,155946.85,137595.31,144020.45,156465.96
Datacore - Graviton Physics,341486.93,-64.9%,1774,392409.33,120824.07,268905.43,91198.99
Datacore - High Energy Physics,149989.01,+2.2%,2388,155038.45,135619.40,186459.73,174039.36
Datacore - Hydromagnetic Physics,270206.61,+9.2%,3224,272440.76,270392.19,300652.15,208276.74
Datacore - Laser Physics,111575.20,+15.9%,2733,111291.63,129009.91,238436.48,117713.35
Datacore - Mechanical Engineering,307396.86,+13.2%,30903,330199.80,295502.49,292147.99,342974.05
Datacore - Minmatar Starship Engineering,343964.12,+16.0%,11593,387425.60,318108.07,387574.43,375931.12
Datacore - Molecular Engineering,231184.15,+6.1%,2981,225917.42,252521.65,410563.38,179742.28
Datacore - Nanite Engineering,190323.51,+4.6%,7029,180831.22,228413.84,172067.57,154465.58
Datacore - Nuclear Physics,263662.77,+9.9%,8714,269946.53,252328.55,335662.63,306942.79
Datacore - Plasma Physics,155970.51,-31.8%,498,130609.13,208084.16,764516.13,155110.96
Datacore - Quantum Physics,349657.66,-3.0%,1851,340213.87,396181.23,334930.04,334355.30
Datacore - Rocket Science,158297.26,+16.5%,3374,159355.27,165054.49,191288.15,142613.07
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,10155021.44,-3.1%,128,10038672.74,10761395.10,8103127.37,12099636.59
Assembly Instructions,27952952.96,+4.9%,21,28711053.33,30666888.51,21187499.75,27814647.63
Calibration Data,4048969.57,+4.3%,342,4145878.22,3867778.34,4412979.17,4602601.71
Circuitry Schematics,4814665.16,-4.2%,131,4859615.22,4653468.23,4453345.83,5491859.05
Circular Logic,829099.85,-38.5%,80,820607.44,1950071.42,3075000.00,816396.18
Classic Doctrine,7465759.97,+1.9%,20,7581183.59,7404599.90,7500000.00,8436985.57
Collision Measurements,5986177.51,+23.2%,45,4960275.92,5946526.30,5340000.00,4153586.83
Engagement Plan,5936953.09,+10.9%,61,6277456.50,4322666.67,10416666.67,6528337.05
Formation Layout,5549648.86,+4.5%,74,5529781.03,5336226.42,3608750.00,6958569.93
Installation Guide,30982667.66,-34.2%,45,32220000.06,30437932.71,47500000.00,19680614.12
Interface Alignment Chart,4858848.00,-17.7%,26,5043202.08,4588307.70,8149999.50,4543479.43
Operation Handbook,7641179.69,+1.1%,653,7848135.98,7629370.80,7286956.24,9524932.85
Prototype Diagram,5741788.56,-12.7%,19,6149570.07,6980000.04,12000000.00,5328939.64
Sacred Manifesto,3602125.70,-5.6%,112,3592028.24,4961095.21,3627272.73,4399602.10
Stolen Formulas,32040002.39,+49.8%,15,34600002.42,49000000.00,24800000.00,33554266.62
Symbiotic Figures,6534539.45,+26.3%,26,6794938.07,4402701.50,5985785.71,7229940.53
Test Reports,11287438.28,+22.3%,16,12818092.03,11253333.35,10625000.00,10247625.12
Tuning Instructions,5402052.73,+26.0%,19,6139071.60,5100133.34,8050052.63,6336807.32
User Manual,2734224.41,-26.8%,105,3097146.88,2671510.49,5142928.57,2600032.32
War Strategon,19030284.06,+57.6%,0,21378333.21,43285285.71,38499999.99,19030284.06
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,128.26,-80.5%,229019,134.68,134.25,91.74,80.84
Cadmium,1733.92,+0.9%,290950,1698.34,1604.71,1455.32,1733.64
Caesium,1691.37,-11.4%,63814,1691.37,871.20,0.00,705.20
Chromium,2200.21,-20.5%,266750,2005.91,2723.83,2481.69,2093.02
Cobalt,475.75,+28.2%,312319,607.10,313.67,49.32,631.30
Dysprosium,18754.22,+6.6%,0,13132.13,17675.09,200000.00,18754.22
Evaporite Deposits,527.73,+4.0%,0,441.58,477.12,238.67,527.73
Hafnium,375.85,-20.2%,105501,334.45,728.48,530.53,572.77
Hydrocarbons,88.39,-77.2%,764775,86.11,142.41,117.73,121.94
Mercury,2976.10,+20.5%,385969,2918.89,2115.51,1050.81,3525.71
Neodymium,19425.26,+23.5%,0,22553.79,14193.69,2000.00,19425.26
Platinum,2063.11,+9.1%,168260,2070.78,2404.16,692.62,2457.09
Promethium,11330.11,+253.0%,0,13087.27,10361.78,0.00,11330.11
Scandium,273.64,+4.2%,1111707,273.64,499.29,110.05,346.94
Silicates,248.83,+16.5%,348527,274.59,239.77,24.74,284.59
Technetium,39856.12,+38.0%,0,33944.59,16648.43,2182.83,39856.12
Thulium,504.22,-0.2%,0,671.79,732.59,0.00,504.22
Titanium,811.31,+72.4%,13101,875.26,523.87,567.06,791.08
Tungsten,330.89,-7.2%,228856,530.00,671.98,315.95,380.18
Vanadium,1458.96,-17.7%,169890,1579.30,1217.22,679.07,1291.06
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,2728.86,-98.9%,0,2669.60,553.63,4499.99,2728.86
Carbon Polymers,417.33,+67.7%,938496,417.33,123.92,344.54,346.02
Ceramic Powder,435.61,-13.9%,196137,435.61,794.02,562.83,416.57
Crystallite Alloy,1668.80,+7.0%,182201,1419.96,1968.24,2151.54,1726.17
Dysporite,13256.00,-97.2%,29928,14817.12,7741.60,0.00,7702.83
Fernite Alloy,930.97,-24.8%,53353,761.38,1210.93,930.73,717.19
Ferrofluid,8582.09,-1.0%,63381,9656.92,515.44,0.00,12321.98
Fluxed Condensates,9158.68,-12.7%,0,3711.84,4611.61,0.00,9158.68
Hexite,3035.50,-93.3%,0,1847.29,2697.73,3064.08,3035.50
Hyperflurite,9018.64,+2.6%,0,9115.20,3856.74,42684.55,9018.64
Neo Mercurite,12100.77,-66.9%,0,11139.71,3545.74,9400.00,12100.77
Platinum Technite,24481.55,-2.0%,0,5526.95,23944.07,73.13,24481.55
Prometium,930.97,+1081.6%,2333,2409.90,5159.08,0.00,7294.25
Rolled Tungsten Alloy,2066.49,-52.1%,104853,1980.77,2084.56,1174.00,1612.12
Silicon Diborite,908.54,-0.9%,150265,908.54,979.26,386.50,422.28
Solerium,2250.44,-95.3%,0,3273.46,498.56,0.00,2250.44
Sulfuric Acid,549.90,-63.6%,252393,717.33,341.46,1299.14,504.99
Titanium Chromide,3212.90,-98.5%,0,2761.10,727.94,57.00,3212.90
Vanadium Hafnite,2632.06,+10.1%,54227,2160.16,1074.84,1304.74,1700.50
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,81.64,-5.5%,21506109,79.13,87.77,46.09,77.59
Fermionic Condensates,18903.91,-4.8%,53167,17781.97,25559.85,17347.69,17188.26
Fernite Carbide,63.15,-8.1%,61855537,62.91,63.82,76.40,67.88
Ferrogel,10751.32,+5.0%,206114,11299.47,10930.56,7670.70,10413.08
Fullerides,1056.91,+18.8%,4454693,1055.68,1126.41,697.61,946.94
Hypersynaptic Fibers,2674.57,+1.1%,367236,2702.24,3171.92,2434.34,2504.06
Nanotransistors,3112.69,+7.5%,2902096,3092.11,3461.61,2407.85,2986.52
Phenolic Composites,496.10,-3.2%,1848024,489.01,698.78,520.58,423.42
Sylramic Fibers,142.98,-2.3%,14384840,141.57,142.16,120.36,133.48
Titanium Carbide,82.64,-4.8%,11171128,83.51,77.39,50.25,80.27
Tungsten Carbide,73.46,+8.9%,14809786,67.49,88.35,99.35,67.76
,,,,,,,
Tech 2 Construction Components,,,,,,,
Antimatter Reactor Unit,30623.37,+2.0%,828,30801.42,33105.44,37000.00,31828.54
Crystalline Carbonide Armor Plate,6244.85,-2.9%,64484,5936.96,5219.20,2582.38,4699.74
Deflection Shield Emitter,17044.48,+6.6%,12098,16653.42,19385.91,36803.41,14193.10
Electrolytic Capacitor Unit,25159.80,-3.5%,23812,24446.81,26281.45,2644.68,21958.77
Emp Pulse Generator,15041.20,+47.4%,4929,12118.78,18482.10,6420.80,9157.12
Fernite Carbide Composite Armor Plate,5557.53,-3.2%,196562,5660.13,5288.19,8451.72,4516.69
Fusion Reactor Unit,29389.50,+8.9%,1847,30134.86,29998.60,36263.38,30724.58
Fusion Thruster,12385.94,+12.9%,944,12910.86,8305.82,5086.33,14446.17
Gravimetric Sensor Cluster,14570.10,-1.5%,6022,14377.35,15642.53,20464.56,13058.70
Graviton Pulse Generator,18449.58,-16.1%,6915,17189.03,23570.72,9999.19,14368.10
Graviton Reactor Unit,30840.00,+10.5%,1475,30413.24,36575.18,27789.20,31815.66
Ion Thruster,13892.59,+8.9%,3684,13571.48,15554.46,72060.66,13338.89
Ladar Sensor Cluster,12873.89,+6.0%,11306,12728.58,14155.09,33186.16,12237.97
Laser Focusing Crystals,18712.14,+11.0%,1724,16640.49,20800.81,5140.00,16455.18
Linear Shield Emitter,14753.03,-1.5%,3415,14538.52,17378.20,48203.40,14571.55
Magnetometric Sensor Cluster,12336.08,+34.3%,7542,11474.44,17900.61,8466.87,10832.77
Magpulse Thruster,15662.20,+1.4%,1886,15923.93,15125.29,9643.04,13141.58
Nanoelectrical Microprocessor,19962.85,+0.9%,22638,20100.13,18784.61,2762.50,17437.75
Nanomechanical Microprocessor,20897.64,+11.4%,49756,21576.59,18600.50,6828.93,18122.92
Nuclear Pulse Generator,14104.71,-4.5%,6427,13708.98,13862.22,1221.93,10169.02
Nuclear Reactor Unit,23886.43,+34.9%,2057,20966.01,33321.90,28574.93,32397.31
Oscillator Capacitor Unit,29184.28,-0.7%,11111,27907.89,21895.86,7804.48,23693.64
Particle Accelerator Unit,21983.52,-2.2%,4374,21757.51,26741.32,4915.13,15758.14
Photon Microprocessor,21019.65,-10.7%,46585,21833.22,18881.62,15778.82,17457.73
Plasma Pulse Generator,14476.63,-30.9%,2622,13566.59,15824.28,1600.00,10109.30
Plasma Thruster,15280.26,-1.5%,10415,15143.25,15616.53,25666.28,14937.23
Pulse Shield Emitter,16368.06,-1.1%,10894,16241.23,17964.72,42118.24,15460.72
Quantum Microprocessor,19262.23,-0.4%,26753,19266.90,19052.30,11831.62,17328.37
Radar Sensor Cluster,12841.09,+16.7%,901,12750.50,15218.05,8000.00,12595.20
Scalar Capacitor Unit,22135.20,-0.7%,14832,22225.74,19261.24,2534.15,22356.82
Superconductor Rails,17823.23,-0.7%,7189,17812.46,16031.37,9723.29,15229.05
Sustained Shield Emitter,17770.36,-14.4%,28163,15027.05,20306.04,57099.64,14507.92
Tesseract Capacitor Unit,22732.14,-5.5%,16018,23685.73,21516.39,15345.93,24868.18
Thermonuclear Trigger Unit,21628.77,-1.4%,10209,21209.76,36512.07,31020.41,17703.22
Titanium Diborite Armor Plate,6192.13,-11.2%,45949,6330.23,5631.17,6680.75,5758.19
Tungsten Carbide Armor Plate,4995.07,+8.1%,34272,4954.74,5339.04,7984.55,4501.70
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,1851.26,+55.9%,162794,2013.94,1274.56,323.89,2964.48
Electronic Parts,788.74,-10.4%,6031634,788.41,792.28,705.84,817.66
Guidance Systems,5183.13,+15.9%,220096,5352.48,3265.56,2532.95,9338.81
Hydrogen Batteries,590.58,+577.3%,814413,1363.33,588.05,595.65,503.53
Miniature Electronics,3564.88,-21.5%,46955,3554.54,1501.31,45.39,3208.67
Rocket Fuel,4648.14,-10.7%,209080,4664.90,5390.36,574.88,5045.01
Superconductors,1787.11,-13.3%,352458,1807.56,1326.32,680.90,2303.09
Transmitter,2580.37,+70.5%,87892,2581.11,2408.99,57.94,3236.67
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,312.84,-4.1%,1077,300.00,410.75,12.82,151.24
Central System Controller,616.54,-35.1%,220,400.03,3469.84,10.60,2075.38
Defensive Control Node,4000.06,+0.0%,667,4000.06,4056.60,5565.44,6948.87
Electromechanical Hull Sheeting,189.22,-0.4%,37453,188.42,200.00,12.99,406.54
Emergent Combat Analyzer,223.48,-10.5%,984,200.10,472.18,12.99,289.01
Emergent Combat Intelligence,9141.51,+10.5%,253,9261.71,5830.72,383.75,6759.66
Fused Nanomechanical Engines,372.63,-6.0%,943,350.07,587.42,30008.79,478.06
Heuristic Selfassemblers,313.50,-10.7%,973,278.77,769.19,15008.35,361.91
Jump Drive Control Nexus,994.40,+0.6%,219,920.46,2000.00,542.57,1545.74
Melted Nanoribbons,5148148.54,+0.8%,3858,5187336.38,4902105.38,3240603.36,5397523.79
Modified Fluid Router,7297.52,-17.8%,25571,6673.89,15662.16,1002.45,16342.80
Neurovisual Input Matrix,305.60,-1.7%,7582,309.62,250.00,500.16,421.87
Powdered C-540 Graphite,243.06,-17.5%,15412,200.45,596.24,12.99,651.33
Resonance Calibration Matrix,993.53,+0.9%,767,1010.55,800.01,12.24,1125.34
Thermoelectric Catalysts,4788.03,+4.0%,198,4862.64,3913.53,341.39,4855.30
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,21993083.34,-40.9%,0,17080235.93,6671971.33,0.00,21993083.34
Intact Electromechanical Component,21345374.90,-96.3%,0,9574939.26,10001707.00,0.00,21345374.90
Intact Hull Section,53258424.87,+12.7%,0,72555555.89,70200000.00,0.00,53258424.87
Intact Power Cores,18972413.24,-20.9%,0,22500065.00,10001707.00,0.00,18972413.24
Intact Thruster Sections,17959758.59,-99.9%,0,14901871.93,4289760.14,0.00,17959758.59
Intact Weapon Subroutines,51608495.07,-61.2%,0,14115555.44,10001707.00,0.00,51608495.07
Malfunctioning Armor Nanobot,6012551.18,-8.5%,24,7371496.58,3416667.44,0.00,8815113.86
Malfunctioning Electromechanical Component,2944445.37,-32.1%,27,3062500.92,2477846.69,0.00,4117416.63
Malfunctioning Hull Section,19870542.87,-32.1%,0,18242500.00,27909182.01,0.00,19870542.87
Malfunctioning Power Cores,3919589.94,-36.2%,17,4378868.33,6115177.06,20000000.00,6137619.93
Malfunctioning Thruster Sections,4750000.34,+5.3%,12,5000000.37,2000000.93,0.00,6365033.19
Malfunctioning Weapon Subroutines,12065385.28,-17.1%,13,9454546.64,7890625.79,20000000.00,17506624.07
Wrecked Armor Nanobot,207773.49,+111.0%,53,212652.96,388011.76,2002500.00,18208.24
Wrecked Electromechanical Component,28787.23,+11.9%,25,28787.23,32359.84,3057777.78,7446.69
Wrecked Hull Section,2033220.71,-1.6%,0,4290908.90,8378749.75,26571428.57,2033220.71
Wrecked Power Cores,25005.83,+8.0%,23,28726.70,39328.58,1047692.31,26174.62
Wrecked Thruster Sections,37136.10,-19.1%,98,37136.10,36408.17,1676666.67,25094.84
Wrecked Weapon Subroutines,139474.10,-28.3%,38,139474.10,108076.92,1108000.00,301254.63
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,5279.25,-14.8%,492,5279.25,4618.72,750250.12,5077.16
Datacore - Electronic Subsystems Engineering,3717.84,-10.3%,194,3723.70,6950.92,404766.67,3573.38
Datacore - Engineering Subsystems Engineering,2653.92,-62.3%,354,2678.81,19204.52,4138.60,7117.08
Datacore - Offensive Subsystems Engineering,2760.68,-20.0%,317,2788.90,7876.29,1707214.29,7778.01
Datacore - Propulsion Subsystems Engineering,5318.59,-37.3%,315,5693.30,2628.80,556431.37,2961.48
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,140277.88,-7.3%,231,135068.12,342055.57,305804.60,593162.97
Amarr Hybrid Tech Decryptor,102000.01,-11.8%,99,104765.97,80000.00,5399999.80,121304.52
Caldari Hybrid Tech Decryptor,2575080.01,+3.3%,103,2690940.36,1980410.42,3157071.43,3941736.21
Gallente Hybrid Tech Decryptor,39977.45,-11.1%,44,41044.67,49434.70,300005.00,106678.27
Minmatar Hybrid Tech Decryptor,83991.73,-97.9%,51,83941.57,79000.00,1000002.73,118370.01
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,2704.34,-26.0%,24016,2100.76,3687.20,1318.72,5183.94
Fullerite-C32,10406.39,+32.6%,34489,9870.83,11609.75,2689.68,13974.59
Fullerite-C50,4620.29,+29.9%,56642,4696.85,3067.68,1163.88,5939.34
Fullerite-C60,232.38,-34.9%,41924,251.48,222.29,63.42,293.79
Fullerite-C70,214.56,-53.4%,22336,309.86,150.00,329.00,198.88
Fullerite-C72,2495.42,-19.8%,37322,2796.54,2000.22,375.00,4828.38
Fullerite-C84,76.48,+30.8%,25787,312.49,75.04,434.32,279.86
Fullerite-C320,70123.85,-8.7%,33825,65615.08,51960.57,76429.89,76263.91
Fullerite-C540,32682.80,-8.2%,6385,32682.80,40645.86,3550.50,39615.29
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2423824.04,-99.9%,287,2722493.12,2791888.26,0.00,2727258.65
Carbon-86 Epoxy Resin,1205604.81,-7.3%,1870,1193723.22,1079405.66,0.00,1639636.66
Fullerene Intercalated Graphite,2604.54,-23.3%,9109,807.63,9000.00,0.00,927.83
Fulleroferrocene,1705.61,-12.1%,0,1404.23,1447.53,0.00,1705.61
Graphene Nanoribbons,80563.78,-96.8%,0,73944.88,64999.03,0.00,80563.78
Lanthanum Metallofullerene,10366.33,-97.4%,0,5886.26,2712.29,0.00,10366.33
Methanofullerene,3978.08,-62.3%,22763,8562.99,3293.54,0.00,11124.47
PPD Fullerene Fibers,5315.52,-71.8%,23473,7298.07,5302.55,0.00,8786.55
Scandium Metallofullerene,40768.55,-20.3%,4286,40777.71,44948.42,0.00,46310.69
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,3491.93,-48.5%,0,1515.95,1033.51,0.00,3491.93
Azure Mykoserocin,2367.35,-36.6%,6856,4739.71,3151.46,2367.91,5937.89
Celadon Mykoserocin,7178.46,-86.1%,0,300.00,8788.94,0.00,7178.46
Golden Mykoserocin,2505.81,+99.5%,0,1999.27,2937.59,0.00,2505.81
Lime Mykoserocin,2377.90,-15.9%,4144,2377.90,8530.31,1.00,4144.79
Malachite Mykoserocin,11247.07,-100.0%,0,0.00,0.00,0.00,11247.07
Vermillion Mykoserocin,3391.44,-23.3%,52522,3059.96,4993.33,8295.63,7780.60
Viridian Mykoserocin,11386.95,-86.0%,0,9919.56,20000.00,0.00,11386.95
Amber Cytoserocin,32890.74,-8.8%,3238,45374.02,66304.89,11.13,45193.07
Azure Cytoserocin,37393.37,-30.5%,0,32490.72,50904.67,45000.00,37393.37
Celadon Cytoserocin,91032.19,-34.1%,0,62018.70,74532.57,0.00,91032.19
Golden Cytoserocin,98400.18,-100.0%,0,0.00,0.00,0.00,98400.18
Lime Cytoserocin,46816.41,+28.2%,0,30727.16,46640.34,2000.00,46816.41
Malachite Cytoserocin,91228.02,-67.1%,0,70259.55,0.00,0.00,91228.02
Vermillion Cytoserocin,69023.73,-5.1%,3936,69023.73,27050.89,0.00,99141.79
Viridian Cytoserocin,106434.26,-53.0%,0,40449.59,50000.00,0.00,106434.26
,,,,,,,
Planetary Raw Materials (R0),,,,,,,
Aqueous Liquids,1.11,+13.1%,39231284,1.14,0.44,0.32,1.29
Autotrophs,5.14,-2.7%,20723327,4.23,9.61,7.84,3.98
Base Metals,1.58,-5.2%,28249325,1.39,2.16,0.68,1.67
Carbon Compounds,1.22,+5.1%,40666898,1.23,0.89,0.36,2.07
Complex Organisms,2.72,-22.4%,7656736,4.56,1.26,2.21,3.59
Felsic Magma,3.31,+96.4%,12701490,4.45,1.68,3.16,4.28
Heavy Metals,2.07,-21.7%,30517263,2.14,2.27,5.74,3.07
Ionic Solutions,3.22,-0.2%,34131488,3.28,4.85,2.69,3.13
Micro Organisms,1.64,-0.4%,49721104,1.55,1.38,2.16,3.17
Noble Gas,1.08,-2.6%,54503591,1.11,0.66,0.70,1.94
Noble Metals,4.47,-17.2%,42318582,3.69,6.20,3.42,3.90
Non-CS Crystals,3.42,-4.3%,15050366,3.12,4.05,6.36,4.91
Planktic Colonies,5.04,-3.6%,19643449,4.87,4.03,2.68,4.45
Reactive Gas,4.33,+15.0%,18063575,3.84,8.38,6.63,4.91
Suspended Plasma,1.42,-8.5%,24286657,1.44,0.84,0.91,2.13
,,,,,,,
Planetary Processed Materials (P1),,,,,,,
Bacteria,294.75,-9.1%,2344861,301.24,287.30,192.91,424.46
Biofuels,234.54,+8.3%,1385250,236.35,212.00,147.25,315.83
Biomass,724.78,-1.9%,360577,740.73,615.95,764.04,882.65
Chiral Structures,393.56,-30.1%,267132,490.10,224.90,366.40,502.82
Electrolytes,517.03,+8.9%,950089,517.56,429.51,185.05,563.02
Industrial Fibers,616.35,-15.3%,582263,613.44,640.74,775.71,625.56
Oxidizing Compound,554.20,-9.8%,1487752,557.55,503.44,301.92,589.11
Oxygen,205.86,-3.8%,3724304,215.24,208.30,177.98,249.63
Plasmoids,188.64,+8.1%,825133,196.88,159.00,146.65,245.62
Precious Metals,632.02,-2.7%,991825,623.03,793.01,609.74,661.47
Proteins,530.58,-19.9%,212881,530.29,497.77,741.74,646.05
Reactive Metals,242.62,-11.4%,778825,270.44,205.75,151.14,325.90
Silicon,580.06,+3.4%,669910,573.51,782.56,469.08,627.74
Toxic Metals,318.02,+9.9%,2101235,319.12,318.04,216.33,397.92
Water,80.56,+17.9%,2533949,99.02,23.33,158.06,193.26
,,,,,,,
Planetary Refined Commodities (P2),,,,,,,
Biocells,8472.44,-40.9%,25568,7757.60,8811.72,1256.90,11180.20
Construction Blocks,1851.26,+55.9%,162794,2013.94,1274.56,323.89,2964.48
Consumer Electronics,1679.31,+25.1%,507789,1691.86,1582.25,482.23,2727.75
Coolant,5257.70,+42.7%,1825493,5934.72,4600.02,4100.43,5712.82
Enriched Uranium,11935.94,+0.5%,797151,11761.35,13900.75,11903.89,12577.77
Fertilizer,2456.46,+18.1%,104624,2468.45,2577.16,121.64,2863.27
Genetically Enhanced Livestock,11407.46,+70.0%,4825,11538.82,26896.47,1282.35,12342.90
Livestock,1237.69,+126.2%,143873,1246.02,1038.78,675.00,1765.16
Mechanical Parts,3624.31,+43.9%,2340027,3544.80,3542.78,4213.59,4087.81
Microfiber Shielding,11941.07,-49.7%,4565,10651.97,22987.86,100.00,14002.02
Miniature Electronics,3564.88,-21.5%,46955,3554.54,1501.31,45.39,3208.67
Nanites,4084.08,-16.7%,71195,4085.85,3947.82,1608.09,6133.50
Oxides,9417.22,-9.7%,19178,9924.74,7032.13,133.97,11741.75
Polyaramids,16948.86,-52.8%,3880,14730.30,25631.77,0.00,16109.71
