Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Datacore - Defensive Subsystems Engineering,3255.00,+146.9%,18,0.00,3255.00,0.00,3129.57
Datacore - Electronic Subsystems Engineering,2310.27,+326.3%,15,0.00,2310.27,0.00,5999.15
Datacore - Engineering Subsystems Engineering,2255.00,+74.0%,20,0.00,2255.00,0.00,7107.34
Datacore - Offensive Subsystems Engineering,2808.82,+4426.1%,17,0.00,2808.82,0.00,5482.54
Datacore - Propulsion Subsystems Engineering,2810.89,+11532.0%,79,0.00,2810.89,0.00,4112.04
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,200483.90,-24.9%,31,0.00,200483.90,0.00,445335.23
Amarr Hybrid Tech Decryptor,202220.00,-26.3%,5,0.00,202220.00,0.00,160538.47
Caldari Hybrid Tech Decryptor,3954629.71,-26.0%,44,0.00,3954629.71,0.00,4439019.68
Gallente Hybrid Tech Decryptor,191933.33,-9.4%,36,0.00,191933.33,0.00,132848.38
Minmatar Hybrid Tech Decryptor,338333.33,-48.3%,6,0.00,338333.33,0.00,104519.14
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,2688.03,+8.0%,1000,0.00,2688.03,0.00,0.00
Fullerite-C32,7146.15,+26.9%,5242,0.00,7146.15,0.00,0.00
Fullerite-C50,3905.34,-35.7%,13703,0.00,3905.34,0.00,0.00
Fullerite-C60,441.88,-41.6%,6000,441.88,0.00,0.00,349.28
Fullerite-C70,378.61,-17.1%,3046,378.92,358.40,0.00,459.02
Fullerite-C72,1985.95,-15.6%,9795,1867.53,2687.51,11.13,0.00
Fullerite-C84,289.09,-35.9%,1723,289.09,0.00,0.00,0.00
Fullerite-C320,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Fullerite-C540,0.00,+100.0%,0,0.00,0.00,0.00,0.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2898939.84,-0.2%,0,0.00,0.00,0.00,2898939.84
Carbon-86 Epoxy Resin,999991.97,+127.1%,0,0.00,0.00,0.00,999991.97
Fullerene Intercalated Graphite,2137.78,+315.6%,0,0.00,0.00,0.00,2137.78
Fulleroferrocene,1369.87,+15.7%,0,0.00,0.00,0.00,1369.87
Graphene Nanoribbons,65112.01,-0.6%,0,0.00,0.00,0.00,65112.01
Lanthanum Metallofullerene,4999.99,+48.6%,0,0.00,0.00,0.00,4999.99
Methanofullerene,12493.00,+5.2%,0,0.00,0.00,0.00,12493.00
PPD Fullerene Fibers,8500.00,+16.6%,0,0.00,0.00,0.00,8500.00
Scandium Metallofullerene,44999.00,-1.3%,231,0.00,44999.00,0.00,38429.74
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,5.00,+3324.3%,400,0.00,0.00,5.00,175.88
Cadmium,2000.00,-18.9%,15000,0.00,2000.00,0.00,2521.80
Caesium,1004.10,+75.8%,0,0.00,0.00,0.00,1004.10
Chromium,2198.60,+13.6%,0,0.00,0.00,0.00,2198.60
Cobalt,634.74,-10.8%,0,0.00,0.00,0.00,634.74
Dysprosium,17801.12,+763.7%,0,0.00,0.00,0.00,17801.12
Evaporite Deposits,163.00,+212.2%,12600,0.00,163.00,0.00,788.10
Hafnium,860.70,-23.1%,0,0.00,0.00,0.00,860.70
Hydrocarbons,190.00,-61.2%,55100,0.00,190.00,0.00,165.57
Mercury,2061.49,+0.3%,0,0.00,0.00,0.00,2061.49
Neodymium,18323.21,-4.5%,0,0.00,0.00,0.00,18323.21
Platinum,2982.26,-1.0%,0,0.00,0.00,0.00,2982.26
Promethium,16322.20,-24.2%,0,0.00,0.00,0.00,16322.20
Scandium,495.67,+12.4%,45558,0.00,449.99,497.87,743.16
Silicates,450.00,+26.9%,9600,0.00,450.00,0.00,564.88
Technetium,30899.12,-89.5%,0,0.00,0.00,0.00,30899.12
Thulium,956.45,-66.2%,0,0.00,0.00,0.00,956.45
Titanium,125.05,+1030.6%,2000,0.00,125.05,0.00,1038.09
Tungsten,1202.35,-14.2%,0,0.00,0.00,0.00,1202.35
Vanadium,1030.52,+83.7%,0,0.00,0.00,0.00,1030.52
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1637.47,-16.6%,0,0.00,0.00,0.00,1637.47
Silicon Diborite,970.99,+4.1%,0,0.00,0.00,0.00,970.99
Ceramic Powder,1099.74,-14.2%,29600,1099.00,1100.00,0.00,972.67
Carbon Polymers,1599.99,-12.2%,4800,0.00,1599.99,0.00,1292.66
Crystallite Alloy,3000.00,-17.0%,4800,0.00,3000.00,0.00,2264.53
Fernite Alloy,1217.84,+34.3%,0,0.00,0.00,0.00,1217.84
Titanium Chromide,2050.47,+43.6%,0,0.00,0.00,0.00,2050.47
Rolled Tungsten Alloy,2718.74,-87.9%,0,0.00,0.00,0.00,2718.74
Hexite,3057.52,+44.4%,0,0.00,0.00,0.00,3057.52
Caesarium Cadmide,2016.65,-12.2%,0,0.00,0.00,0.00,2016.65
Solerium,2431.45,-46.1%,0,0.00,0.00,0.00,2431.45
Platinum Technite,18971.77,-31.6%,0,0.00,0.00,0.00,18971.77
Vanadium Hafnite,1963.65,-35.5%,0,0.00,0.00,0.00,1963.65
Prometium,13141.48,-92.9%,0,0.00,0.00,0.00,13141.48
Hyperflurite,8040.10,-94.3%,0,0.00,0.00,0.00,8040.10
Ferrofluid,11270.05,+9.4%,0,0.00,0.00,0.00,11270.05
Dysporite,13644.73,-25.8%,0,0.00,0.00,0.00,13644.73
Neo Mercurite,14057.77,-22.5%,0,0.00,0.00,0.00,14057.77
Fluxed Condensates,8519.89,-72.0%,0,0.00,0.00,0.00,8519.89
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,397.22,+998.4%,67,0.00,397.22,0.00,10111.11
Capacitor Console,11075003.31,+16.2%,24,0.00,12000002.05,8300007.09,15282907.71
Conductive Thermoplastic,7000.00,+16.7%,5,0.00,7000.00,0.00,0.00
Current Pump,433.41,+1711.3%,15,0.00,250.00,3001.12,0.00
Drone Transceiver,6902.02,-53.3%,0,0.00,0.00,0.00,6902.02
Enhanced Ward Console,16520000.04,-22.1%,25,0.00,16520000.04,0.00,17567669.98
Impetus Console,13343.31,+7.7%,24,0.00,15537.07,5007.01,0.00
Intact Armor Plates,18417785.57,+4.0%,27,0.00,18991849.86,17054382.89,0.00
Intact Shield Emitter,640011.11,-23.8%,9,0.00,640011.11,0.00,1049999.97
Interface Circuit,54478.04,+63.7%,90,0.00,52918.66,88004.77,0.00
Logic Circuit,44056.79,+444.7%,120,0.00,45001.88,26100.00,174958.63
Lorentz Fluid,71.59,+1918.1%,21,0.00,0.02,1503.07,0.00
Micro Circuit,633.47,+259.6%,102,0.00,320.17,2200.00,8501.00
Nanite Compound,6084.39,+338.5%,18,0.00,6719.07,1007.01,0.00
Power Circuit,2016912.75,+8.5%,126,0.00,2048595.10,1250200.00,2054548.67
Power Conduit,80.30,+13105.0%,25,0.00,0.02,2007.07,0.00
Single-crystal Superalloy I-beam,6772669.60,+2.0%,67,0.00,6653890.67,6863316.68,0.00
Telemetry Processor,2333.06,+858.9%,9,0.00,2333.06,0.00,38714.53
Trigger Unit,2310.96,+67.8%,42,0.00,2561.68,1604.37,9907.00
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Mykoserocin,8.95,+10771.8%,522,0.00,0.00,8.95,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,10179.96,-20.8%,4401,0.00,0.00,10179.96,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,61774.18,+12.6%,0,0.00,0.00,0.00,61774.18
Azure Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Viridian Cytoserocin,75576.32,-33.8%,0,0.00,0.00,0.00,75576.32
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,549.72,-5.8%,664888,0.00,544.04,562.38,510.46
Electronic Parts,790.59,-1.6%,3065355,0.00,794.28,707.76,796.39
Guidance System,799.39,+56.0%,16002,0.00,803.28,180.52,0.00
Hydrogen Batteries,587.21,+1.5%,404621,0.00,586.61,590.00,0.00
Miniature Electronics,403.39,+0.3%,190554,0.00,403.39,0.00,0.00
Rocket Fuel,694.05,-7.4%,15353,0.00,718.95,507.40,599.68
Super Conductors,4716.51,-36.0%,7607,0.00,6548.36,1066.49,0.00
Transmitter,740.95,-94.3%,2180,0.00,873.90,21.47,0.00
