Type,Index,Change,Movement,Heimatar,Metropolis,Molden Heath,Jita
Gallente Hybrid Tech Decryptor,168230.44,+16.9%,59,131130.26,191933.33,0.00,130599.71
Minmatar Hybrid Tech Decryptor,210303.23,+61.5%,31,179576.01,338333.33,0.00,93689.80
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,3536.36,-68.3%,1779,3868.00,2688.03,0.00,0.00
Fullerite-C32,11030.00,-8.6%,27266,11331.15,8000.00,0.00,0.00
Fullerite-C50,3400.34,-24.4%,32538,3032.93,3905.34,0.00,0.00
Fullerite-C60,436.90,-48.3%,74988,436.90,0.00,0.00,353.54
Fullerite-C70,387.58,-8.4%,19127,387.58,0.00,0.00,407.39
Fullerite-C72,1995.96,-18.8%,6934,1867.54,2687.52,0.00,0.00
Fullerite-C84,289.39,-33.5%,11892,289.39,0.00,0.00,0.00
Fullerite-C320,53979.47,-2.1%,4943,53979.47,0.00,0.00,0.00
Fullerite-C540,25002.00,+64.8%,875,25002.00,0.00,0.00,0.00
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Carbon-86 Epoxy Resin,1446000.00,+39.9%,20,1446000.00,0.00,0.00,0.00
Fullerene Intercalated Graphite,2500.00,+130.0%,1000,2500.00,0.00,0.00,0.00
Fulleroferrocene,1834.00,+4.5%,2765,1834.00,0.00,0.00,0.00
Graphene Nanoribbons,82000.00,-21.6%,100,82000.00,0.00,0.00,0.00
Lanthanum Metallofullerene,5701.96,+12.3%,1020,5701.96,0.00,0.00,0.00
Methanofullerene,13600.00,-0.7%,1000,13600.00,0.00,0.00,0.00
PPD Fullerene Fibers,8450.00,+11.0%,1204,8450.00,0.00,0.00,0.00
Scandium Metallofullerene,40641.63,-0.9%,631,39500.00,44999.00,0.00,0.00
,,,,,,,
Raw Materials,,,,,,,
Atmospheric Gases,145.45,+24.0%,538029,145.45,0.00,0.00,176.64
Cadmium,1699.10,-17.2%,37787,1501.03,2000.00,0.00,2449.87
Caesium,927.65,+90.3%,0,0.00,0.00,0.00,927.65
Chromium,1995.79,+10.3%,61700,1995.79,0.00,0.00,2139.48
Cobalt,622.47,-3.7%,94941,622.47,0.00,0.00,634.75
Dysprosium,17521.90,+777.4%,0,0.00,0.00,0.00,17521.90
Evaporite Deposits,198.16,+84.2%,151329,201.35,163.00,0.00,825.09
Hafnium,528.01,+18.2%,156621,528.01,0.00,0.00,862.17
Hydrocarbons,149.53,-50.8%,111501,110.00,190.00,0.00,165.95
Mercury,2296.00,-18.2%,65417,2296.00,0.00,0.00,2079.21
Neodymium,23999.00,-36.7%,1100,23999.00,0.00,0.00,18021.67
Platinum,1223.80,-24.0%,40987,1223.80,0.00,0.00,2899.38
Promethium,16252.19,-23.9%,0,0.00,0.00,0.00,16252.19
Scandium,640.85,-22.2%,578152,653.02,449.99,500.00,745.42
Silicates,577.77,-44.5%,61100,601.59,450.00,0.00,564.48
Technetium,30846.02,-89.5%,0,0.00,0.00,0.00,30846.02
Thulium,956.00,-66.1%,0,0.00,0.00,0.00,956.00
Titanium,931.25,+18.6%,25800,999.00,125.05,0.00,1040.58
Tungsten,1133.03,-8.9%,0,0.00,0.00,0.00,1133.03
Vanadium,1287.74,-12.3%,129086,1287.74,0.00,0.00,1035.99
,,,,,,,
Processed Materials,,,,,,,
Sulfuric Acid,1200.00,+8.6%,57494,1200.00,0.00,0.00,1639.68
Silicon Diborite,997.99,+1.3%,18000,997.99,0.00,0.00,977.48
Ceramic Powder,1360.27,-13.1%,162640,1400.98,1100.00,0.00,981.29
Carbon Polymers,1350.33,+6.4%,16700,1249.63,1599.99,0.00,1300.02
Crystallite Alloy,2603.73,-5.9%,22961,2499.00,3000.00,0.00,2203.78
Fernite Alloy,1366.67,+26.6%,61486,1366.67,0.00,0.00,1195.04
Titanium Chromide,2069.20,+42.3%,0,0.00,0.00,0.00,2069.20
Rolled Tungsten Alloy,2697.76,-87.8%,0,0.00,0.00,0.00,2697.76
Hexite,3031.71,+45.6%,0,0.00,0.00,0.00,3031.71
Caesarium Cadmide,2013.76,-12.0%,0,0.00,0.00,0.00,2013.76
Solerium,2442.13,-46.3%,0,0.00,0.00,0.00,2442.13
Platinum Technite,18036.00,-28.1%,0,0.00,0.00,0.00,18036.00
Vanadium Hafnite,1810.83,-8.3%,322800,1810.83,0.00,0.00,1969.76
Prometium,13234.85,-93.0%,0,0.00,0.00,0.00,13234.85
Hyperflurite,8010.06,-94.2%,0,0.00,0.00,0.00,8010.06
Ferrofluid,11268.79,+9.4%,0,0.00,0.00,0.00,11268.79
Dysporite,13679.07,-26.0%,0,0.00,0.00,0.00,13679.07
Neo Mercurite,14006.88,-22.2%,0,0.00,0.00,0.00,14006.88
Fluxed Condensates,8348.10,-71.5%,0,0.00,0.00,0.00,8348.10
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,7793.67,-68.5%,148,9580.98,763.61,0.00,10831.42
Capacitor Console,14094480.08,-8.4%,68,15165857.33,12000002.19,8300007.09,15995844.06
Conductive Thermoplastic,19156.66,-61.4%,36,19504.00,7000.00,0.00,14033.26
Current Pump,34390.04,-82.7%,43,42114.87,250.00,3001.12,51124.66
Drone Transceiver,4593.65,+19.8%,30,4593.65,0.00,0.00,5440.59
Enhanced Ward Console,17360836.39,-9.6%,73,17327518.87,17470588.24,0.00,17685332.44
Impetus Console,8517.26,+24.5%,204,7757.52,19006.81,5007.01,39073.96
Intact Armor Plates,20393070.18,-0.4%,132,20901000.51,18991849.86,17054382.89,21568583.09
Intact Shield Emitter,680212.98,-31.0%,16,698482.51,640020.00,0.00,958394.59
Interface Circuit,104318.84,-20.6%,372,101706.26,132323.55,78671.02,88292.96
Logic Circuit,166574.01,-7.5%,269,183521.86,101524.88,26100.00,176732.37
Lorentz Fluid,1461.97,-23.0%,39,1500.44,0.02,0.00,8208.24
Micro Circuit,7763.10,-53.6%,294,8960.09,597.86,2200.00,8797.70
Nanite Compound,88361.58,-14.8%,98,100609.55,500.00,1007.01,115294.27
Power Circuit,2181861.97,-5.5%,471,2209873.72,1964782.66,1250200.00,1990005.37
Power Conduit,1446.78,-79.2%,13,1400.09,0.00,2007.07,8832.27
Single-crystal Superalloy I-beam,6825633.91,-3.4%,275,6833578.76,6521823.86,6931486.04,0.00
Telemetry Processor,30745.20,-7.4%,127,30970.69,2333.06,0.00,29744.37
Trigger Unit,22392.69,-83.1%,166,32060.53,2508.27,1604.31,15341.54
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Azure Mykoserocin,1181.16,+11.9%,1908,1500.00,0.00,8.95,0.00
Celadon Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Mykoserocin,2000.00,+341.5%,248,2000.00,0.00,0.00,0.00
Malachite Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Mykoserocin,5378.51,+45.3%,12722,2839.02,0.00,10179.96,0.00
Viridian Mykoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Amber Cytoserocin,61774.18,+12.6%,0,0.00,0.00,0.00,61774.18
Azure Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Celadon Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Golden Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Lime Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Malachite Cytoserocin,0.00,+100.0%,0,0.00,0.00,0.00,0.00
Vermillion Cytoserocin,60621.25,-16.6%,2165,60621.25,0.00,0.00,0.00
Viridian Cytoserocin,77192.86,-35.2%,0,0.00,0.00,0.00,77192.86
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,519.28,+5.1%,1650811,513.98,507.44,562.38,517.66
Electronic Parts,797.68,+0.8%,5019650,801.13,794.08,673.77,798.98
Guidance System,673.95,+10.1%,46160,606.11,806.73,180.52,0.00
Hydrogen Batteries,585.12,+0.8%,342150,12.99,584.65,590.00,0.00
Miniature Electronics,447.48,-11.7%,159267,778.77,405.57,0.00,0.00
Rocket Fuel,628.43,-4.9%,81917,619.20,717.75,507.40,599.81
Super Conductors,1024.43,+476.0%,604965,992.67,6456.53,1070.63,0.00
Transmitter,761.78,+17.3%,14044,763.27,892.73,21.47,0.00
